,SC,DKS,DISH,ORI,SLG,UHS,JEF,UGI,UTHR,FAF,KIM,SEB,FNF,QRTEA,NXST,VST,CACI,BWA,EVRG,IVZ,PNW,PHM,ARW,INGR,TPR,MHK,TOL,MTG,NWSA,CACC,ATO,KNX,MRO,MDU,UNM,BKH,BG,POR,VER,XRX,MOS,AMKR,ESGR,AFG,RDN,ESNT,LKQ,STLD,KMPR,SLM,EQT,OMF,MTZ,SIGI,FL,WPC,EVR,KBH,CLR,CUZ,JLL,BERY,AL,LNT,BPOP,PINC,THG,AYI,LPX,SF,SNX,WLK,WHR,FHN,SWI,HII,GL,IDA,RS,SLGN,UHAL,OGS,TKR,VLY,ZION,PB,PAG,BOKF,EQH,CBOE,CSL,NYCB,AIZ,CF,CLH,HSIC,JBL,NRG,THO,VNT,JNPR,HIW,AN,CIEN,KRC,LAZ,DOC,SAIC,BC,CW,HR,SEIC,REYN,PWR,CNA,MSM,ACI,RE,OZK,MMS,SNA,ALSN,GPK,ASGN,HE,WU,UBSI,SNV,PPC,COG,RBC,RGA,CASY,ESI,LOPE,NEU,TXT,CC,SRC,WCC,PRGO,AAP,JAZZ,LEG,ACC,BRX,AMG,ACHC,G,NNN,SCI,STOR,SON,STWD,HRC,CCK,NI,BXMT,CR,CFR,FLO,LNC,OHI,OSK,PRI,WWD,PSN,WRK,PNFP,LPLA,CMA,FCN,EWBC,FCNCA,GNTX,LEA,AGCO,CDK,HUN,KSS,CRI,REG,IPG,RHI,ALLE,NDSN,LECO,DCI,RXN,TAP,EME,FLS,NVST,LW,DEI,CFX,AXTA,NLY,Y,AOS,BLDR,AGNC,OC,CNP,VOYA,OGE,POST,DXC,ASH,NWL,WRB,TRGP,NFG,M,SSB,CHRW,Axis Capital Holdings Limited,WBS,HFC,ROLL,PII,PSB,PVH,WEA.,VMI,AXS,WAL,EHC,COLM,HTA,AWI,HUBB,LSTR,NABL WI,LFUS,US Dollar,IFF,018000.KQ,n/a,688101.SS,IAC,UFPI,FYBR,DISCA,PFSI,LGIH,X,L,GT,GPS,LUMN,LAD,HRB,LITE,SJM,OGN,NRZ,RNR,UMBF,UMPQ,PACW,GTES,ADS,CPB,HOG,MPW,REZI,BWXT,FBHS,SSD,AVNT,PKG,OLLI,HELE,ENS,SMG,SKX,ADT,AMED,ERIE,MAN,WSO,ATR,BLD,CTRA,RRX,RPM,BJ,HHC,HAS,BAH,IPGP,FMC,CHE,NRA.,RL,MPLN,CHX,ALK,CBSH,LANC,EXEL,SUM
11/03/2021,0.0,0.0,0.67,0.79,0.56,0.64,0.82,0.72,0.0,0.78,0.15,0.67,0.75,0.73,0.0,0.0,0.62,0.74,0.0,0.0,0.51,0.74,0.59,0.0,0.0,0.71,0.77,0.77,0.0,0.44,0.59,0.79,0.68,0.59,0.58,0.6,0.81,0.6,0.0,0.63,0.83,0.0,0.7,0.61,0.75,0.77,0.0,0.8,0.41,0.0,0.0,0.68,0.44,0.59,0.74,0.0,0.0,0.0,0.45,0.3,0.44,0.46,0.72,0.0,0.6,0.29,0.55,0.34,0.0,0.46,0.0,0.76,0.73,0.59,0.0,0.6,0.57,0.29,0.73,0.45,0.0,0.0,0.62,0.42,0.58,0.45,0.6,0.64,0.0,0.0,0.0,0.41,0.29,0.29,0.0,0.28,0.44,0.56,0.59,0.29,0.15,0.0,0.57,0.45,0.72,0.3,0.0,0.3,0.0,0.29,0.0,0.45,0.42,0.15,0.61,0.3,0.28,0.74,0.44,0.43,0.55,0.4,0.3,0.0,0.42,0.38,0.43,0.45,0.0,0.0,0.0,0.6,0.29,0.0,0.52,0.0,0.0,0.0,0.3,0.32,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.15,0.3,0.16,0.15,0.0,0.0,0.0,0.0,0.29,0.46,0.46,0.16,0.3,0.45,0.28,0.59,0.16,0.0,0.0,0.0,0.0,0.0,0.45,0.3,0.0,0.0,0.46,0.62,0.57,0.0,0.78,0.73,0.43,0.0,0.0,0.16,0.0,0.0,0.16,0.0,0.0,0.0,0.3,0.0,0.4,0.0,0.0,0.16,0.0,0.71,0.74,0.34,0.8,0.0,0.78,0.0,0.81,0.59,0.0,0.55,0.46,0.44,0.31,0.0,0.31,0.67,0.45,0.32,0.0,0.29,0.58,0.0,0.55,0.0,0.45,0.0,0.0,0.48,0.0,0.24,0.31,0.16,0.0,0.16,0.32,0.0,0.15,0.0,0.0,0.0,0.18,0.0,0.83,0.86,0.79,0.66,0.72,0.75,0.85,0.59,0.61,0.57,0.54,0.57,0.52,0.56,0.58,0.64,0.59,0.43,0.44,0.43,0.45,0.43,0.36,0.41,0.42,0.45,0.42,0.3,0.32,0.28,0.33,0.28,0.32,0.28,0.31,0.29,0.31,0.29,0.32,0.16,0.0,0.15,0.0,0.18,0.28,0.29,0.16,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.22
11/04/2021,0.0,0.0,0.67,0.79,0.56,0.64,0.82,0.72,0.0,0.78,0.15,0.67,0.75,0.73,0.0,0.0,0.62,0.74,0.0,0.0,0.51,0.74,0.59,0.0,0.0,0.71,0.77,0.77,0.0,0.44,0.59,0.79,0.68,0.59,0.58,0.6,0.81,0.6,0.0,0.63,0.83,0.0,0.7,0.61,0.75,0.77,0.0,0.8,0.41,0.0,0.0,0.68,0.44,0.59,0.74,0.0,0.0,0.0,0.45,0.3,0.44,0.46,0.72,0.0,0.6,0.29,0.55,0.34,0.0,0.46,0.0,0.76,0.73,0.59,0.0,0.6,0.57,0.29,0.73,0.45,0.0,0.0,0.62,0.42,0.58,0.45,0.6,0.64,0.0,0.0,0.0,0.41,0.29,0.29,0.0,0.28,0.44,0.56,0.59,0.29,0.15,0.0,0.57,0.45,0.72,0.3,0.0,0.3,0.0,0.29,0.0,0.45,0.42,0.15,0.61,0.3,0.28,0.74,0.44,0.43,0.55,0.4,0.3,0.0,0.42,0.38,0.43,0.45,0.0,0.0,0.0,0.6,0.29,0.0,0.52,0.0,0.0,0.0,0.3,0.32,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.15,0.3,0.16,0.15,0.0,0.0,0.0,0.0,0.29,0.46,0.46,0.16,0.3,0.45,0.28,0.59,0.16,0.0,0.0,0.0,0.0,0.0,0.45,0.3,0.0,0.0,0.46,0.62,0.57,0.0,0.78,0.73,0.43,0.0,0.0,0.16,0.0,0.0,0.16,0.0,0.0,0.0,0.3,0.0,0.4,0.0,0.0,0.16,0.0,0.71,0.74,0.34,0.8,0.0,0.78,0.0,0.81,0.59,0.0,0.55,0.46,0.44,0.31,0.0,0.31,0.67,0.45,0.32,0.0,0.29,0.58,0.0,0.55,0.0,0.45,0.0,0.0,0.48,0.0,0.24,0.31,0.16,0.0,0.16,0.32,0.0,0.15,0.0,0.0,0.0,0.18,0.0,0.83,0.86,0.79,0.66,0.72,0.75,0.85,0.59,0.61,0.57,0.54,0.57,0.52,0.56,0.58,0.64,0.59,0.43,0.44,0.43,0.45,0.43,0.36,0.41,0.42,0.45,0.42,0.3,0.32,0.28,0.33,0.28,0.32,0.28,0.31,0.29,0.31,0.29,0.32,0.16,0.0,0.15,0.0,0.18,0.28,0.29,0.16,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.22
11/05/2021,0.0,0.0,0.69,0.78,0.56,0.62,0.82,0.73,0.0,0.76,0.16,0.68,0.74,0.74,0.0,0.0,0.61,0.76,0.0,0.0,0.5,0.73,0.58,0.0,0.0,0.69,0.76,0.77,0.0,0.48,0.59,0.78,0.69,0.58,0.58,0.59,0.78,0.59,0.0,0.67,0.74,0.0,0.7,0.61,0.75,0.78,0.0,0.75,0.4,0.0,0.0,0.66,0.44,0.59,0.75,0.0,0.0,0.0,0.45,0.29,0.44,0.47,0.78,0.0,0.58,0.29,0.55,0.34,0.0,0.46,0.0,0.76,0.74,0.59,0.0,0.58,0.58,0.29,0.74,0.45,0.0,0.0,0.61,0.44,0.58,0.45,0.6,0.66,0.0,0.0,0.0,0.41,0.29,0.28,0.16,0.29,0.45,0.54,0.6,0.29,0.16,0.0,0.55,0.48,0.72,0.29,0.0,0.3,0.0,0.28,0.0,0.44,0.42,0.0,0.62,0.3,0.28,0.76,0.45,0.43,0.55,0.4,0.3,0.0,0.42,0.38,0.43,0.46,0.0,0.0,0.0,0.6,0.29,0.0,0.51,0.0,0.0,0.0,0.3,0.32,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.3,0.16,0.15,0.0,0.0,0.0,0.0,0.29,0.45,0.46,0.16,0.3,0.45,0.28,0.61,0.16,0.0,0.0,0.0,0.0,0.0,0.45,0.3,0.0,0.0,0.46,0.62,0.57,0.0,0.8,0.78,0.43,0.0,0.0,0.16,0.0,0.0,0.16,0.15,0.0,0.0,0.3,0.0,0.41,0.0,0.0,0.16,0.0,0.71,0.74,0.36,0.79,0.0,0.76,0.0,0.79,0.59,0.0,0.55,0.46,0.45,0.31,0.0,0.31,0.71,0.45,0.3,0.0,0.3,0.57,0.0,0.57,0.0,0.46,0.0,0.0,0.48,0.0,0.23,0.3,0.16,0.0,0.16,0.32,0.0,0.16,0.0,0.0,0.0,0.19,0.0,0.82,0.86,0.77,0.68,0.74,0.67,0.82,0.6,0.67,0.57,0.55,0.58,0.51,0.58,0.58,0.62,0.59,0.46,0.43,0.43,0.46,0.44,0.36,0.41,0.44,0.44,0.44,0.28,0.32,0.3,0.33,0.27,0.33,0.28,0.32,0.28,0.3,0.3,0.33,0.17,0.0,0.16,0.0,0.18,0.28,0.3,0.16,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.33
11/08/2021,0.0,0.0,0.59,0.77,0.57,0.64,0.82,0.72,0.0,0.76,0.16,0.68,0.74,0.56,0.0,0.0,0.61,0.75,0.0,0.0,0.49,0.74,0.59,0.0,0.0,0.69,0.76,0.71,0.0,0.5,0.59,0.81,0.68,0.53,0.58,0.58,0.79,0.58,0.0,0.65,0.76,0.0,0.7,0.63,0.68,0.75,0.0,0.77,0.39,0.0,0.0,0.66,0.43,0.58,0.8,0.0,0.0,0.0,0.4,0.29,0.44,0.46,0.76,0.0,0.59,0.3,0.54,0.34,0.0,0.46,0.0,0.74,0.75,0.59,0.0,0.55,0.58,0.28,0.79,0.45,0.0,0.0,0.61,0.44,0.58,0.45,0.61,0.67,0.0,0.0,0.0,0.4,0.29,0.29,0.0,0.29,0.46,0.49,0.62,0.27,0.16,0.0,0.56,0.5,0.72,0.3,0.0,0.29,0.0,0.29,0.0,0.45,0.43,0.0,0.6,0.3,0.31,0.75,0.46,0.42,0.56,0.41,0.3,0.15,0.42,0.37,0.43,0.47,0.0,0.0,0.0,0.6,0.29,0.0,0.52,0.0,0.0,0.0,0.29,0.32,0.0,0.15,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.3,0.16,0.0,0.0,0.0,0.0,0.0,0.29,0.46,0.46,0.16,0.3,0.44,0.27,0.62,0.16,0.0,0.0,0.0,0.0,0.0,0.46,0.31,0.0,0.0,0.46,0.63,0.56,0.0,0.79,0.84,0.45,0.0,0.0,0.17,0.0,0.0,0.15,0.0,0.0,0.0,0.31,0.0,0.43,0.0,0.0,0.16,0.0,0.71,0.73,0.36,0.88,0.0,0.77,0.0,0.77,0.58,0.0,0.56,0.45,0.45,0.3,0.0,0.31,0.76,0.46,0.31,0.0,0.3,0.55,0.0,0.58,0.0,0.49,0.0,0.0,0.47,0.0,0.23,0.3,0.16,0.0,0.16,0.33,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.8,0.87,0.8,0.7,0.74,0.66,0.83,0.59,0.68,0.6,0.62,0.58,0.55,0.59,0.58,0.62,0.58,0.44,0.44,0.44,0.45,0.45,0.36,0.41,0.43,0.44,0.46,0.28,0.32,0.3,0.35,0.27,0.33,0.29,0.31,0.31,0.31,0.3,0.33,0.17,0.0,0.16,0.0,0.18,0.28,0.31,0.16,0.16,0.0,0.0,0.15,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.41
11/09/2021,0.0,0.0,0.6,0.76,0.59,0.64,0.8,0.72,0.0,0.77,0.16,0.68,0.75,0.65,0.0,0.0,0.6,0.74,0.0,0.0,0.49,0.75,0.6,0.0,0.0,0.68,0.77,0.72,0.0,0.48,0.58,0.77,0.69,0.53,0.58,0.58,0.78,0.59,0.0,0.66,0.72,0.0,0.7,0.62,0.69,0.75,0.0,0.76,0.39,0.0,0.0,0.66,0.45,0.59,0.8,0.0,0.0,0.0,0.41,0.29,0.44,0.46,0.85,0.0,0.59,0.29,0.53,0.34,0.0,0.46,0.0,0.75,0.73,0.58,0.0,0.55,0.58,0.28,0.79,0.44,0.0,0.0,0.61,0.45,0.57,0.45,0.61,0.67,0.0,0.0,0.0,0.4,0.28,0.29,0.0,0.29,0.46,0.49,0.61,0.27,0.16,0.0,0.56,0.48,0.73,0.29,0.0,0.29,0.0,0.3,0.0,0.45,0.44,0.0,0.6,0.29,0.31,0.75,0.46,0.43,0.56,0.41,0.3,0.15,0.42,0.37,0.43,0.46,0.0,0.0,0.0,0.55,0.29,0.0,0.52,0.0,0.0,0.15,0.29,0.32,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.3,0.15,0.0,0.0,0.0,0.0,0.0,0.29,0.46,0.46,0.16,0.29,0.43,0.27,0.62,0.16,0.0,0.0,0.0,0.0,0.0,0.45,0.29,0.0,0.0,0.46,0.63,0.56,0.0,0.78,0.85,0.44,0.0,0.0,0.16,0.0,0.0,0.15,0.0,0.0,0.0,0.31,0.0,0.43,0.0,0.0,0.16,0.15,0.71,0.74,0.35,0.89,0.0,0.77,0.0,0.76,0.58,0.0,0.56,0.45,0.45,0.3,0.0,0.31,0.76,0.46,0.3,0.0,0.3,0.55,0.0,0.57,0.0,0.49,0.0,0.0,0.47,0.0,0.24,0.3,0.16,0.0,0.16,0.31,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.76,0.88,0.78,0.72,0.75,0.67,0.82,0.58,0.75,0.6,0.62,0.57,0.55,0.61,0.57,0.61,0.57,0.45,0.44,0.45,0.45,0.46,0.37,0.4,0.43,0.43,0.44,0.28,0.31,0.31,0.34,0.27,0.33,0.29,0.31,0.31,0.31,0.31,0.33,0.17,0.0,0.15,0.0,0.18,0.27,0.3,0.16,0.15,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.3
11/10/2021,0.0,0.0,0.6,0.76,0.59,0.64,0.8,0.72,0.0,0.77,0.16,0.68,0.75,0.65,0.0,0.0,0.6,0.74,0.0,0.0,0.49,0.75,0.6,0.0,0.0,0.68,0.77,0.72,0.0,0.48,0.58,0.77,0.69,0.53,0.58,0.58,0.78,0.59,0.0,0.66,0.72,0.0,0.7,0.62,0.69,0.75,0.0,0.76,0.39,0.0,0.0,0.66,0.45,0.59,0.8,0.0,0.0,0.0,0.41,0.29,0.44,0.46,0.85,0.0,0.59,0.29,0.53,0.34,0.0,0.46,0.0,0.75,0.73,0.58,0.0,0.55,0.58,0.28,0.79,0.44,0.0,0.0,0.61,0.45,0.57,0.45,0.61,0.67,0.0,0.0,0.0,0.4,0.28,0.29,0.0,0.29,0.46,0.49,0.61,0.27,0.16,0.0,0.56,0.48,0.73,0.29,0.0,0.29,0.0,0.3,0.0,0.45,0.44,0.0,0.6,0.29,0.31,0.75,0.46,0.43,0.56,0.41,0.3,0.15,0.42,0.37,0.43,0.46,0.0,0.0,0.0,0.55,0.29,0.0,0.52,0.0,0.0,0.15,0.29,0.32,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.3,0.15,0.0,0.0,0.0,0.0,0.0,0.29,0.46,0.46,0.16,0.29,0.43,0.27,0.62,0.16,0.0,0.0,0.0,0.0,0.0,0.45,0.29,0.0,0.0,0.46,0.63,0.56,0.0,0.78,0.85,0.44,0.0,0.0,0.16,0.0,0.0,0.15,0.0,0.0,0.0,0.31,0.0,0.43,0.0,0.0,0.16,0.15,0.71,0.74,0.35,0.89,0.0,0.77,0.0,0.76,0.58,0.0,0.56,0.45,0.45,0.3,0.0,0.31,0.76,0.46,0.3,0.0,0.3,0.55,0.0,0.57,0.0,0.49,0.0,0.0,0.47,0.0,0.24,0.3,0.16,0.0,0.16,0.31,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.76,0.88,0.78,0.72,0.75,0.67,0.82,0.58,0.75,0.6,0.62,0.57,0.55,0.61,0.57,0.61,0.57,0.45,0.44,0.45,0.45,0.46,0.37,0.4,0.43,0.43,0.44,0.28,0.31,0.31,0.34,0.27,0.33,0.29,0.31,0.31,0.31,0.31,0.33,0.17,0.0,0.15,0.0,0.18,0.27,0.3,0.16,0.15,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.3
11/11/2021,0.0,0.0,0.6,0.76,0.59,0.64,0.8,0.72,0.0,0.77,0.16,0.68,0.75,0.65,0.0,0.0,0.6,0.74,0.0,0.0,0.49,0.75,0.6,0.0,0.0,0.68,0.77,0.72,0.0,0.48,0.58,0.77,0.69,0.53,0.58,0.58,0.78,0.59,0.0,0.66,0.72,0.0,0.7,0.62,0.69,0.75,0.0,0.76,0.39,0.0,0.0,0.66,0.45,0.59,0.8,0.0,0.0,0.0,0.41,0.29,0.44,0.46,0.85,0.0,0.59,0.29,0.53,0.34,0.0,0.46,0.0,0.75,0.73,0.58,0.0,0.55,0.58,0.28,0.79,0.44,0.0,0.0,0.61,0.45,0.57,0.45,0.61,0.67,0.0,0.0,0.0,0.4,0.28,0.29,0.0,0.29,0.46,0.49,0.61,0.27,0.16,0.0,0.56,0.48,0.73,0.29,0.0,0.29,0.0,0.3,0.0,0.45,0.44,0.0,0.6,0.29,0.31,0.75,0.46,0.43,0.56,0.41,0.3,0.15,0.42,0.37,0.43,0.46,0.0,0.0,0.0,0.55,0.29,0.0,0.52,0.0,0.0,0.15,0.29,0.32,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.3,0.15,0.0,0.0,0.0,0.0,0.0,0.29,0.46,0.46,0.16,0.29,0.43,0.27,0.62,0.16,0.0,0.0,0.0,0.0,0.0,0.45,0.29,0.0,0.0,0.46,0.63,0.56,0.0,0.78,0.85,0.44,0.0,0.0,0.16,0.0,0.0,0.15,0.0,0.0,0.0,0.31,0.0,0.43,0.0,0.0,0.16,0.15,0.71,0.74,0.35,0.89,0.0,0.77,0.0,0.76,0.58,0.0,0.56,0.45,0.45,0.3,0.0,0.31,0.76,0.46,0.3,0.0,0.3,0.55,0.0,0.57,0.0,0.49,0.0,0.0,0.47,0.0,0.24,0.3,0.16,0.0,0.16,0.31,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.76,0.88,0.78,0.72,0.75,0.67,0.82,0.58,0.75,0.6,0.62,0.57,0.55,0.61,0.57,0.61,0.57,0.45,0.44,0.45,0.45,0.46,0.37,0.4,0.43,0.43,0.44,0.28,0.31,0.31,0.34,0.27,0.33,0.29,0.31,0.31,0.31,0.31,0.33,0.17,0.0,0.15,0.0,0.18,0.27,0.3,0.16,0.15,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.3
11/12/2021,0.0,0.0,0.58,0.76,0.59,0.64,0.79,0.72,0.0,0.77,0.15,0.68,0.77,0.68,0.0,0.0,0.6,0.74,0.0,0.0,0.48,0.78,0.59,0.15,0.0,0.67,0.79,0.7,0.0,0.46,0.58,0.8,0.69,0.53,0.56,0.57,0.78,0.58,0.0,0.68,0.72,0.0,0.69,0.63,0.67,0.72,0.0,0.77,0.38,0.0,0.0,0.66,0.46,0.58,0.82,0.0,0.0,0.0,0.43,0.29,0.45,0.46,0.87,0.0,0.59,0.29,0.53,0.36,0.0,0.46,0.0,0.75,0.74,0.58,0.0,0.55,0.57,0.27,0.8,0.45,0.0,0.0,0.62,0.45,0.58,0.45,0.6,0.67,0.0,0.0,0.0,0.4,0.28,0.31,0.0,0.28,0.45,0.47,0.6,0.28,0.16,0.0,0.56,0.49,0.74,0.28,0.0,0.29,0.0,0.29,0.0,0.45,0.44,0.0,0.59,0.29,0.3,0.74,0.46,0.42,0.56,0.41,0.3,0.15,0.41,0.37,0.43,0.46,0.0,0.0,0.0,0.55,0.29,0.0,0.52,0.0,0.0,0.0,0.29,0.32,0.0,0.15,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.46,0.47,0.16,0.3,0.43,0.26,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.29,0.0,0.0,0.46,0.63,0.55,0.0,0.78,0.87,0.45,0.0,0.0,0.16,0.0,0.0,0.15,0.0,0.0,0.0,0.31,0.0,0.43,0.0,0.0,0.16,0.15,0.7,0.76,0.35,0.9,0.0,0.78,0.0,0.74,0.57,0.0,0.55,0.46,0.45,0.31,0.0,0.31,0.74,0.46,0.3,0.0,0.29,0.56,0.0,0.55,0.0,0.49,0.0,0.0,0.47,0.0,0.23,0.3,0.16,0.0,0.16,0.31,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.74,0.89,0.79,0.72,0.75,0.67,0.82,0.59,0.73,0.62,0.62,0.56,0.54,0.61,0.59,0.61,0.57,0.46,0.45,0.44,0.45,0.43,0.31,0.41,0.42,0.44,0.45,0.27,0.32,0.32,0.35,0.27,0.32,0.29,0.31,0.32,0.31,0.34,0.34,0.17,0.0,0.15,0.0,0.18,0.27,0.3,0.16,0.16,0.0,0.0,0.15,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.26
11/15/2021,0.0,0.0,0.57,0.76,0.6,0.64,0.79,0.73,0.0,0.77,0.16,0.67,0.77,0.67,0.0,0.0,0.59,0.75,0.0,0.0,0.49,0.76,0.6,0.0,0.0,0.67,0.78,0.71,0.0,0.47,0.59,0.79,0.67,0.54,0.57,0.57,0.79,0.58,0.0,0.68,0.71,0.0,0.69,0.63,0.68,0.73,0.0,0.78,0.37,0.0,0.0,0.67,0.46,0.58,0.81,0.0,0.0,0.0,0.43,0.29,0.44,0.46,0.83,0.0,0.59,0.29,0.53,0.35,0.0,0.46,0.0,0.76,0.76,0.58,0.0,0.54,0.57,0.27,0.8,0.45,0.0,0.0,0.63,0.45,0.58,0.45,0.6,0.67,0.0,0.0,0.0,0.4,0.28,0.31,0.0,0.28,0.45,0.47,0.63,0.27,0.16,0.0,0.56,0.49,0.74,0.29,0.0,0.28,0.0,0.29,0.0,0.45,0.45,0.0,0.6,0.29,0.31,0.74,0.46,0.42,0.58,0.42,0.3,0.16,0.4,0.37,0.44,0.46,0.0,0.0,0.0,0.55,0.29,0.0,0.5,0.0,0.0,0.15,0.29,0.33,0.0,0.16,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.29,0.15,0.15,0.0,0.0,0.0,0.0,0.28,0.46,0.46,0.16,0.3,0.44,0.26,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.3,0.0,0.0,0.46,0.62,0.55,0.0,0.78,0.85,0.45,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.42,0.0,0.0,0.0,0.0,0.7,0.76,0.36,0.89,0.0,0.74,0.0,0.74,0.57,0.0,0.55,0.47,0.45,0.3,0.0,0.31,0.75,0.46,0.29,0.0,0.29,0.56,0.0,0.55,0.0,0.49,0.0,0.0,0.47,0.0,0.23,0.3,0.16,0.0,0.16,0.31,0.0,0.16,0.0,0.0,0.0,0.23,0.0,0.72,0.89,0.8,0.76,0.74,0.68,0.83,0.58,0.73,0.6,0.63,0.55,0.54,0.6,0.58,0.58,0.57,0.46,0.45,0.44,0.44,0.43,0.33,0.4,0.42,0.44,0.46,0.26,0.32,0.31,0.35,0.27,0.3,0.29,0.3,0.33,0.31,0.3,0.33,0.18,0.0,0.15,0.0,0.18,0.26,0.3,0.16,0.0,0.15,0.15,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.22
11/16/2021,0.0,0.0,0.57,0.76,0.6,0.64,0.79,0.73,0.0,0.77,0.16,0.67,0.77,0.67,0.0,0.0,0.59,0.75,0.0,0.0,0.49,0.76,0.6,0.0,0.0,0.67,0.78,0.71,0.0,0.47,0.59,0.79,0.67,0.54,0.57,0.57,0.79,0.58,0.0,0.68,0.71,0.0,0.69,0.63,0.68,0.73,0.0,0.78,0.37,0.0,0.0,0.67,0.46,0.58,0.81,0.0,0.0,0.0,0.43,0.29,0.44,0.46,0.83,0.0,0.59,0.29,0.53,0.35,0.0,0.46,0.0,0.76,0.76,0.58,0.0,0.54,0.57,0.27,0.8,0.45,0.0,0.0,0.63,0.45,0.58,0.45,0.6,0.67,0.0,0.0,0.0,0.4,0.28,0.31,0.0,0.28,0.45,0.47,0.63,0.27,0.16,0.0,0.56,0.49,0.74,0.29,0.0,0.28,0.0,0.29,0.0,0.45,0.45,0.0,0.6,0.29,0.31,0.74,0.46,0.42,0.58,0.42,0.3,0.16,0.4,0.37,0.44,0.46,0.0,0.0,0.0,0.55,0.29,0.0,0.5,0.0,0.0,0.15,0.29,0.33,0.0,0.16,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.29,0.15,0.15,0.0,0.0,0.0,0.0,0.28,0.46,0.46,0.16,0.3,0.44,0.26,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.3,0.0,0.0,0.46,0.62,0.55,0.0,0.78,0.85,0.45,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.42,0.0,0.0,0.0,0.0,0.7,0.76,0.36,0.89,0.0,0.74,0.0,0.74,0.57,0.0,0.55,0.47,0.45,0.3,0.0,0.31,0.75,0.46,0.29,0.0,0.29,0.56,0.0,0.55,0.0,0.49,0.0,0.0,0.47,0.0,0.23,0.3,0.16,0.0,0.16,0.31,0.0,0.16,0.0,0.0,0.0,0.23,0.0,0.72,0.89,0.8,0.76,0.74,0.68,0.83,0.58,0.73,0.6,0.63,0.55,0.54,0.6,0.58,0.58,0.57,0.46,0.45,0.44,0.44,0.43,0.33,0.4,0.42,0.44,0.46,0.26,0.32,0.31,0.35,0.27,0.3,0.29,0.3,0.33,0.31,0.3,0.33,0.18,0.0,0.15,0.0,0.18,0.26,0.3,0.16,0.0,0.15,0.15,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.22
