,TFDXX,HOLD,Fidelity® Inv MM Fds Government III,NYT,INSG,AKTS,GNOG,REGI,SAVE,SABR,ALX,PING,FTOC,RNG,NFE,LTC,NMR,UEIC,EVER,ZG,DOYU,MSGE,BEPC,TREE,HBC2.,MNST,SDGR,FFIV,DNOW,WBK,HAS,FCFS,ETSY,MRCY,LFC,SAIL,ROAD,GO,CSN.MX,CWEN,PTC,PVH,OLED,VZ,FSLY,BBY,MKC,FIVE,MKTX,BEKE,WH,PCG,EHTH,APPF,GRUB,Cash,FCGXX,AI,BE,MFG,GNW,TPIC,ADNT,HAL,AL,CTXS,TDS,QSR,SPOT,BFAM,ELAN,RDFN,NOV,NLSN,ARMK,SNA,PLAN,DY,DAN,AXL,CCMP,T,APPN,POLY,AYX,ZTO,TTWO,LMND,LZB,COUP,LOGN.SW,n/a,VRTX,CVNA,RIOT,GDS,FUN,POSH,BYND,TDOC,DXC,RXT,WU,HNST,LYFT,RIO,FRPT,TER,CHRW,COUR,ABEV,ALRM,AEO,COTY,HCSG,JMIA,YEXT,WHR,BBD,PRPL,NWL,MMS,KN,FMC,MKSI,INTC,MBUU,PUBM,AVT,CRI,HPQ,PAYA,CPB,TWM,SRG,ENR,NATI,BSAC,STRA,AMKR,FVRR,SNBR,MGNI,DRQ,USM,SVC,WGO,KAR,TMX,TPR,CX,VIV,NTCT,GDDY,MMM,PHM,EMN,BKI,DBK.DE,BFLY,ZM,VFC,SFT,OLLI,SUMO,TPX,FOUR,JACK,WIX,SFIX,C,COF,JKHY,EEFT,GH,XRX,GLBE,BRFS,SAJA.,PINS,CRSR,INTA,COLD,SUZ,KTOS,ERIC,PEGA,RKT,MRNA,RAD,STEM,MUFG,BVXB.,EGHT,NTGR,NCR,TTEC,CZR,BWA,JBGS,BABA,SMFG,LEG,GSHD,TWO,GWRE,THO,MLCO,LVS,CAT,PCOR,DDOG,SANM,OMF,HBI,ORLY,YOU,SBGI,SAN,QTRX,IWM,SUM
12/24/2021,153.84,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.77,0.0,0.0,0.0,-1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.45,0.0,-3.85,0.0,-4.97,0.0,-0.96,0.0,0.0,0.0,-1.52,-1.53,0.0,0.0,0.0,-1.16,0.0,0.0,16.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.58,0.0,0.0,0.0,-0.53,0.0,0.0,0.0,-1.03,-1.75,0.0,0.0,0.0,-0.97,0.0,0.0,-4.15,0.0,-5.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.63,0.0,0.0,0.0,0.0,0.0,-1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.15,0.0,0.0,0.0,0.0,-1.16,0.0,0.0,0.0,0.0,0.0,0.0,-1.1,-1.05,0.0,-2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.48,0.0,0.0,0.0,-1.98,-1.91,0.0,0.0,0.0,0.0,0.0,-0.91,-1.06,-1.1,-1.18,-1.3,-1.96,-1.32,-1.41,-1.45,-1.47,0.0,-1.54,-1.6,-2.07,-2.12,-2.27,-3.12,-5.97,-0.95,-1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01999999999998
12/28/2021,163.13,26.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.59,0.0,-2.5,0.0,-4.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,0.0,0.0,0.0,0.0,0.0,0.0,17.3,0.0,0.0,-0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.79,0.0,0.0,0.0,0.0,-1.08,0.0,0.0,-33.96,0.0,-4.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8,0.0,0.0,0.0,0.0,0.0,-1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.16,0.0,-2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.83,0.0,0.0,0.0,-0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.71,0.0,-1.31,-1.48,-2.28,-1.46,-1.53,0.0,0.0,0.0,-1.84,-1.82,-2.28,-2.43,-2.79,-3.74,-3.37,0.0,0.0,-1.08,-2.01,-2.17,-2.27,0.0,0.0,0.0,0.0,0.0,99.98999999999998
12/29/2021,163.13,26.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.59,0.0,-2.5,0.0,-4.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.51,0.0,0.0,0.0,0.0,0.0,0.0,17.3,0.0,0.0,-0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.79,0.0,0.0,0.0,0.0,-1.08,0.0,0.0,-33.96,0.0,-4.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8,0.0,0.0,0.0,0.0,0.0,-1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.16,0.0,-2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.83,0.0,0.0,0.0,-0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.71,0.0,-1.31,-1.48,-2.28,-1.46,-1.53,0.0,0.0,0.0,-1.84,-1.82,-2.28,-2.43,-2.79,-3.74,-3.37,0.0,0.0,-1.08,-2.01,-2.17,-2.27,0.0,0.0,0.0,0.0,0.0,99.98999999999998
12/30/2021,154.45,24.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.47,0.0,-2.4,0.0,-4.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.38,0.0,0.0,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.77,0.0,0.0,0.0,0.0,-1.02,0.0,0.0,-35.05,0.0,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.74,0.0,0.0,0.0,0.0,0.0,-1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.11,0.0,-2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.26,0.0,-2.14,-1.4,-1.46,0.0,0.0,0.0,-1.75,-1.73,0.0,-2.28,-1.32,-3.47,-3.2,0.0,0.0,-1.05,-1.9,-2.09,-2.19,0.0,0.0,0.0,0.0,0.0,100.00999999999998
12/31/2021,168.76,27.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.69,0.0,-2.62,0.0,-4.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,0.0,0.0,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.82,0.0,0.0,0.0,0.0,-1.11,0.0,0.0,-47.54,0.0,-4.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.89,0.0,0.0,0.0,0.0,0.0,-1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.21,0.0,-2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.37,0.0,-2.31,-1.55,-1.6,0.0,0.0,0.0,-1.75,-1.83,0.0,-2.56,-1.42,-3.77,-3.5,0.0,0.0,-1.15,-2.09,-2.29,-2.41,0.0,0.0,0.0,0.0,0.0,99.99000000000004
01/03/2022,169.6,27.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.61,0.0,-2.63,0.0,-4.64,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,0.0,0.0,0.0,0.0,-1.5,0.0,21.44,0.0,0.0,-1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.98,0.0,0.0,0.0,-1.28,0.0,0.0,0.0,-0.83,0.0,0.0,0.0,0.0,-1.12,0.0,0.0,-30.1,0.0,-4.86,-0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.09,0.0,0.0,0.0,0.0,0.0,-1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.25,0.0,0.0,0.0,-2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.04,0.0,0.0,0.0,0.0,-1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.21,0.0,-2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.14,0.0,0.0,-1.14,-1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.39,0.0,-2.32,-1.56,-1.61,0.0,0.0,0.0,-1.79,-1.82,-0.94,-2.61,-1.42,-3.79,-3.51,-1.12,0.0,-1.16,-2.09,-3.27,-2.44,-1.39,-2.2,0.0,0.0,0.0,99.99
01/03/2022,169.6,27.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.61,0.0,-2.63,0.0,-4.64,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,0.0,0.0,0.0,0.0,-1.5,0.0,21.44,0.0,0.0,-1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.98,0.0,0.0,0.0,-1.28,0.0,0.0,0.0,-0.83,0.0,0.0,0.0,0.0,-1.12,0.0,0.0,-30.1,0.0,-4.86,-0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.09,0.0,0.0,0.0,0.0,0.0,-1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.25,0.0,0.0,0.0,-2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.04,0.0,0.0,0.0,0.0,-1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.21,0.0,-2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.14,0.0,0.0,-1.14,-1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.39,0.0,-2.32,-1.56,-1.61,0.0,0.0,0.0,-1.79,-1.82,-0.94,-2.61,-1.42,-3.79,-3.51,-1.12,0.0,-1.16,-2.09,-3.27,-2.44,-1.39,-2.2,0.0,0.0,0.0,99.99
01/03/2022,169.6,27.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.61,0.0,-2.63,0.0,-4.64,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,0.0,0.0,0.0,0.0,-1.5,0.0,21.44,0.0,0.0,-1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.98,0.0,0.0,0.0,-1.28,0.0,0.0,0.0,-0.83,0.0,0.0,0.0,0.0,-1.12,0.0,0.0,-30.1,0.0,-4.86,-0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.09,0.0,0.0,0.0,0.0,0.0,-1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.25,0.0,0.0,0.0,-2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.04,0.0,0.0,0.0,0.0,-1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.21,0.0,-2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.14,0.0,0.0,-1.14,-1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.39,0.0,-2.32,-1.56,-1.61,0.0,0.0,0.0,-1.79,-1.82,-0.94,-2.61,-1.42,-3.79,-3.51,-1.12,0.0,-1.16,-2.09,-3.27,-2.44,-1.39,-2.2,0.0,0.0,0.0,99.99
01/04/2022,169.6,27.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.61,0.0,-2.63,0.0,-4.64,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,0.0,0.0,0.0,0.0,-1.5,0.0,21.44,0.0,0.0,-1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.98,0.0,0.0,0.0,-1.28,0.0,0.0,0.0,-0.83,0.0,0.0,0.0,0.0,-1.12,0.0,0.0,-30.1,0.0,-4.86,-0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.09,0.0,0.0,0.0,0.0,0.0,-1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.25,0.0,0.0,0.0,-2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.04,0.0,0.0,0.0,0.0,-1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.21,0.0,-2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.14,0.0,0.0,-1.14,-1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.39,0.0,-2.32,-1.56,-1.61,0.0,0.0,0.0,-1.79,-1.82,-0.94,-2.61,-1.42,-3.79,-3.51,-1.12,0.0,-1.16,-2.09,-3.27,-2.44,-1.39,-2.2,0.0,0.0,0.0,99.99
01/05/2022,169.6,27.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.61,0.0,-2.63,0.0,-4.64,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,0.0,0.0,0.0,0.0,-1.5,0.0,21.44,0.0,0.0,-1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.98,0.0,0.0,0.0,-1.28,0.0,0.0,0.0,-0.83,0.0,0.0,0.0,0.0,-1.12,0.0,0.0,-30.1,0.0,-4.86,-0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.09,0.0,0.0,0.0,0.0,0.0,-1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.25,0.0,0.0,0.0,-2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.04,0.0,0.0,0.0,0.0,-1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.21,0.0,-2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.14,0.0,0.0,-1.14,-1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.39,0.0,-2.32,-1.56,-1.61,0.0,0.0,0.0,-1.79,-1.82,-0.94,-2.61,-1.42,-3.79,-3.51,-1.12,0.0,-1.16,-2.09,-3.27,-2.44,-1.39,-2.2,0.0,0.0,0.0,99.99
01/06/2022,169.6,27.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.61,0.0,-2.63,0.0,-4.64,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,0.0,0.0,0.0,0.0,-1.5,0.0,21.44,0.0,0.0,-1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.98,0.0,0.0,0.0,-1.28,0.0,0.0,0.0,-0.83,0.0,0.0,0.0,0.0,-1.12,0.0,0.0,-30.1,0.0,-4.86,-0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.09,0.0,0.0,0.0,0.0,0.0,-1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.25,0.0,0.0,0.0,-2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.04,0.0,0.0,0.0,0.0,-1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.21,0.0,-2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.14,0.0,0.0,-1.14,-1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.39,0.0,-2.32,-1.56,-1.61,0.0,0.0,0.0,-1.79,-1.82,-0.94,-2.61,-1.42,-3.79,-3.51,-1.12,0.0,-1.16,-2.09,-3.27,-2.44,-1.39,-2.2,0.0,0.0,0.0,99.99
01/07/2022,165.56,26.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.13,-3.68,0.0,-2.58,0.0,-4.8,0.0,0.0,0.0,0.0,0.0,0.0,-1.19,0.0,0.0,0.0,0.0,0.0,0.0,20.93,0.0,0.0,-1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.99,0.0,0.0,0.0,-1.38,0.0,0.0,0.0,-0.83,-1.22,0.0,0.0,0.0,-1.15,0.0,0.0,-29.56,0.0,-4.49,-0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.19,0.0,0.0,0.0,0.0,0.0,-1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.15,0.0,0.0,0.0,-2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.14,0.0,0.0,0.0,0.0,-1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.23,0.0,-2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.09,0.0,0.0,-1.12,-1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.46,0.0,-2.2,-1.62,-1.63,0.0,0.0,-1.56,-1.64,-1.79,-0.92,-2.54,0.0,0.0,-3.62,-1.04,0.0,0.0,-2.13,-3.3,-2.37,0.0,-2.18,0.0,0.0,0.0,99.97999999999996
01/10/2022,160.88,25.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.96,0.0,0.0,0.0,0.0,0.0,-1.08,-3.54,0.0,-2.42,0.0,-4.42,0.0,0.0,0.0,0.0,0.0,0.0,-1.13,0.0,0.0,0.0,0.0,0.0,0.0,20.34,0.0,0.0,-1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.89,0.0,0.0,0.0,-1.32,0.0,0.0,0.0,-0.78,-1.12,0.0,0.0,0.0,-1.07,0.0,0.0,-28.78,0.0,-3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.12,0.0,0.0,0.0,0.0,0.0,-1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.03,0.0,0.0,0.0,-1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.04,0.0,0.0,0.0,0.0,-1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.17,0.0,-2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.05,0.0,0.0,-1.07,-1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.39,0.0,-2.0,-1.58,-1.57,0.0,0.0,-1.51,-1.54,-1.72,-0.85,-2.45,0.0,0.0,-3.55,-0.95,0.0,0.0,-2.03,-3.12,-2.26,0.0,-2.05,0.0,0.0,0.0,99.97000000000004
