,AAPL,TSLA,JNJ,PG,ADBE,XOM,INTC,CSCO,PFE,CRM,CVX,ABT,TMO,MRK,LLY,NKE,TXN,DHR,MDT,QCOM,UPS,LIN,BMY,IBM,INTU,AMAT,MMM,AMD,CVS,SYK,MU,PLD,MDLZ,TMUS,COP,UBER,FDX,EL,BDX,EQIX,NSC,ADSK,EW,APD,ADI,BSX,ETN,EMR,REGN,NXPI,FCX,IDXX,BIIB,DOCU,ECL,NEM,EOG,JCI,ALGN,EBAY,KLAC,DOW,MRVL,TEL,A,TT,EXC,APTV,DD,CARR,SRE,SNPS,ALXN,LULU,BAX,PPG,ORLY,PSX,HPQ,CDNS,IFF,PXD,CTSH,RMD,WBA,CMI,SWK,ZBH,CTAS,MNST,ADM,CTVA,AZO,ROK,VLO,GLW,DHI,MCK,FAST,PEG,ANSS,PCAR,ZBRA,NUE,CPRT,LEN,LH,VFC,DELL,WST,LBRDK,WY,ODFL,KDP,CDW,IP,TDOC,CERN,DLTR,FTV,VMC,GRMN,MLM,WDC,DOV,TSCO,BURL,EIX,XYL,EXPD,HZNP,CHD,IT,FLT,GWW,TRMB,STE,ALB,COO,HPE,TFX,PAYC,AKAM,ULTA,POOL,TYL,IR,GPC,CTLT,FANG,AVY,BKR,DGX,PKI,OMC,HOLX,ABC,CAH,IEX,PLUG,BMRN,PTC,WAB,PHM,CTXS,LKQ,JBHT,FMC,XRAY,WRK,BIO,SJM,FBHS,AAP,WHR,CHRW,XPO,IPG,PKG,VMW,ATO,CDAY,STLD,JKHY,CCEP,SNA,BWA,UHS,FFIV,PNR,CF,MHK,CLVT,REG,BG,JAZZ,LEA,HSIC,DOX,NWSA,PNW,AZN,RHI,JNPR,ST,FLEX,TJX,PANW,PAYX,ARE,GNRC,WAT,LYB,CRL,TECH,DVN,EXAS,BBWI WI,OGN,NOW,LRCX,MPC,EA,OKTA,TER,PPL,HES,HAL,YNDX,CTRA,SEDG,HAS,ALLE,SUM
11/11/2021,16.54,6.78,3.0,2.48,2.21,1.92,1.44,1.68,1.89,1.98,1.54,1.51,1.69,1.44,1.57,0.0,0.0,1.29,1.15,1.28,1.05,1.19,0.93,0.77,1.09,0.98,0.73,0.0,0.86,0.67,0.57,0.75,0.61,0.0,0.71,0.53,0.41,0.56,0.48,0.49,0.49,0.5,0.51,0.48,0.69,0.43,0.47,0.41,0.43,0.41,0.38,0.37,0.29,0.35,0.4,0.31,0.39,0.37,0.37,0.34,0.45,0.3,0.4,0.36,0.33,0.31,0.37,0.33,0.29,0.32,0.28,0.36,0.0,0.37,0.27,0.27,0.3,0.24,0.27,0.34,0.25,0.28,0.29,0.26,0.25,0.24,0.21,0.21,0.27,0.24,0.25,0.24,0.27,0.27,0.22,0.2,0.21,0.24,0.23,0.23,0.25,0.21,0.22,0.23,0.22,0.2,0.18,0.0,0.11,0.21,0.17,0.2,0.25,0.18,0.18,0.13,0.15,0.16,0.18,0.18,0.18,0.15,0.18,0.12,0.17,0.18,0.14,0.0,0.16,0.15,0.17,0.15,0.19,0.14,0.15,0.15,0.13,0.22,0.14,0.14,0.11,0.18,0.12,0.14,0.14,0.0,0.16,0.13,0.14,0.14,0.13,0.13,0.12,0.13,0.1,0.12,0.13,0.1,0.12,0.0,0.11,0.09,0.12,0.09,0.0,0.11,0.11,0.1,0.08,0.09,0.1,0.09,0.1,0.1,0.09,0.0,0.0,0.1,0.09,0.17,0.08,0.11,0.09,0.08,0.08,0.08,0.08,0.07,0.09,0.09,0.09,0.07,0.07,0.09,0.09,0.0,0.07,0.08,0.07,0.0,0.0,0.0,0.09,0.07,0.0,0.0,0.6,0.33,0.28,0.22,0.19,0.15,0.17,0.13,0.13,0.2,0.12,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.17000000000002
11/12/2021,16.46,6.46,2.99,2.46,2.22,1.94,1.46,1.68,1.88,2.0,1.55,1.54,1.71,1.46,1.54,0.0,0.0,1.33,1.15,1.31,1.06,1.22,0.93,0.78,1.09,0.98,0.73,0.0,0.86,0.67,0.58,0.76,0.6,0.0,0.72,0.52,0.42,0.56,0.49,0.49,0.49,0.5,0.52,0.48,0.69,0.43,0.48,0.41,0.43,0.41,0.4,0.37,0.28,0.36,0.4,0.31,0.39,0.37,0.39,0.33,0.44,0.31,0.41,0.36,0.34,0.31,0.36,0.33,0.29,0.32,0.28,0.36,0.0,0.37,0.28,0.27,0.3,0.24,0.26,0.34,0.26,0.28,0.29,0.26,0.25,0.24,0.21,0.2,0.27,0.23,0.25,0.24,0.27,0.27,0.22,0.2,0.22,0.24,0.23,0.22,0.25,0.21,0.22,0.24,0.22,0.2,0.19,0.0,0.1,0.21,0.17,0.2,0.25,0.17,0.18,0.13,0.15,0.15,0.18,0.18,0.19,0.15,0.18,0.11,0.17,0.18,0.13,0.0,0.17,0.15,0.16,0.15,0.19,0.14,0.15,0.16,0.14,0.23,0.14,0.14,0.11,0.18,0.12,0.14,0.14,0.0,0.16,0.13,0.14,0.15,0.13,0.13,0.12,0.13,0.1,0.12,0.13,0.1,0.12,0.0,0.11,0.09,0.12,0.09,0.0,0.11,0.11,0.09,0.08,0.09,0.11,0.09,0.1,0.1,0.09,0.0,0.0,0.1,0.09,0.18,0.08,0.11,0.09,0.08,0.08,0.08,0.08,0.07,0.09,0.09,0.09,0.07,0.07,0.09,0.09,0.0,0.07,0.08,0.07,0.0,0.0,0.0,0.09,0.07,0.0,0.0,0.59,0.34,0.28,0.22,0.19,0.15,0.17,0.13,0.13,0.21,0.12,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.09
11/15/2021,16.39,5.98,3.03,2.52,2.17,1.93,1.44,1.7,1.98,1.98,1.56,1.56,1.75,1.5,1.57,0.0,0.0,1.36,1.14,1.31,1.09,1.22,0.93,0.76,1.09,1.0,0.74,0.0,0.88,0.65,0.59,0.78,0.62,0.0,0.69,0.49,0.43,0.56,0.49,0.49,0.48,0.5,0.5,0.48,0.69,0.42,0.48,0.41,0.44,0.41,0.42,0.37,0.28,0.34,0.41,0.33,0.39,0.39,0.38,0.34,0.45,0.32,0.42,0.38,0.34,0.32,0.38,0.32,0.3,0.33,0.27,0.36,0.0,0.36,0.28,0.27,0.31,0.24,0.27,0.34,0.26,0.28,0.3,0.26,0.25,0.24,0.22,0.2,0.27,0.24,0.26,0.25,0.28,0.27,0.22,0.21,0.23,0.24,0.24,0.22,0.24,0.22,0.22,0.24,0.22,0.2,0.19,0.0,0.11,0.22,0.17,0.19,0.25,0.18,0.18,0.14,0.14,0.16,0.19,0.18,0.19,0.15,0.18,0.12,0.17,0.18,0.12,0.0,0.16,0.15,0.17,0.16,0.19,0.14,0.16,0.15,0.14,0.22,0.14,0.15,0.11,0.17,0.12,0.15,0.15,0.0,0.17,0.13,0.14,0.14,0.13,0.13,0.13,0.14,0.1,0.13,0.13,0.1,0.12,0.0,0.1,0.09,0.12,0.09,0.0,0.11,0.12,0.1,0.08,0.09,0.11,0.09,0.1,0.11,0.1,0.0,0.0,0.1,0.09,0.17,0.09,0.11,0.09,0.08,0.08,0.08,0.08,0.07,0.1,0.09,0.1,0.07,0.07,0.09,0.09,0.0,0.07,0.08,0.07,0.0,0.0,0.0,0.09,0.07,0.0,0.0,0.58,0.34,0.28,0.22,0.19,0.15,0.18,0.14,0.14,0.2,0.11,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.2
11/16/2021,16.39,5.98,3.03,2.52,2.17,1.93,1.44,1.7,1.98,1.98,1.56,1.56,1.75,1.5,1.57,0.0,0.0,1.36,1.14,1.31,1.09,1.22,0.93,0.76,1.09,1.0,0.74,0.0,0.88,0.65,0.59,0.78,0.62,0.0,0.69,0.49,0.43,0.56,0.49,0.49,0.48,0.5,0.5,0.48,0.69,0.42,0.48,0.41,0.44,0.41,0.42,0.37,0.28,0.34,0.41,0.33,0.39,0.39,0.38,0.34,0.45,0.32,0.42,0.38,0.34,0.32,0.38,0.32,0.3,0.33,0.27,0.36,0.0,0.36,0.28,0.27,0.31,0.24,0.27,0.34,0.26,0.28,0.3,0.26,0.25,0.24,0.22,0.2,0.27,0.24,0.26,0.25,0.28,0.27,0.22,0.21,0.23,0.24,0.24,0.22,0.24,0.22,0.22,0.24,0.22,0.2,0.19,0.0,0.11,0.22,0.17,0.19,0.25,0.18,0.18,0.14,0.14,0.16,0.19,0.18,0.19,0.15,0.18,0.12,0.17,0.18,0.12,0.0,0.16,0.15,0.17,0.16,0.19,0.14,0.16,0.15,0.14,0.22,0.14,0.15,0.11,0.17,0.12,0.15,0.15,0.0,0.17,0.13,0.14,0.14,0.13,0.13,0.13,0.14,0.1,0.13,0.13,0.1,0.12,0.0,0.1,0.09,0.12,0.09,0.0,0.11,0.12,0.1,0.08,0.09,0.11,0.09,0.1,0.11,0.1,0.0,0.0,0.1,0.09,0.17,0.09,0.11,0.09,0.08,0.08,0.08,0.08,0.07,0.1,0.09,0.1,0.07,0.07,0.09,0.09,0.0,0.07,0.08,0.07,0.0,0.0,0.0,0.09,0.07,0.0,0.0,0.58,0.34,0.28,0.22,0.19,0.15,0.18,0.14,0.14,0.2,0.11,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.2
11/17/2021,16.39,5.98,3.03,2.52,2.17,1.93,1.44,1.7,1.98,1.98,1.56,1.56,1.75,1.5,1.57,0.0,0.0,1.36,1.14,1.31,1.09,1.22,0.93,0.76,1.09,1.0,0.74,0.0,0.88,0.65,0.59,0.78,0.62,0.0,0.69,0.49,0.43,0.56,0.49,0.49,0.48,0.5,0.5,0.48,0.69,0.42,0.48,0.41,0.44,0.41,0.42,0.37,0.28,0.34,0.41,0.33,0.39,0.39,0.38,0.34,0.45,0.32,0.42,0.38,0.34,0.32,0.38,0.32,0.3,0.33,0.27,0.36,0.0,0.36,0.28,0.27,0.31,0.24,0.27,0.34,0.26,0.28,0.3,0.26,0.25,0.24,0.22,0.2,0.27,0.24,0.26,0.25,0.28,0.27,0.22,0.21,0.23,0.24,0.24,0.22,0.24,0.22,0.22,0.24,0.22,0.2,0.19,0.0,0.11,0.22,0.17,0.19,0.25,0.18,0.18,0.14,0.14,0.16,0.19,0.18,0.19,0.15,0.18,0.12,0.17,0.18,0.12,0.0,0.16,0.15,0.17,0.16,0.19,0.14,0.16,0.15,0.14,0.22,0.14,0.15,0.11,0.17,0.12,0.15,0.15,0.0,0.17,0.13,0.14,0.14,0.13,0.13,0.13,0.14,0.1,0.13,0.13,0.1,0.12,0.0,0.1,0.09,0.12,0.09,0.0,0.11,0.12,0.1,0.08,0.09,0.11,0.09,0.1,0.11,0.1,0.0,0.0,0.1,0.09,0.17,0.09,0.11,0.09,0.08,0.08,0.08,0.08,0.07,0.1,0.09,0.1,0.07,0.07,0.09,0.09,0.0,0.07,0.08,0.07,0.0,0.0,0.0,0.09,0.07,0.0,0.0,0.58,0.34,0.28,0.22,0.19,0.15,0.18,0.14,0.14,0.2,0.11,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.2
11/18/2021,16.53,5.78,3.05,2.51,2.21,1.9,1.43,1.69,1.95,1.99,1.55,1.57,1.75,1.49,1.55,0.0,0.0,1.36,1.13,1.31,1.08,1.22,0.93,0.75,1.12,1.01,0.75,0.0,0.87,0.65,0.61,0.77,0.62,0.0,0.69,0.51,0.44,0.56,0.49,0.48,0.48,0.51,0.5,0.48,0.7,0.42,0.48,0.41,0.44,0.41,0.42,0.37,0.28,0.35,0.41,0.33,0.39,0.39,0.38,0.34,0.44,0.32,0.42,0.38,0.34,0.32,0.37,0.32,0.3,0.34,0.27,0.37,0.0,0.36,0.28,0.27,0.31,0.24,0.27,0.35,0.27,0.28,0.3,0.26,0.25,0.24,0.22,0.19,0.27,0.24,0.26,0.25,0.28,0.27,0.22,0.21,0.23,0.24,0.24,0.22,0.24,0.21,0.22,0.23,0.23,0.21,0.2,0.0,0.11,0.22,0.17,0.19,0.26,0.18,0.18,0.14,0.14,0.16,0.18,0.18,0.19,0.15,0.18,0.13,0.17,0.18,0.12,0.0,0.16,0.15,0.17,0.15,0.19,0.14,0.16,0.15,0.14,0.22,0.14,0.13,0.11,0.17,0.13,0.15,0.15,0.0,0.17,0.13,0.15,0.14,0.13,0.13,0.13,0.14,0.1,0.13,0.13,0.1,0.12,0.0,0.1,0.09,0.12,0.09,0.0,0.11,0.12,0.1,0.08,0.09,0.11,0.09,0.1,0.11,0.1,0.0,0.0,0.1,0.09,0.18,0.09,0.11,0.09,0.08,0.08,0.08,0.08,0.07,0.1,0.09,0.1,0.07,0.07,0.09,0.09,0.0,0.08,0.08,0.07,0.0,0.0,0.0,0.09,0.07,0.0,0.0,0.58,0.34,0.28,0.22,0.19,0.15,0.18,0.13,0.13,0.2,0.11,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.18
11/19/2021,16.55,5.67,3.03,2.53,2.22,1.92,1.43,1.7,1.95,1.99,1.59,1.58,1.75,1.49,1.54,0.0,0.0,1.34,1.11,1.34,1.08,1.21,0.94,0.75,1.12,1.01,0.75,0.0,0.87,0.64,0.61,0.78,0.62,0.0,0.69,0.5,0.43,0.56,0.49,0.5,0.48,0.5,0.51,0.47,0.7,0.41,0.48,0.4,0.46,0.4,0.42,0.37,0.28,0.35,0.41,0.33,0.38,0.39,0.37,0.34,0.45,0.32,0.41,0.38,0.34,0.32,0.38,0.33,0.29,0.34,0.28,0.37,0.0,0.37,0.28,0.27,0.31,0.24,0.26,0.35,0.27,0.28,0.3,0.26,0.25,0.24,0.22,0.19,0.27,0.24,0.26,0.25,0.28,0.27,0.22,0.21,0.23,0.24,0.24,0.22,0.24,0.21,0.22,0.23,0.23,0.2,0.19,0.0,0.11,0.22,0.17,0.2,0.26,0.18,0.18,0.14,0.14,0.15,0.21,0.18,0.19,0.15,0.18,0.12,0.17,0.18,0.12,0.0,0.16,0.15,0.17,0.16,0.19,0.14,0.16,0.15,0.14,0.22,0.14,0.13,0.11,0.17,0.12,0.15,0.15,0.0,0.17,0.14,0.15,0.14,0.13,0.13,0.12,0.14,0.1,0.13,0.13,0.1,0.12,0.0,0.11,0.09,0.12,0.09,0.0,0.11,0.12,0.1,0.08,0.09,0.11,0.09,0.1,0.11,0.1,0.0,0.0,0.1,0.09,0.17,0.09,0.11,0.09,0.08,0.08,0.08,0.08,0.07,0.1,0.09,0.1,0.07,0.07,0.09,0.09,0.0,0.08,0.08,0.07,0.0,0.0,0.0,0.09,0.07,0.0,0.0,0.59,0.34,0.28,0.22,0.19,0.15,0.18,0.13,0.13,0.2,0.11,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.15
11/22/2021,16.55,5.67,3.03,2.53,2.22,1.92,1.43,1.7,1.95,1.99,1.59,1.58,1.75,1.49,1.54,0.0,0.0,1.34,1.11,1.34,1.08,1.21,0.94,0.75,1.12,1.01,0.75,0.0,0.87,0.64,0.61,0.78,0.62,0.0,0.69,0.5,0.43,0.56,0.49,0.5,0.48,0.5,0.51,0.47,0.7,0.41,0.48,0.4,0.46,0.4,0.42,0.37,0.28,0.35,0.41,0.33,0.38,0.39,0.37,0.34,0.45,0.32,0.41,0.38,0.34,0.32,0.38,0.33,0.29,0.34,0.28,0.37,0.0,0.37,0.28,0.27,0.31,0.24,0.26,0.35,0.27,0.28,0.3,0.26,0.25,0.24,0.22,0.19,0.27,0.24,0.26,0.25,0.28,0.27,0.22,0.21,0.23,0.24,0.24,0.22,0.24,0.21,0.22,0.23,0.23,0.2,0.19,0.0,0.11,0.22,0.17,0.2,0.26,0.18,0.18,0.14,0.14,0.15,0.21,0.18,0.19,0.15,0.18,0.12,0.17,0.18,0.12,0.0,0.16,0.15,0.17,0.16,0.19,0.14,0.16,0.15,0.14,0.22,0.14,0.13,0.11,0.17,0.12,0.15,0.15,0.0,0.17,0.14,0.15,0.14,0.13,0.13,0.12,0.14,0.1,0.13,0.13,0.1,0.12,0.0,0.11,0.09,0.12,0.09,0.0,0.11,0.12,0.1,0.08,0.09,0.11,0.09,0.1,0.11,0.1,0.0,0.0,0.1,0.09,0.17,0.09,0.11,0.09,0.08,0.08,0.08,0.08,0.07,0.1,0.09,0.1,0.07,0.07,0.09,0.09,0.0,0.08,0.08,0.07,0.0,0.0,0.0,0.09,0.07,0.0,0.0,0.59,0.34,0.28,0.22,0.19,0.15,0.18,0.13,0.13,0.2,0.11,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.15
11/23/2021,16.55,5.67,3.03,2.53,2.22,1.92,1.43,1.7,1.95,1.99,1.59,1.58,1.75,1.49,1.54,0.0,0.0,1.34,1.11,1.34,1.08,1.21,0.94,0.75,1.12,1.01,0.75,0.0,0.87,0.64,0.61,0.78,0.62,0.0,0.69,0.5,0.43,0.56,0.49,0.5,0.48,0.5,0.51,0.47,0.7,0.41,0.48,0.4,0.46,0.4,0.42,0.37,0.28,0.35,0.41,0.33,0.38,0.39,0.37,0.34,0.45,0.32,0.41,0.38,0.34,0.32,0.38,0.33,0.29,0.34,0.28,0.37,0.0,0.37,0.28,0.27,0.31,0.24,0.26,0.35,0.27,0.28,0.3,0.26,0.25,0.24,0.22,0.19,0.27,0.24,0.26,0.25,0.28,0.27,0.22,0.21,0.23,0.24,0.24,0.22,0.24,0.21,0.22,0.23,0.23,0.2,0.19,0.0,0.11,0.22,0.17,0.2,0.26,0.18,0.18,0.14,0.14,0.15,0.21,0.18,0.19,0.15,0.18,0.12,0.17,0.18,0.12,0.0,0.16,0.15,0.17,0.16,0.19,0.14,0.16,0.15,0.14,0.22,0.14,0.13,0.11,0.17,0.12,0.15,0.15,0.0,0.17,0.14,0.15,0.14,0.13,0.13,0.12,0.14,0.1,0.13,0.13,0.1,0.12,0.0,0.11,0.09,0.12,0.09,0.0,0.11,0.12,0.1,0.08,0.09,0.11,0.09,0.1,0.11,0.1,0.0,0.0,0.1,0.09,0.17,0.09,0.11,0.09,0.08,0.08,0.08,0.08,0.07,0.1,0.09,0.1,0.07,0.07,0.09,0.09,0.0,0.08,0.08,0.07,0.0,0.0,0.0,0.09,0.07,0.0,0.0,0.59,0.34,0.28,0.22,0.19,0.15,0.18,0.13,0.13,0.2,0.11,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.15
11/24/2021,17.2,6.06,2.97,2.49,2.22,1.87,1.4,1.58,2.0,1.95,1.53,1.54,1.74,1.46,1.54,0.0,0.0,1.38,1.1,1.46,1.04,1.19,0.92,0.72,1.11,1.01,0.72,0.0,0.87,0.63,0.6,0.77,0.6,0.0,0.68,0.5,0.42,0.55,0.49,0.49,0.47,0.49,0.5,0.45,0.7,0.41,0.48,0.39,0.45,0.41,0.39,0.37,0.26,0.35,0.4,0.32,0.36,0.4,0.37,0.34,0.45,0.3,0.42,0.38,0.34,0.32,0.36,0.33,0.29,0.34,0.27,0.37,0.0,0.37,0.28,0.27,0.3,0.22,0.26,0.35,0.26,0.27,0.3,0.26,0.24,0.23,0.21,0.19,0.27,0.23,0.26,0.25,0.27,0.28,0.21,0.2,0.24,0.24,0.24,0.22,0.24,0.21,0.22,0.23,0.23,0.21,0.19,0.0,0.1,0.23,0.17,0.2,0.25,0.17,0.18,0.13,0.13,0.15,0.22,0.18,0.18,0.15,0.18,0.11,0.18,0.18,0.12,0.0,0.16,0.15,0.16,0.15,0.19,0.13,0.15,0.15,0.14,0.22,0.13,0.13,0.11,0.16,0.12,0.15,0.15,0.0,0.17,0.13,0.14,0.14,0.12,0.12,0.12,0.15,0.1,0.13,0.13,0.1,0.12,0.0,0.1,0.09,0.12,0.09,0.0,0.11,0.11,0.09,0.08,0.09,0.11,0.09,0.1,0.1,0.1,0.0,0.0,0.09,0.09,0.17,0.08,0.1,0.09,0.08,0.07,0.08,0.08,0.0,0.1,0.09,0.1,0.07,0.07,0.09,0.09,0.0,0.08,0.08,0.07,0.0,0.0,0.0,0.09,0.07,0.07,0.0,0.61,0.34,0.28,0.22,0.18,0.14,0.17,0.13,0.13,0.2,0.1,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.17
11/25/2021,17.45,6.27,2.97,2.48,2.28,1.78,1.39,1.56,1.97,1.93,1.5,1.53,1.73,1.41,1.53,0.0,0.0,1.38,1.09,1.45,1.05,1.19,0.9,0.72,1.22,0.95,0.72,0.0,0.85,0.64,0.65,0.77,0.58,0.0,0.65,0.49,0.41,0.56,0.49,0.49,0.47,0.49,0.5,0.45,0.7,0.4,0.47,0.39,0.45,0.41,0.39,0.38,0.26,0.35,0.41,0.31,0.35,0.4,0.37,0.34,0.45,0.3,0.42,0.38,0.35,0.32,0.36,0.33,0.29,0.34,0.27,0.37,0.0,0.37,0.28,0.26,0.3,0.21,0.26,0.36,0.26,0.26,0.3,0.26,0.23,0.22,0.21,0.19,0.27,0.23,0.25,0.24,0.27,0.28,0.2,0.2,0.24,0.24,0.24,0.22,0.24,0.2,0.22,0.23,0.22,0.21,0.19,0.0,0.1,0.23,0.17,0.2,0.25,0.17,0.18,0.13,0.12,0.15,0.22,0.18,0.18,0.15,0.18,0.11,0.17,0.18,0.12,0.0,0.16,0.15,0.16,0.16,0.19,0.13,0.15,0.15,0.14,0.23,0.13,0.13,0.1,0.16,0.12,0.15,0.15,0.0,0.17,0.13,0.14,0.13,0.12,0.12,0.12,0.15,0.1,0.13,0.12,0.1,0.12,0.0,0.12,0.09,0.12,0.09,0.0,0.11,0.11,0.09,0.08,0.09,0.11,0.09,0.1,0.1,0.1,0.0,0.0,0.09,0.09,0.17,0.08,0.1,0.08,0.08,0.07,0.08,0.08,0.0,0.1,0.09,0.1,0.07,0.07,0.09,0.09,0.0,0.07,0.07,0.06,0.0,0.0,0.0,0.09,0.07,0.06,0.0,0.59,0.35,0.28,0.22,0.18,0.15,0.16,0.13,0.13,0.19,0.1,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.22
11/26/2021,17.58,6.13,2.94,2.53,2.2,1.86,1.38,1.62,1.98,1.87,1.56,1.5,1.73,1.45,1.54,0.0,0.0,1.38,1.06,1.42,1.06,1.18,0.89,0.72,1.19,0.95,0.72,0.0,0.86,0.62,0.66,0.78,0.59,0.0,0.69,0.48,0.42,0.55,0.49,0.48,0.48,0.46,0.48,0.46,0.68,0.4,0.48,0.39,0.45,0.4,0.39,0.36,0.26,0.32,0.41,0.31,0.37,0.39,0.36,0.32,0.44,0.31,0.41,0.37,0.33,0.32,0.37,0.32,0.29,0.33,0.28,0.36,0.0,0.36,0.27,0.26,0.3,0.22,0.27,0.35,0.25,0.28,0.3,0.25,0.24,0.23,0.21,0.19,0.27,0.23,0.26,0.25,0.27,0.28,0.21,0.21,0.23,0.24,0.24,0.22,0.24,0.21,0.22,0.24,0.22,0.21,0.19,0.0,0.1,0.22,0.16,0.2,0.25,0.17,0.19,0.13,0.11,0.15,0.23,0.18,0.18,0.15,0.18,0.12,0.17,0.18,0.13,0.0,0.16,0.15,0.16,0.16,0.18,0.13,0.16,0.15,0.14,0.22,0.13,0.13,0.1,0.16,0.12,0.15,0.15,0.0,0.17,0.13,0.14,0.14,0.13,0.12,0.13,0.14,0.1,0.13,0.13,0.1,0.12,0.0,0.11,0.08,0.12,0.09,0.0,0.11,0.12,0.09,0.08,0.09,0.11,0.1,0.1,0.11,0.1,0.0,0.0,0.09,0.09,0.16,0.09,0.1,0.09,0.08,0.07,0.08,0.08,0.07,0.1,0.09,0.1,0.07,0.07,0.09,0.09,0.0,0.07,0.08,0.0,0.0,0.0,0.0,0.09,0.07,0.07,0.0,0.59,0.35,0.28,0.22,0.18,0.14,0.17,0.13,0.12,0.2,0.1,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.22
11/29/2021,17.62,6.16,2.93,2.51,2.21,1.87,1.4,1.63,1.97,1.85,1.57,1.51,1.72,1.44,1.54,0.0,0.0,1.39,1.07,1.41,1.05,1.17,0.88,0.72,1.21,0.95,0.71,0.0,0.85,0.62,0.67,0.79,0.59,0.0,0.7,0.47,0.41,0.55,0.48,0.49,0.47,0.39,0.49,0.45,0.68,0.4,0.47,0.39,0.45,0.41,0.39,0.36,0.26,0.32,0.4,0.31,0.38,0.39,0.35,0.33,0.44,0.3,0.41,0.37,0.32,0.32,0.37,0.32,0.29,0.34,0.28,0.36,0.0,0.36,0.27,0.26,0.3,0.22,0.3,0.35,0.25,0.28,0.3,0.25,0.23,0.22,0.21,0.19,0.27,0.23,0.26,0.24,0.27,0.28,0.21,0.21,0.23,0.24,0.24,0.23,0.23,0.21,0.22,0.24,0.22,0.21,0.19,0.0,0.11,0.22,0.16,0.2,0.25,0.17,0.19,0.13,0.11,0.15,0.23,0.18,0.18,0.15,0.18,0.12,0.17,0.18,0.13,0.0,0.15,0.15,0.16,0.16,0.18,0.13,0.16,0.15,0.14,0.22,0.13,0.13,0.1,0.16,0.13,0.15,0.15,0.0,0.17,0.13,0.15,0.14,0.12,0.12,0.13,0.14,0.1,0.13,0.13,0.1,0.12,0.0,0.11,0.08,0.12,0.09,0.0,0.11,0.12,0.09,0.08,0.09,0.11,0.1,0.1,0.1,0.1,0.0,0.0,0.09,0.09,0.16,0.08,0.1,0.09,0.08,0.07,0.08,0.08,0.07,0.1,0.09,0.1,0.07,0.07,0.09,0.09,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.09,0.07,0.07,0.0,0.6,0.36,0.28,0.22,0.18,0.14,0.17,0.13,0.12,0.21,0.1,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.19
