,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,NVDA,TSLA,JPM,JNJ,V,UNH,PYPL,HD,MA,PG,DIS,BAC,ADBE,CMCSA,XOM,NFLX,VZ,CRM,INTC,CSCO,PFE,ABT,KO,TMO,NKE,ABBV,T,PEP,CVX,MRK,ACN,AVGO,WMT,LLY,WFC,DHR,TXN,COST,MCD,MDT,QCOM,PM,BMY,UNP,UPS,LIN,ORCL,HON,NEE,C,AMGN,LOW,INTU,SBUX,MS,RTX,BA,AMT,IBM,AMAT,BLK,GS,TGT,CAT,AMD,MMM,GE,ISRG,AXP,NOW,DE,CVS,SCHW,CHTR,SPGI,SQ,ANTM,LMT,ZTS,BKNG,MU,PLD,FIS,LRCX,MDLZ,SYK,MO,CCI,GILD,TMUS,TJX,ADP,ZM,COP,CI,PNC,XTSLA,EL,GM,CSX,CME,UBER,USB,DUK,FDX,ILMN,CL,COF,MRNA,EQIX,MMC,CB,BDX,ATVI,TFC,NSC,BX,EW,ICE,SHW,SO,BSX,APD,REGN,ADI,D,TWLO,FISV,SNAP,ADSK,ITW,MCO,ETN,HUM,PGR,EMR,GPN,F,NOC,FCX,CRWD,AON,HCA,WM,NXPI,DOCU,TWTR,IDXX,ROKU,JCI,ROP,EOG,NEM,VRTX,BIIB,ECL,DG,LHX,LULU,TT,CMG,VEEV,EBAY,ROST,WDAY,TEL,MSCI,KMB,DOW,TROW,PSA,MRVL,IQV,KLAC,A,BAX,SPG,APH,DD,EA,PPG,ORLY,ALXN,AEP,MCHP,BK,SRE,AIG,DXCM,SLB,SNPS,PINS,MET,EXC,ALGN,APTV,PH,INFO,GD,MTCH,CARR,DLR,CNC,CDNS,GE.,FTNT,PRU,DFS,CTSH,RMD,TRV,MSI,ALL,USD,PANW,SNOW,ABNB,PLTR,SBAC,MAR,SYY,BISXX,NET,PXD,SIVB,KKR,XLNX,DDOG,TTD,HPQ,AZO,SUM
09/17/2021,5.44,5.29,3.47,2.11,2.01,1.91,1.23,1.3,1.34,1.11,1.02,0.88,0.91,0.78,0.83,0.71,0.83,0.78,0.7,0.72,0.6,0.54,0.6,0.53,0.58,0.52,0.57,0.59,0.53,0.51,0.52,0.47,0.44,0.46,0.5,0.44,0.43,0.51,0.48,0.46,0.43,0.45,0.48,0.42,0.47,0.42,0.41,0.37,0.37,0.32,0.32,0.32,0.38,0.37,0.36,0.39,0.33,0.29,0.34,0.36,0.33,0.36,0.29,0.27,0.32,0.29,0.3,0.3,0.32,0.28,0.26,0.3,0.25,0.26,0.29,0.24,0.3,0.26,0.26,0.24,0.25,0.25,0.23,0.21,0.2,0.23,0.22,0.19,0.23,0.18,0.2,0.2,0.21,0.21,0.19,0.21,0.18,0.2,0.2,0.14,0.18,0.16,0.19,0.17,0.18,0.15,0.16,0.16,0.13,0.18,0.18,0.15,0.15,0.15,0.16,0.31,0.17,0.19,0.19,0.18,0.14,0.17,0.14,0.21,0.18,0.16,0.17,0.16,0.15,0.14,0.16,0.22,0.14,0.13,0.15,0.16,0.14,0.15,0.14,0.15,0.12,0.13,0.14,0.11,0.12,0.12,0.12,0.12,0.15,0.16,0.14,0.14,0.12,0.11,0.13,0.0,0.12,0.12,0.0,0.11,0.11,0.0,0.13,0.12,0.11,0.12,0.1,0.12,0.1,0.11,0.0,0.12,0.11,0.13,0.11,0.0,0.11,0.11,0.12,0.12,0.13,0.12,0.1,0.1,0.11,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.11,0.12,0.0,0.12,0.0,0.11,0.12,0.12,0.0,0.0,0.11,0.11,0.1,0.0,0.1,0.0,0.11,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.68
09/20/2021,5.43,5.35,3.48,2.08,2.01,1.91,1.22,1.29,1.36,1.11,1.01,0.88,0.91,0.77,0.83,0.7,0.82,0.77,0.71,0.74,0.61,0.55,0.6,0.52,0.58,0.52,0.56,0.58,0.53,0.5,0.51,0.47,0.44,0.46,0.5,0.44,0.42,0.51,0.48,0.46,0.43,0.45,0.48,0.42,0.48,0.42,0.41,0.36,0.37,0.32,0.31,0.32,0.38,0.37,0.35,0.38,0.34,0.29,0.34,0.36,0.31,0.35,0.3,0.27,0.31,0.28,0.31,0.29,0.31,0.28,0.26,0.3,0.25,0.26,0.28,0.25,0.3,0.26,0.26,0.25,0.25,0.25,0.23,0.21,0.19,0.22,0.22,0.2,0.23,0.18,0.2,0.2,0.21,0.21,0.19,0.21,0.18,0.2,0.2,0.14,0.19,0.16,0.19,0.18,0.17,0.15,0.16,0.16,0.14,0.18,0.18,0.15,0.15,0.15,0.17,0.31,0.18,0.19,0.19,0.18,0.14,0.17,0.14,0.21,0.17,0.16,0.17,0.16,0.15,0.14,0.16,0.22,0.14,0.13,0.15,0.16,0.15,0.15,0.14,0.15,0.12,0.13,0.14,0.11,0.12,0.12,0.12,0.12,0.15,0.16,0.14,0.14,0.12,0.12,0.13,0.0,0.13,0.12,0.1,0.1,0.11,0.11,0.13,0.12,0.11,0.12,0.0,0.13,0.1,0.11,0.0,0.12,0.11,0.12,0.11,0.1,0.11,0.11,0.12,0.11,0.13,0.12,0.1,0.0,0.11,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.11,0.13,0.0,0.12,0.0,0.11,0.11,0.12,0.0,0.0,0.11,0.1,0.0,0.1,0.0,0.0,0.11,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.62
09/21/2021,5.28,5.19,3.47,2.0,1.95,1.84,1.18,1.26,1.42,1.09,1.0,0.86,0.91,0.75,0.82,0.69,0.81,0.77,0.69,0.72,0.6,0.54,0.6,0.52,0.58,0.51,0.55,0.57,0.52,0.49,0.54,0.46,0.44,0.45,0.49,0.43,0.42,0.49,0.48,0.48,0.42,0.44,0.48,0.42,0.47,0.42,0.4,0.35,0.37,0.31,0.3,0.32,0.37,0.33,0.35,0.37,0.33,0.29,0.34,0.35,0.31,0.34,0.29,0.27,0.31,0.28,0.3,0.29,0.3,0.28,0.25,0.29,0.24,0.25,0.28,0.24,0.3,0.23,0.26,0.24,0.22,0.25,0.23,0.21,0.19,0.22,0.22,0.19,0.22,0.18,0.2,0.2,0.21,0.21,0.19,0.21,0.17,0.2,0.19,0.14,0.18,0.16,0.18,0.19,0.17,0.17,0.16,0.16,0.15,0.18,0.18,0.14,0.15,0.15,0.16,0.35,0.18,0.18,0.18,0.17,0.14,0.17,0.14,0.21,0.17,0.15,0.16,0.16,0.15,0.13,0.16,0.21,0.14,0.13,0.15,0.18,0.15,0.14,0.14,0.14,0.12,0.12,0.13,0.11,0.12,0.12,0.11,0.12,0.15,0.15,0.14,0.13,0.12,0.11,0.13,0.0,0.12,0.11,0.1,0.1,0.11,0.0,0.13,0.12,0.0,0.12,0.1,0.12,0.1,0.11,0.0,0.12,0.11,0.12,0.1,0.1,0.11,0.11,0.12,0.11,0.13,0.12,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.11,0.13,0.0,0.11,0.0,0.1,0.11,0.12,0.0,0.0,0.11,0.1,0.1,0.11,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.11,0.17,0.13,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.43
09/22/2021,5.28,5.19,3.47,2.0,1.95,1.84,1.18,1.26,1.42,1.09,1.0,0.86,0.91,0.75,0.82,0.69,0.81,0.77,0.69,0.72,0.6,0.54,0.6,0.52,0.58,0.51,0.55,0.57,0.52,0.49,0.54,0.46,0.44,0.45,0.49,0.43,0.42,0.49,0.48,0.48,0.42,0.44,0.48,0.42,0.47,0.42,0.4,0.35,0.37,0.31,0.3,0.32,0.37,0.33,0.35,0.37,0.33,0.29,0.34,0.35,0.31,0.34,0.29,0.27,0.31,0.28,0.3,0.29,0.3,0.28,0.25,0.29,0.24,0.25,0.28,0.24,0.3,0.23,0.26,0.24,0.22,0.25,0.23,0.21,0.19,0.22,0.22,0.19,0.22,0.18,0.2,0.2,0.21,0.21,0.19,0.21,0.17,0.2,0.19,0.14,0.18,0.16,0.18,0.19,0.17,0.17,0.16,0.16,0.15,0.18,0.18,0.14,0.15,0.15,0.16,0.35,0.18,0.18,0.18,0.17,0.14,0.17,0.14,0.21,0.17,0.15,0.16,0.16,0.15,0.13,0.16,0.21,0.14,0.13,0.15,0.18,0.15,0.14,0.14,0.14,0.12,0.12,0.13,0.11,0.12,0.12,0.11,0.12,0.15,0.15,0.14,0.13,0.12,0.11,0.13,0.0,0.12,0.11,0.1,0.1,0.11,0.0,0.13,0.12,0.0,0.12,0.1,0.12,0.1,0.11,0.0,0.12,0.11,0.12,0.1,0.1,0.11,0.11,0.12,0.11,0.13,0.12,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.11,0.13,0.0,0.11,0.0,0.1,0.11,0.12,0.0,0.0,0.11,0.1,0.1,0.11,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.11,0.17,0.13,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.43
09/23/2021,5.26,5.19,3.43,1.99,1.96,1.84,1.19,1.23,1.39,1.07,1.01,0.87,0.91,0.74,0.83,0.69,0.81,0.76,0.68,0.72,0.61,0.53,0.6,0.53,0.59,0.5,0.55,0.58,0.52,0.49,0.54,0.46,0.44,0.46,0.5,0.43,0.43,0.49,0.48,0.48,0.43,0.44,0.48,0.42,0.47,0.42,0.41,0.35,0.37,0.32,0.3,0.32,0.37,0.33,0.35,0.38,0.32,0.29,0.34,0.36,0.31,0.34,0.3,0.27,0.31,0.28,0.29,0.29,0.3,0.28,0.24,0.29,0.24,0.26,0.28,0.24,0.3,0.23,0.26,0.24,0.22,0.25,0.23,0.22,0.2,0.22,0.23,0.19,0.22,0.18,0.2,0.2,0.21,0.21,0.19,0.21,0.17,0.2,0.2,0.14,0.18,0.16,0.18,0.2,0.17,0.17,0.16,0.16,0.15,0.18,0.18,0.14,0.15,0.15,0.16,0.35,0.18,0.18,0.18,0.17,0.14,0.17,0.14,0.2,0.17,0.15,0.17,0.16,0.15,0.13,0.16,0.21,0.14,0.13,0.15,0.18,0.15,0.14,0.14,0.15,0.12,0.13,0.13,0.11,0.12,0.12,0.11,0.12,0.15,0.15,0.14,0.13,0.12,0.11,0.13,0.0,0.12,0.11,0.1,0.1,0.11,0.0,0.13,0.12,0.0,0.12,0.1,0.12,0.1,0.11,0.0,0.12,0.11,0.12,0.11,0.1,0.11,0.11,0.12,0.11,0.13,0.12,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.11,0.13,0.0,0.11,0.0,0.1,0.11,0.12,0.0,0.0,0.11,0.11,0.1,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.11,0.17,0.13,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.48
09/24/2021,5.28,5.19,3.41,2.0,1.96,1.85,1.19,1.24,1.41,1.07,1.02,0.87,0.91,0.74,0.83,0.69,0.81,0.73,0.68,0.72,0.6,0.53,0.59,0.52,0.59,0.5,0.55,0.58,0.52,0.49,0.55,0.46,0.44,0.45,0.5,0.43,0.43,0.49,0.47,0.48,0.43,0.44,0.48,0.42,0.47,0.42,0.4,0.35,0.37,0.31,0.3,0.32,0.37,0.34,0.35,0.38,0.32,0.29,0.34,0.36,0.31,0.34,0.29,0.27,0.31,0.28,0.29,0.28,0.3,0.28,0.24,0.29,0.24,0.25,0.28,0.25,0.3,0.22,0.26,0.24,0.22,0.25,0.23,0.22,0.19,0.22,0.22,0.19,0.22,0.18,0.2,0.2,0.21,0.21,0.19,0.21,0.17,0.2,0.2,0.14,0.19,0.16,0.18,0.2,0.17,0.17,0.16,0.16,0.17,0.18,0.18,0.15,0.15,0.15,0.16,0.36,0.18,0.18,0.18,0.17,0.13,0.17,0.14,0.21,0.17,0.15,0.16,0.16,0.14,0.13,0.16,0.22,0.14,0.13,0.15,0.19,0.15,0.14,0.14,0.14,0.12,0.13,0.13,0.11,0.12,0.12,0.1,0.12,0.15,0.15,0.14,0.13,0.12,0.12,0.13,0.0,0.12,0.11,0.1,0.0,0.11,0.0,0.13,0.12,0.1,0.12,0.0,0.13,0.1,0.11,0.1,0.12,0.11,0.12,0.11,0.1,0.11,0.11,0.12,0.12,0.13,0.12,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.11,0.13,0.0,0.11,0.0,0.1,0.11,0.12,0.0,0.0,0.11,0.1,0.1,0.11,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.11,0.17,0.13,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.46000000000001
09/27/2021,5.29,5.16,3.41,1.89,1.95,1.83,1.18,1.29,1.4,1.1,1.0,0.88,0.88,0.75,0.82,0.71,0.8,0.73,0.71,0.69,0.59,0.55,0.6,0.52,0.62,0.5,0.55,0.57,0.51,0.48,0.55,0.47,0.44,0.45,0.49,0.44,0.42,0.5,0.47,0.47,0.42,0.45,0.47,0.42,0.46,0.42,0.4,0.35,0.36,0.31,0.3,0.31,0.37,0.34,0.35,0.37,0.33,0.28,0.34,0.36,0.31,0.35,0.3,0.28,0.3,0.28,0.3,0.29,0.3,0.28,0.25,0.3,0.24,0.26,0.29,0.26,0.3,0.23,0.26,0.26,0.22,0.25,0.24,0.21,0.19,0.22,0.23,0.19,0.22,0.17,0.2,0.19,0.21,0.21,0.18,0.21,0.18,0.2,0.2,0.14,0.2,0.16,0.19,0.0,0.17,0.17,0.16,0.16,0.17,0.18,0.17,0.13,0.15,0.15,0.17,0.37,0.17,0.18,0.18,0.17,0.13,0.17,0.14,0.2,0.17,0.15,0.16,0.15,0.15,0.13,0.16,0.22,0.14,0.13,0.15,0.19,0.15,0.14,0.14,0.14,0.12,0.12,0.13,0.11,0.12,0.12,0.11,0.12,0.15,0.14,0.14,0.13,0.12,0.12,0.13,0.0,0.12,0.11,0.1,0.1,0.11,0.1,0.13,0.12,0.1,0.12,0.1,0.13,0.0,0.11,0.0,0.12,0.11,0.12,0.1,0.1,0.11,0.11,0.12,0.12,0.13,0.12,0.0,0.1,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.11,0.13,0.0,0.11,0.0,0.1,0.11,0.12,0.0,0.0,0.11,0.1,0.1,0.11,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.17,0.14,0.1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.28999999999999
09/28/2021,5.29,5.16,3.42,1.93,1.96,1.84,1.18,1.26,1.44,1.12,0.99,0.9,0.88,0.75,0.82,0.72,0.8,0.73,0.72,0.68,0.59,0.56,0.6,0.52,0.64,0.5,0.55,0.56,0.51,0.48,0.55,0.44,0.43,0.44,0.49,0.45,0.43,0.49,0.47,0.47,0.42,0.45,0.47,0.42,0.47,0.42,0.4,0.35,0.36,0.31,0.3,0.31,0.37,0.34,0.35,0.36,0.33,0.28,0.34,0.36,0.31,0.34,0.3,0.28,0.29,0.28,0.3,0.29,0.3,0.27,0.25,0.29,0.24,0.26,0.28,0.26,0.3,0.23,0.26,0.26,0.21,0.25,0.24,0.21,0.2,0.22,0.23,0.19,0.22,0.17,0.2,0.19,0.21,0.2,0.18,0.2,0.17,0.2,0.2,0.14,0.2,0.16,0.19,0.0,0.17,0.17,0.16,0.16,0.17,0.18,0.17,0.13,0.14,0.15,0.17,0.35,0.17,0.18,0.18,0.17,0.13,0.18,0.14,0.2,0.17,0.15,0.16,0.15,0.15,0.13,0.15,0.22,0.14,0.13,0.15,0.2,0.15,0.14,0.14,0.14,0.12,0.12,0.13,0.11,0.12,0.12,0.11,0.12,0.15,0.14,0.14,0.13,0.12,0.12,0.13,0.0,0.12,0.11,0.1,0.1,0.11,0.1,0.13,0.12,0.1,0.12,0.1,0.13,0.1,0.11,0.1,0.12,0.11,0.13,0.1,0.1,0.11,0.11,0.12,0.12,0.13,0.12,0.0,0.1,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.12,0.0,0.11,0.0,0.1,0.11,0.12,0.0,0.0,0.11,0.0,0.1,0.11,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.16,0.14,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.29
09/29/2021,5.29,5.16,3.42,1.93,1.96,1.84,1.18,1.26,1.44,1.12,0.99,0.9,0.88,0.75,0.82,0.72,0.8,0.73,0.72,0.68,0.59,0.56,0.6,0.52,0.64,0.5,0.55,0.56,0.51,0.48,0.55,0.44,0.43,0.44,0.49,0.45,0.43,0.49,0.47,0.47,0.42,0.45,0.47,0.42,0.47,0.42,0.4,0.35,0.36,0.31,0.3,0.31,0.37,0.34,0.35,0.36,0.33,0.28,0.34,0.36,0.31,0.34,0.3,0.28,0.29,0.28,0.3,0.29,0.3,0.27,0.25,0.29,0.24,0.26,0.28,0.26,0.3,0.23,0.26,0.26,0.21,0.25,0.24,0.21,0.2,0.22,0.23,0.19,0.22,0.17,0.2,0.19,0.21,0.2,0.18,0.2,0.17,0.2,0.2,0.14,0.2,0.16,0.19,0.0,0.17,0.17,0.16,0.16,0.17,0.18,0.17,0.13,0.14,0.15,0.17,0.35,0.17,0.18,0.18,0.17,0.13,0.18,0.14,0.2,0.17,0.15,0.16,0.15,0.15,0.13,0.15,0.22,0.14,0.13,0.15,0.2,0.15,0.14,0.14,0.14,0.12,0.12,0.13,0.11,0.12,0.12,0.11,0.12,0.15,0.14,0.14,0.13,0.12,0.12,0.13,0.0,0.12,0.11,0.1,0.1,0.11,0.1,0.13,0.12,0.1,0.12,0.1,0.13,0.1,0.11,0.1,0.12,0.11,0.13,0.1,0.1,0.11,0.11,0.12,0.12,0.13,0.12,0.0,0.1,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.12,0.0,0.11,0.0,0.1,0.11,0.12,0.0,0.0,0.11,0.0,0.1,0.11,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.16,0.14,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.29
09/30/2021,5.25,5.08,3.41,1.94,1.95,1.83,1.19,1.24,1.48,1.15,0.99,0.89,0.88,0.74,0.83,0.71,0.79,0.74,0.74,0.66,0.59,0.58,0.6,0.52,0.62,0.51,0.54,0.56,0.49,0.48,0.54,0.43,0.44,0.45,0.49,0.46,0.43,0.49,0.48,0.47,0.41,0.45,0.46,0.43,0.47,0.43,0.4,0.35,0.37,0.31,0.31,0.31,0.37,0.34,0.35,0.36,0.34,0.28,0.34,0.36,0.31,0.35,0.3,0.28,0.29,0.29,0.3,0.29,0.31,0.27,0.25,0.3,0.24,0.27,0.28,0.26,0.3,0.23,0.26,0.27,0.21,0.25,0.24,0.22,0.2,0.22,0.23,0.19,0.21,0.18,0.2,0.19,0.21,0.21,0.18,0.2,0.17,0.2,0.2,0.14,0.21,0.16,0.2,0.0,0.17,0.18,0.16,0.16,0.18,0.19,0.17,0.13,0.14,0.15,0.17,0.33,0.17,0.18,0.18,0.17,0.13,0.18,0.14,0.19,0.17,0.15,0.16,0.15,0.15,0.13,0.15,0.22,0.14,0.13,0.15,0.19,0.15,0.14,0.14,0.14,0.12,0.12,0.13,0.11,0.13,0.12,0.11,0.12,0.15,0.14,0.13,0.13,0.12,0.12,0.13,0.0,0.12,0.11,0.11,0.0,0.11,0.1,0.13,0.12,0.1,0.12,0.1,0.12,0.0,0.11,0.1,0.11,0.11,0.12,0.0,0.0,0.11,0.1,0.12,0.11,0.13,0.12,0.0,0.0,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.11,0.12,0.1,0.11,0.0,0.11,0.11,0.12,0.1,0.0,0.11,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.16,0.14,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.27000000000001
10/01/2021,5.23,5.0,3.39,1.91,1.92,1.8,1.2,1.21,1.48,1.17,1.01,0.89,0.88,0.72,0.83,0.72,0.8,0.74,0.75,0.65,0.59,0.6,0.61,0.53,0.62,0.51,0.55,0.57,0.49,0.48,0.53,0.44,0.45,0.46,0.49,0.47,0.44,0.48,0.47,0.47,0.41,0.44,0.45,0.42,0.46,0.43,0.4,0.34,0.36,0.31,0.31,0.32,0.36,0.35,0.35,0.36,0.34,0.28,0.34,0.35,0.31,0.35,0.31,0.28,0.29,0.29,0.29,0.29,0.31,0.27,0.26,0.29,0.24,0.27,0.28,0.26,0.28,0.24,0.27,0.27,0.22,0.24,0.23,0.22,0.2,0.21,0.23,0.19,0.22,0.18,0.2,0.19,0.21,0.21,0.18,0.21,0.17,0.2,0.2,0.13,0.21,0.16,0.2,0.0,0.17,0.18,0.16,0.17,0.17,0.19,0.17,0.13,0.14,0.15,0.17,0.32,0.17,0.18,0.18,0.17,0.14,0.18,0.14,0.19,0.17,0.15,0.16,0.15,0.15,0.14,0.15,0.22,0.14,0.13,0.15,0.18,0.15,0.14,0.13,0.14,0.12,0.12,0.13,0.11,0.13,0.13,0.12,0.11,0.15,0.15,0.14,0.13,0.12,0.12,0.13,0.0,0.12,0.11,0.11,0.0,0.11,0.0,0.12,0.12,0.11,0.12,0.1,0.12,0.0,0.11,0.1,0.11,0.11,0.12,0.11,0.1,0.11,0.11,0.12,0.11,0.12,0.11,0.1,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.11,0.12,0.0,0.11,0.0,0.11,0.11,0.12,0.1,0.0,0.11,0.11,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.16,0.13,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.12
10/04/2021,5.41,5.08,3.37,2.02,1.92,1.82,1.25,1.15,1.25,1.09,1.07,0.99,0.92,0.77,0.83,0.8,0.82,0.76,0.68,0.7,0.64,0.58,0.54,0.55,0.55,0.51,0.55,0.57,0.51,0.52,0.5,0.51,0.49,0.47,0.51,0.47,0.46,0.48,0.47,0.46,0.46,0.45,0.45,0.42,0.45,0.43,0.42,0.4,0.37,0.36,0.34,0.33,0.38,0.37,0.38,0.36,0.33,0.33,0.32,0.34,0.34,0.34,0.31,0.29,0.3,0.3,0.3,0.29,0.3,0.31,0.27,0.31,0.27,0.27,0.28,0.26,0.28,0.27,0.26,0.24,0.24,0.24,0.23,0.22,0.21,0.23,0.21,0.21,0.22,0.22,0.22,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.21,0.19,0.18,0.19,0.18,0.15,0.18,0.17,0.17,0.18,0.15,0.18,0.19,0.16,0.17,0.16,0.17,0.26,0.17,0.18,0.18,0.18,0.15,0.17,0.15,0.19,0.17,0.16,0.16,0.16,0.15,0.15,0.14,0.15,0.14,0.14,0.16,0.16,0.17,0.15,0.14,0.15,0.13,0.13,0.14,0.14,0.13,0.13,0.13,0.12,0.14,0.15,0.14,0.14,0.14,0.13,0.14,0.12,0.12,0.12,0.1,0.12,0.12,0.12,0.13,0.13,0.11,0.11,0.11,0.12,0.11,0.1,0.1,0.1,0.11,0.12,0.11,0.11,0.11,0.11,0.12,0.11,0.13,0.11,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.12,0.0,0.1,0.0,0.1,0.11,0.12,0.11,0.0,0.1,0.11,0.1,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.96000000000001
10/05/2021,5.41,5.08,3.37,2.02,1.92,1.82,1.25,1.15,1.25,1.09,1.07,0.99,0.92,0.77,0.83,0.8,0.82,0.76,0.68,0.7,0.64,0.58,0.54,0.55,0.55,0.51,0.55,0.57,0.51,0.52,0.5,0.51,0.49,0.47,0.51,0.47,0.46,0.48,0.47,0.46,0.46,0.45,0.45,0.42,0.45,0.43,0.42,0.4,0.37,0.36,0.34,0.33,0.38,0.37,0.38,0.36,0.33,0.33,0.32,0.34,0.34,0.34,0.31,0.29,0.3,0.3,0.3,0.29,0.3,0.31,0.27,0.31,0.27,0.27,0.28,0.26,0.28,0.27,0.26,0.24,0.24,0.24,0.23,0.22,0.21,0.23,0.21,0.21,0.22,0.22,0.22,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.21,0.19,0.18,0.19,0.18,0.15,0.18,0.17,0.17,0.18,0.15,0.18,0.19,0.16,0.17,0.16,0.17,0.26,0.17,0.18,0.18,0.18,0.15,0.17,0.15,0.19,0.17,0.16,0.16,0.16,0.15,0.15,0.14,0.15,0.14,0.14,0.16,0.16,0.17,0.15,0.14,0.15,0.13,0.13,0.14,0.14,0.13,0.13,0.13,0.12,0.14,0.15,0.14,0.14,0.14,0.13,0.14,0.12,0.12,0.12,0.1,0.12,0.12,0.12,0.13,0.13,0.11,0.11,0.11,0.12,0.11,0.1,0.1,0.1,0.11,0.12,0.11,0.11,0.11,0.11,0.12,0.11,0.13,0.11,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.12,0.0,0.1,0.0,0.1,0.11,0.12,0.11,0.0,0.1,0.11,0.1,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.96000000000001
