,BRK.B,T,WMT,AAPL,AMZN,BAC,XOM,MSFT,VZ,JPM,CVS,FB,UNH,WFC,GOOGL,GOOG,CVX,INTC,JNJ,GM,CMCSA,C,COF,PFE,MS,F,CSCO,IBM,PG,PM,ORCL,MET,GS,HD,CI,AIG,PRU,ALL,MPC,KO,PSX,UPS,ABBV,DIS,MRK,PEP,WBA,TGT,AFL,USB,RTX,ANTM,CB,GE,COST,AXP,VLO,CHTR,MCK,MO,TMUS,MDT,KR,LMT,MMM,PNC,ACN,SYF,GILD,LYB,KHC,LLY,BMY,AMGN,AVGO,MCD,DUK,V,COP,EXC,HON,UNP,SO,TFC,CNC,MU,NEE,FDX,TSN,BLK,ABT,MDLZ,DD,LIN,LOW,BK,CCL,CRM,PGR,TRV,CAT,TXN,HCA,PYPL,GD,SCHW,HPE,KMI,D,NVDA,TSLA,DHR,TMO,BA,NKE,BIIB,HUM,ADBE,ABC,ADM,CAH,NOC,UAL,QCOM,HPQ,PFG,SLB,STATE STREET INSTITUTIONAL LIQ STATE STR,JCI,STT,EOG,AEP,ETN,DAL,DOW,WRK,CME,NFLX,LUMN,OXY,DE,BBY,SRE,DFS,EBAY,NEM,L,IP,SBUX,ADP,CCI,SYY,MA,NSC,HIG,TJX,PLD,LNC,PPL,KMB,GIS,CSX,WMB,AMT,AMAT,ED,REGN,FIS,PEG,MRO,CL,DISH,BKNG,EMR,AMP,MMC,XEL,DXC,KEY,CFG,CMI,TAP,APD,RF,FISV,SYK,WELL,LEN,NUE,WM,FITB,DG,BDX,PCAR,ETR,HBAN,DVA,LVS,VIAC,BEN,AFG,PSA,WEC,SSIXX,State Street Instl Liquid Reserves Prem,ICE,RSG,DHI,ARW,CBRE,GEN.,n/a,4970.T,GE.,KSS,ES,DKS,ADI,JBL,BKR,MTB,DVN,SHW,O,CAR,M,AMD,DLTR,SUM
11/18/2021,2.47,1.91,2.27,2.04,1.69,1.93,1.51,1.6,1.2,1.3,1.33,1.12,1.11,1.16,1.15,1.09,1.05,0.76,0.79,0.98,0.73,0.77,0.75,0.83,0.68,0.84,0.63,0.5,0.57,0.48,0.5,0.5,0.51,0.53,0.41,0.54,0.46,0.37,0.45,0.42,0.37,0.4,0.39,0.35,0.4,0.42,0.38,0.39,0.38,0.38,0.37,0.39,0.4,0.35,0.44,0.36,0.34,0.29,0.37,0.31,0.26,0.29,0.31,0.27,0.28,0.32,0.35,0.31,0.27,0.27,0.27,0.31,0.24,0.23,0.32,0.28,0.25,0.22,0.29,0.3,0.25,0.25,0.24,0.28,0.24,0.22,0.27,0.2,0.27,0.25,0.25,0.23,0.23,0.26,0.27,0.27,0.19,0.28,0.2,0.22,0.21,0.21,0.22,0.15,0.22,0.23,0.21,0.18,0.2,0.29,0.31,0.21,0.24,0.19,0.2,0.15,0.19,0.2,0.2,0.21,0.16,0.18,0.18,0.21,0.18,0.19,0.17,0.0,0.18,0.2,0.18,0.15,0.18,0.15,0.15,0.14,0.16,0.18,0.15,0.16,0.13,0.16,0.13,0.13,0.14,0.12,0.12,0.11,0.12,0.15,0.12,0.13,0.12,0.13,0.14,0.12,0.15,0.14,0.12,0.12,0.13,0.13,0.13,0.11,0.13,0.13,0.13,0.0,0.12,0.14,0.11,0.0,0.12,0.11,0.13,0.13,0.1,0.0,0.13,0.12,0.1,0.0,0.11,0.13,0.0,0.11,0.11,0.11,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.13,0.1,0.0,0.0,0.1,0.1,0.1,0.14,0.1,0.11,0.0,72.75
11/19/2021,2.46,1.9,2.21,2.06,1.69,1.94,1.53,1.62,1.2,1.29,1.32,1.1,1.11,1.15,1.15,1.09,1.06,0.76,0.79,0.98,0.73,0.76,0.74,0.83,0.69,0.84,0.63,0.5,0.57,0.47,0.51,0.5,0.5,0.56,0.41,0.53,0.46,0.37,0.45,0.42,0.36,0.4,0.39,0.35,0.41,0.42,0.37,0.4,0.38,0.38,0.37,0.39,0.4,0.34,0.44,0.35,0.34,0.28,0.37,0.31,0.26,0.29,0.31,0.27,0.28,0.33,0.35,0.3,0.27,0.27,0.27,0.31,0.24,0.23,0.32,0.28,0.25,0.22,0.29,0.29,0.25,0.25,0.24,0.28,0.24,0.22,0.27,0.2,0.26,0.25,0.25,0.23,0.23,0.26,0.28,0.26,0.19,0.28,0.2,0.22,0.21,0.21,0.22,0.15,0.22,0.23,0.2,0.18,0.2,0.29,0.33,0.21,0.24,0.18,0.21,0.15,0.19,0.2,0.2,0.21,0.16,0.17,0.17,0.22,0.17,0.2,0.17,0.0,0.19,0.2,0.17,0.15,0.18,0.15,0.14,0.14,0.16,0.18,0.15,0.16,0.13,0.17,0.13,0.13,0.15,0.12,0.12,0.11,0.12,0.15,0.12,0.13,0.12,0.13,0.14,0.12,0.15,0.14,0.12,0.12,0.13,0.13,0.13,0.11,0.14,0.13,0.13,0.0,0.12,0.14,0.11,0.0,0.12,0.11,0.13,0.13,0.1,0.0,0.13,0.12,0.1,0.0,0.11,0.13,0.0,0.11,0.11,0.11,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.1,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.13,0.1,0.0,0.0,0.1,0.1,0.1,0.14,0.11,0.11,0.0,72.67
11/22/2021,2.46,1.91,2.2,2.11,1.7,1.92,1.52,1.63,1.2,1.29,1.33,1.1,1.12,1.14,1.16,1.09,1.05,0.76,0.8,1.02,0.74,0.76,0.74,0.86,0.67,0.85,0.63,0.5,0.58,0.48,0.51,0.5,0.49,0.57,0.42,0.53,0.46,0.36,0.44,0.42,0.35,0.4,0.4,0.35,0.4,0.42,0.37,0.38,0.38,0.38,0.36,0.39,0.4,0.34,0.45,0.35,0.32,0.29,0.38,0.31,0.26,0.29,0.3,0.28,0.28,0.32,0.35,0.3,0.28,0.26,0.27,0.31,0.25,0.23,0.32,0.28,0.25,0.21,0.29,0.29,0.25,0.25,0.24,0.27,0.25,0.22,0.28,0.2,0.26,0.25,0.25,0.23,0.23,0.26,0.28,0.26,0.18,0.28,0.2,0.22,0.21,0.21,0.22,0.15,0.22,0.23,0.2,0.18,0.2,0.28,0.34,0.22,0.24,0.19,0.21,0.15,0.19,0.2,0.2,0.2,0.16,0.17,0.17,0.23,0.17,0.2,0.17,0.0,0.19,0.2,0.17,0.15,0.18,0.14,0.14,0.14,0.16,0.18,0.15,0.15,0.13,0.16,0.13,0.13,0.14,0.12,0.13,0.11,0.13,0.15,0.12,0.13,0.12,0.13,0.14,0.13,0.15,0.14,0.12,0.12,0.13,0.13,0.13,0.11,0.13,0.13,0.13,0.0,0.12,0.14,0.11,0.0,0.12,0.11,0.13,0.13,0.11,0.0,0.13,0.12,0.1,0.0,0.11,0.13,0.0,0.11,0.11,0.11,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.13,0.1,0.0,0.0,0.1,0.1,0.1,0.14,0.1,0.11,0.0,72.77000000000001
11/23/2021,2.46,1.91,2.2,2.11,1.7,1.92,1.52,1.63,1.2,1.29,1.33,1.1,1.12,1.14,1.16,1.09,1.05,0.76,0.8,1.02,0.74,0.76,0.74,0.86,0.67,0.85,0.63,0.5,0.58,0.48,0.51,0.5,0.49,0.57,0.42,0.53,0.46,0.36,0.44,0.42,0.35,0.4,0.4,0.35,0.4,0.42,0.37,0.38,0.38,0.38,0.36,0.39,0.4,0.34,0.45,0.35,0.32,0.29,0.38,0.31,0.26,0.29,0.3,0.28,0.28,0.32,0.35,0.3,0.28,0.26,0.27,0.31,0.25,0.23,0.32,0.28,0.25,0.21,0.29,0.29,0.25,0.25,0.24,0.27,0.25,0.22,0.28,0.2,0.26,0.25,0.25,0.23,0.23,0.26,0.28,0.26,0.18,0.28,0.2,0.22,0.21,0.21,0.22,0.15,0.22,0.23,0.2,0.18,0.2,0.28,0.34,0.22,0.24,0.19,0.21,0.15,0.19,0.2,0.2,0.2,0.16,0.17,0.17,0.23,0.17,0.2,0.17,0.0,0.19,0.2,0.17,0.15,0.18,0.14,0.14,0.14,0.16,0.18,0.15,0.15,0.13,0.16,0.13,0.13,0.14,0.12,0.13,0.11,0.13,0.15,0.12,0.13,0.12,0.13,0.14,0.13,0.15,0.14,0.12,0.12,0.13,0.13,0.13,0.11,0.13,0.13,0.13,0.0,0.12,0.14,0.11,0.0,0.12,0.11,0.13,0.13,0.11,0.0,0.13,0.12,0.1,0.0,0.11,0.13,0.0,0.11,0.11,0.11,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.13,0.1,0.0,0.0,0.1,0.1,0.1,0.14,0.1,0.11,0.0,72.77000000000001
11/24/2021,2.47,1.89,2.23,2.23,1.78,1.9,1.45,1.67,1.19,1.28,1.35,1.13,1.11,1.13,1.18,1.11,1.03,0.76,0.8,0.98,0.73,0.76,0.74,0.87,0.67,0.83,0.6,0.5,0.58,0.47,0.51,0.49,0.49,0.59,0.41,0.51,0.45,0.36,0.42,0.41,0.33,0.4,0.4,0.34,0.4,0.42,0.37,0.38,0.37,0.37,0.36,0.38,0.39,0.33,0.46,0.34,0.31,0.29,0.37,0.3,0.25,0.29,0.3,0.28,0.28,0.32,0.36,0.3,0.28,0.26,0.26,0.31,0.24,0.23,0.32,0.28,0.25,0.21,0.29,0.29,0.25,0.26,0.25,0.27,0.24,0.25,0.28,0.2,0.26,0.24,0.25,0.23,0.24,0.26,0.29,0.26,0.18,0.28,0.2,0.22,0.21,0.22,0.22,0.14,0.22,0.23,0.2,0.18,0.2,0.32,0.36,0.22,0.24,0.18,0.21,0.15,0.19,0.21,0.19,0.21,0.16,0.17,0.16,0.23,0.18,0.2,0.16,0.0,0.19,0.2,0.16,0.16,0.18,0.14,0.14,0.13,0.16,0.18,0.14,0.15,0.13,0.17,0.13,0.13,0.15,0.12,0.12,0.11,0.12,0.15,0.12,0.13,0.11,0.13,0.14,0.13,0.15,0.14,0.12,0.12,0.13,0.13,0.13,0.11,0.13,0.13,0.13,0.0,0.12,0.13,0.11,0.0,0.12,0.11,0.13,0.13,0.11,0.0,0.13,0.12,0.0,0.0,0.11,0.13,0.0,0.11,0.11,0.12,0.13,0.12,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.1,0.11,0.1,0.1,0.1,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.1,0.1,0.15,0.12,0.11,0.1,72.8
11/25/2021,2.5,1.92,2.26,2.22,1.72,1.92,1.46,1.64,1.2,1.3,1.34,1.11,1.09,1.16,1.15,1.08,1.04,0.76,0.78,1.01,0.72,0.76,0.74,0.87,0.68,0.87,0.61,0.49,0.58,0.46,0.51,0.5,0.5,0.59,0.41,0.53,0.45,0.37,0.43,0.41,0.34,0.4,0.39,0.34,0.4,0.42,0.37,0.37,0.38,0.38,0.36,0.38,0.39,0.33,0.46,0.34,0.31,0.28,0.37,0.31,0.25,0.29,0.32,0.28,0.28,0.33,0.35,0.3,0.29,0.27,0.27,0.31,0.24,0.23,0.31,0.28,0.25,0.2,0.29,0.29,0.24,0.26,0.25,0.27,0.24,0.25,0.28,0.2,0.27,0.24,0.24,0.23,0.23,0.26,0.29,0.26,0.18,0.27,0.2,0.22,0.21,0.21,0.22,0.14,0.22,0.24,0.21,0.18,0.2,0.31,0.36,0.22,0.24,0.17,0.21,0.14,0.19,0.21,0.19,0.21,0.15,0.18,0.16,0.23,0.18,0.2,0.16,0.0,0.19,0.2,0.17,0.16,0.18,0.14,0.14,0.14,0.16,0.18,0.15,0.15,0.13,0.17,0.13,0.13,0.14,0.12,0.13,0.11,0.12,0.15,0.12,0.13,0.11,0.13,0.14,0.13,0.15,0.14,0.12,0.12,0.13,0.13,0.13,0.11,0.13,0.13,0.13,0.0,0.12,0.13,0.11,0.0,0.12,0.11,0.13,0.13,0.11,0.0,0.13,0.12,0.0,0.0,0.11,0.13,0.0,0.11,0.11,0.11,0.13,0.12,0.12,0.0,0.0,0.0,0.1,0.11,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.1,0.1,0.0,0.12,0.0,0.0,0.0,0.0,0.1,0.13,0.0,0.0,0.0,0.0,0.0,0.1,0.16,0.11,0.11,0.1,72.89000000000001
11/26/2021,2.51,1.92,2.26,2.21,1.72,1.96,1.49,1.62,1.19,1.32,1.34,1.09,1.11,1.18,1.14,1.07,1.05,0.74,0.78,0.99,0.72,0.77,0.75,0.86,0.7,0.86,0.61,0.49,0.58,0.46,0.5,0.5,0.51,0.59,0.41,0.54,0.46,0.37,0.44,0.41,0.35,0.4,0.4,0.33,0.4,0.42,0.37,0.37,0.38,0.38,0.36,0.38,0.4,0.34,0.46,0.33,0.32,0.28,0.38,0.31,0.25,0.28,0.32,0.28,0.27,0.33,0.34,0.31,0.29,0.27,0.28,0.31,0.24,0.23,0.31,0.28,0.25,0.2,0.3,0.29,0.24,0.26,0.25,0.28,0.25,0.25,0.28,0.2,0.26,0.25,0.24,0.23,0.23,0.26,0.29,0.26,0.17,0.27,0.21,0.23,0.21,0.21,0.22,0.13,0.22,0.24,0.21,0.18,0.2,0.3,0.35,0.22,0.24,0.17,0.21,0.14,0.19,0.2,0.2,0.21,0.16,0.18,0.16,0.22,0.18,0.2,0.16,0.0,0.19,0.2,0.17,0.16,0.18,0.14,0.14,0.14,0.16,0.17,0.15,0.16,0.13,0.15,0.13,0.13,0.14,0.12,0.13,0.11,0.13,0.15,0.12,0.13,0.11,0.13,0.14,0.13,0.15,0.14,0.12,0.12,0.13,0.13,0.13,0.11,0.13,0.13,0.13,0.0,0.12,0.14,0.11,0.0,0.12,0.11,0.13,0.13,0.11,0.0,0.13,0.12,0.0,0.0,0.11,0.13,0.0,0.1,0.11,0.11,0.13,0.12,0.12,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.1,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.1,0.0,0.1,0.16,0.11,0.11,0.11,73.02
11/29/2021,2.5,1.9,2.27,2.22,1.72,1.97,1.5,1.63,1.19,1.32,1.32,1.1,1.12,1.17,1.15,1.07,1.06,0.75,0.78,0.98,0.72,0.76,0.75,0.86,0.69,0.86,0.61,0.49,0.58,0.46,0.5,0.49,0.5,0.6,0.4,0.54,0.46,0.37,0.45,0.41,0.35,0.4,0.4,0.33,0.4,0.42,0.36,0.37,0.38,0.38,0.36,0.39,0.39,0.34,0.47,0.33,0.32,0.28,0.38,0.3,0.25,0.28,0.31,0.28,0.27,0.33,0.34,0.31,0.29,0.26,0.27,0.31,0.23,0.23,0.31,0.28,0.25,0.21,0.3,0.3,0.24,0.26,0.25,0.28,0.24,0.26,0.28,0.2,0.26,0.25,0.24,0.23,0.23,0.25,0.29,0.26,0.17,0.27,0.21,0.22,0.21,0.21,0.22,0.13,0.22,0.24,0.21,0.18,0.2,0.31,0.35,0.22,0.24,0.17,0.21,0.14,0.19,0.2,0.2,0.21,0.15,0.18,0.16,0.22,0.2,0.2,0.16,0.0,0.18,0.2,0.18,0.16,0.18,0.14,0.14,0.13,0.16,0.17,0.15,0.16,0.14,0.14,0.13,0.13,0.14,0.12,0.13,0.1,0.13,0.15,0.12,0.13,0.11,0.13,0.14,0.13,0.15,0.14,0.12,0.12,0.13,0.13,0.13,0.11,0.13,0.13,0.13,0.0,0.12,0.14,0.11,0.0,0.12,0.11,0.13,0.13,0.11,0.0,0.13,0.12,0.0,0.0,0.11,0.13,0.0,0.1,0.11,0.11,0.13,0.12,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.1,0.11,0.1,0.1,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.11,0.0,0.1,0.16,0.11,0.11,0.11,72.98
11/30/2021,2.5,1.9,2.27,2.22,1.72,1.97,1.5,1.63,1.19,1.32,1.32,1.1,1.12,1.17,1.15,1.07,1.06,0.75,0.78,0.98,0.72,0.76,0.75,0.86,0.69,0.86,0.61,0.49,0.58,0.46,0.5,0.49,0.5,0.6,0.4,0.54,0.46,0.37,0.45,0.41,0.35,0.4,0.4,0.33,0.4,0.42,0.36,0.37,0.38,0.38,0.36,0.39,0.39,0.34,0.47,0.33,0.32,0.28,0.38,0.3,0.25,0.28,0.31,0.28,0.27,0.33,0.34,0.31,0.29,0.26,0.27,0.31,0.23,0.23,0.31,0.28,0.25,0.21,0.3,0.3,0.24,0.26,0.25,0.28,0.24,0.26,0.28,0.2,0.26,0.25,0.24,0.23,0.23,0.25,0.29,0.26,0.17,0.27,0.21,0.22,0.21,0.21,0.22,0.13,0.22,0.24,0.21,0.18,0.2,0.31,0.35,0.22,0.24,0.17,0.21,0.14,0.19,0.2,0.2,0.21,0.15,0.18,0.16,0.22,0.2,0.2,0.16,0.0,0.18,0.2,0.18,0.16,0.18,0.14,0.14,0.13,0.16,0.17,0.15,0.16,0.14,0.14,0.13,0.13,0.14,0.12,0.13,0.1,0.13,0.15,0.12,0.13,0.11,0.13,0.14,0.13,0.15,0.14,0.12,0.12,0.13,0.13,0.13,0.11,0.13,0.13,0.13,0.0,0.12,0.14,0.11,0.0,0.12,0.11,0.13,0.13,0.11,0.0,0.13,0.12,0.0,0.0,0.11,0.13,0.0,0.1,0.11,0.11,0.13,0.12,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.1,0.11,0.1,0.1,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.11,0.0,0.1,0.16,0.11,0.11,0.11,72.98
12/01/2021,2.5,1.9,2.27,2.22,1.72,1.97,1.5,1.63,1.19,1.32,1.32,1.1,1.12,1.17,1.15,1.07,1.06,0.75,0.78,0.98,0.72,0.76,0.75,0.86,0.69,0.86,0.61,0.49,0.58,0.46,0.5,0.49,0.5,0.6,0.4,0.54,0.46,0.37,0.45,0.41,0.35,0.4,0.4,0.33,0.4,0.42,0.36,0.37,0.38,0.38,0.36,0.39,0.39,0.34,0.47,0.33,0.32,0.28,0.38,0.3,0.25,0.28,0.31,0.28,0.27,0.33,0.34,0.31,0.29,0.26,0.27,0.31,0.23,0.23,0.31,0.28,0.25,0.21,0.3,0.3,0.24,0.26,0.25,0.28,0.24,0.26,0.28,0.2,0.26,0.25,0.24,0.23,0.23,0.25,0.29,0.26,0.17,0.27,0.21,0.22,0.21,0.21,0.22,0.13,0.22,0.24,0.21,0.18,0.2,0.31,0.35,0.22,0.24,0.17,0.21,0.14,0.19,0.2,0.2,0.21,0.15,0.18,0.16,0.22,0.2,0.2,0.16,0.0,0.18,0.2,0.18,0.16,0.18,0.14,0.14,0.13,0.16,0.17,0.15,0.16,0.14,0.14,0.13,0.13,0.14,0.12,0.13,0.1,0.13,0.15,0.12,0.13,0.11,0.13,0.14,0.13,0.15,0.14,0.12,0.12,0.13,0.13,0.13,0.11,0.13,0.13,0.13,0.0,0.12,0.14,0.11,0.0,0.12,0.11,0.13,0.13,0.11,0.0,0.13,0.12,0.0,0.0,0.11,0.13,0.0,0.1,0.11,0.11,0.13,0.12,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.1,0.11,0.1,0.1,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.11,0.0,0.1,0.16,0.11,0.11,0.11,72.98
12/02/2021,2.5,1.9,2.27,2.22,1.72,1.97,1.5,1.63,1.19,1.32,1.32,1.1,1.12,1.17,1.15,1.07,1.06,0.75,0.78,0.98,0.72,0.76,0.75,0.86,0.69,0.86,0.61,0.49,0.58,0.46,0.5,0.49,0.5,0.6,0.4,0.54,0.46,0.37,0.45,0.41,0.35,0.4,0.4,0.33,0.4,0.42,0.36,0.37,0.38,0.38,0.36,0.39,0.39,0.34,0.47,0.33,0.32,0.28,0.38,0.3,0.25,0.28,0.31,0.28,0.27,0.33,0.34,0.31,0.29,0.26,0.27,0.31,0.23,0.23,0.31,0.28,0.25,0.21,0.3,0.3,0.24,0.26,0.25,0.28,0.24,0.26,0.28,0.2,0.26,0.25,0.24,0.23,0.23,0.25,0.29,0.26,0.17,0.27,0.21,0.22,0.21,0.21,0.22,0.13,0.22,0.24,0.21,0.18,0.2,0.31,0.35,0.22,0.24,0.17,0.21,0.14,0.19,0.2,0.2,0.21,0.15,0.18,0.16,0.22,0.2,0.2,0.16,0.0,0.18,0.2,0.18,0.16,0.18,0.14,0.14,0.13,0.16,0.17,0.15,0.16,0.14,0.14,0.13,0.13,0.14,0.12,0.13,0.1,0.13,0.15,0.12,0.13,0.11,0.13,0.14,0.13,0.15,0.14,0.12,0.12,0.13,0.13,0.13,0.11,0.13,0.13,0.13,0.0,0.12,0.14,0.11,0.0,0.12,0.11,0.13,0.13,0.11,0.0,0.13,0.12,0.0,0.0,0.11,0.13,0.0,0.1,0.11,0.11,0.13,0.12,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.1,0.11,0.1,0.1,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.11,0.0,0.1,0.16,0.11,0.11,0.11,72.98
12/06/2021,2.5,1.9,2.27,2.22,1.72,1.97,1.5,1.63,1.19,1.32,1.32,1.1,1.12,1.17,1.15,1.07,1.06,0.75,0.78,0.98,0.72,0.76,0.75,0.86,0.69,0.86,0.61,0.49,0.58,0.46,0.5,0.49,0.5,0.6,0.4,0.54,0.46,0.37,0.45,0.41,0.35,0.4,0.4,0.33,0.4,0.42,0.36,0.37,0.38,0.38,0.36,0.39,0.39,0.34,0.47,0.33,0.32,0.28,0.38,0.3,0.25,0.28,0.31,0.28,0.27,0.33,0.34,0.31,0.29,0.26,0.27,0.31,0.23,0.23,0.31,0.28,0.25,0.21,0.3,0.3,0.24,0.26,0.25,0.28,0.24,0.26,0.28,0.2,0.26,0.25,0.24,0.23,0.23,0.25,0.29,0.26,0.17,0.27,0.21,0.22,0.21,0.21,0.22,0.13,0.22,0.24,0.21,0.18,0.2,0.31,0.35,0.22,0.24,0.17,0.21,0.14,0.19,0.2,0.2,0.21,0.15,0.18,0.16,0.22,0.2,0.2,0.16,0.0,0.18,0.2,0.18,0.16,0.18,0.14,0.14,0.13,0.16,0.17,0.15,0.16,0.14,0.14,0.13,0.13,0.14,0.12,0.13,0.1,0.13,0.15,0.12,0.13,0.11,0.13,0.14,0.13,0.15,0.14,0.12,0.12,0.13,0.13,0.13,0.11,0.13,0.13,0.13,0.0,0.12,0.14,0.11,0.0,0.12,0.11,0.13,0.13,0.11,0.0,0.13,0.12,0.0,0.0,0.11,0.13,0.0,0.1,0.11,0.11,0.13,0.12,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.1,0.11,0.1,0.1,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.11,0.0,0.1,0.16,0.11,0.11,0.11,72.98
12/07/2021,2.5,1.9,2.27,2.22,1.72,1.97,1.5,1.63,1.19,1.32,1.32,1.1,1.12,1.17,1.15,1.07,1.06,0.75,0.78,0.98,0.72,0.76,0.75,0.86,0.69,0.86,0.61,0.49,0.58,0.46,0.5,0.49,0.5,0.6,0.4,0.54,0.46,0.37,0.45,0.41,0.35,0.4,0.4,0.33,0.4,0.42,0.36,0.37,0.38,0.38,0.36,0.39,0.39,0.34,0.47,0.33,0.32,0.28,0.38,0.3,0.25,0.28,0.31,0.28,0.27,0.33,0.34,0.31,0.29,0.26,0.27,0.31,0.23,0.23,0.31,0.28,0.25,0.21,0.3,0.3,0.24,0.26,0.25,0.28,0.24,0.26,0.28,0.2,0.26,0.25,0.24,0.23,0.23,0.25,0.29,0.26,0.17,0.27,0.21,0.22,0.21,0.21,0.22,0.13,0.22,0.24,0.21,0.18,0.2,0.31,0.35,0.22,0.24,0.17,0.21,0.14,0.19,0.2,0.2,0.21,0.15,0.18,0.16,0.22,0.2,0.2,0.16,0.0,0.18,0.2,0.18,0.16,0.18,0.14,0.14,0.13,0.16,0.17,0.15,0.16,0.14,0.14,0.13,0.13,0.14,0.12,0.13,0.1,0.13,0.15,0.12,0.13,0.11,0.13,0.14,0.13,0.15,0.14,0.12,0.12,0.13,0.13,0.13,0.11,0.13,0.13,0.13,0.0,0.12,0.14,0.11,0.0,0.12,0.11,0.13,0.13,0.11,0.0,0.13,0.12,0.0,0.0,0.11,0.13,0.0,0.1,0.11,0.11,0.13,0.12,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.1,0.11,0.1,0.1,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.11,0.0,0.1,0.16,0.11,0.11,0.11,72.98
12/08/2021,2.5,1.9,2.27,2.22,1.72,1.97,1.5,1.63,1.19,1.32,1.32,1.1,1.12,1.17,1.15,1.07,1.06,0.75,0.78,0.98,0.72,0.76,0.75,0.86,0.69,0.86,0.61,0.49,0.58,0.46,0.5,0.49,0.5,0.6,0.4,0.54,0.46,0.37,0.45,0.41,0.35,0.4,0.4,0.33,0.4,0.42,0.36,0.37,0.38,0.38,0.36,0.39,0.39,0.34,0.47,0.33,0.32,0.28,0.38,0.3,0.25,0.28,0.31,0.28,0.27,0.33,0.34,0.31,0.29,0.26,0.27,0.31,0.23,0.23,0.31,0.28,0.25,0.21,0.3,0.3,0.24,0.26,0.25,0.28,0.24,0.26,0.28,0.2,0.26,0.25,0.24,0.23,0.23,0.25,0.29,0.26,0.17,0.27,0.21,0.22,0.21,0.21,0.22,0.13,0.22,0.24,0.21,0.18,0.2,0.31,0.35,0.22,0.24,0.17,0.21,0.14,0.19,0.2,0.2,0.21,0.15,0.18,0.16,0.22,0.2,0.2,0.16,0.0,0.18,0.2,0.18,0.16,0.18,0.14,0.14,0.13,0.16,0.17,0.15,0.16,0.14,0.14,0.13,0.13,0.14,0.12,0.13,0.1,0.13,0.15,0.12,0.13,0.11,0.13,0.14,0.13,0.15,0.14,0.12,0.12,0.13,0.13,0.13,0.11,0.13,0.13,0.13,0.0,0.12,0.14,0.11,0.0,0.12,0.11,0.13,0.13,0.11,0.0,0.13,0.12,0.0,0.0,0.11,0.13,0.0,0.1,0.11,0.11,0.13,0.12,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.1,0.11,0.1,0.1,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.11,0.0,0.1,0.16,0.11,0.11,0.11,72.98
