,ASAN,SYKE,TTD,MSTR,APPN,SPT,BILL,AVLR,WK,COUP,SPLK,SMAR,FIVN,HUBS,NET,EVBG,DOMO,CRWD,VRNS,RIOT,PAYC,DOCU,DDOG,ZUO,RPD,SQ,NOW,MARA,CDAY,ATEN,PCTY,DT,RNG,ADBE,NTNX,SAIL,QADA,RAMP,FTNT,ZM,TYL,IT,ESTC,JCOM,DCT,BKI,ZS,BL,PYPL,ALTR,MSFT,CDNS,PAYA,ZEN,PANW,ACN,JAMF,PRFT,PTC,PEGA,ADSK,CRNC,SNPS,INTU,ZNGA,ANSS,BOX,AZPN,SPSC,VRRM,CNXC,LPSN,ALRM,MIME,VERX,CRM,MGI,DBX,PD,QLYS,AGYS,WDAY,PLAN,AYX,PAYX,ECOM,MA,EGHT,GWRE,CSOD,MANH,MSP,RPAY,QTWO,CSGS,FICO,EPAM,V,MITK,IMXI,G,JKHY,CLDR,BR,EXLS,MCFE,MDLA,ADP,MNTV,EPAY,PFPT,ORCL,WORK,TTEC,DLB,TDC,PLTR,AFRM,BLKB,FIS,GPN,NUAN,NEWR,SSNC,SWI,UPLD,AI,VG,EVTC,FEYE,FISV,APPF,TENB,EVOP,IIIV,BNFT,EA,MODN,CVLT,ZIXI,XM,NLOK,FOUR,CTSH,PRGS,CTXS,ATVI,OSPN,WEX,YEXT,VRNT,PRO,VMW,ACIW,DXC,AVYA,FLT,ENV,APPS,TTWO,UIS,XPER,PING,ADS,CDK,WU,BTRS,DMRC,IBM,MMS,SCPL,TLS,PLTK,VERI,ETWO,CLSK,EEFT,IDCC,SKLZ,EBIX,CNDT,Sabre Corp.,AMSWA,CASS,STATE STREET INSTITUTIONAL LIQ STATE STR,U.S. Dollar,SABR,Skillz Inc. Class A,Cleanspark Inc.,SDA.AX,N-able Inc.,NABL WI,002810.KS,GVMXX,SWIEUR,SSIXX,NABL,603121.SS,n/a,GSKY,OLO,GDYN,NCR,APP,KNBE,CTLP,HCKT,CCSI,MNDT,ZD,KD WI,LYLTV,LYLT,KD,TASK,CFLT,BSY,U,NCNO,SUMO,YOU,S,LTCH,MTTR,MQ,PATH,PAYO,AVPT,PYCR,CCCS,LAW,FLYW,GTLB,EMBK,CWAN,FRSH,TWKS,INFA,TOST,CXM,AMPL,BFH,SUM
12/16/2021,0.55,0.0,0.78,0.66,0.4,0.47,0.53,0.43,0.55,0.42,0.45,0.5,0.47,0.7,0.0,0.4,0.5,0.47,0.44,0.66,0.55,0.5,0.73,0.69,0.6,0.46,0.57,0.81,0.58,0.65,0.57,0.51,0.54,0.6,0.46,0.65,0.0,0.53,0.6,0.38,0.65,0.6,0.44,0.0,0.34,0.59,0.73,0.52,0.39,0.59,0.66,0.65,0.35,0.5,0.67,0.63,0.47,0.67,0.52,0.49,0.54,0.42,0.62,0.7,0.39,0.63,0.68,0.68,0.59,0.58,0.58,0.31,0.59,0.68,0.56,0.6,0.42,0.46,0.44,0.67,0.51,0.59,0.38,0.53,0.65,0.54,0.55,0.46,0.57,0.0,0.56,0.6,0.44,0.53,0.67,0.5,0.59,0.52,0.49,0.42,0.59,0.53,0.0,0.6,0.65,0.72,0.0,0.68,0.6,0.64,0.0,0.59,0.0,0.5,0.53,0.5,0.44,0.54,0.65,0.51,0.43,0.59,0.82,0.63,0.0,0.33,0.36,0.84,0.58,0.0,0.53,0.58,0.63,0.53,0.37,0.53,0.5,0.44,0.48,0.6,0.41,0.52,0.39,0.62,0.64,0.44,0.43,0.53,0.45,0.44,0.65,0.51,0.49,0.55,0.53,0.59,0.47,0.61,0.48,0.62,0.47,0.56,0.55,0.45,0.56,0.48,0.41,0.67,0.5,0.55,0.49,0.28,0.35,0.68,0.58,0.74,0.48,0.59,0.46,0.7,0.46,0.0,0.47,0.31,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.08,0.81,0.45,0.78,0.61,0.69,0.49,0.39,0.34,0.09,0.53,0.48,0.01,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98999999999998
12/17/2021,0.55,0.0,0.78,0.66,0.4,0.47,0.53,0.43,0.55,0.42,0.45,0.5,0.47,0.7,0.0,0.4,0.5,0.47,0.44,0.66,0.55,0.5,0.73,0.69,0.6,0.46,0.57,0.81,0.58,0.65,0.57,0.51,0.54,0.6,0.46,0.65,0.0,0.53,0.6,0.38,0.65,0.6,0.44,0.0,0.34,0.59,0.73,0.52,0.39,0.59,0.66,0.65,0.35,0.5,0.67,0.63,0.47,0.67,0.52,0.49,0.54,0.42,0.62,0.7,0.39,0.63,0.68,0.68,0.59,0.58,0.58,0.31,0.59,0.68,0.56,0.6,0.42,0.46,0.44,0.67,0.51,0.59,0.38,0.53,0.65,0.54,0.55,0.46,0.57,0.0,0.56,0.6,0.44,0.53,0.67,0.5,0.59,0.52,0.49,0.42,0.59,0.53,0.0,0.6,0.65,0.72,0.0,0.68,0.6,0.64,0.0,0.59,0.0,0.5,0.53,0.5,0.44,0.54,0.65,0.51,0.43,0.59,0.82,0.63,0.0,0.33,0.36,0.84,0.58,0.0,0.53,0.58,0.63,0.53,0.37,0.53,0.5,0.44,0.48,0.6,0.41,0.52,0.39,0.62,0.64,0.44,0.43,0.53,0.45,0.44,0.65,0.51,0.49,0.55,0.53,0.59,0.47,0.61,0.48,0.62,0.47,0.56,0.55,0.45,0.56,0.48,0.41,0.67,0.5,0.55,0.49,0.28,0.35,0.68,0.58,0.74,0.48,0.59,0.46,0.7,0.46,0.0,0.47,0.31,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.08,0.81,0.45,0.78,0.61,0.69,0.49,0.39,0.34,0.09,0.53,0.48,0.01,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98999999999998
12/20/2021,0.55,0.0,0.78,0.66,0.4,0.47,0.53,0.43,0.55,0.42,0.45,0.5,0.47,0.7,0.0,0.4,0.5,0.47,0.44,0.66,0.55,0.5,0.73,0.69,0.6,0.46,0.57,0.81,0.58,0.65,0.57,0.51,0.54,0.6,0.46,0.65,0.0,0.53,0.6,0.38,0.65,0.6,0.44,0.0,0.34,0.59,0.73,0.52,0.39,0.59,0.66,0.65,0.35,0.5,0.67,0.63,0.47,0.67,0.52,0.49,0.54,0.42,0.62,0.7,0.39,0.63,0.68,0.68,0.59,0.58,0.58,0.31,0.59,0.68,0.56,0.6,0.42,0.46,0.44,0.67,0.51,0.59,0.38,0.53,0.65,0.54,0.55,0.46,0.57,0.0,0.56,0.6,0.44,0.53,0.67,0.5,0.59,0.52,0.49,0.42,0.59,0.53,0.0,0.6,0.65,0.72,0.0,0.68,0.6,0.64,0.0,0.59,0.0,0.5,0.53,0.5,0.44,0.54,0.65,0.51,0.43,0.59,0.82,0.63,0.0,0.33,0.36,0.84,0.58,0.0,0.53,0.58,0.63,0.53,0.37,0.53,0.5,0.44,0.48,0.6,0.41,0.52,0.39,0.62,0.64,0.44,0.43,0.53,0.45,0.44,0.65,0.51,0.49,0.55,0.53,0.59,0.47,0.61,0.48,0.62,0.47,0.56,0.55,0.45,0.56,0.48,0.41,0.67,0.5,0.55,0.49,0.28,0.35,0.68,0.58,0.74,0.48,0.59,0.46,0.7,0.46,0.0,0.47,0.31,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.08,0.81,0.45,0.78,0.61,0.69,0.49,0.39,0.34,0.09,0.53,0.48,0.01,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98999999999998
12/21/2021,0.46,0.0,0.74,0.55,0.41,0.42,0.53,0.45,0.54,0.38,0.44,0.6,0.47,0.6,0.0,0.26,0.38,0.47,0.41,0.47,0.52,0.34,0.75,0.69,0.6,0.41,0.56,0.57,0.56,0.66,0.51,0.49,0.51,0.5,0.43,0.61,0.0,0.55,0.65,0.4,0.65,0.61,0.44,0.0,0.36,0.67,0.68,0.52,0.39,0.59,0.66,0.65,0.37,0.53,0.68,0.7,0.56,0.62,0.58,0.47,0.59,0.44,0.63,0.65,0.45,0.64,0.69,0.71,0.59,0.58,0.59,0.32,0.6,0.7,0.56,0.59,0.55,0.46,0.47,0.71,0.49,0.62,0.41,0.51,0.67,0.53,0.61,0.44,0.55,0.0,0.56,0.64,0.47,0.56,0.7,0.56,0.61,0.57,0.48,0.44,0.61,0.58,0.0,0.62,0.65,0.74,0.0,0.69,0.61,0.81,0.0,0.65,0.0,0.51,0.58,0.5,0.44,0.48,0.71,0.53,0.47,0.6,0.8,0.67,0.0,0.31,0.38,0.86,0.63,0.0,0.56,0.6,0.7,0.56,0.43,0.55,0.53,0.47,0.52,0.61,0.42,0.57,0.43,0.67,0.62,0.47,0.46,0.52,0.45,0.51,0.71,0.56,0.49,0.62,0.54,0.6,0.5,0.64,0.54,0.69,0.5,0.6,0.53,0.43,0.58,0.5,0.45,0.68,0.56,0.56,0.49,0.28,0.38,0.67,0.52,0.55,0.54,0.61,0.43,0.68,0.46,0.0,0.52,0.31,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,-1.22,1.07,0.4,0.75,0.59,0.68,0.52,0.34,0.33,0.08,0.57,0.49,0.0,0.0,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
12/22/2021,0.46,0.0,0.74,0.55,0.41,0.42,0.53,0.45,0.54,0.38,0.44,0.6,0.47,0.6,0.0,0.26,0.38,0.47,0.41,0.47,0.52,0.34,0.75,0.69,0.6,0.41,0.56,0.57,0.56,0.66,0.51,0.49,0.51,0.5,0.43,0.61,0.0,0.55,0.65,0.4,0.65,0.61,0.44,0.0,0.36,0.67,0.68,0.52,0.39,0.59,0.66,0.65,0.37,0.53,0.68,0.7,0.56,0.62,0.58,0.47,0.59,0.44,0.63,0.65,0.45,0.64,0.69,0.71,0.59,0.58,0.59,0.32,0.6,0.7,0.56,0.59,0.55,0.46,0.47,0.71,0.49,0.62,0.41,0.51,0.67,0.53,0.61,0.44,0.55,0.0,0.56,0.64,0.47,0.56,0.7,0.56,0.61,0.57,0.48,0.44,0.61,0.58,0.0,0.62,0.65,0.74,0.0,0.69,0.61,0.81,0.0,0.65,0.0,0.51,0.58,0.5,0.44,0.48,0.71,0.53,0.47,0.6,0.8,0.67,0.0,0.31,0.38,0.86,0.63,0.0,0.56,0.6,0.7,0.56,0.43,0.55,0.53,0.47,0.52,0.61,0.42,0.57,0.43,0.67,0.62,0.47,0.46,0.52,0.45,0.51,0.71,0.56,0.49,0.62,0.54,0.6,0.5,0.64,0.54,0.69,0.5,0.6,0.53,0.43,0.58,0.5,0.45,0.68,0.56,0.56,0.49,0.28,0.38,0.67,0.52,0.55,0.54,0.61,0.43,0.68,0.46,0.0,0.52,0.31,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,-1.22,1.07,0.4,0.75,0.59,0.68,0.52,0.34,0.33,0.08,0.57,0.49,0.0,0.0,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
12/23/2021,0.46,0.0,0.74,0.55,0.41,0.42,0.53,0.45,0.54,0.38,0.44,0.6,0.47,0.6,0.0,0.26,0.38,0.47,0.41,0.47,0.52,0.34,0.75,0.69,0.6,0.41,0.56,0.57,0.56,0.66,0.51,0.49,0.51,0.5,0.43,0.61,0.0,0.55,0.65,0.4,0.65,0.61,0.44,0.0,0.36,0.67,0.68,0.52,0.39,0.59,0.66,0.65,0.37,0.53,0.68,0.7,0.56,0.62,0.58,0.47,0.59,0.44,0.63,0.65,0.45,0.64,0.69,0.71,0.59,0.58,0.59,0.32,0.6,0.7,0.56,0.59,0.55,0.46,0.47,0.71,0.49,0.62,0.41,0.51,0.67,0.53,0.61,0.44,0.55,0.0,0.56,0.64,0.47,0.56,0.7,0.56,0.61,0.57,0.48,0.44,0.61,0.58,0.0,0.62,0.65,0.74,0.0,0.69,0.61,0.81,0.0,0.65,0.0,0.51,0.58,0.5,0.44,0.48,0.71,0.53,0.47,0.6,0.8,0.67,0.0,0.31,0.38,0.86,0.63,0.0,0.56,0.6,0.7,0.56,0.43,0.55,0.53,0.47,0.52,0.61,0.42,0.57,0.43,0.67,0.62,0.47,0.46,0.52,0.45,0.51,0.71,0.56,0.49,0.62,0.54,0.6,0.5,0.64,0.54,0.69,0.5,0.6,0.53,0.43,0.58,0.5,0.45,0.68,0.56,0.56,0.49,0.28,0.38,0.67,0.52,0.55,0.54,0.61,0.43,0.68,0.46,0.0,0.52,0.31,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,-1.22,1.07,0.4,0.75,0.59,0.68,0.52,0.34,0.33,0.08,0.57,0.49,0.0,0.0,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98
12/24/2021,0.58,0.0,0.49,0.47,0.5,0.49,0.5,0.47,0.5,0.51,0.51,0.54,0.53,0.47,0.0,0.56,0.52,0.52,0.48,0.46,0.49,0.53,0.5,0.5,0.51,0.47,0.48,0.42,0.49,0.51,0.48,0.49,0.52,0.42,0.49,0.51,0.0,0.49,0.5,0.53,0.5,0.49,0.52,0.0,0.53,0.55,0.52,0.49,0.5,0.49,0.47,0.49,0.49,0.52,0.5,0.51,0.58,0.45,0.5,0.47,0.52,0.46,0.49,0.45,0.51,0.49,0.5,0.5,0.5,0.51,0.5,0.5,0.5,0.49,0.47,0.47,0.51,0.51,0.53,0.51,0.48,0.49,0.49,0.48,0.5,0.47,0.5,0.49,0.49,0.0,0.5,0.53,0.49,0.5,0.51,0.52,0.46,0.5,0.49,0.46,0.5,0.52,0.0,0.49,0.5,0.5,0.0,0.48,0.47,0.53,0.0,0.44,0.0,0.52,0.51,0.5,0.49,0.45,0.5,0.52,0.52,0.49,0.53,0.51,0.0,0.48,0.49,0.49,0.49,0.0,0.5,0.51,0.58,0.5,0.52,0.34,0.52,0.5,0.5,0.5,0.52,0.52,0.55,0.51,0.49,0.58,0.54,0.51,0.49,0.51,0.51,0.54,0.51,0.51,0.5,0.48,0.49,0.51,0.56,0.54,0.5,0.48,0.49,0.46,0.51,0.49,0.49,0.47,0.51,0.5,0.48,0.49,0.49,0.46,0.46,0.42,0.48,0.52,0.49,0.49,0.49,0.0,0.47,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.47,0.48,0.47,0.5,0.5,0.38,0.0,0.5,0.51,0.0,0.0,0.0,0.0,0.49,0.58,0.53,0.52,0.52,0.52,0.5,0.5,0.49,0.49,0.49,0.49,0.49,0.49,0.48,0.48,0.48,0.46,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.36
12/27/2021,0.56,0.0,0.5,0.49,0.5,0.49,0.49,0.46,0.49,0.5,0.51,0.55,0.52,0.46,0.0,0.54,0.51,0.52,0.48,0.48,0.5,0.53,0.51,0.48,0.51,0.45,0.49,0.46,0.49,0.51,0.49,0.48,0.51,0.43,0.49,0.51,0.0,0.5,0.51,0.51,0.5,0.5,0.52,0.0,0.53,0.54,0.52,0.48,0.5,0.5,0.48,0.5,0.51,0.5,0.52,0.52,0.6,0.46,0.49,0.48,0.51,0.5,0.5,0.46,0.52,0.5,0.51,0.5,0.5,0.51,0.51,0.48,0.51,0.49,0.46,0.47,0.48,0.51,0.51,0.52,0.48,0.49,0.49,0.48,0.53,0.48,0.51,0.49,0.49,0.0,0.51,0.53,0.49,0.51,0.51,0.52,0.47,0.5,0.49,0.46,0.51,0.51,0.0,0.5,0.51,0.49,0.0,0.5,0.47,0.52,0.0,0.43,0.0,0.53,0.51,0.51,0.49,0.43,0.51,0.51,0.53,0.49,0.53,0.51,0.0,0.47,0.5,0.49,0.49,0.0,0.5,0.51,0.57,0.52,0.53,0.33,0.52,0.51,0.49,0.49,0.52,0.52,0.53,0.52,0.49,0.59,0.55,0.52,0.51,0.5,0.5,0.53,0.51,0.52,0.52,0.49,0.49,0.51,0.57,0.53,0.52,0.48,0.49,0.46,0.51,0.48,0.5,0.46,0.52,0.5,0.42,0.5,0.49,0.47,0.46,0.44,0.48,0.52,0.48,0.49,0.5,0.0,0.47,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.47,0.5,0.46,0.51,0.5,0.39,0.0,0.51,0.51,0.0,0.0,0.0,0.0,0.52,0.6,0.55,0.52,0.51,0.51,0.51,0.55,0.5,0.5,0.48,0.48,0.49,0.52,0.49,0.49,0.48,0.47,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.83
12/28/2021,0.56,0.0,0.5,0.49,0.5,0.49,0.49,0.46,0.49,0.5,0.51,0.55,0.52,0.46,0.0,0.54,0.51,0.52,0.48,0.48,0.5,0.53,0.51,0.48,0.51,0.45,0.49,0.46,0.49,0.51,0.49,0.48,0.51,0.43,0.49,0.51,0.0,0.5,0.52,0.51,0.5,0.5,0.52,0.0,0.53,0.54,0.52,0.48,0.5,0.5,0.48,0.5,0.51,0.5,0.52,0.52,0.6,0.46,0.49,0.48,0.51,0.5,0.5,0.46,0.52,0.5,0.51,0.5,0.5,0.51,0.51,0.48,0.51,0.49,0.46,0.47,0.48,0.51,0.51,0.52,0.48,0.49,0.49,0.49,0.53,0.48,0.51,0.49,0.49,0.0,0.51,0.53,0.49,0.51,0.51,0.52,0.47,0.5,0.49,0.46,0.51,0.51,0.0,0.5,0.51,0.49,0.0,0.5,0.47,0.52,0.0,0.43,0.0,0.53,0.51,0.51,0.49,0.43,0.51,0.51,0.53,0.49,0.53,0.51,0.0,0.47,0.5,0.49,0.49,0.0,0.5,0.51,0.57,0.52,0.53,0.33,0.52,0.51,0.49,0.0,0.52,0.52,0.53,0.52,0.49,0.59,0.55,0.52,0.51,0.5,0.51,0.53,0.51,0.52,0.52,0.49,0.49,0.51,0.57,0.53,0.52,0.48,0.49,0.46,0.51,0.48,0.5,0.47,0.52,0.5,0.42,0.5,0.49,0.47,0.46,0.44,0.48,0.52,0.48,0.49,0.5,0.0,0.47,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.47,0.5,0.46,0.51,0.5,0.39,0.31,0.51,0.51,0.0,0.0,0.0,0.0,0.52,0.6,0.55,0.52,0.51,0.51,0.51,0.55,0.5,0.5,0.49,0.48,0.49,0.52,0.49,0.49,0.48,0.47,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.7
12/29/2021,0.56,0.0,0.5,0.49,0.5,0.49,0.49,0.46,0.49,0.5,0.51,0.55,0.52,0.46,0.0,0.54,0.51,0.52,0.48,0.48,0.5,0.53,0.51,0.48,0.51,0.45,0.49,0.46,0.49,0.51,0.49,0.48,0.51,0.43,0.49,0.51,0.0,0.5,0.52,0.51,0.5,0.5,0.52,0.0,0.53,0.54,0.52,0.48,0.5,0.5,0.48,0.5,0.51,0.5,0.52,0.52,0.6,0.46,0.49,0.48,0.51,0.5,0.5,0.46,0.52,0.5,0.51,0.5,0.5,0.51,0.51,0.48,0.51,0.49,0.46,0.47,0.48,0.51,0.51,0.52,0.48,0.49,0.49,0.49,0.53,0.48,0.51,0.49,0.49,0.0,0.51,0.53,0.49,0.51,0.51,0.52,0.47,0.5,0.49,0.46,0.51,0.51,0.0,0.5,0.51,0.49,0.0,0.5,0.47,0.52,0.0,0.43,0.0,0.53,0.51,0.51,0.49,0.43,0.51,0.51,0.53,0.49,0.53,0.51,0.0,0.47,0.5,0.49,0.49,0.0,0.5,0.51,0.57,0.52,0.53,0.33,0.52,0.51,0.49,0.0,0.52,0.52,0.53,0.52,0.49,0.59,0.55,0.52,0.51,0.5,0.51,0.53,0.51,0.52,0.52,0.49,0.49,0.51,0.57,0.53,0.52,0.48,0.49,0.46,0.51,0.48,0.5,0.47,0.52,0.5,0.42,0.5,0.49,0.47,0.46,0.44,0.48,0.52,0.48,0.49,0.5,0.0,0.47,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.47,0.5,0.46,0.51,0.5,0.39,0.31,0.51,0.51,0.0,0.0,0.0,0.0,0.52,0.6,0.55,0.52,0.51,0.51,0.51,0.55,0.5,0.5,0.49,0.48,0.49,0.52,0.49,0.49,0.48,0.47,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.7
12/30/2021,0.55,0.0,0.51,0.49,0.5,0.5,0.48,0.46,0.5,0.51,0.5,0.55,0.51,0.45,0.0,0.52,0.5,0.51,0.48,0.48,0.49,0.53,0.51,0.49,0.51,0.45,0.5,0.47,0.5,0.53,0.5,0.48,0.5,0.43,0.49,0.51,0.0,0.49,0.54,0.49,0.5,0.51,0.52,0.0,0.53,0.54,0.52,0.48,0.5,0.5,0.49,0.51,0.5,0.5,0.52,0.53,0.62,0.47,0.49,0.48,0.51,0.5,0.5,0.47,0.5,0.5,0.53,0.51,0.51,0.52,0.52,0.48,0.51,0.49,0.46,0.47,0.48,0.51,0.51,0.52,0.48,0.49,0.49,0.48,0.53,0.48,0.5,0.49,0.49,0.0,0.52,0.53,0.48,0.5,0.51,0.52,0.49,0.5,0.49,0.46,0.51,0.51,0.0,0.5,0.52,0.49,0.0,0.51,0.48,0.52,0.0,0.42,0.0,0.54,0.52,0.51,0.49,0.45,0.51,0.5,0.52,0.49,0.53,0.51,0.0,0.46,0.48,0.49,0.49,0.0,0.49,0.5,0.57,0.52,0.54,0.33,0.52,0.52,0.5,0.49,0.51,0.52,0.51,0.52,0.49,0.57,0.54,0.52,0.5,0.5,0.51,0.54,0.5,0.51,0.52,0.5,0.49,0.51,0.58,0.53,0.53,0.47,0.49,0.45,0.51,0.47,0.48,0.46,0.52,0.5,0.43,0.5,0.48,0.49,0.48,0.44,0.48,0.52,0.44,0.49,0.49,0.0,0.47,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.45,0.53,0.47,0.51,0.51,0.39,0.0,0.51,0.52,0.0,0.0,0.0,0.0,0.5,0.63,0.58,0.51,0.52,0.49,0.5,0.54,0.51,0.49,0.5,0.47,0.49,0.52,0.47,0.49,0.47,0.47,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.87
12/31/2021,0.54,0.0,0.5,0.47,0.5,0.48,0.47,0.45,0.49,0.51,0.5,0.55,0.51,0.46,0.0,0.52,0.51,0.52,0.48,0.45,0.5,0.52,0.5,0.48,0.51,0.45,0.5,0.43,0.5,0.53,0.5,0.49,0.51,0.43,0.49,0.52,0.0,0.49,0.54,0.49,0.51,0.51,0.52,0.0,0.53,0.56,0.53,0.48,0.5,0.5,0.49,0.51,0.5,0.51,0.53,0.54,0.61,0.47,0.5,0.49,0.52,0.5,0.51,0.47,0.51,0.51,0.53,0.51,0.51,0.52,0.53,0.49,0.52,0.5,0.45,0.48,0.47,0.52,0.5,0.53,0.48,0.49,0.49,0.48,0.54,0.49,0.51,0.49,0.49,0.0,0.52,0.54,0.5,0.49,0.52,0.53,0.48,0.51,0.51,0.47,0.52,0.52,0.0,0.51,0.53,0.5,0.0,0.51,0.49,0.53,0.0,0.43,0.0,0.54,0.53,0.51,0.49,0.44,0.51,0.52,0.53,0.5,0.53,0.53,0.0,0.46,0.48,0.5,0.51,0.0,0.5,0.5,0.58,0.53,0.54,0.33,0.53,0.52,0.51,0.0,0.52,0.53,0.52,0.54,0.5,0.58,0.56,0.53,0.51,0.5,0.53,0.52,0.51,0.52,0.53,0.5,0.5,0.52,0.58,0.54,0.53,0.47,0.49,0.46,0.53,0.48,0.48,0.46,0.53,0.51,0.43,0.5,0.48,0.49,0.48,0.41,0.49,0.53,0.42,0.49,0.5,0.0,0.48,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.45,0.47,0.47,0.51,0.51,0.39,0.31,0.52,0.53,0.0,0.0,0.0,0.0,0.5,0.64,0.58,0.51,0.51,0.5,0.5,0.56,0.51,0.48,0.47,0.47,0.49,0.52,0.48,0.48,0.48,0.46,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.22
01/03/2022,0.55,0.0,0.49,0.46,0.48,0.49,0.48,0.46,0.48,0.51,0.51,0.54,0.52,0.45,0.0,0.53,0.51,0.52,0.49,0.44,0.49,0.53,0.5,0.47,0.51,0.45,0.5,0.42,0.49,0.52,0.49,0.48,0.52,0.43,0.48,0.52,0.0,0.5,0.53,0.5,0.51,0.51,0.52,0.0,0.53,0.55,0.52,0.48,0.5,0.51,0.49,0.5,0.47,0.52,0.52,0.54,0.61,0.46,0.5,0.49,0.51,0.5,0.5,0.47,0.52,0.5,0.51,0.51,0.5,0.51,0.52,0.49,0.52,0.49,0.44,0.47,0.48,0.5,0.51,0.52,0.48,0.49,0.5,0.47,0.54,0.48,0.51,0.49,0.49,0.0,0.51,0.53,0.5,0.5,0.51,0.53,0.47,0.5,0.51,0.46,0.51,0.52,0.0,0.5,0.52,0.49,0.0,0.51,0.49,0.52,0.0,0.42,0.0,0.53,0.53,0.5,0.48,0.44,0.5,0.52,0.53,0.49,0.53,0.52,0.0,0.47,0.48,0.49,0.5,0.0,0.5,0.5,0.58,0.53,0.52,0.33,0.53,0.52,0.5,0.0,0.52,0.53,0.53,0.53,0.49,0.58,0.57,0.52,0.53,0.48,0.52,0.52,0.51,0.52,0.52,0.5,0.5,0.5,0.58,0.54,0.53,0.47,0.49,0.45,0.52,0.49,0.49,0.43,0.53,0.51,0.42,0.48,0.48,0.48,0.49,0.37,0.48,0.52,0.43,0.49,0.49,0.0,0.47,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.44,0.48,0.47,0.51,0.5,0.42,0.31,0.51,0.52,0.0,0.0,0.0,0.0,0.5,0.64,0.59,0.51,0.51,0.5,0.5,0.6,0.51,0.48,0.46,0.48,0.49,0.53,0.49,0.49,0.49,0.46,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.68
