,CRCT,APPS,CELH,ROKU,GLBE,ATKR,INMD,TIGR,CDNA,RILY,FRHC,QFIN,CLF,SNAP,GNRC,FVRR,NET,UPST,NVCR,SE,ENPH,PINS,NVDA,SKY,PGNY,SPT,CRWD,HUBS,FIGS,COWN,SWBI,DLO,AVTR,MED,PRFT,SQ,ASML,OSTK,BX,SHOP,U.S. Bank Money Market Deposit Account,ESI,TSLA,JBL,CRL,SCHW,KKR,JCOM,CRNC,ZS,ACM Research Inc Class A,GRWG,WAL,LOVE,TBIO,MRNA,EVR,UCTT,JEF,DECK,Overstock.com Inc,Jabil Inc,ASAN,BILL,IIPR,CUBI,DOCU,LFST,LGI Homes Inc,LGIH,LifeStance Health Group Inc Ordinary Shares,SGH,DBX,WB,GOOGL,WST,EXPD,TROW,CCS,FIGS Inc Class A,Smith & Wesson Brands Inc,HZO,AN,CPRT,DE,COOP,CROX,SF,FND,The Trade Desk Inc A,FB,DDOG,SITM,CVNA,IT,MRVI,DOCS,RCII,ALGN,TPX,KLIC,TASK,RGEN,MPWR,AXON,ARES,n/a,603087.SS,DVAX,SWAV,MNDY,STEP,AXNX,BLDR,LSPD.TO,S,ZI,WSM,MELI,MATX,INSP,TNDM,MDB,KLAC,USBFS03,CFLT,PAG,FANG,CPE,CHX,CZR,WCC,SAH,WFG.TO,TEAM,ODFL,DXCM,CBRE,CARG,WSC,LULU,ACMR,UPWK,NFLX,CCSI,AFRM,BROS,APP,AMD,CG,TDCX,SIVB,MXL,HLI,MEG,U,MP,KRNT,ESTC,ENTG,LGND,RBLX,ZIM,SNOW,ONON,TREX,TTD,ETSY,ONTO,AMN,DAVA,INTU,ANET,LPX,FOCS,AOSL,TER,DHI,TRUP,GRBK,LSI,MSFT,LRCX,EPAM,CMC,REGN,SIMO,AMAT,HAYW,CUBE,AVGO,EXR,IQV,DHR,BRO,PHM,ALNY,SMPL,ICLR,KNSL,HRMY,STX,TW,EW,AAWW,MMC,FNF,MTH,GLOB,TSCO,PFE,EPRT,JBHT,STE,LIN,MDC,XPEV,VRTX,MPW,NFG,SPG,MRVL,RIO,ASO,SBNY,GSL,PSA,NMIH,REXR,NMRK,AER,BMY,FMC,NSA,SCCO,BERY,TSM,PKG,HESM,NRG,MA,RYAN,TRU,INFY,MKSI,SUM
10/28/2021,0.0,1.93,3.33,0.0,0.0,3.52,3.32,0.0,0.0,0.0,0.0,0.0,0.0,2.13,2.16,0.0,3.84,3.35,0.0,2.94,0.0,0.0,0.0,0.0,1.04,2.84,1.01,2.99,0.0,0.0,0.0,0.0,0.0,0.0,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.0,0.0,3.69,0.55,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,3.94,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,3.01,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,3.07,0.0,0.0,0.0,2.04,0.48,0.0,3.5,0.0,0.0,0.0,0.0,3.02,0.0,0.0,1.02,0.0,0.0,0.0,2.14,1.85,2.96,0.0,0.0,1.97,2.14,1.95,0.46,0.48,0.94,0.51,0.0,0.9,1.0,0.0,0.0,0.0,1.89,0.0,0.0,0.0,0.5,0.0,0.0,3.58,1.3,1.03,0.53,0.53,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
10/29/2021,0.0,2.91,3.64,0.0,0.0,3.45,3.55,0.0,0.0,0.0,1.97,0.0,0.0,1.41,2.0,0.0,3.69,3.46,0.0,2.83,0.0,0.0,0.51,0.0,0.0,1.93,0.97,2.97,0.0,0.0,0.0,0.0,0.0,0.0,2.89,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,0.0,0.0,2.92,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59,3.47,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.98,2.11,0.0,3.0,0.0,0.0,0.0,0.0,0.5,0.0,3.17,0.0,0.0,0.0,1.02,0.47,0.0,3.64,0.0,3.05,0.0,0.0,2.01,0.0,0.0,0.5,0.97,0.0,0.0,1.01,0.0,3.01,0.0,0.0,2.01,1.07,1.92,0.0,0.47,0.48,0.49,0.0,0.0,0.51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,3.7,1.06,0.98,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
11/01/2021,0.0,2.92,3.6,0.0,0.0,3.46,3.48,0.0,0.0,0.0,2.01,0.0,0.0,1.39,2.16,0.0,3.61,3.13,0.0,2.86,0.0,0.0,0.56,0.0,0.0,1.94,1.0,3.04,0.0,0.0,0.0,0.0,0.0,0.0,2.93,0.0,0.0,0.0,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,0.0,0.0,2.91,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41,3.47,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,3.0,2.2,0.0,3.09,0.0,0.0,0.0,0.0,0.5,0.0,3.14,0.0,0.0,0.0,1.05,0.11,0.0,3.83,0.0,3.24,0.0,0.0,1.98,0.0,0.0,0.49,0.98,0.0,0.0,1.04,0.0,3.0,0.0,0.0,1.93,1.01,1.96,0.0,0.47,0.49,0.49,0.0,0.0,0.51,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,3.62,1.12,1.03,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
11/02/2021,0.0,2.98,3.58,0.0,0.0,3.52,3.64,0.0,0.0,0.0,1.97,0.0,0.0,1.41,2.16,0.0,3.61,3.19,0.0,2.89,0.0,0.0,0.55,0.0,0.0,1.93,0.98,3.02,0.0,0.0,0.0,0.0,0.0,0.0,2.92,0.0,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,0.0,0.0,2.88,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.39,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,2.99,2.28,0.0,3.06,0.0,0.0,0.0,0.0,0.47,0.0,3.18,0.0,0.0,0.0,1.06,0.11,0.0,3.86,0.0,2.98,0.0,0.0,1.97,0.0,0.0,0.48,0.97,0.0,0.0,1.02,0.0,2.95,0.0,0.0,1.98,1.0,1.93,0.0,0.49,0.48,0.5,0.0,0.0,0.5,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,3.77,1.1,1.03,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
11/03/2021,0.0,2.98,3.58,0.0,0.0,3.52,3.64,0.0,0.0,0.0,1.97,0.0,0.0,1.41,2.16,0.0,3.61,3.19,0.0,2.89,0.0,0.0,0.55,0.0,0.0,1.93,0.98,3.02,0.0,0.0,0.0,0.0,0.0,0.0,2.92,0.0,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,0.0,0.0,2.88,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.39,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,2.99,2.28,0.0,3.06,0.0,0.0,0.0,0.0,0.47,0.0,3.18,0.0,0.0,0.0,1.06,0.11,0.0,3.86,0.0,2.98,0.0,0.0,1.97,0.0,0.0,0.48,0.97,0.0,0.0,1.02,0.0,2.95,0.0,0.0,1.98,1.0,1.93,0.0,0.49,0.48,0.5,0.0,0.0,0.5,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,3.77,1.1,1.03,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
11/04/2021,0.0,2.9,3.52,0.0,0.0,3.49,3.85,0.0,0.0,0.0,1.98,0.0,0.0,1.36,2.13,0.0,3.8,3.1,0.0,2.79,0.0,0.0,0.57,0.0,0.0,2.0,0.97,2.99,0.0,0.0,0.0,0.0,0.0,0.0,2.87,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,0.0,0.0,2.86,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58,3.4,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,3.08,2.34,0.0,3.09,0.0,0.0,0.0,0.0,0.46,0.0,3.08,0.0,0.0,0.0,1.04,0.07,0.0,3.75,0.0,2.97,0.0,0.0,1.95,0.0,0.0,0.48,0.97,0.0,0.0,1.05,0.0,3.03,0.0,0.0,1.99,1.0,1.88,0.0,0.49,0.47,0.49,0.0,0.0,0.55,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,3.76,1.21,1.03,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
11/05/2021,0.0,3.12,3.54,0.0,0.0,3.62,3.94,0.0,0.0,0.0,0.98,0.0,2.68,0.0,2.96,0.0,3.63,3.66,0.0,0.0,0.0,0.0,3.02,0.0,0.98,0.0,0.92,2.88,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.0,0.0,0.0,2.88,0.0,0.0,0.0,2.22,0.0,0.0,0.0,0.97,0.0,0.0,2.94,0.0,0.0,3.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,3.44,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,3.01,2.14,0.0,1.95,0.0,0.0,0.0,0.0,0.92,0.0,3.49,0.0,0.48,0.0,0.97,0.06,0.0,3.48,0.0,2.7,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,1.95,0.0,1.91,0.0,0.0,1.06,0.0,1.98,0.0,0.53,0.48,0.51,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37,2.14,1.0,0.98,0.48,0.5,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.04
11/08/2021,0.0,2.5,3.67,0.0,0.0,3.72,3.84,0.0,0.0,0.0,1.02,0.0,2.62,0.0,2.66,0.0,3.65,3.51,0.0,0.0,0.0,0.0,3.12,0.0,0.97,0.0,0.93,2.8,0.0,0.0,0.0,0.0,0.0,0.0,2.06,0.0,0.0,0.0,3.04,0.0,0.0,0.0,2.24,0.0,0.0,0.0,1.04,0.0,0.0,3.03,0.0,0.0,3.08,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,3.38,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.0,2.97,2.18,0.0,1.94,0.0,0.0,0.0,0.0,0.92,0.0,3.52,0.0,0.49,0.0,1.0,0.2,0.0,3.56,0.0,2.59,0.0,0.0,2.02,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,2.0,0.0,0.0,1.15,0.0,1.99,0.0,0.53,0.48,0.52,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,1.91,0.99,1.02,0.5,0.45,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
11/09/2021,0.0,2.46,3.59,0.0,0.0,3.65,3.83,0.0,0.0,0.0,1.01,0.0,2.53,0.0,2.61,0.0,3.71,3.37,0.0,0.0,0.0,0.0,3.45,0.0,0.94,0.0,0.94,2.91,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,2.99,0.0,0.0,0.0,2.23,0.0,0.0,0.0,1.0,0.0,0.0,3.03,0.0,0.0,2.93,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,3.34,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,3.0,2.27,0.0,1.94,0.0,0.0,0.0,0.0,0.91,0.0,3.41,0.0,0.48,0.0,0.98,0.19,0.0,3.48,0.0,2.58,0.0,0.0,2.16,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,2.02,0.0,0.0,1.09,0.0,1.98,0.0,0.51,0.44,0.5,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68,1.94,0.98,1.06,0.5,0.45,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
11/10/2021,0.0,2.46,3.59,0.0,0.0,3.65,3.83,0.0,0.0,0.0,1.01,0.0,2.53,0.0,2.61,0.0,3.71,3.37,0.0,0.0,0.0,0.0,3.45,0.0,0.94,0.0,0.94,2.91,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,2.99,0.0,0.0,0.0,2.23,0.0,0.0,0.0,1.0,0.0,0.0,3.03,0.0,0.0,2.93,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,3.34,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,3.0,2.27,0.0,1.94,0.0,0.0,0.0,0.0,0.91,0.0,3.41,0.0,0.48,0.0,0.98,0.19,0.0,3.48,0.0,2.58,0.0,0.0,2.16,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,2.02,0.0,0.0,1.09,0.0,1.98,0.0,0.51,0.44,0.5,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68,1.94,0.98,1.06,0.5,0.45,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
11/11/2021,0.0,2.38,3.72,0.0,0.0,3.79,3.71,0.0,0.0,0.0,1.0,0.0,2.54,0.0,2.55,0.0,3.63,3.47,0.0,0.0,0.0,0.0,3.43,0.0,0.98,0.0,0.92,2.84,0.0,0.0,0.0,0.0,0.0,0.0,2.29,0.0,0.0,0.0,2.95,0.0,0.0,0.0,2.21,0.0,0.0,0.0,0.99,0.0,0.0,3.08,0.0,0.0,2.9,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37,3.79,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,3.33,2.25,0.0,1.94,0.0,0.0,0.0,0.0,0.91,0.0,3.42,0.0,0.49,0.0,0.97,0.15,0.0,2.7,0.0,2.52,0.0,0.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.0,2.1,0.0,0.0,1.39,0.0,1.99,0.0,0.52,0.45,0.51,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58,1.88,0.98,1.05,0.51,0.46,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.02
11/12/2021,0.0,0.0,3.26,0.0,0.0,3.38,3.26,0.0,0.0,0.0,1.91,0.0,1.96,0.0,0.0,0.0,3.54,2.85,0.0,0.0,1.92,0.0,3.26,3.01,0.51,1.97,0.49,1.97,0.0,0.0,0.0,0.0,0.0,0.0,3.19,0.0,0.0,0.0,2.77,0.0,0.0,0.0,2.7,0.0,0.0,0.0,1.78,0.0,0.0,3.01,0.0,0.0,2.7,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36,3.83,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,3.31,2.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,0.0,3.44,0.0,0.0,0.0,0.93,2.79,0.0,2.53,3.25,0.0,0.0,0.0,1.04,0.0,0.0,0.5,0.94,0.0,0.0,0.0,0.45,3.09,0.0,0.0,2.16,0.0,0.0,0.57,0.0,0.0,0.47,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.94,0.95,1.08,0.96,0.0,0.46,0.47,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01
