,SPXL,ProShares UltraPro S&P500,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,TSLA,NVDA,JPM,JNJ,V,HD,UNH,BRK.B,PYPL,PG,DIS,MA,BAC,ADBE,XOM,CMCSA,INTC,VZ,NFLX,PFE,CRM,CSCO,KO,T,PEP,ABT,MRK,ABBV,CVX,TMO,WMT,NKE,LLY,ACN,AVGO,WFC,MCD,TXN,COST,Us Dollars,MDT,DHR,ORCL,QCOM,PM,HON,UNP,C,BMY,NEE,UPS,LOW,AMGN,SBUX,RTX,BA,IBM,CHTR,AMAT,TGT,GS,INTU,AMT,CAT,GE,MMM,AMD,MS,DE,CVS,AXP,NOW,ISRG,SPGI,ANTM,BLK,MO,ZTS,GILD,PLD,MDLZ,MU,LMT,LRCX,FIS,SCHW,CI,USB,SYK,CCI,SQ,ADP,BKNG,TFC,CSX,PNC,TJX,CME,DUK,GM,COF,FDX,MMC,CL,ATVI,NSC,ILMN,SNAP,COP,BDX,SHW,BX,SO,ADSK,EW,ITW,APD,ICE,EQIX,EL,CB,ETN,D,ADI,FISV,BSX,WM,EMR,DD,F,UBER,MCO,TMUS,PGR,BIIB,HUM,GPN,HCA,DG,ECL,NOC,EBAY,TWTR,JCI,VRTX,EOG,IDXX,NEM,DOW,GD,LHX,ROP,SLB,KLAC,TT,TEL,TROW,KMB,A,HPQ,ZM,PSA,EXC,ROST,REGN,IQV,MET,DOCU,AEP,BK,INFO,SPG,ORLY,ALL,PRU,BAX,CNC,ALXN,MSCI,CMG,EA,AIG,SNPS,MPC,PPG,APH,VEEV,SYY,SRE,WDAY,PH,DLR,TRV,OTIS,MSI,WELL,PANW,CDNS,MRVL,FTNT,YUM,CTSH,DXCM,UPRO,WBA,n/a,RMD,MAR,AZO,XLNX,PAYX,HLT,GIS,MCHP,AFL,MCK,ADM,PSX,CERN,STT,WMB,PPL,BF.B,DTM,AVB,RSG,SWKS,CAG,MTD,XEL,CTVA,GLW,BLL,VRSK,CTAS,CHD,FE,VFC,CMS,MTCH,RNG,CTXS,KMI,PEG,PCAR,AME,WEC,SBAC,AWK,CPRT,WTW,O,ZBH,DTE,ETR,CSGP,AKAM,LVS,BMRN,AZN,OGN,VLO,SUM
01/17/2022,9.66,0.0,7.1,5.83,3.8,1.98,2.12,2.01,2.01,1.67,1.32,0.97,0.79,1.04,0.95,0.95,0.46,0.85,0.63,0.7,0.84,0.53,0.66,0.51,0.51,0.49,0.49,0.67,0.43,0.53,0.51,0.42,0.53,0.48,0.45,0.5,0.51,0.5,0.44,0.4,0.45,0.49,0.5,0.48,0.43,0.37,0.48,0.0,0.31,0.38,0.39,0.45,0.35,0.34,0.36,0.32,0.32,0.37,0.32,0.4,0.29,0.26,0.31,0.27,0.26,0.23,0.31,0.24,0.27,0.29,0.24,0.27,0.24,0.23,0.34,0.27,0.25,0.3,0.23,0.2,0.22,0.22,0.23,0.18,0.21,0.21,0.2,0.24,0.21,0.23,0.18,0.2,0.15,0.24,0.18,0.2,0.18,0.17,0.1,0.2,0.16,0.2,0.19,0.19,0.18,0.17,0.17,0.17,0.16,0.13,0.18,0.15,0.1,0.16,0.12,0.0,0.2,0.15,0.16,0.17,0.16,0.12,0.16,0.15,0.14,0.15,0.12,0.14,0.17,0.15,0.14,0.13,0.13,0.13,0.15,0.13,0.13,0.21,0.1,0.12,0.09,0.13,0.0,0.1,0.09,0.14,0.12,0.12,0.12,0.1,0.0,0.13,0.12,0.13,0.0,0.11,0.1,0.11,0.1,0.09,0.11,0.13,0.1,0.11,0.0,0.1,0.09,0.12,0.0,0.11,0.12,0.0,0.09,0.09,0.1,0.0,0.1,0.11,0.1,0.11,0.1,0.0,0.1,0.09,0.1,0.0,0.0,0.0,0.0,0.11,0.1,0.1,0.09,0.1,0.0,0.09,0.0,0.09,0.0,0.09,0.09,0.0,0.09,0.0,0.1,0.09,0.11,0.09,0.0,0.1,0.0,9.68,0.09,0.0,0.0,0.09,0.1,0.1,0.09,0.09,0.09,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.96
01/18/2022,9.65,0.0,7.13,5.92,3.81,2.01,2.13,2.02,2.04,1.69,1.24,0.97,0.79,1.0,0.95,0.95,0.45,0.86,0.61,0.71,0.83,0.53,0.67,0.52,0.52,0.48,0.49,0.66,0.43,0.53,0.52,0.43,0.53,0.48,0.45,0.51,0.52,0.49,0.44,0.39,0.44,0.48,0.5,0.5,0.42,0.37,0.47,0.0,0.31,0.39,0.39,0.46,0.36,0.34,0.36,0.31,0.32,0.36,0.31,0.39,0.3,0.25,0.31,0.27,0.26,0.22,0.33,0.24,0.27,0.29,0.24,0.27,0.24,0.22,0.35,0.26,0.25,0.3,0.22,0.2,0.21,0.22,0.24,0.18,0.21,0.21,0.2,0.24,0.21,0.23,0.18,0.21,0.15,0.25,0.19,0.2,0.18,0.16,0.1,0.2,0.15,0.2,0.18,0.19,0.17,0.17,0.17,0.16,0.16,0.13,0.17,0.16,0.11,0.16,0.12,0.0,0.2,0.15,0.16,0.17,0.16,0.12,0.15,0.15,0.14,0.14,0.12,0.14,0.16,0.15,0.14,0.13,0.13,0.13,0.14,0.13,0.14,0.21,0.1,0.12,0.09,0.13,0.0,0.1,0.09,0.14,0.11,0.12,0.12,0.1,0.0,0.13,0.13,0.13,0.0,0.1,0.1,0.11,0.11,0.09,0.11,0.13,0.09,0.11,0.0,0.1,0.09,0.12,0.0,0.11,0.12,0.0,0.09,0.09,0.11,0.0,0.1,0.11,0.1,0.11,0.1,0.0,0.1,0.09,0.1,0.0,0.0,0.0,0.0,0.11,0.1,0.11,0.0,0.1,0.0,0.09,0.08,0.09,0.0,0.09,0.09,0.0,0.09,0.0,0.1,0.09,0.12,0.09,0.0,0.1,0.0,9.67,0.09,0.0,0.0,0.09,0.1,0.1,0.09,0.08,0.09,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.98
01/19/2022,9.65,0.0,7.13,5.92,3.81,2.01,2.13,2.02,2.04,1.69,1.24,0.97,0.79,1.0,0.95,0.95,0.45,0.86,0.61,0.71,0.83,0.53,0.67,0.52,0.52,0.48,0.49,0.66,0.43,0.53,0.52,0.43,0.53,0.48,0.45,0.51,0.52,0.49,0.44,0.39,0.44,0.48,0.5,0.5,0.42,0.37,0.47,0.0,0.31,0.39,0.39,0.46,0.36,0.34,0.36,0.31,0.32,0.36,0.31,0.39,0.3,0.25,0.31,0.27,0.26,0.22,0.33,0.24,0.27,0.29,0.24,0.27,0.24,0.22,0.35,0.26,0.25,0.3,0.22,0.2,0.21,0.22,0.24,0.18,0.21,0.21,0.2,0.24,0.21,0.23,0.18,0.21,0.15,0.25,0.19,0.2,0.18,0.16,0.1,0.2,0.15,0.2,0.18,0.19,0.17,0.17,0.17,0.16,0.16,0.13,0.17,0.16,0.11,0.16,0.12,0.0,0.2,0.15,0.16,0.17,0.16,0.12,0.15,0.15,0.14,0.14,0.12,0.14,0.16,0.15,0.14,0.13,0.13,0.13,0.14,0.13,0.14,0.21,0.1,0.12,0.09,0.13,0.0,0.1,0.09,0.14,0.11,0.12,0.12,0.1,0.0,0.13,0.13,0.13,0.0,0.1,0.1,0.11,0.11,0.09,0.11,0.13,0.09,0.11,0.0,0.1,0.09,0.12,0.0,0.11,0.12,0.0,0.09,0.09,0.11,0.0,0.1,0.11,0.1,0.11,0.1,0.0,0.1,0.09,0.1,0.0,0.0,0.0,0.0,0.11,0.1,0.11,0.0,0.1,0.0,0.09,0.08,0.09,0.0,0.09,0.09,0.0,0.09,0.0,0.1,0.09,0.12,0.09,0.0,0.1,0.0,9.67,0.09,0.0,0.0,0.09,0.1,0.1,0.09,0.08,0.09,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.98
01/20/2022,9.65,0.0,7.13,5.92,3.81,2.01,2.13,2.02,2.04,1.69,1.24,0.97,0.79,1.0,0.95,0.95,0.45,0.86,0.61,0.71,0.83,0.53,0.67,0.52,0.52,0.48,0.49,0.66,0.43,0.53,0.52,0.43,0.53,0.48,0.45,0.51,0.52,0.49,0.44,0.39,0.44,0.48,0.5,0.5,0.42,0.37,0.47,0.0,0.31,0.39,0.39,0.46,0.36,0.34,0.36,0.31,0.32,0.36,0.31,0.39,0.3,0.25,0.31,0.27,0.26,0.22,0.33,0.24,0.27,0.29,0.24,0.27,0.24,0.22,0.35,0.26,0.25,0.3,0.22,0.2,0.21,0.22,0.24,0.18,0.21,0.21,0.2,0.24,0.21,0.23,0.18,0.21,0.15,0.25,0.19,0.2,0.18,0.16,0.1,0.2,0.15,0.2,0.18,0.19,0.17,0.17,0.17,0.16,0.16,0.13,0.17,0.16,0.11,0.16,0.12,0.0,0.2,0.15,0.16,0.17,0.16,0.12,0.15,0.15,0.14,0.14,0.12,0.14,0.16,0.15,0.14,0.13,0.13,0.13,0.14,0.13,0.14,0.21,0.1,0.12,0.09,0.13,0.0,0.1,0.09,0.14,0.11,0.12,0.12,0.1,0.0,0.13,0.13,0.13,0.0,0.1,0.1,0.11,0.11,0.09,0.11,0.13,0.09,0.11,0.0,0.1,0.09,0.12,0.0,0.11,0.12,0.0,0.09,0.09,0.11,0.0,0.1,0.11,0.1,0.11,0.1,0.0,0.1,0.09,0.1,0.0,0.0,0.0,0.0,0.11,0.1,0.11,0.0,0.1,0.0,0.09,0.08,0.09,0.0,0.09,0.09,0.0,0.09,0.0,0.1,0.09,0.12,0.09,0.0,0.1,0.0,9.67,0.09,0.0,0.0,0.09,0.1,0.1,0.09,0.08,0.09,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.98
01/21/2022,9.65,0.0,7.13,5.92,3.81,2.01,2.13,2.02,2.04,1.69,1.24,0.97,0.79,1.0,0.95,0.95,0.45,0.86,0.61,0.71,0.83,0.53,0.67,0.52,0.52,0.48,0.49,0.66,0.43,0.53,0.52,0.43,0.53,0.48,0.45,0.51,0.52,0.49,0.44,0.39,0.44,0.48,0.5,0.5,0.42,0.37,0.47,0.0,0.31,0.39,0.39,0.46,0.36,0.34,0.36,0.31,0.32,0.36,0.31,0.39,0.3,0.25,0.31,0.27,0.26,0.22,0.33,0.24,0.27,0.29,0.24,0.27,0.24,0.22,0.35,0.26,0.25,0.3,0.22,0.2,0.21,0.22,0.24,0.18,0.21,0.21,0.2,0.24,0.21,0.23,0.18,0.21,0.15,0.25,0.19,0.2,0.18,0.16,0.1,0.2,0.15,0.2,0.18,0.19,0.17,0.17,0.17,0.16,0.16,0.13,0.17,0.16,0.11,0.16,0.12,0.0,0.2,0.15,0.16,0.17,0.16,0.12,0.15,0.15,0.14,0.14,0.12,0.14,0.16,0.15,0.14,0.13,0.13,0.13,0.14,0.13,0.14,0.21,0.1,0.12,0.09,0.13,0.0,0.1,0.09,0.14,0.11,0.12,0.12,0.1,0.0,0.13,0.13,0.13,0.0,0.1,0.1,0.11,0.11,0.09,0.11,0.13,0.09,0.11,0.0,0.1,0.09,0.12,0.0,0.11,0.12,0.0,0.09,0.09,0.11,0.0,0.1,0.11,0.1,0.11,0.1,0.0,0.1,0.09,0.1,0.0,0.0,0.0,0.0,0.11,0.1,0.11,0.0,0.1,0.0,0.09,0.08,0.09,0.0,0.09,0.09,0.0,0.09,0.0,0.1,0.09,0.12,0.09,0.0,0.1,0.0,9.67,0.09,0.0,0.0,0.09,0.1,0.1,0.09,0.08,0.09,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.98
01/24/2022,9.04,0.0,7.15,6.08,3.76,2.02,2.15,2.03,2.05,1.6,1.22,1.0,0.83,0.99,1.0,0.96,0.46,0.92,0.63,0.73,0.83,0.55,0.72,0.53,0.51,0.51,0.5,0.68,0.44,0.53,0.54,0.45,0.56,0.49,0.47,0.52,0.55,0.52,0.45,0.4,0.46,0.49,0.48,0.5,0.44,0.36,0.47,0.0,0.32,0.39,0.38,0.43,0.37,0.34,0.37,0.32,0.33,0.38,0.32,0.38,0.3,0.26,0.31,0.27,0.27,0.22,0.29,0.25,0.26,0.3,0.25,0.27,0.24,0.23,0.33,0.28,0.25,0.3,0.22,0.21,0.21,0.22,0.25,0.18,0.22,0.21,0.2,0.26,0.22,0.21,0.19,0.19,0.16,0.25,0.19,0.19,0.18,0.17,0.1,0.2,0.16,0.2,0.19,0.18,0.17,0.18,0.17,0.16,0.16,0.13,0.18,0.16,0.14,0.16,0.12,0.0,0.21,0.16,0.16,0.17,0.16,0.12,0.16,0.15,0.14,0.15,0.12,0.13,0.17,0.15,0.15,0.13,0.13,0.14,0.15,0.13,0.13,0.19,0.1,0.12,0.09,0.14,0.0,0.1,0.09,0.14,0.12,0.12,0.12,0.1,0.0,0.13,0.13,0.14,0.0,0.12,0.1,0.12,0.11,0.09,0.12,0.12,0.1,0.11,0.0,0.11,0.1,0.12,0.0,0.11,0.13,0.0,0.1,0.1,0.11,0.0,0.1,0.11,0.1,0.11,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.09,0.11,0.1,0.11,0.0,0.1,0.0,0.09,0.09,0.09,0.0,0.09,0.09,0.0,0.09,0.0,0.11,0.09,0.11,0.09,0.0,0.1,0.0,9.06,0.09,0.0,0.0,0.09,0.1,0.1,0.09,0.0,0.09,0.0,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.74
01/25/2022,8.73,0.0,7.26,6.13,3.64,1.99,2.16,2.04,1.99,1.59,1.24,1.03,0.82,1.02,1.02,0.97,0.45,0.95,0.6,0.73,0.84,0.55,0.73,0.54,0.53,0.52,0.41,0.69,0.44,0.53,0.55,0.45,0.57,0.51,0.48,0.53,0.56,0.52,0.46,0.41,0.48,0.5,0.48,0.5,0.45,0.38,0.48,0.0,0.33,0.4,0.39,0.44,0.39,0.34,0.39,0.32,0.34,0.39,0.33,0.39,0.31,0.27,0.32,0.27,0.27,0.23,0.29,0.26,0.26,0.3,0.25,0.27,0.25,0.24,0.33,0.28,0.26,0.31,0.23,0.21,0.2,0.23,0.25,0.18,0.23,0.22,0.21,0.27,0.23,0.21,0.2,0.19,0.16,0.25,0.2,0.19,0.18,0.18,0.09,0.2,0.16,0.2,0.19,0.18,0.18,0.18,0.18,0.16,0.16,0.14,0.18,0.17,0.14,0.17,0.12,0.0,0.21,0.16,0.16,0.17,0.17,0.12,0.16,0.16,0.14,0.15,0.12,0.14,0.17,0.15,0.15,0.13,0.14,0.14,0.15,0.13,0.13,0.19,0.09,0.12,0.09,0.14,0.0,0.1,0.09,0.14,0.12,0.12,0.13,0.11,0.0,0.13,0.13,0.14,0.0,0.12,0.1,0.12,0.11,0.1,0.12,0.12,0.1,0.12,0.0,0.11,0.1,0.12,0.0,0.12,0.13,0.0,0.1,0.1,0.11,0.0,0.1,0.11,0.1,0.11,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.09,0.11,0.1,0.11,0.0,0.1,0.0,0.09,0.09,0.09,0.0,0.09,0.09,0.0,0.09,0.0,0.1,0.09,0.11,0.09,0.0,0.11,0.0,8.76,0.09,0.0,0.0,0.09,0.1,0.11,0.09,0.0,0.1,0.0,0.1,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.77
01/26/2022,8.73,0.0,7.26,6.13,3.64,1.99,2.16,2.04,1.99,1.59,1.24,1.03,0.82,1.02,1.02,0.97,0.45,0.95,0.6,0.73,0.84,0.55,0.73,0.54,0.53,0.52,0.41,0.69,0.44,0.53,0.55,0.45,0.57,0.51,0.48,0.53,0.56,0.52,0.46,0.41,0.48,0.5,0.48,0.5,0.45,0.38,0.48,0.0,0.33,0.4,0.39,0.44,0.39,0.34,0.39,0.32,0.34,0.39,0.33,0.39,0.31,0.27,0.32,0.27,0.27,0.23,0.29,0.26,0.26,0.3,0.25,0.27,0.25,0.24,0.33,0.28,0.26,0.31,0.23,0.21,0.2,0.23,0.25,0.18,0.23,0.22,0.21,0.27,0.23,0.21,0.2,0.19,0.16,0.25,0.2,0.19,0.18,0.18,0.09,0.2,0.16,0.2,0.19,0.18,0.18,0.18,0.18,0.16,0.16,0.14,0.18,0.17,0.14,0.17,0.12,0.0,0.21,0.16,0.16,0.17,0.17,0.12,0.16,0.16,0.14,0.15,0.12,0.14,0.17,0.15,0.15,0.13,0.14,0.14,0.15,0.13,0.13,0.19,0.09,0.12,0.09,0.14,0.0,0.1,0.09,0.14,0.12,0.12,0.13,0.11,0.0,0.13,0.13,0.14,0.0,0.12,0.1,0.12,0.11,0.1,0.12,0.12,0.1,0.12,0.0,0.11,0.1,0.12,0.0,0.12,0.13,0.0,0.1,0.1,0.11,0.0,0.1,0.11,0.1,0.11,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.09,0.11,0.1,0.11,0.0,0.1,0.0,0.09,0.09,0.09,0.0,0.09,0.09,0.0,0.09,0.0,0.1,0.09,0.11,0.09,0.0,0.11,0.0,8.76,0.09,0.0,0.0,0.09,0.1,0.11,0.09,0.0,0.1,0.0,0.1,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.77
01/27/2022,8.82,0.0,7.19,6.12,3.67,2.02,2.16,2.03,1.95,1.59,1.23,1.01,0.8,1.06,1.02,0.96,0.45,0.94,0.6,0.72,0.83,0.57,0.73,0.54,0.52,0.52,0.39,0.67,0.45,0.53,0.55,0.45,0.57,0.5,0.47,0.53,0.56,0.52,0.46,0.42,0.47,0.5,0.49,0.49,0.45,0.38,0.49,0.0,0.32,0.39,0.39,0.45,0.38,0.34,0.39,0.32,0.33,0.38,0.33,0.4,0.31,0.27,0.32,0.27,0.27,0.23,0.29,0.26,0.26,0.3,0.25,0.27,0.25,0.23,0.32,0.28,0.26,0.31,0.22,0.22,0.2,0.23,0.25,0.18,0.23,0.22,0.21,0.26,0.22,0.21,0.2,0.2,0.16,0.25,0.2,0.19,0.18,0.18,0.09,0.2,0.16,0.2,0.19,0.19,0.18,0.18,0.18,0.15,0.16,0.14,0.18,0.17,0.14,0.17,0.12,0.0,0.21,0.16,0.16,0.17,0.17,0.12,0.16,0.16,0.14,0.15,0.12,0.14,0.18,0.15,0.15,0.13,0.13,0.14,0.15,0.13,0.13,0.19,0.09,0.12,0.1,0.15,0.0,0.1,0.09,0.15,0.12,0.12,0.13,0.11,0.0,0.13,0.13,0.14,0.0,0.12,0.1,0.12,0.11,0.09,0.12,0.13,0.1,0.12,0.0,0.11,0.1,0.12,0.0,0.11,0.13,0.0,0.1,0.1,0.11,0.0,0.1,0.11,0.1,0.11,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.09,0.11,0.1,0.11,0.0,0.1,0.0,0.09,0.0,0.09,0.0,0.09,0.1,0.0,0.09,0.0,0.11,0.09,0.11,0.09,0.09,0.11,0.0,8.83,0.09,0.0,0.0,0.09,0.1,0.1,0.09,0.0,0.1,0.0,0.1,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.75
01/28/2022,8.66,0.0,7.27,6.09,3.62,2.01,2.14,2.02,1.97,1.55,1.27,1.06,0.82,1.07,1.02,0.99,0.44,0.95,0.61,0.71,0.87,0.56,0.77,0.55,0.52,0.53,0.38,0.7,0.44,0.53,0.56,0.46,0.57,0.51,0.48,0.55,0.59,0.52,0.46,0.43,0.48,0.5,0.49,0.51,0.45,0.38,0.48,0.0,0.33,0.39,0.39,0.45,0.39,0.34,0.39,0.33,0.34,0.36,0.33,0.4,0.31,0.27,0.33,0.27,0.29,0.23,0.29,0.26,0.26,0.29,0.26,0.28,0.24,0.24,0.31,0.29,0.26,0.32,0.25,0.21,0.2,0.22,0.25,0.17,0.23,0.21,0.21,0.27,0.23,0.21,0.2,0.18,0.16,0.25,0.2,0.2,0.18,0.18,0.09,0.2,0.15,0.21,0.19,0.19,0.18,0.18,0.18,0.15,0.17,0.14,0.19,0.17,0.14,0.17,0.11,0.0,0.22,0.16,0.16,0.17,0.17,0.12,0.16,0.15,0.14,0.15,0.12,0.14,0.18,0.15,0.15,0.13,0.13,0.14,0.15,0.13,0.13,0.19,0.09,0.12,0.1,0.15,0.0,0.1,0.09,0.15,0.12,0.11,0.13,0.1,0.0,0.13,0.13,0.15,0.0,0.12,0.1,0.12,0.11,0.09,0.13,0.12,0.1,0.11,0.0,0.11,0.1,0.12,0.0,0.11,0.13,0.0,0.1,0.1,0.11,0.0,0.11,0.11,0.1,0.11,0.1,0.09,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.12,0.09,0.11,0.0,0.1,0.0,0.09,0.09,0.0,0.0,0.09,0.1,0.09,0.0,0.0,0.1,0.09,0.1,0.0,0.0,0.1,0.0,8.69,0.09,0.0,0.0,0.1,0.1,0.1,0.09,0.09,0.1,0.0,0.1,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.81
01/31/2022,8.66,0.0,7.27,6.09,3.62,2.01,2.14,2.02,1.97,1.55,1.27,1.06,0.82,1.07,1.02,0.99,0.44,0.95,0.61,0.71,0.87,0.56,0.77,0.55,0.52,0.53,0.38,0.7,0.44,0.53,0.56,0.46,0.57,0.51,0.48,0.55,0.59,0.52,0.46,0.43,0.48,0.5,0.49,0.51,0.45,0.38,0.48,0.0,0.33,0.39,0.39,0.45,0.39,0.34,0.39,0.33,0.34,0.36,0.33,0.4,0.31,0.27,0.33,0.27,0.29,0.23,0.29,0.26,0.26,0.29,0.26,0.28,0.24,0.24,0.31,0.29,0.26,0.32,0.25,0.21,0.2,0.22,0.25,0.17,0.23,0.21,0.21,0.27,0.23,0.21,0.2,0.18,0.16,0.25,0.2,0.2,0.18,0.18,0.09,0.2,0.15,0.21,0.19,0.19,0.18,0.18,0.18,0.15,0.17,0.14,0.19,0.17,0.14,0.17,0.11,0.0,0.22,0.16,0.16,0.17,0.17,0.12,0.16,0.15,0.14,0.15,0.12,0.14,0.18,0.15,0.15,0.13,0.13,0.14,0.15,0.13,0.13,0.19,0.09,0.12,0.1,0.15,0.0,0.1,0.09,0.15,0.12,0.11,0.13,0.1,0.0,0.13,0.13,0.15,0.0,0.12,0.1,0.12,0.11,0.09,0.13,0.12,0.1,0.11,0.0,0.11,0.1,0.12,0.0,0.11,0.13,0.0,0.1,0.1,0.11,0.0,0.11,0.11,0.1,0.11,0.1,0.09,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.12,0.09,0.11,0.0,0.1,0.0,0.09,0.09,0.0,0.0,0.09,0.1,0.09,0.0,0.0,0.1,0.09,0.1,0.0,0.0,0.1,0.0,8.69,0.09,0.0,0.0,0.1,0.1,0.1,0.09,0.09,0.1,0.0,0.1,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.81
