,DOX,PFE,KR,VZ,AGNC,NLOK,MMC,RSG,GRMN,WM,AJG,TYL,MCD,WMT,LMT,JNJ,PINC,CHRW,FLO,JKHY,FIS,QGEN,HE,CHTR,KO,T,CTXS,RGLD,HBAN,MRK,DGX,COP,PEP,BKR,NUE,DKS,CC,STLD,SLG,CNC,WMB,XOM,PAYX,KMI,OKE,RTX,PRGO,JNPR,IP,HRB,VLO,CERN,CVS,IPG,VIAC,BK,BIO,QRTEA,ORI,ABBV,STWD,CSCO,STX,PRU,STT,NVT,OZK,UHS,EMN,JEF,LUMN,MAN,WFC,IBM,GD,CVX,ADM,DISH,KNX,CFG,KEY,CMA,FITB,AFL,HII,IVZ,INGR,C,PFG,MO,PACW,NYCB,NXST,SJM,ZION,UNM,VLY,LNC,KHC,MET,TFC,PBCT,FOXA,FHN,RF,DOW,BXMT,UBSI,MTG,BG,CI,DUK,SNV,LYB,WHR,CAH,CTVA,INTC,MOS,TSN,RDN,HPE,WBA,AL,RGA,NEM,CASH,ZM,SUI,FTDR,NLY,TMUS,DHR,NEE,ATR,COST,PG,LLY,YUM,EXR,CUBE,BKI,ACN,PSA,AZO,MSI,LBRDK,DG,NFG,MORN,WSO,MDT,MDLZ,AEP,CABO,NOC,HSY,LNT,ES,ADP,CHD,BJ,AON,PGR,CHE,CMS,ED,ZNGA,SO,LHX,EA,VTRS,APD,ERIE,BRK.B,ARE,AKAM,SON,FCN,ELS,AEE,ESS,EQR,WRB,SBUX,UHAL,CLX,COR,DLR,HRL,DIS,BMY,OGN,Cash,PNM,DTM WI,CIT,UMPQ,KBH,HFC,HPQ,OMC,NRZ,TGNA,MTB,HUN,CBRL,FL,NWL,ADS,SMG,ORCL,WAT,DPZ,CHNG,BAX,GILD,n/a,DTM,SLVM-W,SLVM,FYBR,DD,NDAQ,LSI,ICE,AFG,CACI,CPT,PPD,MAA,ORLY,ALL,CGNX,DISCA,X,KSS,MPC,EBAY,LEN,RE,LSTR,PCAR,COO,FNF,KD WI,KD,LYLT,LYLTV,SUM
11/04/2021,1.94,1.54,1.46,1.83,1.9,1.43,1.65,1.67,1.35,1.59,1.67,1.61,1.54,1.54,1.23,1.39,2.01,0.14,1.33,1.23,0.95,1.35,0.07,1.06,1.01,1.75,0.86,0.81,0.54,0.86,0.67,0.0,0.62,0.61,0.0,0.57,0.0,0.52,0.44,0.47,0.54,0.0,0.08,0.46,0.57,0.0,0.48,0.53,0.41,0.46,0.0,1.41,0.52,0.5,0.43,0.0,0.57,0.43,0.52,0.47,0.48,0.51,0.54,0.54,0.0,0.57,0.56,0.39,0.0,0.63,0.46,0.0,0.0,0.43,0.51,0.0,0.53,0.49,0.59,0.52,0.58,0.62,0.58,0.49,0.48,0.49,0.0,0.49,0.51,0.45,0.59,0.54,0.51,0.46,0.59,0.45,0.52,0.58,0.45,0.52,0.0,0.54,0.54,0.52,0.6,0.46,0.51,0.53,0.58,0.58,0.44,0.45,0.55,0.46,0.47,0.4,0.49,0.42,0.65,0.54,0.53,0.5,0.48,0.0,0.53,0.0,0.0,0.0,0.25,0.16,0.67,0.14,0.22,0.0,0.15,0.21,0.17,0.17,0.19,0.18,0.18,0.13,0.17,1.12,0.17,0.15,0.13,0.13,0.15,0.17,0.13,0.12,0.12,0.11,0.11,0.1,0.11,0.07,0.0,0.12,0.1,0.0,0.11,0.09,0.11,0.1,0.09,0.06,0.1,0.09,0.08,0.0,0.07,0.08,0.08,0.08,0.07,0.07,0.08,0.1,0.08,0.09,0.0,0.08,0.08,0.09,0.06,0.09,0.08,0.06,0.06,0.07,0.58,0.0,1.37,0.0,0.51,0.55,0.48,0.57,0.52,0.45,0.57,0.55,0.55,0.62,0.46,0.39,0.41,0.43,0.39,0.16,0.07,0.07,0.07,0.07,0.07,0.1,0.55,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98999999999998
11/05/2021,1.94,1.61,1.47,1.81,1.87,1.43,1.67,1.69,1.38,1.61,1.68,1.62,1.53,1.54,1.21,1.41,2.03,0.14,1.34,1.18,0.91,1.34,0.07,1.07,1.01,1.75,0.87,0.82,0.54,0.88,0.66,0.0,0.63,0.61,0.0,0.59,0.0,0.5,0.43,0.45,0.54,0.0,0.08,0.45,0.57,0.0,0.48,0.55,0.41,0.45,0.0,1.42,0.52,0.49,0.43,0.0,0.56,0.43,0.52,0.48,0.48,0.53,0.54,0.54,0.0,0.59,0.56,0.38,0.0,0.64,0.46,0.0,0.0,0.44,0.52,0.0,0.53,0.5,0.59,0.51,0.58,0.62,0.58,0.49,0.47,0.49,0.0,0.49,0.51,0.45,0.59,0.53,0.53,0.46,0.59,0.45,0.51,0.58,0.45,0.52,0.0,0.54,0.55,0.52,0.6,0.47,0.5,0.52,0.57,0.57,0.44,0.45,0.54,0.46,0.47,0.4,0.49,0.42,0.59,0.55,0.52,0.51,0.49,0.0,0.52,0.0,0.0,0.0,0.26,0.16,0.66,0.14,0.22,0.0,0.16,0.21,0.17,0.18,0.19,0.19,0.18,0.13,0.18,1.14,0.17,0.16,0.13,0.13,0.15,0.17,0.13,0.12,0.12,0.11,0.11,0.1,0.11,0.07,0.0,0.12,0.1,0.0,0.11,0.09,0.1,0.1,0.09,0.06,0.1,0.09,0.08,0.0,0.07,0.08,0.08,0.08,0.07,0.07,0.08,0.1,0.08,0.09,0.0,0.08,0.08,0.09,0.06,0.09,0.08,0.06,0.06,0.07,0.57,0.0,1.34,0.0,0.5,0.55,0.47,0.56,0.52,0.44,0.57,0.55,0.55,0.62,0.45,0.4,0.42,0.41,0.38,0.16,0.07,0.07,0.07,0.07,0.07,0.1,0.55,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
11/08/2021,1.87,1.54,1.58,1.45,1.45,1.91,1.46,1.92,1.76,1.5,1.48,1.57,1.59,1.56,1.33,1.41,1.54,0.0,1.36,1.2,0.0,1.39,0.49,1.09,0.94,1.35,0.0,0.0,0.0,0.9,0.49,0.0,0.72,0.09,0.0,0.09,0.0,0.07,0.28,0.0,0.15,0.0,0.51,0.45,0.11,0.07,0.0,0.11,0.07,0.49,0.0,2.1,0.19,0.0,0.46,0.0,0.28,0.0,0.51,0.0,0.08,1.52,0.09,0.49,0.0,0.08,0.0,0.07,0.0,0.17,0.54,0.14,0.0,0.17,0.07,0.15,0.08,0.06,0.0,0.15,0.07,0.08,0.0,0.14,0.09,0.1,0.0,0.48,0.08,0.0,0.0,0.44,0.54,0.08,0.07,0.45,0.08,0.07,0.5,0.0,0.0,0.17,0.0,0.1,0.08,0.16,0.51,0.11,0.0,0.53,0.13,0.69,0.0,0.45,0.09,0.0,0.08,0.16,0.07,0.07,0.08,0.49,0.51,0.0,0.07,0.0,0.0,0.0,0.61,0.0,0.49,0.5,0.49,0.0,0.5,0.63,0.51,0.56,0.5,0.54,0.52,0.49,0.53,1.15,0.51,0.51,0.47,0.53,0.49,0.55,0.0,0.5,0.51,0.49,0.0,0.44,0.49,0.49,0.0,0.53,0.53,0.0,0.46,0.5,0.0,0.0,0.5,0.0,0.49,0.46,0.67,0.0,0.51,0.55,0.86,0.5,0.51,0.48,0.51,0.49,0.5,0.5,0.0,0.51,0.49,0.51,0.51,0.52,0.51,0.51,0.5,0.51,0.08,0.0,1.45,0.0,0.48,0.1,0.0,0.43,0.08,0.07,0.5,0.49,0.0,0.08,0.0,0.55,0.1,0.42,0.0,0.49,0.49,0.55,2.03,0.48,0.5,0.01,0.43,0.0,0.0,0.54,0.54,0.53,0.53,0.52,0.52,0.51,0.51,0.5,0.5,0.49,0.46,0.17,0.17,0.16,0.14,0.1,0.09,0.09,0.09,0.08,0.08,0.08,0.08,0.01,0.0,0.0,0.0,99.98
11/09/2021,1.86,1.54,1.57,1.46,1.46,1.92,1.47,1.93,1.76,1.51,1.49,1.58,1.6,1.55,1.34,1.43,1.55,0.0,1.35,1.21,0.0,1.4,0.49,1.11,0.94,1.36,0.0,0.0,0.0,0.91,0.49,0.0,0.72,0.09,0.0,0.08,0.0,0.07,0.28,0.0,0.14,0.0,0.5,0.45,0.11,0.07,0.0,0.11,0.07,0.51,0.0,2.11,0.18,0.0,0.46,0.0,0.28,0.0,0.51,0.0,0.08,1.53,0.09,0.49,0.0,0.08,0.0,0.07,0.0,0.17,0.54,0.14,0.0,0.16,0.07,0.15,0.08,0.06,0.0,0.15,0.07,0.07,0.0,0.14,0.08,0.1,0.0,0.48,0.08,0.0,0.0,0.44,0.54,0.08,0.07,0.45,0.07,0.07,0.5,0.0,0.0,0.17,0.0,0.1,0.08,0.16,0.52,0.11,0.0,0.53,0.13,0.69,0.0,0.47,0.09,0.0,0.08,0.16,0.07,0.07,0.08,0.49,0.51,0.0,0.07,0.0,0.0,0.0,0.6,0.0,0.48,0.5,0.48,0.0,0.5,0.63,0.51,0.55,0.5,0.53,0.52,0.49,0.53,1.16,0.51,0.51,0.47,0.52,0.49,0.55,0.0,0.49,0.51,0.49,0.0,0.44,0.48,0.49,0.0,0.53,0.53,0.0,0.46,0.5,0.0,0.0,0.5,0.0,0.49,0.45,0.67,0.0,0.51,0.55,0.86,0.5,0.5,0.48,0.51,0.49,0.5,0.5,0.0,0.5,0.49,0.51,0.51,0.52,0.51,0.51,0.5,0.51,0.07,0.0,1.46,0.0,0.48,0.1,0.0,0.43,0.08,0.07,0.5,0.49,0.0,0.08,0.0,0.54,0.1,0.44,0.0,0.49,0.48,0.55,2.04,0.48,0.49,0.03,0.43,0.0,0.0,0.54,0.54,0.53,0.52,0.52,0.52,0.51,0.5,0.5,0.5,0.49,0.45,0.17,0.16,0.16,0.14,0.1,0.09,0.09,0.09,0.08,0.08,0.08,0.08,0.0,0.01,0.0,0.0,100.0
11/10/2021,1.87,1.71,1.52,1.47,1.47,1.9,1.46,1.91,1.75,1.5,1.48,1.56,1.6,1.54,1.35,1.41,1.54,0.0,1.34,1.21,0.0,1.36,0.49,1.11,0.94,1.37,0.0,0.0,0.0,0.82,0.47,0.0,0.72,0.09,0.0,0.08,0.0,0.07,0.29,0.0,0.15,0.0,0.51,0.45,0.11,0.07,0.0,0.11,0.07,0.52,0.0,2.1,0.18,0.0,0.46,0.0,0.26,0.0,0.51,0.0,0.08,1.53,0.09,0.48,0.0,0.08,0.0,0.08,0.0,0.17,0.55,0.14,0.0,0.17,0.07,0.16,0.08,0.06,0.0,0.15,0.07,0.07,0.0,0.14,0.09,0.1,0.0,0.47,0.08,0.0,0.0,0.44,0.55,0.08,0.07,0.46,0.08,0.07,0.51,0.0,0.0,0.17,0.0,0.1,0.08,0.16,0.53,0.11,0.0,0.53,0.13,0.69,0.0,0.48,0.09,0.0,0.08,0.16,0.06,0.07,0.08,0.49,0.51,0.0,0.07,0.0,0.0,0.0,0.6,0.0,0.49,0.5,0.46,0.0,0.51,0.62,0.51,0.54,0.5,0.52,0.5,0.49,0.53,1.12,0.51,0.5,0.48,0.52,0.5,0.54,0.0,0.5,0.51,0.5,0.0,0.45,0.48,0.5,0.0,0.53,0.53,0.0,0.46,0.5,0.0,0.0,0.51,0.0,0.49,0.46,0.65,0.0,0.52,0.56,0.85,0.5,0.49,0.49,0.5,0.49,0.5,0.5,0.0,0.51,0.51,0.52,0.5,0.52,0.5,0.51,0.51,0.51,0.07,0.0,1.47,0.0,0.49,0.1,0.0,0.44,0.08,0.07,0.5,0.52,0.0,0.08,0.0,0.55,0.1,0.46,0.0,0.49,0.48,0.54,2.03,0.48,0.49,0.03,0.44,0.0,0.0,0.54,0.54,0.53,0.51,0.52,0.52,0.5,0.51,0.5,0.5,0.49,0.45,0.15,0.17,0.16,0.14,0.1,0.09,0.1,0.09,0.08,0.08,0.08,0.08,0.0,0.01,0.0,0.0,100.01
11/11/2021,1.88,1.7,1.5,1.47,1.46,1.98,1.49,1.91,1.8,1.5,1.49,1.58,1.59,1.53,1.36,1.41,1.54,0.0,1.35,1.23,0.0,1.36,0.47,1.12,0.93,1.35,0.0,0.0,0.0,0.83,0.48,0.0,0.71,0.09,0.0,0.08,0.0,0.08,0.3,0.0,0.14,0.0,0.5,0.45,0.11,0.07,0.0,0.11,0.07,0.51,0.0,2.07,0.18,0.0,0.46,0.0,0.26,0.0,0.51,0.0,0.08,1.52,0.09,0.48,0.0,0.08,0.0,0.08,0.0,0.17,0.55,0.14,0.0,0.17,0.07,0.16,0.08,0.06,0.0,0.15,0.07,0.07,0.0,0.14,0.09,0.1,0.0,0.48,0.08,0.0,0.0,0.44,0.56,0.08,0.07,0.45,0.08,0.07,0.5,0.0,0.0,0.17,0.0,0.1,0.08,0.16,0.53,0.11,0.0,0.52,0.14,0.69,0.0,0.48,0.09,0.0,0.08,0.17,0.07,0.07,0.08,0.49,0.51,0.0,0.07,0.0,0.0,0.0,0.6,0.0,0.49,0.49,0.47,0.0,0.5,0.61,0.51,0.53,0.5,0.53,0.51,0.52,0.53,1.12,0.51,0.5,0.48,0.51,0.5,0.54,0.0,0.5,0.51,0.48,0.0,0.45,0.48,0.48,0.0,0.53,0.52,0.0,0.47,0.5,0.0,0.0,0.5,0.0,0.49,0.46,0.64,0.0,0.53,0.57,0.86,0.5,0.5,0.48,0.49,0.48,0.49,0.5,0.0,0.51,0.5,0.51,0.5,0.53,0.5,0.51,0.51,0.51,0.08,0.0,1.47,0.0,0.48,0.1,0.0,0.44,0.08,0.07,0.49,0.5,0.0,0.08,0.0,0.55,0.1,0.37,0.0,0.49,0.49,0.54,2.02,0.48,0.49,0.03,0.44,0.0,0.0,0.54,0.54,0.53,0.51,0.52,0.52,0.51,0.51,0.5,0.5,0.49,0.45,0.15,0.17,0.16,0.14,0.1,0.09,0.1,0.09,0.08,0.08,0.08,0.08,0.0,0.01,0.0,0.1,100.06
11/12/2021,1.85,1.66,1.51,1.47,1.46,1.92,1.5,1.91,1.79,1.5,1.5,1.58,1.59,1.53,1.34,1.41,1.53,0.0,1.36,1.21,0.0,1.33,0.47,1.12,0.93,1.35,0.0,0.0,0.0,0.83,0.48,0.0,0.71,0.09,0.0,0.09,0.0,0.07,0.3,0.0,0.15,0.0,0.5,0.45,0.11,0.07,0.0,0.11,0.07,0.51,0.0,2.06,0.18,0.0,0.45,0.0,0.26,0.0,0.51,0.0,0.08,1.54,0.09,0.47,0.0,0.08,0.0,0.08,0.0,0.16,0.55,0.14,0.0,0.16,0.07,0.16,0.08,0.06,0.0,0.15,0.07,0.07,0.0,0.14,0.09,0.1,0.0,0.48,0.08,0.0,0.0,0.44,0.56,0.08,0.07,0.44,0.08,0.07,0.5,0.0,0.0,0.16,0.0,0.1,0.08,0.16,0.53,0.11,0.0,0.53,0.13,0.69,0.0,0.48,0.09,0.0,0.08,0.16,0.06,0.07,0.08,0.5,0.5,0.0,0.07,0.0,0.0,0.0,0.6,0.0,0.49,0.49,0.47,0.0,0.5,0.62,0.51,0.53,0.5,0.53,0.51,0.54,0.53,1.13,0.52,0.5,0.48,0.51,0.5,0.54,0.0,0.5,0.51,0.48,0.0,0.45,0.48,0.49,0.0,0.53,0.53,0.0,0.47,0.5,0.0,0.0,0.51,0.0,0.49,0.46,0.65,0.0,0.53,0.56,0.85,0.5,0.5,0.49,0.49,0.49,0.49,0.51,0.0,0.51,0.49,0.51,0.51,0.54,0.51,0.51,0.51,0.51,0.08,0.0,1.48,0.0,0.47,0.1,0.0,0.45,0.08,0.07,0.49,0.52,0.0,0.08,0.0,0.57,0.1,0.38,0.0,0.48,0.49,0.54,2.02,0.47,0.49,0.05,0.44,0.0,0.0,0.54,0.55,0.52,0.51,0.52,0.53,0.5,0.51,0.5,0.5,0.49,0.44,0.15,0.17,0.15,0.14,0.1,0.09,0.1,0.09,0.08,0.08,0.08,0.08,0.01,0.0,0.0,0.08,99.96
11/15/2021,1.86,1.76,1.51,1.47,1.45,1.91,1.49,1.92,1.75,1.51,1.5,1.59,1.57,1.52,1.33,1.41,1.53,0.0,1.35,1.21,0.0,1.34,0.47,1.12,0.93,1.35,0.0,0.0,0.0,0.84,0.5,0.0,0.71,0.08,0.0,0.08,0.0,0.07,0.3,0.0,0.15,0.0,0.5,0.45,0.11,0.07,0.0,0.11,0.07,0.51,0.0,2.07,0.18,0.0,0.45,0.0,0.26,0.0,0.51,0.0,0.08,1.52,0.1,0.48,0.0,0.08,0.0,0.08,0.0,0.17,0.56,0.14,0.0,0.16,0.07,0.15,0.08,0.06,0.0,0.16,0.07,0.08,0.0,0.14,0.08,0.1,0.0,0.49,0.08,0.0,0.0,0.44,0.56,0.08,0.07,0.45,0.08,0.07,0.5,0.0,0.0,0.17,0.0,0.1,0.08,0.17,0.53,0.11,0.0,0.53,0.13,0.68,0.0,0.48,0.09,0.0,0.08,0.16,0.06,0.08,0.08,0.51,0.5,0.0,0.07,0.0,0.0,0.0,0.59,0.0,0.49,0.48,0.48,0.0,0.5,0.62,0.51,0.53,0.49,0.53,0.51,0.54,0.52,1.14,0.53,0.5,0.47,0.51,0.51,0.55,0.0,0.49,0.51,0.48,0.0,0.44,0.49,0.48,0.0,0.53,0.53,0.0,0.47,0.5,0.0,0.0,0.51,0.0,0.48,0.44,0.67,0.0,0.52,0.57,0.84,0.49,0.5,0.49,0.5,0.49,0.49,0.51,0.0,0.51,0.48,0.51,0.51,0.55,0.5,0.51,0.47,0.5,0.07,0.0,1.47,0.0,0.48,0.1,0.0,0.45,0.08,0.07,0.49,0.51,0.0,0.08,0.0,0.56,0.1,0.4,0.0,0.48,0.49,0.55,2.02,0.48,0.5,0.08,0.43,0.0,0.0,0.55,0.55,0.51,0.51,0.51,0.51,0.49,0.52,0.5,0.5,0.49,0.44,0.15,0.18,0.16,0.14,0.1,0.09,0.1,0.09,0.08,0.08,0.08,0.08,0.01,0.0,0.0,0.07,100.0
11/16/2021,1.86,1.76,1.51,1.47,1.45,1.91,1.49,1.92,1.75,1.51,1.5,1.59,1.57,1.52,1.33,1.41,1.53,0.0,1.35,1.21,0.0,1.34,0.47,1.12,0.93,1.35,0.0,0.0,0.0,0.84,0.5,0.0,0.71,0.08,0.0,0.08,0.0,0.07,0.3,0.0,0.15,0.0,0.5,0.45,0.11,0.07,0.0,0.11,0.07,0.51,0.0,2.07,0.18,0.0,0.45,0.0,0.26,0.0,0.51,0.0,0.08,1.52,0.1,0.48,0.0,0.08,0.0,0.08,0.0,0.17,0.56,0.14,0.0,0.16,0.07,0.15,0.08,0.06,0.0,0.16,0.07,0.08,0.0,0.14,0.08,0.1,0.0,0.49,0.08,0.0,0.0,0.44,0.56,0.08,0.07,0.45,0.08,0.07,0.5,0.0,0.0,0.17,0.0,0.1,0.08,0.17,0.53,0.11,0.0,0.53,0.13,0.68,0.0,0.48,0.09,0.0,0.08,0.16,0.06,0.08,0.08,0.51,0.5,0.0,0.07,0.0,0.0,0.0,0.59,0.0,0.49,0.48,0.48,0.0,0.5,0.62,0.51,0.53,0.49,0.53,0.51,0.54,0.52,1.14,0.53,0.5,0.47,0.51,0.51,0.55,0.0,0.49,0.51,0.48,0.0,0.44,0.49,0.48,0.0,0.53,0.53,0.0,0.47,0.5,0.0,0.0,0.51,0.0,0.48,0.44,0.67,0.0,0.52,0.57,0.84,0.49,0.5,0.49,0.5,0.49,0.49,0.51,0.0,0.51,0.48,0.51,0.51,0.55,0.5,0.51,0.47,0.5,0.07,0.0,1.47,0.0,0.48,0.1,0.0,0.45,0.08,0.07,0.49,0.51,0.0,0.08,0.0,0.56,0.1,0.4,0.0,0.48,0.49,0.55,2.02,0.48,0.5,0.08,0.43,0.0,0.0,0.55,0.55,0.51,0.51,0.51,0.51,0.49,0.52,0.5,0.5,0.49,0.44,0.15,0.18,0.16,0.14,0.1,0.09,0.1,0.09,0.08,0.08,0.08,0.08,0.01,0.0,0.0,0.07,100.0
11/17/2021,1.82,1.74,1.52,1.46,1.45,1.94,1.5,1.93,1.75,1.52,1.53,1.6,1.56,1.5,1.34,1.42,1.53,0.0,1.38,1.2,0.0,1.34,0.47,1.11,0.93,1.35,0.0,0.0,0.0,0.84,0.5,0.0,0.71,0.08,0.0,0.09,0.0,0.07,0.29,0.0,0.15,0.0,0.5,0.44,0.1,0.07,0.0,0.11,0.07,0.5,0.0,2.07,0.18,0.0,0.45,0.0,0.26,0.0,0.51,0.0,0.08,1.51,0.1,0.48,0.0,0.08,0.0,0.08,0.0,0.17,0.55,0.14,0.0,0.16,0.07,0.15,0.08,0.06,0.0,0.16,0.07,0.08,0.0,0.14,0.08,0.1,0.0,0.49,0.08,0.0,0.0,0.43,0.55,0.08,0.07,0.46,0.08,0.07,0.5,0.0,0.0,0.17,0.0,0.1,0.07,0.17,0.53,0.11,0.0,0.54,0.13,0.67,0.0,0.49,0.1,0.0,0.08,0.16,0.06,0.07,0.08,0.47,0.5,0.0,0.07,0.0,0.0,0.0,0.59,0.0,0.48,0.48,0.48,0.0,0.51,0.62,0.51,0.52,0.49,0.53,0.51,0.54,0.53,1.14,0.53,0.5,0.47,0.52,0.51,0.55,0.0,0.48,0.51,0.48,0.0,0.44,0.49,0.48,0.0,0.53,0.53,0.0,0.47,0.5,0.0,0.0,0.5,0.0,0.48,0.45,0.67,0.0,0.52,0.57,0.84,0.49,0.51,0.5,0.5,0.48,0.49,0.51,0.0,0.51,0.48,0.5,0.51,0.56,0.5,0.51,0.46,0.5,0.07,0.0,1.47,0.0,0.47,0.1,0.0,0.46,0.08,0.07,0.49,0.51,0.0,0.08,0.0,0.57,0.1,0.4,0.0,0.48,0.49,0.55,2.01,0.48,0.5,0.08,0.44,0.0,0.0,0.54,0.54,0.52,0.51,0.51,0.51,0.49,0.52,0.5,0.51,0.5,0.44,0.15,0.18,0.16,0.14,0.1,0.09,0.1,0.09,0.08,0.08,0.08,0.08,0.01,0.0,0.0,0.07,99.96
11/18/2021,1.82,1.73,1.53,1.46,1.44,1.91,1.51,1.93,1.78,1.52,1.52,1.6,1.58,1.5,1.35,1.41,1.5,0.0,1.43,1.19,0.0,1.33,0.48,1.11,0.93,1.34,0.0,0.0,0.0,0.84,0.49,0.0,0.71,0.09,0.0,0.09,0.0,0.07,0.3,0.0,0.14,0.0,0.5,0.45,0.11,0.07,0.0,0.12,0.07,0.5,0.0,2.04,0.18,0.0,0.45,0.0,0.26,0.0,0.51,0.0,0.08,1.52,0.1,0.48,0.0,0.08,0.0,0.08,0.0,0.16,0.55,0.14,0.0,0.16,0.07,0.16,0.08,0.06,0.0,0.16,0.07,0.08,0.0,0.14,0.08,0.1,0.0,0.48,0.08,0.0,0.0,0.44,0.56,0.08,0.07,0.46,0.08,0.07,0.5,0.0,0.0,0.17,0.0,0.1,0.08,0.17,0.52,0.11,0.0,0.54,0.13,0.68,0.0,0.49,0.1,0.0,0.08,0.16,0.07,0.08,0.08,0.47,0.5,0.0,0.07,0.0,0.0,0.0,0.58,0.0,0.48,0.48,0.47,0.0,0.51,0.63,0.51,0.52,0.5,0.53,0.51,0.53,0.52,1.15,0.53,0.5,0.47,0.52,0.51,0.54,0.0,0.48,0.51,0.48,0.0,0.44,0.49,0.49,0.0,0.54,0.54,0.0,0.47,0.49,0.0,0.0,0.51,0.0,0.48,0.45,0.65,0.0,0.51,0.56,0.84,0.49,0.49,0.49,0.5,0.48,0.5,0.52,0.0,0.51,0.48,0.5,0.52,0.58,0.52,0.51,0.46,0.51,0.07,0.0,1.49,0.0,0.48,0.1,0.0,0.46,0.08,0.07,0.49,0.51,0.0,0.07,0.0,0.57,0.1,0.4,0.0,0.48,0.48,0.56,1.96,0.48,0.5,0.09,0.44,0.0,0.0,0.55,0.53,0.52,0.52,0.51,0.5,0.49,0.52,0.5,0.51,0.5,0.44,0.15,0.18,0.15,0.14,0.1,0.09,0.1,0.09,0.08,0.08,0.08,0.08,0.01,0.0,0.0,0.07,100.01
11/19/2021,1.82,1.73,1.5,1.45,1.45,1.92,1.52,1.95,1.79,1.54,1.54,1.61,1.58,1.46,1.35,1.4,1.5,0.0,1.42,1.2,0.0,1.38,0.47,1.11,0.92,1.34,0.0,0.0,0.0,0.84,0.5,0.0,0.71,0.09,0.0,0.09,0.0,0.07,0.29,0.0,0.14,0.0,0.51,0.44,0.1,0.07,0.0,0.11,0.07,0.5,0.0,2.05,0.18,0.0,0.45,0.0,0.27,0.0,0.51,0.0,0.08,1.52,0.09,0.48,0.0,0.08,0.0,0.08,0.0,0.16,0.54,0.14,0.0,0.16,0.07,0.16,0.08,0.06,0.0,0.16,0.07,0.08,0.0,0.14,0.08,0.1,0.0,0.48,0.09,0.0,0.0,0.44,0.55,0.08,0.07,0.45,0.08,0.07,0.49,0.0,0.0,0.17,0.0,0.1,0.08,0.16,0.52,0.11,0.0,0.54,0.13,0.67,0.0,0.47,0.1,0.0,0.08,0.16,0.06,0.08,0.08,0.46,0.49,0.0,0.07,0.0,0.0,0.0,0.6,0.0,0.48,0.48,0.48,0.0,0.52,0.64,0.51,0.52,0.5,0.53,0.5,0.53,0.53,1.14,0.53,0.51,0.47,0.53,0.51,0.56,0.0,0.48,0.51,0.48,0.0,0.44,0.49,0.49,0.0,0.54,0.54,0.0,0.48,0.49,0.0,0.0,0.51,0.0,0.48,0.45,0.65,0.0,0.51,0.56,0.84,0.49,0.51,0.49,0.51,0.48,0.5,0.51,0.0,0.51,0.49,0.51,0.52,0.58,0.52,0.51,0.46,0.5,0.07,0.0,1.49,0.0,0.48,0.1,0.0,0.46,0.08,0.07,0.49,0.51,0.0,0.07,0.0,0.58,0.1,0.39,0.0,0.49,0.48,0.56,1.95,0.48,0.49,0.09,0.43,0.0,0.0,0.57,0.52,0.53,0.51,0.52,0.51,0.49,0.52,0.5,0.51,0.5,0.44,0.15,0.18,0.15,0.14,0.1,0.09,0.1,0.09,0.08,0.08,0.08,0.08,0.01,0.0,0.0,0.06,100.07
