,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,NVDA,TSLA,PYPL,ADBE,HD,V,NFLX,CRM,MA,TMO,UNH,JNJ,PG,QCOM,ABBV,INTU,AVGO,NKE,AMAT,ABT,DHR,CMCSA,AMD,LLY,NOW,ACN,UPS,CHTR,SPGI,LOW,MRK,TXN,COST,BLK,LRCX,LIN,PEP,ORCL,DE,TGT,SBUX,ISRG,BMY,KO,UNP,AMGN,MCD,ZTS,ADSK,AMT,NEE,REGN,TMUS,IDXX,TWTR,CAT,VRTX,CCI,DG,KLAC,EBAY,MSCI,SHW,FDX,CMG,FISV,ALGN,ATVI,MCO,DXCM,LMT,EQIX,SYK,ADP,EL,SNPS,CDNS,CSX,XTSLA,EW,PGR,XLNX,BKNG,ILMN,MMC,ICE,RMD,CL,FTNT,MNST,MTD,FCX,A,ANSS,IQV,HUM,NSC,APTV,ITW,CPRT,NEM,MCHP,SIVB,VRSK,ALXN,APD,AON,ORLY,TROW,INFO,BIIB,WST,GNRC,ROP,ADI,ODFL,ECL,ETSY,CARR,ENPH,LHX,APH,CTAS,QRVO,EA,URI,DOW,FAST,EMR,SBAC,ANET,PSA,TTWO,TT,PH,TSCO,TRMB,TER,WM,TDG,ZBRA,FRC,DHI,MKTX,PAYX,ROK,DPZ,AZO,POOL,CRL,PAYC,TYL,CTLT,ALB,CTSH,MSI,SWKS,KEYS,MPWR,MXIM,BLL,TEL,OTIS,PKI,TECH,KMB,ABMD,FMC,EXPD,CHD,SEDG,AWK,GLW,BIO,CGNX,FICO,YUM,EFX,AME,CLX,CMI,PTC,TTC,AKAM,GWW,CZR,IT,STE,TREX,RH,AXON,WAT,GRMN,BRO,BBY,HES,MASI,WSM,AJG,HLT,HOLX,NDAQ,FDS,GGG,KSU,MRNA,RGEN,USD,DECK,CDW,DAR,CLF,FIVE,EXR,MTCH,WOLF,JPM,PFE,BAC,GS,CSCO,SCHW,PLD,MS,AXP,NXPI,EPAM,HCA,DFS,JCI,SPG,COF,DVN,EOG,PXD,HPQ,AMP,SBNY,NUE,CPT,FANG,CBRE,MLM,MAA,STX,LH,DRE,BLDR,SYF,AVB,NTAP,VMC,WY,RSG,CSL,HSY,BBWI WI,LSI,KMX,STLD,ULTA,REXR,TRGP,DOV,SCI,OKE,VRSN,SUM
09/09/2021,10.99,10.29,6.77,4.09,3.92,3.74,2.58,2.57,1.54,1.45,1.15,1.04,1.19,1.17,0.92,1.01,0.94,0.84,0.77,0.74,0.66,0.7,0.63,0.6,0.57,0.61,0.65,0.57,0.61,0.57,0.61,0.56,0.45,0.51,0.49,0.47,0.43,0.42,0.49,0.42,0.4,0.43,0.41,0.41,0.41,0.36,0.36,0.4,0.35,0.35,0.31,0.3,0.32,0.33,0.29,0.32,0.33,0.32,0.25,0.27,0.23,0.25,0.23,0.23,0.24,0.24,0.23,0.24,0.23,0.19,0.25,0.21,0.24,0.17,0.2,0.24,0.18,0.21,0.2,0.19,0.2,0.23,0.21,0.17,0.11,0.19,0.16,0.17,0.16,0.15,0.18,0.17,0.2,0.16,0.2,0.16,0.17,0.15,0.18,0.15,0.15,0.13,0.13,0.12,0.13,0.14,0.12,0.14,0.15,0.15,0.0,0.12,0.16,0.13,0.14,0.13,0.12,0.16,0.13,0.13,0.17,0.13,0.12,0.13,0.14,0.11,0.12,0.13,0.1,0.09,0.1,0.12,0.1,0.11,0.11,0.12,0.09,0.1,0.08,0.1,0.09,0.1,0.11,0.09,0.11,0.09,0.1,0.09,0.08,0.08,0.09,0.1,0.09,0.08,0.09,0.1,0.11,0.09,0.11,0.13,0.09,0.09,0.07,0.09,0.1,0.0,0.09,0.09,0.09,0.1,0.09,0.08,0.08,0.06,0.06,0.0,0.07,0.08,0.07,0.08,0.07,0.06,0.08,0.08,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.06,0.06,0.06,0.06,0.0,0.0,0.07,0.07,0.0,0.06,0.0,0.0,0.0,0.06,0.06,0.07,0.07,0.07,0.06,0.0,0.33,0.07,0.0,0.0,0.06,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.56
09/10/2021,11.16,10.26,6.83,4.16,3.94,3.76,2.56,2.63,1.56,1.43,1.14,1.04,1.22,1.16,0.93,1.02,0.94,0.82,0.77,0.74,0.65,0.69,0.63,0.6,0.57,0.61,0.65,0.55,0.6,0.56,0.59,0.55,0.45,0.5,0.49,0.47,0.42,0.42,0.49,0.42,0.38,0.43,0.41,0.4,0.39,0.36,0.36,0.41,0.34,0.34,0.31,0.29,0.32,0.33,0.29,0.32,0.33,0.32,0.25,0.26,0.23,0.24,0.23,0.23,0.24,0.24,0.22,0.25,0.23,0.19,0.24,0.21,0.23,0.16,0.2,0.24,0.18,0.21,0.2,0.19,0.2,0.23,0.21,0.17,0.11,0.2,0.16,0.17,0.17,0.15,0.18,0.16,0.2,0.15,0.19,0.16,0.17,0.15,0.18,0.15,0.15,0.13,0.13,0.12,0.13,0.14,0.12,0.14,0.16,0.15,0.0,0.12,0.15,0.13,0.13,0.13,0.12,0.15,0.13,0.12,0.17,0.13,0.12,0.12,0.13,0.1,0.12,0.13,0.1,0.09,0.1,0.11,0.1,0.11,0.11,0.12,0.09,0.1,0.08,0.1,0.09,0.1,0.11,0.09,0.11,0.09,0.1,0.08,0.08,0.08,0.09,0.09,0.09,0.08,0.09,0.1,0.11,0.09,0.11,0.13,0.09,0.09,0.07,0.09,0.1,0.0,0.09,0.09,0.08,0.1,0.09,0.08,0.08,0.06,0.0,0.06,0.07,0.08,0.07,0.08,0.07,0.06,0.08,0.08,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,0.0,0.0,0.07,0.07,0.0,0.06,0.0,0.0,0.06,0.06,0.06,0.07,0.07,0.07,0.06,0.0,0.35,0.07,0.0,0.0,0.06,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.6
09/13/2021,11.05,10.24,6.83,4.14,3.95,3.78,2.53,2.66,1.54,1.45,1.16,1.06,1.21,1.15,0.96,1.02,0.93,0.81,0.77,0.73,0.64,0.71,0.63,0.61,0.57,0.61,0.65,0.55,0.59,0.53,0.59,0.56,0.44,0.5,0.5,0.47,0.41,0.42,0.5,0.42,0.39,0.43,0.41,0.41,0.39,0.37,0.37,0.41,0.34,0.35,0.31,0.28,0.33,0.33,0.29,0.32,0.33,0.31,0.24,0.26,0.23,0.24,0.22,0.23,0.24,0.24,0.22,0.25,0.22,0.19,0.25,0.21,0.24,0.16,0.2,0.24,0.18,0.2,0.2,0.19,0.2,0.23,0.21,0.17,0.09,0.2,0.16,0.17,0.17,0.15,0.18,0.17,0.2,0.16,0.19,0.16,0.17,0.14,0.18,0.15,0.15,0.13,0.13,0.12,0.13,0.14,0.12,0.14,0.16,0.15,0.0,0.12,0.16,0.13,0.14,0.13,0.11,0.16,0.13,0.12,0.18,0.13,0.12,0.13,0.14,0.1,0.12,0.13,0.11,0.09,0.1,0.11,0.1,0.11,0.11,0.12,0.09,0.1,0.08,0.1,0.09,0.11,0.11,0.09,0.11,0.09,0.1,0.08,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.1,0.11,0.09,0.11,0.13,0.09,0.09,0.07,0.09,0.1,0.0,0.09,0.08,0.09,0.1,0.09,0.08,0.08,0.06,0.06,0.0,0.07,0.08,0.0,0.08,0.07,0.06,0.08,0.08,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.06,0.07,0.0,0.06,0.06,0.0,0.07,0.07,0.06,0.06,0.0,0.0,0.0,0.06,0.06,0.07,0.07,0.07,0.06,0.06,0.37,0.07,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.6
09/14/2021,10.78,10.27,6.86,4.18,3.91,3.73,2.58,2.62,1.54,1.45,1.17,1.05,1.22,1.15,0.95,1.04,0.91,0.81,0.78,0.74,0.64,0.71,0.64,0.62,0.58,0.62,0.66,0.55,0.59,0.54,0.59,0.56,0.45,0.5,0.5,0.47,0.41,0.43,0.5,0.42,0.39,0.43,0.42,0.41,0.39,0.37,0.38,0.39,0.34,0.35,0.31,0.28,0.33,0.33,0.29,0.31,0.33,0.31,0.24,0.27,0.23,0.24,0.23,0.23,0.24,0.25,0.22,0.25,0.23,0.19,0.25,0.21,0.24,0.17,0.2,0.25,0.18,0.2,0.2,0.19,0.2,0.23,0.21,0.17,0.12,0.2,0.16,0.18,0.17,0.15,0.18,0.17,0.2,0.16,0.19,0.16,0.17,0.15,0.18,0.15,0.15,0.12,0.13,0.12,0.13,0.14,0.12,0.14,0.16,0.15,0.0,0.13,0.16,0.13,0.14,0.14,0.11,0.16,0.13,0.12,0.18,0.13,0.12,0.13,0.14,0.1,0.12,0.13,0.11,0.09,0.1,0.11,0.1,0.11,0.11,0.12,0.09,0.1,0.08,0.1,0.09,0.11,0.11,0.09,0.11,0.09,0.1,0.09,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.1,0.11,0.09,0.11,0.13,0.1,0.09,0.07,0.09,0.1,0.0,0.09,0.08,0.09,0.1,0.09,0.08,0.08,0.06,0.0,0.06,0.0,0.08,0.07,0.08,0.07,0.06,0.08,0.08,0.07,0.07,0.07,0.06,0.0,0.0,0.0,0.06,0.07,0.0,0.06,0.0,0.0,0.07,0.07,0.06,0.06,0.0,0.0,0.0,0.06,0.0,0.07,0.07,0.07,0.06,0.06,0.37,0.07,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.59
09/15/2021,10.78,10.27,6.86,4.18,3.91,3.73,2.58,2.62,1.54,1.45,1.17,1.05,1.22,1.15,0.95,1.04,0.91,0.81,0.78,0.74,0.64,0.71,0.64,0.62,0.58,0.62,0.66,0.55,0.59,0.54,0.59,0.56,0.45,0.5,0.5,0.47,0.41,0.43,0.5,0.42,0.39,0.43,0.42,0.41,0.39,0.37,0.38,0.39,0.34,0.35,0.31,0.28,0.33,0.33,0.29,0.31,0.33,0.31,0.24,0.27,0.23,0.24,0.23,0.23,0.24,0.25,0.22,0.25,0.23,0.19,0.25,0.21,0.24,0.17,0.2,0.25,0.18,0.2,0.2,0.19,0.2,0.23,0.21,0.17,0.12,0.2,0.16,0.18,0.17,0.15,0.18,0.17,0.2,0.16,0.19,0.16,0.17,0.15,0.18,0.15,0.15,0.12,0.13,0.12,0.13,0.14,0.12,0.14,0.16,0.15,0.0,0.13,0.16,0.13,0.14,0.14,0.11,0.16,0.13,0.12,0.18,0.13,0.12,0.13,0.14,0.1,0.12,0.13,0.11,0.09,0.1,0.11,0.1,0.11,0.11,0.12,0.09,0.1,0.08,0.1,0.09,0.11,0.11,0.09,0.11,0.09,0.1,0.09,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.1,0.11,0.09,0.11,0.13,0.1,0.09,0.07,0.09,0.1,0.0,0.09,0.08,0.09,0.1,0.09,0.08,0.08,0.06,0.0,0.06,0.0,0.08,0.07,0.08,0.07,0.06,0.08,0.08,0.07,0.07,0.07,0.06,0.0,0.0,0.0,0.06,0.07,0.0,0.06,0.0,0.0,0.07,0.07,0.06,0.06,0.0,0.0,0.0,0.06,0.0,0.07,0.07,0.07,0.06,0.06,0.37,0.07,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.59
09/16/2021,10.83,10.33,6.84,4.16,3.95,3.77,2.55,2.64,1.52,1.42,1.19,1.05,1.21,1.13,0.96,1.01,0.94,0.81,0.79,0.75,0.65,0.7,0.64,0.6,0.59,0.61,0.64,0.56,0.59,0.53,0.58,0.56,0.45,0.5,0.5,0.48,0.41,0.44,0.5,0.42,0.4,0.44,0.42,0.41,0.39,0.37,0.38,0.39,0.34,0.35,0.3,0.29,0.33,0.33,0.29,0.32,0.33,0.31,0.24,0.26,0.22,0.25,0.23,0.23,0.24,0.25,0.22,0.24,0.23,0.19,0.24,0.21,0.24,0.17,0.2,0.24,0.18,0.2,0.2,0.19,0.2,0.23,0.21,0.17,0.12,0.2,0.16,0.18,0.17,0.15,0.18,0.17,0.19,0.16,0.19,0.16,0.17,0.15,0.17,0.15,0.14,0.13,0.13,0.12,0.13,0.14,0.12,0.15,0.16,0.15,0.0,0.13,0.16,0.13,0.14,0.14,0.11,0.15,0.13,0.12,0.18,0.13,0.12,0.12,0.13,0.1,0.12,0.13,0.11,0.09,0.1,0.11,0.1,0.11,0.11,0.12,0.09,0.1,0.08,0.1,0.09,0.11,0.11,0.09,0.11,0.09,0.1,0.09,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.1,0.11,0.09,0.11,0.12,0.1,0.09,0.07,0.09,0.1,0.0,0.09,0.09,0.09,0.09,0.09,0.08,0.07,0.06,0.0,0.0,0.07,0.08,0.07,0.08,0.07,0.06,0.08,0.08,0.07,0.07,0.07,0.06,0.0,0.0,0.0,0.06,0.07,0.0,0.06,0.0,0.0,0.0,0.07,0.06,0.06,0.0,0.0,0.0,0.06,0.0,0.07,0.07,0.07,0.06,0.06,0.34,0.07,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.57
09/17/2021,10.75,10.45,6.84,4.17,3.97,3.78,2.56,2.65,1.53,1.43,1.18,1.05,1.19,1.14,0.95,1.02,0.94,0.8,0.79,0.74,0.64,0.72,0.64,0.6,0.59,0.62,0.65,0.52,0.59,0.52,0.59,0.56,0.45,0.49,0.5,0.47,0.41,0.44,0.5,0.41,0.4,0.44,0.42,0.4,0.39,0.37,0.38,0.4,0.33,0.35,0.3,0.29,0.33,0.33,0.28,0.32,0.33,0.31,0.24,0.26,0.22,0.24,0.23,0.23,0.24,0.25,0.21,0.25,0.23,0.18,0.24,0.2,0.24,0.17,0.2,0.24,0.18,0.2,0.2,0.19,0.2,0.23,0.21,0.17,0.13,0.2,0.16,0.18,0.17,0.15,0.18,0.17,0.2,0.16,0.19,0.16,0.17,0.15,0.17,0.15,0.15,0.12,0.13,0.13,0.13,0.14,0.12,0.15,0.16,0.15,0.0,0.13,0.16,0.13,0.13,0.14,0.11,0.15,0.13,0.12,0.19,0.13,0.12,0.13,0.13,0.1,0.12,0.13,0.11,0.09,0.1,0.11,0.1,0.11,0.11,0.12,0.09,0.1,0.08,0.09,0.09,0.11,0.11,0.09,0.11,0.09,0.1,0.09,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.1,0.11,0.09,0.11,0.12,0.09,0.09,0.07,0.09,0.1,0.0,0.09,0.08,0.09,0.1,0.09,0.08,0.07,0.06,0.07,0.0,0.07,0.08,0.0,0.08,0.07,0.06,0.08,0.08,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.06,0.07,0.06,0.06,0.0,0.0,0.0,0.07,0.0,0.06,0.0,0.0,0.0,0.06,0.0,0.07,0.07,0.07,0.06,0.06,0.35,0.07,0.0,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.59
09/20/2021,10.72,10.55,6.87,4.1,3.97,3.78,2.54,2.68,1.53,1.46,1.18,1.05,1.19,1.15,0.95,1.01,0.94,0.8,0.78,0.72,0.65,0.72,0.65,0.59,0.61,0.61,0.64,0.53,0.59,0.52,0.6,0.56,0.45,0.48,0.5,0.48,0.4,0.44,0.5,0.41,0.4,0.43,0.41,0.4,0.38,0.37,0.36,0.39,0.33,0.34,0.3,0.29,0.33,0.32,0.29,0.32,0.32,0.31,0.24,0.26,0.23,0.24,0.22,0.23,0.24,0.26,0.22,0.25,0.23,0.19,0.25,0.2,0.24,0.17,0.2,0.25,0.18,0.2,0.2,0.19,0.19,0.23,0.21,0.17,0.13,0.2,0.16,0.18,0.17,0.15,0.18,0.17,0.19,0.15,0.19,0.16,0.17,0.14,0.17,0.15,0.15,0.12,0.13,0.12,0.13,0.15,0.11,0.15,0.16,0.15,0.0,0.12,0.16,0.13,0.13,0.14,0.11,0.15,0.13,0.12,0.18,0.13,0.12,0.13,0.13,0.1,0.12,0.13,0.11,0.09,0.1,0.12,0.1,0.11,0.11,0.12,0.09,0.09,0.08,0.09,0.09,0.11,0.11,0.09,0.11,0.09,0.1,0.09,0.08,0.07,0.09,0.09,0.09,0.09,0.09,0.1,0.11,0.09,0.11,0.12,0.1,0.09,0.07,0.09,0.1,0.0,0.09,0.08,0.08,0.1,0.09,0.08,0.07,0.06,0.0,0.0,0.0,0.08,0.07,0.08,0.07,0.06,0.08,0.08,0.07,0.06,0.07,0.06,0.0,0.0,0.0,0.06,0.07,0.06,0.06,0.0,0.0,0.0,0.06,0.0,0.06,0.0,0.0,0.07,0.0,0.0,0.07,0.07,0.07,0.06,0.06,0.36,0.07,0.0,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.53
09/21/2021,10.62,10.43,6.98,4.02,3.92,3.69,2.53,2.85,1.5,1.44,1.19,1.04,1.21,1.17,0.94,1.09,0.95,0.8,0.78,0.7,0.65,0.71,0.65,0.59,0.6,0.61,0.65,0.53,0.58,0.52,0.6,0.55,0.45,0.45,0.5,0.49,0.4,0.44,0.5,0.41,0.4,0.43,0.41,0.36,0.34,0.37,0.36,0.4,0.33,0.34,0.29,0.29,0.34,0.32,0.29,0.32,0.32,0.32,0.24,0.26,0.23,0.24,0.23,0.23,0.24,0.26,0.22,0.24,0.23,0.19,0.25,0.2,0.24,0.17,0.2,0.25,0.18,0.21,0.21,0.19,0.19,0.23,0.21,0.16,0.14,0.2,0.16,0.18,0.17,0.15,0.18,0.17,0.19,0.15,0.19,0.16,0.17,0.14,0.18,0.15,0.15,0.13,0.13,0.12,0.13,0.14,0.11,0.15,0.17,0.15,0.0,0.12,0.16,0.13,0.14,0.15,0.11,0.15,0.13,0.12,0.18,0.13,0.12,0.13,0.14,0.1,0.12,0.13,0.11,0.09,0.1,0.11,0.1,0.11,0.11,0.12,0.09,0.09,0.08,0.09,0.09,0.11,0.11,0.09,0.11,0.09,0.1,0.09,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.1,0.11,0.09,0.11,0.12,0.09,0.08,0.07,0.09,0.1,0.0,0.09,0.08,0.09,0.1,0.1,0.08,0.07,0.06,0.06,0.0,0.07,0.08,0.06,0.08,0.07,0.06,0.07,0.08,0.07,0.0,0.07,0.06,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.0,0.0,0.0,0.07,0.0,0.06,0.0,0.06,0.0,0.0,0.0,0.07,0.07,0.07,0.06,0.06,0.41,0.07,0.0,0.06,0.0,0.06,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.48
09/22/2021,10.62,10.43,6.98,4.02,3.92,3.69,2.53,2.85,1.5,1.44,1.19,1.04,1.21,1.17,0.94,1.09,0.95,0.8,0.78,0.7,0.65,0.71,0.65,0.59,0.6,0.61,0.65,0.53,0.58,0.52,0.6,0.55,0.45,0.45,0.5,0.49,0.4,0.44,0.5,0.41,0.4,0.43,0.41,0.36,0.34,0.37,0.36,0.4,0.33,0.34,0.29,0.29,0.34,0.32,0.29,0.32,0.32,0.32,0.24,0.26,0.23,0.24,0.23,0.23,0.24,0.26,0.22,0.24,0.23,0.19,0.25,0.2,0.24,0.17,0.2,0.25,0.18,0.21,0.21,0.19,0.19,0.23,0.21,0.16,0.14,0.2,0.16,0.18,0.17,0.15,0.18,0.17,0.19,0.15,0.19,0.16,0.17,0.14,0.18,0.15,0.15,0.13,0.13,0.12,0.13,0.14,0.11,0.15,0.17,0.15,0.0,0.12,0.16,0.13,0.14,0.15,0.11,0.15,0.13,0.12,0.18,0.13,0.12,0.13,0.14,0.1,0.12,0.13,0.11,0.09,0.1,0.11,0.1,0.11,0.11,0.12,0.09,0.09,0.08,0.09,0.09,0.11,0.11,0.09,0.11,0.09,0.1,0.09,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.1,0.11,0.09,0.11,0.12,0.09,0.08,0.07,0.09,0.1,0.0,0.09,0.08,0.09,0.1,0.1,0.08,0.07,0.06,0.06,0.0,0.07,0.08,0.06,0.08,0.07,0.06,0.07,0.08,0.07,0.0,0.07,0.06,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.0,0.0,0.0,0.07,0.0,0.06,0.0,0.06,0.0,0.0,0.0,0.07,0.07,0.07,0.06,0.06,0.41,0.07,0.0,0.06,0.0,0.06,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.48
09/23/2021,10.58,10.43,6.89,4.0,3.94,3.69,2.48,2.79,1.5,1.44,1.2,1.05,1.2,1.18,0.95,1.09,0.95,0.81,0.78,0.71,0.66,0.71,0.65,0.6,0.58,0.62,0.66,0.54,0.58,0.53,0.61,0.56,0.46,0.45,0.51,0.49,0.41,0.44,0.5,0.4,0.4,0.43,0.42,0.37,0.34,0.37,0.36,0.4,0.33,0.35,0.29,0.29,0.34,0.32,0.29,0.32,0.32,0.32,0.24,0.26,0.23,0.23,0.23,0.23,0.25,0.26,0.22,0.25,0.23,0.19,0.25,0.21,0.25,0.17,0.2,0.25,0.18,0.21,0.21,0.19,0.19,0.23,0.21,0.16,0.14,0.2,0.16,0.17,0.17,0.15,0.18,0.17,0.2,0.16,0.19,0.16,0.17,0.13,0.18,0.15,0.15,0.13,0.13,0.12,0.13,0.14,0.11,0.15,0.16,0.15,0.0,0.12,0.16,0.13,0.13,0.15,0.11,0.15,0.13,0.12,0.19,0.13,0.12,0.13,0.14,0.1,0.12,0.13,0.11,0.09,0.09,0.11,0.1,0.11,0.11,0.12,0.09,0.1,0.08,0.09,0.09,0.11,0.11,0.09,0.11,0.09,0.1,0.09,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.1,0.11,0.09,0.11,0.12,0.09,0.08,0.07,0.09,0.1,0.0,0.09,0.08,0.09,0.1,0.1,0.08,0.07,0.06,0.0,0.07,0.07,0.08,0.0,0.08,0.07,0.06,0.08,0.08,0.07,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.07,0.06,0.06,0.0,0.0,0.0,0.07,0.06,0.06,0.0,0.07,0.0,0.06,0.0,0.07,0.07,0.07,0.06,0.06,0.41,0.07,0.0,0.06,0.0,0.06,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.45
