,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,NVDA,TSLA,JPM,JNJ,V,UNH,PYPL,HD,PG,MA,DIS,BAC,ADBE,CMCSA,XOM,NFLX,VZ,CRM,INTC,CSCO,PFE,ABT,KO,NKE,ABBV,PEP,T,TMO,CVX,MRK,ACN,AVGO,WMT,LLY,WFC,DHR,TXN,COST,MCD,MDT,QCOM,ORCL,UPS,PM,HON,LIN,BMY,UNP,NEE,C,AMGN,LOW,INTU,SBUX,MS,BA,RTX,AMAT,IBM,AMT,BLK,GS,TGT,CAT,AMD,MMM,GE,ISRG,NOW,AXP,DE,CVS,SCHW,SQ,CHTR,SPGI,ANTM,LMT,ZTS,XTSLA,BKNG,MU,PLD,FIS,LRCX,MDLZ,MO,ZM,ADP,GILD,TMUS,CCI,SYK,PNC,TJX,COP,CI,DUK,USB,UBER,CME,EL,BDX,COF,MRNA,FDX,MMC,CB,GM,TFC,EQIX,CSX,ATVI,CL,ILMN,NSC,BX,ICE,EW,SHW,ADSK,SO,REGN,BSX,D,ADI,FISV,APD,TWLO,SNAP,ITW,F,DOCU,HCA,GPN,PGR,EMR,HUM,MCO,ETN,CRWD,DG,ECL,VRTX,FCX,BIIB,AON,WM,IDXX,TWTR,NXPI,NOC,JCI,KLAC,IQV,MRVL,EOG,ROP,NEM,ROKU,SNPS,SLB,MET,MTCH,ALGN,DXCM,INFO,CNC,DLR,GD,APTV,CMG,PINS,TROW,EXC,A,PSA,DOW,TT,KMB,MSCI,LHX,WDAY,ROST,TEL,EBAY,LULU,VEEV,STZ,CARR,ALL,PH,BK,AEP,AIG,MCHP,PRU,SYY,TRV,PPG,ALXN,CDNS,ORLY,SRE,EA,BAX,SPG,DD,GIS,PANW,USD,APH,Usd Cash,RMD,YUM,CTSH,GE.,DFS,KKR,MSI,IFF,SBAC,XLNX,SNOW,ABNB,PLTR,FTNT,MAR,MPC,SIVB,PXD,n/a,NET,DDOG,SUM
10/25/2021,4.96,4.93,3.16,1.72,1.81,1.7,1.12,1.19,1.53,1.07,0.91,0.82,0.89,0.6,0.82,0.71,0.65,0.66,0.73,0.64,0.52,0.56,0.61,0.47,0.59,0.48,0.5,0.51,0.47,0.45,0.44,0.41,0.46,0.39,0.5,0.45,0.44,0.47,0.44,0.44,0.41,0.44,0.42,0.4,0.44,0.38,0.34,0.32,0.33,0.31,0.32,0.33,0.34,0.27,0.32,0.35,0.3,0.25,0.34,0.33,0.29,0.31,0.25,0.29,0.26,0.24,0.27,0.27,0.3,0.27,0.23,0.31,0.22,0.24,0.26,0.29,0.24,0.21,0.24,0.26,0.22,0.2,0.22,0.22,0.19,0.21,0.14,0.21,0.16,0.23,0.16,0.17,0.18,0.19,0.13,0.19,0.18,0.14,0.16,0.2,0.19,0.16,0.21,0.16,0.17,0.18,0.16,0.16,0.16,0.15,0.16,0.25,0.12,0.18,0.17,0.18,0.18,0.15,0.17,0.13,0.13,0.13,0.15,0.19,0.16,0.15,0.16,0.14,0.14,0.13,0.14,0.13,0.2,0.14,0.14,0.13,0.17,0.14,0.14,0.12,0.13,0.1,0.12,0.12,0.12,0.13,0.14,0.12,0.11,0.12,0.1,0.12,0.0,0.15,0.13,0.11,0.11,0.11,0.13,0.11,0.11,0.1,0.12,0.11,0.11,0.1,0.0,0.1,0.1,0.1,0.1,0.09,0.12,0.11,0.0,0.09,0.1,0.1,0.11,0.0,0.1,0.11,0.1,0.1,0.0,0.0,0.09,0.11,0.1,0.11,0.0,0.1,0.1,0.11,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.12,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,69.0
10/26/2021,4.94,4.91,3.08,1.64,1.76,1.65,1.13,1.2,1.56,1.09,0.91,0.82,0.9,0.6,0.83,0.72,0.66,0.65,0.75,0.65,0.52,0.56,0.62,0.46,0.6,0.42,0.49,0.51,0.47,0.45,0.44,0.41,0.47,0.38,0.51,0.46,0.44,0.48,0.45,0.45,0.41,0.44,0.42,0.39,0.45,0.38,0.35,0.32,0.34,0.31,0.32,0.32,0.34,0.27,0.33,0.35,0.31,0.25,0.34,0.34,0.29,0.31,0.25,0.29,0.26,0.24,0.27,0.28,0.3,0.27,0.23,0.31,0.22,0.24,0.26,0.29,0.26,0.21,0.24,0.27,0.21,0.2,0.23,0.22,0.19,0.21,0.14,0.21,0.16,0.23,0.16,0.17,0.18,0.19,0.13,0.2,0.18,0.15,0.16,0.2,0.19,0.16,0.22,0.16,0.17,0.18,0.16,0.17,0.16,0.15,0.16,0.24,0.12,0.18,0.18,0.18,0.18,0.16,0.17,0.13,0.13,0.13,0.15,0.2,0.16,0.15,0.16,0.14,0.14,0.13,0.14,0.13,0.2,0.14,0.14,0.13,0.12,0.14,0.14,0.11,0.13,0.1,0.12,0.12,0.13,0.13,0.14,0.12,0.11,0.12,0.1,0.11,0.0,0.15,0.13,0.12,0.11,0.11,0.13,0.11,0.11,0.1,0.12,0.11,0.11,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.12,0.11,0.0,0.09,0.1,0.1,0.11,0.0,0.1,0.11,0.1,0.11,0.0,0.0,0.09,0.11,0.1,0.11,0.0,0.1,0.11,0.11,0.09,0.0,0.1,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.12,0.0,0.1,0.0,0.0,0.09,0.0,0.0,0.1,0.0,68.91
10/27/2021,4.94,4.91,3.08,1.64,1.76,1.65,1.13,1.2,1.56,1.09,0.91,0.82,0.9,0.6,0.83,0.72,0.66,0.65,0.75,0.65,0.52,0.56,0.62,0.46,0.6,0.42,0.49,0.51,0.47,0.45,0.44,0.41,0.47,0.38,0.51,0.46,0.44,0.48,0.45,0.45,0.41,0.44,0.42,0.39,0.45,0.38,0.35,0.32,0.34,0.31,0.32,0.32,0.34,0.27,0.33,0.35,0.31,0.25,0.34,0.34,0.29,0.31,0.25,0.29,0.26,0.24,0.27,0.28,0.3,0.27,0.23,0.31,0.22,0.24,0.26,0.29,0.26,0.21,0.24,0.27,0.21,0.2,0.23,0.22,0.19,0.21,0.14,0.21,0.16,0.23,0.16,0.17,0.18,0.19,0.13,0.2,0.18,0.15,0.16,0.2,0.19,0.16,0.22,0.16,0.17,0.18,0.16,0.17,0.16,0.15,0.16,0.24,0.12,0.18,0.18,0.18,0.18,0.16,0.17,0.13,0.13,0.13,0.15,0.2,0.16,0.15,0.16,0.14,0.14,0.13,0.14,0.13,0.2,0.14,0.14,0.13,0.12,0.14,0.14,0.11,0.13,0.1,0.12,0.12,0.13,0.13,0.14,0.12,0.11,0.12,0.1,0.11,0.0,0.15,0.13,0.12,0.11,0.11,0.13,0.11,0.11,0.1,0.12,0.11,0.11,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.12,0.11,0.0,0.09,0.1,0.1,0.11,0.0,0.1,0.11,0.1,0.11,0.0,0.0,0.09,0.11,0.1,0.11,0.0,0.1,0.11,0.11,0.09,0.0,0.1,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.12,0.0,0.1,0.0,0.0,0.09,0.0,0.0,0.1,0.0,68.91
10/28/2021,4.92,4.87,3.05,1.65,1.75,1.65,1.13,1.21,1.75,1.08,0.91,0.83,0.9,0.61,0.83,0.72,0.66,0.66,0.74,0.65,0.52,0.57,0.63,0.46,0.6,0.42,0.49,0.51,0.47,0.45,0.44,0.4,0.46,0.38,0.5,0.46,0.44,0.48,0.45,0.45,0.41,0.44,0.41,0.39,0.46,0.38,0.35,0.31,0.34,0.31,0.32,0.32,0.34,0.27,0.33,0.35,0.3,0.25,0.34,0.34,0.29,0.31,0.25,0.29,0.26,0.24,0.27,0.28,0.3,0.27,0.23,0.31,0.22,0.24,0.26,0.29,0.25,0.21,0.24,0.26,0.22,0.2,0.23,0.22,0.19,0.21,0.14,0.21,0.16,0.23,0.16,0.17,0.18,0.19,0.13,0.19,0.18,0.14,0.16,0.19,0.19,0.17,0.22,0.15,0.17,0.18,0.16,0.16,0.16,0.15,0.16,0.26,0.12,0.18,0.17,0.17,0.18,0.16,0.17,0.13,0.13,0.13,0.15,0.2,0.16,0.15,0.16,0.14,0.14,0.13,0.13,0.13,0.2,0.14,0.14,0.13,0.12,0.14,0.13,0.12,0.12,0.1,0.12,0.12,0.13,0.13,0.14,0.12,0.11,0.12,0.1,0.12,0.0,0.15,0.13,0.11,0.11,0.11,0.13,0.11,0.11,0.1,0.12,0.12,0.11,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.12,0.1,0.0,0.09,0.1,0.1,0.1,0.0,0.1,0.11,0.1,0.11,0.0,0.0,0.0,0.11,0.1,0.11,0.0,0.1,0.11,0.11,0.09,0.0,0.1,0.0,0.0,0.1,0.0,0.11,0.0,0.09,0.0,0.0,0.0,0.0,0.1,0.09,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.12,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.11,0.0,68.92000000000002
10/29/2021,4.94,4.9,3.1,1.58,1.77,1.66,1.13,1.29,1.74,1.08,0.92,0.82,0.91,0.6,0.83,0.73,0.65,0.66,0.75,0.64,0.52,0.58,0.62,0.46,0.6,0.41,0.5,0.51,0.48,0.45,0.44,0.41,0.47,0.38,0.5,0.46,0.44,0.48,0.46,0.45,0.42,0.44,0.41,0.39,0.45,0.37,0.35,0.31,0.33,0.33,0.31,0.32,0.34,0.27,0.33,0.35,0.3,0.25,0.34,0.35,0.29,0.32,0.24,0.28,0.25,0.24,0.27,0.28,0.3,0.27,0.23,0.31,0.22,0.25,0.26,0.28,0.25,0.2,0.24,0.26,0.22,0.19,0.23,0.22,0.17,0.21,0.14,0.21,0.16,0.23,0.16,0.17,0.18,0.19,0.13,0.2,0.18,0.14,0.16,0.19,0.19,0.17,0.22,0.15,0.17,0.18,0.16,0.17,0.16,0.15,0.16,0.26,0.12,0.18,0.17,0.17,0.18,0.16,0.17,0.13,0.13,0.13,0.15,0.21,0.16,0.15,0.17,0.15,0.14,0.13,0.13,0.13,0.2,0.14,0.14,0.12,0.12,0.13,0.13,0.12,0.12,0.1,0.12,0.12,0.13,0.13,0.14,0.12,0.11,0.12,0.1,0.12,0.0,0.15,0.12,0.11,0.1,0.11,0.12,0.11,0.11,0.1,0.12,0.12,0.11,0.1,0.0,0.11,0.1,0.1,0.1,0.0,0.12,0.11,0.0,0.09,0.1,0.1,0.1,0.0,0.1,0.11,0.1,0.11,0.0,0.0,0.09,0.11,0.1,0.11,0.0,0.1,0.11,0.11,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.11,0.0,0.09,0.0,0.0,0.0,0.0,0.1,0.09,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.16,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,69.05000000000001
11/01/2021,5.02,5.11,3.15,1.58,1.85,1.73,1.12,1.3,1.83,1.07,0.9,0.74,0.91,0.58,0.83,0.73,0.61,0.65,0.74,0.64,0.5,0.57,0.62,0.46,0.61,0.41,0.5,0.51,0.47,0.46,0.44,0.41,0.47,0.38,0.51,0.45,0.46,0.48,0.45,0.45,0.42,0.44,0.41,0.37,0.45,0.39,0.34,0.32,0.33,0.33,0.31,0.32,0.34,0.27,0.33,0.35,0.3,0.25,0.34,0.35,0.28,0.31,0.24,0.28,0.26,0.24,0.27,0.28,0.3,0.27,0.23,0.31,0.22,0.24,0.27,0.28,0.24,0.21,0.24,0.26,0.22,0.19,0.24,0.22,0.17,0.21,0.15,0.21,0.16,0.23,0.15,0.17,0.18,0.17,0.13,0.2,0.18,0.14,0.17,0.19,0.19,0.16,0.21,0.15,0.17,0.17,0.15,0.16,0.16,0.14,0.14,0.26,0.12,0.18,0.18,0.16,0.18,0.16,0.17,0.13,0.13,0.13,0.15,0.2,0.16,0.15,0.17,0.15,0.14,0.14,0.13,0.13,0.19,0.12,0.14,0.1,0.12,0.14,0.14,0.11,0.13,0.0,0.12,0.12,0.13,0.14,0.14,0.12,0.11,0.12,0.1,0.11,0.0,0.15,0.12,0.11,0.09,0.11,0.11,0.11,0.11,0.1,0.12,0.12,0.11,0.09,0.0,0.1,0.1,0.1,0.0,0.1,0.12,0.11,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.11,0.1,0.11,0.0,0.0,0.09,0.11,0.09,0.11,0.0,0.1,0.1,0.11,0.09,0.0,0.1,0.0,0.0,0.1,0.0,0.11,0.0,0.09,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.09,0.17,0.12,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.1,0.0,69.25999999999999
11/02/2021,4.92,5.21,3.08,1.61,1.87,1.75,1.11,1.33,1.89,1.07,0.9,0.75,0.91,0.57,0.83,0.73,0.61,0.64,0.74,0.64,0.49,0.57,0.64,0.46,0.61,0.42,0.5,0.51,0.48,0.46,0.45,0.43,0.47,0.38,0.52,0.46,0.47,0.48,0.45,0.45,0.42,0.44,0.42,0.37,0.45,0.39,0.34,0.32,0.33,0.32,0.31,0.32,0.34,0.27,0.33,0.35,0.29,0.25,0.34,0.36,0.26,0.31,0.24,0.28,0.26,0.23,0.27,0.28,0.3,0.27,0.23,0.31,0.22,0.24,0.27,0.29,0.23,0.2,0.24,0.26,0.21,0.18,0.24,0.22,0.17,0.22,0.16,0.21,0.16,0.22,0.14,0.17,0.18,0.17,0.12,0.2,0.17,0.14,0.16,0.19,0.19,0.17,0.21,0.15,0.16,0.17,0.15,0.17,0.16,0.14,0.14,0.25,0.12,0.18,0.18,0.16,0.18,0.16,0.17,0.13,0.13,0.13,0.15,0.2,0.16,0.16,0.17,0.15,0.14,0.14,0.13,0.13,0.2,0.12,0.14,0.1,0.12,0.14,0.14,0.11,0.13,0.0,0.12,0.12,0.12,0.14,0.14,0.12,0.11,0.12,0.1,0.11,0.0,0.15,0.12,0.12,0.09,0.11,0.11,0.11,0.12,0.1,0.12,0.11,0.11,0.0,0.0,0.11,0.1,0.1,0.0,0.1,0.13,0.11,0.0,0.09,0.1,0.1,0.1,0.0,0.1,0.11,0.1,0.11,0.0,0.09,0.09,0.11,0.09,0.12,0.0,0.1,0.1,0.12,0.09,0.0,0.1,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.09,0.17,0.12,0.0,0.1,0.09,0.0,0.0,0.0,0.0,0.11,0.0,69.4
11/03/2021,4.92,5.21,3.08,1.61,1.87,1.75,1.11,1.33,1.89,1.07,0.9,0.75,0.91,0.57,0.83,0.73,0.61,0.64,0.74,0.64,0.49,0.57,0.64,0.46,0.61,0.42,0.5,0.51,0.48,0.46,0.45,0.43,0.47,0.38,0.52,0.46,0.47,0.48,0.45,0.45,0.42,0.44,0.42,0.37,0.45,0.39,0.34,0.32,0.33,0.32,0.31,0.32,0.34,0.27,0.33,0.35,0.29,0.25,0.34,0.36,0.26,0.31,0.24,0.28,0.26,0.23,0.27,0.28,0.3,0.27,0.23,0.31,0.22,0.24,0.27,0.29,0.23,0.2,0.24,0.26,0.21,0.18,0.24,0.22,0.17,0.22,0.16,0.21,0.16,0.22,0.14,0.17,0.18,0.17,0.12,0.2,0.17,0.14,0.16,0.19,0.19,0.17,0.21,0.15,0.16,0.17,0.15,0.17,0.16,0.14,0.14,0.25,0.12,0.18,0.18,0.16,0.18,0.16,0.17,0.13,0.13,0.13,0.15,0.2,0.16,0.16,0.17,0.15,0.14,0.14,0.13,0.13,0.2,0.12,0.14,0.1,0.12,0.14,0.14,0.11,0.13,0.0,0.12,0.12,0.12,0.14,0.14,0.12,0.11,0.12,0.1,0.11,0.0,0.15,0.12,0.12,0.09,0.11,0.11,0.11,0.12,0.1,0.12,0.11,0.11,0.0,0.0,0.11,0.1,0.1,0.0,0.1,0.13,0.11,0.0,0.09,0.1,0.1,0.1,0.0,0.1,0.11,0.1,0.11,0.0,0.09,0.09,0.11,0.09,0.12,0.0,0.1,0.1,0.12,0.09,0.0,0.1,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.09,0.17,0.12,0.0,0.1,0.09,0.0,0.0,0.0,0.0,0.11,0.0,69.4
11/04/2021,4.87,5.15,3.01,1.64,1.81,1.69,1.1,1.34,2.04,1.06,0.89,0.75,0.9,0.57,0.81,0.72,0.6,0.64,0.74,0.63,0.5,0.58,0.63,0.46,0.61,0.42,0.49,0.51,0.47,0.46,0.44,0.42,0.46,0.38,0.52,0.46,0.46,0.47,0.45,0.45,0.41,0.44,0.41,0.37,0.45,0.39,0.34,0.32,0.32,0.32,0.3,0.32,0.35,0.27,0.33,0.35,0.29,0.25,0.34,0.34,0.27,0.31,0.25,0.28,0.26,0.24,0.27,0.28,0.3,0.27,0.23,0.32,0.22,0.24,0.26,0.28,0.23,0.21,0.25,0.26,0.21,0.18,0.23,0.21,0.17,0.21,0.19,0.21,0.17,0.22,0.15,0.17,0.18,0.17,0.13,0.2,0.17,0.14,0.16,0.19,0.19,0.17,0.21,0.15,0.16,0.17,0.15,0.16,0.16,0.15,0.14,0.25,0.12,0.17,0.18,0.17,0.18,0.16,0.17,0.13,0.13,0.13,0.15,0.2,0.16,0.15,0.16,0.14,0.14,0.14,0.13,0.13,0.2,0.13,0.14,0.11,0.12,0.14,0.15,0.11,0.13,0.0,0.11,0.12,0.12,0.13,0.14,0.11,0.11,0.12,0.1,0.11,0.0,0.14,0.12,0.12,0.09,0.11,0.11,0.11,0.12,0.1,0.12,0.11,0.11,0.0,0.0,0.11,0.1,0.1,0.0,0.1,0.13,0.11,0.0,0.09,0.1,0.1,0.1,0.0,0.1,0.11,0.1,0.11,0.0,0.0,0.09,0.11,0.09,0.11,0.0,0.1,0.1,0.11,0.09,0.0,0.09,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.1,0.17,0.12,0.0,0.09,0.09,0.0,0.0,0.09,0.0,0.11,0.0,69.08000000000001
11/05/2021,4.89,5.2,3.0,1.62,1.82,1.71,1.1,1.36,1.97,1.06,0.91,0.73,0.89,0.56,0.81,0.73,0.59,0.64,0.74,0.63,0.5,0.57,0.62,0.45,0.61,0.42,0.51,0.53,0.47,0.46,0.44,0.43,0.47,0.37,0.52,0.45,0.47,0.48,0.46,0.45,0.43,0.44,0.42,0.37,0.46,0.39,0.34,0.32,0.33,0.32,0.3,0.32,0.35,0.27,0.33,0.35,0.29,0.25,0.34,0.35,0.27,0.31,0.24,0.28,0.27,0.23,0.27,0.28,0.3,0.27,0.24,0.32,0.22,0.24,0.27,0.28,0.23,0.21,0.25,0.26,0.21,0.18,0.23,0.21,0.17,0.21,0.2,0.21,0.17,0.23,0.14,0.17,0.18,0.17,0.13,0.2,0.17,0.14,0.16,0.19,0.19,0.17,0.2,0.15,0.16,0.17,0.14,0.16,0.16,0.15,0.14,0.26,0.12,0.17,0.17,0.17,0.18,0.16,0.17,0.13,0.13,0.13,0.15,0.21,0.16,0.15,0.16,0.14,0.14,0.14,0.13,0.13,0.2,0.12,0.14,0.1,0.11,0.14,0.15,0.12,0.13,0.0,0.11,0.12,0.12,0.13,0.14,0.11,0.11,0.12,0.1,0.11,0.0,0.14,0.12,0.11,0.09,0.11,0.11,0.11,0.12,0.1,0.12,0.11,0.11,0.09,0.0,0.11,0.1,0.1,0.0,0.1,0.13,0.11,0.0,0.09,0.1,0.1,0.1,0.0,0.1,0.11,0.1,0.11,0.0,0.0,0.09,0.11,0.0,0.12,0.0,0.1,0.1,0.11,0.09,0.0,0.09,0.0,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.17,0.12,0.0,0.09,0.09,0.0,0.09,0.0,0.0,0.11,0.0,69.19000000000001
11/08/2021,4.87,5.19,3.11,1.64,1.84,1.72,1.09,1.52,2.05,1.04,0.89,0.72,0.89,0.55,0.82,0.72,0.6,0.64,0.72,0.66,0.5,0.56,0.61,0.44,0.61,0.42,0.5,0.5,0.47,0.46,0.46,0.43,0.46,0.36,0.51,0.45,0.47,0.48,0.46,0.45,0.44,0.43,0.4,0.37,0.47,0.39,0.33,0.36,0.32,0.31,0.3,0.32,0.35,0.27,0.32,0.34,0.28,0.25,0.34,0.35,0.27,0.3,0.24,0.27,0.28,0.22,0.26,0.28,0.29,0.27,0.23,0.34,0.22,0.24,0.27,0.28,0.23,0.21,0.25,0.25,0.2,0.18,0.23,0.21,0.17,0.21,0.2,0.21,0.17,0.23,0.14,0.18,0.18,0.17,0.13,0.2,0.17,0.15,0.16,0.19,0.18,0.17,0.2,0.15,0.16,0.17,0.15,0.16,0.16,0.14,0.14,0.21,0.12,0.17,0.17,0.17,0.18,0.15,0.16,0.11,0.13,0.13,0.14,0.2,0.16,0.15,0.16,0.14,0.14,0.14,0.13,0.13,0.2,0.13,0.14,0.11,0.11,0.14,0.16,0.12,0.12,0.0,0.11,0.12,0.12,0.13,0.14,0.12,0.11,0.12,0.1,0.11,0.0,0.13,0.12,0.11,0.0,0.12,0.11,0.11,0.13,0.1,0.12,0.11,0.11,0.0,0.0,0.11,0.1,0.1,0.09,0.1,0.13,0.1,0.0,0.09,0.09,0.1,0.1,0.0,0.1,0.11,0.1,0.11,0.0,0.0,0.09,0.11,0.0,0.11,0.0,0.11,0.1,0.12,0.09,0.0,0.09,0.0,0.0,0.1,0.0,0.11,0.09,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.17,0.12,0.0,0.09,0.09,0.0,0.09,0.0,0.0,0.11,0.0,69.28
11/09/2021,4.86,5.17,3.14,1.66,1.84,1.72,1.09,1.52,2.03,1.03,0.88,0.75,0.88,0.54,0.8,0.72,0.62,0.65,0.71,0.64,0.5,0.56,0.58,0.44,0.61,0.42,0.49,0.56,0.45,0.46,0.46,0.43,0.47,0.37,0.49,0.45,0.42,0.48,0.47,0.44,0.43,0.43,0.38,0.37,0.46,0.39,0.34,0.38,0.32,0.31,0.3,0.32,0.35,0.27,0.32,0.34,0.28,0.25,0.34,0.34,0.28,0.3,0.25,0.28,0.29,0.23,0.26,0.28,0.29,0.26,0.23,0.34,0.22,0.25,0.27,0.28,0.23,0.21,0.25,0.25,0.19,0.18,0.23,0.21,0.17,0.21,0.19,0.22,0.17,0.22,0.14,0.18,0.18,0.17,0.12,0.2,0.17,0.15,0.16,0.19,0.18,0.18,0.21,0.15,0.16,0.17,0.16,0.16,0.17,0.14,0.14,0.17,0.12,0.17,0.17,0.17,0.18,0.14,0.16,0.11,0.13,0.12,0.14,0.2,0.16,0.15,0.16,0.15,0.14,0.13,0.13,0.13,0.2,0.12,0.14,0.11,0.11,0.14,0.16,0.11,0.12,0.0,0.11,0.12,0.12,0.13,0.14,0.11,0.11,0.12,0.1,0.11,0.0,0.13,0.12,0.11,0.0,0.12,0.11,0.11,0.13,0.1,0.12,0.11,0.1,0.09,0.0,0.11,0.1,0.1,0.09,0.1,0.13,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.11,0.1,0.1,0.0,0.0,0.09,0.11,0.0,0.11,0.0,0.11,0.1,0.11,0.09,0.0,0.09,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.17,0.14,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.11,0.09,69.16000000000001
11/10/2021,4.86,5.17,3.14,1.66,1.84,1.72,1.09,1.52,2.03,1.03,0.88,0.75,0.88,0.54,0.8,0.72,0.62,0.65,0.71,0.64,0.5,0.56,0.58,0.44,0.61,0.42,0.49,0.56,0.45,0.46,0.46,0.43,0.47,0.37,0.49,0.45,0.42,0.48,0.47,0.44,0.43,0.43,0.38,0.37,0.46,0.39,0.34,0.38,0.32,0.31,0.3,0.32,0.35,0.27,0.32,0.34,0.28,0.25,0.34,0.34,0.28,0.3,0.25,0.28,0.29,0.23,0.26,0.28,0.29,0.26,0.23,0.34,0.22,0.25,0.27,0.28,0.23,0.21,0.25,0.25,0.19,0.18,0.23,0.21,0.17,0.21,0.19,0.22,0.17,0.22,0.14,0.18,0.18,0.17,0.12,0.2,0.17,0.15,0.16,0.19,0.18,0.18,0.21,0.15,0.16,0.17,0.16,0.16,0.17,0.14,0.14,0.17,0.12,0.17,0.17,0.17,0.18,0.14,0.16,0.11,0.13,0.12,0.14,0.2,0.16,0.15,0.16,0.15,0.14,0.13,0.13,0.13,0.2,0.12,0.14,0.11,0.11,0.14,0.16,0.11,0.12,0.0,0.11,0.12,0.12,0.13,0.14,0.11,0.11,0.12,0.1,0.11,0.0,0.13,0.12,0.11,0.0,0.12,0.11,0.11,0.13,0.1,0.12,0.11,0.1,0.09,0.0,0.11,0.1,0.1,0.09,0.1,0.13,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.11,0.1,0.1,0.0,0.0,0.09,0.11,0.0,0.11,0.0,0.11,0.1,0.11,0.09,0.0,0.09,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.17,0.14,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.11,0.09,69.16000000000001
