,SWBI,HIBB,BCC,ARCB,VSTO,LPX,MODV,XPEL,JYNT,ESGR,ANAT,AVID,GNRC,TTGT,AMCX,LSCC,MTZ,OMCL,UPWK,WK,GHC,SPT,VCEL,CELH,CMC,APPS,KFY,EME,EIG,JCOM,TBK,ZUMZ,VNDA,APOG,FIX,VIVO,NAVI,CTRN,GTN,LHCG,MYRG,APAM,MEI,NTCT,SUPN,CALX,HOPE,HZO,VSH,HVT,INVA,INSP,MTG,HTH,TPH,UVV,NTUS,BPOP,JOE,TSE,MTH,INT,IMKTA,HMST,BPMC,BHE,HALO,OFIX,RUSHA,STAA,WMK,CSWI,HTD.,ASTE,AMPH,BIG,OPI,MHO,PLXS,TNK,HWC,SITE,SPTN,MCY,NXGN,HSKA,LPG,DECK,LNN,NTGR,CMBM,IDI.,MED,RMR,AMN,HLI,RGR,ANGO,INGN,LL,OMI,SSTK,ATRC,DAR,ETH,QDEL,MC,NSIT,CDMO,BSIG,HE,SWAV,PZZA,SHYF,SNV,SYNA,RCII,PRDO,NVCR,NSA,FRPT,FIVN,EGRX,CXW,AMED,PLAB,TTEK,SAIA,SBRA,RVLV,EXPI,PRFT,DF3.,AMKR,CVLT,AVA,ACLS,RILY,EGBN,NTRA,PDM,RPT,SFNC,BLD,EBS,FLGT,BDN,BL,ANIK,XPER,WOR,SCHN,PHR,MATX,LMAT,GSHD,HI,THRM,CYRX,CROX,BJ,ATGE,AYI,STRL,SFBS,PACK,TTEC,UMBF,UMH,SAFT,IIPR,PCH,MLI,HMN,HSII,FR,COWN,PFSI,MSA,USNA,PINC,NVAX,NWBI,NIJ.,GBX,MRTN,ICUI,HP,GPI,COS.,ATKR,INSW,PRIM,USM,SMCI,STC,SMP,SFM,NEO,OSTK,AA,MGY,CORT,IDCC,NLS,CNO,NNI,ASB,HUBG,MANT,SPB,CSGS,CUTR,AGYS,RGEN,WIRE,CCS,WTS,AMBA,PACW,VRTV,JW.A,ETD,NHI,CNNE,WSBC,CRVL,ARGO,TMST,PBH,SIGI,WCC,KLIC,EXLS,STAR,BHLB,ADTN,TEX,DFIN,ASIX,HCI,MTW,ENTA,n/a,AMEH,MISXX,SNDR,WLL,ALKS,UNFI,BCEI,CEIX,ZD,FELE,MEDP,DEN,CRC,CIVI,DDS,EBIX,ADUS,SATS,ABM,R,HMHC,SAGE,KFRC,TGNA,IRWD,CRUS,RLGY,POR,HTLD,REZI,RDN,COLL,SKY,GEO,AUB,IRT,OTTR,CUBI,XRX,HLIO,APTS,ITGR,GIII,COHU,ADS,AOSL,GNK,ASAN,HCC,ANAB,SUM
10/18/2021,0.92,0.77,1.0,1.3,0.88,0.9,0.82,0.6,0.62,0.73,0.0,0.49,0.65,0.62,0.51,0.75,0.55,0.65,0.65,0.7,0.57,0.84,0.53,0.65,0.62,0.0,0.63,0.65,0.62,0.0,0.7,0.47,0.51,0.56,0.6,0.43,0.84,0.46,0.55,0.38,0.93,0.24,0.46,0.5,0.52,0.62,0.55,0.51,0.44,0.39,0.6,0.64,0.59,0.46,0.53,0.0,0.46,0.51,0.47,0.0,0.52,0.5,0.6,0.24,0.54,0.43,0.34,0.41,0.53,0.35,0.47,0.52,0.0,0.0,0.42,0.32,0.4,0.45,0.45,0.0,0.46,0.37,0.52,0.34,0.34,0.43,0.38,0.0,0.38,0.35,0.28,0.0,0.0,0.33,0.66,0.45,0.33,0.51,0.23,0.31,0.0,0.41,0.27,0.24,0.0,0.24,0.4,0.31,0.52,0.35,0.31,0.47,0.36,0.24,0.0,0.32,0.0,0.27,0.0,0.65,0.0,0.0,0.38,0.27,0.0,0.31,0.0,0.32,0.24,0.29,0.33,0.81,0.0,0.29,0.33,0.28,0.36,0.0,0.34,0.27,0.29,0.3,0.31,0.0,0.23,0.0,0.28,0.0,0.27,0.24,0.24,0.52,0.26,0.34,0.24,0.0,0.28,0.29,0.29,0.48,0.34,0.25,0.39,0.26,0.6,0.31,0.23,0.29,0.54,0.26,0.0,0.26,0.26,0.27,0.34,0.27,0.0,0.0,0.0,0.24,0.28,0.0,0.25,0.0,0.27,0.23,0.28,0.24,0.3,0.0,0.37,0.0,0.0,0.0,0.24,0.29,0.27,0.0,0.0,0.0,0.57,0.31,0.44,0.37,0.0,0.27,0.27,0.26,0.25,0.0,0.26,0.24,0.0,0.24,0.26,0.34,0.0,0.56,0.0,0.26,0.56,0.0,0.3,0.5,0.53,0.57,0.46,0.42,0.31,0.33,0.27,0.31,0.0,0.3,0.27,0.27,0.0,0.0,0.29,0.32,0.29,0.0,0.29,0.0,0.0,0.0,0.23,0.66,0.32,0.0,0.24,0.26,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.18
10/19/2021,0.9,0.77,0.99,1.33,0.87,0.9,0.83,0.6,0.62,0.74,0.0,0.49,0.68,0.63,0.49,0.75,0.55,0.65,0.66,0.72,0.56,0.84,0.53,0.63,0.64,0.0,0.63,0.64,0.61,0.0,0.7,0.47,0.52,0.55,0.59,0.42,0.84,0.45,0.54,0.38,0.92,0.24,0.46,0.51,0.53,0.6,0.54,0.5,0.44,0.39,0.6,0.64,0.58,0.46,0.53,0.0,0.45,0.51,0.47,0.0,0.5,0.5,0.59,0.24,0.53,0.43,0.33,0.41,0.52,0.35,0.46,0.51,0.0,0.0,0.41,0.32,0.42,0.44,0.45,0.0,0.46,0.37,0.51,0.34,0.34,0.43,0.38,0.0,0.39,0.35,0.28,0.0,0.0,0.34,0.61,0.45,0.33,0.55,0.0,0.3,0.0,0.41,0.27,0.25,0.0,0.23,0.42,0.31,0.54,0.36,0.32,0.46,0.35,0.23,0.0,0.31,0.0,0.27,0.0,0.65,0.0,0.0,0.37,0.27,0.0,0.3,0.0,0.33,0.24,0.29,0.33,0.8,0.0,0.29,0.33,0.28,0.37,0.23,0.33,0.27,0.29,0.3,0.31,0.0,0.23,0.0,0.28,0.0,0.27,0.23,0.24,0.53,0.26,0.35,0.25,0.0,0.27,0.29,0.3,0.48,0.34,0.25,0.39,0.26,0.59,0.32,0.23,0.29,0.54,0.26,0.0,0.26,0.26,0.27,0.33,0.27,0.0,0.0,0.0,0.25,0.28,0.0,0.25,0.0,0.27,0.23,0.28,0.25,0.3,0.0,0.37,0.0,0.0,0.0,0.24,0.29,0.26,0.0,0.0,0.0,0.66,0.31,0.41,0.37,0.0,0.27,0.27,0.26,0.26,0.0,0.26,0.24,0.0,0.24,0.26,0.35,0.0,0.57,0.0,0.26,0.55,0.0,0.3,0.51,0.54,0.57,0.47,0.43,0.31,0.33,0.27,0.32,0.0,0.29,0.26,0.27,0.0,0.0,0.29,0.32,0.28,0.0,0.3,0.0,0.0,0.0,0.23,0.68,0.32,0.0,0.25,0.26,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.19
10/20/2021,0.9,0.77,0.99,1.33,0.87,0.9,0.83,0.6,0.62,0.74,0.0,0.49,0.68,0.63,0.49,0.75,0.55,0.65,0.66,0.72,0.56,0.84,0.53,0.63,0.64,0.0,0.63,0.64,0.61,0.0,0.7,0.47,0.52,0.55,0.59,0.42,0.84,0.45,0.54,0.38,0.92,0.24,0.46,0.51,0.53,0.6,0.54,0.5,0.44,0.39,0.6,0.64,0.58,0.46,0.53,0.0,0.45,0.51,0.47,0.0,0.5,0.5,0.59,0.24,0.53,0.43,0.33,0.41,0.52,0.35,0.46,0.51,0.0,0.0,0.41,0.32,0.42,0.44,0.45,0.0,0.46,0.37,0.51,0.34,0.34,0.43,0.38,0.0,0.39,0.35,0.28,0.0,0.0,0.34,0.61,0.45,0.33,0.55,0.0,0.3,0.0,0.41,0.27,0.25,0.0,0.23,0.42,0.31,0.54,0.36,0.32,0.46,0.35,0.23,0.0,0.31,0.0,0.27,0.0,0.65,0.0,0.0,0.37,0.27,0.0,0.3,0.0,0.33,0.24,0.29,0.33,0.8,0.0,0.29,0.33,0.28,0.37,0.23,0.33,0.27,0.29,0.3,0.31,0.0,0.23,0.0,0.28,0.0,0.27,0.23,0.24,0.53,0.26,0.35,0.25,0.0,0.27,0.29,0.3,0.48,0.34,0.25,0.39,0.26,0.59,0.32,0.23,0.29,0.54,0.26,0.0,0.26,0.26,0.27,0.33,0.27,0.0,0.0,0.0,0.25,0.28,0.0,0.25,0.0,0.27,0.23,0.28,0.25,0.3,0.0,0.37,0.0,0.0,0.0,0.24,0.29,0.26,0.0,0.0,0.0,0.66,0.31,0.41,0.37,0.0,0.27,0.27,0.26,0.26,0.0,0.26,0.24,0.0,0.24,0.26,0.35,0.0,0.57,0.0,0.26,0.55,0.0,0.3,0.51,0.54,0.57,0.47,0.43,0.31,0.33,0.27,0.32,0.0,0.29,0.26,0.27,0.0,0.0,0.29,0.32,0.28,0.0,0.3,0.0,0.0,0.0,0.23,0.68,0.32,0.0,0.25,0.26,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.19
10/21/2021,0.91,0.81,0.99,1.33,0.88,0.89,0.81,0.61,0.65,0.73,0.0,0.48,0.7,0.63,0.48,0.77,0.55,0.67,0.64,0.72,0.55,0.87,0.54,0.65,0.64,0.0,0.63,0.64,0.6,0.0,0.71,0.48,0.5,0.54,0.59,0.41,0.84,0.48,0.53,0.38,0.9,0.23,0.45,0.49,0.52,0.6,0.54,0.52,0.43,0.39,0.58,0.65,0.58,0.46,0.54,0.0,0.45,0.51,0.47,0.0,0.51,0.49,0.58,0.24,0.53,0.42,0.32,0.41,0.51,0.36,0.45,0.52,0.0,0.0,0.41,0.32,0.42,0.45,0.44,0.0,0.45,0.38,0.51,0.34,0.34,0.43,0.39,0.0,0.38,0.35,0.28,0.0,0.0,0.34,0.62,0.46,0.33,0.54,0.23,0.31,0.0,0.42,0.27,0.25,0.0,0.23,0.41,0.31,0.55,0.35,0.3,0.48,0.35,0.0,0.0,0.31,0.0,0.27,0.0,0.65,0.0,0.0,0.36,0.26,0.0,0.29,0.0,0.33,0.24,0.31,0.33,0.82,0.0,0.29,0.33,0.27,0.37,0.23,0.33,0.27,0.29,0.3,0.31,0.0,0.23,0.0,0.28,0.0,0.26,0.23,0.24,0.54,0.26,0.35,0.24,0.0,0.27,0.28,0.3,0.5,0.34,0.25,0.39,0.26,0.6,0.32,0.23,0.29,0.54,0.26,0.0,0.25,0.26,0.27,0.33,0.27,0.0,0.0,0.0,0.24,0.27,0.0,0.25,0.0,0.27,0.23,0.27,0.26,0.29,0.0,0.38,0.0,0.0,0.0,0.24,0.29,0.25,0.0,0.0,0.0,0.67,0.32,0.39,0.37,0.0,0.27,0.28,0.26,0.26,0.0,0.26,0.24,0.0,0.23,0.26,0.35,0.0,0.58,0.0,0.27,0.56,0.0,0.3,0.51,0.54,0.56,0.47,0.42,0.3,0.33,0.27,0.32,0.0,0.29,0.26,0.27,0.0,0.0,0.3,0.32,0.28,0.0,0.28,0.0,0.0,0.0,0.23,0.69,0.31,0.0,0.25,0.29,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.23
10/22/2021,0.92,0.81,0.95,1.31,0.88,0.86,0.81,0.61,0.64,0.72,0.0,0.48,0.69,0.64,0.48,0.77,0.55,0.67,0.66,0.74,0.56,0.88,0.55,0.66,0.63,0.0,0.62,0.64,0.6,0.0,0.71,0.47,0.5,0.54,0.59,0.41,0.83,0.47,0.53,0.4,0.9,0.24,0.45,0.49,0.5,0.6,0.54,0.5,0.43,0.4,0.59,0.65,0.58,0.46,0.53,0.0,0.45,0.51,0.46,0.0,0.51,0.49,0.58,0.24,0.54,0.42,0.34,0.41,0.51,0.38,0.45,0.5,0.0,0.0,0.41,0.32,0.41,0.44,0.45,0.0,0.45,0.38,0.51,0.34,0.34,0.43,0.39,0.0,0.39,0.35,0.28,0.0,0.0,0.34,0.62,0.46,0.34,0.55,0.23,0.31,0.0,0.41,0.27,0.25,0.0,0.23,0.41,0.31,0.55,0.35,0.31,0.47,0.35,0.0,0.0,0.32,0.0,0.27,0.0,0.64,0.0,0.0,0.36,0.26,0.0,0.28,0.0,0.33,0.24,0.31,0.33,0.82,0.0,0.29,0.34,0.27,0.38,0.0,0.33,0.27,0.28,0.29,0.3,0.0,0.23,0.0,0.28,0.0,0.26,0.0,0.24,0.53,0.26,0.35,0.25,0.0,0.27,0.28,0.31,0.5,0.34,0.25,0.39,0.26,0.62,0.33,0.24,0.29,0.53,0.26,0.0,0.25,0.28,0.26,0.32,0.27,0.0,0.0,0.0,0.24,0.28,0.0,0.25,0.0,0.27,0.23,0.27,0.26,0.3,0.0,0.38,0.23,0.0,0.0,0.24,0.29,0.26,0.0,0.0,0.0,0.62,0.31,0.4,0.36,0.0,0.27,0.28,0.26,0.26,0.0,0.25,0.24,0.0,0.23,0.25,0.35,0.0,0.58,0.0,0.26,0.57,0.0,0.31,0.51,0.55,0.56,0.47,0.41,0.3,0.33,0.26,0.32,0.0,0.29,0.26,0.27,0.0,0.23,0.29,0.32,0.28,0.0,0.29,0.0,0.0,0.0,0.23,0.69,0.31,0.0,0.25,0.25,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.12
10/25/2021,0.9,0.85,0.97,1.34,0.9,0.86,0.8,0.64,0.64,0.73,0.0,0.48,0.7,0.62,0.47,0.78,0.56,0.68,0.65,0.74,0.55,0.83,0.52,0.66,0.63,0.0,0.6,0.65,0.6,0.0,0.71,0.48,0.5,0.56,0.6,0.42,0.82,0.48,0.54,0.39,0.92,0.24,0.47,0.48,0.49,0.58,0.54,0.5,0.43,0.39,0.58,0.66,0.58,0.46,0.53,0.0,0.45,0.52,0.49,0.0,0.51,0.48,0.58,0.24,0.53,0.42,0.34,0.4,0.54,0.38,0.46,0.5,0.0,0.0,0.41,0.31,0.41,0.45,0.45,0.0,0.48,0.39,0.51,0.34,0.34,0.4,0.38,0.0,0.34,0.35,0.29,0.0,0.0,0.35,0.62,0.45,0.34,0.56,0.0,0.31,0.23,0.41,0.27,0.25,0.0,0.24,0.42,0.31,0.53,0.35,0.3,0.5,0.34,0.24,0.0,0.32,0.0,0.26,0.0,0.64,0.0,0.0,0.35,0.26,0.0,0.28,0.0,0.34,0.24,0.31,0.34,0.75,0.0,0.3,0.33,0.27,0.36,0.0,0.33,0.27,0.28,0.29,0.31,0.0,0.0,0.0,0.28,0.0,0.26,0.0,0.24,0.54,0.27,0.34,0.25,0.0,0.27,0.28,0.32,0.52,0.34,0.25,0.38,0.25,0.61,0.32,0.23,0.29,0.54,0.26,0.0,0.25,0.29,0.27,0.32,0.27,0.0,0.0,0.0,0.24,0.27,0.0,0.25,0.0,0.27,0.24,0.27,0.26,0.32,0.0,0.37,0.0,0.0,0.0,0.24,0.3,0.26,0.0,0.0,0.0,0.58,0.31,0.38,0.36,0.0,0.27,0.27,0.26,0.26,0.0,0.25,0.24,0.0,0.23,0.26,0.34,0.0,0.59,0.0,0.26,0.58,0.0,0.31,0.51,0.55,0.56,0.46,0.41,0.29,0.33,0.27,0.32,0.24,0.28,0.26,0.27,0.0,0.23,0.29,0.31,0.3,0.0,0.29,0.0,0.0,0.0,0.24,0.67,0.31,0.0,0.25,0.24,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.11
10/26/2021,0.91,0.82,0.97,1.35,0.91,0.86,0.8,0.64,0.63,0.72,0.0,0.47,0.7,0.62,0.46,0.77,0.56,0.68,0.65,0.74,0.56,0.8,0.53,0.66,0.62,0.0,0.6,0.65,0.61,0.0,0.75,0.48,0.51,0.57,0.61,0.42,0.83,0.48,0.54,0.38,0.95,0.25,0.46,0.48,0.5,0.55,0.54,0.49,0.43,0.39,0.57,0.68,0.58,0.47,0.55,0.0,0.45,0.53,0.49,0.0,0.51,0.47,0.59,0.24,0.54,0.41,0.34,0.4,0.56,0.37,0.47,0.5,0.0,0.0,0.41,0.31,0.39,0.45,0.45,0.0,0.48,0.4,0.51,0.35,0.34,0.39,0.37,0.0,0.34,0.34,0.0,0.0,0.0,0.34,0.61,0.45,0.34,0.56,0.0,0.31,0.23,0.41,0.28,0.26,0.0,0.24,0.41,0.31,0.54,0.35,0.3,0.5,0.34,0.24,0.0,0.32,0.0,0.26,0.0,0.65,0.0,0.0,0.35,0.25,0.0,0.28,0.0,0.34,0.24,0.3,0.35,0.76,0.0,0.28,0.33,0.27,0.36,0.23,0.33,0.27,0.28,0.29,0.31,0.0,0.0,0.0,0.28,0.0,0.26,0.0,0.24,0.56,0.26,0.35,0.24,0.0,0.27,0.28,0.33,0.52,0.35,0.25,0.38,0.25,0.61,0.32,0.23,0.3,0.54,0.26,0.0,0.26,0.29,0.27,0.32,0.27,0.0,0.0,0.0,0.24,0.27,0.0,0.25,0.0,0.26,0.24,0.27,0.25,0.33,0.0,0.37,0.0,0.0,0.0,0.23,0.29,0.25,0.0,0.0,0.0,0.57,0.32,0.38,0.36,0.0,0.27,0.27,0.26,0.27,0.0,0.25,0.24,0.0,0.0,0.26,0.35,0.0,0.59,0.0,0.26,0.59,0.0,0.3,0.5,0.56,0.56,0.46,0.41,0.3,0.33,0.27,0.32,0.23,0.28,0.26,0.28,0.0,0.23,0.28,0.32,0.29,0.0,0.3,0.0,0.0,0.0,0.24,0.67,0.31,0.0,0.26,0.24,0.51,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.14000000000001
10/27/2021,0.91,0.82,0.97,1.35,0.91,0.86,0.8,0.64,0.63,0.72,0.0,0.47,0.7,0.62,0.46,0.77,0.56,0.68,0.65,0.74,0.56,0.8,0.53,0.66,0.62,0.0,0.6,0.65,0.61,0.0,0.75,0.48,0.51,0.57,0.61,0.42,0.83,0.48,0.54,0.38,0.95,0.25,0.46,0.48,0.5,0.55,0.54,0.49,0.43,0.39,0.57,0.68,0.58,0.47,0.55,0.0,0.45,0.53,0.49,0.0,0.51,0.47,0.59,0.24,0.54,0.41,0.34,0.4,0.56,0.37,0.47,0.5,0.0,0.0,0.41,0.31,0.39,0.45,0.45,0.0,0.48,0.4,0.51,0.35,0.34,0.39,0.37,0.0,0.34,0.34,0.0,0.0,0.0,0.34,0.61,0.45,0.34,0.56,0.0,0.31,0.23,0.41,0.28,0.26,0.0,0.24,0.41,0.31,0.54,0.35,0.3,0.5,0.34,0.24,0.0,0.32,0.0,0.26,0.0,0.65,0.0,0.0,0.35,0.25,0.0,0.28,0.0,0.34,0.24,0.3,0.35,0.76,0.0,0.28,0.33,0.27,0.36,0.23,0.33,0.27,0.28,0.29,0.31,0.0,0.0,0.0,0.28,0.0,0.26,0.0,0.24,0.56,0.26,0.35,0.24,0.0,0.27,0.28,0.33,0.52,0.35,0.25,0.38,0.25,0.61,0.32,0.23,0.3,0.54,0.26,0.0,0.26,0.29,0.27,0.32,0.27,0.0,0.0,0.0,0.24,0.27,0.0,0.25,0.0,0.26,0.24,0.27,0.25,0.33,0.0,0.37,0.0,0.0,0.0,0.23,0.29,0.25,0.0,0.0,0.0,0.57,0.32,0.38,0.36,0.0,0.27,0.27,0.26,0.27,0.0,0.25,0.24,0.0,0.0,0.26,0.35,0.0,0.59,0.0,0.26,0.59,0.0,0.3,0.5,0.56,0.56,0.46,0.41,0.3,0.33,0.27,0.32,0.23,0.28,0.26,0.28,0.0,0.23,0.28,0.32,0.29,0.0,0.3,0.0,0.0,0.0,0.24,0.67,0.31,0.0,0.26,0.24,0.51,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.14000000000001
10/28/2021,0.92,0.82,0.98,1.36,0.89,0.87,0.78,0.63,0.63,0.72,0.0,0.46,0.69,0.62,0.45,0.76,0.56,0.68,0.65,0.73,0.56,0.8,0.52,0.69,0.65,0.0,0.61,0.65,0.61,0.0,0.74,0.48,0.5,0.57,0.61,0.42,0.81,0.48,0.54,0.37,0.95,0.25,0.46,0.47,0.5,0.54,0.54,0.5,0.43,0.39,0.56,0.67,0.57,0.47,0.54,0.0,0.45,0.54,0.49,0.0,0.52,0.49,0.59,0.24,0.53,0.41,0.33,0.39,0.57,0.37,0.48,0.5,0.0,0.0,0.4,0.31,0.38,0.45,0.45,0.0,0.48,0.4,0.52,0.35,0.34,0.37,0.37,0.23,0.34,0.33,0.0,0.0,0.23,0.34,0.61,0.45,0.34,0.56,0.0,0.31,0.23,0.4,0.27,0.26,0.0,0.24,0.41,0.31,0.53,0.35,0.3,0.5,0.34,0.24,0.0,0.32,0.0,0.26,0.0,0.66,0.0,0.0,0.34,0.25,0.0,0.28,0.0,0.34,0.23,0.31,0.36,0.76,0.0,0.29,0.33,0.27,0.36,0.0,0.32,0.27,0.28,0.29,0.31,0.0,0.0,0.0,0.27,0.0,0.27,0.0,0.24,0.58,0.26,0.35,0.25,0.0,0.26,0.28,0.33,0.54,0.34,0.26,0.38,0.25,0.61,0.32,0.0,0.3,0.54,0.26,0.0,0.26,0.31,0.26,0.33,0.27,0.0,0.0,0.0,0.24,0.27,0.0,0.25,0.0,0.27,0.24,0.26,0.25,0.33,0.27,0.38,0.0,0.0,0.0,0.23,0.3,0.25,0.0,0.0,0.0,0.58,0.33,0.36,0.36,0.0,0.0,0.27,0.26,0.27,0.0,0.25,0.24,0.0,0.23,0.26,0.36,0.0,0.59,0.0,0.26,0.59,0.0,0.31,0.49,0.56,0.56,0.46,0.41,0.31,0.33,0.27,0.32,0.23,0.28,0.26,0.27,0.0,0.24,0.28,0.33,0.28,0.0,0.3,0.0,0.0,0.0,0.24,0.68,0.32,0.0,0.26,0.24,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.13000000000001
10/29/2021,0.92,0.82,0.98,1.36,0.89,0.87,0.78,0.63,0.63,0.72,0.0,0.46,0.69,0.62,0.45,0.76,0.56,0.68,0.65,0.73,0.56,0.8,0.52,0.69,0.65,0.0,0.61,0.65,0.61,0.0,0.74,0.48,0.5,0.57,0.61,0.42,0.81,0.48,0.54,0.37,0.95,0.25,0.46,0.47,0.5,0.54,0.54,0.5,0.43,0.39,0.56,0.67,0.57,0.47,0.54,0.0,0.45,0.54,0.49,0.0,0.52,0.49,0.59,0.24,0.53,0.41,0.33,0.39,0.57,0.37,0.48,0.5,0.0,0.0,0.4,0.31,0.38,0.45,0.45,0.0,0.48,0.4,0.52,0.35,0.34,0.37,0.37,0.23,0.34,0.33,0.0,0.0,0.23,0.34,0.61,0.45,0.34,0.56,0.0,0.31,0.23,0.4,0.27,0.26,0.0,0.24,0.41,0.31,0.53,0.35,0.3,0.5,0.34,0.24,0.0,0.32,0.0,0.26,0.0,0.66,0.0,0.0,0.34,0.25,0.0,0.28,0.0,0.34,0.23,0.31,0.36,0.76,0.0,0.29,0.33,0.27,0.36,0.0,0.32,0.27,0.28,0.29,0.31,0.0,0.0,0.0,0.27,0.0,0.27,0.0,0.24,0.58,0.26,0.35,0.25,0.0,0.26,0.28,0.33,0.54,0.34,0.26,0.38,0.25,0.61,0.32,0.0,0.3,0.54,0.26,0.0,0.26,0.31,0.26,0.33,0.27,0.0,0.0,0.0,0.24,0.27,0.0,0.25,0.0,0.27,0.24,0.26,0.25,0.33,0.27,0.38,0.0,0.0,0.0,0.23,0.3,0.25,0.0,0.0,0.0,0.58,0.33,0.36,0.36,0.0,0.0,0.27,0.26,0.27,0.0,0.25,0.24,0.0,0.23,0.26,0.36,0.0,0.59,0.0,0.26,0.59,0.0,0.31,0.49,0.56,0.56,0.46,0.41,0.31,0.33,0.27,0.32,0.23,0.28,0.26,0.27,0.0,0.24,0.28,0.33,0.28,0.0,0.3,0.0,0.0,0.0,0.24,0.68,0.32,0.0,0.26,0.24,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.13000000000001
