,MRNA,FTNT,HUBS,GNRC,SNAP,CRL,NET,LNG,NDAQ,NVAX,OXY,CZR,EBAY,DELL,IT,SIVB,ZBRA,AZO,EL,PINS,SQ,TRMB,ROKU,QRVO,GME,PTC,TSCO,ENTG,LRCX,SWKS,TER,IQV,HZNP,EPAM,UI,AMAT,LOW,AVTR,GOOGL,ETSY,KKR,PYPL,W,TECH,TROW,KLAC,BLK,A,DE,ENPH,TWLO,APTV,ORLY,FRC,NTAP,GRMN,TWTR,ACN,ABBV,CTLT,KEYS,TXG,CRWD,ODFL,MLM,HD,TSLA,LYFT,POOL,BX,MCHP,HOLX,EXK.,LLY,FISV,WAT,Z,CVNA,PANW,PENN,PKI,ORCL,AMZN,MSI,FB,MRVL,ALGN,DVA,TMO,ZEN,CMG,GH,PTON,ADI,MPWR,ADP,BMY,NVDA,ROK,AME,APH,FAST,TXN,KDP,CGNX,CSCO,CDNS,ATVI,ABT,NVCR,WDAY,EFX,DIS,UBER,IDXX,PLUG,WST,ZS,ANET,DHR,MTD,OTIS,BIO,CHTR,MMC,MSFT,TTD,ESS,AAPL,PAYX,PM,SNPS,SHW,TDG,BR,DG,YUM,VMW,SSNC,QCOM,NEM,IEX,ICE,AON,AMGN,MNST,GPN,CTXS,DOCU,ESTC,INTU,MDB,ZM,DPZ,DDOG,AMD,ALNY,ILMN,INVH,MCO,NKE,CRM,VEEV,PLD,NOW,SPGI,CTAS,OKTA,GDDY,HEI,ADSK,FICO,PODD,STE,COO,PG,WMT,UNP,PAYC,TFX,NFLX,ABMD,CHD,KMB,TTWO,CPB,US Dollar,MSCI,REGN,PSA,ADBE,LBRDK,ZTS,DRE,TRU,ISRG,EW,DLR,DXCM,CPRT,RMD,AKAM,SUI,SBAC,ROP,AMT,CL,CCI,EQIX,AVLR,SGEN,EXAS,MISXX,018000.KQ,Morgan Stanley Instl Lqudty Trs Instl,n/a,688101.SS,688001.SS,FTOXX,OKE,BILL,CG,ALB,DT,BBWI WI,NUE,HCA,U,SNOW,FCX,DFS,GS,IR,RF,MS,URI,LH,ON,MGM,JCI,CPT,AVY,MAA,WY,TGT,CDW,EXPD,HES,HLT,WMB,CDAY,SCHW,SPG,ELS,EXR,GE,AWK,AVB,MASI,NXPI,BURL,LYV,EXPE,EQR,VRSK,MCD,DAL,AVGO,SBUX,NLOK,AMC,XRAY,PLTR,SUM
10/11/2021,0.71,0.94,0.89,0.72,0.91,0.89,1.08,0.91,0.91,0.0,0.57,0.92,0.0,0.73,0.89,0.91,0.51,0.88,0.0,0.0,0.54,0.36,0.18,0.17,0.0,0.0,0.0,0.5,0.17,0.17,0.18,0.72,0.73,0.92,0.0,0.51,0.53,0.89,0.92,0.54,0.92,0.17,0.0,0.52,0.51,0.35,0.36,0.7,0.36,0.18,0.0,0.57,0.71,0.54,0.9,0.71,0.0,0.0,0.36,0.87,0.7,0.0,0.72,0.73,0.18,0.0,0.72,0.0,0.74,0.88,0.17,0.0,0.0,0.52,0.0,0.69,0.0,0.67,0.91,0.0,0.87,0.75,0.36,0.53,0.34,0.38,0.88,0.0,0.9,0.0,0.72,0.0,0.0,0.17,0.86,0.18,0.17,0.72,0.37,0.0,0.53,0.0,0.18,0.0,0.0,0.0,0.36,0.0,0.35,0.0,0.0,0.91,0.0,0.0,0.52,0.0,0.87,0.91,0.38,0.88,0.36,0.53,0.0,0.36,0.53,0.37,0.17,0.36,0.52,0.37,0.0,0.52,0.37,0.0,0.0,0.0,0.53,0.0,0.0,0.17,0.0,0.0,0.19,0.73,0.0,0.0,0.0,0.0,0.18,0.0,0.71,0.89,0.0,0.52,0.71,0.73,0.76,0.0,0.17,0.18,0.18,0.36,0.0,0.18,0.53,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.73,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.65,0.17,0.17,0.36,0.36,0.18,0.36,0.53,0.51,0.0,0.7,0.53,0.5,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.92,0.92,0.9,0.9,0.89,0.89,0.88,0.76,0.75,0.75,0.73,0.73,0.73,0.73,0.72,0.71,0.7,0.7,0.54,0.53,0.53,0.53,0.53,0.52,0.52,0.5,0.5,0.38,0.38,0.38,0.37,0.37,0.37,0.36,0.36,0.36,0.36,0.36,0.36,0.35,0.35,0.19,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.17,0.17,0.17,99.99
10/12/2021,0.71,0.94,0.9,0.71,0.9,0.88,1.1,0.91,0.91,0.0,0.59,0.9,0.0,0.72,0.89,0.92,0.5,0.88,0.0,0.0,0.52,0.36,0.18,0.17,0.0,0.0,0.0,0.5,0.17,0.17,0.17,0.72,0.74,0.92,0.0,0.51,0.53,0.88,0.93,0.53,0.96,0.17,0.0,0.52,0.52,0.35,0.36,0.69,0.37,0.18,0.0,0.58,0.71,0.55,0.91,0.71,0.0,0.0,0.37,0.87,0.7,0.0,0.71,0.72,0.18,0.0,0.72,0.0,0.73,0.89,0.17,0.0,0.0,0.53,0.0,0.69,0.0,0.67,0.92,0.0,0.87,0.77,0.36,0.53,0.35,0.38,0.86,0.0,0.91,0.0,0.71,0.0,0.0,0.17,0.86,0.18,0.17,0.72,0.37,0.0,0.54,0.0,0.18,0.0,0.0,0.0,0.35,0.0,0.36,0.0,0.0,0.91,0.0,0.0,0.52,0.0,0.85,0.91,0.39,0.88,0.36,0.53,0.0,0.35,0.54,0.37,0.18,0.36,0.53,0.38,0.0,0.51,0.37,0.0,0.0,0.0,0.53,0.0,0.0,0.17,0.0,0.0,0.19,0.73,0.0,0.0,0.0,0.0,0.18,0.0,0.7,0.85,0.0,0.52,0.71,0.73,0.77,0.0,0.17,0.18,0.18,0.36,0.0,0.18,0.52,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.73,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.65,0.18,0.17,0.35,0.36,0.18,0.36,0.52,0.5,0.0,0.69,0.53,0.5,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.92,0.93,0.88,0.89,0.9,0.89,0.88,0.77,0.74,0.75,0.74,0.74,0.72,0.74,0.73,0.7,0.71,0.69,0.54,0.53,0.53,0.52,0.53,0.53,0.52,0.51,0.5,0.41,0.38,0.39,0.38,0.38,0.36,0.37,0.36,0.36,0.36,0.36,0.36,0.35,0.35,0.19,0.18,0.18,0.18,0.18,0.18,0.18,0.17,0.18,0.17,0.17,0.17,100.07
10/13/2021,0.71,0.94,0.9,0.71,0.9,0.88,1.1,0.91,0.91,0.0,0.59,0.9,0.0,0.72,0.89,0.92,0.5,0.88,0.0,0.0,0.52,0.36,0.18,0.17,0.0,0.0,0.0,0.5,0.17,0.17,0.17,0.72,0.74,0.92,0.0,0.51,0.53,0.88,0.93,0.53,0.96,0.17,0.0,0.52,0.52,0.35,0.36,0.69,0.37,0.18,0.0,0.58,0.71,0.55,0.91,0.71,0.0,0.0,0.37,0.87,0.7,0.0,0.71,0.72,0.18,0.0,0.72,0.0,0.73,0.89,0.17,0.0,0.0,0.53,0.0,0.69,0.0,0.67,0.92,0.0,0.87,0.77,0.36,0.53,0.35,0.38,0.86,0.0,0.91,0.0,0.71,0.0,0.0,0.17,0.86,0.18,0.17,0.72,0.37,0.0,0.54,0.0,0.18,0.0,0.0,0.0,0.35,0.0,0.36,0.0,0.0,0.91,0.0,0.0,0.52,0.0,0.85,0.91,0.39,0.88,0.36,0.53,0.0,0.35,0.54,0.37,0.18,0.36,0.53,0.38,0.0,0.51,0.37,0.0,0.0,0.0,0.53,0.0,0.0,0.17,0.0,0.0,0.19,0.73,0.0,0.0,0.0,0.0,0.18,0.0,0.7,0.85,0.0,0.52,0.71,0.73,0.77,0.0,0.17,0.18,0.18,0.36,0.0,0.18,0.52,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.73,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.65,0.18,0.17,0.35,0.36,0.18,0.36,0.52,0.5,0.0,0.69,0.53,0.5,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.92,0.93,0.88,0.89,0.9,0.89,0.88,0.77,0.74,0.75,0.74,0.74,0.72,0.74,0.73,0.7,0.71,0.69,0.54,0.53,0.53,0.52,0.53,0.53,0.52,0.51,0.5,0.41,0.38,0.39,0.38,0.38,0.36,0.37,0.36,0.36,0.36,0.36,0.36,0.35,0.35,0.19,0.18,0.18,0.18,0.18,0.18,0.18,0.17,0.18,0.17,0.17,0.17,100.07
10/14/2021,0.71,0.94,0.9,0.72,0.89,0.88,1.15,0.93,0.92,0.0,0.59,0.92,0.0,0.72,0.89,0.92,0.5,0.88,0.0,0.0,0.51,0.35,0.18,0.17,0.0,0.0,0.0,0.51,0.17,0.17,0.17,0.72,0.74,0.9,0.0,0.52,0.54,0.89,0.93,0.51,0.96,0.17,0.0,0.52,0.52,0.35,0.36,0.68,0.36,0.19,0.0,0.56,0.71,0.55,0.91,0.71,0.0,0.0,0.37,0.86,0.7,0.0,0.71,0.72,0.18,0.0,0.73,0.0,0.73,0.88,0.16,0.0,0.0,0.53,0.0,0.68,0.0,0.67,0.93,0.0,0.87,0.78,0.35,0.53,0.34,0.38,0.85,0.0,0.91,0.0,0.7,0.0,0.0,0.17,0.85,0.18,0.17,0.72,0.36,0.0,0.54,0.0,0.18,0.0,0.0,0.0,0.35,0.0,0.35,0.0,0.0,0.91,0.0,0.0,0.52,0.0,0.85,0.91,0.39,0.88,0.35,0.52,0.0,0.34,0.54,0.37,0.18,0.37,0.53,0.37,0.0,0.5,0.37,0.0,0.0,0.0,0.52,0.0,0.0,0.17,0.0,0.0,0.19,0.74,0.0,0.0,0.0,0.0,0.18,0.0,0.7,0.86,0.0,0.53,0.72,0.73,0.78,0.0,0.18,0.18,0.18,0.36,0.0,0.18,0.52,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.72,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.65,0.18,0.17,0.35,0.36,0.18,0.36,0.51,0.5,0.0,0.69,0.52,0.5,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.91,0.93,0.88,0.9,0.89,0.9,0.88,0.77,0.73,0.78,0.73,0.73,0.71,0.73,0.72,0.7,0.7,0.68,0.54,0.53,0.54,0.52,0.54,0.55,0.52,0.5,0.51,0.41,0.39,0.4,0.37,0.38,0.37,0.38,0.37,0.36,0.36,0.36,0.36,0.34,0.34,0.19,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.17,0.17,0.17,100.04999999999998
10/15/2021,0.72,0.93,1.0,0.73,0.91,0.88,1.19,0.93,0.91,0.0,0.58,0.93,0.0,0.71,0.88,0.91,0.5,0.88,0.0,0.0,0.51,0.35,0.18,0.17,0.0,0.0,0.0,0.5,0.17,0.17,0.17,0.71,0.74,0.91,0.0,0.51,0.54,0.81,0.91,0.53,0.95,0.17,0.0,0.51,0.5,0.34,0.36,0.67,0.35,0.2,0.0,0.57,0.71,0.54,0.9,0.7,0.0,0.0,0.36,0.86,0.7,0.0,0.73,0.71,0.18,0.0,0.74,0.0,0.72,0.89,0.16,0.0,0.0,0.52,0.0,0.68,0.0,0.66,0.94,0.0,0.86,0.78,0.35,0.54,0.34,0.38,0.84,0.0,0.9,0.0,0.71,0.0,0.0,0.17,0.85,0.18,0.17,0.71,0.36,0.0,0.53,0.0,0.17,0.0,0.0,0.0,0.35,0.0,0.35,0.0,0.0,0.9,0.0,0.0,0.52,0.0,0.85,0.94,0.39,0.87,0.35,0.52,0.0,0.34,0.54,0.37,0.18,0.37,0.52,0.37,0.0,0.51,0.37,0.0,0.0,0.0,0.52,0.0,0.0,0.17,0.0,0.0,0.19,0.74,0.0,0.0,0.0,0.0,0.17,0.0,0.7,0.89,0.0,0.52,0.73,0.73,0.77,0.0,0.18,0.18,0.18,0.37,0.0,0.18,0.53,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.73,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.64,0.18,0.17,0.34,0.36,0.19,0.35,0.51,0.5,0.0,0.7,0.52,0.5,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.97,0.93,0.93,0.88,0.92,0.9,0.9,0.88,0.79,0.74,0.76,0.74,0.73,0.7,0.74,0.72,0.7,0.69,0.66,0.59,0.52,0.54,0.52,0.54,0.55,0.52,0.5,0.51,0.41,0.39,0.4,0.38,0.38,0.37,0.38,0.37,0.36,0.36,0.36,0.36,0.33,0.34,0.19,0.18,0.18,0.18,0.18,0.18,0.17,0.17,0.17,0.17,0.17,0.17,100.07
10/18/2021,0.75,0.93,1.01,0.74,0.9,0.85,1.27,0.94,0.9,0.0,0.55,0.88,0.0,0.71,0.89,0.92,0.5,0.88,0.0,0.0,0.52,0.35,0.18,0.17,0.0,0.0,0.0,0.51,0.17,0.16,0.17,0.71,0.72,0.93,0.0,0.52,0.54,0.8,0.92,0.53,0.95,0.17,0.0,0.52,0.51,0.34,0.37,0.67,0.34,0.2,0.0,0.57,0.71,0.55,0.89,0.7,0.0,0.0,0.35,0.84,0.71,0.0,0.78,0.72,0.18,0.0,0.73,0.0,0.72,0.91,0.16,0.0,0.0,0.52,0.0,0.67,0.0,0.65,0.91,0.0,0.85,0.76,0.35,0.53,0.34,0.38,0.78,0.0,0.88,0.0,0.7,0.0,0.0,0.17,0.86,0.18,0.16,0.73,0.37,0.0,0.53,0.0,0.17,0.0,0.0,0.0,0.36,0.0,0.35,0.0,0.0,0.89,0.0,0.0,0.51,0.0,0.83,0.97,0.4,0.86,0.35,0.51,0.0,0.34,0.54,0.37,0.19,0.36,0.51,0.37,0.0,0.52,0.36,0.0,0.0,0.0,0.52,0.0,0.0,0.17,0.0,0.0,0.19,0.75,0.0,0.0,0.0,0.0,0.17,0.0,0.7,0.9,0.0,0.51,0.75,0.75,0.77,0.0,0.18,0.18,0.18,0.37,0.0,0.18,0.53,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.73,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.64,0.19,0.18,0.34,0.36,0.19,0.36,0.51,0.5,0.0,0.7,0.53,0.49,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.98,0.94,0.92,0.94,0.9,0.89,0.87,0.78,0.76,0.79,0.72,0.72,0.72,0.72,0.72,0.7,0.68,0.65,0.57,0.53,0.54,0.51,0.54,0.53,0.54,0.49,0.5,0.4,0.37,0.39,0.38,0.37,0.37,0.37,0.38,0.35,0.35,0.36,0.37,0.33,0.33,0.19,0.17,0.18,0.18,0.17,0.16,0.17,0.17,0.17,0.18,0.17,0.17,100.04999999999998
10/19/2021,0.73,0.93,1.01,0.76,0.9,0.84,1.29,0.98,0.91,0.0,0.54,0.85,0.0,0.72,0.88,0.92,0.51,0.88,0.0,0.0,0.52,0.36,0.17,0.17,0.0,0.0,0.0,0.52,0.17,0.16,0.18,0.72,0.71,0.94,0.0,0.52,0.55,0.81,0.91,0.54,0.94,0.17,0.0,0.52,0.51,0.34,0.37,0.67,0.34,0.19,0.0,0.57,0.71,0.55,0.91,0.69,0.0,0.0,0.35,0.84,0.71,0.0,0.77,0.73,0.18,0.0,0.75,0.0,0.72,0.91,0.16,0.0,0.0,0.52,0.0,0.67,0.0,0.66,0.92,0.0,0.85,0.76,0.36,0.52,0.33,0.38,0.77,0.0,0.88,0.0,0.7,0.0,0.0,0.17,0.86,0.18,0.17,0.73,0.37,0.0,0.53,0.0,0.17,0.0,0.0,0.0,0.36,0.0,0.34,0.0,0.0,0.9,0.0,0.0,0.52,0.0,0.82,0.96,0.39,0.86,0.36,0.52,0.0,0.33,0.54,0.37,0.19,0.36,0.52,0.37,0.0,0.52,0.37,0.0,0.0,0.0,0.52,0.0,0.0,0.17,0.0,0.0,0.19,0.75,0.0,0.0,0.0,0.0,0.17,0.0,0.71,0.9,0.0,0.48,0.76,0.75,0.76,0.0,0.18,0.18,0.18,0.37,0.0,0.18,0.54,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.72,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.63,0.18,0.18,0.33,0.36,0.19,0.36,0.5,0.5,0.0,0.69,0.53,0.49,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.96,0.94,0.9,0.92,0.89,0.89,0.88,0.77,0.76,0.82,0.73,0.74,0.72,0.73,0.73,0.69,0.67,0.65,0.56,0.53,0.54,0.51,0.53,0.53,0.54,0.49,0.49,0.4,0.38,0.39,0.38,0.38,0.37,0.37,0.38,0.35,0.35,0.36,0.37,0.33,0.33,0.19,0.18,0.18,0.18,0.17,0.16,0.17,0.17,0.17,0.18,0.17,0.17,100.06
10/20/2021,0.73,0.93,1.01,0.76,0.9,0.84,1.29,0.98,0.91,0.0,0.54,0.85,0.0,0.72,0.88,0.92,0.51,0.88,0.0,0.0,0.52,0.36,0.17,0.17,0.0,0.0,0.0,0.52,0.17,0.16,0.18,0.72,0.71,0.94,0.0,0.52,0.55,0.81,0.91,0.54,0.94,0.17,0.0,0.52,0.51,0.34,0.37,0.67,0.34,0.19,0.0,0.57,0.71,0.55,0.91,0.69,0.0,0.0,0.35,0.84,0.71,0.0,0.77,0.73,0.18,0.0,0.75,0.0,0.72,0.91,0.16,0.0,0.0,0.52,0.0,0.67,0.0,0.66,0.92,0.0,0.85,0.76,0.36,0.52,0.33,0.38,0.77,0.0,0.88,0.0,0.7,0.0,0.0,0.17,0.86,0.18,0.17,0.73,0.37,0.0,0.53,0.0,0.17,0.0,0.0,0.0,0.36,0.0,0.34,0.0,0.0,0.9,0.0,0.0,0.52,0.0,0.82,0.96,0.39,0.86,0.36,0.52,0.0,0.33,0.54,0.37,0.19,0.36,0.52,0.37,0.0,0.52,0.37,0.0,0.0,0.0,0.52,0.0,0.0,0.17,0.0,0.0,0.19,0.75,0.0,0.0,0.0,0.0,0.17,0.0,0.71,0.9,0.0,0.48,0.76,0.75,0.76,0.0,0.18,0.18,0.18,0.37,0.0,0.18,0.54,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.72,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.63,0.18,0.18,0.33,0.36,0.19,0.36,0.5,0.5,0.0,0.69,0.53,0.49,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.96,0.94,0.9,0.92,0.89,0.89,0.88,0.77,0.76,0.82,0.73,0.74,0.72,0.73,0.73,0.69,0.67,0.65,0.56,0.53,0.54,0.51,0.53,0.53,0.54,0.49,0.49,0.4,0.38,0.39,0.38,0.38,0.37,0.37,0.38,0.35,0.35,0.36,0.37,0.33,0.33,0.19,0.18,0.18,0.18,0.17,0.16,0.17,0.17,0.17,0.18,0.17,0.17,100.06
10/21/2021,0.74,0.96,1.01,0.79,0.88,0.86,1.37,0.98,0.9,0.0,0.56,0.86,0.0,0.71,0.89,0.92,0.51,0.89,0.0,0.0,0.52,0.35,0.18,0.16,0.0,0.0,0.0,0.51,0.17,0.16,0.18,0.71,0.7,0.95,0.0,0.52,0.55,0.81,0.91,0.55,0.94,0.17,0.0,0.51,0.51,0.33,0.37,0.67,0.34,0.2,0.0,0.56,0.71,0.54,0.86,0.7,0.0,0.0,0.34,0.84,0.72,0.0,0.79,0.74,0.18,0.0,0.77,0.0,0.72,0.91,0.16,0.0,0.0,0.52,0.0,0.67,0.0,0.66,0.92,0.0,0.84,0.76,0.36,0.52,0.34,0.38,0.76,0.0,0.88,0.0,0.7,0.0,0.0,0.17,0.86,0.18,0.16,0.73,0.37,0.0,0.53,0.0,0.17,0.0,0.0,0.0,0.36,0.0,0.34,0.0,0.0,0.91,0.0,0.0,0.51,0.0,0.82,0.98,0.38,0.85,0.35,0.51,0.0,0.33,0.53,0.37,0.19,0.36,0.52,0.37,0.0,0.51,0.36,0.0,0.0,0.0,0.52,0.0,0.0,0.17,0.0,0.0,0.19,0.73,0.0,0.0,0.0,0.0,0.17,0.0,0.72,0.91,0.0,0.48,0.76,0.77,0.74,0.0,0.17,0.18,0.18,0.37,0.0,0.19,0.53,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.72,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.61,0.18,0.18,0.33,0.36,0.19,0.35,0.5,0.49,0.0,0.68,0.53,0.49,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.95,0.94,0.92,0.92,0.9,0.89,0.87,0.79,0.76,0.81,0.72,0.75,0.72,0.72,0.71,0.68,0.67,0.66,0.56,0.53,0.54,0.5,0.53,0.52,0.55,0.51,0.5,0.39,0.37,0.39,0.37,0.38,0.38,0.37,0.37,0.35,0.34,0.35,0.35,0.34,0.33,0.19,0.17,0.17,0.18,0.17,0.16,0.17,0.17,0.17,0.19,0.16,0.17,100.0
10/22/2021,0.74,0.97,0.99,0.77,0.88,0.85,1.31,0.94,0.92,0.0,0.55,0.86,0.0,0.72,0.9,0.92,0.51,0.88,0.0,0.0,0.53,0.36,0.18,0.17,0.0,0.0,0.0,0.51,0.17,0.17,0.18,0.71,0.7,0.95,0.0,0.52,0.55,0.79,0.91,0.54,0.96,0.17,0.0,0.51,0.51,0.34,0.37,0.67,0.35,0.21,0.0,0.56,0.71,0.54,0.86,0.7,0.0,0.0,0.34,0.85,0.72,0.0,0.78,0.73,0.18,0.0,0.76,0.0,0.73,0.93,0.16,0.0,0.0,0.52,0.0,0.67,0.0,0.66,0.91,0.0,0.84,0.76,0.36,0.52,0.34,0.38,0.76,0.0,0.88,0.0,0.69,0.0,0.0,0.17,0.87,0.18,0.16,0.73,0.37,0.0,0.53,0.0,0.17,0.0,0.0,0.0,0.36,0.0,0.34,0.0,0.0,0.92,0.0,0.0,0.51,0.0,0.84,0.97,0.39,0.86,0.35,0.51,0.0,0.34,0.54,0.37,0.19,0.35,0.52,0.37,0.0,0.52,0.36,0.0,0.0,0.0,0.51,0.0,0.0,0.17,0.0,0.0,0.19,0.74,0.0,0.0,0.0,0.0,0.18,0.0,0.72,0.92,0.0,0.48,0.76,0.77,0.74,0.0,0.17,0.18,0.18,0.37,0.0,0.18,0.54,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.71,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.62,0.18,0.18,0.34,0.36,0.19,0.36,0.5,0.5,0.0,0.68,0.53,0.49,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.95,0.95,0.92,0.92,0.89,0.89,0.87,0.8,0.76,0.81,0.73,0.74,0.72,0.73,0.71,0.69,0.67,0.67,0.55,0.53,0.53,0.51,0.52,0.51,0.55,0.51,0.5,0.39,0.36,0.38,0.38,0.38,0.37,0.37,0.37,0.35,0.35,0.35,0.35,0.34,0.33,0.18,0.17,0.17,0.18,0.17,0.16,0.17,0.17,0.17,0.18,0.16,0.17,100.04
10/25/2021,0.74,0.96,1.0,0.78,0.85,0.85,1.36,0.91,0.87,0.0,0.54,0.85,0.0,0.73,0.88,0.92,0.51,0.9,0.0,0.0,0.54,0.36,0.17,0.17,0.0,0.0,0.0,0.52,0.16,0.17,0.18,0.72,0.71,0.95,0.0,0.51,0.55,0.8,0.89,0.56,1.01,0.15,0.0,0.5,0.51,0.34,0.36,0.67,0.34,0.2,0.0,0.56,0.73,0.55,0.87,0.71,0.0,0.0,0.34,0.84,0.72,0.0,0.78,0.75,0.18,0.0,0.78,0.0,0.77,0.96,0.16,0.0,0.0,0.51,0.0,0.68,0.0,0.67,0.89,0.0,0.86,0.74,0.35,0.52,0.34,0.37,0.76,0.0,0.9,0.0,0.68,0.0,0.0,0.17,0.9,0.18,0.16,0.74,0.36,0.0,0.53,0.0,0.17,0.0,0.0,0.0,0.37,0.0,0.36,0.0,0.0,0.85,0.0,0.0,0.51,0.0,0.84,0.98,0.39,0.86,0.35,0.51,0.0,0.34,0.55,0.37,0.19,0.35,0.52,0.37,0.0,0.53,0.37,0.0,0.0,0.0,0.51,0.0,0.0,0.17,0.0,0.0,0.18,0.75,0.0,0.0,0.0,0.0,0.18,0.0,0.72,0.91,0.0,0.48,0.77,0.78,0.73,0.0,0.17,0.17,0.18,0.36,0.0,0.19,0.54,0.17,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.72,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.63,0.18,0.18,0.34,0.36,0.19,0.34,0.5,0.5,0.0,0.7,0.54,0.49,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.96,0.97,0.9,0.92,0.92,0.87,0.9,0.78,0.76,0.79,0.68,0.73,0.72,0.73,0.69,0.7,0.67,0.68,0.55,0.53,0.53,0.51,0.52,0.51,0.55,0.51,0.5,0.38,0.36,0.37,0.38,0.38,0.37,0.37,0.37,0.34,0.35,0.35,0.35,0.35,0.33,0.18,0.16,0.17,0.17,0.16,0.16,0.17,0.17,0.17,0.17,0.16,0.17,100.0
