,BRK.B,JPM,JNJ,UNH,PG,BAC,DIS,CMCSA,XOM,VZ,INTC,CSCO,PFE,T,CVX,WMT,MRK,CRM,TMO,WFC,MDT,DHR,PM,BMY,NEE,MCD,C,RTX,BLK,BA,MS,IBM,HON,GS,GE,SCHW,CVS,GOOGL,ABT,GOOG,MMM,ANTM,PLD,FIS,MDLZ,TMUS,GILD,PNC,CI,COP,GM,MU,DUK,USB,CME,CSX,TFC,ATVI,CB,BDX,COF,TGT,NSC,TXN,ICE,SO,MMC,APD,BSX,KO,D,FISV,ETN,HUM,PGR,F,GPN,EMR,UNP,SYK,ADI,REGN,BIIB,WM,ROP,NOC,NEM,TWTR,JCI,GD,MRVL,TWLO,LHX,EXC,MET,SLB,INFO,SRE,CNC,LLY,AEP,EOG,DLR,DOW,AIG,DD,PRU,BK,ALL,AXP,BAX,ALXN,FDX,EA,MPC,NXPI,MO,ACN,TRV,FCX,OTIS,WELL,AFL,KMI,XEL,CTSH,IFF,PSX,MSI,STZ,GIS,ZBH,SWK,FRC,WBA,CMI,APTV,PEP,ADM,KKR,PH,CTVA,CL,WMB,YUM,SPGI,SBAC,WLTW,PCAR,DG,AVB,VLO,AME,TROW,SIVB,LUV,VRTX,PEG,ORLY,LEN,ARE,LH,NUE,ES,STT,KR,AJG,WEC,XTSLA,AWK,EQR,MCK,O,YUMC,WY,FITB,AZO,LBRDK,CBRE,KHC,CERN,LYB,PPG,RSG,IP,TDOC,NTRS,IQV,KDP,HPQ,AMGN,VIAC,ED,OKE,TDG,MLM,DTE,PPL,VTR,DOV,USD,TT,EIX,AON,HIG,QRVO,ANSGR.IS,FTV,DLTR,VMC,HES,WDC,MKC,BBY,AEE,KMB,CARR,INVH,VRSN,SYF,ESS,EQIX,GRMN,FE,NDAQ,ALB,MAA,SUI,GE.,HBAN,TRMB,TSN,ETR,COO,EXR,BLL,IR,KMX,CCL,DVN,OXY,RF,n/a,PKI,DRE,SUM
11/11/2021,2.54,2.38,2.03,1.92,1.67,1.66,1.44,1.16,1.32,1.03,0.99,1.14,1.28,0.84,1.06,1.01,0.99,1.1,1.06,1.0,0.78,0.86,0.69,0.63,0.79,0.74,0.66,0.65,0.65,0.56,0.64,0.53,0.58,0.6,0.56,0.58,0.58,0.59,0.52,0.55,0.42,0.49,0.52,0.34,0.41,0.34,0.39,0.42,0.35,0.49,0.39,0.34,0.37,0.39,0.37,0.38,0.41,0.24,0.4,0.33,0.33,0.33,0.33,0.32,0.36,0.31,0.35,0.33,0.29,0.3,0.28,0.26,0.33,0.28,0.27,0.37,0.19,0.28,0.27,0.26,0.28,0.26,0.19,0.27,0.24,0.24,0.21,0.18,0.25,0.24,0.28,0.18,0.21,0.25,0.22,0.23,0.22,0.19,0.2,0.22,0.2,0.24,0.21,0.19,0.24,0.2,0.2,0.22,0.16,0.2,0.19,0.0,0.16,0.19,0.2,0.19,0.18,0.22,0.19,0.19,0.17,0.17,0.18,0.15,0.16,0.2,0.17,0.16,0.2,0.17,0.18,0.14,0.14,0.18,0.17,0.16,0.18,0.18,0.17,0.21,0.17,0.16,0.14,0.16,0.16,0.15,0.15,0.14,0.14,0.14,0.16,0.15,0.15,0.16,0.2,0.14,0.14,0.15,0.14,0.13,0.15,0.13,0.16,0.13,0.17,0.15,0.16,0.13,0.0,0.14,0.15,0.14,0.19,0.0,0.13,0.14,0.15,0.12,0.16,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.12,0.12,0.12,0.12,0.0,0.0,0.13,0.14,0.12,0.13,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.13,0.12,0.0,0.0,0.12,0.12,0.13,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.12,0.11,0.0,0.0,0.0,74.47
11/12/2021,2.54,2.38,2.03,1.92,1.67,1.66,1.44,1.16,1.32,1.03,0.99,1.14,1.28,0.84,1.06,1.01,0.99,1.1,1.06,1.0,0.78,0.86,0.69,0.63,0.79,0.74,0.66,0.65,0.65,0.56,0.64,0.53,0.58,0.6,0.56,0.58,0.58,0.59,0.52,0.55,0.42,0.49,0.52,0.34,0.41,0.34,0.39,0.42,0.35,0.49,0.39,0.34,0.37,0.39,0.37,0.38,0.41,0.24,0.4,0.33,0.33,0.33,0.33,0.32,0.36,0.31,0.35,0.33,0.29,0.3,0.28,0.26,0.33,0.28,0.27,0.37,0.19,0.28,0.27,0.26,0.28,0.26,0.19,0.27,0.24,0.24,0.21,0.18,0.25,0.24,0.28,0.18,0.21,0.25,0.22,0.23,0.22,0.19,0.2,0.22,0.2,0.24,0.21,0.19,0.24,0.2,0.2,0.22,0.16,0.2,0.19,0.0,0.16,0.19,0.2,0.19,0.18,0.22,0.19,0.19,0.17,0.17,0.18,0.15,0.16,0.2,0.17,0.16,0.2,0.17,0.18,0.14,0.14,0.18,0.17,0.16,0.18,0.18,0.17,0.21,0.17,0.16,0.14,0.16,0.16,0.15,0.15,0.14,0.14,0.14,0.16,0.15,0.15,0.16,0.2,0.14,0.14,0.15,0.14,0.13,0.15,0.13,0.16,0.13,0.17,0.15,0.16,0.13,0.0,0.14,0.15,0.14,0.19,0.0,0.13,0.14,0.15,0.12,0.16,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.12,0.12,0.12,0.12,0.0,0.0,0.13,0.14,0.12,0.13,0.0,0.0,0.0,0.12,0.0,0.0,0.11,0.13,0.12,0.0,0.0,0.12,0.12,0.13,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.12,0.11,0.0,0.0,0.0,74.47
11/15/2021,2.51,2.37,2.04,1.91,1.7,1.67,1.33,1.16,1.3,1.03,0.97,1.14,1.33,0.85,1.05,1.01,1.01,1.08,1.07,1.0,0.76,0.87,0.7,0.63,0.8,0.73,0.66,0.64,0.66,0.56,0.64,0.51,0.57,0.6,0.56,0.58,0.59,0.58,0.53,0.54,0.42,0.5,0.52,0.35,0.41,0.33,0.4,0.41,0.35,0.46,0.4,0.34,0.37,0.39,0.38,0.38,0.41,0.25,0.4,0.33,0.33,0.33,0.32,0.32,0.35,0.32,0.35,0.33,0.28,0.31,0.29,0.27,0.32,0.27,0.27,0.36,0.18,0.28,0.27,0.25,0.28,0.27,0.19,0.27,0.24,0.24,0.22,0.17,0.26,0.24,0.29,0.17,0.21,0.25,0.22,0.22,0.22,0.18,0.21,0.22,0.2,0.23,0.2,0.2,0.24,0.2,0.2,0.22,0.16,0.2,0.19,0.0,0.16,0.2,0.2,0.19,0.18,0.22,0.19,0.2,0.17,0.17,0.18,0.15,0.16,0.2,0.18,0.16,0.2,0.17,0.18,0.13,0.15,0.19,0.17,0.16,0.18,0.18,0.18,0.21,0.17,0.17,0.15,0.17,0.16,0.15,0.15,0.14,0.15,0.14,0.16,0.15,0.15,0.15,0.2,0.14,0.14,0.15,0.15,0.14,0.15,0.13,0.16,0.13,0.17,0.15,0.16,0.13,0.0,0.15,0.15,0.14,0.19,0.0,0.13,0.15,0.15,0.12,0.16,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.12,0.12,0.12,0.12,0.0,0.0,0.13,0.13,0.11,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.13,0.12,0.0,0.0,0.12,0.12,0.13,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.15,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,74.4
11/16/2021,2.51,2.37,2.04,1.91,1.7,1.67,1.33,1.16,1.3,1.03,0.97,1.14,1.33,0.85,1.05,1.01,1.01,1.08,1.07,1.0,0.76,0.87,0.7,0.63,0.8,0.73,0.66,0.64,0.66,0.56,0.64,0.51,0.57,0.6,0.56,0.58,0.59,0.58,0.53,0.54,0.42,0.5,0.52,0.35,0.41,0.33,0.4,0.41,0.35,0.46,0.4,0.34,0.37,0.39,0.38,0.38,0.41,0.25,0.4,0.33,0.33,0.33,0.32,0.32,0.35,0.32,0.35,0.33,0.28,0.31,0.29,0.27,0.32,0.27,0.27,0.36,0.18,0.28,0.27,0.25,0.28,0.27,0.19,0.27,0.24,0.24,0.22,0.17,0.26,0.24,0.29,0.17,0.21,0.25,0.22,0.22,0.22,0.18,0.21,0.22,0.2,0.23,0.2,0.2,0.24,0.2,0.2,0.22,0.16,0.2,0.19,0.0,0.16,0.2,0.2,0.19,0.18,0.22,0.19,0.2,0.17,0.17,0.18,0.15,0.16,0.2,0.18,0.16,0.2,0.17,0.18,0.13,0.15,0.19,0.17,0.16,0.18,0.18,0.18,0.21,0.17,0.17,0.15,0.17,0.16,0.15,0.15,0.14,0.15,0.14,0.16,0.15,0.15,0.15,0.2,0.14,0.14,0.15,0.15,0.14,0.15,0.13,0.16,0.13,0.17,0.15,0.16,0.13,0.0,0.15,0.15,0.14,0.19,0.0,0.13,0.15,0.15,0.12,0.16,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.12,0.12,0.12,0.12,0.0,0.0,0.13,0.13,0.11,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.13,0.12,0.0,0.0,0.12,0.12,0.13,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.15,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,74.4
11/17/2021,2.52,2.35,2.06,1.91,1.69,1.65,1.3,1.16,1.28,1.03,0.96,1.14,1.32,0.84,1.05,1.01,1.01,1.09,1.08,1.0,0.76,0.87,0.7,0.63,0.8,0.73,0.66,0.64,0.66,0.56,0.64,0.5,0.57,0.6,0.56,0.59,0.59,0.59,0.53,0.55,0.43,0.51,0.52,0.34,0.42,0.33,0.4,0.41,0.35,0.46,0.41,0.35,0.36,0.39,0.38,0.38,0.4,0.25,0.4,0.33,0.33,0.34,0.32,0.32,0.36,0.31,0.35,0.33,0.28,0.31,0.29,0.27,0.32,0.27,0.27,0.36,0.18,0.27,0.28,0.25,0.28,0.27,0.19,0.27,0.24,0.24,0.22,0.17,0.26,0.24,0.28,0.17,0.21,0.25,0.22,0.22,0.22,0.18,0.21,0.22,0.19,0.23,0.21,0.2,0.24,0.2,0.2,0.22,0.16,0.2,0.19,0.0,0.17,0.2,0.2,0.19,0.17,0.22,0.19,0.2,0.17,0.17,0.18,0.15,0.16,0.21,0.18,0.16,0.2,0.17,0.18,0.13,0.15,0.19,0.17,0.16,0.18,0.18,0.17,0.21,0.17,0.17,0.14,0.16,0.16,0.15,0.15,0.14,0.14,0.14,0.16,0.15,0.15,0.15,0.2,0.14,0.14,0.15,0.15,0.14,0.15,0.14,0.16,0.13,0.17,0.15,0.16,0.13,0.0,0.15,0.15,0.14,0.19,0.0,0.13,0.14,0.15,0.11,0.16,0.12,0.0,0.0,0.0,0.14,0.0,0.0,0.12,0.12,0.12,0.12,0.0,0.0,0.13,0.13,0.0,0.12,0.0,0.0,0.0,0.12,0.13,0.0,0.11,0.13,0.12,0.0,0.0,0.12,0.12,0.13,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.15,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,74.35
11/18/2021,2.5,2.34,2.04,1.87,1.7,1.65,1.29,1.15,1.29,1.03,0.96,1.15,1.31,0.84,1.07,1.0,1.0,1.08,1.07,1.0,0.75,0.85,0.7,0.63,0.81,0.74,0.66,0.64,0.65,0.59,0.65,0.5,0.57,0.6,0.55,0.58,0.58,0.59,0.53,0.55,0.43,0.5,0.52,0.34,0.42,0.33,0.4,0.41,0.34,0.47,0.41,0.35,0.37,0.38,0.39,0.38,0.4,0.26,0.4,0.33,0.33,0.34,0.32,0.32,0.36,0.31,0.36,0.32,0.28,0.31,0.29,0.27,0.33,0.27,0.26,0.37,0.18,0.27,0.27,0.25,0.28,0.28,0.19,0.27,0.24,0.24,0.22,0.17,0.26,0.24,0.28,0.17,0.21,0.25,0.22,0.22,0.23,0.19,0.21,0.22,0.2,0.23,0.21,0.2,0.24,0.2,0.2,0.22,0.16,0.2,0.19,0.0,0.17,0.19,0.2,0.19,0.18,0.22,0.19,0.2,0.17,0.17,0.18,0.15,0.16,0.21,0.18,0.16,0.2,0.17,0.18,0.13,0.15,0.19,0.17,0.16,0.18,0.18,0.18,0.21,0.17,0.17,0.15,0.16,0.16,0.15,0.15,0.14,0.14,0.15,0.16,0.15,0.15,0.15,0.2,0.14,0.14,0.15,0.15,0.14,0.15,0.13,0.15,0.14,0.17,0.15,0.16,0.14,0.0,0.15,0.15,0.14,0.19,0.0,0.13,0.15,0.15,0.12,0.16,0.12,0.0,0.0,0.0,0.13,0.0,0.0,0.12,0.12,0.12,0.12,0.0,0.0,0.13,0.13,0.0,0.12,0.0,0.0,0.0,0.12,0.13,0.0,0.11,0.13,0.12,0.0,0.0,0.12,0.14,0.13,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.15,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,74.34
11/19/2021,2.5,2.33,2.03,1.87,1.7,1.65,1.3,1.15,1.31,1.02,0.97,1.14,1.31,0.84,1.08,0.97,1.01,1.09,1.09,0.99,0.75,0.87,0.69,0.63,0.81,0.74,0.65,0.64,0.64,0.57,0.65,0.5,0.57,0.6,0.54,0.58,0.58,0.59,0.54,0.55,0.43,0.5,0.52,0.34,0.41,0.33,0.4,0.41,0.35,0.47,0.41,0.35,0.36,0.39,0.38,0.38,0.41,0.24,0.4,0.33,0.32,0.35,0.32,0.31,0.36,0.31,0.36,0.32,0.28,0.3,0.29,0.27,0.33,0.27,0.26,0.37,0.18,0.27,0.27,0.25,0.29,0.27,0.18,0.28,0.24,0.23,0.22,0.17,0.27,0.23,0.29,0.18,0.21,0.25,0.22,0.22,0.23,0.19,0.21,0.22,0.2,0.22,0.21,0.19,0.23,0.19,0.2,0.22,0.16,0.2,0.19,0.0,0.17,0.19,0.2,0.19,0.17,0.22,0.19,0.19,0.17,0.17,0.18,0.15,0.16,0.2,0.18,0.16,0.2,0.18,0.18,0.13,0.15,0.19,0.17,0.16,0.18,0.18,0.18,0.21,0.17,0.17,0.14,0.16,0.16,0.16,0.15,0.14,0.14,0.15,0.16,0.15,0.15,0.15,0.2,0.13,0.14,0.15,0.15,0.14,0.15,0.13,0.16,0.14,0.17,0.15,0.16,0.13,0.12,0.15,0.15,0.14,0.19,0.0,0.14,0.15,0.15,0.12,0.16,0.12,0.0,0.0,0.0,0.14,0.0,0.0,0.12,0.12,0.12,0.12,0.0,0.0,0.13,0.13,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.13,0.12,0.0,0.0,0.12,0.15,0.13,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.15,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,74.25
11/22/2021,2.49,2.33,2.05,1.88,1.71,1.64,1.29,1.17,1.3,1.02,0.97,1.14,1.35,0.84,1.06,0.97,1.0,1.1,1.09,0.98,0.75,0.89,0.7,0.63,0.82,0.74,0.65,0.63,0.64,0.58,0.63,0.5,0.57,0.58,0.53,0.58,0.58,0.59,0.53,0.55,0.43,0.5,0.53,0.33,0.41,0.33,0.4,0.41,0.35,0.46,0.42,0.35,0.36,0.38,0.39,0.38,0.4,0.24,0.4,0.34,0.32,0.33,0.32,0.32,0.36,0.31,0.36,0.32,0.28,0.3,0.29,0.27,0.33,0.27,0.25,0.37,0.18,0.27,0.27,0.25,0.29,0.27,0.18,0.28,0.24,0.23,0.22,0.17,0.27,0.24,0.29,0.17,0.21,0.25,0.22,0.21,0.23,0.19,0.21,0.22,0.2,0.22,0.22,0.19,0.23,0.2,0.2,0.22,0.16,0.2,0.19,0.0,0.16,0.19,0.19,0.19,0.17,0.22,0.19,0.19,0.18,0.17,0.18,0.15,0.17,0.2,0.18,0.16,0.2,0.18,0.18,0.13,0.15,0.19,0.16,0.16,0.19,0.18,0.17,0.21,0.17,0.17,0.14,0.16,0.17,0.16,0.15,0.14,0.14,0.14,0.16,0.14,0.15,0.15,0.2,0.13,0.14,0.15,0.15,0.14,0.15,0.13,0.15,0.14,0.17,0.14,0.16,0.14,0.12,0.15,0.15,0.14,0.19,0.0,0.14,0.15,0.15,0.12,0.15,0.12,0.0,0.0,0.0,0.14,0.0,0.0,0.12,0.12,0.12,0.12,0.0,0.0,0.13,0.13,0.12,0.13,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.13,0.12,0.0,0.0,0.12,0.14,0.13,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,74.22
11/23/2021,2.49,2.33,2.05,1.88,1.71,1.64,1.29,1.17,1.3,1.02,0.97,1.14,1.35,0.84,1.06,0.97,1.0,1.1,1.09,0.98,0.75,0.89,0.7,0.63,0.82,0.74,0.65,0.63,0.64,0.58,0.63,0.5,0.57,0.58,0.53,0.58,0.58,0.59,0.53,0.55,0.43,0.5,0.53,0.33,0.41,0.33,0.4,0.41,0.35,0.46,0.42,0.35,0.36,0.38,0.39,0.38,0.4,0.24,0.4,0.34,0.32,0.33,0.32,0.32,0.36,0.31,0.36,0.32,0.28,0.3,0.29,0.27,0.33,0.27,0.25,0.37,0.18,0.27,0.27,0.25,0.29,0.27,0.18,0.28,0.24,0.23,0.22,0.17,0.27,0.24,0.29,0.17,0.21,0.25,0.22,0.21,0.23,0.19,0.21,0.22,0.2,0.22,0.22,0.19,0.23,0.2,0.2,0.22,0.16,0.2,0.19,0.0,0.16,0.19,0.19,0.19,0.17,0.22,0.19,0.19,0.18,0.17,0.18,0.15,0.17,0.2,0.18,0.16,0.2,0.18,0.18,0.13,0.15,0.19,0.16,0.16,0.19,0.18,0.17,0.21,0.17,0.17,0.14,0.16,0.17,0.16,0.15,0.14,0.14,0.14,0.16,0.14,0.15,0.15,0.2,0.13,0.14,0.15,0.15,0.14,0.15,0.13,0.15,0.14,0.17,0.14,0.16,0.14,0.12,0.15,0.15,0.14,0.19,0.0,0.14,0.15,0.15,0.12,0.15,0.12,0.0,0.0,0.0,0.14,0.0,0.0,0.12,0.12,0.12,0.12,0.0,0.0,0.13,0.13,0.12,0.13,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.13,0.12,0.0,0.0,0.12,0.14,0.13,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,74.22
11/24/2021,2.51,2.31,2.07,1.86,1.73,1.62,1.28,1.14,1.24,1.02,0.97,1.09,1.37,0.83,1.05,0.99,0.99,1.09,1.1,0.98,0.76,0.91,0.68,0.62,0.84,0.75,0.65,0.63,0.63,0.55,0.64,0.5,0.57,0.58,0.53,0.58,0.59,0.6,0.53,0.56,0.43,0.49,0.53,0.33,0.41,0.33,0.42,0.41,0.34,0.45,0.41,0.39,0.37,0.37,0.39,0.39,0.39,0.23,0.4,0.34,0.32,0.33,0.33,0.33,0.36,0.32,0.37,0.32,0.28,0.3,0.29,0.27,0.33,0.27,0.26,0.37,0.18,0.27,0.28,0.25,0.29,0.28,0.18,0.28,0.25,0.24,0.22,0.16,0.28,0.24,0.29,0.16,0.21,0.25,0.21,0.2,0.23,0.19,0.2,0.22,0.2,0.21,0.22,0.19,0.23,0.2,0.2,0.22,0.16,0.2,0.19,0.0,0.16,0.18,0.19,0.2,0.17,0.22,0.18,0.19,0.18,0.17,0.18,0.15,0.17,0.21,0.18,0.15,0.2,0.18,0.18,0.13,0.15,0.19,0.16,0.15,0.19,0.19,0.18,0.21,0.17,0.17,0.15,0.16,0.17,0.16,0.15,0.14,0.14,0.15,0.16,0.14,0.16,0.15,0.2,0.13,0.14,0.15,0.15,0.15,0.15,0.13,0.16,0.14,0.17,0.15,0.16,0.14,0.12,0.15,0.15,0.14,0.19,0.0,0.14,0.15,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.12,0.13,0.12,0.12,0.0,0.0,0.13,0.13,0.0,0.13,0.0,0.0,0.0,0.12,0.13,0.0,0.12,0.13,0.12,0.0,0.0,0.12,0.15,0.13,0.0,0.0,0.0,0.13,0.0,0.0,0.13,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,74.28
11/25/2021,2.54,2.35,2.02,1.84,1.73,1.65,1.28,1.13,1.25,1.03,0.97,1.11,1.37,0.85,1.06,1.0,0.99,1.07,1.09,1.0,0.76,0.91,0.67,0.61,0.82,0.75,0.65,0.63,0.63,0.54,0.65,0.5,0.57,0.59,0.53,0.59,0.59,0.59,0.52,0.55,0.43,0.49,0.53,0.32,0.41,0.32,0.42,0.42,0.34,0.47,0.42,0.39,0.37,0.38,0.39,0.39,0.4,0.23,0.4,0.34,0.33,0.32,0.33,0.33,0.36,0.32,0.36,0.32,0.28,0.3,0.29,0.26,0.33,0.27,0.26,0.38,0.17,0.27,0.28,0.25,0.29,0.28,0.18,0.28,0.25,0.24,0.21,0.16,0.27,0.24,0.29,0.16,0.21,0.25,0.22,0.2,0.23,0.19,0.21,0.22,0.2,0.21,0.22,0.2,0.23,0.2,0.2,0.22,0.16,0.19,0.19,0.0,0.16,0.17,0.19,0.2,0.17,0.22,0.19,0.19,0.17,0.17,0.18,0.15,0.17,0.21,0.18,0.15,0.2,0.18,0.18,0.13,0.15,0.19,0.16,0.16,0.19,0.19,0.18,0.21,0.17,0.17,0.15,0.16,0.17,0.15,0.15,0.14,0.15,0.15,0.16,0.14,0.16,0.15,0.2,0.14,0.14,0.15,0.15,0.14,0.15,0.13,0.17,0.14,0.17,0.15,0.16,0.14,0.12,0.15,0.15,0.14,0.19,0.0,0.14,0.15,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.12,0.12,0.12,0.12,0.0,0.0,0.13,0.13,0.0,0.12,0.0,0.0,0.0,0.12,0.15,0.12,0.12,0.13,0.12,0.0,0.0,0.12,0.15,0.13,0.0,0.0,0.0,0.13,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,74.34
11/26/2021,2.56,2.39,2.02,1.87,1.74,1.68,1.24,1.13,1.28,1.02,0.95,1.12,1.36,0.85,1.08,1.0,1.0,1.04,1.08,1.02,0.73,0.9,0.67,0.61,0.82,0.75,0.66,0.63,0.64,0.54,0.66,0.5,0.56,0.61,0.53,0.6,0.59,0.58,0.52,0.55,0.42,0.5,0.54,0.32,0.41,0.33,0.42,0.42,0.34,0.48,0.41,0.39,0.37,0.39,0.39,0.39,0.4,0.23,0.4,0.34,0.33,0.33,0.33,0.32,0.35,0.32,0.36,0.32,0.27,0.3,0.29,0.26,0.33,0.27,0.26,0.38,0.17,0.27,0.28,0.24,0.28,0.28,0.18,0.28,0.24,0.24,0.21,0.16,0.27,0.24,0.29,0.16,0.21,0.25,0.22,0.21,0.23,0.19,0.21,0.22,0.2,0.22,0.22,0.2,0.24,0.2,0.2,0.22,0.16,0.19,0.19,0.0,0.16,0.17,0.19,0.19,0.17,0.21,0.19,0.19,0.17,0.17,0.18,0.15,0.17,0.2,0.18,0.15,0.2,0.18,0.18,0.13,0.15,0.19,0.16,0.16,0.18,0.19,0.18,0.2,0.17,0.17,0.15,0.16,0.16,0.15,0.15,0.14,0.15,0.15,0.16,0.14,0.16,0.15,0.2,0.13,0.14,0.15,0.15,0.14,0.15,0.13,0.17,0.14,0.17,0.15,0.16,0.14,0.12,0.15,0.15,0.14,0.18,0.0,0.14,0.15,0.15,0.0,0.16,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.12,0.12,0.12,0.12,0.0,0.0,0.13,0.14,0.0,0.13,0.0,0.0,0.0,0.12,0.15,0.11,0.12,0.13,0.12,0.0,0.0,0.12,0.16,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.15,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,74.37
11/29/2021,2.55,2.37,2.02,1.88,1.73,1.69,1.25,1.13,1.29,1.02,0.96,1.12,1.36,0.84,1.08,1.0,1.0,1.03,1.08,1.01,0.73,0.91,0.67,0.61,0.82,0.75,0.65,0.63,0.64,0.54,0.66,0.5,0.55,0.59,0.53,0.6,0.58,0.58,0.52,0.55,0.42,0.5,0.54,0.33,0.41,0.32,0.42,0.42,0.34,0.48,0.41,0.4,0.37,0.38,0.39,0.39,0.4,0.22,0.4,0.33,0.33,0.33,0.33,0.33,0.35,0.32,0.36,0.32,0.28,0.3,0.29,0.27,0.33,0.27,0.27,0.38,0.17,0.27,0.28,0.24,0.28,0.28,0.18,0.28,0.24,0.24,0.21,0.16,0.27,0.24,0.29,0.16,0.21,0.25,0.22,0.21,0.23,0.19,0.21,0.22,0.2,0.23,0.22,0.19,0.24,0.2,0.2,0.22,0.16,0.19,0.19,0.0,0.16,0.17,0.2,0.19,0.17,0.22,0.19,0.19,0.17,0.18,0.18,0.15,0.17,0.2,0.18,0.15,0.21,0.18,0.18,0.13,0.15,0.19,0.16,0.15,0.18,0.18,0.18,0.2,0.17,0.17,0.15,0.17,0.17,0.16,0.15,0.14,0.14,0.14,0.16,0.14,0.16,0.15,0.2,0.13,0.14,0.16,0.15,0.14,0.16,0.13,0.16,0.14,0.17,0.15,0.16,0.14,0.13,0.15,0.15,0.14,0.19,0.0,0.14,0.15,0.15,0.0,0.16,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.12,0.12,0.12,0.13,0.0,0.0,0.13,0.14,0.0,0.13,0.0,0.0,0.0,0.12,0.15,0.0,0.12,0.13,0.12,0.0,0.0,0.12,0.16,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.15,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,74.44
