,MAC,DKS,AEO,NTLA,VVV,AYI,SKT,LPX,EVR,THG,SYNA,MSM,SBRA,AQUA,XEC,ISBC,XRX,HR,SONO,ADS,OFC,SAVA,IDA,TCBI,NCR,HRB,COMM,NUVA,VLY,RDN,ESI,SWX,VMI,SI,NAVI,WTS,CPE,WTFC,RIG,BDN,CNMD,CRNC,MC,GRA,WBS,AM,CC,COOP,AVT,WCC,JACK,HTH,R,SNX,SWCH,SJI,MCY,CR,FUL,RVLV,GT,SWAV,PCH,NHI,WSFS,BIG,EPRT,PBH,AAWW,MTDR,HE,VSTO,LGND,CNO,SIG,CW,PINC,CARG,BKU,DDS,IRBT,GEO,SFM,SXT,AXNX,EYE,LEVI,ABCB,CMC,AMCX,FHI,SLGN,CVLT,TDS,PPBI,TRTN,HCAT,BLKB,TGNA,CWH,EVTC,HOME,AGIO,ALKS,SNBR,NSIT,PGNY,BGS,ARVN,TEX,UMBF,NSP,IDCC,ATKR,PCRX,BMI,UFPI,CTRE,PRFT,PDCE,KFY,VSH,SFNC,EXLS,TWNK,AIMC,ASGN,AVNT,HOMB,HIBB,PDCO,REZI,CHX,IBTX,TSE,AVA,AMKR,NGVT,UCBI,IRWD,TPH,SHOO,CWT,SBH,SPB,AX,OI,ABG,AEIS,CATY,PHR,FELE,RLGY,RCII,AHCO,State Street Instl US Govt MMkt Premier,SATS,CBT,CCMP,SBGI,UE,HI,VCEL,JOE,OMI,CLVS,ENSG,LTC,HCSG,JW.A,OSIS,COWN,SFBS,BXS,VRTS,KW,DAN,RILY,MWA,EPC,HAIN,FWRD,MED,KREF,MATX,OPK,FIX,GPI,TMHC,GHC,TTEC,HRI,ENR,COHU,SEM,AIT,STC,ILPT,ABM,MD,SSTK,CLDX,LCII,NTGR,KTB,GOLF,INOV,GPRE,MYGN,n/a,ALTR,LNN,TMP,GVMXX,CORE,HSKA,CHRS,SILK,SANM,CASH,PRGS,VBTX,TBK,CVBF,ARCB,CSGS,TBBK,MLI,BSIG,HLI,NSA,MIME,ASO,OPCH,BNL,PZZA,AMN,GBDC,ETRN,ANF,POR,QRTEA,SMTC,LKFN,BNGO,JBT,CRC,SPSC,OAS,ESGR,MUSA,MTSI,DIOD,BCPC,SGH,LESL,BCEI,NEU,VSAT,ACA,BCO,BOOT,CALX,NFG,ICUI,SWBI,ECPG,DVAX,PIPR,WGO,STEP,WMG,INT,HOPE,AWR,ROG,BCC,ONTO,ATRC,VICR,SGFY,FFBC,CYTK,WIRE,SKY,NEOG,MMSI,CCS,WOR,CUBI,CIVI,ENDP,BGFV,CWST,SUM
10/04/2021,1.0,1.17,0.64,0.72,0.83,0.71,0.67,0.78,0.7,0.69,0.81,0.6,0.54,0.75,0.81,0.7,0.56,0.64,0.59,0.61,0.6,0.44,0.65,0.58,0.5,0.62,0.37,0.52,0.57,0.58,0.53,0.56,0.55,0.54,0.52,0.62,0.44,0.55,0.43,0.51,0.48,0.46,0.55,0.0,0.49,0.49,0.4,0.59,0.44,0.53,0.41,0.42,0.51,0.39,0.54,0.37,0.38,0.45,0.45,0.4,0.44,0.46,0.43,0.33,0.45,0.3,0.42,0.44,0.5,0.42,0.39,0.35,0.41,0.39,0.41,0.41,0.43,0.44,0.37,0.41,0.32,0.38,0.34,0.39,0.37,0.4,0.32,0.37,0.35,0.25,0.33,0.32,0.33,0.3,0.33,0.34,0.3,0.31,0.37,0.32,0.35,0.0,0.27,0.41,0.31,0.29,0.29,0.3,0.33,0.28,0.33,0.38,0.28,0.4,0.28,0.33,0.28,0.27,0.43,0.31,0.3,0.26,0.29,0.34,0.31,0.25,0.33,0.26,0.26,0.23,0.27,0.23,0.24,0.26,0.25,0.25,0.28,0.24,0.27,0.27,0.26,0.25,0.27,0.21,0.29,0.27,0.23,0.29,0.2,0.26,0.24,0.25,0.24,0.26,0.21,0.0,0.25,0.21,0.19,0.23,0.23,0.23,0.21,0.22,0.0,0.0,0.2,0.19,0.0,0.2,0.21,0.19,0.26,0.24,0.25,0.24,0.22,0.0,0.24,0.0,0.23,0.21,0.0,0.21,0.27,0.19,0.19,0.27,0.2,0.19,0.0,0.3,0.0,0.0,0.0,0.2,0.23,0.2,0.2,0.19,0.23,0.25,0.2,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.19,0.0,0.0,0.28,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.21,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.4
10/05/2021,1.0,1.13,0.6,0.72,0.82,0.7,0.66,0.76,0.71,0.69,0.83,0.62,0.55,0.75,0.0,0.72,0.59,0.65,0.58,0.63,0.62,0.44,0.65,0.59,0.54,0.64,0.36,0.54,0.59,0.6,0.54,0.57,0.56,0.62,0.53,0.62,0.45,0.57,0.43,0.52,0.49,0.42,0.56,0.0,0.52,0.5,0.41,0.61,0.46,0.55,0.42,0.43,0.51,0.39,0.54,0.36,0.38,0.47,0.45,0.39,0.47,0.45,0.42,0.33,0.47,0.26,0.42,0.43,0.5,0.44,0.38,0.35,0.4,0.4,0.39,0.41,0.42,0.46,0.38,0.36,0.31,0.38,0.32,0.39,0.38,0.38,0.31,0.36,0.35,0.25,0.33,0.31,0.34,0.29,0.34,0.34,0.3,0.31,0.35,0.33,0.35,0.0,0.27,0.41,0.27,0.29,0.3,0.29,0.34,0.28,0.33,0.39,0.29,0.38,0.29,0.32,0.28,0.26,0.44,0.28,0.3,0.26,0.29,0.34,0.31,0.24,0.33,0.26,0.27,0.22,0.28,0.22,0.25,0.26,0.26,0.24,0.28,0.24,0.27,0.27,0.26,0.24,0.27,0.2,0.29,0.28,0.23,0.29,0.2,0.26,0.24,0.25,0.24,0.25,0.21,0.0,0.25,0.21,0.2,0.23,0.24,0.23,0.22,0.23,0.0,0.0,0.2,0.19,0.0,0.2,0.22,0.2,0.26,0.24,0.25,0.24,0.23,0.0,0.23,0.0,0.23,0.2,0.0,0.21,0.27,0.0,0.2,0.25,0.2,0.19,0.0,0.31,0.0,0.0,0.0,0.2,0.23,0.2,0.21,0.0,0.23,0.27,0.2,0.0,0.0,0.0,0.22,0.19,0.0,0.0,0.2,0.0,0.0,1.02,0.0,0.0,0.2,0.2,0.2,0.21,0.21,0.21,0.22,0.2,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.86
10/06/2021,1.0,1.13,0.6,0.72,0.82,0.7,0.66,0.76,0.71,0.69,0.83,0.62,0.55,0.75,0.0,0.72,0.59,0.65,0.58,0.63,0.62,0.44,0.65,0.59,0.54,0.64,0.36,0.54,0.59,0.6,0.54,0.57,0.56,0.62,0.53,0.62,0.45,0.57,0.43,0.52,0.49,0.42,0.56,0.0,0.52,0.5,0.41,0.61,0.46,0.55,0.42,0.43,0.51,0.39,0.54,0.36,0.38,0.47,0.45,0.39,0.47,0.45,0.42,0.33,0.47,0.26,0.42,0.43,0.5,0.44,0.38,0.35,0.4,0.4,0.39,0.41,0.42,0.46,0.38,0.36,0.31,0.38,0.32,0.39,0.38,0.38,0.31,0.36,0.35,0.25,0.33,0.31,0.34,0.29,0.34,0.34,0.3,0.31,0.35,0.33,0.35,0.0,0.27,0.41,0.27,0.29,0.3,0.29,0.34,0.28,0.33,0.39,0.29,0.38,0.29,0.32,0.28,0.26,0.44,0.28,0.3,0.26,0.29,0.34,0.31,0.24,0.33,0.26,0.27,0.22,0.28,0.22,0.25,0.26,0.26,0.24,0.28,0.24,0.27,0.27,0.26,0.24,0.27,0.2,0.29,0.28,0.23,0.29,0.2,0.26,0.24,0.25,0.24,0.25,0.21,0.0,0.25,0.21,0.2,0.23,0.24,0.23,0.22,0.23,0.0,0.0,0.2,0.19,0.0,0.2,0.22,0.2,0.26,0.24,0.25,0.24,0.23,0.0,0.23,0.0,0.23,0.2,0.0,0.21,0.27,0.0,0.2,0.25,0.2,0.19,0.0,0.31,0.0,0.0,0.0,0.2,0.23,0.2,0.21,0.0,0.23,0.27,0.2,0.0,0.0,0.0,0.22,0.19,0.0,0.0,0.2,0.0,0.0,1.02,0.0,0.0,0.2,0.2,0.2,0.21,0.21,0.21,0.22,0.2,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.86
10/07/2021,0.99,1.14,0.6,0.68,0.83,0.7,0.66,0.75,0.72,0.68,0.8,0.63,0.55,0.75,0.0,0.72,0.59,0.66,0.57,0.62,0.63,0.4,0.66,0.6,0.54,0.65,0.36,0.52,0.59,0.6,0.54,0.56,0.56,0.66,0.52,0.61,0.49,0.58,0.45,0.53,0.48,0.4,0.57,0.0,0.52,0.5,0.41,0.61,0.46,0.56,0.42,0.43,0.51,0.39,0.53,0.38,0.38,0.47,0.45,0.39,0.49,0.43,0.43,0.33,0.47,0.26,0.42,0.43,0.5,0.45,0.39,0.34,0.38,0.41,0.41,0.42,0.42,0.45,0.38,0.38,0.31,0.38,0.33,0.39,0.37,0.39,0.32,0.37,0.36,0.24,0.33,0.32,0.32,0.3,0.34,0.34,0.29,0.31,0.35,0.33,0.35,0.0,0.27,0.4,0.27,0.29,0.31,0.29,0.34,0.28,0.33,0.39,0.29,0.38,0.25,0.32,0.28,0.26,0.44,0.3,0.31,0.26,0.3,0.34,0.31,0.24,0.33,0.26,0.27,0.22,0.28,0.22,0.26,0.26,0.25,0.25,0.28,0.24,0.28,0.27,0.26,0.24,0.28,0.2,0.29,0.29,0.22,0.3,0.19,0.26,0.23,0.25,0.23,0.26,0.21,0.0,0.25,0.21,0.19,0.23,0.24,0.24,0.22,0.23,0.0,0.0,0.2,0.2,0.0,0.2,0.22,0.2,0.26,0.24,0.26,0.24,0.22,0.0,0.24,0.0,0.24,0.2,0.0,0.21,0.27,0.0,0.2,0.26,0.21,0.19,0.0,0.31,0.19,0.0,0.0,0.21,0.23,0.2,0.21,0.0,0.23,0.27,0.2,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.19,0.0,0.0,0.22,0.0,0.0,0.2,0.19,0.2,0.21,0.2,0.21,0.22,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.17
10/08/2021,0.99,1.14,0.6,0.68,0.83,0.7,0.66,0.75,0.72,0.68,0.8,0.63,0.55,0.75,0.0,0.72,0.59,0.66,0.57,0.62,0.63,0.4,0.66,0.6,0.54,0.65,0.36,0.52,0.59,0.6,0.54,0.56,0.56,0.66,0.52,0.61,0.49,0.58,0.45,0.53,0.48,0.4,0.57,0.0,0.52,0.5,0.41,0.61,0.46,0.56,0.42,0.43,0.51,0.39,0.53,0.38,0.38,0.47,0.45,0.39,0.49,0.43,0.43,0.33,0.47,0.26,0.42,0.43,0.5,0.45,0.39,0.34,0.38,0.41,0.41,0.42,0.42,0.45,0.38,0.38,0.31,0.38,0.33,0.39,0.37,0.39,0.32,0.37,0.36,0.24,0.33,0.32,0.32,0.3,0.34,0.34,0.29,0.31,0.35,0.33,0.35,0.0,0.27,0.4,0.27,0.29,0.31,0.29,0.34,0.28,0.33,0.39,0.29,0.38,0.25,0.32,0.28,0.26,0.44,0.3,0.31,0.26,0.3,0.34,0.31,0.24,0.33,0.26,0.27,0.22,0.28,0.22,0.26,0.26,0.25,0.25,0.28,0.24,0.28,0.27,0.26,0.24,0.28,0.2,0.29,0.29,0.22,0.3,0.19,0.26,0.23,0.25,0.23,0.26,0.21,0.0,0.25,0.21,0.19,0.23,0.24,0.24,0.22,0.23,0.0,0.0,0.2,0.2,0.0,0.2,0.22,0.2,0.26,0.24,0.26,0.24,0.22,0.0,0.24,0.0,0.24,0.2,0.0,0.21,0.27,0.0,0.2,0.26,0.21,0.19,0.0,0.31,0.19,0.0,0.0,0.21,0.23,0.2,0.21,0.0,0.23,0.27,0.2,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.19,0.0,0.0,0.22,0.0,0.0,0.2,0.19,0.2,0.21,0.2,0.21,0.22,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.17
10/11/2021,1.0,1.09,0.56,0.69,0.82,0.79,0.65,0.75,0.74,0.71,0.81,0.63,0.53,0.74,0.0,0.72,0.58,0.66,0.56,0.61,0.61,0.39,0.65,0.59,0.55,0.63,0.32,0.52,0.58,0.59,0.56,0.57,0.55,0.77,0.52,0.62,0.5,0.56,0.43,0.51,0.51,0.39,0.58,0.0,0.51,0.5,0.41,0.6,0.46,0.53,0.42,0.43,0.51,0.38,0.54,0.38,0.38,0.46,0.45,0.42,0.46,0.46,0.43,0.33,0.48,0.27,0.43,0.44,0.51,0.43,0.39,0.34,0.38,0.42,0.41,0.43,0.42,0.46,0.38,0.4,0.32,0.4,0.33,0.38,0.36,0.4,0.31,0.36,0.36,0.24,0.33,0.34,0.33,0.29,0.35,0.35,0.29,0.32,0.35,0.32,0.35,0.0,0.25,0.41,0.27,0.29,0.31,0.28,0.34,0.28,0.33,0.4,0.29,0.38,0.25,0.32,0.29,0.26,0.44,0.29,0.31,0.26,0.3,0.33,0.32,0.24,0.34,0.26,0.27,0.23,0.29,0.21,0.24,0.26,0.25,0.26,0.28,0.24,0.27,0.27,0.27,0.24,0.28,0.0,0.29,0.29,0.22,0.29,0.19,0.26,0.24,0.25,0.24,0.25,0.21,0.0,0.25,0.21,0.19,0.22,0.23,0.24,0.23,0.23,0.0,0.0,0.2,0.2,0.0,0.2,0.22,0.2,0.25,0.24,0.26,0.25,0.22,0.0,0.24,0.0,0.24,0.21,0.0,0.21,0.27,0.19,0.21,0.25,0.21,0.2,0.0,0.3,0.0,0.0,0.0,0.21,0.23,0.2,0.21,0.0,0.23,0.26,0.2,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.2,0.0,0.0,0.23,0.0,0.0,0.21,0.2,0.2,0.21,0.2,0.21,0.23,0.19,0.2,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.3
10/12/2021,1.01,1.07,0.57,0.63,0.83,0.81,0.64,0.75,0.75,0.71,0.79,0.62,0.53,0.73,0.0,0.72,0.58,0.66,0.55,0.61,0.61,0.37,0.62,0.59,0.53,0.63,0.32,0.5,0.58,0.59,0.55,0.53,0.56,0.76,0.53,0.63,0.52,0.57,0.44,0.5,0.51,0.39,0.59,0.0,0.51,0.51,0.43,0.6,0.44,0.53,0.42,0.43,0.51,0.38,0.52,0.38,0.38,0.46,0.44,0.42,0.46,0.44,0.42,0.32,0.49,0.29,0.42,0.45,0.49,0.46,0.38,0.35,0.38,0.43,0.41,0.43,0.43,0.49,0.37,0.41,0.32,0.43,0.32,0.37,0.36,0.39,0.32,0.36,0.36,0.24,0.34,0.33,0.32,0.29,0.34,0.34,0.28,0.32,0.34,0.32,0.35,0.0,0.26,0.41,0.27,0.29,0.31,0.28,0.33,0.27,0.33,0.4,0.28,0.38,0.24,0.32,0.29,0.26,0.44,0.31,0.31,0.26,0.3,0.34,0.32,0.24,0.35,0.27,0.27,0.23,0.29,0.21,0.26,0.26,0.25,0.25,0.28,0.24,0.28,0.28,0.27,0.24,0.28,0.0,0.28,0.29,0.22,0.3,0.2,0.26,0.24,0.25,0.25,0.24,0.2,0.0,0.25,0.21,0.0,0.21,0.23,0.24,0.23,0.23,0.0,0.0,0.19,0.19,0.0,0.2,0.22,0.2,0.25,0.24,0.26,0.25,0.23,0.0,0.24,0.0,0.24,0.2,0.0,0.21,0.27,0.0,0.21,0.25,0.21,0.19,0.0,0.3,0.0,0.0,0.0,0.21,0.24,0.2,0.21,0.0,0.23,0.26,0.2,0.0,0.0,0.0,0.22,0.19,0.0,0.0,0.2,0.0,0.0,0.25,0.0,0.0,0.22,0.2,0.2,0.22,0.2,0.21,0.23,0.19,0.2,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.19
10/13/2021,1.01,1.07,0.57,0.63,0.83,0.81,0.64,0.75,0.75,0.71,0.79,0.62,0.53,0.73,0.0,0.72,0.58,0.66,0.55,0.61,0.61,0.37,0.62,0.59,0.53,0.63,0.32,0.5,0.58,0.59,0.55,0.53,0.56,0.76,0.53,0.63,0.52,0.57,0.44,0.5,0.51,0.39,0.59,0.0,0.51,0.51,0.43,0.6,0.44,0.53,0.42,0.43,0.51,0.38,0.52,0.38,0.38,0.46,0.44,0.42,0.46,0.44,0.42,0.32,0.49,0.29,0.42,0.45,0.49,0.46,0.38,0.35,0.38,0.43,0.41,0.43,0.43,0.49,0.37,0.41,0.32,0.43,0.32,0.37,0.36,0.39,0.32,0.36,0.36,0.24,0.34,0.33,0.32,0.29,0.34,0.34,0.28,0.32,0.34,0.32,0.35,0.0,0.26,0.41,0.27,0.29,0.31,0.28,0.33,0.27,0.33,0.4,0.28,0.38,0.24,0.32,0.29,0.26,0.44,0.31,0.31,0.26,0.3,0.34,0.32,0.24,0.35,0.27,0.27,0.23,0.29,0.21,0.26,0.26,0.25,0.25,0.28,0.24,0.28,0.28,0.27,0.24,0.28,0.0,0.28,0.29,0.22,0.3,0.2,0.26,0.24,0.25,0.25,0.24,0.2,0.0,0.25,0.21,0.0,0.21,0.23,0.24,0.23,0.23,0.0,0.0,0.19,0.19,0.0,0.2,0.22,0.2,0.25,0.24,0.26,0.25,0.23,0.0,0.24,0.0,0.24,0.2,0.0,0.21,0.27,0.0,0.21,0.25,0.21,0.19,0.0,0.3,0.0,0.0,0.0,0.21,0.24,0.2,0.21,0.0,0.23,0.26,0.2,0.0,0.0,0.0,0.22,0.19,0.0,0.0,0.2,0.0,0.0,0.25,0.0,0.0,0.22,0.2,0.2,0.22,0.2,0.21,0.23,0.19,0.2,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.19
10/14/2021,1.01,1.07,0.57,0.63,0.83,0.81,0.64,0.75,0.75,0.71,0.79,0.62,0.53,0.73,0.0,0.72,0.58,0.66,0.55,0.61,0.61,0.37,0.62,0.59,0.53,0.63,0.32,0.5,0.58,0.59,0.55,0.53,0.56,0.76,0.53,0.63,0.52,0.57,0.44,0.5,0.51,0.39,0.59,0.0,0.51,0.51,0.43,0.6,0.44,0.53,0.42,0.43,0.51,0.38,0.52,0.38,0.38,0.46,0.44,0.42,0.46,0.44,0.42,0.32,0.49,0.29,0.42,0.45,0.49,0.46,0.38,0.35,0.38,0.43,0.41,0.43,0.43,0.49,0.37,0.41,0.32,0.43,0.32,0.37,0.36,0.39,0.32,0.36,0.36,0.24,0.34,0.33,0.32,0.29,0.34,0.34,0.28,0.32,0.34,0.32,0.35,0.0,0.26,0.41,0.27,0.29,0.31,0.28,0.33,0.27,0.33,0.4,0.28,0.38,0.24,0.32,0.29,0.26,0.44,0.31,0.31,0.26,0.3,0.34,0.32,0.24,0.35,0.27,0.27,0.23,0.29,0.21,0.26,0.26,0.25,0.25,0.28,0.24,0.28,0.28,0.27,0.24,0.28,0.0,0.28,0.29,0.22,0.3,0.2,0.26,0.24,0.25,0.25,0.24,0.2,0.0,0.25,0.21,0.0,0.21,0.23,0.24,0.23,0.23,0.0,0.0,0.19,0.19,0.0,0.2,0.22,0.2,0.25,0.24,0.26,0.25,0.23,0.0,0.24,0.0,0.24,0.2,0.0,0.21,0.27,0.0,0.21,0.25,0.21,0.19,0.0,0.3,0.0,0.0,0.0,0.21,0.24,0.2,0.21,0.0,0.23,0.26,0.2,0.0,0.0,0.0,0.22,0.19,0.0,0.0,0.2,0.0,0.0,0.25,0.0,0.0,0.22,0.2,0.2,0.22,0.2,0.21,0.23,0.19,0.2,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.19
10/15/2021,1.01,1.05,0.56,0.67,0.83,0.83,0.64,0.78,0.76,0.71,0.79,0.62,0.54,0.73,0.0,0.71,0.57,0.66,0.54,0.59,0.61,0.37,0.61,0.57,0.53,0.63,0.31,0.49,0.58,0.59,0.55,0.53,0.54,0.76,0.55,0.61,0.52,0.56,0.45,0.52,0.5,0.39,0.58,0.0,0.51,0.51,0.43,0.6,0.45,0.54,0.41,0.43,0.51,0.38,0.52,0.38,0.38,0.45,0.44,0.42,0.46,0.44,0.43,0.33,0.48,0.28,0.42,0.45,0.48,0.47,0.37,0.34,0.38,0.43,0.4,0.42,0.43,0.48,0.37,0.41,0.31,0.44,0.33,0.37,0.36,0.38,0.31,0.36,0.37,0.24,0.34,0.33,0.32,0.29,0.34,0.34,0.27,0.32,0.34,0.32,0.35,0.0,0.26,0.41,0.27,0.29,0.31,0.28,0.33,0.27,0.33,0.4,0.28,0.38,0.26,0.31,0.3,0.26,0.44,0.32,0.3,0.25,0.3,0.33,0.32,0.24,0.35,0.27,0.26,0.22,0.29,0.21,0.26,0.26,0.25,0.24,0.28,0.24,0.28,0.28,0.27,0.24,0.28,0.0,0.28,0.29,0.23,0.31,0.19,0.26,0.24,0.25,0.25,0.24,0.21,0.0,0.25,0.22,0.19,0.21,0.23,0.24,0.22,0.23,0.0,0.0,0.19,0.2,0.0,0.2,0.22,0.2,0.25,0.24,0.26,0.25,0.23,0.0,0.23,0.0,0.24,0.2,0.0,0.22,0.27,0.2,0.21,0.25,0.2,0.19,0.0,0.31,0.0,0.0,0.0,0.21,0.24,0.21,0.21,0.0,0.24,0.26,0.2,0.0,0.0,0.0,0.22,0.19,0.0,0.0,0.2,0.0,0.0,0.25,0.0,0.0,0.22,0.2,0.2,0.22,0.2,0.21,0.22,0.0,0.2,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.11
