,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,NVDA,TSLA,JPM,JNJ,V,UNH,PYPL,HD,PG,MA,DIS,BAC,ADBE,CMCSA,XOM,NFLX,VZ,CRM,CSCO,INTC,PFE,ABT,KO,PEP,T,CVX,NKE,MRK,ABBV,TMO,AVGO,ACN,LLY,WMT,COST,WFC,DHR,TXN,MCD,MDT,UPS,QCOM,PM,HON,ORCL,LIN,BMY,UNP,NEE,INTU,C,LOW,AMGN,MS,SBUX,RTX,BA,IBM,AMAT,GS,BLK,AMT,TGT,CAT,ISRG,AMD,NOW,MMM,GE,AXP,DE,CVS,SCHW,CHTR,BKNG,SPGI,FIS,ANTM,LMT,ZTS,SYK,TMUS,COP,MO,MDLZ,CCI,LRCX,PLD,MU,ADP,GILD,PNC,CI,TJX,USB,DUK,CME,CSX,TFC,BDX,ATVI,FDX,CASH,MMC,EL,GM,ILMN,CB,EQIX,CL,EW,ICE,ADSK,NSC,COF,ITW,ADI,D,FISV,BSX,SO,APD,SHW,MCO,HUM,PGR,HCA,VRTX,NXPI,F,REGN,ETN,GPN,DG,ECL,BIIB,EMR,TWTR,NOC,AON,IDXX,WM,NEM,FCX,EOG,JCI,PSA,A,CMG,TT,CNC,MSCI,EXC,SLB,KLAC,KMB,ROP,IQV,LHX,DOW,TROW,PPG,CARR,EBAY,SNPS,MCHP,DD,ROST,PH,APTV,INFO,TEL,SPG,ALGN,DXCM,HPQ,ORLY,BAX,APH,TRV,EA,SBAC,PRU,SYY,SRE,GD,AEP,ALL,DLR,AIG,ALXN,MPC,MET,CDNS,AFL,CMI,DFS,TDG,BK,SIVB,ROK,OTIS,XEL,GIS,IFF,AVB,MRNA,ZBH,Cash,HLT,MAR,YUM,RMD,CTSH,GENERAL ELECTRIC CO,GEN.,FTNT,n/a,NUE,GE.,WELL,MTCH,WST,PXD,XLNX,VRSK,ETSY,O,CTAS,FRC,MSI,AZO,PAYX,STZ,MTD,MCK,EPAM,ODFL,STT,PSX,ADM,SUM
11/04/2021,6.19,6.54,3.83,2.07,2.28,2.16,1.4,1.69,2.59,1.33,1.13,0.95,1.13,0.72,1.02,0.92,0.78,0.81,0.93,0.79,0.63,0.73,0.8,0.57,0.77,0.62,0.52,0.64,0.6,0.57,0.58,0.47,0.58,0.55,0.58,0.53,0.65,0.56,0.59,0.53,0.56,0.57,0.56,0.52,0.46,0.49,0.42,0.4,0.4,0.38,0.39,0.41,0.44,0.34,0.41,0.45,0.45,0.38,0.43,0.32,0.39,0.35,0.36,0.31,0.29,0.34,0.37,0.36,0.34,0.34,0.29,0.34,0.4,0.37,0.28,0.31,0.29,0.27,0.32,0.33,0.23,0.3,0.29,0.18,0.27,0.21,0.26,0.23,0.18,0.26,0.22,0.23,0.21,0.22,0.28,0.21,0.25,0.22,0.23,0.2,0.21,0.21,0.2,0.2,0.21,0.22,0.19,0.16,0.15,0.0,0.22,0.2,0.21,0.17,0.23,0.19,0.17,0.19,0.2,0.18,0.18,0.18,0.17,0.25,0.16,0.16,0.16,0.18,0.18,0.19,0.17,0.16,0.15,0.16,0.11,0.14,0.19,0.16,0.17,0.12,0.14,0.14,0.11,0.15,0.12,0.14,0.19,0.14,0.16,0.12,0.15,0.15,0.14,0.13,0.13,0.12,0.11,0.12,0.14,0.14,0.13,0.15,0.11,0.12,0.13,0.12,0.12,0.13,0.0,0.12,0.13,0.13,0.11,0.0,0.11,0.0,0.13,0.13,0.13,0.13,0.13,0.15,0.0,0.12,0.11,0.12,0.0,0.11,0.0,0.0,0.11,0.0,0.12,0.11,0.0,0.12,0.14,0.0,0.11,0.12,0.12,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.11,0.12,0.0,0.0,0.11,0.0,0.0,0.12,0.15,0.0,0.0,0.0,0.11,0.0,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.44000000000001
11/05/2021,6.22,6.61,3.82,2.06,2.31,2.19,1.41,1.73,2.51,1.34,1.15,0.93,1.13,0.71,1.02,0.92,0.76,0.81,0.93,0.79,0.63,0.72,0.79,0.57,0.77,0.63,0.53,0.67,0.6,0.57,0.58,0.47,0.58,0.56,0.59,0.54,0.65,0.57,0.6,0.54,0.56,0.58,0.56,0.52,0.46,0.49,0.43,0.4,0.4,0.38,0.39,0.41,0.44,0.34,0.41,0.44,0.46,0.37,0.43,0.33,0.4,0.35,0.35,0.31,0.29,0.34,0.37,0.36,0.34,0.35,0.29,0.35,0.41,0.37,0.28,0.31,0.29,0.26,0.32,0.32,0.23,0.3,0.29,0.17,0.26,0.2,0.26,0.23,0.18,0.25,0.22,0.23,0.21,0.22,0.29,0.21,0.25,0.22,0.23,0.2,0.21,0.21,0.2,0.21,0.21,0.22,0.19,0.16,0.15,0.0,0.23,0.21,0.21,0.17,0.22,0.19,0.17,0.19,0.2,0.18,0.18,0.18,0.17,0.25,0.16,0.16,0.16,0.18,0.18,0.19,0.17,0.16,0.15,0.15,0.11,0.14,0.19,0.16,0.18,0.11,0.14,0.14,0.11,0.16,0.0,0.14,0.19,0.13,0.16,0.12,0.15,0.15,0.14,0.14,0.13,0.12,0.12,0.11,0.14,0.14,0.13,0.16,0.0,0.12,0.13,0.12,0.12,0.13,0.0,0.12,0.13,0.13,0.12,0.11,0.11,0.0,0.13,0.13,0.13,0.14,0.13,0.15,0.0,0.12,0.11,0.12,0.0,0.11,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.12,0.14,0.0,0.11,0.12,0.12,0.0,0.0,0.0,0.0,0.13,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.11,0.12,0.0,0.0,0.11,0.0,0.0,0.12,0.15,0.0,0.0,0.0,0.11,0.0,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.68
11/08/2021,6.24,6.67,4.01,2.11,2.35,2.23,1.4,1.94,2.63,1.32,1.14,0.93,1.14,0.71,1.03,0.93,0.78,0.81,0.92,0.83,0.63,0.71,0.78,0.56,0.79,0.63,0.53,0.64,0.6,0.57,0.59,0.46,0.57,0.58,0.6,0.54,0.65,0.58,0.61,0.57,0.56,0.6,0.55,0.51,0.47,0.5,0.42,0.4,0.46,0.38,0.4,0.41,0.45,0.34,0.4,0.44,0.46,0.36,0.44,0.33,0.38,0.35,0.35,0.31,0.28,0.36,0.36,0.36,0.34,0.35,0.28,0.35,0.44,0.38,0.28,0.31,0.29,0.26,0.33,0.32,0.23,0.3,0.29,0.17,0.26,0.21,0.27,0.23,0.19,0.25,0.22,0.23,0.21,0.23,0.29,0.21,0.25,0.22,0.23,0.2,0.22,0.21,0.2,0.21,0.2,0.22,0.19,0.14,0.15,0.0,0.22,0.21,0.22,0.17,0.22,0.18,0.17,0.19,0.2,0.19,0.18,0.18,0.17,0.25,0.16,0.16,0.16,0.18,0.18,0.2,0.17,0.16,0.15,0.15,0.12,0.15,0.2,0.16,0.18,0.11,0.14,0.14,0.11,0.15,0.11,0.14,0.18,0.14,0.16,0.12,0.14,0.14,0.14,0.13,0.13,0.12,0.0,0.12,0.14,0.14,0.13,0.16,0.11,0.12,0.13,0.12,0.12,0.14,0.0,0.12,0.13,0.14,0.12,0.0,0.11,0.11,0.14,0.13,0.13,0.14,0.13,0.15,0.0,0.12,0.0,0.12,0.0,0.11,0.0,0.0,0.11,0.0,0.12,0.11,0.0,0.12,0.14,0.0,0.11,0.12,0.13,0.0,0.0,0.0,0.0,0.12,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.13,0.15,0.0,0.0,0.0,0.11,0.0,0.11,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.59
11/09/2021,6.24,6.67,4.01,2.11,2.35,2.23,1.4,1.94,2.63,1.32,1.14,0.93,1.14,0.71,1.03,0.93,0.78,0.81,0.92,0.83,0.63,0.71,0.78,0.56,0.79,0.63,0.53,0.64,0.6,0.57,0.59,0.46,0.57,0.58,0.6,0.54,0.65,0.58,0.61,0.57,0.56,0.6,0.55,0.51,0.47,0.5,0.42,0.4,0.46,0.38,0.4,0.41,0.45,0.34,0.4,0.44,0.46,0.36,0.44,0.33,0.38,0.35,0.35,0.31,0.28,0.36,0.36,0.36,0.34,0.35,0.28,0.35,0.44,0.38,0.28,0.31,0.29,0.26,0.33,0.32,0.23,0.3,0.29,0.17,0.26,0.21,0.27,0.23,0.19,0.25,0.22,0.23,0.21,0.23,0.29,0.21,0.25,0.22,0.23,0.2,0.22,0.21,0.2,0.21,0.2,0.22,0.19,0.14,0.15,0.0,0.22,0.21,0.22,0.17,0.22,0.18,0.17,0.19,0.2,0.19,0.18,0.18,0.17,0.25,0.16,0.16,0.16,0.18,0.18,0.2,0.17,0.16,0.15,0.15,0.12,0.15,0.2,0.16,0.18,0.11,0.14,0.14,0.11,0.15,0.11,0.14,0.18,0.14,0.16,0.12,0.14,0.14,0.14,0.13,0.13,0.12,0.0,0.12,0.14,0.14,0.13,0.16,0.11,0.12,0.13,0.12,0.12,0.14,0.0,0.12,0.13,0.14,0.12,0.0,0.11,0.11,0.14,0.13,0.13,0.14,0.13,0.15,0.0,0.12,0.0,0.12,0.0,0.11,0.0,0.0,0.11,0.0,0.12,0.11,0.0,0.12,0.14,0.0,0.11,0.12,0.13,0.0,0.0,0.0,0.0,0.12,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.13,0.15,0.0,0.0,0.0,0.11,0.0,0.11,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.59
11/10/2021,6.26,6.66,4.05,2.14,2.35,2.24,1.4,1.94,2.61,1.32,1.13,0.96,1.13,0.7,1.02,0.93,0.81,0.83,0.91,0.82,0.65,0.72,0.75,0.56,0.78,0.63,0.54,0.71,0.58,0.58,0.59,0.47,0.58,0.59,0.54,0.54,0.63,0.59,0.61,0.56,0.56,0.59,0.55,0.48,0.47,0.5,0.43,0.4,0.48,0.38,0.4,0.41,0.45,0.34,0.41,0.44,0.45,0.36,0.43,0.33,0.38,0.37,0.37,0.33,0.29,0.37,0.36,0.36,0.34,0.34,0.29,0.35,0.44,0.37,0.28,0.32,0.3,0.26,0.33,0.32,0.23,0.33,0.28,0.18,0.26,0.21,0.27,0.23,0.19,0.26,0.22,0.23,0.21,0.24,0.29,0.22,0.25,0.22,0.23,0.2,0.23,0.21,0.2,0.21,0.2,0.22,0.19,0.14,0.15,0.0,0.22,0.21,0.22,0.16,0.23,0.17,0.17,0.2,0.2,0.19,0.18,0.18,0.17,0.26,0.16,0.16,0.16,0.18,0.19,0.2,0.17,0.16,0.15,0.15,0.12,0.16,0.2,0.15,0.18,0.11,0.14,0.15,0.11,0.15,0.11,0.15,0.18,0.14,0.16,0.12,0.14,0.15,0.14,0.13,0.13,0.12,0.12,0.12,0.14,0.14,0.13,0.17,0.0,0.12,0.12,0.12,0.12,0.14,0.0,0.12,0.13,0.14,0.13,0.12,0.0,0.11,0.13,0.13,0.13,0.15,0.14,0.15,0.11,0.12,0.0,0.13,0.0,0.11,0.0,0.11,0.11,0.0,0.12,0.11,0.0,0.12,0.13,0.0,0.11,0.12,0.13,0.0,0.0,0.0,0.0,0.12,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.13,0.14,0.0,0.0,0.0,0.0,0.0,0.11,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.87000000000002
11/11/2021,6.23,6.67,4.02,2.12,2.36,2.24,1.41,2.01,2.48,1.32,1.12,0.98,1.15,0.71,1.02,0.93,0.81,0.84,0.92,0.82,0.64,0.73,0.76,0.56,0.79,0.63,0.54,0.71,0.59,0.57,0.58,0.46,0.58,0.57,0.55,0.53,0.64,0.59,0.61,0.55,0.56,0.58,0.55,0.5,0.47,0.49,0.43,0.4,0.48,0.38,0.4,0.41,0.46,0.34,0.41,0.44,0.45,0.37,0.43,0.32,0.38,0.36,0.36,0.32,0.28,0.37,0.36,0.37,0.34,0.34,0.3,0.35,0.48,0.37,0.28,0.32,0.3,0.27,0.33,0.32,0.24,0.33,0.29,0.18,0.27,0.21,0.27,0.23,0.18,0.26,0.22,0.23,0.21,0.24,0.29,0.22,0.25,0.22,0.23,0.2,0.22,0.21,0.2,0.21,0.2,0.22,0.19,0.14,0.16,0.0,0.23,0.21,0.22,0.16,0.23,0.18,0.17,0.2,0.2,0.19,0.18,0.18,0.17,0.26,0.16,0.16,0.16,0.18,0.19,0.2,0.17,0.16,0.15,0.15,0.12,0.15,0.21,0.16,0.18,0.11,0.14,0.15,0.11,0.15,0.0,0.14,0.18,0.13,0.16,0.12,0.15,0.15,0.14,0.13,0.13,0.12,0.12,0.12,0.14,0.14,0.13,0.16,0.0,0.12,0.13,0.12,0.12,0.14,0.0,0.12,0.13,0.14,0.12,0.0,0.11,0.11,0.13,0.13,0.13,0.15,0.14,0.15,0.0,0.12,0.11,0.13,0.0,0.11,0.0,0.0,0.11,0.0,0.12,0.11,0.0,0.12,0.13,0.0,0.11,0.12,0.13,0.0,0.0,0.0,0.0,0.12,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.11,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.14,0.0,0.0,0.0,0.11,0.0,0.11,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.88000000000001
11/12/2021,6.24,6.65,4.12,2.1,2.36,2.24,1.39,2.0,2.19,1.31,1.12,0.95,1.15,0.64,1.03,0.93,0.8,0.83,0.91,0.82,0.64,0.72,0.76,0.56,0.79,0.63,0.54,0.69,0.59,0.57,0.58,0.46,0.59,0.58,0.55,0.53,0.63,0.59,0.61,0.55,0.56,0.59,0.54,0.5,0.47,0.49,0.43,0.4,0.49,0.38,0.4,0.4,0.46,0.34,0.41,0.44,0.45,0.37,0.43,0.32,0.38,0.36,0.36,0.32,0.28,0.38,0.35,0.37,0.34,0.34,0.29,0.35,0.48,0.37,0.28,0.32,0.3,0.26,0.33,0.32,0.24,0.33,0.29,0.18,0.27,0.21,0.27,0.23,0.18,0.26,0.22,0.23,0.21,0.24,0.29,0.22,0.25,0.22,0.23,0.2,0.22,0.21,0.2,0.21,0.2,0.22,0.19,0.14,0.16,0.0,0.23,0.21,0.22,0.16,0.23,0.18,0.17,0.2,0.2,0.19,0.18,0.18,0.17,0.26,0.16,0.16,0.16,0.18,0.19,0.2,0.17,0.16,0.15,0.15,0.12,0.15,0.21,0.16,0.18,0.11,0.14,0.15,0.11,0.15,0.0,0.15,0.18,0.13,0.16,0.12,0.15,0.15,0.15,0.13,0.13,0.12,0.12,0.12,0.14,0.14,0.13,0.17,0.0,0.12,0.13,0.12,0.12,0.14,0.0,0.13,0.13,0.14,0.12,0.12,0.0,0.0,0.13,0.13,0.14,0.15,0.14,0.15,0.0,0.12,0.0,0.13,0.0,0.11,0.0,0.11,0.11,0.0,0.12,0.11,0.0,0.12,0.13,0.0,0.11,0.12,0.13,0.0,0.0,0.0,0.0,0.12,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.11,0.12,0.0,0.0,0.12,0.0,0.0,0.13,0.16,0.0,0.0,0.0,0.11,0.0,0.11,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.53
11/15/2021,6.12,6.58,4.0,2.05,2.3,2.2,1.39,1.98,2.27,1.31,1.13,0.94,1.14,0.63,1.02,0.94,0.82,0.77,0.92,0.79,0.64,0.71,0.77,0.57,0.77,0.62,0.53,0.73,0.59,0.58,0.58,0.46,0.58,0.55,0.56,0.54,0.64,0.58,0.61,0.55,0.55,0.59,0.55,0.5,0.46,0.49,0.42,0.41,0.48,0.39,0.39,0.4,0.45,0.34,0.41,0.44,0.45,0.37,0.43,0.32,0.37,0.35,0.36,0.32,0.28,0.37,0.35,0.37,0.33,0.34,0.29,0.34,0.47,0.37,0.28,0.31,0.3,0.26,0.33,0.32,0.24,0.31,0.28,0.19,0.27,0.21,0.26,0.22,0.18,0.25,0.22,0.23,0.21,0.24,0.29,0.22,0.25,0.22,0.23,0.2,0.22,0.21,0.19,0.21,0.2,0.22,0.19,0.14,0.16,0.0,0.23,0.21,0.23,0.15,0.23,0.17,0.17,0.19,0.2,0.19,0.17,0.18,0.17,0.26,0.16,0.16,0.15,0.18,0.19,0.2,0.16,0.16,0.15,0.15,0.0,0.15,0.21,0.16,0.17,0.0,0.14,0.15,0.11,0.15,0.11,0.14,0.18,0.13,0.16,0.13,0.16,0.15,0.14,0.13,0.13,0.12,0.12,0.12,0.13,0.14,0.13,0.16,0.11,0.12,0.13,0.12,0.12,0.13,0.0,0.13,0.13,0.14,0.12,0.12,0.0,0.0,0.13,0.12,0.14,0.14,0.14,0.15,0.0,0.12,0.11,0.13,0.0,0.11,0.0,0.11,0.11,0.0,0.12,0.11,0.0,0.12,0.13,0.0,0.11,0.12,0.13,0.0,0.0,0.0,0.0,0.13,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.11,0.12,0.0,0.0,0.12,0.0,0.0,0.13,0.16,0.0,0.0,0.0,0.11,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.77000000000001
11/16/2021,6.2,6.66,4.06,2.14,2.35,2.25,1.39,1.98,2.21,1.31,1.14,0.94,1.14,0.65,1.03,0.94,0.84,0.76,0.91,0.81,0.64,0.7,0.8,0.56,0.78,0.62,0.53,0.73,0.6,0.57,0.58,0.46,0.58,0.56,0.56,0.54,0.65,0.59,0.61,0.55,0.55,0.6,0.55,0.5,0.46,0.49,0.42,0.41,0.48,0.38,0.4,0.4,0.46,0.34,0.41,0.45,0.46,0.37,0.44,0.32,0.38,0.35,0.36,0.32,0.28,0.38,0.35,0.37,0.33,0.35,0.29,0.34,0.47,0.37,0.29,0.31,0.31,0.27,0.33,0.32,0.24,0.31,0.28,0.18,0.27,0.21,0.27,0.22,0.18,0.25,0.22,0.23,0.21,0.24,0.29,0.23,0.26,0.22,0.23,0.2,0.22,0.21,0.19,0.21,0.2,0.22,0.19,0.14,0.16,0.0,0.23,0.21,0.24,0.15,0.23,0.17,0.17,0.19,0.2,0.19,0.17,0.18,0.18,0.26,0.16,0.16,0.15,0.17,0.19,0.2,0.17,0.16,0.15,0.15,0.11,0.15,0.2,0.16,0.18,0.11,0.14,0.15,0.11,0.15,0.0,0.14,0.18,0.13,0.16,0.13,0.16,0.15,0.15,0.13,0.13,0.12,0.12,0.12,0.14,0.14,0.13,0.16,0.11,0.12,0.13,0.12,0.12,0.13,0.0,0.13,0.13,0.14,0.12,0.12,0.0,0.11,0.13,0.13,0.14,0.14,0.14,0.15,0.0,0.12,0.11,0.13,0.0,0.0,0.0,0.11,0.11,0.0,0.12,0.11,0.0,0.12,0.13,0.0,0.11,0.12,0.13,0.0,0.0,0.0,0.0,0.13,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.11,0.12,0.0,0.0,0.12,0.0,0.0,0.13,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.41000000000001
11/17/2021,6.2,6.66,4.06,2.14,2.35,2.25,1.39,1.98,2.21,1.31,1.14,0.94,1.14,0.65,1.03,0.94,0.84,0.76,0.91,0.81,0.64,0.7,0.8,0.56,0.78,0.62,0.53,0.73,0.6,0.57,0.58,0.46,0.58,0.56,0.56,0.54,0.65,0.59,0.61,0.55,0.55,0.6,0.55,0.5,0.46,0.49,0.42,0.41,0.48,0.38,0.4,0.4,0.46,0.34,0.41,0.45,0.46,0.37,0.44,0.32,0.38,0.35,0.36,0.32,0.28,0.38,0.35,0.37,0.33,0.35,0.29,0.34,0.47,0.37,0.29,0.31,0.31,0.27,0.33,0.32,0.24,0.31,0.28,0.18,0.27,0.21,0.27,0.22,0.18,0.25,0.22,0.23,0.21,0.24,0.29,0.23,0.26,0.22,0.23,0.2,0.22,0.21,0.19,0.21,0.2,0.22,0.19,0.14,0.16,0.0,0.23,0.21,0.24,0.15,0.23,0.17,0.17,0.19,0.2,0.19,0.17,0.18,0.18,0.26,0.16,0.16,0.15,0.17,0.19,0.2,0.17,0.16,0.15,0.15,0.11,0.15,0.2,0.16,0.18,0.11,0.14,0.15,0.11,0.15,0.0,0.14,0.18,0.13,0.16,0.13,0.16,0.15,0.15,0.13,0.13,0.12,0.12,0.12,0.14,0.14,0.13,0.16,0.11,0.12,0.13,0.12,0.12,0.13,0.0,0.13,0.13,0.14,0.12,0.12,0.0,0.11,0.13,0.13,0.14,0.14,0.14,0.15,0.0,0.12,0.11,0.13,0.0,0.0,0.0,0.11,0.11,0.0,0.12,0.11,0.0,0.12,0.13,0.0,0.11,0.12,0.13,0.0,0.0,0.0,0.0,0.13,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.11,0.12,0.0,0.0,0.12,0.0,0.0,0.13,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.41000000000001
11/18/2021,6.2,6.65,4.09,2.18,2.35,2.24,1.39,1.96,2.16,1.31,1.13,0.94,1.12,0.66,1.03,0.94,0.84,0.75,0.91,0.81,0.64,0.71,0.79,0.57,0.78,0.63,0.53,0.73,0.6,0.57,0.58,0.46,0.59,0.56,0.55,0.54,0.64,0.59,0.61,0.54,0.55,0.6,0.55,0.5,0.46,0.49,0.41,0.4,0.49,0.39,0.4,0.4,0.45,0.35,0.41,0.45,0.46,0.37,0.43,0.32,0.38,0.35,0.36,0.34,0.28,0.38,0.35,0.36,0.31,0.35,0.29,0.34,0.47,0.37,0.29,0.31,0.31,0.27,0.33,0.32,0.24,0.31,0.28,0.18,0.27,0.21,0.27,0.22,0.18,0.25,0.22,0.23,0.21,0.24,0.29,0.23,0.26,0.22,0.23,0.2,0.22,0.21,0.2,0.21,0.2,0.22,0.19,0.14,0.16,0.0,0.23,0.21,0.23,0.15,0.23,0.18,0.17,0.19,0.2,0.19,0.17,0.18,0.18,0.26,0.16,0.16,0.15,0.18,0.18,0.2,0.17,0.15,0.15,0.15,0.0,0.15,0.21,0.16,0.18,0.11,0.14,0.15,0.11,0.15,0.0,0.14,0.18,0.13,0.16,0.13,0.16,0.15,0.15,0.13,0.13,0.12,0.12,0.12,0.14,0.14,0.13,0.16,0.11,0.12,0.13,0.12,0.12,0.13,0.0,0.13,0.13,0.14,0.12,0.11,0.0,0.11,0.13,0.13,0.14,0.14,0.13,0.15,0.0,0.12,0.11,0.13,0.0,0.11,0.0,0.11,0.11,0.0,0.12,0.0,0.0,0.12,0.13,0.0,0.11,0.12,0.13,0.0,0.0,0.0,0.0,0.13,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.11,0.12,0.0,0.0,0.12,0.0,0.0,0.13,0.13,0.0,0.0,0.0,0.11,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.32000000000001
11/19/2021,6.25,6.71,4.08,2.15,2.34,2.24,1.38,1.97,2.25,1.3,1.12,0.96,1.12,0.67,1.09,0.94,0.86,0.75,0.91,0.82,0.64,0.72,0.8,0.56,0.78,0.63,0.53,0.73,0.61,0.57,0.58,0.46,0.59,0.57,0.56,0.54,0.65,0.6,0.61,0.54,0.53,0.61,0.55,0.51,0.46,0.49,0.41,0.4,0.53,0.38,0.39,0.41,0.45,0.34,0.41,0.45,0.48,0.37,0.45,0.32,0.38,0.35,0.36,0.33,0.27,0.38,0.35,0.36,0.31,0.35,0.28,0.35,0.49,0.38,0.29,0.3,0.3,0.27,0.33,0.32,0.24,0.31,0.29,0.18,0.27,0.21,0.27,0.22,0.18,0.25,0.22,0.23,0.21,0.25,0.29,0.23,0.26,0.22,0.23,0.2,0.22,0.21,0.19,0.21,0.2,0.22,0.19,0.13,0.16,0.0,0.23,0.21,0.23,0.15,0.23,0.18,0.17,0.2,0.2,0.19,0.17,0.18,0.18,0.26,0.16,0.16,0.15,0.17,0.18,0.21,0.17,0.16,0.15,0.15,0.11,0.15,0.21,0.16,0.18,0.0,0.14,0.15,0.11,0.15,0.11,0.14,0.18,0.13,0.16,0.13,0.15,0.15,0.15,0.13,0.13,0.12,0.12,0.12,0.14,0.14,0.13,0.17,0.11,0.12,0.14,0.12,0.12,0.13,0.0,0.13,0.13,0.14,0.12,0.11,0.11,0.11,0.13,0.13,0.14,0.14,0.14,0.15,0.0,0.12,0.11,0.13,0.0,0.11,0.0,0.11,0.11,0.0,0.12,0.11,0.0,0.12,0.13,0.0,0.11,0.12,0.13,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.0,0.13,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.72
