,AAPL,MSFT,AMZN,GOOGL,GOOG,NVDA,TSLA,JPM,V,UNH,HD,PG,MA,DIS,BAC,ADBE,CMCSA,XOM,VZ,CRM,INTC,CSCO,PFE,ABT,KO,T,PEP,ABBV,NKE,TMO,CVX,MRK,WMT,ACN,LLY,DHR,TXN,MCD,MDT,QCOM,UPS,ORCL,LIN,UNP,BMY,NEE,C,AMGN,LOW,INTU,SBUX,MS,BLK,GS,AMAT,AMT,TGT,CAT,AMD,GE,AXP,DE,CVS,SCHW,CHTR,SPGI,ANTM,BKNG,PLD,MU,LRCX,MDLZ,GILD,TJX,COP,CI,PNC,CSX,CME,EQIX,GM,MMC,ATVI,CB,COF,BDX,FDX,CL,NSC,ILMN,EW,ICE,ITW,ADSK,APD,ADI,BSX,REGN,MCO,ETN,HUM,EMR,PGR,F,IDXX,WM,BIIB,FCX,ECL,VRTX,NEM,ROP,JCI,KLAC,LHX,DOW,TEL,TROW,EBAY,TT,A,MET,EXC,SLB,MSCI,SPG,APTV,DLR,INFO,APH,ALXN,BAX,PH,PPG,EA,SRE,BK,ALL,PRU,STZ,MPC,SYY,HPQ,TRV,PXD,MSI,MAR,IFF,TDG,GIS,DFS,KMI,YUM,CTAS,HLT,WELL,CMI,WBA,MTD,AFL,SWK,CTVA,ADM,ROK,WMB,MCK,AME,GLW,PEG,FAST,ZBRA,PCAR,AVB,VRSK,AWK,ANSS,KR,CBRE,STT,ES,KEYS,AMP,AJG,EQR,DAL,BLL,FITB,WST,LH,SYF,VFC,LYB,O,KHC,OXY,HSY,WY,ETSY,ED,OKE,BBY,WAT,RSG,4970.T,STATE STREET ESG LIQUID RESERV ESG LIQUID RESERVES F STIF USD,URI,GEN.,FTV,n/a,ALB,NTRS,XYL,HIG,ANET,DLTR,EXR,MLM,TSN,EIX,DVN,HAL,HES,ABC,ESS,VTR,GWW,STX,DRE,AKAM,KMX,PFG,TRMB,CAG,ETR,IEX,RCL,CAH,EMN,BXP,SJM,FMC,BIO,LVS,INCY,PHM,KEY,HRL,LNC,CBOE,HWM,RHI,LDOS,SNA,HAS,JNPR,HSIC,BWA,TAP,NWL,GL,NWSA,DVA,DXC,NLSN,VNO,DISCA,UAA,NWS,SUM
11/23/2021,7.92,8.36,5.07,2.93,2.77,2.39,2.9,1.61,1.13,1.39,1.37,1.18,1.02,0.94,1.14,1.05,0.81,0.9,0.7,0.98,0.67,0.79,0.93,0.75,0.71,0.58,0.75,0.68,0.72,0.82,0.73,0.69,0.66,0.78,0.68,0.64,0.57,0.62,0.52,0.68,0.5,0.52,0.56,0.51,0.44,0.57,0.45,0.39,0.57,0.57,0.44,0.47,0.43,0.43,0.47,0.39,0.41,0.37,0.6,0.37,0.38,0.33,0.4,0.4,0.29,0.37,0.34,0.32,0.37,0.28,0.3,0.29,0.28,0.29,0.32,0.25,0.28,0.27,0.27,0.23,0.31,0.27,0.16,0.28,0.22,0.23,0.2,0.22,0.23,0.18,0.24,0.25,0.23,0.24,0.22,0.33,0.19,0.22,0.22,0.22,0.19,0.19,0.17,0.26,0.17,0.21,0.13,0.19,0.19,0.16,0.15,0.17,0.19,0.22,0.15,0.14,0.18,0.15,0.16,0.15,0.16,0.16,0.17,0.15,0.18,0.18,0.16,0.15,0.17,0.17,0.0,0.13,0.14,0.13,0.13,0.13,0.15,0.11,0.14,0.13,0.14,0.13,0.12,0.13,0.14,0.14,0.14,0.12,0.11,0.13,0.12,0.11,0.13,0.13,0.13,0.12,0.11,0.11,0.12,0.12,0.1,0.12,0.12,0.13,0.11,0.12,0.11,0.1,0.1,0.12,0.11,0.1,0.11,0.12,0.1,0.11,0.09,0.11,0.11,0.1,0.12,0.11,0.11,0.1,0.0,0.1,0.1,0.11,0.09,0.09,0.0,0.0,0.13,0.0,0.0,0.0,0.09,0.12,0.09,0.09,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.09,0.15,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.15
11/26/2021,8.28,8.28,5.09,2.87,2.71,2.58,2.93,1.64,1.09,1.37,1.41,1.19,0.93,0.9,1.15,1.03,0.78,0.87,0.7,0.92,0.65,0.76,0.93,0.72,0.71,0.58,0.75,0.69,0.72,0.81,0.73,0.69,0.68,0.75,0.68,0.65,0.58,0.62,0.5,0.67,0.5,0.5,0.56,0.53,0.42,0.56,0.45,0.38,0.58,0.6,0.44,0.49,0.43,0.45,0.45,0.39,0.4,0.37,0.59,0.37,0.36,0.33,0.4,0.41,0.29,0.37,0.33,0.31,0.37,0.31,0.31,0.28,0.29,0.28,0.33,0.24,0.29,0.27,0.27,0.22,0.3,0.27,0.16,0.28,0.23,0.23,0.2,0.22,0.23,0.17,0.23,0.24,0.23,0.22,0.21,0.32,0.19,0.23,0.21,0.22,0.19,0.19,0.18,0.26,0.17,0.21,0.13,0.19,0.19,0.15,0.14,0.17,0.19,0.21,0.15,0.14,0.18,0.15,0.15,0.16,0.15,0.16,0.17,0.14,0.17,0.18,0.15,0.15,0.17,0.17,0.0,0.13,0.14,0.13,0.12,0.13,0.16,0.11,0.14,0.13,0.14,0.13,0.12,0.13,0.14,0.14,0.14,0.12,0.1,0.13,0.12,0.1,0.13,0.13,0.13,0.12,0.11,0.11,0.12,0.12,0.1,0.12,0.12,0.13,0.11,0.12,0.11,0.1,0.11,0.11,0.11,0.1,0.11,0.12,0.1,0.11,0.1,0.11,0.11,0.1,0.12,0.11,0.11,0.1,0.0,0.1,0.1,0.1,0.09,0.09,0.0,0.0,0.12,0.0,0.09,0.0,0.09,0.12,0.09,0.09,0.09,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.17,0.1,0.0,0.0,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.07
12/21/2021,8.93,8.08,4.92,2.84,2.67,2.3,2.52,1.55,1.19,1.52,1.37,1.27,1.01,0.9,1.08,0.88,0.74,0.85,0.73,0.82,0.68,0.85,1.11,0.81,0.75,0.56,0.78,0.76,0.68,0.85,0.73,0.64,0.66,0.84,0.71,0.66,0.57,0.65,0.45,0.67,0.5,0.53,0.57,0.53,0.46,0.59,0.4,0.42,0.59,0.58,0.43,0.47,0.43,0.43,0.45,0.42,0.37,0.37,0.55,0.33,0.35,0.33,0.44,0.41,0.28,0.38,0.36,0.32,0.4,0.31,0.32,0.3,0.3,0.3,0.31,0.25,0.28,0.27,0.27,0.24,0.26,0.28,0.16,0.28,0.21,0.24,0.2,0.23,0.24,0.18,0.25,0.25,0.23,0.2,0.22,0.3,0.19,0.22,0.22,0.22,0.2,0.18,0.19,0.26,0.17,0.21,0.12,0.19,0.19,0.18,0.16,0.17,0.18,0.21,0.14,0.13,0.17,0.14,0.14,0.16,0.15,0.15,0.18,0.13,0.16,0.17,0.14,0.16,0.18,0.16,0.0,0.14,0.13,0.13,0.12,0.13,0.15,0.11,0.14,0.14,0.13,0.12,0.14,0.13,0.13,0.14,0.13,0.12,0.1,0.14,0.12,0.1,0.13,0.13,0.13,0.11,0.1,0.12,0.13,0.12,0.1,0.11,0.12,0.13,0.1,0.12,0.11,0.09,0.11,0.12,0.11,0.1,0.11,0.12,0.11,0.11,0.1,0.11,0.11,0.1,0.12,0.11,0.11,0.1,0.0,0.1,0.1,0.11,0.1,0.09,0.0,0.0,0.12,0.0,0.0,0.09,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.1,0.1,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.18
12/22/2021,8.93,8.08,4.92,2.84,2.67,2.3,2.52,1.55,1.19,1.52,1.37,1.27,1.01,0.9,1.08,0.88,0.74,0.85,0.73,0.82,0.68,0.85,1.11,0.81,0.75,0.56,0.78,0.76,0.68,0.85,0.73,0.64,0.66,0.84,0.71,0.66,0.57,0.65,0.45,0.67,0.5,0.53,0.57,0.53,0.46,0.59,0.4,0.42,0.59,0.58,0.43,0.47,0.43,0.43,0.45,0.42,0.37,0.37,0.55,0.33,0.35,0.33,0.44,0.41,0.28,0.38,0.36,0.32,0.4,0.31,0.32,0.3,0.3,0.3,0.31,0.25,0.28,0.27,0.27,0.24,0.26,0.28,0.16,0.28,0.21,0.24,0.2,0.23,0.24,0.18,0.25,0.25,0.23,0.2,0.22,0.3,0.19,0.22,0.22,0.22,0.2,0.18,0.19,0.26,0.17,0.21,0.12,0.19,0.19,0.18,0.16,0.17,0.18,0.21,0.14,0.13,0.17,0.14,0.14,0.16,0.15,0.15,0.18,0.13,0.16,0.17,0.14,0.16,0.18,0.16,0.0,0.14,0.13,0.13,0.12,0.13,0.15,0.11,0.14,0.14,0.13,0.12,0.14,0.13,0.13,0.14,0.13,0.12,0.1,0.14,0.12,0.1,0.13,0.13,0.13,0.11,0.1,0.12,0.13,0.12,0.1,0.11,0.12,0.13,0.1,0.12,0.11,0.09,0.11,0.12,0.11,0.1,0.11,0.12,0.11,0.11,0.1,0.11,0.11,0.1,0.12,0.11,0.11,0.1,0.0,0.1,0.1,0.11,0.1,0.09,0.0,0.0,0.12,0.0,0.0,0.09,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.1,0.1,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.18
12/23/2021,8.93,8.08,4.92,2.84,2.67,2.3,2.52,1.55,1.19,1.52,1.37,1.27,1.01,0.9,1.08,0.88,0.74,0.85,0.73,0.82,0.68,0.85,1.11,0.81,0.75,0.56,0.78,0.76,0.68,0.85,0.73,0.64,0.66,0.84,0.71,0.66,0.57,0.65,0.45,0.67,0.5,0.53,0.57,0.53,0.46,0.59,0.4,0.42,0.59,0.58,0.43,0.47,0.43,0.43,0.45,0.42,0.37,0.37,0.55,0.33,0.35,0.33,0.44,0.41,0.28,0.38,0.36,0.32,0.4,0.31,0.32,0.3,0.3,0.3,0.31,0.25,0.28,0.27,0.27,0.24,0.26,0.28,0.16,0.28,0.21,0.24,0.2,0.23,0.24,0.18,0.25,0.25,0.23,0.2,0.22,0.3,0.19,0.22,0.22,0.22,0.2,0.18,0.19,0.26,0.17,0.21,0.12,0.19,0.19,0.18,0.16,0.17,0.18,0.21,0.14,0.13,0.17,0.14,0.14,0.16,0.15,0.15,0.18,0.13,0.16,0.17,0.14,0.16,0.18,0.16,0.0,0.14,0.13,0.13,0.12,0.13,0.15,0.11,0.14,0.14,0.13,0.12,0.14,0.13,0.13,0.14,0.13,0.12,0.1,0.14,0.12,0.1,0.13,0.13,0.13,0.11,0.1,0.12,0.13,0.12,0.1,0.11,0.12,0.13,0.1,0.12,0.11,0.09,0.11,0.12,0.11,0.1,0.11,0.12,0.11,0.11,0.1,0.11,0.11,0.1,0.12,0.11,0.11,0.1,0.0,0.1,0.1,0.11,0.1,0.09,0.0,0.0,0.12,0.0,0.0,0.09,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.1,0.1,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.18
12/24/2021,8.94,8.14,4.93,2.85,2.68,2.41,2.54,1.54,1.2,1.52,1.37,1.27,1.01,0.91,1.06,0.87,0.74,0.85,0.72,0.81,0.68,0.85,1.09,0.79,0.74,0.58,0.78,0.76,0.7,0.83,0.74,0.63,0.66,0.83,0.7,0.65,0.57,0.65,0.45,0.67,0.5,0.49,0.57,0.52,0.45,0.59,0.39,0.42,0.57,0.58,0.43,0.47,0.42,0.42,0.46,0.42,0.36,0.36,0.58,0.34,0.34,0.33,0.44,0.41,0.26,0.38,0.36,0.33,0.39,0.34,0.32,0.3,0.3,0.3,0.32,0.24,0.28,0.27,0.27,0.23,0.26,0.28,0.16,0.27,0.2,0.24,0.2,0.23,0.23,0.2,0.26,0.25,0.23,0.2,0.21,0.31,0.19,0.21,0.21,0.22,0.2,0.18,0.19,0.25,0.17,0.2,0.12,0.19,0.19,0.18,0.15,0.17,0.18,0.21,0.14,0.13,0.17,0.14,0.14,0.16,0.15,0.15,0.18,0.14,0.16,0.17,0.14,0.16,0.18,0.16,0.0,0.14,0.13,0.13,0.12,0.13,0.15,0.11,0.14,0.13,0.14,0.13,0.14,0.13,0.13,0.14,0.14,0.12,0.1,0.13,0.12,0.1,0.13,0.13,0.14,0.11,0.1,0.12,0.12,0.12,0.1,0.11,0.12,0.13,0.1,0.12,0.11,0.09,0.11,0.12,0.11,0.1,0.11,0.12,0.11,0.11,0.1,0.11,0.11,0.1,0.12,0.11,0.11,0.1,0.0,0.1,0.1,0.11,0.1,0.0,0.0,0.0,0.12,0.0,0.0,0.09,0.09,0.1,0.1,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.1,0.1,0.09,0.09,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.24000000000002
12/27/2021,8.98,8.21,4.87,2.88,2.69,2.42,2.84,1.53,1.19,1.52,1.37,1.27,1.02,0.91,1.05,0.88,0.75,0.84,0.71,0.8,0.68,0.86,1.07,0.8,0.74,0.58,0.77,0.77,0.69,0.83,0.73,0.63,0.65,0.83,0.71,0.66,0.56,0.65,0.45,0.67,0.5,0.47,0.57,0.52,0.45,0.58,0.39,0.42,0.57,0.58,0.43,0.47,0.42,0.42,0.46,0.42,0.36,0.37,0.58,0.34,0.34,0.32,0.43,0.42,0.26,0.38,0.36,0.33,0.39,0.34,0.32,0.3,0.3,0.29,0.31,0.24,0.28,0.27,0.27,0.23,0.27,0.28,0.16,0.27,0.2,0.23,0.2,0.23,0.23,0.2,0.26,0.25,0.23,0.2,0.21,0.3,0.2,0.22,0.21,0.22,0.2,0.18,0.19,0.26,0.18,0.2,0.11,0.2,0.18,0.18,0.15,0.17,0.18,0.22,0.14,0.13,0.17,0.14,0.14,0.16,0.15,0.15,0.17,0.13,0.16,0.17,0.14,0.15,0.17,0.17,0.0,0.14,0.13,0.13,0.12,0.13,0.14,0.11,0.14,0.13,0.13,0.13,0.14,0.13,0.13,0.14,0.14,0.12,0.11,0.13,0.11,0.1,0.13,0.13,0.14,0.11,0.1,0.12,0.13,0.12,0.1,0.11,0.12,0.12,0.1,0.12,0.11,0.09,0.11,0.12,0.1,0.1,0.11,0.12,0.11,0.11,0.1,0.11,0.11,0.1,0.12,0.11,0.11,0.1,0.0,0.1,0.1,0.11,0.1,0.0,0.0,0.0,0.12,0.0,0.0,0.09,0.09,0.1,0.09,0.08,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.09,0.09,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.26
12/28/2021,8.98,8.21,4.87,2.88,2.69,2.42,2.84,1.53,1.19,1.52,1.37,1.27,1.02,0.91,1.05,0.88,0.75,0.84,0.71,0.8,0.68,0.86,1.07,0.8,0.74,0.58,0.77,0.77,0.69,0.83,0.73,0.63,0.65,0.83,0.71,0.66,0.56,0.65,0.45,0.67,0.5,0.47,0.57,0.52,0.45,0.58,0.39,0.42,0.57,0.58,0.43,0.47,0.42,0.42,0.46,0.42,0.36,0.37,0.58,0.34,0.34,0.32,0.43,0.42,0.26,0.38,0.36,0.33,0.39,0.34,0.32,0.3,0.3,0.29,0.31,0.24,0.28,0.27,0.27,0.23,0.27,0.28,0.16,0.27,0.2,0.23,0.2,0.23,0.23,0.2,0.26,0.25,0.23,0.2,0.21,0.3,0.2,0.22,0.21,0.22,0.2,0.18,0.19,0.26,0.18,0.2,0.11,0.2,0.18,0.18,0.15,0.17,0.18,0.22,0.14,0.13,0.17,0.14,0.14,0.16,0.15,0.15,0.17,0.13,0.16,0.17,0.14,0.15,0.17,0.17,0.0,0.14,0.13,0.13,0.12,0.13,0.14,0.11,0.14,0.13,0.13,0.13,0.14,0.13,0.13,0.14,0.14,0.12,0.11,0.13,0.11,0.1,0.13,0.13,0.14,0.11,0.1,0.12,0.13,0.12,0.1,0.11,0.12,0.12,0.1,0.12,0.11,0.09,0.11,0.12,0.1,0.1,0.11,0.12,0.11,0.11,0.1,0.11,0.11,0.1,0.12,0.11,0.11,0.1,0.0,0.1,0.1,0.11,0.1,0.0,0.0,0.0,0.12,0.0,0.0,0.09,0.09,0.1,0.09,0.08,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.09,0.09,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.26
12/29/2021,8.98,8.21,4.87,2.88,2.69,2.42,2.84,1.53,1.19,1.52,1.37,1.27,1.02,0.91,1.05,0.88,0.75,0.84,0.71,0.8,0.68,0.86,1.07,0.8,0.74,0.58,0.77,0.77,0.69,0.83,0.73,0.63,0.65,0.83,0.71,0.66,0.56,0.65,0.45,0.67,0.5,0.47,0.57,0.52,0.45,0.58,0.39,0.42,0.57,0.58,0.43,0.47,0.42,0.42,0.46,0.42,0.36,0.37,0.58,0.34,0.34,0.32,0.43,0.42,0.26,0.38,0.36,0.33,0.39,0.34,0.32,0.3,0.3,0.29,0.31,0.24,0.28,0.27,0.27,0.23,0.27,0.28,0.16,0.27,0.2,0.23,0.2,0.23,0.23,0.2,0.26,0.25,0.23,0.2,0.21,0.3,0.2,0.22,0.21,0.22,0.2,0.18,0.19,0.26,0.18,0.2,0.11,0.2,0.18,0.18,0.15,0.17,0.18,0.22,0.14,0.13,0.17,0.14,0.14,0.16,0.15,0.15,0.17,0.13,0.16,0.17,0.14,0.15,0.17,0.17,0.0,0.14,0.13,0.13,0.12,0.13,0.14,0.11,0.14,0.13,0.13,0.13,0.14,0.13,0.13,0.14,0.14,0.12,0.11,0.13,0.11,0.1,0.13,0.13,0.14,0.11,0.1,0.12,0.13,0.12,0.1,0.11,0.12,0.12,0.1,0.12,0.11,0.09,0.11,0.12,0.1,0.1,0.11,0.12,0.11,0.11,0.1,0.11,0.11,0.1,0.12,0.11,0.11,0.1,0.0,0.1,0.1,0.11,0.1,0.0,0.0,0.0,0.12,0.0,0.0,0.09,0.09,0.1,0.09,0.08,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.09,0.09,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.26
12/30/2021,8.98,8.21,4.87,2.88,2.69,2.42,2.84,1.53,1.19,1.52,1.37,1.27,1.02,0.91,1.05,0.88,0.75,0.84,0.71,0.8,0.68,0.86,1.07,0.8,0.74,0.58,0.77,0.77,0.69,0.83,0.73,0.63,0.65,0.83,0.71,0.66,0.56,0.65,0.45,0.67,0.5,0.47,0.57,0.52,0.45,0.58,0.39,0.42,0.57,0.58,0.43,0.47,0.42,0.42,0.46,0.42,0.36,0.37,0.58,0.34,0.34,0.32,0.43,0.42,0.26,0.38,0.36,0.33,0.39,0.34,0.32,0.3,0.3,0.29,0.31,0.24,0.28,0.27,0.27,0.23,0.27,0.28,0.16,0.27,0.2,0.23,0.2,0.23,0.23,0.2,0.26,0.25,0.23,0.2,0.21,0.3,0.2,0.22,0.21,0.22,0.2,0.18,0.19,0.26,0.18,0.2,0.11,0.2,0.18,0.18,0.15,0.17,0.18,0.22,0.14,0.13,0.17,0.14,0.14,0.16,0.15,0.15,0.17,0.13,0.16,0.17,0.14,0.15,0.17,0.17,0.0,0.14,0.13,0.13,0.12,0.13,0.14,0.11,0.14,0.13,0.13,0.13,0.14,0.13,0.13,0.14,0.14,0.12,0.11,0.13,0.11,0.1,0.13,0.13,0.14,0.11,0.1,0.12,0.13,0.12,0.1,0.11,0.12,0.12,0.1,0.12,0.11,0.09,0.11,0.12,0.1,0.1,0.11,0.12,0.11,0.11,0.1,0.11,0.11,0.1,0.12,0.11,0.11,0.1,0.0,0.1,0.1,0.11,0.1,0.0,0.0,0.0,0.12,0.0,0.0,0.09,0.09,0.1,0.09,0.08,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.09,0.09,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.26
12/31/2021,9.01,8.26,4.8,2.84,2.64,2.44,2.86,1.52,1.18,1.53,1.38,1.27,1.01,0.91,1.04,0.87,0.74,0.84,0.7,0.8,0.68,0.86,1.04,0.8,0.74,0.57,0.77,0.77,0.68,0.82,0.74,0.63,0.65,0.85,0.71,0.66,0.57,0.64,0.45,0.67,0.5,0.46,0.57,0.52,0.45,0.58,0.39,0.42,0.57,0.59,0.44,0.47,0.42,0.42,0.47,0.42,0.36,0.36,0.6,0.34,0.33,0.32,0.43,0.41,0.26,0.37,0.36,0.32,0.39,0.33,0.33,0.3,0.3,0.29,0.32,0.24,0.28,0.27,0.26,0.23,0.26,0.28,0.17,0.27,0.2,0.23,0.2,0.23,0.23,0.19,0.26,0.25,0.23,0.2,0.21,0.3,0.2,0.22,0.21,0.22,0.2,0.18,0.19,0.26,0.18,0.21,0.11,0.2,0.19,0.18,0.15,0.17,0.19,0.22,0.14,0.14,0.17,0.14,0.14,0.16,0.15,0.15,0.18,0.14,0.16,0.17,0.14,0.16,0.17,0.17,0.0,0.14,0.13,0.13,0.12,0.13,0.14,0.11,0.14,0.13,0.13,0.13,0.14,0.13,0.13,0.14,0.14,0.12,0.11,0.13,0.11,0.1,0.13,0.13,0.14,0.11,0.1,0.12,0.13,0.12,0.1,0.11,0.12,0.13,0.1,0.13,0.11,0.09,0.11,0.12,0.11,0.1,0.11,0.12,0.11,0.11,0.1,0.12,0.11,0.1,0.12,0.11,0.11,0.1,0.0,0.1,0.1,0.11,0.1,0.0,0.0,0.0,0.13,0.0,0.0,0.09,0.1,0.09,0.09,0.08,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.09,0.08,0.08,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.25
