,AAPL,MSFT,AMZN,FB,GOOG,GOOGL,TSLA,BRK.B,NVDA,JPM,INTU,ADBE,MDT,JNJ,HD,NFLX,V,PYPL,KO,UNH,BAC,MA,KMI,DOV,CRM,CMCSA,DIS,ACN,LLY,JCI,ABT,MCD,BMY,AVGO,TMUS,BKNG,WMT,PEP,NEE,CSGP,CVS,T,NOW,TMO,ES,ABBV,PG,LOW,GILD,AMD,DLB,INTC,GPC,MXIM,WFC,UPS,XTSLA,MRK,DD,CSCO,RTX,TXN,UGI,NKE,PFE,YUM,VRTX,UDR,ADI,IQV,C,FMC,J,BLK,AXP,MS,EW,ESS,ILMN,AOS,COP,VZ,CVX,GS,CAT,GE,EIX,CL,EL,SBUX,BXP,WST,HON,CDNS,LHX,SPGI,IBM,APTV,CSX,EXPD,TGT,LEG,WDAY,EQR,WMB,NLOK,SQ,SCHW,BDX,SYK,INCY,RGLD,MMM,ORCL,APH,ALLE,STLD,PNR,CHTR,MCHP,KRC,POOL,AMAT,SHW,NWL,QCOM,LNG,UNP,MLM,JNPR,HAIN,EQIX,MRVL,USB,WBA,MSA,PNC,ICUI,ESI,CHRW,MRNA,HPE,KNX,DE,OLED,ZM,TFC,DELL,FRT,AMGN,XOM,VEEV,MMC,CME,GM,COF,IDXX,SPOT,ATVI,AN,MET,TJX,CTXS,AMCR,TAP,LUV,AON,TT,CLX,MCO,PPG,UBER,SLB,GIS,PGR,ANTM,JBHT,ETSY,HRC,ROKU,CPB,REG,AYI,ARW,PRU,CERN,STZ,IR,MSCI,ICE,BR,TWLO,K,BLL,KHC,WHR,LDOS,EXC,CI,MAA,SPG,BlackRock Cash Funds Treasury SL Agency,FENER.IS,DFS,TRV,KR,HCA,TROW,AMH,SNOW,BX,GE.,CTLT,AFL,n/a,ALK,NXPI,ADP,FDX,IAC,DRI,TNL,SIVB,XYL,MIDD,BKR,QRTEA,PRGO,AIG,NVAX,F,PLTR,BLDR,WLTW,PFG,HUM,ROK,HAS,ROST,FDS,ALL,ECL,TSCO,HBAN,INFO,BIIB,WM,NCLH,BK,RHI,STT,AKAM,USD,KEX,WRB,BURL,HSIC,FL,TEAM,MTD,KEY,ADSK,VFC,FSLR,VTR,HPQ,BRX,DGX,DASH,FTNT,PLUG,FITB,RUN,VMW,PLD,BSX,XRAY,COST,PXD,CMI,APO,VRSK,A,MKTX,RMD,AMP,ABC,CFG,GNRC,WSM,XPO,CG,UI,WU,KIM,SUM
10/18/2021,4.77,6.1,2.42,2.0,1.96,2.18,1.57,0.97,1.36,1.52,0.25,0.84,0.98,1.1,0.89,1.32,1.48,0.63,1.12,1.53,0.0,1.33,0.0,0.63,0.7,0.24,0.96,1.13,0.65,1.0,0.34,0.28,0.55,0.75,0.72,1.01,0.7,1.29,0.38,0.0,0.83,0.21,0.2,0.66,0.78,0.68,0.24,0.31,0.1,0.49,0.38,0.22,0.71,0.0,0.39,0.17,0.45,0.81,0.42,0.98,0.16,0.4,0.39,0.37,0.35,0.37,0.2,0.36,0.84,0.0,0.42,0.26,0.0,0.34,0.35,0.29,0.32,0.21,0.31,0.4,0.53,0.0,0.16,1.07,0.3,0.37,0.3,0.28,0.55,0.0,0.44,0.25,0.0,0.19,0.0,0.27,0.36,0.38,0.25,0.26,0.17,0.19,0.13,0.32,0.31,0.19,0.0,0.25,0.26,0.0,0.16,0.15,0.57,0.45,0.15,0.0,0.22,0.22,0.0,0.12,0.29,0.24,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.42,0.21,0.19,0.19,0.14,0.26,0.22,0.1,0.17,0.27,0.32,0.0,0.0,0.18,0.0,0.45,0.52,0.26,0.32,0.62,0.0,0.0,0.0,0.17,0.32,0.1,0.15,0.0,0.23,0.0,0.0,0.0,0.0,0.21,0.0,0.26,0.2,0.0,0.0,0.14,0.0,0.1,0.14,0.0,0.0,0.15,0.2,0.0,0.1,0.0,0.15,0.24,0.0,0.58,0.0,0.0,0.0,0.14,0.09,0.31,0.0,0.0,0.44,0.0,0.33,0.14,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.33,0.4,0.45,0.42,0.24,0.27,0.12,0.12,0.0,0.58,0.0,0.14,0.1,0.0,0.0,0.0,0.19,0.0,0.18,0.0,0.5,0.4,0.33,0.29,0.29,0.32,0.26,0.25,0.23,0.25,0.22,0.2,0.2,0.19,0.18,0.17,0.16,0.14,0.0,0.16,0.14,0.13,0.14,0.14,0.13,0.11,0.13,0.11,0.11,0.11,0.1,0.09,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.81000000000002
10/19/2021,4.78,6.11,2.45,1.96,1.97,2.18,1.6,0.97,1.39,1.53,0.26,0.85,0.99,1.09,0.9,1.29,1.5,0.65,1.1,1.59,0.0,1.35,0.0,0.65,0.7,0.24,0.95,1.14,0.64,1.01,0.34,0.28,0.55,0.76,0.71,1.01,0.7,1.26,0.38,0.0,0.84,0.21,0.2,0.66,0.77,0.67,0.23,0.31,0.09,0.49,0.37,0.23,0.71,0.0,0.4,0.18,0.45,0.78,0.42,0.97,0.15,0.41,0.38,0.37,0.34,0.37,0.19,0.35,0.86,0.0,0.42,0.26,0.0,0.35,0.35,0.29,0.32,0.21,0.3,0.4,0.52,0.0,0.16,1.1,0.31,0.37,0.3,0.28,0.54,0.0,0.43,0.25,0.0,0.19,0.0,0.27,0.36,0.38,0.26,0.25,0.17,0.19,0.13,0.31,0.31,0.18,0.0,0.26,0.26,0.0,0.16,0.15,0.58,0.43,0.15,0.0,0.22,0.22,0.0,0.12,0.28,0.24,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.42,0.21,0.18,0.19,0.14,0.25,0.22,0.1,0.18,0.27,0.32,0.0,0.0,0.18,0.0,0.45,0.52,0.26,0.32,0.62,0.0,0.0,0.0,0.17,0.32,0.1,0.15,0.0,0.23,0.0,0.0,0.0,0.0,0.2,0.0,0.26,0.2,0.0,0.0,0.14,0.0,0.1,0.13,0.0,0.0,0.16,0.2,0.0,0.1,0.0,0.15,0.24,0.0,0.58,0.0,0.0,0.0,0.14,0.0,0.32,0.0,0.0,0.43,0.0,0.34,0.14,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.09,0.0,0.13,0.0,0.0,0.0,0.0,0.33,0.39,0.45,0.43,0.24,0.27,0.12,0.12,0.0,0.59,0.0,0.14,0.1,0.0,0.0,0.0,0.19,0.0,0.18,0.0,0.5,0.41,0.34,0.3,0.29,0.32,0.25,0.25,0.23,0.25,0.22,0.2,0.2,0.19,0.19,0.17,0.16,0.14,0.0,0.16,0.14,0.12,0.14,0.13,0.13,0.11,0.13,0.11,0.11,0.11,0.1,0.1,0.1,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.89
10/20/2021,4.8,6.13,2.46,1.96,1.97,2.19,1.6,0.97,1.39,1.54,0.26,0.85,1.0,1.09,0.9,1.29,1.5,0.65,1.11,1.59,0.0,1.35,0.0,0.65,0.7,0.24,0.96,1.14,0.64,1.01,0.34,0.28,0.55,0.76,0.71,1.01,0.7,1.27,0.38,0.0,0.84,0.21,0.21,0.66,0.77,0.67,0.23,0.31,0.09,0.49,0.38,0.23,0.71,0.0,0.4,0.18,0.45,0.78,0.42,0.97,0.15,0.41,0.38,0.37,0.34,0.37,0.19,0.35,0.87,0.0,0.43,0.26,0.0,0.35,0.35,0.29,0.32,0.21,0.3,0.4,0.52,0.0,0.16,1.1,0.31,0.37,0.3,0.28,0.55,0.0,0.43,0.25,0.0,0.19,0.0,0.27,0.36,0.38,0.26,0.25,0.17,0.2,0.13,0.31,0.31,0.18,0.0,0.26,0.26,0.0,0.16,0.15,0.58,0.44,0.15,0.0,0.22,0.22,0.0,0.12,0.28,0.24,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.42,0.21,0.18,0.19,0.14,0.25,0.22,0.1,0.18,0.27,0.32,0.0,0.0,0.18,0.0,0.45,0.53,0.26,0.32,0.62,0.0,0.0,0.0,0.17,0.33,0.1,0.15,0.0,0.23,0.0,0.0,0.0,0.0,0.2,0.0,0.26,0.2,0.0,0.0,0.15,0.0,0.1,0.13,0.0,0.0,0.16,0.2,0.0,0.1,0.0,0.15,0.24,0.0,0.58,0.0,0.0,0.0,0.14,0.09,0.32,0.0,0.0,0.43,0.0,0.34,0.14,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.09,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.39,0.45,0.43,0.24,0.27,0.12,0.12,0.0,0.59,0.0,0.14,0.1,0.0,0.0,0.0,0.19,0.0,0.18,0.0,0.5,0.41,0.34,0.3,0.29,0.32,0.26,0.26,0.23,0.25,0.22,0.2,0.2,0.19,0.19,0.17,0.16,0.14,0.0,0.16,0.14,0.12,0.14,0.13,0.13,0.11,0.13,0.11,0.11,0.11,0.1,0.1,0.1,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.88
10/21/2021,4.84,6.17,2.48,2.02,1.99,2.2,1.65,0.96,1.41,1.53,0.26,0.87,0.94,1.08,0.91,1.31,1.5,0.65,1.09,1.57,0.0,1.36,0.0,0.66,0.7,0.24,0.93,1.14,0.65,1.02,0.33,0.28,0.53,0.76,0.71,1.0,0.7,1.26,0.37,0.0,0.83,0.21,0.21,0.66,0.76,0.66,0.23,0.31,0.09,0.51,0.38,0.23,0.71,0.0,0.41,0.18,0.46,0.77,0.42,0.97,0.15,0.41,0.38,0.37,0.34,0.37,0.19,0.35,0.87,0.0,0.42,0.26,0.0,0.35,0.35,0.29,0.32,0.21,0.3,0.4,0.52,0.0,0.16,1.12,0.31,0.37,0.3,0.27,0.54,0.0,0.43,0.25,0.0,0.19,0.0,0.28,0.35,0.38,0.26,0.26,0.18,0.2,0.13,0.31,0.31,0.19,0.0,0.26,0.26,0.0,0.16,0.15,0.58,0.44,0.15,0.0,0.22,0.23,0.0,0.12,0.28,0.25,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.41,0.21,0.18,0.19,0.14,0.25,0.21,0.1,0.18,0.28,0.32,0.0,0.0,0.18,0.0,0.45,0.53,0.26,0.31,0.62,0.0,0.0,0.0,0.16,0.33,0.1,0.15,0.0,0.23,0.0,0.0,0.0,0.0,0.2,0.0,0.26,0.2,0.0,0.0,0.14,0.0,0.1,0.13,0.0,0.0,0.16,0.21,0.0,0.11,0.0,0.15,0.24,0.0,0.58,0.0,0.0,0.0,0.14,0.09,0.32,0.0,0.0,0.42,0.0,0.33,0.14,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.09,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.39,0.46,0.43,0.24,0.26,0.11,0.12,0.0,0.59,0.0,0.14,0.1,0.0,0.0,0.0,0.19,0.0,0.18,0.0,0.5,0.41,0.34,0.3,0.29,0.32,0.25,0.25,0.24,0.25,0.22,0.19,0.19,0.19,0.19,0.17,0.16,0.14,0.0,0.16,0.14,0.13,0.14,0.13,0.13,0.11,0.13,0.11,0.11,0.11,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.99
10/22/2021,4.88,6.15,2.46,2.03,1.98,2.2,1.62,0.96,1.4,1.54,0.26,0.88,0.94,1.1,0.91,1.3,1.5,0.65,1.09,1.56,0.0,1.36,0.0,0.66,0.69,0.24,0.92,1.16,0.65,1.02,0.34,0.27,0.53,0.76,0.71,0.97,0.71,1.26,0.37,0.0,0.82,0.21,0.21,0.66,0.76,0.65,0.23,0.31,0.09,0.51,0.38,0.23,0.71,0.0,0.42,0.18,0.45,0.79,0.42,0.97,0.15,0.41,0.38,0.36,0.34,0.36,0.19,0.34,0.88,0.0,0.42,0.26,0.0,0.35,0.35,0.29,0.33,0.2,0.3,0.4,0.53,0.0,0.16,1.11,0.31,0.37,0.3,0.27,0.53,0.0,0.42,0.26,0.0,0.19,0.0,0.28,0.35,0.37,0.25,0.25,0.17,0.2,0.13,0.31,0.3,0.18,0.0,0.26,0.26,0.0,0.16,0.15,0.57,0.44,0.15,0.0,0.22,0.23,0.0,0.12,0.28,0.25,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.42,0.21,0.18,0.19,0.14,0.26,0.21,0.1,0.18,0.27,0.32,0.0,0.0,0.19,0.0,0.45,0.54,0.25,0.32,0.62,0.0,0.0,0.0,0.16,0.33,0.1,0.16,0.0,0.23,0.0,0.0,0.0,0.0,0.2,0.0,0.26,0.2,0.0,0.0,0.14,0.0,0.1,0.13,0.0,0.0,0.16,0.2,0.0,0.11,0.0,0.14,0.24,0.0,0.58,0.0,0.0,0.0,0.15,0.09,0.32,0.0,0.0,0.42,0.0,0.33,0.13,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.09,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.38,0.47,0.43,0.24,0.26,0.11,0.12,0.0,0.59,0.0,0.14,0.1,0.0,0.0,0.0,0.18,0.0,0.18,0.0,0.5,0.41,0.34,0.3,0.28,0.32,0.25,0.25,0.23,0.25,0.22,0.19,0.19,0.18,0.19,0.17,0.16,0.14,0.0,0.16,0.14,0.13,0.14,0.13,0.13,0.11,0.13,0.11,0.11,0.11,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.83
10/25/2021,4.87,6.16,2.44,2.03,1.96,2.16,1.67,0.96,1.42,1.54,0.26,0.88,0.93,1.09,0.92,1.32,1.47,0.58,1.08,1.62,0.0,1.33,0.0,0.66,0.68,0.24,0.91,1.14,0.64,1.03,0.35,0.27,0.53,0.76,0.69,0.95,0.72,1.25,0.38,0.0,0.84,0.21,0.21,0.68,0.75,0.65,0.22,0.32,0.09,0.52,0.38,0.23,0.74,0.0,0.41,0.18,0.46,0.8,0.42,0.96,0.15,0.41,0.38,0.37,0.35,0.36,0.19,0.35,0.89,0.0,0.41,0.26,0.0,0.34,0.35,0.28,0.33,0.2,0.3,0.4,0.52,0.0,0.16,1.09,0.31,0.36,0.31,0.27,0.53,0.0,0.42,0.26,0.0,0.2,0.0,0.27,0.31,0.37,0.26,0.26,0.17,0.2,0.13,0.31,0.29,0.19,0.0,0.26,0.26,0.0,0.16,0.15,0.57,0.43,0.15,0.0,0.22,0.23,0.0,0.12,0.28,0.26,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.43,0.21,0.18,0.19,0.14,0.27,0.21,0.1,0.18,0.28,0.32,0.0,0.0,0.18,0.0,0.46,0.54,0.25,0.32,0.61,0.0,0.0,0.0,0.16,0.32,0.1,0.16,0.0,0.24,0.0,0.0,0.0,0.0,0.2,0.0,0.27,0.2,0.0,0.0,0.15,0.0,0.1,0.13,0.0,0.0,0.16,0.21,0.0,0.1,0.0,0.14,0.23,0.0,0.59,0.0,0.0,0.0,0.15,0.0,0.32,0.0,0.0,0.43,0.0,0.33,0.14,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.09,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.38,0.47,0.43,0.24,0.27,0.11,0.12,0.0,0.6,0.0,0.13,0.1,0.0,0.0,0.0,0.2,0.0,0.18,0.0,0.49,0.42,0.34,0.3,0.29,0.33,0.25,0.25,0.24,0.25,0.22,0.19,0.2,0.18,0.19,0.17,0.16,0.14,0.0,0.16,0.14,0.13,0.14,0.13,0.13,0.11,0.13,0.12,0.11,0.11,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.86
10/26/2021,4.85,6.13,2.37,1.93,1.9,2.1,1.7,0.97,1.42,1.56,0.27,0.88,0.95,1.09,0.93,1.35,1.48,0.57,1.09,1.64,0.0,1.34,0.0,0.66,0.69,0.24,0.9,1.16,0.65,1.03,0.36,0.27,0.53,0.77,0.69,0.94,0.73,1.26,0.38,0.0,0.84,0.2,0.21,0.68,0.76,0.66,0.23,0.32,0.09,0.52,0.38,0.2,0.73,0.0,0.42,0.18,0.48,0.8,0.42,0.95,0.15,0.41,0.38,0.37,0.35,0.36,0.19,0.35,0.88,0.0,0.41,0.26,0.0,0.35,0.37,0.29,0.33,0.2,0.3,0.4,0.53,0.0,0.16,1.11,0.31,0.36,0.31,0.27,0.55,0.0,0.43,0.26,0.0,0.2,0.0,0.27,0.31,0.37,0.26,0.26,0.18,0.2,0.13,0.31,0.29,0.19,0.0,0.27,0.26,0.0,0.16,0.15,0.56,0.44,0.15,0.0,0.22,0.23,0.0,0.12,0.28,0.27,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.44,0.21,0.18,0.19,0.14,0.27,0.21,0.1,0.18,0.27,0.32,0.0,0.0,0.18,0.0,0.46,0.55,0.25,0.32,0.62,0.0,0.0,0.0,0.16,0.32,0.1,0.15,0.0,0.25,0.0,0.0,0.0,0.0,0.2,0.0,0.27,0.2,0.0,0.0,0.14,0.0,0.1,0.13,0.0,0.0,0.16,0.22,0.0,0.1,0.0,0.14,0.23,0.0,0.59,0.0,0.0,0.0,0.15,0.0,0.32,0.0,0.0,0.43,0.0,0.34,0.14,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.09,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.36,0.47,0.43,0.24,0.27,0.11,0.12,0.0,0.6,0.0,0.13,0.1,0.0,0.0,0.0,0.19,0.0,0.18,0.0,0.5,0.42,0.34,0.29,0.29,0.33,0.25,0.25,0.24,0.25,0.22,0.18,0.2,0.18,0.19,0.17,0.17,0.14,0.0,0.16,0.15,0.13,0.14,0.13,0.13,0.11,0.13,0.12,0.11,0.11,0.09,0.1,0.1,0.0,0.0,0.0,0.1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.87
10/27/2021,4.85,6.13,2.37,1.93,1.9,2.1,1.7,0.97,1.42,1.56,0.27,0.88,0.95,1.09,0.93,1.35,1.48,0.57,1.09,1.64,0.0,1.34,0.0,0.66,0.69,0.24,0.9,1.16,0.65,1.03,0.36,0.27,0.53,0.77,0.69,0.94,0.73,1.26,0.38,0.0,0.84,0.2,0.21,0.68,0.76,0.66,0.23,0.32,0.09,0.52,0.38,0.2,0.73,0.0,0.42,0.18,0.48,0.8,0.42,0.95,0.15,0.41,0.38,0.37,0.35,0.36,0.19,0.35,0.88,0.0,0.41,0.26,0.0,0.35,0.37,0.29,0.33,0.2,0.3,0.4,0.53,0.0,0.16,1.11,0.31,0.36,0.31,0.27,0.55,0.0,0.43,0.26,0.0,0.2,0.0,0.27,0.31,0.37,0.26,0.26,0.18,0.2,0.13,0.31,0.29,0.19,0.0,0.27,0.26,0.0,0.16,0.15,0.56,0.44,0.15,0.0,0.22,0.23,0.0,0.12,0.28,0.27,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.44,0.21,0.18,0.19,0.14,0.27,0.21,0.1,0.18,0.27,0.32,0.0,0.0,0.18,0.0,0.46,0.55,0.25,0.32,0.62,0.0,0.0,0.0,0.16,0.32,0.1,0.15,0.0,0.25,0.0,0.0,0.0,0.0,0.2,0.0,0.27,0.2,0.0,0.0,0.14,0.0,0.1,0.13,0.0,0.0,0.16,0.22,0.0,0.1,0.0,0.14,0.23,0.0,0.59,0.0,0.0,0.0,0.15,0.0,0.32,0.0,0.0,0.43,0.0,0.34,0.14,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.09,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.36,0.47,0.43,0.24,0.27,0.11,0.12,0.0,0.6,0.0,0.13,0.1,0.0,0.0,0.0,0.19,0.0,0.18,0.0,0.5,0.42,0.34,0.29,0.29,0.33,0.25,0.25,0.24,0.25,0.22,0.18,0.2,0.18,0.19,0.17,0.17,0.14,0.0,0.16,0.15,0.13,0.14,0.13,0.13,0.11,0.13,0.12,0.11,0.11,0.09,0.1,0.1,0.0,0.0,0.0,0.1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.87
10/28/2021,4.82,6.08,2.34,1.94,1.89,2.08,1.9,0.97,1.44,1.54,0.27,0.88,0.94,1.09,0.93,1.35,1.49,0.59,1.08,1.64,0.0,1.34,0.0,0.65,0.69,0.24,0.91,1.17,0.65,1.03,0.36,0.27,0.53,0.77,0.69,0.94,0.73,1.24,0.38,0.0,0.84,0.2,0.21,0.67,0.75,0.65,0.22,0.32,0.09,0.53,0.37,0.2,0.73,0.0,0.41,0.18,0.48,0.8,0.41,0.95,0.15,0.41,0.38,0.37,0.35,0.36,0.19,0.34,0.89,0.0,0.41,0.26,0.0,0.35,0.36,0.28,0.33,0.2,0.3,0.4,0.53,0.0,0.16,1.1,0.31,0.37,0.31,0.27,0.55,0.0,0.42,0.25,0.0,0.2,0.0,0.27,0.31,0.37,0.26,0.26,0.18,0.2,0.13,0.31,0.29,0.19,0.0,0.26,0.26,0.0,0.16,0.15,0.57,0.44,0.15,0.0,0.23,0.24,0.0,0.12,0.27,0.27,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.44,0.21,0.18,0.19,0.14,0.27,0.21,0.1,0.18,0.28,0.32,0.0,0.0,0.18,0.0,0.46,0.54,0.25,0.31,0.62,0.0,0.0,0.0,0.16,0.32,0.1,0.16,0.0,0.25,0.0,0.0,0.0,0.0,0.19,0.0,0.27,0.2,0.0,0.0,0.14,0.0,0.1,0.13,0.0,0.0,0.16,0.22,0.0,0.1,0.0,0.14,0.24,0.0,0.59,0.0,0.0,0.0,0.15,0.0,0.32,0.0,0.0,0.4,0.0,0.33,0.14,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.09,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.36,0.47,0.43,0.24,0.27,0.11,0.12,0.0,0.6,0.0,0.13,0.1,0.0,0.0,0.0,0.19,0.0,0.19,0.0,0.5,0.42,0.34,0.28,0.29,0.33,0.25,0.25,0.24,0.25,0.22,0.18,0.2,0.18,0.19,0.17,0.16,0.14,0.0,0.16,0.15,0.13,0.13,0.13,0.13,0.11,0.13,0.12,0.11,0.11,0.09,0.1,0.1,0.0,0.0,0.0,0.1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.79
10/29/2021,4.84,6.11,2.38,1.86,1.9,2.11,1.89,0.97,1.54,1.55,0.28,0.88,0.95,1.1,0.93,1.35,1.47,0.58,1.08,1.65,0.0,1.33,0.0,0.65,0.69,0.24,0.91,1.16,0.66,1.01,0.36,0.26,0.53,0.79,0.69,0.95,0.72,1.26,0.39,0.0,0.85,0.2,0.2,0.67,0.75,0.65,0.23,0.32,0.09,0.53,0.37,0.2,0.74,0.0,0.41,0.2,0.48,0.8,0.41,0.96,0.15,0.4,0.38,0.37,0.35,0.36,0.19,0.35,0.89,0.0,0.41,0.26,0.0,0.35,0.36,0.29,0.33,0.2,0.3,0.39,0.53,0.0,0.16,1.11,0.3,0.37,0.32,0.27,0.55,0.0,0.43,0.25,0.0,0.21,0.0,0.28,0.31,0.37,0.26,0.26,0.18,0.2,0.13,0.31,0.29,0.19,0.0,0.26,0.26,0.0,0.16,0.15,0.57,0.43,0.15,0.0,0.23,0.23,0.0,0.12,0.28,0.26,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.44,0.21,0.18,0.19,0.14,0.27,0.21,0.1,0.18,0.28,0.31,0.0,0.0,0.18,0.0,0.46,0.53,0.25,0.32,0.64,0.0,0.0,0.0,0.16,0.31,0.1,0.15,0.0,0.24,0.0,0.0,0.0,0.0,0.19,0.0,0.27,0.2,0.0,0.0,0.14,0.0,0.1,0.13,0.0,0.0,0.16,0.22,0.0,0.1,0.0,0.15,0.23,0.0,0.58,0.0,0.0,0.0,0.15,0.09,0.32,0.0,0.0,0.41,0.0,0.33,0.13,0.11,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.11,0.0,0.09,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.36,0.46,0.43,0.25,0.27,0.11,0.12,0.0,0.59,0.0,0.13,0.1,0.0,0.0,0.0,0.19,0.0,0.18,0.0,0.49,0.42,0.33,0.29,0.29,0.33,0.25,0.26,0.23,0.25,0.22,0.18,0.19,0.18,0.19,0.17,0.16,0.14,0.0,0.16,0.15,0.13,0.13,0.13,0.13,0.11,0.13,0.12,0.11,0.11,0.09,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.97
