,AAPL,MSFT,AMZN,FB,GOOG,GOOGL,BRK.B,TSLA,JPM,NVDA,JNJ,V,UNH,HD,PG,BAC,DIS,MA,PYPL,ADBE,CMCSA,PFE,CSCO,LLY,KO,VZ,INTC,NFLX,PEP,CRM,ABT,TMO,NKE,XOM,WMT,ABBV,ACN,COST,AVGO,ORCL,MRK,DHR,MCD,T,WFC,CVX,TXN,MDT,QCOM,HON,NEE,LIN,UNP,MS,LOW,C,AMD,INTU,UPS,PM,SBUX,BMY,AMGN,GS,TGT,BA,RTX,MRNA,CAT,BLK,AMAT,ISRG,DE,AXP,CHTR,CVS,NOW,IBM,MMM,SPGI,SCHW,GE.,ZTS,SQ,ADP,ANTM,LMT,MDLZ,SYK,TJX,FIS,BKNG,ZM,PNC,LRCX,COF,USB,MU,CSX,MMC,CB,TFC,SHW,EL,ILMN,ITW,MO,AON,DUK,GILD,ADSK,CI,EW,CME,COP,NSC,FDX,SO,BX,HCA,BDX,ETN,ATVI,MCO,CL,GM,ICE,WM,TMUS,FISV,EMR,ADI,APD,BSX,IDXX,DG,NOC,PGR,NXPI,ECL,EBAY,HUM,D,JCI,BIIB,MSCI,KLAC,ALGN,FCX,CMG,TEL,GPN,LHX,REGN,A,ROP,VRTX,IFF,TROW,SNAP,DXCM,CARR,MRVL,TT,KMB,GD,ROST,F,AEP,NEM,HPQ,APH,ORLY,LULU,MET,DOW,VEEV,CDNS,SNPS,BK,TWTR,FTNT,AIG,ALL,APTV,DFS,CRWD,TEAM,YUM,PPG,TRV,EA,EXC,RMD,WDAY,PRU,MSI,AZO,SRE,IQV,MNST,CTSH,GE,PANW,PH,MCHP,MTD,BAX,MAR,EOG,SYY,HLT,MPC,XLNX,SLB,MTCH,EPAM,PAYX,TTD,ROK,CNC,GIS,AFL,AMP,ADM,PXD,MCK,XEL,PSX,CTAS,GLW,KR,SUM
12/17/2021,6.79,5.65,3.61,1.77,2.01,2.01,1.27,2.01,1.14,1.8,0.99,0.76,1.0,1.03,0.86,0.81,0.61,0.65,0.49,0.76,0.53,0.72,0.55,0.53,0.51,0.49,0.49,0.65,0.54,0.52,0.53,0.59,0.5,0.53,0.46,0.48,0.54,0.57,0.53,0.45,0.45,0.45,0.43,0.33,0.39,0.45,0.42,0.34,0.47,0.33,0.41,0.4,0.38,0.33,0.44,0.29,0.47,0.41,0.33,0.28,0.3,0.26,0.28,0.29,0.29,0.24,0.26,0.23,0.25,0.28,0.33,0.27,0.24,0.24,0.22,0.27,0.27,0.21,0.21,0.26,0.25,0.0,0.25,0.16,0.23,0.24,0.19,0.2,0.19,0.2,0.15,0.19,0.11,0.2,0.23,0.15,0.18,0.23,0.19,0.2,0.17,0.18,0.19,0.18,0.12,0.17,0.16,0.19,0.16,0.17,0.13,0.16,0.16,0.17,0.2,0.16,0.13,0.15,0.19,0.15,0.15,0.15,0.1,0.15,0.15,0.16,0.17,0.16,0.11,0.13,0.12,0.23,0.15,0.12,0.13,0.13,0.13,0.13,0.14,0.13,0.13,0.13,0.12,0.13,0.0,0.12,0.16,0.11,0.12,0.1,0.12,0.0,0.11,0.12,0.11,0.11,0.12,0.1,0.1,0.0,0.12,0.11,0.13,0.11,0.11,0.1,0.09,0.15,0.1,0.1,0.13,0.11,0.11,0.12,0.1,0.0,0.09,0.12,0.12,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.09,0.0,0.09,0.0,0.1,0.09,0.11,0.0,0.1,0.1,0.0,0.1,0.0,0.09,0.2,0.12,0.09,0.1,0.09,0.09,0.09,0.1,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.28
12/20/2021,6.79,5.65,3.61,1.77,2.01,2.01,1.27,2.01,1.14,1.8,0.99,0.76,1.0,1.03,0.86,0.81,0.61,0.65,0.49,0.76,0.53,0.72,0.55,0.53,0.51,0.49,0.49,0.65,0.54,0.52,0.53,0.59,0.5,0.53,0.46,0.48,0.54,0.57,0.53,0.45,0.45,0.45,0.43,0.33,0.39,0.45,0.42,0.34,0.47,0.33,0.41,0.4,0.38,0.33,0.44,0.29,0.47,0.41,0.33,0.28,0.3,0.26,0.28,0.29,0.29,0.24,0.26,0.23,0.25,0.28,0.33,0.27,0.24,0.24,0.22,0.27,0.27,0.21,0.21,0.26,0.25,0.0,0.25,0.16,0.23,0.24,0.19,0.2,0.19,0.2,0.15,0.19,0.11,0.2,0.23,0.15,0.18,0.23,0.19,0.2,0.17,0.18,0.19,0.18,0.12,0.17,0.16,0.19,0.16,0.17,0.13,0.16,0.16,0.17,0.2,0.16,0.13,0.15,0.19,0.15,0.15,0.15,0.1,0.15,0.15,0.16,0.17,0.16,0.11,0.13,0.12,0.23,0.15,0.12,0.13,0.13,0.13,0.13,0.14,0.13,0.13,0.13,0.12,0.13,0.0,0.12,0.16,0.11,0.12,0.1,0.12,0.0,0.11,0.12,0.11,0.11,0.12,0.1,0.1,0.0,0.12,0.11,0.13,0.11,0.11,0.1,0.09,0.15,0.1,0.1,0.13,0.11,0.11,0.12,0.1,0.0,0.09,0.12,0.12,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.09,0.0,0.09,0.0,0.1,0.09,0.11,0.0,0.1,0.1,0.0,0.1,0.0,0.09,0.2,0.12,0.09,0.1,0.09,0.09,0.09,0.1,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.28
12/21/2021,6.9,5.42,3.49,1.87,1.99,1.97,1.32,1.7,1.11,1.56,1.03,0.82,1.08,0.97,0.91,0.79,0.63,0.72,0.5,0.63,0.51,0.77,0.59,0.55,0.55,0.51,0.5,0.6,0.56,0.52,0.56,0.6,0.47,0.52,0.46,0.53,0.58,0.58,0.6,0.48,0.44,0.43,0.46,0.35,0.39,0.45,0.4,0.32,0.47,0.33,0.42,0.41,0.39,0.33,0.44,0.27,0.42,0.37,0.34,0.3,0.29,0.29,0.3,0.29,0.26,0.24,0.27,0.21,0.26,0.28,0.31,0.28,0.24,0.25,0.21,0.3,0.27,0.22,0.22,0.26,0.26,0.0,0.26,0.14,0.23,0.26,0.2,0.22,0.2,0.21,0.16,0.19,0.1,0.19,0.22,0.15,0.17,0.22,0.19,0.2,0.18,0.17,0.2,0.18,0.13,0.18,0.17,0.18,0.17,0.17,0.14,0.18,0.18,0.17,0.19,0.17,0.14,0.16,0.17,0.16,0.16,0.15,0.11,0.16,0.16,0.15,0.17,0.16,0.12,0.14,0.13,0.21,0.15,0.13,0.13,0.13,0.14,0.14,0.13,0.13,0.12,0.14,0.12,0.13,0.0,0.12,0.15,0.1,0.12,0.11,0.12,0.0,0.1,0.12,0.11,0.11,0.12,0.1,0.1,0.0,0.12,0.1,0.15,0.11,0.11,0.11,0.09,0.15,0.1,0.11,0.12,0.12,0.12,0.1,0.1,0.0,0.0,0.12,0.12,0.11,0.0,0.11,0.1,0.0,0.09,0.0,0.0,0.1,0.09,0.09,0.1,0.0,0.1,0.0,0.11,0.0,0.1,0.11,0.0,0.1,0.0,0.1,0.19,0.12,0.09,0.1,0.0,0.1,0.1,0.09,0.0,0.09,0.0,0.11,0.0,0.0,0.0,0.09,0.0,0.09,0.1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.2
12/22/2021,6.9,5.42,3.49,1.87,1.99,1.97,1.32,1.7,1.11,1.56,1.03,0.82,1.08,0.97,0.91,0.79,0.63,0.72,0.5,0.63,0.51,0.77,0.59,0.55,0.55,0.51,0.5,0.6,0.56,0.52,0.56,0.6,0.47,0.52,0.46,0.53,0.58,0.58,0.6,0.48,0.44,0.43,0.46,0.35,0.39,0.45,0.4,0.32,0.47,0.33,0.42,0.41,0.39,0.33,0.44,0.27,0.42,0.37,0.34,0.3,0.29,0.29,0.3,0.29,0.26,0.24,0.27,0.21,0.26,0.28,0.31,0.28,0.24,0.25,0.21,0.3,0.27,0.22,0.22,0.26,0.26,0.0,0.26,0.14,0.23,0.26,0.2,0.22,0.2,0.21,0.16,0.19,0.1,0.19,0.22,0.15,0.17,0.22,0.19,0.2,0.18,0.17,0.2,0.18,0.13,0.18,0.17,0.18,0.17,0.17,0.14,0.18,0.18,0.17,0.19,0.17,0.14,0.16,0.17,0.16,0.16,0.15,0.11,0.16,0.16,0.15,0.17,0.16,0.12,0.14,0.13,0.21,0.15,0.13,0.13,0.13,0.14,0.14,0.13,0.13,0.12,0.14,0.12,0.13,0.0,0.12,0.15,0.1,0.12,0.11,0.12,0.0,0.1,0.12,0.11,0.11,0.12,0.1,0.1,0.0,0.12,0.1,0.15,0.11,0.11,0.11,0.09,0.15,0.1,0.11,0.12,0.12,0.12,0.1,0.1,0.0,0.0,0.12,0.12,0.11,0.0,0.11,0.1,0.0,0.09,0.0,0.0,0.1,0.09,0.09,0.1,0.0,0.1,0.0,0.11,0.0,0.1,0.11,0.0,0.1,0.0,0.1,0.19,0.12,0.09,0.1,0.0,0.1,0.1,0.09,0.0,0.09,0.0,0.11,0.0,0.0,0.0,0.09,0.0,0.09,0.1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.2
12/23/2021,6.92,5.42,3.47,1.84,2.01,2.0,1.32,1.66,1.1,1.58,1.04,0.82,1.08,0.99,0.92,0.79,0.62,0.71,0.5,0.63,0.52,0.8,0.6,0.55,0.55,0.52,0.49,0.62,0.57,0.51,0.56,0.61,0.46,0.52,0.47,0.54,0.57,0.58,0.61,0.46,0.45,0.44,0.46,0.36,0.38,0.46,0.4,0.32,0.47,0.33,0.42,0.41,0.39,0.33,0.44,0.27,0.42,0.37,0.34,0.3,0.3,0.29,0.3,0.28,0.26,0.24,0.27,0.2,0.25,0.27,0.31,0.28,0.24,0.25,0.22,0.31,0.27,0.23,0.22,0.26,0.26,0.0,0.26,0.13,0.23,0.26,0.2,0.22,0.2,0.21,0.15,0.2,0.1,0.19,0.22,0.14,0.17,0.22,0.19,0.2,0.18,0.17,0.2,0.19,0.13,0.18,0.17,0.18,0.17,0.18,0.14,0.18,0.18,0.17,0.2,0.17,0.14,0.17,0.17,0.16,0.16,0.15,0.11,0.16,0.16,0.15,0.17,0.16,0.12,0.13,0.13,0.21,0.15,0.13,0.13,0.13,0.14,0.14,0.14,0.13,0.12,0.14,0.13,0.13,0.0,0.11,0.14,0.1,0.12,0.11,0.12,0.0,0.1,0.12,0.11,0.11,0.13,0.1,0.1,0.0,0.12,0.1,0.15,0.11,0.11,0.11,0.0,0.15,0.1,0.11,0.12,0.11,0.12,0.09,0.1,0.0,0.0,0.12,0.12,0.11,0.0,0.11,0.1,0.0,0.09,0.0,0.0,0.1,0.1,0.09,0.09,0.0,0.11,0.0,0.11,0.0,0.1,0.11,0.0,0.1,0.0,0.1,0.19,0.12,0.09,0.1,0.09,0.1,0.1,0.1,0.0,0.09,0.0,0.11,0.0,0.0,0.0,0.09,0.0,0.09,0.1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.33
12/24/2021,6.92,5.44,3.48,1.86,1.99,1.98,1.31,1.7,1.1,1.62,1.02,0.83,1.07,0.97,0.91,0.79,0.63,0.72,0.5,0.63,0.51,0.76,0.6,0.55,0.55,0.5,0.49,0.62,0.56,0.51,0.55,0.59,0.48,0.52,0.46,0.53,0.57,0.57,0.6,0.45,0.44,0.43,0.46,0.36,0.38,0.45,0.39,0.32,0.47,0.32,0.41,0.41,0.38,0.33,0.43,0.27,0.44,0.37,0.34,0.3,0.3,0.29,0.3,0.28,0.25,0.25,0.27,0.19,0.25,0.27,0.32,0.28,0.24,0.25,0.21,0.3,0.28,0.23,0.21,0.26,0.26,0.0,0.26,0.14,0.23,0.26,0.2,0.21,0.2,0.21,0.16,0.21,0.1,0.19,0.22,0.15,0.17,0.24,0.19,0.2,0.18,0.17,0.19,0.19,0.13,0.17,0.17,0.18,0.17,0.17,0.14,0.17,0.18,0.17,0.2,0.17,0.14,0.16,0.17,0.15,0.16,0.15,0.11,0.15,0.16,0.15,0.17,0.16,0.12,0.14,0.13,0.21,0.15,0.13,0.13,0.13,0.14,0.14,0.14,0.13,0.11,0.14,0.12,0.13,0.0,0.12,0.15,0.11,0.12,0.11,0.12,0.09,0.1,0.12,0.11,0.11,0.13,0.1,0.1,0.0,0.12,0.1,0.15,0.11,0.11,0.11,0.09,0.15,0.1,0.1,0.12,0.12,0.12,0.1,0.1,0.0,0.0,0.12,0.12,0.11,0.0,0.11,0.1,0.0,0.09,0.0,0.0,0.11,0.09,0.09,0.09,0.0,0.1,0.0,0.11,0.0,0.1,0.11,0.0,0.1,0.0,0.1,0.2,0.12,0.09,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.11,0.0,0.0,0.0,0.09,0.0,0.09,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.18
12/27/2021,6.93,5.47,3.43,1.83,2.0,2.0,1.3,1.9,1.09,1.63,1.01,0.82,1.07,0.97,0.9,0.78,0.63,0.73,0.5,0.63,0.52,0.74,0.6,0.55,0.54,0.49,0.49,0.62,0.55,0.51,0.56,0.59,0.47,0.52,0.45,0.53,0.58,0.57,0.61,0.43,0.43,0.43,0.45,0.36,0.38,0.45,0.39,0.32,0.47,0.32,0.41,0.41,0.38,0.33,0.43,0.27,0.44,0.37,0.34,0.29,0.3,0.28,0.3,0.28,0.25,0.25,0.27,0.18,0.26,0.27,0.32,0.29,0.24,0.25,0.21,0.3,0.28,0.23,0.21,0.26,0.26,0.0,0.26,0.13,0.24,0.26,0.2,0.21,0.21,0.2,0.15,0.21,0.1,0.19,0.22,0.15,0.17,0.24,0.19,0.2,0.18,0.17,0.19,0.19,0.13,0.17,0.16,0.18,0.16,0.17,0.14,0.18,0.18,0.17,0.2,0.17,0.14,0.16,0.18,0.16,0.15,0.15,0.11,0.15,0.16,0.15,0.17,0.16,0.12,0.14,0.12,0.21,0.15,0.13,0.13,0.12,0.14,0.13,0.14,0.13,0.11,0.14,0.12,0.13,0.0,0.12,0.15,0.11,0.13,0.11,0.12,0.09,0.1,0.12,0.11,0.11,0.13,0.1,0.1,0.0,0.12,0.1,0.15,0.11,0.11,0.11,0.0,0.15,0.1,0.1,0.12,0.12,0.11,0.1,0.1,0.0,0.0,0.12,0.12,0.1,0.0,0.11,0.1,0.0,0.09,0.0,0.0,0.11,0.09,0.09,0.09,0.0,0.1,0.0,0.11,0.09,0.1,0.11,0.0,0.1,0.0,0.1,0.2,0.12,0.09,0.1,0.09,0.1,0.1,0.1,0.0,0.1,0.0,0.12,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.22
12/28/2021,6.93,5.47,3.43,1.83,2.0,2.0,1.3,1.9,1.09,1.63,1.01,0.82,1.07,0.97,0.9,0.78,0.63,0.73,0.5,0.63,0.52,0.74,0.6,0.55,0.54,0.49,0.49,0.62,0.55,0.51,0.56,0.59,0.47,0.52,0.45,0.53,0.58,0.57,0.61,0.43,0.43,0.43,0.45,0.36,0.38,0.45,0.39,0.32,0.47,0.32,0.41,0.41,0.38,0.33,0.43,0.27,0.44,0.37,0.34,0.29,0.3,0.28,0.3,0.28,0.25,0.25,0.27,0.18,0.26,0.27,0.32,0.29,0.24,0.25,0.21,0.3,0.28,0.23,0.21,0.26,0.26,0.0,0.26,0.13,0.24,0.26,0.2,0.21,0.21,0.2,0.15,0.21,0.1,0.19,0.22,0.15,0.17,0.24,0.19,0.2,0.18,0.17,0.19,0.19,0.13,0.17,0.16,0.18,0.16,0.17,0.14,0.18,0.18,0.17,0.2,0.17,0.14,0.16,0.18,0.16,0.15,0.15,0.11,0.15,0.16,0.15,0.17,0.16,0.12,0.14,0.12,0.21,0.15,0.13,0.13,0.12,0.14,0.13,0.14,0.13,0.11,0.14,0.12,0.13,0.0,0.12,0.15,0.11,0.13,0.11,0.12,0.09,0.1,0.12,0.11,0.11,0.13,0.1,0.1,0.0,0.12,0.1,0.15,0.11,0.11,0.11,0.0,0.15,0.1,0.1,0.12,0.12,0.11,0.1,0.1,0.0,0.0,0.12,0.12,0.1,0.0,0.11,0.1,0.0,0.09,0.0,0.0,0.11,0.09,0.09,0.09,0.0,0.1,0.0,0.11,0.09,0.1,0.11,0.0,0.1,0.0,0.1,0.2,0.12,0.09,0.1,0.09,0.1,0.1,0.1,0.0,0.1,0.0,0.12,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.22
12/29/2021,6.93,5.47,3.43,1.83,2.0,2.0,1.3,1.9,1.09,1.63,1.01,0.82,1.07,0.97,0.9,0.78,0.63,0.73,0.5,0.63,0.52,0.74,0.6,0.55,0.54,0.49,0.49,0.62,0.55,0.51,0.56,0.59,0.47,0.52,0.45,0.53,0.58,0.57,0.61,0.43,0.43,0.43,0.45,0.36,0.38,0.45,0.39,0.32,0.47,0.32,0.41,0.41,0.38,0.33,0.43,0.27,0.44,0.37,0.34,0.29,0.3,0.28,0.3,0.28,0.25,0.25,0.27,0.18,0.26,0.27,0.32,0.29,0.24,0.25,0.21,0.3,0.28,0.23,0.21,0.26,0.26,0.0,0.26,0.13,0.24,0.26,0.2,0.21,0.21,0.2,0.15,0.21,0.1,0.19,0.22,0.15,0.17,0.24,0.19,0.2,0.18,0.17,0.19,0.19,0.13,0.17,0.16,0.18,0.16,0.17,0.14,0.18,0.18,0.17,0.2,0.17,0.14,0.16,0.18,0.16,0.15,0.15,0.11,0.15,0.16,0.15,0.17,0.16,0.12,0.14,0.12,0.21,0.15,0.13,0.13,0.12,0.14,0.13,0.14,0.13,0.11,0.14,0.12,0.13,0.0,0.12,0.15,0.11,0.13,0.11,0.12,0.09,0.1,0.12,0.11,0.11,0.13,0.1,0.1,0.0,0.12,0.1,0.15,0.11,0.11,0.11,0.0,0.15,0.1,0.1,0.12,0.12,0.11,0.1,0.1,0.0,0.0,0.12,0.12,0.1,0.0,0.11,0.1,0.0,0.09,0.0,0.0,0.11,0.09,0.09,0.09,0.0,0.1,0.0,0.11,0.09,0.1,0.11,0.0,0.1,0.0,0.1,0.2,0.12,0.09,0.1,0.09,0.1,0.1,0.1,0.0,0.1,0.0,0.12,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.22
12/30/2021,6.99,5.52,3.36,1.87,1.99,1.99,1.29,1.93,1.08,1.68,1.0,0.82,1.06,0.98,0.9,0.78,0.62,0.72,0.5,0.63,0.51,0.74,0.6,0.56,0.54,0.49,0.49,0.61,0.55,0.51,0.56,0.59,0.47,0.52,0.45,0.53,0.59,0.57,0.61,0.43,0.43,0.44,0.45,0.35,0.38,0.45,0.39,0.32,0.47,0.32,0.4,0.41,0.38,0.33,0.43,0.26,0.46,0.38,0.34,0.29,0.3,0.28,0.29,0.28,0.25,0.25,0.27,0.17,0.25,0.27,0.33,0.29,0.23,0.25,0.21,0.3,0.28,0.22,0.21,0.26,0.26,0.0,0.26,0.13,0.24,0.26,0.2,0.21,0.21,0.2,0.15,0.2,0.09,0.19,0.23,0.14,0.17,0.24,0.19,0.2,0.18,0.17,0.19,0.19,0.13,0.17,0.16,0.18,0.16,0.17,0.14,0.17,0.18,0.17,0.2,0.17,0.14,0.16,0.18,0.15,0.15,0.15,0.11,0.15,0.16,0.15,0.17,0.16,0.12,0.13,0.12,0.21,0.15,0.13,0.13,0.12,0.14,0.14,0.14,0.13,0.11,0.14,0.12,0.13,0.0,0.12,0.16,0.11,0.13,0.11,0.12,0.0,0.1,0.12,0.11,0.11,0.12,0.1,0.1,0.0,0.12,0.1,0.16,0.11,0.11,0.11,0.09,0.15,0.1,0.1,0.12,0.12,0.12,0.1,0.1,0.0,0.0,0.12,0.13,0.1,0.0,0.12,0.1,0.0,0.09,0.0,0.0,0.11,0.1,0.09,0.09,0.0,0.1,0.0,0.11,0.0,0.1,0.11,0.0,0.1,0.0,0.1,0.19,0.12,0.09,0.1,0.09,0.1,0.1,0.1,0.0,0.1,0.0,0.12,0.0,0.0,0.0,0.1,0.0,0.09,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.28
12/31/2021,6.96,5.51,3.39,1.87,1.97,1.97,1.3,1.92,1.08,1.65,1.01,0.82,1.07,0.98,0.91,0.78,0.63,0.72,0.49,0.62,0.51,0.73,0.6,0.55,0.54,0.49,0.49,0.61,0.56,0.5,0.55,0.58,0.47,0.51,0.46,0.53,0.59,0.57,0.61,0.42,0.44,0.43,0.45,0.35,0.38,0.45,0.39,0.32,0.47,0.32,0.41,0.41,0.38,0.32,0.43,0.26,0.45,0.38,0.34,0.29,0.3,0.28,0.29,0.28,0.25,0.25,0.27,0.17,0.25,0.27,0.33,0.29,0.23,0.25,0.21,0.3,0.28,0.23,0.21,0.26,0.26,0.0,0.26,0.13,0.24,0.26,0.2,0.21,0.21,0.2,0.15,0.2,0.09,0.19,0.23,0.15,0.17,0.24,0.19,0.2,0.18,0.17,0.19,0.19,0.12,0.18,0.16,0.18,0.16,0.17,0.14,0.18,0.18,0.17,0.2,0.17,0.14,0.16,0.17,0.16,0.15,0.15,0.11,0.15,0.16,0.15,0.17,0.16,0.12,0.13,0.13,0.21,0.15,0.13,0.13,0.13,0.14,0.14,0.14,0.13,0.12,0.14,0.12,0.13,0.0,0.12,0.15,0.11,0.13,0.11,0.12,0.0,0.1,0.12,0.11,0.11,0.12,0.1,0.1,0.0,0.11,0.1,0.15,0.11,0.11,0.11,0.09,0.15,0.1,0.1,0.12,0.12,0.12,0.1,0.1,0.0,0.0,0.12,0.13,0.1,0.0,0.12,0.1,0.0,0.09,0.0,0.0,0.11,0.1,0.09,0.09,0.0,0.1,0.0,0.11,0.0,0.1,0.11,0.0,0.1,0.0,0.1,0.2,0.12,0.09,0.1,0.09,0.1,0.1,0.1,0.0,0.1,0.0,0.12,0.0,0.0,0.0,0.1,0.0,0.09,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.2
01/03/2022,6.93,5.49,3.35,1.86,1.96,1.97,1.31,1.89,1.08,1.61,1.02,0.82,1.08,0.99,0.91,0.78,0.63,0.72,0.5,0.62,0.52,0.73,0.6,0.56,0.54,0.49,0.49,0.61,0.56,0.51,0.56,0.59,0.47,0.51,0.46,0.54,0.59,0.57,0.61,0.42,0.44,0.44,0.45,0.35,0.37,0.45,0.39,0.32,0.47,0.32,0.41,0.41,0.38,0.32,0.43,0.26,0.43,0.38,0.34,0.29,0.3,0.28,0.3,0.28,0.26,0.25,0.27,0.17,0.25,0.27,0.32,0.29,0.23,0.25,0.21,0.31,0.28,0.23,0.21,0.26,0.26,0.0,0.26,0.13,0.24,0.26,0.2,0.21,0.21,0.21,0.15,0.2,0.1,0.19,0.23,0.14,0.17,0.24,0.19,0.2,0.18,0.17,0.19,0.19,0.13,0.18,0.16,0.18,0.16,0.17,0.14,0.18,0.19,0.17,0.2,0.17,0.14,0.16,0.17,0.16,0.15,0.15,0.12,0.15,0.16,0.16,0.17,0.16,0.12,0.13,0.12,0.21,0.15,0.13,0.13,0.13,0.14,0.14,0.14,0.13,0.12,0.14,0.12,0.13,0.0,0.12,0.15,0.11,0.13,0.11,0.12,0.0,0.1,0.12,0.11,0.11,0.12,0.1,0.1,0.0,0.12,0.1,0.15,0.11,0.11,0.11,0.09,0.15,0.1,0.11,0.12,0.12,0.12,0.1,0.1,0.0,0.0,0.12,0.12,0.1,0.0,0.11,0.1,0.0,0.09,0.0,0.0,0.1,0.1,0.09,0.09,0.0,0.11,0.0,0.11,0.0,0.1,0.11,0.0,0.1,0.0,0.1,0.19,0.12,0.09,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.12,0.0,0.0,0.0,0.1,0.0,0.09,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.17
01/03/2022,6.93,5.49,3.35,1.86,1.96,1.97,1.31,1.89,1.08,1.61,1.02,0.82,1.08,0.99,0.91,0.78,0.63,0.72,0.5,0.62,0.52,0.73,0.6,0.56,0.54,0.49,0.49,0.61,0.56,0.51,0.56,0.59,0.47,0.51,0.46,0.54,0.59,0.57,0.61,0.42,0.44,0.44,0.45,0.35,0.37,0.45,0.39,0.32,0.47,0.32,0.41,0.41,0.38,0.32,0.43,0.26,0.43,0.38,0.34,0.29,0.3,0.28,0.3,0.28,0.26,0.25,0.27,0.17,0.25,0.27,0.32,0.29,0.23,0.25,0.21,0.31,0.28,0.23,0.21,0.26,0.26,0.0,0.26,0.13,0.24,0.26,0.2,0.21,0.21,0.21,0.15,0.2,0.1,0.19,0.23,0.14,0.17,0.24,0.19,0.2,0.18,0.17,0.19,0.19,0.13,0.18,0.16,0.18,0.16,0.17,0.14,0.18,0.19,0.17,0.2,0.17,0.14,0.16,0.17,0.16,0.15,0.15,0.12,0.15,0.16,0.16,0.17,0.16,0.12,0.13,0.12,0.21,0.15,0.13,0.13,0.13,0.14,0.14,0.14,0.13,0.12,0.14,0.12,0.13,0.0,0.12,0.15,0.11,0.13,0.11,0.12,0.0,0.1,0.12,0.11,0.11,0.12,0.1,0.1,0.0,0.12,0.1,0.15,0.11,0.11,0.11,0.09,0.15,0.1,0.11,0.12,0.12,0.12,0.1,0.1,0.0,0.0,0.12,0.12,0.1,0.0,0.11,0.1,0.0,0.09,0.0,0.0,0.1,0.1,0.09,0.09,0.0,0.11,0.0,0.11,0.0,0.1,0.11,0.0,0.1,0.0,0.1,0.19,0.12,0.09,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.12,0.0,0.0,0.0,0.1,0.0,0.09,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.17
