,NVDA,DPZ,STAA,MTD,FRPT,TDY,TWLO,APH,TDG,IDXX,ODFL,FFIN,ENTG,UNP,POOL,GNRC,INTU,EPAM,EXR,ZS,CVNA,UPWK,CROX,ZBRA,HZNP,EL,AXON,V,BURL,TRGP,RH,NET,TT,FATE,DOCU,LB,MEDP,FTNT,WAT,HD,AOS,BYD,AMAT,CRWD,TTC,CLF,UHAL,EFX,TMUS,ACN,CRL,NTRA,GOOGL,WMS,BILL,ROKU,DNLI,TPD.,GPS,MSFT,MRNA,SNA,MRVL,YETI,HUBS,KLAC,MGM,ACHC,FANG,VRT,TGT,ORCL,LRCX,THC,GGG,MAA,TPL,MRO,OXY,URI,TECH,DVN,FOXF,COTY,CARR,NDAQ,SBNY,CLR,DFS,ALGN,BX,AVY,CZR,MTZ,OMF,SIVB,TPR,ALLY,WEA.,NVCR,AGPXX,TPX,WAL,Tapestry Inc,Securities Lending - Bnym,Cash/Receivables/Payables,BBWI WI,VSCO WI,n/a,VSCO,688008.SS,BBWI,MRTX,AMT,CELH,WST,PAYC,CPRT,NKE,DHR,SGMS,MPWR,MSCI,NOW,PCTY,CAR,LSCC,DXCM,GTLS,VEEV,AMD,ADBE,INSP,MASI,WK,RGEN,AMEH,EW,SNPS,AA,OVV,ELS,COST,SWAV,SNAP,MCO,WCC,CMG,SYNA,SITE,DKS,CDW,ASAN,TMO,UPST,GME,ISRG,NEO,ETSY,CTLT,BIO,ON,KEYS,SQ,IRDM,BUWA.,DUT.,AAPL,ORLY,SHW,CDNS,TYL,RCM,SAIA,SCI,BLD,LFUS,UNH,SPGI,OLN,CTAS,BLDR,FR,AON,ARES,LPX,IIPR,PKN.,ZTS,TTEK,TER,WSC,TREX,F,PWR,KKR,ROK,CRM,PKI,SUM
10/13/2021,2.58,2.74,1.7,1.73,0.0,1.55,0.0,1.81,0.0,1.49,1.63,0.0,1.4,0.0,1.3,1.09,1.22,1.35,0.88,1.03,0.72,0.0,1.06,0.72,0.95,0.74,0.69,0.0,0.0,0.0,0.69,0.93,0.64,0.0,0.59,0.0,0.64,0.77,0.6,0.62,0.0,0.0,0.54,0.55,0.54,0.0,0.68,0.58,0.0,0.57,0.58,0.54,0.58,0.56,0.75,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.58,0.48,0.54,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,2.78,2.63,2.49,2.51,2.3,2.2,1.98,1.84,1.9,1.74,1.37,1.29,1.44,1.17,1.13,0.98,1.03,1.05,0.99,0.88,0.86,0.82,0.69,0.59,0.73,0.69,0.64,0.73,0.68,0.66,0.66,0.67,0.63,0.58,0.6,0.58,0.57,0.53,0.53,0.58,0.55,0.57,0.54,0.54,0.51,0.55,0.51,0.5,0.5,0.51,0.52,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.01999999999998
10/14/2021,2.58,2.75,1.66,1.71,0.0,1.56,0.0,1.8,0.0,1.49,1.63,0.0,1.42,0.0,1.31,1.1,1.21,1.33,0.89,1.04,0.72,0.0,1.03,0.72,0.95,0.74,0.71,0.0,0.0,0.0,0.69,0.97,0.63,0.0,0.59,0.0,0.63,0.78,0.6,0.62,0.0,0.0,0.54,0.55,0.53,0.0,0.68,0.58,0.0,0.57,0.58,0.53,0.58,0.57,0.74,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.57,0.47,0.55,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89,2.79,2.66,2.49,2.51,2.29,2.18,1.98,1.83,1.88,1.74,1.37,1.29,1.5,1.16,1.14,0.97,1.03,1.05,0.99,0.89,0.86,0.82,0.68,0.58,0.73,0.69,0.66,0.73,0.69,0.66,0.65,0.66,0.63,0.6,0.59,0.58,0.58,0.52,0.53,0.58,0.55,0.58,0.56,0.53,0.5,0.52,0.51,0.0,0.49,0.51,0.51,0.46,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.06999999999998
10/15/2021,2.55,2.73,1.66,1.69,0.0,1.55,0.0,1.76,0.0,1.48,1.61,0.0,1.4,0.0,1.28,1.13,1.2,1.34,0.9,1.07,0.71,0.0,1.05,0.71,0.94,0.73,0.72,0.0,0.0,0.0,0.69,1.0,0.63,0.0,0.57,0.0,0.62,0.77,0.59,0.62,0.0,0.0,0.54,0.57,0.51,0.0,0.68,0.57,0.0,0.57,0.58,0.51,0.56,0.56,0.76,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.57,0.47,0.6,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,2.79,2.71,2.46,2.52,2.26,2.2,1.95,1.89,1.86,1.72,1.39,1.29,1.59,1.14,1.15,0.96,1.02,1.05,0.99,0.91,0.86,0.82,0.67,0.57,0.72,0.69,0.66,0.72,0.7,0.65,0.66,0.66,0.63,0.6,0.6,0.57,0.57,0.52,0.52,0.6,0.54,0.61,0.54,0.53,0.49,0.55,0.5,0.0,0.47,0.5,0.52,0.47,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.07999999999998
10/18/2021,2.61,2.65,1.63,1.7,0.0,1.53,0.0,1.77,0.0,1.48,1.62,0.0,1.43,0.0,1.28,1.13,1.21,1.36,0.91,1.1,0.7,0.0,1.08,0.72,0.92,0.74,0.73,0.0,0.0,0.0,0.68,1.07,0.63,0.0,0.57,0.0,0.61,0.77,0.58,0.61,0.0,0.0,0.54,0.6,0.52,0.0,0.67,0.57,0.0,0.58,0.56,0.52,0.57,0.56,0.8,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.57,0.49,0.61,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84,2.76,2.51,2.42,2.53,2.3,2.2,1.92,1.94,1.89,1.72,1.41,1.31,1.49,1.16,1.15,0.92,1.08,1.09,1.01,0.9,0.88,0.82,0.69,0.55,0.72,0.7,0.65,0.73,0.69,0.64,0.63,0.66,0.63,0.59,0.59,0.56,0.56,0.53,0.52,0.62,0.53,0.68,0.55,0.52,0.51,0.54,0.49,0.0,0.47,0.51,0.53,0.47,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.07999999999998
10/21/2021,2.63,2.51,1.66,1.7,0.0,1.52,0.0,1.77,0.0,1.47,1.66,0.0,1.43,0.0,1.28,1.2,1.23,1.39,0.9,1.11,0.7,0.0,1.11,0.73,0.9,0.72,0.73,0.0,0.0,0.0,0.71,1.15,0.62,0.0,0.57,0.0,0.6,0.79,0.58,0.62,0.0,0.0,0.54,0.61,0.52,0.0,0.68,0.58,0.0,0.57,0.56,0.5,0.56,0.54,0.77,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.58,0.48,0.61,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,2.72,2.49,2.39,2.48,2.31,2.2,1.92,1.9,1.9,1.72,1.41,1.29,1.58,1.17,1.11,0.89,1.07,1.11,1.02,0.9,0.84,0.83,0.67,0.55,0.71,0.7,0.76,0.71,0.68,0.64,0.63,0.64,0.62,0.6,0.59,0.55,0.57,0.54,0.54,0.61,0.53,0.67,0.55,0.52,0.51,0.56,0.49,0.0,0.47,0.52,0.53,0.47,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.04
10/22/2021,2.62,2.53,1.74,1.7,0.0,1.53,0.0,1.77,0.0,1.47,1.66,0.0,1.42,0.0,1.29,1.18,1.25,1.39,0.89,1.09,0.7,0.0,1.1,0.73,0.9,0.7,0.74,0.0,0.0,0.0,0.69,1.1,0.62,0.0,0.58,0.0,0.6,0.8,0.58,0.63,0.0,0.0,0.54,0.6,0.52,0.0,0.67,0.58,0.0,0.58,0.56,0.51,0.56,0.53,0.77,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.58,0.48,0.6,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,2.75,2.51,2.43,2.45,2.31,2.16,1.93,1.85,1.91,1.74,1.43,1.3,1.58,1.17,1.12,0.89,1.09,1.11,1.04,0.9,0.85,0.85,0.67,0.53,0.73,0.7,0.71,0.71,0.68,0.65,0.62,0.64,0.63,0.6,0.58,0.55,0.57,0.52,0.54,0.66,0.53,0.64,0.55,0.52,0.52,0.55,0.5,0.0,0.48,0.52,0.53,0.48,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.07
10/25/2021,2.63,2.5,1.73,1.68,0.0,1.53,0.0,1.77,0.0,1.46,1.69,0.0,1.45,0.0,1.36,1.18,1.24,1.38,0.89,1.1,0.72,0.0,1.13,0.72,0.91,0.71,0.72,0.0,0.0,0.0,0.67,1.13,0.63,0.0,0.58,0.0,0.59,0.79,0.59,0.63,0.0,0.0,0.53,0.6,0.52,0.0,0.66,0.54,0.0,0.57,0.55,0.49,0.55,0.51,0.77,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.56,0.49,0.6,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,2.77,2.49,2.42,2.48,2.33,2.19,1.92,1.83,1.96,1.72,1.42,1.3,1.63,1.18,1.14,0.82,1.09,1.12,1.02,0.91,0.84,0.85,0.67,0.54,0.72,0.71,0.65,0.68,0.67,0.65,0.66,0.62,0.61,0.6,0.57,0.55,0.57,0.53,0.54,0.69,0.54,0.61,0.53,0.52,0.51,0.57,0.49,0.0,0.49,0.52,0.54,0.48,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.09999999999998
10/26/2021,2.62,2.47,1.68,1.71,0.0,1.53,0.0,1.77,0.0,1.47,1.7,0.0,1.48,0.0,1.37,1.18,1.26,1.39,0.89,1.11,0.71,0.0,1.13,0.71,0.91,0.73,0.72,0.0,0.0,0.0,0.67,1.13,0.63,0.0,0.57,0.0,0.59,0.79,0.59,0.63,0.0,0.0,0.54,0.59,0.51,0.0,0.66,0.56,0.0,0.58,0.56,0.5,0.53,0.51,0.77,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.56,0.49,0.61,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,2.81,2.46,2.41,2.49,2.33,2.2,1.93,1.86,1.93,1.75,1.42,1.29,1.64,1.16,1.13,0.82,1.08,1.12,1.03,0.93,0.84,0.84,0.68,0.54,0.73,0.71,0.64,0.69,0.68,0.65,0.65,0.46,0.62,0.59,0.55,0.54,0.58,0.53,0.54,0.68,0.54,0.59,0.49,0.52,0.51,0.58,0.49,0.0,0.48,0.51,0.52,0.47,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.07999999999998
10/27/2021,2.62,2.47,1.68,1.71,0.0,1.53,0.0,1.77,0.0,1.47,1.7,0.0,1.48,0.0,1.37,1.18,1.26,1.39,0.89,1.11,0.71,0.0,1.13,0.71,0.91,0.73,0.72,0.0,0.0,0.0,0.67,1.13,0.63,0.0,0.57,0.0,0.59,0.79,0.59,0.63,0.0,0.0,0.54,0.59,0.51,0.0,0.66,0.56,0.0,0.58,0.56,0.5,0.53,0.51,0.77,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.55,0.49,0.61,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,2.81,2.46,2.4,2.49,2.33,2.2,1.93,1.86,1.93,1.75,1.42,1.29,1.64,1.16,1.13,0.81,1.08,1.12,1.03,0.93,0.84,0.84,0.68,0.54,0.72,0.71,0.64,0.69,0.68,0.65,0.65,0.46,0.62,0.59,0.55,0.54,0.58,0.53,0.54,0.68,0.54,0.59,0.49,0.52,0.51,0.58,0.49,0.49,0.48,0.51,0.52,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03
10/28/2021,2.65,2.46,1.69,1.7,0.0,1.51,0.0,1.75,0.0,1.46,1.7,0.0,1.46,0.0,1.37,1.17,1.28,1.39,0.89,1.11,0.69,0.0,1.17,0.72,0.9,0.73,0.7,0.0,0.0,0.0,0.66,1.17,0.62,0.0,0.57,0.0,0.59,0.77,0.59,0.63,0.0,0.0,0.53,0.58,0.51,0.0,0.65,0.57,0.0,0.58,0.56,0.5,0.52,0.52,0.76,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.56,0.49,0.6,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,2.79,2.59,2.36,2.48,2.33,2.19,1.87,1.89,1.96,1.75,1.41,1.29,1.71,1.15,1.13,0.83,1.07,1.13,1.03,0.91,0.84,0.83,0.68,0.54,0.72,0.71,0.66,0.69,0.67,0.66,0.65,0.45,0.62,0.59,0.54,0.54,0.59,0.54,0.54,0.69,0.53,0.61,0.5,0.52,0.51,0.6,0.48,0.0,0.48,0.51,0.53,0.47,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.05
10/29/2021,2.84,2.47,1.64,1.7,0.0,1.49,0.0,1.74,0.0,1.46,1.71,0.0,1.42,0.0,1.36,1.17,1.29,1.39,0.89,1.13,0.69,0.0,1.16,0.71,0.9,0.73,0.7,0.0,0.0,0.0,0.65,1.15,0.62,0.0,0.58,0.0,0.67,0.75,0.58,0.63,0.0,0.0,0.52,0.6,0.51,0.0,0.66,0.57,0.0,0.58,0.56,0.51,0.53,0.52,0.72,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.56,0.49,0.6,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,2.82,2.56,2.39,2.48,2.33,2.19,1.88,1.91,1.97,1.73,1.39,1.29,1.64,1.15,1.12,0.81,1.08,1.14,1.02,0.93,0.85,0.83,0.68,0.53,0.72,0.72,0.64,0.69,0.67,0.65,0.65,0.46,0.63,0.58,0.54,0.54,0.58,0.52,0.53,0.64,0.53,0.56,0.51,0.53,0.52,0.59,0.49,0.0,0.47,0.51,0.53,0.47,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03999999999998
11/01/2021,2.85,2.52,1.61,1.7,0.0,1.51,0.0,1.69,0.0,1.45,1.75,0.0,1.48,0.0,1.36,1.24,1.3,1.42,0.91,1.13,0.7,0.0,1.17,0.71,0.91,0.71,0.68,0.0,0.0,0.0,0.65,1.13,0.62,0.0,0.57,0.0,0.69,0.76,0.58,0.63,0.0,0.0,0.53,0.58,0.48,0.0,0.66,0.57,0.0,0.57,0.57,0.51,0.55,0.52,0.73,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.57,0.49,0.6,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89,2.8,2.52,2.38,2.47,2.31,2.19,1.85,1.76,2.05,1.75,1.41,1.3,1.65,1.16,1.13,0.82,1.04,1.12,1.01,0.91,0.85,0.82,0.71,0.53,0.72,0.71,0.59,0.67,0.66,0.66,0.65,0.45,0.65,0.6,0.54,0.58,0.6,0.52,0.52,0.66,0.54,0.56,0.52,0.53,0.51,0.58,0.49,0.0,0.49,0.52,0.53,0.46,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
11/02/2021,2.89,2.55,1.59,1.69,0.0,1.51,0.0,1.68,0.0,1.47,1.77,0.0,1.49,0.0,1.37,1.22,1.31,1.42,0.92,1.13,0.71,0.0,1.2,0.71,0.92,0.7,0.69,0.0,0.0,0.0,0.65,1.19,0.61,0.0,0.57,0.0,0.7,0.78,0.58,0.63,0.0,0.0,0.53,0.58,0.48,0.0,0.66,0.57,0.0,0.57,0.58,0.49,0.56,0.52,0.73,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.56,0.51,0.59,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,2.73,2.47,2.41,2.49,2.33,2.2,1.88,1.7,1.95,1.76,1.41,1.31,1.65,1.15,1.22,0.83,1.04,1.1,1.02,0.93,0.82,0.83,0.71,0.5,0.73,0.72,0.58,0.65,0.65,0.65,0.65,0.43,0.64,0.59,0.54,0.58,0.6,0.52,0.52,0.68,0.55,0.54,0.52,0.54,0.51,0.59,0.49,0.0,0.49,0.51,0.51,0.46,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03
11/03/2021,2.89,2.55,1.59,1.69,0.0,1.51,0.0,1.68,0.0,1.47,1.77,0.0,1.49,0.0,1.37,1.22,1.31,1.42,0.92,1.13,0.71,0.0,1.2,0.71,0.92,0.7,0.69,0.0,0.0,0.0,0.65,1.19,0.61,0.0,0.57,0.0,0.7,0.78,0.58,0.63,0.0,0.0,0.53,0.58,0.48,0.0,0.66,0.57,0.0,0.57,0.58,0.49,0.56,0.52,0.73,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.56,0.51,0.59,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,2.73,2.47,2.41,2.49,2.33,2.2,1.88,1.7,1.95,1.76,1.41,1.31,1.65,1.15,1.22,0.83,1.04,1.1,1.02,0.93,0.82,0.83,0.71,0.5,0.73,0.72,0.58,0.65,0.65,0.65,0.65,0.43,0.64,0.59,0.54,0.58,0.6,0.52,0.52,0.68,0.55,0.54,0.52,0.54,0.51,0.59,0.49,0.0,0.49,0.51,0.51,0.46,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03
11/04/2021,2.89,2.55,1.59,1.69,0.0,1.51,0.0,1.68,0.0,1.47,1.77,0.0,1.49,0.0,1.37,1.22,1.31,1.42,0.92,1.13,0.71,0.0,1.2,0.71,0.92,0.7,0.69,0.0,0.0,0.0,0.65,1.19,0.61,0.0,0.57,0.0,0.7,0.78,0.58,0.63,0.0,0.0,0.53,0.58,0.48,0.0,0.66,0.57,0.0,0.57,0.58,0.49,0.56,0.52,0.73,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.56,0.51,0.59,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,2.73,2.47,2.41,2.49,2.33,2.2,1.88,1.7,1.95,1.76,1.41,1.31,1.65,1.15,1.22,0.83,1.04,1.1,1.02,0.93,0.82,0.83,0.71,0.5,0.73,0.72,0.58,0.65,0.65,0.65,0.65,0.43,0.64,0.59,0.54,0.58,0.6,0.52,0.52,0.68,0.55,0.54,0.52,0.54,0.51,0.59,0.49,0.0,0.49,0.51,0.51,0.46,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03
11/05/2021,2.92,2.48,1.56,1.64,0.0,1.47,0.0,1.66,0.0,1.35,1.75,0.0,1.49,0.0,1.34,1.16,1.26,1.39,0.93,1.12,0.68,0.0,1.21,0.76,0.88,0.72,0.68,0.0,0.0,0.0,0.63,1.15,0.61,0.0,0.56,0.0,0.69,0.74,0.54,0.6,0.0,0.0,0.54,0.54,0.48,0.0,0.65,0.55,0.0,0.57,0.55,0.48,0.54,0.52,0.72,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.56,0.51,0.56,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49,2.68,2.53,2.4,2.46,2.26,2.16,1.85,1.72,1.94,1.69,1.36,1.27,3.33,1.19,1.22,0.84,1.02,1.14,0.98,0.92,0.82,0.78,0.72,0.51,0.7,0.7,0.58,0.64,0.65,0.65,0.67,0.41,0.61,0.6,0.53,0.63,0.6,0.51,0.51,0.63,0.54,0.57,0.57,0.52,0.5,0.55,0.48,0.0,0.57,0.52,0.49,0.46,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.07
