,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,NVDA,TSLA,JPM,JNJ,V,UNH,PYPL,HD,PG,MA,DIS,BAC,ADBE,CMCSA,XOM,NFLX,VZ,CRM,INTC,CSCO,PFE,ABT,KO,T,TMO,ABBV,NKE,PEP,CVX,MRK,ACN,AVGO,WMT,LLY,WFC,COST,TXN,DHR,MCD,MDT,QCOM,PM,UPS,HON,ORCL,LIN,NEE,UNP,BMY,C,AMGN,LOW,INTU,SBUX,MS,RTX,BA,AMT,AMAT,GS,BLK,IBM,TGT,CAT,AMD,MMM,GE,DE,NOW,AXP,ISRG,CVS,SCHW,CHTR,XTSLA,SPGI,SQ,ANTM,LMT,ZTS,FIS,LRCX,MU,BKNG,PLD,MDLZ,SYK,MO,CCI,TMUS,GILD,ADP,ZM,PNC,TJX,CI,COP,DUK,USB,TFC,FDX,CB,MMC,BDX,CSX,GM,ATVI,EQIX,EL,CME,UBER,MELI,MRNA,COF,CL,ILMN,ADSK,APD,TWLO,FISV,SNAP,ITW,SO,EW,ICE,NSC,BX,SHW,ETN,MCO,REGN,D,BSX,ADI,IDXX,WM,NXPI,TWTR,DOCU,EMR,HCA,F,GPN,PGR,HUM,BIIB,NEM,DG,VRTX,AON,ECL,CRWD,NOC,FCX,IQV,KLAC,MRVL,EOG,JCI,ROP,ROKU,VEEV,ALGN,MTCH,PINS,MET,EXC,LULU,CMG,TT,SLB,EBAY,KMB,DOW,TROW,PSA,TEL,MSCI,A,ROST,WDAY,LHX,ALXN,PH,CARR,ALL,PRU,MCHP,BK,AIG,PPG,ORLY,BAX,DLR,DXCM,GD,INFO,DD,EA,CNC,AEP,TRV,SRE,SNPS,SPG,APH,CDNS,PANW,APTV,RMD,GE.,YUM,FTNT,SYY,DFS,CTSH,MSI,SBAC,USD,SNOW,ABNB,PLTR,MPC,PXD,MAR,NET,KKR,XLNX,DDOG,TTD,HPQ,AZO,PAYX,SUM
11/11/2021,5.32,5.7,3.42,1.82,2.02,1.89,1.21,1.73,2.12,1.14,0.97,0.84,0.98,0.61,0.88,0.79,0.69,0.72,0.79,0.71,0.55,0.63,0.65,0.49,0.68,0.47,0.54,0.61,0.51,0.49,0.4,0.55,0.46,0.49,0.51,0.5,0.47,0.52,0.52,0.48,0.47,0.47,0.5,0.4,0.43,0.43,0.37,0.42,0.33,0.34,0.35,0.35,0.39,0.37,0.35,0.3,0.31,0.27,0.37,0.38,0.31,0.33,0.31,0.28,0.29,0.31,0.31,0.31,0.25,0.28,0.26,0.41,0.24,0.27,0.23,0.31,0.26,0.29,0.28,0.28,0.2,0.22,0.25,0.21,0.23,0.19,0.23,0.16,0.2,0.19,0.24,0.25,0.19,0.21,0.19,0.17,0.16,0.19,0.22,0.13,0.2,0.19,0.17,0.23,0.18,0.18,0.19,0.14,0.19,0.19,0.16,0.18,0.19,0.12,0.16,0.18,0.18,0.17,0.17,0.19,0.16,0.15,0.13,0.16,0.16,0.12,0.13,0.13,0.15,0.15,0.17,0.17,0.16,0.22,0.17,0.16,0.14,0.15,0.14,0.14,0.22,0.12,0.14,0.13,0.0,0.12,0.13,0.14,0.18,0.0,0.13,0.13,0.0,0.1,0.12,0.11,0.15,0.13,0.13,0.12,0.13,0.11,0.14,0.14,0.13,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.1,0.12,0.12,0.11,0.0,0.11,0.11,0.1,0.0,0.11,0.11,0.12,0.12,0.11,0.0,0.13,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.11,0.11,0.0,0.0,0.0,0.0,0.14,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.15,0.0,0.0,0.0,0.1,0.12,0.1,0.12,0.1,0.0,0.0,0.0,0.0,76.26
11/12/2021,5.35,5.7,3.52,1.81,2.03,1.9,1.2,1.73,1.88,1.13,0.97,0.81,0.99,0.55,0.89,0.8,0.68,0.72,0.78,0.72,0.56,0.63,0.66,0.49,0.68,0.47,0.55,0.6,0.51,0.5,0.4,0.55,0.46,0.5,0.51,0.51,0.47,0.53,0.52,0.48,0.47,0.46,0.51,0.4,0.43,0.43,0.37,0.42,0.33,0.35,0.36,0.35,0.39,0.38,0.35,0.3,0.31,0.27,0.37,0.38,0.3,0.33,0.31,0.27,0.29,0.32,0.31,0.31,0.24,0.29,0.26,0.41,0.24,0.28,0.23,0.31,0.26,0.29,0.28,0.27,0.2,0.23,0.25,0.21,0.24,0.19,0.24,0.16,0.2,0.19,0.25,0.25,0.2,0.21,0.19,0.18,0.16,0.19,0.22,0.13,0.2,0.19,0.17,0.23,0.18,0.18,0.19,0.14,0.19,0.19,0.16,0.18,0.19,0.12,0.16,0.18,0.18,0.17,0.18,0.19,0.16,0.15,0.13,0.16,0.16,0.12,0.13,0.13,0.15,0.15,0.17,0.17,0.16,0.23,0.18,0.16,0.14,0.15,0.14,0.14,0.22,0.12,0.14,0.13,0.0,0.12,0.13,0.14,0.18,0.0,0.13,0.13,0.0,0.1,0.12,0.11,0.15,0.13,0.13,0.12,0.13,0.11,0.14,0.14,0.13,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.1,0.12,0.13,0.12,0.1,0.11,0.11,0.0,0.0,0.11,0.11,0.12,0.12,0.11,0.0,0.13,0.1,0.0,0.0,0.11,0.0,0.0,0.1,0.11,0.11,0.0,0.0,0.0,0.0,0.14,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.15,0.0,0.0,0.0,0.1,0.12,0.11,0.11,0.11,0.0,0.0,0.0,0.0,76.28000000000002
11/15/2021,5.29,5.69,3.44,1.78,2.0,1.88,1.2,1.72,1.97,1.14,0.98,0.81,0.98,0.54,0.89,0.81,0.7,0.67,0.8,0.7,0.56,0.62,0.66,0.49,0.67,0.47,0.54,0.64,0.51,0.5,0.41,0.57,0.47,0.49,0.51,0.5,0.48,0.53,0.52,0.48,0.47,0.47,0.52,0.4,0.44,0.43,0.37,0.42,0.34,0.35,0.35,0.35,0.39,0.38,0.36,0.3,0.32,0.27,0.37,0.38,0.3,0.33,0.31,0.27,0.28,0.32,0.31,0.31,0.25,0.29,0.26,0.4,0.24,0.27,0.23,0.31,0.27,0.28,0.28,0.28,0.2,0.23,0.25,0.2,0.24,0.19,0.23,0.17,0.2,0.19,0.23,0.25,0.2,0.2,0.19,0.18,0.16,0.19,0.22,0.12,0.2,0.19,0.17,0.22,0.18,0.19,0.19,0.14,0.19,0.19,0.16,0.18,0.2,0.12,0.16,0.18,0.18,0.16,0.16,0.18,0.16,0.15,0.13,0.16,0.16,0.11,0.14,0.13,0.15,0.15,0.16,0.17,0.15,0.22,0.18,0.15,0.14,0.15,0.14,0.14,0.22,0.12,0.14,0.13,0.0,0.11,0.13,0.14,0.18,0.0,0.13,0.13,0.0,0.11,0.12,0.11,0.15,0.13,0.13,0.12,0.14,0.11,0.14,0.14,0.13,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.11,0.12,0.12,0.12,0.1,0.1,0.11,0.1,0.1,0.11,0.11,0.12,0.12,0.11,0.0,0.13,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.11,0.11,0.0,0.0,0.0,0.0,0.14,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.11,0.11,0.11,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.15,0.0,0.0,0.0,0.0,0.12,0.1,0.12,0.1,0.0,0.0,0.0,0.0,76.04
11/16/2021,5.29,5.69,3.44,1.78,2.0,1.88,1.2,1.72,1.97,1.14,0.98,0.81,0.98,0.54,0.89,0.81,0.7,0.67,0.8,0.7,0.56,0.62,0.66,0.49,0.67,0.47,0.54,0.64,0.51,0.5,0.41,0.57,0.47,0.49,0.51,0.5,0.48,0.53,0.52,0.48,0.47,0.47,0.52,0.4,0.44,0.43,0.37,0.42,0.34,0.35,0.35,0.35,0.39,0.38,0.36,0.3,0.32,0.27,0.37,0.38,0.3,0.33,0.31,0.27,0.28,0.32,0.31,0.31,0.25,0.29,0.26,0.4,0.24,0.27,0.23,0.31,0.27,0.28,0.28,0.28,0.2,0.23,0.25,0.2,0.24,0.19,0.23,0.17,0.2,0.19,0.23,0.25,0.2,0.2,0.19,0.18,0.16,0.19,0.22,0.12,0.2,0.19,0.17,0.22,0.18,0.19,0.19,0.14,0.19,0.19,0.16,0.18,0.2,0.12,0.16,0.18,0.18,0.16,0.16,0.18,0.16,0.15,0.13,0.16,0.16,0.11,0.14,0.13,0.15,0.15,0.16,0.17,0.15,0.22,0.18,0.15,0.14,0.15,0.14,0.14,0.22,0.12,0.14,0.13,0.0,0.11,0.13,0.14,0.18,0.0,0.13,0.13,0.0,0.11,0.12,0.11,0.15,0.13,0.13,0.12,0.14,0.11,0.14,0.14,0.13,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.11,0.12,0.12,0.12,0.1,0.1,0.11,0.1,0.1,0.11,0.11,0.12,0.12,0.11,0.0,0.13,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.11,0.11,0.0,0.0,0.0,0.0,0.14,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.11,0.11,0.11,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.15,0.0,0.0,0.0,0.0,0.12,0.1,0.12,0.1,0.0,0.0,0.0,0.0,76.04
11/17/2021,5.32,5.72,3.47,1.84,2.02,1.91,1.2,1.71,1.89,1.13,0.98,0.81,0.98,0.55,0.9,0.8,0.72,0.66,0.79,0.71,0.55,0.61,0.68,0.49,0.67,0.46,0.54,0.63,0.51,0.5,0.4,0.56,0.47,0.49,0.51,0.5,0.48,0.53,0.52,0.48,0.47,0.47,0.52,0.4,0.44,0.42,0.36,0.42,0.33,0.35,0.35,0.35,0.39,0.38,0.36,0.3,0.32,0.27,0.38,0.39,0.3,0.33,0.3,0.27,0.28,0.32,0.31,0.31,0.24,0.29,0.26,0.41,0.24,0.27,0.23,0.31,0.26,0.29,0.28,0.28,0.2,0.23,0.25,0.2,0.24,0.19,0.23,0.16,0.2,0.2,0.23,0.25,0.2,0.2,0.19,0.18,0.16,0.19,0.22,0.12,0.2,0.19,0.17,0.22,0.17,0.18,0.19,0.14,0.19,0.19,0.16,0.18,0.21,0.12,0.16,0.18,0.18,0.16,0.17,0.18,0.16,0.15,0.13,0.16,0.15,0.12,0.14,0.13,0.15,0.15,0.16,0.17,0.15,0.22,0.18,0.15,0.14,0.15,0.14,0.14,0.22,0.12,0.14,0.13,0.0,0.12,0.13,0.14,0.17,0.0,0.13,0.13,0.0,0.11,0.12,0.11,0.15,0.13,0.13,0.12,0.14,0.11,0.14,0.14,0.12,0.13,0.12,0.0,0.0,0.11,0.0,0.0,0.11,0.12,0.12,0.12,0.1,0.1,0.11,0.1,0.1,0.11,0.11,0.12,0.12,0.11,0.0,0.13,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.11,0.11,0.0,0.0,0.0,0.0,0.14,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.11,0.11,0.11,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.16,0.0,0.0,0.0,0.0,0.12,0.1,0.12,0.1,0.0,0.0,0.0,0.0,76.12000000000002
11/18/2021,5.32,5.71,3.49,1.87,2.02,1.9,1.19,1.69,1.86,1.12,0.97,0.81,0.96,0.56,0.89,0.81,0.71,0.65,0.79,0.71,0.55,0.62,0.68,0.49,0.67,0.46,0.55,0.63,0.52,0.5,0.4,0.56,0.47,0.49,0.51,0.51,0.48,0.53,0.52,0.47,0.46,0.47,0.52,0.39,0.43,0.43,0.36,0.43,0.34,0.35,0.35,0.35,0.39,0.39,0.36,0.3,0.31,0.27,0.38,0.39,0.3,0.33,0.3,0.29,0.27,0.32,0.31,0.31,0.24,0.3,0.26,0.4,0.24,0.26,0.23,0.31,0.27,0.28,0.28,0.28,0.2,0.23,0.25,0.21,0.24,0.19,0.23,0.16,0.2,0.2,0.22,0.25,0.2,0.2,0.19,0.18,0.16,0.19,0.22,0.13,0.2,0.19,0.17,0.22,0.17,0.18,0.19,0.14,0.19,0.19,0.16,0.18,0.21,0.12,0.16,0.18,0.18,0.16,0.17,0.19,0.16,0.15,0.13,0.16,0.15,0.12,0.14,0.13,0.15,0.15,0.16,0.17,0.15,0.22,0.18,0.16,0.14,0.15,0.14,0.13,0.22,0.12,0.14,0.13,0.0,0.12,0.13,0.13,0.18,0.0,0.12,0.13,0.0,0.11,0.12,0.11,0.15,0.13,0.11,0.12,0.14,0.11,0.14,0.14,0.12,0.13,0.12,0.0,0.0,0.11,0.0,0.0,0.11,0.12,0.12,0.12,0.1,0.1,0.11,0.1,0.0,0.11,0.11,0.12,0.12,0.11,0.0,0.13,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.11,0.11,0.0,0.0,0.0,0.1,0.14,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.12,0.11,0.11,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.16,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.1,0.1,0.0,0.0,0.0,76.08000000000001
11/19/2021,5.34,5.74,3.47,1.84,2.0,1.89,1.18,1.69,1.93,1.11,0.96,0.82,0.95,0.57,0.94,0.8,0.72,0.65,0.78,0.72,0.55,0.62,0.68,0.48,0.67,0.46,0.54,0.63,0.52,0.49,0.4,0.57,0.46,0.49,0.51,0.51,0.48,0.53,0.53,0.46,0.46,0.47,0.52,0.39,0.44,0.42,0.36,0.46,0.33,0.35,0.34,0.35,0.39,0.38,0.35,0.3,0.31,0.26,0.39,0.4,0.3,0.33,0.3,0.28,0.27,0.32,0.31,0.31,0.24,0.3,0.25,0.42,0.24,0.26,0.23,0.31,0.26,0.29,0.28,0.28,0.2,0.25,0.25,0.21,0.24,0.19,0.23,0.16,0.2,0.19,0.22,0.25,0.2,0.2,0.18,0.18,0.16,0.19,0.22,0.13,0.2,0.19,0.17,0.22,0.17,0.18,0.19,0.14,0.19,0.19,0.16,0.18,0.2,0.12,0.16,0.18,0.18,0.17,0.16,0.19,0.15,0.15,0.12,0.16,0.15,0.12,0.14,0.13,0.16,0.15,0.17,0.17,0.15,0.22,0.18,0.16,0.15,0.15,0.14,0.13,0.23,0.12,0.14,0.13,0.0,0.12,0.13,0.13,0.18,0.0,0.12,0.13,0.0,0.1,0.12,0.11,0.15,0.13,0.12,0.12,0.13,0.12,0.15,0.14,0.12,0.13,0.12,0.0,0.0,0.11,0.0,0.0,0.1,0.12,0.13,0.12,0.1,0.1,0.11,0.0,0.0,0.11,0.11,0.12,0.13,0.11,0.0,0.13,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.11,0.11,0.0,0.0,0.0,0.1,0.14,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.11,0.12,0.11,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.16,0.0,0.0,0.0,0.0,0.13,0.1,0.12,0.1,0.11,0.0,0.0,0.0,76.17000000000002
11/22/2021,5.44,5.75,3.49,1.83,2.01,1.9,1.18,1.65,1.99,1.11,0.97,0.78,0.96,0.55,0.95,0.81,0.71,0.65,0.78,0.72,0.56,0.61,0.69,0.48,0.68,0.46,0.54,0.64,0.51,0.49,0.4,0.57,0.47,0.5,0.51,0.5,0.47,0.53,0.53,0.46,0.47,0.46,0.53,0.4,0.44,0.43,0.36,0.47,0.33,0.34,0.34,0.35,0.39,0.39,0.35,0.3,0.31,0.26,0.39,0.39,0.3,0.32,0.3,0.28,0.26,0.32,0.3,0.3,0.24,0.28,0.25,0.41,0.24,0.25,0.23,0.31,0.26,0.29,0.28,0.28,0.2,0.26,0.25,0.21,0.24,0.19,0.24,0.15,0.2,0.19,0.22,0.25,0.2,0.2,0.18,0.18,0.15,0.19,0.23,0.13,0.19,0.2,0.17,0.22,0.17,0.18,0.19,0.14,0.19,0.19,0.16,0.18,0.21,0.11,0.16,0.19,0.18,0.16,0.16,0.19,0.15,0.15,0.12,0.16,0.15,0.11,0.14,0.13,0.16,0.15,0.17,0.17,0.15,0.22,0.18,0.16,0.15,0.15,0.14,0.13,0.23,0.12,0.14,0.13,0.0,0.12,0.13,0.14,0.18,0.0,0.12,0.13,0.0,0.1,0.12,0.11,0.15,0.13,0.12,0.12,0.13,0.11,0.14,0.14,0.12,0.13,0.12,0.0,0.0,0.12,0.0,0.0,0.1,0.12,0.12,0.11,0.1,0.0,0.11,0.1,0.0,0.11,0.12,0.12,0.12,0.11,0.0,0.13,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.1,0.11,0.0,0.0,0.0,0.1,0.14,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.12,0.12,0.11,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.15,0.0,0.0,0.0,0.0,0.13,0.1,0.12,0.1,0.11,0.0,0.0,0.0,76.24000000000001
11/23/2021,5.44,5.75,3.49,1.83,2.01,1.9,1.18,1.65,1.99,1.11,0.97,0.78,0.96,0.55,0.95,0.81,0.71,0.65,0.78,0.72,0.56,0.61,0.69,0.48,0.68,0.46,0.54,0.64,0.51,0.49,0.4,0.57,0.47,0.5,0.51,0.5,0.47,0.53,0.53,0.46,0.47,0.46,0.53,0.4,0.44,0.43,0.36,0.47,0.33,0.34,0.34,0.35,0.39,0.39,0.35,0.3,0.31,0.26,0.39,0.39,0.3,0.32,0.3,0.28,0.26,0.32,0.3,0.3,0.24,0.28,0.25,0.41,0.24,0.25,0.23,0.31,0.26,0.29,0.28,0.28,0.2,0.26,0.25,0.21,0.24,0.19,0.24,0.15,0.2,0.19,0.22,0.25,0.2,0.2,0.18,0.18,0.15,0.19,0.23,0.13,0.19,0.2,0.17,0.22,0.17,0.18,0.19,0.14,0.19,0.19,0.16,0.18,0.21,0.11,0.16,0.19,0.18,0.16,0.16,0.19,0.15,0.15,0.12,0.16,0.15,0.11,0.14,0.13,0.16,0.15,0.17,0.17,0.15,0.22,0.18,0.16,0.15,0.15,0.14,0.13,0.23,0.12,0.14,0.13,0.0,0.12,0.13,0.14,0.18,0.0,0.12,0.13,0.0,0.1,0.12,0.11,0.15,0.13,0.12,0.12,0.13,0.11,0.14,0.14,0.12,0.13,0.12,0.0,0.0,0.12,0.0,0.0,0.1,0.12,0.12,0.11,0.1,0.0,0.11,0.1,0.0,0.11,0.12,0.12,0.12,0.11,0.0,0.13,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.1,0.11,0.0,0.0,0.0,0.1,0.14,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.12,0.12,0.11,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.15,0.0,0.0,0.0,0.0,0.13,0.1,0.12,0.1,0.11,0.0,0.0,0.0,76.24000000000001
11/24/2021,5.69,5.82,3.61,1.86,2.02,1.91,1.17,1.85,2.08,1.09,0.97,0.76,0.94,0.51,0.98,0.8,0.67,0.63,0.76,0.74,0.54,0.58,0.68,0.48,0.66,0.45,0.51,0.64,0.51,0.48,0.39,0.56,0.46,0.5,0.51,0.49,0.46,0.53,0.53,0.46,0.47,0.45,0.53,0.41,0.45,0.42,0.36,0.47,0.32,0.34,0.34,0.35,0.39,0.39,0.36,0.29,0.3,0.26,0.4,0.43,0.29,0.32,0.29,0.27,0.27,0.31,0.29,0.3,0.23,0.28,0.25,0.43,0.23,0.25,0.22,0.3,0.25,0.28,0.28,0.27,0.2,0.26,0.25,0.2,0.23,0.19,0.24,0.15,0.21,0.21,0.22,0.25,0.19,0.2,0.18,0.18,0.15,0.19,0.23,0.12,0.19,0.19,0.16,0.21,0.17,0.18,0.18,0.14,0.19,0.19,0.16,0.18,0.2,0.11,0.16,0.18,0.18,0.16,0.15,0.21,0.15,0.15,0.13,0.16,0.15,0.11,0.13,0.12,0.16,0.15,0.17,0.17,0.15,0.23,0.18,0.15,0.14,0.15,0.14,0.13,0.23,0.12,0.14,0.13,0.0,0.12,0.13,0.13,0.17,0.0,0.12,0.13,0.0,0.1,0.12,0.11,0.15,0.13,0.12,0.12,0.13,0.12,0.15,0.14,0.11,0.13,0.12,0.0,0.0,0.11,0.0,0.0,0.1,0.12,0.13,0.11,0.11,0.0,0.11,0.1,0.0,0.11,0.11,0.12,0.12,0.11,0.0,0.12,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.1,0.11,0.0,0.0,0.0,0.11,0.14,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.12,0.12,0.12,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.15,0.0,0.0,0.0,0.0,0.13,0.1,0.12,0.1,0.11,0.0,0.0,0.0,76.55000000000001
11/25/2021,5.73,5.79,3.53,1.84,2.0,1.88,1.2,1.81,2.13,1.11,0.95,0.75,0.94,0.5,0.99,0.81,0.63,0.64,0.78,0.73,0.54,0.59,0.66,0.48,0.65,0.46,0.52,0.65,0.5,0.49,0.4,0.57,0.46,0.51,0.51,0.5,0.47,0.52,0.51,0.47,0.47,0.47,0.54,0.4,0.45,0.43,0.36,0.46,0.32,0.35,0.34,0.35,0.39,0.39,0.36,0.29,0.31,0.26,0.4,0.41,0.3,0.33,0.3,0.26,0.27,0.31,0.3,0.3,0.24,0.27,0.25,0.42,0.24,0.25,0.22,0.29,0.25,0.28,0.28,0.28,0.19,0.26,0.25,0.19,0.23,0.19,0.24,0.15,0.21,0.21,0.21,0.25,0.19,0.2,0.18,0.18,0.15,0.2,0.23,0.12,0.2,0.19,0.16,0.22,0.17,0.18,0.19,0.14,0.19,0.19,0.16,0.18,0.21,0.11,0.16,0.18,0.18,0.16,0.14,0.23,0.15,0.15,0.13,0.15,0.15,0.11,0.13,0.12,0.16,0.15,0.16,0.17,0.15,0.22,0.18,0.16,0.14,0.15,0.14,0.13,0.23,0.12,0.14,0.13,0.0,0.11,0.13,0.13,0.18,0.0,0.12,0.13,0.0,0.0,0.12,0.11,0.15,0.13,0.11,0.12,0.13,0.12,0.14,0.14,0.11,0.13,0.12,0.0,0.0,0.11,0.0,0.0,0.1,0.12,0.12,0.11,0.11,0.0,0.11,0.1,0.0,0.11,0.11,0.12,0.12,0.11,0.0,0.12,0.1,0.0,0.0,0.11,0.0,0.0,0.1,0.11,0.11,0.0,0.0,0.0,0.1,0.14,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.13,0.11,0.12,0.12,0.11,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.18,0.14,0.0,0.0,0.0,0.0,0.11,0.1,0.12,0.0,0.1,0.0,0.0,0.0,76.45
11/26/2021,5.74,5.75,3.53,1.82,1.99,1.87,1.21,1.79,2.04,1.14,0.96,0.76,0.96,0.5,0.98,0.82,0.65,0.62,0.8,0.72,0.54,0.61,0.66,0.49,0.64,0.45,0.53,0.65,0.5,0.49,0.4,0.56,0.48,0.5,0.52,0.51,0.48,0.52,0.52,0.47,0.47,0.48,0.55,0.4,0.45,0.43,0.35,0.46,0.32,0.35,0.34,0.35,0.39,0.39,0.37,0.29,0.31,0.26,0.4,0.42,0.3,0.34,0.3,0.26,0.27,0.31,0.31,0.3,0.24,0.28,0.25,0.41,0.24,0.25,0.22,0.29,0.25,0.27,0.28,0.28,0.19,0.26,0.25,0.19,0.23,0.19,0.24,0.15,0.21,0.22,0.22,0.26,0.19,0.19,0.18,0.18,0.15,0.2,0.23,0.0,0.2,0.19,0.16,0.22,0.18,0.18,0.19,0.14,0.19,0.19,0.16,0.19,0.21,0.11,0.16,0.18,0.19,0.16,0.14,0.22,0.16,0.15,0.12,0.15,0.15,0.1,0.13,0.12,0.16,0.15,0.16,0.17,0.16,0.23,0.18,0.16,0.14,0.15,0.14,0.13,0.22,0.12,0.14,0.13,0.0,0.11,0.13,0.13,0.18,0.0,0.12,0.13,0.0,0.0,0.12,0.11,0.15,0.13,0.1,0.12,0.13,0.11,0.14,0.14,0.12,0.13,0.12,0.0,0.0,0.11,0.0,0.0,0.1,0.12,0.12,0.11,0.11,0.0,0.11,0.1,0.0,0.11,0.11,0.12,0.12,0.11,0.0,0.12,0.1,0.0,0.0,0.11,0.0,0.0,0.1,0.11,0.11,0.0,0.1,0.0,0.11,0.13,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.13,0.12,0.11,0.12,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.12,0.18,0.14,0.0,0.0,0.0,0.0,0.11,0.1,0.12,0.0,0.1,0.0,0.0,0.0,76.47000000000001
11/29/2021,5.75,5.74,3.52,1.84,1.99,1.87,1.2,1.84,2.05,1.13,0.95,0.78,0.96,0.5,0.99,0.82,0.67,0.62,0.8,0.72,0.54,0.61,0.66,0.48,0.63,0.46,0.53,0.64,0.5,0.49,0.39,0.56,0.47,0.5,0.51,0.51,0.47,0.52,0.52,0.47,0.47,0.48,0.55,0.4,0.45,0.43,0.35,0.46,0.32,0.34,0.33,0.35,0.38,0.39,0.36,0.29,0.31,0.26,0.4,0.42,0.3,0.33,0.3,0.26,0.27,0.31,0.3,0.3,0.24,0.28,0.26,0.43,0.23,0.25,0.24,0.29,0.25,0.27,0.28,0.28,0.19,0.28,0.25,0.19,0.23,0.19,0.24,0.15,0.21,0.22,0.22,0.26,0.19,0.19,0.18,0.18,0.15,0.2,0.22,0.1,0.2,0.19,0.16,0.23,0.17,0.18,0.19,0.14,0.19,0.19,0.16,0.18,0.2,0.11,0.16,0.18,0.19,0.15,0.13,0.22,0.16,0.15,0.12,0.13,0.15,0.11,0.13,0.12,0.16,0.15,0.16,0.17,0.15,0.23,0.18,0.15,0.14,0.15,0.14,0.13,0.22,0.12,0.14,0.13,0.0,0.11,0.13,0.13,0.18,0.0,0.13,0.13,0.0,0.1,0.12,0.11,0.15,0.13,0.1,0.12,0.13,0.11,0.14,0.14,0.12,0.13,0.12,0.0,0.0,0.11,0.0,0.0,0.1,0.12,0.12,0.11,0.11,0.0,0.11,0.1,0.0,0.11,0.12,0.12,0.12,0.11,0.0,0.12,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.11,0.11,0.0,0.1,0.0,0.11,0.13,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.13,0.11,0.12,0.12,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.14,0.0,0.0,0.0,0.0,0.12,0.1,0.13,0.0,0.1,0.0,0.0,0.0,76.43
