,WSM,RH,DECK,TPL,RS,NTLA,LAD,CIEN,AMED,UTHR,PWR,JBL,EHC,CHE,YETI,XTSLA,LSCC,CROX,CNXC,AMG,JEF,NVST,FAF,DLB,OMCL,DKS,LHCG,GMED,JCOM,AYI,THC,LPX,JHG,EVR,APPS,FL,UNM,SAIA,SYNA,STAA,MMS,RBC,AN,SNX,MEDP,CRUS,QRTEA,QDEL,OMF,CRNC,MTG,AMN,ENSG,PDCE,SEM,SSD,AL,UFPI,CDNA,PINC,HLI,VNT,SONO,MSM,RDN,SIG,XRX,MTDR,CNMD,R,AVT,TGNA,AR,DEN,STMP,CMC,KFY,DIOD,NAVI,MTH,NSIT,KLIC,NUVA,FN,MUSA,TRTN,LXP,APAM,ABG,KBH,HAE,EQC,MC,MMSI,MED,ATKR,FHI,PRG,AGO,SFM,BMI,MDRX,OMI,YELP,CNX,VSH,EBS,NUS,ANF,MDC,FORM,KTB,REGI,JW.A,CALX,RCII,EVTC,WERN,FIX,PRFT,ACA,SNBR,BRC,PDCO,AEL,INOV,MTX,PBH,GPI,DOOR,AMKR,RPAI,ODP,SANM,SCL,IRBT,PLXS,SPWR,TPH,SSTK,MYGN,VSTO,BOOT,PCRX,TROX,SBH,FWRD,EXPI,CORT,HRI,PDM,THRM,HCSG,RVLV,HTH,PIPR,DY,HUBG,BIG,BCC,TDS,GHC,VCEL,VCYT,MGLN,ROIC,NTCT,UCTT,HSKA,RLGY,MLI,SYKE,MODV,PRGS,WOR,OAS,PHR,UNFI,CENTA,NMRK,MGRC,TTEC,CCS,TTGT,INT,MCY,CSWI,MEI,RUSHA,HNI,EVH,KN,GMS,DLX,LNTH,LZB,HOPE,SWBI,ICFI,OSIS,ILPT,LMNX,CYH,TSE,OXM,CLDX,MHO,MBUU,XPEL,SITM,CWH,WIRE,ARCB,CDMO,PJT,MYRG,USD,ACLS,BSIG,ASO,HIBB,CRC,CRVL,STC,BISXX,n/a,RRX,ZD,-,CIVI,VRTV,SMCI,ECPG,DDS,SUPN,CUBI,CSGS,MRO,JLL,HRC,OVV,AA,OGN,BC,OLN,SPSC,TDC,CHK,RRC,EXLS,MUR,ALKS,ADS,PAG,SM,ITGR,AMEH,CVLT,WLL,WGO,BDN,WWE,CXP,WHD,VCRA,GNW,IRWD,LGF.B,JOE,FLGT,GDYN,SUM
10/26/2021,1.36,1.04,1.04,0.77,0.93,0.78,0.87,0.8,0.54,0.83,1.07,0.86,0.69,0.7,0.75,0.5,0.91,0.96,0.8,0.69,0.89,0.61,0.79,0.59,0.7,0.81,0.43,0.6,0.0,0.72,0.62,0.67,0.67,0.66,0.7,0.44,0.54,0.7,0.61,0.45,0.5,0.0,0.68,0.45,0.52,0.45,0.39,0.5,0.42,0.35,0.55,0.44,0.37,0.51,0.35,0.45,0.44,0.49,0.34,0.48,0.52,0.44,0.37,0.37,0.45,0.46,0.34,0.5,0.41,0.47,0.37,0.42,0.54,0.39,0.0,0.37,0.38,0.4,0.36,0.38,0.32,0.33,0.29,0.35,0.45,0.37,0.4,0.32,0.43,0.33,0.36,0.32,0.41,0.35,0.22,0.41,0.31,0.31,0.43,0.26,0.3,0.21,0.25,0.28,0.31,0.25,0.23,0.2,0.23,0.27,0.28,0.25,0.25,0.24,0.3,0.29,0.28,0.28,0.3,0.4,0.25,0.23,0.24,0.27,0.28,0.31,0.23,0.29,0.34,0.26,0.24,0.0,0.23,0.24,0.25,0.22,0.27,0.24,0.29,0.28,0.24,0.25,0.29,0.22,0.29,0.18,0.24,0.32,0.2,0.38,0.22,0.28,0.0,0.23,0.22,0.29,0.25,0.25,0.0,0.22,0.18,0.19,0.2,0.23,0.2,0.21,0.19,0.17,0.2,0.22,0.25,0.0,0.21,0.22,0.18,0.21,0.2,0.24,0.18,0.23,0.18,0.17,0.19,0.21,0.19,0.0,0.2,0.0,0.22,0.17,0.25,0.18,0.17,0.0,0.0,0.0,0.18,0.0,0.18,0.0,0.18,0.0,0.0,0.17,0.0,0.18,0.18,0.0,0.0,0.27,0.0,0.23,0.22,0.0,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.18,0.17,0.18,0.0,0.0,0.6,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.46000000000001
10/27/2021,1.36,1.04,1.04,0.77,0.93,0.78,0.87,0.8,0.54,0.83,1.07,0.86,0.69,0.7,0.75,0.5,0.91,0.96,0.8,0.69,0.89,0.61,0.79,0.59,0.7,0.81,0.43,0.6,0.0,0.72,0.62,0.67,0.67,0.66,0.7,0.44,0.54,0.7,0.61,0.45,0.5,0.0,0.68,0.45,0.52,0.45,0.39,0.5,0.42,0.35,0.55,0.44,0.37,0.51,0.35,0.45,0.44,0.49,0.34,0.48,0.52,0.44,0.37,0.37,0.45,0.46,0.34,0.5,0.41,0.47,0.37,0.42,0.54,0.39,0.0,0.37,0.38,0.4,0.36,0.38,0.32,0.33,0.29,0.35,0.45,0.37,0.4,0.32,0.43,0.33,0.36,0.32,0.41,0.35,0.22,0.41,0.31,0.31,0.43,0.26,0.3,0.21,0.25,0.28,0.31,0.25,0.23,0.2,0.23,0.27,0.28,0.25,0.25,0.24,0.3,0.29,0.28,0.28,0.3,0.4,0.25,0.23,0.24,0.27,0.28,0.31,0.23,0.29,0.34,0.26,0.24,0.0,0.23,0.24,0.25,0.22,0.27,0.24,0.29,0.28,0.24,0.25,0.29,0.22,0.29,0.18,0.24,0.32,0.2,0.38,0.22,0.28,0.0,0.23,0.22,0.29,0.25,0.25,0.0,0.22,0.18,0.19,0.2,0.23,0.2,0.21,0.19,0.17,0.2,0.22,0.25,0.0,0.21,0.22,0.18,0.21,0.2,0.24,0.18,0.23,0.18,0.17,0.19,0.21,0.19,0.0,0.2,0.0,0.22,0.17,0.25,0.18,0.17,0.0,0.0,0.0,0.18,0.0,0.18,0.0,0.18,0.0,0.0,0.17,0.0,0.18,0.18,0.0,0.0,0.27,0.0,0.23,0.22,0.0,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.18,0.17,0.18,0.0,0.0,0.6,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.46000000000001
10/28/2021,1.32,1.03,1.05,0.78,0.94,0.79,0.86,0.78,0.53,0.83,1.09,0.86,0.66,0.68,0.76,0.5,0.91,0.99,0.79,0.69,0.89,0.6,0.79,0.58,0.7,0.81,0.42,0.58,0.0,0.72,0.6,0.68,0.66,0.66,0.71,0.45,0.53,0.7,0.61,0.45,0.5,0.0,0.68,0.45,0.52,0.45,0.4,0.5,0.42,0.35,0.54,0.44,0.35,0.52,0.35,0.46,0.44,0.5,0.33,0.46,0.52,0.43,0.38,0.37,0.45,0.46,0.34,0.51,0.4,0.47,0.37,0.41,0.56,0.4,0.0,0.38,0.39,0.4,0.36,0.39,0.32,0.33,0.28,0.35,0.44,0.38,0.39,0.32,0.42,0.33,0.35,0.31,0.41,0.33,0.22,0.42,0.3,0.3,0.43,0.25,0.29,0.21,0.24,0.28,0.33,0.25,0.24,0.2,0.24,0.28,0.29,0.25,0.25,0.23,0.29,0.29,0.28,0.28,0.3,0.4,0.25,0.23,0.24,0.26,0.28,0.3,0.24,0.29,0.34,0.26,0.24,0.0,0.24,0.24,0.24,0.22,0.27,0.25,0.28,0.28,0.24,0.25,0.28,0.22,0.29,0.18,0.25,0.33,0.2,0.36,0.22,0.28,0.0,0.24,0.22,0.29,0.25,0.25,0.0,0.23,0.18,0.2,0.19,0.23,0.2,0.21,0.19,0.17,0.19,0.22,0.26,0.0,0.2,0.22,0.18,0.21,0.2,0.24,0.18,0.23,0.18,0.17,0.19,0.22,0.2,0.0,0.2,0.0,0.22,0.0,0.24,0.18,0.18,0.0,0.0,0.0,0.18,0.0,0.18,0.0,0.18,0.0,0.0,0.18,0.0,0.18,0.18,0.0,0.0,0.28,0.0,0.23,0.22,0.0,0.18,0.18,0.0,0.16,0.0,0.0,0.0,0.18,0.17,0.18,0.0,0.0,0.61,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.34
10/29/2021,1.31,1.03,1.04,0.79,0.94,0.79,0.85,0.8,0.54,0.83,1.09,0.86,0.66,0.69,0.76,0.51,0.91,0.99,0.79,0.69,0.9,0.6,0.8,0.58,0.72,0.8,0.4,0.59,0.0,0.73,0.6,0.66,0.66,0.66,0.7,0.44,0.54,0.71,0.61,0.44,0.51,0.0,0.66,0.45,0.6,0.45,0.39,0.5,0.44,0.36,0.54,0.45,0.36,0.52,0.34,0.42,0.45,0.5,0.33,0.47,0.52,0.43,0.38,0.37,0.45,0.45,0.3,0.52,0.41,0.48,0.37,0.41,0.55,0.41,0.0,0.38,0.4,0.41,0.36,0.39,0.32,0.33,0.28,0.35,0.43,0.39,0.4,0.32,0.39,0.33,0.36,0.31,0.4,0.34,0.22,0.43,0.31,0.28,0.43,0.25,0.29,0.21,0.24,0.28,0.32,0.25,0.24,0.2,0.24,0.28,0.28,0.26,0.25,0.23,0.32,0.27,0.27,0.28,0.3,0.4,0.25,0.23,0.24,0.26,0.28,0.31,0.24,0.29,0.32,0.27,0.24,0.0,0.23,0.25,0.25,0.22,0.27,0.25,0.28,0.29,0.23,0.24,0.29,0.22,0.29,0.17,0.25,0.33,0.2,0.35,0.22,0.28,0.0,0.23,0.22,0.29,0.26,0.26,0.0,0.22,0.18,0.2,0.19,0.24,0.2,0.21,0.19,0.17,0.2,0.22,0.26,0.0,0.2,0.21,0.18,0.22,0.21,0.23,0.18,0.23,0.18,0.0,0.19,0.24,0.2,0.0,0.2,0.0,0.22,0.0,0.25,0.18,0.17,0.0,0.0,0.0,0.18,0.0,0.18,0.0,0.18,0.0,0.0,0.18,0.0,0.18,0.18,0.0,0.0,0.29,0.0,0.23,0.22,0.18,0.17,0.18,0.0,0.17,0.0,0.0,0.0,0.18,0.17,0.18,0.0,0.0,0.6,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.48
11/01/2021,1.32,1.03,1.05,0.77,0.9,0.81,0.82,0.82,0.55,0.84,1.11,0.84,0.62,0.7,0.77,0.54,0.92,1.0,0.76,0.7,0.89,0.61,0.79,0.56,0.73,0.79,0.39,0.58,0.0,0.73,0.63,0.64,0.66,0.63,0.73,0.43,0.52,0.8,0.65,0.43,0.5,0.0,0.63,0.45,0.61,0.47,0.39,0.5,0.42,0.38,0.54,0.46,0.39,0.51,0.35,0.42,0.43,0.49,0.33,0.46,0.51,0.43,0.37,0.38,0.45,0.46,0.3,0.48,0.41,0.46,0.36,0.4,0.54,0.39,0.0,0.38,0.4,0.42,0.35,0.4,0.32,0.35,0.27,0.35,0.41,0.41,0.4,0.31,0.37,0.33,0.34,0.31,0.4,0.33,0.22,0.43,0.3,0.27,0.44,0.25,0.29,0.21,0.25,0.28,0.33,0.25,0.23,0.2,0.24,0.27,0.3,0.25,0.26,0.24,0.33,0.27,0.27,0.29,0.32,0.4,0.25,0.23,0.25,0.26,0.28,0.31,0.24,0.29,0.3,0.27,0.24,0.0,0.23,0.24,0.25,0.23,0.25,0.27,0.28,0.27,0.24,0.23,0.29,0.21,0.26,0.0,0.26,0.32,0.19,0.36,0.22,0.24,0.0,0.24,0.22,0.28,0.26,0.26,0.0,0.21,0.18,0.2,0.2,0.25,0.2,0.21,0.19,0.2,0.2,0.22,0.26,0.0,0.2,0.22,0.18,0.22,0.21,0.24,0.18,0.23,0.18,0.17,0.2,0.23,0.19,0.0,0.2,0.0,0.22,0.0,0.25,0.19,0.18,0.0,0.0,0.0,0.18,0.0,0.18,0.0,0.18,0.0,0.0,0.17,0.0,0.17,0.0,0.0,0.0,0.3,0.0,0.27,0.23,0.18,0.17,0.17,0.0,0.18,0.17,0.0,0.0,0.18,0.17,0.17,0.0,0.0,0.6,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.41
11/02/2021,1.33,1.03,1.09,0.77,0.91,0.79,0.82,0.82,0.54,0.83,1.1,0.84,0.62,0.75,0.79,0.55,0.92,1.03,0.77,0.7,0.89,0.61,0.78,0.56,0.75,0.8,0.39,0.58,0.0,0.72,0.63,0.61,0.68,0.62,0.71,0.44,0.49,0.8,0.66,0.43,0.51,0.0,0.63,0.45,0.63,0.46,0.39,0.5,0.41,0.39,0.53,0.45,0.4,0.51,0.35,0.42,0.42,0.49,0.24,0.46,0.56,0.43,0.38,0.38,0.45,0.45,0.29,0.48,0.41,0.44,0.37,0.4,0.53,0.41,0.0,0.38,0.41,0.41,0.36,0.4,0.32,0.34,0.27,0.35,0.41,0.41,0.39,0.31,0.37,0.32,0.34,0.31,0.41,0.33,0.21,0.43,0.31,0.26,0.44,0.25,0.29,0.21,0.24,0.28,0.31,0.25,0.22,0.2,0.24,0.27,0.3,0.25,0.27,0.24,0.34,0.27,0.27,0.27,0.32,0.4,0.24,0.22,0.25,0.26,0.27,0.31,0.23,0.29,0.3,0.27,0.23,0.0,0.23,0.24,0.24,0.23,0.25,0.28,0.28,0.28,0.23,0.24,0.3,0.21,0.26,0.17,0.27,0.32,0.2,0.37,0.21,0.23,0.0,0.24,0.23,0.29,0.25,0.26,0.0,0.22,0.18,0.2,0.18,0.24,0.2,0.2,0.19,0.2,0.2,0.19,0.26,0.0,0.2,0.22,0.18,0.22,0.21,0.24,0.18,0.23,0.17,0.17,0.2,0.23,0.19,0.0,0.2,0.0,0.22,0.0,0.24,0.19,0.19,0.0,0.0,0.0,0.17,0.0,0.18,0.0,0.18,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.27,0.22,0.18,0.17,0.17,0.0,0.18,0.18,0.0,0.0,0.19,0.18,0.18,0.0,0.0,0.6,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.34
11/03/2021,1.33,1.03,1.09,0.77,0.91,0.79,0.82,0.82,0.54,0.83,1.1,0.84,0.62,0.75,0.79,0.55,0.92,1.03,0.77,0.7,0.89,0.61,0.78,0.56,0.75,0.8,0.39,0.58,0.0,0.72,0.63,0.61,0.68,0.62,0.71,0.44,0.49,0.8,0.66,0.43,0.51,0.0,0.63,0.45,0.63,0.46,0.39,0.5,0.41,0.39,0.53,0.45,0.4,0.51,0.35,0.42,0.42,0.49,0.24,0.46,0.56,0.43,0.38,0.38,0.45,0.45,0.29,0.48,0.41,0.44,0.37,0.4,0.53,0.41,0.0,0.38,0.41,0.41,0.36,0.4,0.32,0.34,0.27,0.35,0.41,0.41,0.39,0.31,0.37,0.32,0.34,0.31,0.41,0.33,0.21,0.43,0.31,0.26,0.44,0.25,0.29,0.21,0.24,0.28,0.31,0.25,0.22,0.2,0.24,0.27,0.3,0.25,0.27,0.24,0.34,0.27,0.27,0.27,0.32,0.4,0.24,0.22,0.25,0.26,0.27,0.31,0.23,0.29,0.3,0.27,0.23,0.0,0.23,0.24,0.24,0.23,0.25,0.28,0.28,0.28,0.23,0.24,0.3,0.21,0.26,0.17,0.27,0.32,0.2,0.37,0.21,0.23,0.0,0.24,0.23,0.29,0.25,0.26,0.0,0.22,0.18,0.2,0.18,0.24,0.2,0.2,0.19,0.2,0.2,0.19,0.26,0.0,0.2,0.22,0.18,0.22,0.21,0.24,0.18,0.23,0.17,0.17,0.2,0.23,0.19,0.0,0.2,0.0,0.22,0.0,0.24,0.19,0.19,0.0,0.0,0.0,0.17,0.0,0.18,0.0,0.18,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.27,0.22,0.18,0.17,0.17,0.0,0.18,0.18,0.0,0.0,0.19,0.18,0.18,0.0,0.0,0.6,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.34
11/04/2021,1.31,1.02,1.1,0.78,0.9,0.79,0.83,0.82,0.55,0.82,1.07,0.84,0.6,0.74,0.79,0.53,0.94,1.04,0.76,0.75,0.87,0.61,0.76,0.56,0.71,0.76,0.4,0.57,0.0,0.71,0.61,0.61,0.68,0.62,0.74,0.43,0.5,0.82,0.7,0.43,0.51,0.0,0.63,0.46,0.62,0.46,0.4,0.5,0.41,0.38,0.53,0.46,0.39,0.51,0.35,0.43,0.44,0.48,0.23,0.46,0.57,0.42,0.4,0.38,0.45,0.48,0.3,0.49,0.4,0.44,0.37,0.4,0.53,0.41,0.0,0.37,0.41,0.42,0.36,0.39,0.32,0.34,0.27,0.34,0.41,0.4,0.39,0.31,0.37,0.33,0.34,0.3,0.42,0.31,0.23,0.44,0.31,0.27,0.44,0.25,0.28,0.21,0.24,0.28,0.31,0.25,0.23,0.2,0.25,0.27,0.31,0.25,0.28,0.23,0.35,0.27,0.27,0.27,0.32,0.39,0.25,0.22,0.25,0.27,0.28,0.3,0.23,0.29,0.31,0.27,0.24,0.0,0.22,0.24,0.24,0.24,0.25,0.27,0.28,0.27,0.22,0.24,0.3,0.21,0.26,0.17,0.28,0.32,0.19,0.36,0.22,0.24,0.0,0.23,0.23,0.3,0.25,0.26,0.0,0.22,0.18,0.2,0.17,0.26,0.2,0.2,0.2,0.21,0.19,0.19,0.26,0.0,0.2,0.22,0.18,0.22,0.21,0.24,0.18,0.23,0.17,0.17,0.2,0.23,0.17,0.0,0.2,0.0,0.21,0.0,0.24,0.18,0.19,0.0,0.0,0.0,0.17,0.0,0.18,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.28,0.23,0.19,0.17,0.17,0.0,0.18,0.17,0.0,0.0,0.18,0.17,0.17,0.0,0.0,0.58,0.54,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.37
11/05/2021,1.35,1.0,1.06,0.76,0.91,0.79,0.82,0.87,0.54,0.81,1.07,0.85,0.58,0.73,0.8,0.55,0.95,1.04,0.77,0.76,0.89,0.62,0.76,0.56,0.72,0.78,0.38,0.57,0.0,0.72,0.6,0.65,0.67,0.61,0.73,0.44,0.5,0.84,0.72,0.42,0.5,0.0,0.61,0.46,0.62,0.45,0.4,0.49,0.4,0.39,0.53,0.46,0.37,0.51,0.34,0.44,0.45,0.48,0.23,0.46,0.58,0.43,0.39,0.38,0.44,0.49,0.31,0.48,0.41,0.44,0.37,0.4,0.54,0.42,0.0,0.36,0.41,0.42,0.35,0.38,0.33,0.32,0.28,0.39,0.4,0.4,0.39,0.31,0.34,0.32,0.35,0.3,0.42,0.31,0.23,0.44,0.31,0.26,0.43,0.25,0.29,0.21,0.25,0.28,0.31,0.26,0.23,0.19,0.25,0.26,0.31,0.25,0.27,0.22,0.37,0.26,0.25,0.27,0.32,0.39,0.25,0.21,0.25,0.27,0.28,0.3,0.24,0.29,0.31,0.27,0.23,0.0,0.23,0.24,0.24,0.24,0.25,0.26,0.27,0.26,0.22,0.24,0.3,0.21,0.26,0.17,0.28,0.31,0.19,0.37,0.21,0.25,0.0,0.23,0.23,0.3,0.24,0.26,0.0,0.23,0.18,0.19,0.17,0.26,0.2,0.2,0.22,0.21,0.18,0.19,0.26,0.0,0.2,0.22,0.18,0.22,0.21,0.24,0.18,0.23,0.17,0.17,0.19,0.23,0.0,0.0,0.2,0.0,0.22,0.0,0.24,0.18,0.2,0.0,0.0,0.0,0.17,0.0,0.18,0.0,0.17,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.31,0.0,0.27,0.26,0.19,0.17,0.17,0.0,0.18,0.17,0.0,0.0,0.18,0.17,0.17,0.0,0.0,0.62,0.53,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.43
11/08/2021,1.42,0.99,1.1,0.72,0.96,0.76,0.82,0.88,0.53,0.84,0.99,0.85,0.57,0.73,0.83,0.54,1.04,1.09,0.76,0.74,0.86,0.64,0.76,0.55,0.71,0.8,0.38,0.56,0.0,0.71,0.61,0.67,0.66,0.59,0.58,0.46,0.49,0.87,0.72,0.41,0.49,0.0,0.61,0.45,0.61,0.43,0.3,0.49,0.4,0.39,0.48,0.49,0.38,0.51,0.36,0.44,0.43,0.49,0.22,0.47,0.57,0.4,0.39,0.37,0.4,0.51,0.3,0.46,0.42,0.44,0.36,0.39,0.52,0.41,0.0,0.37,0.41,0.43,0.34,0.38,0.33,0.33,0.27,0.4,0.41,0.39,0.37,0.31,0.33,0.32,0.34,0.29,0.4,0.32,0.23,0.44,0.3,0.29,0.43,0.25,0.29,0.21,0.3,0.28,0.3,0.25,0.24,0.2,0.27,0.26,0.32,0.26,0.24,0.22,0.37,0.22,0.24,0.26,0.32,0.46,0.24,0.22,0.25,0.27,0.27,0.29,0.23,0.29,0.32,0.27,0.24,0.0,0.22,0.25,0.24,0.25,0.25,0.26,0.27,0.27,0.21,0.26,0.32,0.22,0.26,0.18,0.27,0.27,0.21,0.37,0.21,0.25,0.0,0.24,0.23,0.3,0.24,0.26,0.0,0.25,0.18,0.19,0.18,0.25,0.19,0.2,0.23,0.21,0.0,0.19,0.26,0.0,0.21,0.22,0.18,0.21,0.21,0.25,0.18,0.23,0.17,0.17,0.19,0.23,0.0,0.0,0.19,0.0,0.21,0.0,0.24,0.18,0.2,0.0,0.17,0.0,0.17,0.0,0.18,0.0,0.17,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.33,0.0,0.27,0.27,0.19,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.18,0.0,0.17,0.0,0.0,0.63,0.51,0.0,0.21,0.21,0.18,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.29
11/09/2021,1.4,0.97,1.1,0.78,0.96,0.76,0.8,0.87,0.55,0.83,1.01,0.86,0.6,0.73,0.82,0.49,1.03,1.09,0.72,0.73,0.85,0.64,0.76,0.54,0.7,0.79,0.4,0.56,0.0,0.72,0.63,0.64,0.68,0.59,0.55,0.46,0.49,0.83,0.8,0.4,0.49,0.0,0.61,0.46,0.59,0.42,0.34,0.43,0.4,0.37,0.49,0.42,0.4,0.53,0.35,0.45,0.49,0.49,0.21,0.46,0.55,0.4,0.38,0.37,0.4,0.51,0.3,0.47,0.42,0.43,0.37,0.41,0.52,0.42,0.0,0.37,0.41,0.44,0.34,0.39,0.34,0.33,0.27,0.41,0.41,0.39,0.38,0.3,0.32,0.32,0.35,0.29,0.4,0.32,0.23,0.45,0.3,0.29,0.41,0.26,0.29,0.22,0.28,0.26,0.3,0.25,0.0,0.21,0.27,0.26,0.32,0.26,0.24,0.22,0.37,0.21,0.24,0.26,0.33,0.45,0.24,0.2,0.25,0.27,0.27,0.29,0.24,0.29,0.31,0.27,0.24,0.0,0.23,0.26,0.25,0.24,0.25,0.26,0.27,0.26,0.21,0.25,0.32,0.22,0.26,0.19,0.27,0.25,0.21,0.37,0.22,0.25,0.0,0.25,0.23,0.3,0.25,0.26,0.0,0.25,0.17,0.19,0.0,0.24,0.19,0.2,0.23,0.22,0.0,0.19,0.27,0.0,0.19,0.21,0.18,0.22,0.21,0.26,0.18,0.24,0.18,0.18,0.19,0.23,0.0,0.0,0.19,0.0,0.22,0.0,0.23,0.18,0.21,0.0,0.17,0.0,0.17,0.0,0.18,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.0,0.0,0.0,0.32,0.0,0.27,0.26,0.19,0.0,0.17,0.0,0.19,0.0,0.0,0.0,0.18,0.17,0.17,0.0,0.0,0.62,0.51,0.0,0.22,0.22,0.17,0.17,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.16000000000001
