,BRKR,PRGO,UHS,HRC,CHE,PINC,XRAY,EHC,ENSG,VRT,PEGA,BRKS,JBL,JNPR,CABO,SAIC,POWI,AEIS,SNX,NATI,XRX,AMKR,OLED,CDK,CCMP,DKS,AEO,WING,AAP,HOG,WEN,CHH,TPD.,IPG,LEG,FL,SCI,WMG,NXST,BWA,FUO.,FBHS,PHM,WH,NWL,NWSA,PII,TOL,WHR,PAG,TNL,LEA,COLM,ARMK,GNTX,HBI,KSS,SEB,TRGP,WSM,LANC,LAD,CHDN,KBH,NYT,DVN,LW,OVV,MRO,REYN,THO,INGR,FANG,ACI,FLO,ADT,BG,XEC,SEE,TXT,APA,AWI,AM,CSL,CASY,MAN,MSA,WSO,RHI,DCI,LII,ALLE,WMS,BAH,EME,G,GGG,JKHY,LECO,NDSN,SSD,TTC,WDFC,OSK,SON,OC,SC,EXP,BC,AYI,AOS,CCK,JBT,WWD,TPL,PWR,MSM,LPX,ITT,HII,FLS,ESI,CW,CR,ATR,MDU,WRK,VVV,VMI,CC,S9Q.,SNA,SLGN,RPM,COG,MMS,LSTR,KNX,KBR,HUBB,GPK,CHRW,APO,ALSN,NRG,UGI,WU,CG,TTEK,GRA,LFUS,HFC,EXPO,CNP,AGCO,LSI,NFG,VST,STLD,RBC,QTS,OLN,OGE,MKSI,EVRG,WTRG,CUBE,CPT,BWXT,LNT,AAON,NI,VER,RGLD,RXN,PNW,AFG,ELS,CBOE,AMH,AL,CF,SLG,POR,RYN,REXR,SAFE,STAG,SLM,SRC,TRNO,TW,UDR,ORI,OGS,MORN,IRM,COR,ARES,ATO,CLF,AMG,REG,LAMR,ACC,IFF,BRO,TPX,DLB,SPR,EGP,BKH,IDA,FR,FRT,HE,IIPR,LB,TXRH,CRI,RL,GPS,VNT,CLR,NEU,RS,ASH,KWR,TKR,SMG,HUN,MOS,WLK,X,WPC,ORA,COLD,HTA,CUZ,US Dollar,BBWI WI,NYCB,JEF,n/a,PSB,CONE,FDS,MTG,KIM,LPLA,ZION,WAL,CMA,LNC,SBNY,ZWS,CTRA,RRX,FAF,OGN,SEM,MCFE,CTXS,LUMN,M,HAS,TPR,VAC,HRB,SJM,CHK,CPB,TAP,WTS,ENS,TTEC,ADS,HWM,PKG,EXPI,AVNT,EVR,UFPI,IBKR,BCPC,HLI,AXS,VOYA,EQH,LAZ,NSA,ERIE,SUM
10/04/2021,1.39,1.39,1.27,1.78,1.32,1.5,1.24,1.3,1.16,0.65,0.67,0.79,0.74,0.83,0.78,0.72,0.89,0.57,0.63,0.68,0.63,0.78,0.57,0.63,0.6,0.49,0.28,0.43,0.42,0.33,0.38,0.44,0.0,0.46,0.35,0.3,0.46,0.49,0.42,0.37,0.0,0.25,0.35,0.44,0.33,0.37,0.36,0.39,0.38,0.55,0.38,0.37,0.4,0.36,0.41,0.38,0.35,0.35,0.35,0.46,0.29,0.38,0.5,0.39,0.46,0.39,0.26,0.33,0.32,0.3,0.45,0.33,0.32,0.53,0.33,0.0,0.35,0.0,0.26,0.29,0.32,0.25,0.32,0.29,0.33,0.26,0.25,0.26,0.32,0.25,0.24,0.27,0.26,0.26,0.26,0.29,0.26,0.28,0.28,0.31,0.27,0.25,0.3,0.23,0.25,0.25,0.23,0.26,0.27,0.26,0.24,0.28,0.28,0.26,0.24,0.35,0.25,0.29,0.26,0.26,0.24,0.23,0.3,0.29,0.24,0.27,0.26,0.24,0.28,0.0,0.0,0.26,0.26,0.25,0.4,0.27,0.28,0.32,0.76,0.27,0.3,0.26,0.0,0.25,0.24,0.0,0.25,0.0,0.34,0.0,0.3,0.32,0.36,0.23,0.26,0.23,0.23,0.22,0.25,0.32,0.0,0.26,0.23,0.24,0.24,0.24,0.0,0.24,0.26,0.23,0.29,0.23,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.27,0.27,0.0,0.24,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.23,0.0,0.23,0.0,0.49,0.66,0.26,0.0,0.0,0.25,0.0,0.0,0.23,0.26,0.0,0.39,0.39,0.39,0.28,0.29,0.39,0.26,0.24,0.26,0.25,0.0,0.0,0.28,0.28,0.25,0.23,0.0,0.0,0.0,0.24,0.0,0.0,0.49,0.23,0.0,0.0,0.0,0.23,0.24,0.0,0.0,0.23,0.23,0.23,0.23,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.32000000000001
10/05/2021,1.37,1.41,1.26,1.76,1.28,1.46,1.24,1.26,1.16,0.65,0.67,0.79,0.74,0.84,0.78,0.71,0.89,0.57,0.64,0.7,0.65,0.77,0.56,0.63,0.61,0.49,0.28,0.44,0.41,0.33,0.39,0.45,0.0,0.47,0.36,0.31,0.46,0.5,0.42,0.37,0.0,0.25,0.34,0.45,0.33,0.37,0.36,0.39,0.38,0.55,0.39,0.37,0.4,0.39,0.41,0.38,0.36,0.34,0.36,0.44,0.29,0.37,0.51,0.39,0.46,0.4,0.26,0.33,0.33,0.3,0.45,0.33,0.33,0.5,0.33,0.0,0.35,0.0,0.26,0.29,0.32,0.25,0.32,0.29,0.32,0.26,0.25,0.26,0.32,0.26,0.24,0.26,0.26,0.26,0.27,0.29,0.26,0.28,0.28,0.3,0.27,0.25,0.3,0.23,0.25,0.25,0.23,0.26,0.27,0.26,0.24,0.27,0.28,0.27,0.23,0.36,0.25,0.29,0.26,0.26,0.24,0.24,0.3,0.29,0.24,0.27,0.27,0.24,0.28,0.0,0.0,0.26,0.25,0.25,0.4,0.27,0.28,0.31,0.77,0.27,0.29,0.26,0.0,0.25,0.23,0.0,0.25,0.0,0.35,0.0,0.3,0.32,0.36,0.23,0.27,0.22,0.24,0.0,0.24,0.31,0.0,0.26,0.23,0.23,0.24,0.23,0.0,0.24,0.26,0.23,0.3,0.23,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.28,0.3,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.23,0.23,0.0,0.23,0.0,0.48,0.66,0.27,0.0,0.0,0.25,0.0,0.0,0.22,0.26,0.0,0.4,0.39,0.39,0.28,0.29,0.39,0.27,0.24,0.26,0.25,0.0,0.0,0.29,0.29,0.26,0.22,0.0,0.0,0.0,0.23,0.0,0.0,0.49,0.24,0.0,0.0,0.23,0.23,0.23,0.22,0.0,0.23,0.24,0.23,0.23,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.37
10/06/2021,1.37,1.41,1.26,1.76,1.28,1.46,1.24,1.26,1.16,0.65,0.67,0.79,0.74,0.84,0.78,0.71,0.89,0.57,0.64,0.7,0.65,0.77,0.56,0.63,0.61,0.49,0.28,0.44,0.41,0.33,0.39,0.45,0.0,0.47,0.36,0.31,0.46,0.5,0.42,0.37,0.0,0.25,0.34,0.45,0.33,0.37,0.36,0.39,0.38,0.55,0.39,0.37,0.4,0.39,0.41,0.38,0.36,0.34,0.36,0.44,0.29,0.37,0.51,0.39,0.46,0.4,0.26,0.33,0.33,0.3,0.45,0.33,0.33,0.5,0.33,0.0,0.35,0.0,0.26,0.29,0.32,0.25,0.32,0.29,0.32,0.26,0.25,0.26,0.32,0.26,0.24,0.26,0.26,0.26,0.27,0.29,0.26,0.28,0.28,0.3,0.27,0.25,0.3,0.23,0.25,0.25,0.23,0.26,0.27,0.26,0.24,0.27,0.28,0.27,0.23,0.36,0.25,0.29,0.26,0.26,0.24,0.24,0.3,0.29,0.24,0.27,0.27,0.24,0.28,0.0,0.0,0.26,0.25,0.25,0.4,0.27,0.28,0.31,0.77,0.27,0.29,0.26,0.0,0.25,0.23,0.0,0.25,0.0,0.35,0.0,0.3,0.32,0.36,0.23,0.27,0.22,0.24,0.0,0.24,0.31,0.0,0.26,0.23,0.23,0.24,0.23,0.0,0.24,0.26,0.23,0.3,0.23,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.28,0.3,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.23,0.23,0.0,0.23,0.0,0.48,0.66,0.27,0.0,0.0,0.25,0.0,0.0,0.22,0.26,0.0,0.4,0.39,0.39,0.28,0.29,0.39,0.27,0.24,0.26,0.25,0.0,0.0,0.29,0.29,0.26,0.22,0.0,0.0,0.0,0.23,0.0,0.0,0.49,0.24,0.0,0.0,0.23,0.23,0.23,0.22,0.0,0.23,0.24,0.23,0.23,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.37
10/07/2021,1.35,1.4,1.24,1.76,1.26,1.47,1.21,1.25,1.16,0.63,0.64,0.77,0.74,0.83,0.79,0.72,0.86,0.55,0.63,0.68,0.65,0.76,0.54,0.63,0.59,0.49,0.28,0.43,0.41,0.33,0.38,0.45,0.0,0.47,0.36,0.31,0.46,0.5,0.42,0.37,0.0,0.26,0.34,0.45,0.33,0.37,0.36,0.39,0.38,0.55,0.38,0.37,0.4,0.39,0.41,0.38,0.36,0.34,0.37,0.43,0.3,0.37,0.51,0.39,0.46,0.42,0.26,0.35,0.34,0.3,0.45,0.34,0.35,0.51,0.33,0.0,0.35,0.0,0.26,0.28,0.32,0.25,0.33,0.29,0.32,0.26,0.25,0.26,0.32,0.26,0.23,0.26,0.26,0.27,0.27,0.29,0.26,0.28,0.28,0.31,0.28,0.25,0.3,0.24,0.25,0.25,0.23,0.27,0.27,0.26,0.24,0.27,0.29,0.26,0.23,0.35,0.26,0.28,0.26,0.26,0.24,0.24,0.3,0.29,0.24,0.27,0.27,0.24,0.28,0.0,0.0,0.27,0.26,0.25,0.41,0.27,0.28,0.3,0.77,0.27,0.29,0.26,0.0,0.25,0.23,0.0,0.25,0.0,0.34,0.0,0.3,0.33,0.36,0.24,0.27,0.0,0.25,0.0,0.24,0.31,0.0,0.26,0.23,0.23,0.24,0.24,0.0,0.24,0.27,0.24,0.3,0.23,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.27,0.29,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.23,0.24,0.23,0.23,0.0,0.47,0.65,0.28,0.0,0.23,0.25,0.0,0.0,0.23,0.25,0.0,0.4,0.39,0.4,0.29,0.29,0.41,0.27,0.24,0.26,0.25,0.0,0.0,0.29,0.3,0.26,0.23,0.0,0.23,0.0,0.24,0.0,0.0,0.49,0.24,0.0,0.0,0.23,0.0,0.23,0.0,0.0,0.23,0.24,0.23,0.23,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.33
10/08/2021,1.36,1.41,1.22,1.77,1.23,1.47,1.21,1.24,1.16,0.62,0.65,0.78,0.77,0.84,0.79,0.71,0.88,0.55,0.64,0.69,0.65,0.77,0.55,0.63,0.6,0.5,0.27,0.43,0.41,0.32,0.38,0.45,0.0,0.47,0.36,0.3,0.47,0.5,0.42,0.38,0.0,0.26,0.35,0.46,0.33,0.37,0.36,0.39,0.38,0.55,0.38,0.37,0.39,0.39,0.42,0.37,0.35,0.34,0.37,0.43,0.3,0.37,0.5,0.39,0.46,0.43,0.26,0.36,0.36,0.3,0.44,0.34,0.35,0.5,0.33,0.0,0.36,0.0,0.27,0.29,0.32,0.25,0.33,0.29,0.32,0.26,0.25,0.26,0.33,0.26,0.24,0.26,0.26,0.26,0.27,0.29,0.26,0.28,0.28,0.31,0.28,0.25,0.31,0.24,0.25,0.25,0.0,0.26,0.28,0.26,0.25,0.28,0.29,0.26,0.23,0.35,0.26,0.28,0.27,0.26,0.25,0.24,0.31,0.29,0.24,0.27,0.27,0.24,0.28,0.0,0.0,0.27,0.26,0.25,0.41,0.27,0.28,0.31,0.77,0.27,0.3,0.26,0.0,0.25,0.23,0.0,0.25,0.0,0.35,0.0,0.3,0.33,0.36,0.24,0.27,0.0,0.25,0.0,0.25,0.46,0.0,0.27,0.23,0.23,0.24,0.24,0.0,0.24,0.27,0.23,0.3,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.29,0.0,0.24,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.23,0.23,0.23,0.0,0.47,0.65,0.28,0.0,0.23,0.25,0.0,0.0,0.23,0.25,0.0,0.4,0.38,0.41,0.29,0.29,0.42,0.27,0.24,0.26,0.26,0.0,0.0,0.29,0.3,0.27,0.23,0.0,0.23,0.0,0.23,0.0,0.0,0.49,0.24,0.0,0.0,0.23,0.0,0.23,0.22,0.0,0.24,0.24,0.23,0.23,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.58000000000001
10/11/2021,1.35,1.41,1.21,1.78,1.21,1.47,1.21,1.23,1.13,0.62,0.65,0.77,0.77,0.84,0.78,0.72,0.88,0.55,0.63,0.69,0.65,0.78,0.54,0.64,0.59,0.5,0.26,0.41,0.42,0.32,0.38,0.46,0.0,0.47,0.35,0.3,0.47,0.5,0.42,0.37,0.0,0.26,0.35,0.46,0.33,0.37,0.36,0.4,0.37,0.55,0.38,0.36,0.39,0.4,0.42,0.36,0.34,0.35,0.37,0.42,0.3,0.37,0.5,0.39,0.48,0.42,0.26,0.36,0.35,0.3,0.44,0.35,0.35,0.48,0.34,0.0,0.36,0.0,0.27,0.29,0.32,0.25,0.33,0.29,0.32,0.26,0.25,0.26,0.32,0.25,0.24,0.26,0.27,0.26,0.27,0.29,0.26,0.28,0.28,0.3,0.28,0.25,0.3,0.23,0.25,0.25,0.0,0.26,0.27,0.29,0.25,0.28,0.28,0.26,0.23,0.34,0.26,0.28,0.27,0.26,0.24,0.24,0.31,0.29,0.24,0.27,0.26,0.24,0.28,0.0,0.0,0.27,0.27,0.26,0.4,0.27,0.28,0.31,0.8,0.27,0.3,0.26,0.0,0.25,0.23,0.0,0.25,0.0,0.35,0.0,0.3,0.33,0.36,0.24,0.27,0.23,0.25,0.0,0.24,0.46,0.0,0.26,0.23,0.0,0.24,0.24,0.0,0.24,0.28,0.24,0.3,0.23,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.28,0.29,0.0,0.25,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.23,0.23,0.23,0.0,0.47,0.66,0.28,0.0,0.23,0.25,0.0,0.0,0.23,0.25,0.0,0.39,0.36,0.4,0.28,0.28,0.41,0.27,0.23,0.26,0.24,0.0,0.0,0.3,0.3,0.27,0.0,0.0,0.23,0.0,0.24,0.0,0.0,0.48,0.24,0.0,0.0,0.23,0.0,0.23,0.23,0.0,0.24,0.24,0.23,0.23,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.39
10/12/2021,1.35,1.33,1.18,1.76,1.16,1.5,1.22,1.21,1.11,0.6,0.65,0.76,0.78,0.85,0.75,0.73,0.88,0.56,0.63,0.7,0.65,0.77,0.55,0.64,0.58,0.49,0.27,0.4,0.42,0.33,0.38,0.46,0.0,0.46,0.35,0.31,0.47,0.51,0.42,0.39,0.0,0.26,0.35,0.47,0.32,0.38,0.38,0.39,0.37,0.56,0.37,0.39,0.39,0.4,0.43,0.35,0.34,0.35,0.37,0.43,0.3,0.38,0.5,0.39,0.49,0.43,0.23,0.38,0.37,0.3,0.44,0.35,0.37,0.46,0.34,0.0,0.36,0.0,0.27,0.29,0.35,0.25,0.33,0.3,0.32,0.26,0.25,0.26,0.34,0.25,0.23,0.26,0.26,0.26,0.27,0.29,0.26,0.28,0.28,0.3,0.28,0.25,0.3,0.0,0.25,0.25,0.0,0.27,0.28,0.3,0.25,0.28,0.28,0.26,0.24,0.34,0.26,0.28,0.27,0.27,0.24,0.24,0.31,0.29,0.24,0.27,0.26,0.24,0.28,0.0,0.0,0.27,0.27,0.25,0.4,0.27,0.27,0.29,0.79,0.27,0.29,0.27,0.0,0.25,0.24,0.0,0.25,0.0,0.36,0.0,0.3,0.33,0.36,0.24,0.27,0.23,0.25,0.0,0.24,0.29,0.0,0.26,0.22,0.0,0.24,0.23,0.0,0.24,0.27,0.23,0.3,0.23,0.0,0.0,0.42,0.0,0.22,0.22,0.0,0.0,0.28,0.29,0.0,0.24,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.22,0.23,0.0,0.23,0.0,0.46,0.66,0.28,0.0,0.0,0.24,0.0,0.0,0.0,0.25,0.0,0.39,0.37,0.39,0.28,0.29,0.44,0.27,0.23,0.26,0.24,0.0,0.0,0.3,0.31,0.27,0.0,0.0,0.23,0.0,0.25,0.0,0.0,0.49,0.24,0.23,0.0,0.23,0.0,0.23,0.23,0.0,0.24,0.24,0.24,0.23,0.23,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.38
10/13/2021,1.35,1.33,1.18,1.76,1.16,1.5,1.22,1.21,1.11,0.6,0.65,0.76,0.78,0.85,0.75,0.73,0.88,0.56,0.63,0.7,0.65,0.77,0.55,0.64,0.58,0.49,0.27,0.4,0.42,0.33,0.38,0.46,0.0,0.46,0.35,0.31,0.47,0.51,0.42,0.39,0.0,0.26,0.35,0.47,0.32,0.38,0.38,0.39,0.37,0.56,0.37,0.39,0.39,0.4,0.43,0.35,0.34,0.35,0.37,0.43,0.3,0.38,0.5,0.39,0.49,0.43,0.23,0.38,0.37,0.3,0.44,0.35,0.37,0.46,0.34,0.0,0.36,0.0,0.27,0.29,0.35,0.25,0.33,0.3,0.32,0.26,0.25,0.26,0.34,0.25,0.23,0.26,0.26,0.26,0.27,0.29,0.26,0.28,0.28,0.3,0.28,0.25,0.3,0.0,0.25,0.25,0.0,0.27,0.28,0.3,0.25,0.28,0.28,0.26,0.24,0.34,0.26,0.28,0.27,0.27,0.24,0.24,0.31,0.29,0.24,0.27,0.26,0.24,0.28,0.0,0.0,0.27,0.27,0.25,0.4,0.27,0.27,0.29,0.79,0.27,0.29,0.27,0.0,0.25,0.24,0.0,0.25,0.0,0.36,0.0,0.3,0.33,0.36,0.24,0.27,0.23,0.25,0.0,0.24,0.29,0.0,0.26,0.22,0.0,0.24,0.23,0.0,0.24,0.27,0.23,0.3,0.23,0.0,0.0,0.42,0.0,0.22,0.22,0.0,0.0,0.28,0.29,0.0,0.24,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.22,0.23,0.0,0.23,0.0,0.46,0.66,0.28,0.0,0.0,0.24,0.0,0.0,0.0,0.25,0.0,0.39,0.37,0.39,0.28,0.29,0.44,0.27,0.23,0.26,0.24,0.0,0.0,0.3,0.31,0.27,0.0,0.0,0.23,0.0,0.25,0.0,0.0,0.49,0.24,0.23,0.0,0.23,0.0,0.23,0.23,0.0,0.24,0.24,0.24,0.23,0.23,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.38
10/14/2021,1.34,1.32,1.18,1.78,1.14,1.51,1.2,1.17,1.1,0.59,0.64,0.76,0.79,0.86,0.75,0.73,0.87,0.55,0.63,0.69,0.64,0.77,0.56,0.64,0.58,0.48,0.26,0.41,0.42,0.33,0.38,0.46,0.0,0.47,0.35,0.31,0.47,0.52,0.42,0.39,0.0,0.26,0.35,0.47,0.33,0.38,0.38,0.39,0.37,0.55,0.37,0.39,0.39,0.4,0.45,0.35,0.33,0.34,0.38,0.44,0.3,0.38,0.5,0.38,0.49,0.43,0.23,0.38,0.37,0.3,0.45,0.35,0.37,0.46,0.34,0.0,0.36,0.0,0.27,0.29,0.36,0.25,0.33,0.3,0.32,0.26,0.25,0.27,0.34,0.25,0.23,0.26,0.27,0.26,0.26,0.29,0.25,0.28,0.28,0.3,0.28,0.24,0.3,0.0,0.25,0.25,0.0,0.26,0.28,0.31,0.25,0.28,0.29,0.26,0.24,0.34,0.26,0.29,0.27,0.28,0.24,0.24,0.3,0.28,0.25,0.27,0.27,0.24,0.27,0.0,0.0,0.27,0.27,0.25,0.39,0.26,0.27,0.29,0.8,0.27,0.29,0.27,0.0,0.25,0.23,0.0,0.25,0.0,0.36,0.0,0.3,0.33,0.35,0.24,0.27,0.23,0.25,0.0,0.25,0.29,0.0,0.27,0.0,0.0,0.24,0.23,0.0,0.24,0.28,0.23,0.3,0.23,0.0,0.0,0.0,0.0,0.22,0.23,0.0,0.0,0.28,0.3,0.0,0.24,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.23,0.23,0.23,0.23,0.0,0.46,0.65,0.28,0.0,0.0,0.23,0.0,0.0,0.0,0.25,0.0,0.39,0.37,0.38,0.27,0.28,0.45,0.27,0.24,0.26,0.24,0.0,0.0,0.3,0.33,0.27,0.0,0.0,0.23,0.0,0.25,0.0,0.0,0.48,0.25,0.23,0.0,0.23,0.0,0.24,0.23,0.0,0.24,0.23,0.24,0.23,0.23,0.24,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.35
10/15/2021,1.32,1.3,1.17,1.77,1.16,1.51,1.2,1.16,1.11,0.58,0.65,0.76,0.78,0.85,0.73,0.73,0.87,0.55,0.62,0.69,0.64,0.69,0.56,0.64,0.58,0.48,0.26,0.42,0.42,0.33,0.38,0.47,0.0,0.46,0.35,0.31,0.46,0.52,0.41,0.39,0.0,0.26,0.35,0.47,0.33,0.37,0.37,0.4,0.37,0.55,0.37,0.4,0.39,0.4,0.45,0.35,0.33,0.35,0.38,0.44,0.3,0.39,0.51,0.39,0.49,0.42,0.23,0.38,0.37,0.3,0.44,0.35,0.37,0.46,0.34,0.0,0.36,0.0,0.27,0.29,0.36,0.25,0.33,0.3,0.32,0.26,0.24,0.27,0.33,0.25,0.23,0.26,0.27,0.26,0.26,0.29,0.25,0.28,0.28,0.3,0.28,0.24,0.3,0.0,0.25,0.25,0.0,0.27,0.28,0.31,0.24,0.27,0.29,0.26,0.23,0.34,0.26,0.3,0.27,0.28,0.23,0.24,0.3,0.28,0.24,0.27,0.27,0.27,0.27,0.0,0.0,0.27,0.27,0.25,0.0,0.26,0.28,0.29,0.79,0.27,0.29,0.27,0.0,0.24,0.23,0.0,0.24,0.0,0.36,0.0,0.3,0.34,0.35,0.24,0.26,0.23,0.25,0.0,0.26,0.0,0.0,0.27,0.0,0.0,0.24,0.23,0.23,0.24,0.28,0.23,0.3,0.23,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.28,0.29,0.0,0.24,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.24,0.23,0.24,0.0,0.46,0.65,0.28,0.0,0.0,0.24,0.0,0.0,0.0,0.26,0.0,0.39,0.37,0.4,0.27,0.28,0.44,0.28,0.24,0.26,0.24,0.0,0.0,0.3,0.32,0.27,0.0,0.0,0.23,0.0,0.26,0.0,0.0,0.49,0.25,0.23,0.0,0.24,0.0,0.24,0.23,0.0,0.24,0.23,0.24,0.23,0.23,0.24,0.41,0.39,0.29,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.25
