,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,NVDA,TSLA,JPM,JNJ,V,UNH,HD,PYPL,PG,MA,DIS,BAC,ADBE,CMCSA,XOM,NFLX,VZ,CRM,INTC,CSCO,PFE,PEP,ABT,CVX,KO,NKE,T,ABBV,TMO,MRK,WMT,ACN,AVGO,LLY,COST,WFC,DHR,TXN,MDT,MCD,QCOM,HON,ORCL,LIN,PM,UPS,UNP,NEE,BMY,LOW,AMGN,C,INTU,BLK,SBUX,BA,MS,GS,RTX,IBM,AMAT,AMT,TGT,CAT,MMM,GE,DE,AMD,AXP,ISRG,NOW,SCHW,CVS,SPGI,CHTR,ANTM,ZTS,BKNG,LMT,MU,SYK,MDLZ,PLD,CCI,GILD,FIS,MO,LRCX,ADP,TMUS,PNC,TJX,CI,COP,DUK,USB,CB,GM,MMC,CASH,ATVI,BDX,EQIX,CME,COF,TFC,EL,ICE,CSX,FDX,NSC,CL,SO,EW,ADSK,SHW,ILMN,ADI,REGN,FISV,ITW,APD,ETN,HUM,TWTR,AON,F,EMR,PGR,D,MCO,BSX,HCA,NEM,ROP,DG,IQV,GPN,IDXX,NXPI,WM,FCX,BIIB,NOC,VRTX,LHX,TEL,KLAC,DOW,PSA,MSCI,TROW,KMB,CMG,DXCM,EOG,JCI,ECL,A,CNC,TT,APTV,APH,AEP,SRE,SLB,ALGN,INFO,EXC,SPG,MET,GD,ROST,STZ,PXD,DD,CARR,MPC,SBAC,CTAS,XEL,PRU,PPG,HPQ,ALL,SNPS,WELL,EBAY,ALXN,AIG,BK,DLR,YUM,BAX,ORLY,PSX,TRV,DFS,ANSS,MCHP,CDNS,SYY,ROK,AZO,IFF,MTD,PAYX,WBA,MRNA,FTNT,GIS,TDG,Cash,MSI,KMI,RMD,GENERAL ELECTRIC CO,AFL,GEN.,MAR,EA,n/a,PH,CTSH,GE.,AWK,XLNX,KR,WST,GNRC,MLM,URI,KEYS,TECH,ADM,MTCH,AJG,SIVB,CBRE,WMB,HLT,CPRT,DHI,SUM
10/19/2021,6.01,6.05,3.84,2.09,2.28,2.14,1.38,1.44,1.78,1.31,1.13,1.01,1.06,0.97,0.84,0.93,0.79,0.84,0.9,0.78,0.66,0.7,0.76,0.57,0.74,0.58,0.63,0.62,0.58,0.57,0.56,0.56,0.54,0.49,0.52,0.59,0.53,0.53,0.56,0.53,0.5,0.54,0.5,0.5,0.48,0.44,0.47,0.37,0.42,0.42,0.42,0.41,0.37,0.39,0.42,0.34,0.41,0.31,0.39,0.38,0.33,0.36,0.32,0.39,0.35,0.37,0.34,0.32,0.33,0.31,0.29,0.29,0.3,0.24,0.36,0.28,0.32,0.36,0.3,0.3,0.29,0.23,0.25,0.26,0.29,0.23,0.2,0.25,0.23,0.26,0.2,0.22,0.2,0.24,0.21,0.23,0.19,0.23,0.21,0.19,0.26,0.2,0.21,0.22,0.22,0.21,0.0,0.15,0.18,0.2,0.2,0.2,0.22,0.2,0.2,0.2,0.15,0.17,0.17,0.18,0.18,0.18,0.19,0.15,0.22,0.16,0.17,0.16,0.18,0.16,0.14,0.14,0.2,0.16,0.15,0.15,0.16,0.15,0.17,0.16,0.13,0.14,0.14,0.13,0.11,0.15,0.12,0.16,0.14,0.11,0.15,0.12,0.13,0.14,0.13,0.11,0.12,0.14,0.13,0.13,0.16,0.15,0.14,0.14,0.14,0.13,0.0,0.11,0.11,0.12,0.11,0.12,0.13,0.13,0.12,0.13,0.13,0.13,0.13,0.0,0.0,0.12,0.0,0.12,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.12,0.0,0.13,0.13,0.1,0.0,0.0,0.13,0.0,0.0,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.0,0.11,0.1,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.1,0.0,0.0,0.0,83.86
10/20/2021,6.05,6.08,3.96,2.06,2.28,2.14,1.39,1.45,1.83,1.34,1.14,1.04,1.08,0.99,0.84,0.93,0.82,0.85,0.93,0.78,0.66,0.71,0.75,0.57,0.75,0.59,0.62,0.62,0.58,0.56,0.56,0.56,0.54,0.49,0.53,0.6,0.53,0.53,0.57,0.54,0.51,0.54,0.53,0.5,0.48,0.45,0.47,0.38,0.42,0.42,0.42,0.41,0.37,0.39,0.42,0.35,0.42,0.32,0.4,0.39,0.33,0.36,0.32,0.4,0.37,0.37,0.34,0.32,0.33,0.32,0.29,0.29,0.3,0.24,0.36,0.28,0.32,0.36,0.31,0.3,0.29,0.23,0.25,0.26,0.3,0.24,0.2,0.25,0.23,0.27,0.2,0.22,0.2,0.24,0.21,0.23,0.19,0.23,0.21,0.2,0.26,0.2,0.21,0.21,0.22,0.21,0.0,0.15,0.18,0.2,0.2,0.2,0.22,0.21,0.2,0.21,0.15,0.18,0.17,0.18,0.18,0.18,0.19,0.15,0.23,0.16,0.18,0.16,0.19,0.16,0.14,0.14,0.2,0.16,0.15,0.15,0.16,0.15,0.17,0.16,0.13,0.14,0.14,0.13,0.12,0.15,0.13,0.16,0.15,0.11,0.15,0.12,0.13,0.14,0.13,0.11,0.12,0.15,0.13,0.13,0.16,0.14,0.14,0.14,0.14,0.13,0.1,0.11,0.11,0.12,0.11,0.12,0.13,0.13,0.12,0.13,0.13,0.13,0.13,0.1,0.0,0.12,0.0,0.12,0.11,0.11,0.0,0.0,0.11,0.1,0.0,0.0,0.12,0.0,0.12,0.0,0.13,0.13,0.0,0.0,0.0,0.13,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,84.53999999999999
10/21/2021,6.1,6.12,3.99,2.12,2.29,2.16,1.38,1.47,1.88,1.33,1.13,1.03,1.06,1.0,0.84,0.91,0.82,0.82,0.92,0.8,0.65,0.7,0.76,0.57,0.74,0.59,0.62,0.61,0.57,0.56,0.56,0.55,0.54,0.48,0.51,0.6,0.52,0.54,0.57,0.53,0.51,0.55,0.54,0.51,0.48,0.43,0.47,0.38,0.42,0.42,0.41,0.41,0.37,0.39,0.42,0.34,0.42,0.31,0.39,0.4,0.33,0.36,0.32,0.39,0.37,0.37,0.33,0.32,0.33,0.33,0.29,0.29,0.3,0.24,0.37,0.31,0.32,0.36,0.31,0.3,0.29,0.23,0.25,0.26,0.29,0.23,0.2,0.25,0.23,0.27,0.2,0.21,0.2,0.23,0.21,0.23,0.19,0.23,0.21,0.2,0.26,0.2,0.22,0.21,0.22,0.21,0.0,0.15,0.17,0.19,0.2,0.2,0.22,0.2,0.2,0.21,0.15,0.18,0.17,0.18,0.18,0.18,0.19,0.15,0.25,0.16,0.18,0.16,0.18,0.16,0.14,0.14,0.2,0.16,0.15,0.15,0.16,0.15,0.16,0.16,0.13,0.14,0.14,0.13,0.12,0.15,0.13,0.15,0.15,0.0,0.15,0.12,0.13,0.14,0.13,0.11,0.12,0.15,0.13,0.13,0.16,0.14,0.14,0.14,0.14,0.13,0.0,0.11,0.11,0.12,0.11,0.12,0.13,0.13,0.12,0.13,0.14,0.13,0.13,0.0,0.0,0.12,0.0,0.12,0.11,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.12,0.0,0.12,0.0,0.13,0.13,0.1,0.0,0.0,0.13,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.1,0.11,0.0,0.31,0.11,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,84.63000000000001
10/22/2021,6.15,6.09,3.96,2.14,2.29,2.15,1.38,1.46,1.86,1.34,1.14,1.04,1.06,1.0,0.84,0.9,0.82,0.82,0.92,0.81,0.66,0.71,0.76,0.57,0.74,0.59,0.62,0.62,0.58,0.57,0.57,0.55,0.53,0.48,0.51,0.6,0.53,0.54,0.58,0.54,0.51,0.55,0.55,0.51,0.48,0.43,0.47,0.38,0.42,0.42,0.41,0.4,0.37,0.39,0.42,0.34,0.42,0.31,0.39,0.4,0.33,0.36,0.32,0.39,0.37,0.37,0.33,0.33,0.33,0.32,0.29,0.29,0.3,0.25,0.37,0.31,0.32,0.37,0.31,0.3,0.29,0.23,0.25,0.26,0.28,0.24,0.2,0.25,0.23,0.27,0.2,0.21,0.2,0.23,0.21,0.23,0.19,0.24,0.2,0.2,0.26,0.2,0.22,0.21,0.22,0.21,0.0,0.15,0.18,0.2,0.21,0.2,0.22,0.2,0.2,0.2,0.15,0.18,0.16,0.18,0.18,0.19,0.19,0.15,0.26,0.16,0.18,0.16,0.18,0.16,0.14,0.15,0.2,0.16,0.15,0.15,0.17,0.15,0.17,0.16,0.13,0.15,0.14,0.13,0.12,0.15,0.13,0.15,0.15,0.1,0.15,0.12,0.13,0.14,0.13,0.11,0.12,0.15,0.13,0.12,0.15,0.14,0.14,0.14,0.14,0.13,0.0,0.11,0.11,0.12,0.11,0.12,0.13,0.13,0.12,0.13,0.14,0.13,0.13,0.0,0.0,0.12,0.0,0.12,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.12,0.0,0.13,0.13,0.1,0.0,0.0,0.13,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.11,0.0,0.1,0.11,0.0,0.31,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,84.78
10/25/2021,6.15,6.12,3.93,2.14,2.25,2.13,1.38,1.48,1.91,1.34,1.14,1.02,1.1,1.02,0.75,0.88,0.81,0.81,0.92,0.81,0.65,0.7,0.77,0.57,0.73,0.6,0.62,0.63,0.57,0.59,0.56,0.55,0.55,0.48,0.51,0.61,0.54,0.55,0.57,0.54,0.51,0.56,0.54,0.51,0.49,0.43,0.46,0.38,0.42,0.42,0.41,0.4,0.38,0.4,0.43,0.34,0.43,0.31,0.38,0.4,0.33,0.36,0.31,0.38,0.36,0.37,0.3,0.32,0.33,0.32,0.29,0.29,0.29,0.25,0.38,0.31,0.32,0.37,0.31,0.3,0.28,0.24,0.27,0.26,0.28,0.24,0.2,0.26,0.23,0.28,0.2,0.21,0.2,0.23,0.2,0.23,0.18,0.24,0.21,0.2,0.26,0.2,0.22,0.22,0.22,0.22,0.0,0.15,0.18,0.2,0.2,0.19,0.22,0.2,0.2,0.21,0.15,0.18,0.17,0.18,0.18,0.19,0.19,0.15,0.26,0.16,0.17,0.16,0.18,0.16,0.15,0.14,0.2,0.17,0.15,0.15,0.17,0.15,0.17,0.17,0.13,0.15,0.14,0.13,0.12,0.15,0.13,0.16,0.15,0.0,0.15,0.12,0.13,0.14,0.13,0.11,0.12,0.15,0.13,0.12,0.15,0.15,0.14,0.14,0.14,0.13,0.11,0.11,0.11,0.13,0.11,0.12,0.13,0.13,0.12,0.13,0.14,0.13,0.13,0.0,0.0,0.12,0.0,0.12,0.11,0.11,0.0,0.0,0.11,0.0,0.1,0.0,0.12,0.0,0.12,0.0,0.13,0.13,0.1,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.31,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.23,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,84.84
10/26/2021,6.15,6.12,3.93,2.14,2.25,2.13,1.38,1.48,1.91,1.34,1.14,1.02,1.1,1.02,0.75,0.88,0.81,0.81,0.92,0.81,0.65,0.7,0.77,0.57,0.73,0.6,0.62,0.63,0.57,0.59,0.56,0.55,0.55,0.48,0.51,0.61,0.54,0.55,0.57,0.54,0.51,0.56,0.54,0.51,0.49,0.43,0.46,0.38,0.42,0.42,0.41,0.4,0.38,0.4,0.43,0.34,0.43,0.31,0.38,0.4,0.33,0.36,0.31,0.38,0.36,0.37,0.3,0.32,0.33,0.32,0.29,0.29,0.29,0.25,0.38,0.31,0.32,0.37,0.31,0.3,0.28,0.24,0.27,0.26,0.28,0.24,0.2,0.26,0.23,0.28,0.2,0.21,0.2,0.23,0.2,0.23,0.18,0.24,0.21,0.2,0.26,0.2,0.22,0.22,0.22,0.22,0.0,0.15,0.18,0.2,0.2,0.19,0.22,0.2,0.2,0.21,0.15,0.18,0.17,0.18,0.18,0.19,0.19,0.15,0.26,0.16,0.17,0.16,0.18,0.16,0.15,0.14,0.2,0.17,0.15,0.15,0.17,0.15,0.17,0.17,0.13,0.15,0.14,0.13,0.12,0.15,0.13,0.16,0.15,0.0,0.15,0.12,0.13,0.14,0.13,0.11,0.12,0.15,0.13,0.12,0.15,0.15,0.14,0.14,0.14,0.13,0.11,0.11,0.11,0.13,0.11,0.12,0.13,0.13,0.12,0.13,0.14,0.13,0.13,0.0,0.0,0.12,0.0,0.12,0.11,0.11,0.0,0.0,0.11,0.0,0.1,0.0,0.12,0.0,0.12,0.0,0.13,0.13,0.1,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.31,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.23,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.0,0.0,0.0,0.0,84.84
10/27/2021,6.13,6.09,3.82,2.03,2.19,2.07,1.4,1.49,1.95,1.36,1.14,1.02,1.11,1.02,0.74,0.89,0.81,0.8,0.94,0.82,0.65,0.7,0.78,0.57,0.74,0.53,0.61,0.63,0.57,0.6,0.57,0.55,0.55,0.48,0.52,0.62,0.54,0.56,0.58,0.54,0.51,0.57,0.55,0.52,0.48,0.43,0.46,0.38,0.41,0.42,0.42,0.4,0.39,0.41,0.43,0.34,0.43,0.31,0.39,0.41,0.33,0.36,0.31,0.39,0.37,0.37,0.3,0.33,0.34,0.33,0.29,0.28,0.3,0.24,0.38,0.32,0.32,0.37,0.32,0.3,0.29,0.24,0.28,0.26,0.28,0.24,0.19,0.26,0.23,0.28,0.21,0.21,0.2,0.23,0.2,0.23,0.18,0.25,0.2,0.2,0.26,0.2,0.22,0.22,0.22,0.22,0.0,0.15,0.18,0.21,0.21,0.2,0.23,0.21,0.2,0.21,0.15,0.18,0.17,0.18,0.19,0.19,0.19,0.15,0.26,0.16,0.17,0.16,0.18,0.16,0.15,0.14,0.2,0.17,0.15,0.15,0.17,0.15,0.17,0.16,0.13,0.15,0.14,0.13,0.12,0.16,0.13,0.16,0.14,0.1,0.15,0.12,0.13,0.14,0.13,0.11,0.12,0.15,0.13,0.13,0.15,0.15,0.14,0.14,0.14,0.13,0.11,0.11,0.11,0.13,0.11,0.12,0.13,0.13,0.12,0.13,0.14,0.13,0.13,0.0,0.0,0.12,0.0,0.12,0.11,0.11,0.0,0.0,0.11,0.0,0.1,0.0,0.12,0.0,0.13,0.0,0.13,0.13,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.1,0.12,0.0,0.3,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.23,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,84.78999999999999
10/28/2021,6.1,6.05,3.79,2.05,2.18,2.06,1.4,1.51,2.19,1.35,1.14,1.03,1.11,1.03,0.76,0.89,0.81,0.81,0.93,0.82,0.65,0.71,0.79,0.56,0.74,0.53,0.61,0.63,0.57,0.6,0.57,0.55,0.55,0.48,0.51,0.61,0.54,0.56,0.58,0.55,0.51,0.58,0.54,0.5,0.49,0.43,0.45,0.38,0.41,0.42,0.42,0.4,0.39,0.41,0.43,0.34,0.44,0.31,0.38,0.42,0.33,0.36,0.31,0.39,0.37,0.37,0.29,0.33,0.34,0.33,0.29,0.28,0.3,0.25,0.39,0.31,0.33,0.37,0.31,0.3,0.28,0.24,0.28,0.27,0.28,0.24,0.2,0.25,0.23,0.28,0.2,0.21,0.19,0.23,0.2,0.23,0.18,0.24,0.21,0.2,0.27,0.2,0.22,0.22,0.22,0.22,0.0,0.16,0.18,0.21,0.21,0.2,0.23,0.21,0.21,0.21,0.15,0.18,0.17,0.18,0.19,0.19,0.2,0.15,0.26,0.16,0.17,0.16,0.18,0.16,0.15,0.14,0.2,0.16,0.15,0.15,0.17,0.15,0.17,0.15,0.13,0.15,0.14,0.13,0.12,0.16,0.13,0.16,0.15,0.0,0.15,0.12,0.13,0.14,0.13,0.11,0.12,0.15,0.13,0.12,0.15,0.15,0.15,0.14,0.14,0.13,0.11,0.11,0.11,0.13,0.11,0.12,0.13,0.13,0.12,0.13,0.14,0.13,0.13,0.11,0.0,0.12,0.0,0.12,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.13,0.0,0.13,0.13,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.1,0.11,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.32,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.1,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,84.98
10/29/2021,6.13,6.08,3.85,1.97,2.2,2.07,1.4,1.61,2.17,1.35,1.15,1.02,1.12,1.03,0.75,0.9,0.81,0.81,0.94,0.81,0.64,0.73,0.78,0.57,0.74,0.51,0.62,0.64,0.57,0.6,0.57,0.55,0.55,0.47,0.52,0.61,0.55,0.55,0.58,0.56,0.52,0.57,0.54,0.5,0.48,0.43,0.45,0.38,0.41,0.42,0.42,0.39,0.41,0.41,0.43,0.34,0.43,0.31,0.38,0.42,0.34,0.36,0.31,0.39,0.37,0.36,0.29,0.32,0.34,0.33,0.29,0.28,0.3,0.24,0.39,0.31,0.33,0.36,0.31,0.31,0.29,0.24,0.28,0.27,0.28,0.21,0.2,0.25,0.23,0.28,0.21,0.21,0.19,0.23,0.2,0.23,0.18,0.24,0.21,0.2,0.27,0.2,0.22,0.22,0.22,0.22,0.0,0.15,0.18,0.21,0.21,0.19,0.23,0.21,0.21,0.21,0.15,0.18,0.17,0.18,0.19,0.19,0.2,0.15,0.26,0.17,0.17,0.16,0.18,0.15,0.15,0.13,0.2,0.16,0.15,0.15,0.17,0.15,0.17,0.15,0.13,0.15,0.14,0.13,0.11,0.16,0.13,0.15,0.15,0.1,0.15,0.12,0.13,0.14,0.13,0.11,0.12,0.15,0.13,0.13,0.15,0.15,0.15,0.14,0.14,0.13,0.11,0.11,0.11,0.12,0.11,0.12,0.13,0.13,0.12,0.13,0.14,0.12,0.13,0.11,0.0,0.12,0.0,0.12,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.12,0.0,0.12,0.0,0.13,0.13,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.1,0.12,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.12,0.1,0.0,0.0,0.0,0.0,85.04
11/01/2021,6.26,6.36,3.93,1.97,2.31,2.17,1.39,1.62,2.3,1.34,1.13,0.93,1.12,1.03,0.73,0.9,0.75,0.8,0.94,0.81,0.62,0.71,0.79,0.57,0.75,0.51,0.62,0.63,0.58,0.6,0.57,0.57,0.55,0.48,0.52,0.62,0.57,0.55,0.58,0.55,0.53,0.58,0.55,0.5,0.45,0.42,0.47,0.38,0.41,0.41,0.42,0.39,0.41,0.41,0.44,0.33,0.44,0.31,0.38,0.43,0.34,0.36,0.3,0.39,0.37,0.36,0.29,0.33,0.34,0.33,0.3,0.28,0.3,0.25,0.38,0.3,0.34,0.37,0.31,0.31,0.3,0.23,0.27,0.27,0.28,0.21,0.2,0.25,0.23,0.28,0.21,0.21,0.18,0.21,0.2,0.24,0.18,0.24,0.21,0.2,0.26,0.2,0.21,0.23,0.2,0.21,0.0,0.15,0.17,0.21,0.21,0.18,0.22,0.2,0.21,0.22,0.15,0.19,0.17,0.18,0.19,0.2,0.2,0.15,0.25,0.18,0.15,0.16,0.19,0.16,0.15,0.12,0.2,0.17,0.15,0.15,0.17,0.16,0.16,0.16,0.12,0.15,0.14,0.13,0.0,0.16,0.13,0.15,0.14,0.1,0.13,0.12,0.12,0.13,0.13,0.11,0.12,0.15,0.13,0.12,0.15,0.15,0.15,0.14,0.14,0.13,0.11,0.11,0.11,0.12,0.11,0.12,0.13,0.14,0.12,0.13,0.14,0.12,0.13,0.11,0.0,0.12,0.0,0.12,0.11,0.11,0.0,0.0,0.11,0.0,0.1,0.0,0.12,0.0,0.11,0.0,0.13,0.13,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.1,0.11,0.0,0.32,0.11,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,85.6
11/02/2021,6.26,6.36,3.93,1.97,2.31,2.17,1.39,1.62,2.3,1.34,1.13,0.93,1.12,1.03,0.73,0.9,0.75,0.8,0.94,0.81,0.62,0.71,0.79,0.57,0.75,0.51,0.62,0.63,0.58,0.6,0.57,0.57,0.55,0.48,0.52,0.62,0.57,0.55,0.58,0.55,0.53,0.58,0.55,0.5,0.45,0.42,0.47,0.38,0.41,0.41,0.42,0.39,0.41,0.41,0.44,0.33,0.44,0.31,0.38,0.43,0.34,0.36,0.3,0.39,0.37,0.36,0.29,0.33,0.34,0.33,0.3,0.28,0.3,0.25,0.38,0.3,0.34,0.37,0.31,0.31,0.3,0.23,0.27,0.27,0.28,0.21,0.2,0.25,0.23,0.28,0.21,0.21,0.18,0.21,0.2,0.24,0.18,0.24,0.21,0.2,0.26,0.2,0.21,0.23,0.2,0.21,0.0,0.15,0.17,0.21,0.21,0.18,0.22,0.2,0.21,0.22,0.15,0.19,0.17,0.18,0.19,0.2,0.2,0.15,0.25,0.18,0.15,0.16,0.19,0.16,0.15,0.12,0.2,0.17,0.15,0.15,0.17,0.16,0.16,0.16,0.12,0.15,0.14,0.13,0.0,0.16,0.13,0.15,0.14,0.1,0.13,0.12,0.12,0.13,0.13,0.11,0.12,0.15,0.13,0.12,0.15,0.15,0.15,0.14,0.14,0.13,0.11,0.11,0.11,0.12,0.11,0.12,0.13,0.14,0.12,0.13,0.14,0.12,0.13,0.11,0.0,0.12,0.0,0.12,0.11,0.11,0.0,0.0,0.11,0.0,0.1,0.0,0.12,0.0,0.11,0.0,0.13,0.13,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.1,0.11,0.0,0.32,0.11,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,85.6
11/03/2021,6.12,6.48,3.83,2.01,2.33,2.19,1.37,1.66,2.37,1.33,1.12,0.93,1.13,1.03,0.71,0.9,0.75,0.8,0.93,0.82,0.61,0.71,0.81,0.57,0.75,0.52,0.62,0.64,0.57,0.61,0.57,0.57,0.56,0.47,0.54,0.63,0.58,0.55,0.58,0.55,0.53,0.57,0.55,0.51,0.45,0.42,0.47,0.38,0.41,0.41,0.42,0.39,0.4,0.41,0.43,0.34,0.44,0.31,0.37,0.43,0.34,0.33,0.3,0.39,0.37,0.36,0.29,0.33,0.34,0.33,0.29,0.28,0.3,0.24,0.38,0.3,0.34,0.37,0.31,0.31,0.3,0.22,0.27,0.27,0.28,0.21,0.2,0.24,0.23,0.27,0.21,0.2,0.17,0.21,0.2,0.24,0.18,0.24,0.21,0.2,0.26,0.2,0.21,0.23,0.2,0.21,0.0,0.15,0.17,0.21,0.21,0.18,0.22,0.2,0.21,0.21,0.15,0.19,0.17,0.18,0.19,0.2,0.2,0.15,0.25,0.18,0.15,0.16,0.19,0.16,0.15,0.12,0.2,0.17,0.15,0.15,0.17,0.16,0.16,0.16,0.12,0.15,0.14,0.14,0.0,0.16,0.13,0.15,0.14,0.0,0.13,0.12,0.12,0.13,0.14,0.11,0.12,0.15,0.14,0.12,0.15,0.16,0.14,0.14,0.14,0.13,0.11,0.11,0.11,0.12,0.11,0.12,0.12,0.13,0.12,0.13,0.14,0.12,0.13,0.11,0.0,0.12,0.0,0.11,0.11,0.11,0.0,0.0,0.11,0.0,0.1,0.0,0.12,0.0,0.12,0.0,0.13,0.13,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.0,0.11,0.0,0.0,0.11,0.0,0.32,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.1,0.0,85.54
