,MSFT,AAPL,JNJ,VZ,PG,PFE,JPM,HD,MRK,CSCO,AVGO,PEP,INTC,BAC,UNH,CMCSA,BMY,AMGN,MCD,TXN,C,ABT,MMM,MDT,NEE,QCOM,UPS,WMT,RTX,DUK,UNP,LLY,LMT,HON,ACN,BLK,ORCL,TFC,V,SBUX,LIN,USB,MS,CAT,PNC,LOW,MDLZ,NKE,GS,KMB,ADP,MA,CL,AEP,COST,EXC,TGT,CB,SRE,MET,APD,ITW,ETN,CME,EMR,AXP,ANTM,GD,SCHW,TROW,ADI,PEG,EIX,ED,ALL,FIS,BDX,BK,MMC,NOC,XEL,WM,SYK,CSX,LHX,TRV,WEC,ES,ICE,SPGI,AFL,IFF,IP,XTSLA,CMI,LRCX,ETR,ADM,INTU,GLW,STT,APH,DTE,TEL,VFC,FAST,BBY,DHR,YUM,OMC,NTRS,TT,HPE,CLX,K,CAH,KLAC,KR,RF,AEE,SHW,CMS,TSN,AMP,STZ,DFS,ROK,EL,ZTS,MSI,ECL,GPC,HIG,EVRG,HSY,BAX,PPG,SYF,SWK,AON,AWK,PCAR,DG,MCO,NUE,OTIS,AES,NTAP,XLNX,MCHP,SJM,RSG,SWKS,LNT,FNF,AJG,HUM,CINF,PNW,ATVI,WU,HAS,DGX,MKC,NI,EMN,USD,WHR,ATO,MSCI,BR,HRL,LNC,GWW,CTAS,DOV,CE,RMD,RE,CDW,MAS,SNA,ROP,TSCO,CHD,ABC,CHRW,ALLY,UGI,DHI,MCK,A,NDAQ,WTRG,HUBB,VMC,STLD,RJF,SON,ALB,BAH,FAF,SNV,WSM,RPM,LEG,600340.SS,XYL,EXPD,ZION,DPZ,AVY,RHI,n/a,RGA,DTM,PB,HII,CFR,KO,COP,NSC,SYY,HPQ,FITB,KEY,PFG,MTB,PH,IPG,WLTW,CTRA,CMA,BEN,FHN,BLL,WSO,ORI,SUM
11/11/2021,3.26,2.71,2.56,2.55,2.56,2.72,2.87,2.34,2.16,1.82,1.99,1.84,1.62,1.89,1.83,1.22,1.2,1.16,1.22,1.15,1.23,0.94,0.99,0.92,0.89,1.07,0.95,0.92,1.01,0.87,0.95,0.83,0.74,0.78,0.72,0.73,0.74,0.9,0.62,0.62,0.72,0.75,1.21,0.76,0.69,0.78,0.54,0.45,0.82,0.43,0.53,0.46,0.46,0.41,0.45,0.47,0.55,0.45,0.39,0.45,0.46,0.41,0.39,0.44,0.34,0.38,0.38,0.32,0.37,0.3,0.5,0.3,0.33,0.32,0.26,0.26,0.27,0.37,0.34,0.28,0.27,0.28,0.24,0.28,0.24,0.27,0.24,0.22,0.25,0.23,0.26,0.22,0.2,0.16,0.26,0.23,0.2,0.26,0.21,0.22,0.24,0.11,0.23,0.21,0.2,0.21,0.22,0.15,0.17,0.17,0.19,0.16,0.2,0.17,0.17,0.16,0.24,0.17,0.23,0.16,0.17,0.14,0.17,0.18,0.16,0.18,0.16,0.15,0.15,0.15,0.14,0.16,0.16,0.14,0.16,0.16,0.18,0.15,0.13,0.14,0.12,0.15,0.12,0.12,0.15,0.11,0.12,0.14,0.15,0.16,0.13,0.11,0.1,0.11,0.13,0.13,0.12,0.12,0.09,0.09,0.1,0.1,0.09,0.09,0.1,0.12,0.11,0.11,0.09,0.1,0.08,0.08,0.1,0.1,0.11,0.09,0.1,0.07,0.08,0.0,0.08,0.08,0.07,0.08,0.08,0.08,0.09,0.11,0.08,0.08,0.1,0.0,0.08,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.09,0.0,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.46
11/12/2021,3.26,2.72,2.56,2.55,2.57,2.66,2.85,2.35,2.17,1.83,1.99,1.86,1.61,1.87,1.83,1.23,1.2,1.16,1.22,1.14,1.23,0.94,0.99,0.92,0.89,1.08,0.95,0.92,1.02,0.88,0.95,0.83,0.73,0.79,0.72,0.73,0.74,0.9,0.6,0.61,0.72,0.74,1.2,0.74,0.69,0.78,0.54,0.45,0.82,0.43,0.53,0.45,0.46,0.41,0.46,0.48,0.55,0.46,0.39,0.44,0.47,0.42,0.39,0.44,0.34,0.38,0.38,0.32,0.37,0.3,0.5,0.3,0.33,0.32,0.25,0.26,0.27,0.36,0.34,0.28,0.27,0.28,0.24,0.28,0.24,0.26,0.24,0.22,0.25,0.23,0.26,0.23,0.2,0.16,0.26,0.24,0.2,0.27,0.21,0.22,0.24,0.11,0.23,0.22,0.2,0.21,0.22,0.15,0.17,0.17,0.19,0.17,0.2,0.17,0.17,0.16,0.24,0.17,0.22,0.16,0.17,0.14,0.17,0.18,0.16,0.18,0.16,0.15,0.15,0.15,0.14,0.16,0.16,0.14,0.16,0.16,0.18,0.15,0.14,0.14,0.12,0.15,0.12,0.12,0.15,0.11,0.12,0.14,0.15,0.15,0.14,0.11,0.1,0.11,0.13,0.13,0.12,0.12,0.09,0.09,0.1,0.1,0.09,0.09,0.1,0.12,0.12,0.11,0.09,0.1,0.08,0.08,0.1,0.1,0.11,0.09,0.11,0.06,0.08,0.0,0.08,0.08,0.07,0.08,0.08,0.08,0.09,0.11,0.08,0.08,0.1,0.0,0.08,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.09,0.0,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.44
11/15/2021,3.22,2.67,2.57,2.56,2.59,2.83,2.85,2.33,2.2,1.81,1.98,1.85,1.59,1.9,1.81,1.23,1.2,1.16,1.21,1.13,1.24,0.95,0.99,0.9,0.89,1.06,0.97,0.91,1.0,0.87,0.95,0.84,0.73,0.76,0.72,0.73,0.73,0.88,0.6,0.6,0.71,0.75,1.19,0.74,0.68,0.77,0.54,0.44,0.81,0.44,0.53,0.47,0.46,0.4,0.46,0.49,0.56,0.46,0.38,0.45,0.46,0.41,0.38,0.45,0.34,0.38,0.38,0.32,0.37,0.29,0.5,0.3,0.33,0.32,0.25,0.27,0.27,0.37,0.34,0.28,0.27,0.28,0.23,0.28,0.24,0.26,0.24,0.22,0.25,0.22,0.26,0.23,0.21,0.16,0.26,0.23,0.2,0.27,0.21,0.22,0.25,0.11,0.23,0.22,0.2,0.21,0.22,0.15,0.17,0.17,0.19,0.16,0.21,0.17,0.18,0.16,0.24,0.17,0.22,0.16,0.17,0.14,0.17,0.18,0.16,0.18,0.15,0.15,0.15,0.15,0.14,0.16,0.16,0.14,0.16,0.16,0.18,0.16,0.14,0.14,0.12,0.16,0.12,0.12,0.15,0.11,0.12,0.14,0.15,0.16,0.14,0.12,0.1,0.11,0.13,0.13,0.12,0.12,0.1,0.09,0.1,0.1,0.09,0.09,0.1,0.12,0.14,0.11,0.1,0.1,0.08,0.08,0.1,0.1,0.11,0.08,0.1,0.0,0.08,0.0,0.08,0.08,0.07,0.08,0.08,0.08,0.09,0.11,0.08,0.08,0.1,0.0,0.08,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.06,0.07,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.09,0.0,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.43
11/16/2021,3.22,2.67,2.57,2.56,2.59,2.83,2.85,2.33,2.2,1.81,1.98,1.85,1.59,1.9,1.81,1.23,1.2,1.16,1.21,1.13,1.24,0.95,0.99,0.9,0.89,1.06,0.97,0.91,1.0,0.87,0.95,0.84,0.73,0.76,0.72,0.73,0.73,0.88,0.6,0.6,0.71,0.75,1.19,0.74,0.68,0.77,0.54,0.44,0.81,0.44,0.53,0.47,0.46,0.4,0.46,0.49,0.56,0.46,0.38,0.45,0.46,0.41,0.38,0.45,0.34,0.38,0.38,0.32,0.37,0.29,0.5,0.3,0.33,0.32,0.25,0.27,0.27,0.37,0.34,0.28,0.27,0.28,0.23,0.28,0.24,0.26,0.24,0.22,0.25,0.22,0.26,0.23,0.21,0.16,0.26,0.23,0.2,0.27,0.21,0.22,0.25,0.11,0.23,0.22,0.2,0.21,0.22,0.15,0.17,0.17,0.19,0.16,0.21,0.17,0.18,0.16,0.24,0.17,0.22,0.16,0.17,0.14,0.17,0.18,0.16,0.18,0.15,0.15,0.15,0.15,0.14,0.16,0.16,0.14,0.16,0.16,0.18,0.16,0.14,0.14,0.12,0.16,0.12,0.12,0.15,0.11,0.12,0.14,0.15,0.16,0.14,0.12,0.1,0.11,0.13,0.13,0.12,0.12,0.1,0.09,0.1,0.1,0.09,0.09,0.1,0.12,0.14,0.11,0.1,0.1,0.08,0.08,0.1,0.1,0.11,0.08,0.1,0.0,0.08,0.0,0.08,0.08,0.07,0.08,0.08,0.08,0.09,0.11,0.08,0.08,0.1,0.0,0.08,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.06,0.07,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.09,0.0,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.43
11/17/2021,3.25,2.7,2.59,2.54,2.58,2.79,2.83,2.36,2.19,1.8,2.0,1.84,1.58,1.87,1.81,1.22,1.2,1.16,1.21,1.13,1.24,0.95,1.0,0.89,0.9,1.06,0.97,0.9,0.99,0.86,0.96,0.82,0.73,0.77,0.73,0.74,0.73,0.87,0.6,0.6,0.71,0.74,1.2,0.74,0.67,0.78,0.55,0.44,0.81,0.44,0.53,0.48,0.46,0.4,0.46,0.48,0.56,0.45,0.38,0.45,0.46,0.42,0.38,0.45,0.34,0.38,0.39,0.32,0.37,0.29,0.5,0.3,0.33,0.32,0.25,0.26,0.27,0.37,0.34,0.28,0.27,0.28,0.23,0.28,0.24,0.26,0.23,0.22,0.25,0.22,0.26,0.23,0.2,0.17,0.26,0.24,0.2,0.27,0.21,0.22,0.25,0.12,0.23,0.22,0.2,0.21,0.23,0.15,0.17,0.17,0.19,0.17,0.19,0.17,0.17,0.16,0.24,0.17,0.22,0.16,0.18,0.14,0.17,0.18,0.16,0.18,0.16,0.15,0.15,0.15,0.15,0.16,0.16,0.14,0.16,0.16,0.18,0.16,0.14,0.14,0.12,0.15,0.12,0.12,0.15,0.11,0.12,0.13,0.16,0.15,0.14,0.12,0.1,0.11,0.13,0.14,0.12,0.11,0.1,0.09,0.1,0.1,0.09,0.09,0.1,0.12,0.15,0.11,0.1,0.1,0.08,0.08,0.1,0.1,0.11,0.09,0.1,0.0,0.08,0.0,0.08,0.08,0.07,0.08,0.08,0.08,0.09,0.11,0.08,0.08,0.1,0.0,0.08,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.09,0.0,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.43
11/18/2021,3.24,2.7,2.56,2.54,2.59,2.78,2.82,2.35,2.18,1.82,2.01,1.85,1.57,1.87,1.77,1.22,1.2,1.13,1.22,1.13,1.24,0.96,1.0,0.88,0.91,1.08,0.96,0.9,1.0,0.86,0.95,0.82,0.74,0.76,0.72,0.72,0.73,0.88,0.6,0.6,0.71,0.74,1.2,0.73,0.68,0.78,0.55,0.44,0.81,0.44,0.54,0.47,0.46,0.4,0.47,0.49,0.57,0.46,0.38,0.45,0.45,0.42,0.38,0.45,0.34,0.39,0.39,0.32,0.37,0.29,0.5,0.3,0.33,0.33,0.25,0.26,0.27,0.37,0.34,0.28,0.27,0.28,0.23,0.28,0.24,0.26,0.24,0.22,0.25,0.23,0.26,0.23,0.2,0.17,0.26,0.24,0.21,0.28,0.21,0.22,0.25,0.12,0.23,0.22,0.2,0.22,0.22,0.14,0.17,0.17,0.19,0.17,0.19,0.17,0.18,0.16,0.24,0.17,0.22,0.16,0.18,0.14,0.17,0.18,0.16,0.18,0.16,0.15,0.15,0.15,0.15,0.16,0.16,0.14,0.16,0.16,0.18,0.16,0.14,0.14,0.12,0.15,0.12,0.12,0.14,0.11,0.12,0.13,0.16,0.15,0.14,0.12,0.1,0.11,0.13,0.13,0.11,0.11,0.1,0.1,0.1,0.11,0.09,0.09,0.1,0.12,0.17,0.11,0.1,0.1,0.08,0.08,0.1,0.1,0.11,0.09,0.1,0.0,0.08,0.0,0.08,0.08,0.07,0.08,0.08,0.08,0.09,0.11,0.08,0.08,0.1,0.0,0.08,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.09,0.0,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.43
11/19/2021,3.27,2.71,2.54,2.52,2.58,2.77,2.79,2.47,2.19,1.8,2.01,1.84,1.58,1.87,1.76,1.21,1.19,1.12,1.21,1.12,1.21,0.97,1.0,0.88,0.91,1.17,0.96,0.87,0.99,0.85,0.95,0.82,0.73,0.76,0.73,0.72,0.74,0.88,0.61,0.6,0.7,0.74,1.21,0.72,0.68,0.81,0.54,0.45,0.81,0.43,0.54,0.48,0.45,0.4,0.47,0.48,0.57,0.45,0.39,0.44,0.45,0.43,0.38,0.45,0.34,0.38,0.38,0.32,0.37,0.29,0.51,0.3,0.32,0.32,0.25,0.25,0.27,0.37,0.34,0.27,0.27,0.28,0.23,0.28,0.24,0.26,0.24,0.22,0.25,0.23,0.26,0.23,0.2,0.21,0.25,0.24,0.21,0.27,0.22,0.22,0.24,0.12,0.23,0.22,0.21,0.22,0.23,0.15,0.17,0.17,0.19,0.17,0.19,0.17,0.17,0.16,0.24,0.17,0.22,0.16,0.18,0.14,0.17,0.18,0.16,0.18,0.16,0.15,0.15,0.15,0.14,0.16,0.16,0.14,0.16,0.16,0.18,0.15,0.14,0.14,0.12,0.15,0.12,0.13,0.14,0.11,0.12,0.13,0.16,0.16,0.14,0.12,0.1,0.11,0.13,0.14,0.12,0.11,0.1,0.09,0.09,0.11,0.09,0.1,0.1,0.12,0.13,0.11,0.09,0.1,0.08,0.08,0.1,0.1,0.11,0.09,0.1,0.0,0.08,0.0,0.08,0.08,0.07,0.08,0.08,0.08,0.09,0.11,0.08,0.08,0.1,0.0,0.08,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.09,0.0,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.42
11/22/2021,3.28,2.76,2.56,2.51,2.59,2.85,2.79,2.5,2.16,1.8,2.02,1.85,1.57,1.85,1.77,1.22,1.2,1.13,1.22,1.13,1.2,0.95,1.0,0.88,0.92,1.18,0.94,0.87,0.97,0.85,0.95,0.83,0.74,0.76,0.73,0.71,0.74,0.87,0.58,0.6,0.7,0.73,1.17,0.71,0.67,0.81,0.54,0.45,0.79,0.44,0.55,0.47,0.45,0.41,0.47,0.48,0.55,0.45,0.38,0.44,0.44,0.43,0.38,0.45,0.33,0.38,0.38,0.32,0.37,0.29,0.51,0.3,0.33,0.32,0.25,0.25,0.27,0.36,0.34,0.28,0.28,0.29,0.23,0.28,0.24,0.26,0.24,0.23,0.25,0.23,0.26,0.23,0.2,0.21,0.25,0.24,0.21,0.27,0.22,0.22,0.24,0.12,0.23,0.22,0.2,0.22,0.22,0.15,0.17,0.17,0.19,0.17,0.19,0.17,0.17,0.16,0.24,0.17,0.22,0.16,0.18,0.14,0.17,0.18,0.17,0.18,0.16,0.16,0.15,0.15,0.14,0.16,0.16,0.14,0.16,0.16,0.18,0.15,0.14,0.14,0.12,0.15,0.12,0.12,0.14,0.11,0.12,0.13,0.16,0.15,0.14,0.12,0.1,0.11,0.13,0.13,0.11,0.11,0.1,0.09,0.09,0.11,0.09,0.1,0.1,0.12,0.13,0.11,0.09,0.1,0.08,0.08,0.1,0.1,0.11,0.09,0.1,0.0,0.08,0.07,0.08,0.08,0.07,0.08,0.08,0.08,0.09,0.11,0.08,0.09,0.1,0.0,0.08,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.09,0.0,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.44
11/23/2021,3.28,2.76,2.56,2.51,2.59,2.85,2.79,2.5,2.16,1.8,2.02,1.85,1.57,1.85,1.77,1.22,1.2,1.13,1.22,1.13,1.2,0.95,1.0,0.88,0.92,1.18,0.94,0.87,0.97,0.85,0.95,0.83,0.74,0.76,0.73,0.71,0.74,0.87,0.58,0.6,0.7,0.73,1.17,0.71,0.67,0.81,0.54,0.45,0.79,0.44,0.55,0.47,0.45,0.41,0.47,0.48,0.55,0.45,0.38,0.44,0.44,0.43,0.38,0.45,0.33,0.38,0.38,0.32,0.37,0.29,0.51,0.3,0.33,0.32,0.25,0.25,0.27,0.36,0.34,0.28,0.28,0.29,0.23,0.28,0.24,0.26,0.24,0.23,0.25,0.23,0.26,0.23,0.2,0.21,0.25,0.24,0.21,0.27,0.22,0.22,0.24,0.12,0.23,0.22,0.2,0.22,0.22,0.15,0.17,0.17,0.19,0.17,0.19,0.17,0.17,0.16,0.24,0.17,0.22,0.16,0.18,0.14,0.17,0.18,0.17,0.18,0.16,0.16,0.15,0.15,0.14,0.16,0.16,0.14,0.16,0.16,0.18,0.15,0.14,0.14,0.12,0.15,0.12,0.12,0.14,0.11,0.12,0.13,0.16,0.15,0.14,0.12,0.1,0.11,0.13,0.13,0.11,0.11,0.1,0.09,0.09,0.11,0.09,0.1,0.1,0.12,0.13,0.11,0.09,0.1,0.08,0.08,0.1,0.1,0.11,0.09,0.1,0.0,0.08,0.07,0.08,0.08,0.07,0.08,0.08,0.08,0.09,0.11,0.08,0.09,0.1,0.0,0.08,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.09,0.0,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.44
11/24/2021,3.33,2.91,2.57,2.49,2.6,2.87,2.74,2.6,2.12,1.7,2.03,1.87,1.56,1.82,1.74,1.19,1.17,1.13,1.22,1.17,1.2,0.94,0.98,0.88,0.93,1.2,0.95,0.88,0.96,0.85,0.96,0.83,0.74,0.76,0.73,0.7,0.73,0.85,0.57,0.6,0.71,0.71,1.17,0.71,0.66,0.83,0.53,0.46,0.78,0.44,0.55,0.45,0.45,0.41,0.48,0.48,0.55,0.45,0.38,0.43,0.44,0.43,0.38,0.45,0.33,0.37,0.37,0.31,0.36,0.29,0.51,0.31,0.33,0.32,0.25,0.25,0.27,0.36,0.35,0.28,0.28,0.28,0.23,0.29,0.24,0.26,0.24,0.23,0.25,0.23,0.25,0.23,0.2,0.22,0.24,0.25,0.21,0.27,0.24,0.22,0.24,0.12,0.23,0.22,0.2,0.22,0.23,0.15,0.17,0.17,0.18,0.17,0.19,0.17,0.17,0.16,0.24,0.17,0.22,0.16,0.18,0.14,0.17,0.18,0.17,0.18,0.16,0.16,0.15,0.15,0.15,0.16,0.15,0.14,0.16,0.16,0.18,0.15,0.14,0.14,0.12,0.15,0.12,0.12,0.15,0.11,0.12,0.13,0.16,0.15,0.13,0.12,0.1,0.11,0.14,0.13,0.11,0.11,0.1,0.09,0.09,0.11,0.09,0.1,0.1,0.12,0.15,0.11,0.1,0.1,0.08,0.08,0.1,0.1,0.11,0.09,0.1,0.0,0.08,0.07,0.08,0.08,0.07,0.08,0.08,0.08,0.09,0.11,0.08,0.09,0.1,0.0,0.08,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.49
11/25/2021,3.29,2.9,2.51,2.51,2.61,2.88,2.79,2.59,2.14,1.74,1.97,1.86,1.56,1.84,1.73,1.18,1.15,1.11,1.22,1.15,1.21,0.93,0.98,0.88,0.91,1.17,0.96,0.89,0.97,0.86,0.96,0.83,0.75,0.75,0.72,0.7,0.74,0.86,0.55,0.6,0.7,0.73,1.2,0.71,0.68,0.84,0.53,0.46,0.8,0.44,0.55,0.42,0.45,0.41,0.48,0.48,0.53,0.45,0.39,0.44,0.44,0.43,0.38,0.45,0.33,0.36,0.37,0.32,0.37,0.28,0.5,0.31,0.33,0.33,0.25,0.24,0.27,0.36,0.35,0.28,0.28,0.28,0.23,0.29,0.24,0.26,0.24,0.23,0.25,0.23,0.25,0.23,0.2,0.22,0.25,0.25,0.21,0.27,0.23,0.22,0.24,0.12,0.23,0.22,0.2,0.22,0.23,0.15,0.17,0.17,0.19,0.17,0.19,0.17,0.17,0.15,0.23,0.18,0.22,0.16,0.18,0.14,0.17,0.18,0.17,0.18,0.16,0.15,0.15,0.15,0.15,0.16,0.15,0.14,0.16,0.16,0.18,0.15,0.14,0.14,0.12,0.15,0.12,0.12,0.16,0.11,0.12,0.13,0.16,0.15,0.14,0.12,0.1,0.11,0.14,0.13,0.11,0.11,0.1,0.08,0.09,0.11,0.09,0.1,0.1,0.12,0.17,0.11,0.1,0.1,0.08,0.08,0.1,0.1,0.11,0.09,0.1,0.0,0.08,0.0,0.08,0.08,0.07,0.08,0.08,0.08,0.09,0.11,0.08,0.09,0.1,0.0,0.08,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.09,0.0,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.44
11/26/2021,3.25,2.89,2.51,2.51,2.62,2.86,2.84,2.57,2.15,1.75,1.97,1.87,1.53,1.88,1.75,1.18,1.15,1.12,1.23,1.14,1.22,0.92,0.98,0.85,0.91,1.16,0.96,0.89,0.97,0.86,0.97,0.83,0.74,0.74,0.71,0.71,0.72,0.87,0.56,0.61,0.7,0.74,1.22,0.72,0.69,0.83,0.53,0.45,0.81,0.44,0.54,0.43,0.45,0.41,0.49,0.48,0.54,0.45,0.39,0.44,0.44,0.43,0.38,0.45,0.33,0.36,0.38,0.32,0.37,0.28,0.49,0.31,0.33,0.33,0.25,0.24,0.27,0.36,0.34,0.28,0.28,0.28,0.22,0.29,0.24,0.27,0.24,0.23,0.24,0.23,0.26,0.22,0.2,0.22,0.25,0.25,0.21,0.27,0.23,0.22,0.24,0.12,0.23,0.21,0.2,0.22,0.2,0.15,0.17,0.17,0.19,0.17,0.19,0.17,0.17,0.16,0.23,0.18,0.22,0.16,0.17,0.14,0.17,0.18,0.17,0.18,0.16,0.15,0.15,0.15,0.14,0.16,0.16,0.14,0.16,0.16,0.18,0.15,0.14,0.14,0.12,0.15,0.12,0.12,0.15,0.11,0.12,0.13,0.16,0.15,0.14,0.12,0.1,0.11,0.14,0.13,0.11,0.11,0.1,0.08,0.09,0.11,0.09,0.1,0.1,0.12,0.17,0.11,0.1,0.1,0.08,0.08,0.1,0.1,0.11,0.09,0.1,0.0,0.08,0.07,0.08,0.08,0.07,0.08,0.08,0.08,0.09,0.11,0.08,0.09,0.1,0.0,0.08,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.09,0.0,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.43
11/29/2021,3.26,2.91,2.51,2.51,2.61,2.85,2.82,2.6,2.14,1.76,1.98,1.85,1.55,1.89,1.77,1.18,1.14,1.11,1.24,1.15,1.21,0.92,0.97,0.86,0.91,1.16,0.94,0.9,0.97,0.86,0.97,0.83,0.74,0.73,0.71,0.7,0.73,0.87,0.57,0.61,0.69,0.73,1.21,0.73,0.69,0.83,0.53,0.45,0.8,0.44,0.54,0.44,0.45,0.41,0.49,0.48,0.54,0.45,0.39,0.44,0.44,0.43,0.38,0.46,0.33,0.36,0.38,0.32,0.37,0.28,0.49,0.31,0.34,0.33,0.25,0.24,0.27,0.36,0.35,0.28,0.28,0.29,0.22,0.29,0.24,0.26,0.24,0.23,0.25,0.23,0.26,0.22,0.19,0.23,0.24,0.25,0.21,0.27,0.23,0.22,0.24,0.12,0.23,0.21,0.2,0.22,0.2,0.15,0.17,0.17,0.19,0.17,0.19,0.17,0.17,0.16,0.23,0.17,0.22,0.16,0.17,0.14,0.17,0.18,0.16,0.18,0.16,0.15,0.15,0.15,0.14,0.16,0.16,0.14,0.16,0.16,0.18,0.15,0.14,0.14,0.12,0.15,0.12,0.12,0.15,0.11,0.12,0.13,0.17,0.16,0.14,0.12,0.1,0.11,0.14,0.14,0.11,0.11,0.1,0.08,0.09,0.11,0.09,0.1,0.1,0.12,0.16,0.11,0.09,0.1,0.08,0.08,0.1,0.1,0.11,0.09,0.1,0.0,0.08,0.07,0.08,0.08,0.07,0.08,0.08,0.08,0.09,0.11,0.08,0.09,0.1,0.0,0.08,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.09,0.0,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.47
