,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,NVDA,TSLA,PG,MDT,JPM,V,HD,PYPL,MA,ISRG,KO,DIS,CVS,BAC,ADBE,ANTM,COST,XOM,ZTS,CMCSA,SYK,GILD,NFLX,CI,VZ,CRM,INTC,CSCO,UPS,NKE,CVX,T,AVGO,UNP,ACN,EW,TXN,WFC,MCD,BSX,QCOM,CAT,IDXX,MMM,NEE,DE,ORCL,LIN,MS,LOW,IQV,INTU,C,SBUX,MO,TGT,BLK,AMAT,AMT,ALGN,GS,AMD,IBM,DXCM,NOW,ALXN,BAX,AXP,EL,SCHW,CSX,CHTR,RMD,NSC,PLD,SPGI,MU,ZBH,CCI,MTD,LRCX,FDX,TMUS,BKNG,TJX,ITW,COP,FIS,MCK,PNC,ADP,CB,ETN,ATVI,DUK,TFC,GM,USB,CME,LH,ROP,EMR,WST,EQIX,MMC,WM,SHW,ICE,ADSK,APD,MCO,D,SO,CERN,ADI,COF,KMB,F,GPN,FISV,PGR,TT,JCI,WAT,AON,STE,NEM,PH,SYY,STZ,DG,ECL,CARR,TWTR,INFO,FCX,NXPI,CMI,TFX,GIS,EOG,KLAC,TDG,DGX,HOLX,TROW,EBAY,MNST,ADM,MET,PSA,OTIS,WBA,MSCI,DOW,ROST,TEL,CAH,PRU,AIG,CASH,DLR,ROK,KR,DD,APH,PCAR,FAST,SWK,SLB,EA,EXC,ABC,CTAS,AEP,SNPS,ALL,APTV,BK,MSI,CMG,SRE,XLNX,FTNT,DFS,SBAC,AME,HPQ,CPRT,PSX,MPC,TRV,SPG,YUM,VRSK,CDNS,PPG,INCY,MAR,WELL,CTSH,LUV,PAYX,EFX,HLT,RSG,n/a,ABMD,IFF,NUE,ODFL,MCHP,MRNA,CL,ORLY,KHC,XRAY,DAL,GNRC,TSN,PXD,SIVB,FRC,AZO,O,STT,ETSY,HUM,XEL,MKC,AVB,CBRE,CLX,AFL,DOV,AJG,CTVA,ANET,ANSS,AMP,AWK,DLTR,ARE,ALB,ED,BLL,DVN,CDW,CAG,AEE,BF.B,DVA,CMS,KMX,DRI,BBY,BKR,BR,CFG,AKAM,AMCR,BXP,CHRW,FANG,AVY,BBWI WI,CINF,CE,DPZ,AES,CF,CCL,CPB,LNT,ALLE,CNP,AAL,CBOE,CTXS,BRO,CTRA,ATO,AAP,BWA,ALK,CDAY,CMA,APA,AIZ,DISH,DISCK,DISCA,SUM
07/23/2021,6.31,5.79,4.27,2.24,2.08,2.04,1.43,1.27,1.41,1.44,1.34,1.24,1.12,0.96,0.96,0.89,0.9,0.91,0.87,0.85,0.77,0.79,0.76,0.77,0.66,0.75,0.71,0.66,0.69,0.64,0.62,0.62,0.6,0.6,0.61,0.58,0.58,0.53,0.53,0.54,0.52,0.54,0.52,0.49,0.51,0.49,0.47,0.44,0.42,0.45,0.44,0.43,0.41,0.43,0.4,0.38,0.37,0.37,0.38,0.36,0.37,0.36,0.36,0.34,0.33,0.35,0.34,0.33,0.3,0.33,0.34,0.31,0.0,0.31,0.31,0.31,0.29,0.27,0.28,0.28,0.25,0.27,0.26,0.24,0.25,0.26,0.25,0.25,0.26,0.24,0.23,0.24,0.25,0.21,0.23,0.23,0.22,0.22,0.22,0.21,0.2,0.22,0.21,0.21,0.21,0.21,0.2,0.21,0.2,0.21,0.21,0.2,0.2,0.2,0.19,0.19,0.18,0.18,0.18,0.19,0.17,0.17,0.18,0.18,0.16,0.16,0.18,0.16,0.18,0.17,0.17,0.15,0.15,0.14,0.15,0.15,0.15,0.16,0.16,0.16,0.15,0.16,0.14,0.13,0.14,0.13,0.14,0.12,0.14,0.13,0.13,0.14,0.14,0.13,0.13,0.13,0.13,0.14,0.14,0.13,0.13,0.13,0.12,0.13,0.12,0.11,0.12,0.0,0.12,0.12,0.13,0.11,0.12,0.12,0.12,0.12,0.11,0.12,0.13,0.12,0.13,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.12,0.11,0.0,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.83
07/26/2021,6.27,5.87,4.3,2.28,2.09,2.06,1.42,1.32,1.37,1.41,1.35,1.23,1.12,0.95,0.96,0.9,0.91,0.91,0.86,0.85,0.76,0.8,0.74,0.77,0.67,0.75,0.71,0.66,0.67,0.61,0.62,0.62,0.61,0.6,0.62,0.58,0.59,0.53,0.53,0.54,0.52,0.54,0.52,0.47,0.51,0.5,0.48,0.45,0.42,0.45,0.43,0.42,0.41,0.44,0.4,0.39,0.37,0.36,0.39,0.36,0.38,0.35,0.36,0.34,0.34,0.35,0.34,0.33,0.32,0.33,0.34,0.31,0.0,0.31,0.31,0.31,0.28,0.28,0.27,0.28,0.25,0.27,0.26,0.24,0.25,0.24,0.25,0.26,0.25,0.24,0.24,0.24,0.24,0.22,0.23,0.24,0.21,0.22,0.22,0.21,0.2,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.21,0.19,0.2,0.19,0.2,0.18,0.18,0.17,0.19,0.17,0.17,0.18,0.18,0.16,0.16,0.18,0.16,0.18,0.17,0.17,0.16,0.16,0.14,0.15,0.14,0.15,0.16,0.15,0.16,0.15,0.16,0.15,0.13,0.14,0.13,0.14,0.12,0.14,0.13,0.13,0.14,0.13,0.13,0.13,0.12,0.13,0.13,0.14,0.13,0.13,0.13,0.13,0.13,0.12,0.11,0.12,0.11,0.12,0.12,0.12,0.0,0.12,0.12,0.12,0.12,0.11,0.12,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.11,0.13,0.0,0.0,0.11,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.11,0.11,0.11,0.12,0.11,0.0,0.11,0.11,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.88999999999999
07/27/2021,6.27,5.87,4.3,2.28,2.09,2.06,1.42,1.32,1.37,1.41,1.35,1.23,1.12,0.95,0.96,0.9,0.91,0.91,0.86,0.85,0.76,0.8,0.74,0.77,0.67,0.75,0.71,0.66,0.67,0.61,0.62,0.62,0.61,0.6,0.62,0.58,0.59,0.53,0.53,0.54,0.52,0.54,0.52,0.47,0.51,0.5,0.48,0.45,0.42,0.45,0.43,0.42,0.41,0.44,0.4,0.39,0.37,0.36,0.39,0.36,0.38,0.35,0.36,0.34,0.34,0.35,0.34,0.33,0.32,0.33,0.34,0.31,0.0,0.31,0.31,0.31,0.28,0.28,0.27,0.28,0.25,0.27,0.26,0.24,0.25,0.24,0.25,0.26,0.25,0.24,0.24,0.24,0.24,0.22,0.23,0.24,0.21,0.22,0.22,0.21,0.2,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.21,0.19,0.2,0.19,0.2,0.18,0.18,0.17,0.19,0.17,0.17,0.18,0.18,0.16,0.16,0.18,0.16,0.18,0.17,0.17,0.16,0.16,0.14,0.15,0.14,0.15,0.16,0.15,0.16,0.15,0.16,0.15,0.13,0.14,0.13,0.14,0.12,0.14,0.13,0.13,0.14,0.13,0.13,0.13,0.12,0.13,0.13,0.14,0.13,0.13,0.13,0.13,0.13,0.12,0.11,0.12,0.11,0.12,0.12,0.12,0.0,0.12,0.12,0.12,0.12,0.11,0.12,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.11,0.13,0.0,0.0,0.11,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.11,0.11,0.11,0.12,0.11,0.0,0.11,0.11,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.88999999999999
07/28/2021,6.29,5.89,4.29,2.38,2.15,2.11,1.41,1.31,1.35,1.42,1.35,1.22,1.13,0.96,0.97,0.92,0.9,0.91,0.85,0.85,0.75,0.8,0.73,0.77,0.66,0.75,0.71,0.66,0.67,0.61,0.61,0.61,0.61,0.56,0.62,0.57,0.59,0.53,0.53,0.54,0.52,0.54,0.53,0.48,0.5,0.5,0.48,0.45,0.42,0.46,0.43,0.42,0.41,0.42,0.4,0.38,0.37,0.36,0.39,0.36,0.39,0.35,0.36,0.33,0.34,0.35,0.35,0.33,0.32,0.33,0.34,0.32,0.0,0.31,0.31,0.31,0.28,0.28,0.27,0.28,0.25,0.27,0.26,0.24,0.25,0.24,0.26,0.25,0.25,0.23,0.23,0.24,0.24,0.21,0.24,0.24,0.21,0.22,0.21,0.21,0.2,0.21,0.21,0.2,0.21,0.21,0.2,0.2,0.2,0.21,0.2,0.21,0.19,0.2,0.19,0.2,0.18,0.18,0.17,0.19,0.17,0.17,0.18,0.18,0.16,0.16,0.18,0.16,0.18,0.17,0.17,0.15,0.15,0.14,0.15,0.14,0.15,0.16,0.15,0.16,0.15,0.15,0.15,0.13,0.14,0.13,0.14,0.12,0.15,0.13,0.13,0.14,0.13,0.13,0.13,0.12,0.13,0.13,0.14,0.13,0.13,0.13,0.13,0.13,0.12,0.11,0.12,0.0,0.12,0.12,0.12,0.11,0.12,0.11,0.12,0.12,0.11,0.12,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.0,0.13,0.0,0.0,0.12,0.11,0.11,0.11,0.0,0.11,0.0,0.0,0.11,0.11,0.11,0.11,0.12,0.11,0.0,0.11,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.98000000000002
07/29/2021,6.29,5.86,4.32,2.39,2.16,2.13,1.41,1.29,1.37,1.42,1.34,1.22,1.13,0.95,0.96,0.92,0.89,0.91,0.86,0.85,0.76,0.79,0.72,0.77,0.67,0.74,0.71,0.66,0.67,0.61,0.6,0.61,0.6,0.58,0.62,0.56,0.58,0.54,0.53,0.54,0.52,0.54,0.52,0.48,0.5,0.5,0.47,0.44,0.42,0.45,0.43,0.42,0.41,0.42,0.4,0.39,0.37,0.36,0.39,0.36,0.39,0.35,0.36,0.33,0.34,0.35,0.34,0.33,0.31,0.33,0.33,0.31,0.0,0.3,0.31,0.31,0.28,0.28,0.27,0.28,0.25,0.27,0.25,0.24,0.25,0.24,0.25,0.25,0.25,0.23,0.24,0.24,0.24,0.22,0.23,0.24,0.21,0.22,0.22,0.21,0.2,0.21,0.21,0.2,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.21,0.19,0.2,0.19,0.2,0.18,0.18,0.17,0.19,0.17,0.17,0.18,0.18,0.16,0.16,0.18,0.16,0.18,0.17,0.17,0.17,0.15,0.14,0.15,0.14,0.14,0.16,0.16,0.16,0.15,0.15,0.15,0.13,0.14,0.13,0.14,0.12,0.14,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.13,0.13,0.14,0.13,0.13,0.13,0.13,0.13,0.12,0.11,0.12,0.0,0.12,0.12,0.12,0.11,0.12,0.11,0.12,0.12,0.11,0.12,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.13,0.0,0.0,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.11,0.11,0.11,0.11,0.12,0.11,0.0,0.11,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.86
07/30/2021,6.22,5.83,4.26,2.37,2.13,2.09,1.43,1.29,1.35,1.43,1.37,1.23,1.14,0.95,0.95,0.91,0.9,0.92,0.87,0.86,0.76,0.79,0.73,0.77,0.67,0.75,0.72,0.68,0.67,0.61,0.6,0.62,0.6,0.57,0.62,0.53,0.59,0.54,0.53,0.53,0.52,0.54,0.53,0.48,0.51,0.51,0.49,0.44,0.42,0.45,0.43,0.42,0.41,0.42,0.4,0.39,0.36,0.35,0.39,0.37,0.39,0.35,0.36,0.33,0.33,0.35,0.34,0.33,0.31,0.33,0.33,0.31,0.0,0.31,0.31,0.31,0.28,0.28,0.28,0.29,0.25,0.27,0.25,0.23,0.25,0.25,0.26,0.25,0.24,0.24,0.24,0.24,0.24,0.22,0.24,0.24,0.22,0.23,0.22,0.21,0.18,0.22,0.21,0.2,0.21,0.21,0.2,0.2,0.2,0.21,0.21,0.21,0.19,0.2,0.19,0.19,0.18,0.18,0.18,0.19,0.17,0.17,0.18,0.18,0.16,0.16,0.18,0.16,0.18,0.17,0.17,0.17,0.16,0.14,0.15,0.14,0.15,0.16,0.16,0.16,0.15,0.15,0.15,0.13,0.13,0.13,0.14,0.12,0.14,0.13,0.13,0.14,0.13,0.13,0.13,0.12,0.13,0.13,0.14,0.13,0.14,0.13,0.13,0.13,0.12,0.11,0.12,0.0,0.12,0.12,0.12,0.0,0.12,0.11,0.12,0.12,0.11,0.12,0.13,0.13,0.12,0.13,0.12,0.12,0.12,0.12,0.11,0.13,0.0,0.0,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.11,0.11,0.11,0.0,0.0,0.11,0.11,0.11,0.11,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.86
08/02/2021,6.15,5.81,4.21,2.3,2.19,2.08,1.41,1.31,1.42,1.41,1.37,1.23,1.12,0.94,0.89,0.91,0.9,0.91,0.86,0.85,0.77,0.79,0.73,0.77,0.68,0.75,0.71,0.68,0.68,0.6,0.6,0.61,0.59,0.57,0.62,0.52,0.59,0.55,0.53,0.54,0.51,0.54,0.53,0.48,0.52,0.5,0.49,0.47,0.42,0.46,0.42,0.42,0.41,0.42,0.4,0.39,0.36,0.36,0.39,0.37,0.38,0.36,0.36,0.33,0.34,0.35,0.37,0.33,0.35,0.33,0.34,0.32,0.0,0.29,0.31,0.31,0.28,0.28,0.27,0.29,0.24,0.27,0.26,0.24,0.25,0.24,0.26,0.25,0.24,0.23,0.24,0.24,0.24,0.22,0.24,0.24,0.22,0.23,0.21,0.21,0.18,0.22,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.22,0.19,0.21,0.19,0.2,0.19,0.2,0.18,0.18,0.17,0.19,0.17,0.17,0.18,0.18,0.16,0.16,0.18,0.16,0.18,0.17,0.17,0.17,0.16,0.15,0.15,0.15,0.14,0.16,0.16,0.17,0.15,0.15,0.16,0.14,0.13,0.13,0.14,0.12,0.14,0.13,0.13,0.14,0.13,0.13,0.13,0.13,0.13,0.13,0.14,0.13,0.14,0.13,0.13,0.14,0.12,0.11,0.12,0.13,0.0,0.12,0.13,0.0,0.12,0.11,0.12,0.11,0.11,0.12,0.13,0.13,0.13,0.13,0.12,0.12,0.13,0.12,0.11,0.13,0.0,0.11,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.11,0.11,0.11,0.11,0.12,0.11,0.0,0.12,0.0,0.12,0.11,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.84000000000002
08/03/2021,6.15,5.81,4.21,2.3,2.19,2.08,1.41,1.31,1.42,1.41,1.37,1.23,1.12,0.94,0.89,0.91,0.9,0.91,0.86,0.85,0.77,0.79,0.73,0.77,0.68,0.75,0.71,0.68,0.68,0.6,0.6,0.61,0.59,0.57,0.62,0.52,0.59,0.55,0.53,0.54,0.51,0.54,0.53,0.48,0.52,0.5,0.49,0.47,0.42,0.46,0.42,0.42,0.41,0.42,0.4,0.39,0.36,0.36,0.39,0.37,0.38,0.36,0.36,0.33,0.34,0.35,0.37,0.33,0.35,0.33,0.34,0.32,0.0,0.29,0.31,0.31,0.28,0.28,0.27,0.29,0.24,0.27,0.26,0.24,0.25,0.24,0.26,0.25,0.24,0.23,0.24,0.24,0.24,0.22,0.24,0.24,0.22,0.23,0.21,0.21,0.18,0.22,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.22,0.19,0.21,0.19,0.2,0.19,0.2,0.18,0.18,0.17,0.19,0.17,0.17,0.18,0.18,0.16,0.16,0.18,0.16,0.18,0.17,0.17,0.17,0.16,0.15,0.15,0.15,0.14,0.16,0.16,0.17,0.15,0.15,0.16,0.14,0.13,0.13,0.14,0.12,0.14,0.13,0.13,0.14,0.13,0.13,0.13,0.13,0.13,0.13,0.14,0.13,0.14,0.13,0.13,0.14,0.12,0.11,0.12,0.13,0.0,0.12,0.13,0.0,0.12,0.11,0.12,0.11,0.11,0.12,0.13,0.13,0.13,0.13,0.12,0.12,0.13,0.12,0.11,0.13,0.0,0.11,0.11,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.11,0.11,0.11,0.11,0.12,0.11,0.0,0.12,0.0,0.12,0.11,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.84000000000002
08/04/2021,6.19,5.8,3.91,2.29,2.18,2.07,1.41,1.31,1.44,1.44,1.38,1.23,1.12,0.95,0.87,0.9,0.92,0.91,0.85,0.84,0.77,0.8,0.73,0.78,0.67,0.75,0.72,0.68,0.67,0.61,0.61,0.61,0.59,0.57,0.62,0.52,0.6,0.55,0.53,0.55,0.52,0.54,0.54,0.49,0.52,0.5,0.49,0.47,0.41,0.45,0.42,0.42,0.42,0.42,0.42,0.39,0.36,0.36,0.39,0.36,0.38,0.36,0.36,0.33,0.35,0.35,0.38,0.33,0.36,0.33,0.38,0.32,0.0,0.29,0.31,0.31,0.28,0.28,0.28,0.3,0.25,0.27,0.26,0.24,0.25,0.24,0.26,0.25,0.24,0.23,0.23,0.24,0.24,0.22,0.24,0.24,0.21,0.23,0.22,0.22,0.18,0.22,0.21,0.21,0.21,0.21,0.21,0.2,0.21,0.22,0.2,0.21,0.2,0.2,0.19,0.2,0.18,0.18,0.17,0.19,0.18,0.18,0.18,0.18,0.16,0.16,0.18,0.16,0.18,0.17,0.17,0.17,0.16,0.15,0.15,0.15,0.15,0.16,0.16,0.17,0.15,0.16,0.16,0.14,0.13,0.13,0.14,0.12,0.16,0.12,0.13,0.14,0.13,0.13,0.13,0.13,0.13,0.13,0.14,0.13,0.14,0.13,0.13,0.14,0.12,0.0,0.12,0.13,0.12,0.12,0.13,0.11,0.12,0.11,0.12,0.0,0.11,0.12,0.13,0.13,0.13,0.12,0.12,0.12,0.13,0.12,0.11,0.14,0.0,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.12,0.11,0.12,0.11,0.0,0.0,0.0,0.12,0.11,0.11,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.85000000000001
08/05/2021,6.18,5.81,3.93,2.27,2.19,2.09,1.42,1.33,1.49,1.44,1.38,1.23,1.09,0.95,0.86,0.88,0.92,0.91,0.85,0.85,0.76,0.79,0.74,0.78,0.67,0.75,0.71,0.68,0.67,0.61,0.61,0.61,0.59,0.57,0.62,0.52,0.6,0.55,0.53,0.55,0.52,0.54,0.55,0.49,0.52,0.5,0.5,0.46,0.41,0.45,0.42,0.43,0.41,0.42,0.41,0.39,0.36,0.36,0.39,0.36,0.37,0.35,0.36,0.34,0.35,0.35,0.38,0.33,0.37,0.33,0.38,0.32,0.0,0.29,0.31,0.31,0.28,0.28,0.28,0.29,0.25,0.27,0.27,0.25,0.25,0.24,0.26,0.26,0.23,0.24,0.23,0.24,0.24,0.21,0.22,0.24,0.21,0.23,0.22,0.21,0.18,0.22,0.21,0.21,0.21,0.21,0.21,0.2,0.2,0.23,0.2,0.21,0.19,0.2,0.19,0.2,0.18,0.18,0.17,0.19,0.18,0.18,0.18,0.18,0.16,0.15,0.17,0.16,0.18,0.17,0.17,0.17,0.16,0.14,0.15,0.14,0.14,0.16,0.16,0.17,0.15,0.16,0.16,0.14,0.13,0.13,0.14,0.12,0.16,0.12,0.13,0.14,0.14,0.13,0.13,0.13,0.13,0.13,0.14,0.13,0.14,0.13,0.13,0.14,0.12,0.11,0.12,0.11,0.12,0.12,0.13,0.0,0.12,0.11,0.12,0.11,0.11,0.12,0.13,0.13,0.12,0.13,0.12,0.12,0.13,0.12,0.11,0.14,0.0,0.11,0.12,0.11,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.12,0.11,0.12,0.11,0.0,0.0,0.0,0.12,0.11,0.11,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.81
