,MSFT,AMZN,AAPL,FB,GOOGL,GOOG,NVDA,TSLA,V,PYPL,MA,ADBE,BRK.B,NFLX,CRM,DHR,DIS,NKE,INTU,UNH,ABT,AMD,HD,ISRG,NOW,QCOM,CHTR,SQ,ACN,ZTS,BKNG,AMAT,CCI,ZM,LLY,AMT,COST,UBER,EQIX,TMO,MELI,MRNA,DE,ILMN,SBUX,TXN,LOW,EW,TWLO,SPGI,SNAP,ADSK,AVGO,AXP,LRCX,MCO,IDXX,DOCU,LIN,ORCL,CRWD,TMUS,VRTX,ROKU,CAT,EL,MRVL,MSCI,TJX,WDAY,VEEV,CMG,LULU,PINS,MTCH,ALGN,UPS,SNPS,DXCM,PLD,CDNS,ATVI,SCHW,PANW,MAR,XTSLA,RMD,SBAC,KKR,TTD,CSGP,MTD,ADP,BX,PTON,FTNT,FIS,FRC,PNC,MNST,GPN,OKTA,TGT,SYK,A,FCX,SHW,ANSS,COF,CPRT,VRSK,EPAM,ZBRA,KLAC,EFX,FAST,LBRDK,MXIM,WST,IQV,GNRC,ROST,VFC,HUBS,FISV,ODFL,RNG,ECL,ROP,ENPH,TWTR,ETSY,VMC,YUM,NXPI,BURL,ALXN,WORK,SPLK,AON,DDOG,TDG,VRSN,SIVB,ANET,STE,ALNY,CVNA,COUP,COO,LNG,KEYS,TTWO,ROK,BSX,EXAS,TRMB,TER,NET,HZNP,INVH,IT,XLNX,ABNB,XYL,ICE,QRVO,TRU,TDOC,FLT,SWKS,NEM,OTIS,POOL,CRL,APD,AVTR,INFO,AJG,GLW,EA,PAYC,MKTX,PODD,DPZ,BR,SGEN,Z,TDY,MDB,EBAY,SUI,BLL,TFX,ULTA,CTLT,TYL,TROW,DLR,NVCR,TECH,ENTG,DKNG,HUM,ADI,AME,MGM,SNOW,ZEN,ZS,MPWR,AVB,CTAS,PAYX,IEX,ARE,APH,DHI,USD,4282.T,AWK,ALB,KSU,APTV,WAT,BIO,WM,CDW,DG,BILL,ABMD,PLTR,DASH,RGEN,CZR,PLUG,VMW,SEDG,SUM
10/06/2021,10.11,6.83,6.67,3.86,3.84,3.58,2.46,3.0,1.79,1.46,1.45,1.31,1.21,1.29,1.26,0.92,0.83,0.61,0.7,0.59,0.59,0.6,0.56,0.56,0.59,0.47,0.44,0.45,0.47,0.44,0.46,0.38,0.36,0.27,0.4,0.37,0.42,0.35,0.34,0.38,0.37,0.65,0.29,0.28,0.31,0.32,0.33,0.34,0.25,0.32,0.37,0.3,0.31,0.28,0.26,0.27,0.25,0.24,0.25,0.24,0.23,0.22,0.22,0.17,0.21,0.22,0.24,0.24,0.21,0.23,0.19,0.24,0.23,0.13,0.21,0.23,0.18,0.22,0.25,0.19,0.2,0.15,0.19,0.22,0.19,0.23,0.18,0.17,0.17,0.15,0.16,0.15,0.16,0.19,0.11,0.19,0.14,0.16,0.17,0.16,0.12,0.14,0.14,0.15,0.15,0.13,0.15,0.14,0.14,0.14,0.15,0.15,0.13,0.15,0.15,0.14,0.12,0.0,0.15,0.12,0.12,0.11,0.1,0.14,0.12,0.13,0.08,0.12,0.11,0.1,0.11,0.13,0.11,0.11,0.1,0.09,0.0,0.0,0.11,0.14,0.16,0.1,0.1,0.12,0.09,0.1,0.11,0.12,0.0,0.1,0.11,0.1,0.09,0.1,0.09,0.0,0.1,0.09,0.14,0.12,0.11,0.12,0.11,0.27,0.11,0.1,0.09,0.1,0.1,0.1,0.09,0.09,0.11,0.08,0.1,0.0,0.11,0.1,0.09,0.0,0.09,0.11,0.0,0.09,0.08,0.09,0.11,0.0,0.1,0.15,0.09,0.1,0.1,0.08,0.09,0.11,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.12,0.0,0.08,0.33,0.0,0.1,0.1,0.0,0.0,0.08,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.18,0.15,0.0,0.0,0.0,0.0,0.0,88.21000000000001
10/07/2021,10.26,6.75,6.65,3.86,3.88,3.63,2.44,2.97,1.84,1.47,1.48,1.3,1.21,1.28,1.26,0.91,0.85,0.61,0.7,0.59,0.58,0.59,0.55,0.57,0.59,0.46,0.44,0.45,0.47,0.44,0.48,0.38,0.35,0.27,0.39,0.36,0.41,0.36,0.33,0.37,0.36,0.57,0.3,0.27,0.31,0.32,0.33,0.33,0.26,0.32,0.37,0.29,0.31,0.29,0.26,0.27,0.25,0.24,0.26,0.25,0.23,0.21,0.22,0.17,0.21,0.22,0.23,0.24,0.21,0.23,0.19,0.24,0.22,0.14,0.21,0.23,0.18,0.22,0.25,0.19,0.2,0.15,0.19,0.22,0.2,0.11,0.18,0.17,0.17,0.14,0.16,0.15,0.16,0.19,0.11,0.19,0.14,0.16,0.17,0.16,0.12,0.14,0.14,0.15,0.15,0.13,0.15,0.14,0.14,0.14,0.15,0.15,0.13,0.15,0.15,0.14,0.12,0.0,0.15,0.12,0.12,0.11,0.11,0.14,0.12,0.13,0.09,0.12,0.11,0.1,0.11,0.12,0.11,0.11,0.1,0.09,0.0,0.0,0.11,0.14,0.16,0.11,0.1,0.13,0.09,0.1,0.11,0.12,0.0,0.1,0.11,0.1,0.09,0.1,0.09,0.0,0.1,0.09,0.14,0.12,0.11,0.12,0.11,0.28,0.1,0.1,0.09,0.1,0.1,0.1,0.09,0.08,0.11,0.08,0.1,0.0,0.11,0.1,0.1,0.0,0.09,0.11,0.0,0.09,0.08,0.09,0.11,0.0,0.1,0.15,0.09,0.1,0.1,0.08,0.1,0.11,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.11,0.0,0.08,0.33,0.0,0.1,0.1,0.0,0.0,0.08,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.18,0.15,0.0,0.0,0.0,0.0,0.0,88.15
10/08/2021,10.26,6.75,6.65,3.86,3.88,3.63,2.44,2.97,1.84,1.47,1.48,1.3,1.21,1.28,1.26,0.91,0.85,0.61,0.7,0.59,0.58,0.59,0.55,0.57,0.59,0.46,0.44,0.45,0.47,0.44,0.48,0.38,0.35,0.27,0.39,0.36,0.41,0.36,0.33,0.37,0.36,0.57,0.3,0.27,0.31,0.32,0.33,0.33,0.26,0.32,0.37,0.29,0.31,0.29,0.26,0.27,0.25,0.24,0.26,0.25,0.23,0.21,0.22,0.17,0.21,0.22,0.23,0.24,0.21,0.23,0.19,0.24,0.22,0.14,0.21,0.23,0.18,0.22,0.25,0.19,0.2,0.15,0.19,0.22,0.2,0.11,0.18,0.17,0.17,0.14,0.16,0.15,0.16,0.19,0.11,0.19,0.14,0.16,0.17,0.16,0.12,0.14,0.14,0.15,0.15,0.13,0.15,0.14,0.14,0.14,0.15,0.15,0.13,0.15,0.15,0.14,0.12,0.0,0.15,0.12,0.12,0.11,0.11,0.14,0.12,0.13,0.09,0.12,0.11,0.1,0.11,0.12,0.11,0.11,0.1,0.09,0.0,0.0,0.11,0.14,0.16,0.11,0.1,0.13,0.09,0.1,0.11,0.12,0.0,0.1,0.11,0.1,0.09,0.1,0.09,0.0,0.1,0.09,0.14,0.12,0.11,0.12,0.11,0.28,0.1,0.1,0.09,0.1,0.1,0.1,0.09,0.08,0.11,0.08,0.1,0.0,0.11,0.1,0.1,0.0,0.09,0.11,0.0,0.09,0.08,0.09,0.11,0.0,0.1,0.15,0.09,0.1,0.1,0.08,0.1,0.11,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.11,0.0,0.08,0.33,0.0,0.1,0.1,0.0,0.0,0.08,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.18,0.15,0.0,0.0,0.0,0.0,0.0,88.15
10/11/2021,10.43,6.73,6.64,3.77,3.92,3.66,2.44,3.01,1.81,1.47,1.44,1.29,1.23,1.34,1.27,0.9,0.85,0.62,0.69,0.59,0.57,0.6,0.56,0.57,0.59,0.46,0.45,0.45,0.47,0.44,0.48,0.37,0.36,0.26,0.39,0.37,0.42,0.36,0.32,0.38,0.34,0.5,0.29,0.27,0.31,0.32,0.33,0.32,0.25,0.32,0.36,0.29,0.31,0.29,0.25,0.27,0.25,0.24,0.26,0.25,0.23,0.21,0.22,0.18,0.21,0.23,0.25,0.23,0.2,0.23,0.18,0.24,0.22,0.13,0.21,0.23,0.18,0.21,0.25,0.2,0.2,0.15,0.19,0.22,0.2,0.12,0.18,0.18,0.17,0.14,0.16,0.15,0.16,0.18,0.11,0.19,0.13,0.17,0.17,0.16,0.12,0.14,0.14,0.15,0.15,0.13,0.16,0.14,0.15,0.14,0.16,0.16,0.13,0.15,0.15,0.14,0.12,0.0,0.14,0.12,0.12,0.11,0.1,0.14,0.12,0.13,0.0,0.12,0.11,0.1,0.11,0.13,0.11,0.11,0.1,0.09,0.0,0.0,0.11,0.14,0.16,0.11,0.1,0.12,0.09,0.1,0.11,0.11,0.0,0.1,0.11,0.1,0.09,0.1,0.09,0.0,0.1,0.09,0.17,0.12,0.11,0.12,0.11,0.27,0.1,0.11,0.09,0.1,0.1,0.1,0.09,0.09,0.11,0.08,0.1,0.0,0.11,0.1,0.1,0.0,0.0,0.12,0.0,0.1,0.08,0.09,0.1,0.0,0.09,0.14,0.1,0.1,0.1,0.08,0.1,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.11,0.0,0.08,0.33,0.0,0.1,0.1,0.0,0.0,0.09,0.0,0.0,0.09,0.0,0.0,0.0,0.08,0.09,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.18,0.15,0.0,0.0,0.0,0.0,0.0,88.23
10/12/2021,10.43,6.73,6.64,3.77,3.92,3.66,2.44,3.01,1.81,1.47,1.44,1.29,1.23,1.34,1.27,0.9,0.85,0.62,0.69,0.59,0.57,0.6,0.56,0.57,0.59,0.46,0.45,0.45,0.47,0.44,0.48,0.37,0.36,0.26,0.39,0.37,0.42,0.36,0.32,0.38,0.34,0.5,0.29,0.27,0.31,0.32,0.33,0.32,0.25,0.32,0.36,0.29,0.31,0.29,0.25,0.27,0.25,0.24,0.26,0.25,0.23,0.21,0.22,0.18,0.21,0.23,0.25,0.23,0.2,0.23,0.18,0.24,0.22,0.13,0.21,0.23,0.18,0.21,0.25,0.2,0.2,0.15,0.19,0.22,0.2,0.12,0.18,0.18,0.17,0.14,0.16,0.15,0.16,0.18,0.11,0.19,0.13,0.17,0.17,0.16,0.12,0.14,0.14,0.15,0.15,0.13,0.16,0.14,0.15,0.14,0.16,0.16,0.13,0.15,0.15,0.14,0.12,0.0,0.14,0.12,0.12,0.11,0.1,0.14,0.12,0.13,0.0,0.12,0.11,0.1,0.11,0.13,0.11,0.11,0.1,0.09,0.0,0.0,0.11,0.14,0.16,0.11,0.1,0.12,0.09,0.1,0.11,0.11,0.0,0.1,0.11,0.1,0.09,0.1,0.09,0.0,0.1,0.09,0.17,0.12,0.11,0.12,0.11,0.27,0.1,0.11,0.09,0.1,0.1,0.1,0.09,0.09,0.11,0.08,0.1,0.0,0.11,0.1,0.1,0.0,0.0,0.12,0.0,0.1,0.08,0.09,0.1,0.0,0.09,0.14,0.1,0.1,0.1,0.08,0.1,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.11,0.0,0.08,0.33,0.0,0.1,0.1,0.0,0.0,0.09,0.0,0.0,0.09,0.0,0.0,0.0,0.08,0.09,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.18,0.15,0.0,0.0,0.0,0.0,0.0,88.23
10/13/2021,10.38,6.74,6.63,3.68,3.93,3.68,2.46,3.02,1.82,1.45,1.44,1.29,1.23,1.31,1.25,0.9,0.85,0.62,0.69,0.6,0.58,0.61,0.56,0.57,0.59,0.46,0.44,0.46,0.47,0.44,0.48,0.37,0.35,0.26,0.4,0.36,0.41,0.36,0.32,0.38,0.33,0.51,0.3,0.28,0.31,0.32,0.33,0.32,0.25,0.32,0.37,0.29,0.31,0.29,0.25,0.28,0.25,0.24,0.26,0.25,0.23,0.21,0.22,0.18,0.21,0.22,0.25,0.24,0.2,0.23,0.19,0.24,0.22,0.13,0.21,0.23,0.17,0.21,0.24,0.2,0.2,0.15,0.19,0.23,0.2,0.11,0.17,0.17,0.17,0.14,0.16,0.15,0.16,0.18,0.11,0.2,0.13,0.17,0.17,0.16,0.12,0.14,0.14,0.15,0.15,0.14,0.15,0.14,0.14,0.14,0.16,0.16,0.13,0.15,0.15,0.14,0.12,0.0,0.14,0.12,0.12,0.11,0.1,0.14,0.12,0.13,0.08,0.12,0.11,0.1,0.11,0.13,0.11,0.11,0.1,0.09,0.0,0.0,0.12,0.14,0.16,0.11,0.1,0.12,0.1,0.1,0.11,0.11,0.0,0.1,0.11,0.1,0.09,0.1,0.09,0.0,0.1,0.09,0.17,0.12,0.1,0.12,0.11,0.27,0.1,0.11,0.09,0.1,0.1,0.1,0.09,0.08,0.11,0.09,0.1,0.0,0.11,0.1,0.1,0.0,0.08,0.12,0.0,0.09,0.08,0.09,0.1,0.0,0.09,0.14,0.1,0.1,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.11,0.0,0.08,0.34,0.0,0.1,0.1,0.0,0.0,0.09,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.17,0.15,0.0,0.0,0.0,0.0,0.0,88.13
10/14/2021,10.43,6.74,6.65,3.7,3.96,3.72,2.44,3.0,1.83,1.44,1.46,1.29,1.24,1.32,1.25,0.9,0.85,0.63,0.68,0.61,0.58,0.6,0.56,0.55,0.58,0.46,0.42,0.45,0.47,0.44,0.48,0.37,0.35,0.26,0.4,0.36,0.42,0.36,0.32,0.38,0.33,0.5,0.3,0.28,0.31,0.32,0.33,0.32,0.25,0.32,0.37,0.29,0.31,0.29,0.25,0.28,0.25,0.24,0.25,0.26,0.23,0.2,0.22,0.18,0.21,0.22,0.25,0.23,0.2,0.23,0.19,0.24,0.22,0.13,0.21,0.22,0.18,0.21,0.24,0.2,0.2,0.15,0.2,0.23,0.2,0.11,0.17,0.17,0.18,0.15,0.16,0.15,0.16,0.19,0.11,0.2,0.13,0.17,0.17,0.16,0.12,0.13,0.14,0.15,0.15,0.14,0.15,0.14,0.15,0.14,0.16,0.16,0.13,0.14,0.15,0.14,0.12,0.0,0.14,0.12,0.12,0.11,0.1,0.14,0.12,0.13,0.09,0.12,0.11,0.1,0.11,0.13,0.11,0.11,0.09,0.09,0.0,0.0,0.12,0.14,0.16,0.11,0.09,0.13,0.1,0.1,0.11,0.11,0.0,0.1,0.11,0.1,0.1,0.1,0.09,0.0,0.1,0.09,0.17,0.12,0.1,0.12,0.11,0.27,0.1,0.11,0.09,0.1,0.1,0.1,0.08,0.08,0.11,0.08,0.1,0.0,0.11,0.1,0.1,0.0,0.09,0.11,0.0,0.09,0.0,0.09,0.1,0.0,0.09,0.14,0.1,0.1,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.12,0.0,0.08,0.34,0.0,0.1,0.1,0.0,0.0,0.09,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.08,0.08,0.09,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.17,0.15,0.0,0.0,0.0,0.0,0.0,88.22000000000001
10/15/2021,10.48,6.7,6.69,3.68,3.97,3.71,2.45,3.05,1.8,1.42,1.43,1.29,1.23,1.32,1.26,0.9,0.84,0.62,0.68,0.61,0.58,0.6,0.57,0.55,0.58,0.45,0.42,0.44,0.47,0.44,0.48,0.37,0.35,0.26,0.4,0.36,0.42,0.36,0.32,0.38,0.32,0.51,0.29,0.28,0.31,0.32,0.34,0.32,0.25,0.32,0.36,0.29,0.31,0.29,0.25,0.28,0.25,0.24,0.25,0.26,0.23,0.2,0.22,0.18,0.21,0.22,0.25,0.23,0.2,0.23,0.19,0.24,0.22,0.13,0.2,0.22,0.18,0.21,0.24,0.2,0.2,0.15,0.2,0.23,0.2,0.11,0.17,0.17,0.18,0.15,0.16,0.15,0.16,0.19,0.11,0.2,0.13,0.17,0.17,0.16,0.12,0.13,0.14,0.15,0.15,0.14,0.15,0.14,0.14,0.14,0.16,0.16,0.13,0.15,0.15,0.14,0.11,0.0,0.14,0.12,0.12,0.11,0.11,0.14,0.11,0.13,0.09,0.12,0.11,0.1,0.11,0.12,0.11,0.11,0.09,0.08,0.0,0.0,0.12,0.14,0.16,0.11,0.09,0.13,0.1,0.1,0.11,0.11,0.0,0.09,0.11,0.1,0.09,0.1,0.09,0.0,0.1,0.08,0.18,0.12,0.11,0.12,0.11,0.27,0.1,0.11,0.09,0.1,0.1,0.1,0.08,0.09,0.11,0.08,0.1,0.08,0.11,0.1,0.1,0.0,0.09,0.11,0.0,0.1,0.0,0.09,0.1,0.0,0.09,0.14,0.1,0.1,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.12,0.0,0.08,0.33,0.0,0.1,0.09,0.0,0.0,0.09,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.18,0.14,0.0,0.0,0.0,0.0,0.0,88.13000000000001
10/18/2021,10.48,6.7,6.69,3.68,3.97,3.71,2.45,3.05,1.8,1.42,1.43,1.29,1.23,1.32,1.26,0.9,0.84,0.62,0.68,0.61,0.58,0.6,0.57,0.55,0.58,0.45,0.42,0.44,0.47,0.44,0.48,0.37,0.35,0.26,0.4,0.36,0.42,0.36,0.32,0.38,0.32,0.51,0.29,0.28,0.31,0.32,0.34,0.32,0.25,0.32,0.36,0.29,0.31,0.29,0.25,0.28,0.25,0.24,0.25,0.26,0.23,0.2,0.22,0.18,0.21,0.22,0.25,0.23,0.2,0.23,0.19,0.24,0.22,0.13,0.2,0.22,0.18,0.21,0.24,0.2,0.2,0.15,0.2,0.23,0.2,0.11,0.17,0.17,0.18,0.15,0.16,0.15,0.16,0.19,0.11,0.2,0.13,0.17,0.17,0.16,0.12,0.13,0.14,0.15,0.15,0.14,0.15,0.14,0.14,0.14,0.16,0.16,0.13,0.15,0.15,0.14,0.11,0.0,0.14,0.12,0.12,0.11,0.11,0.14,0.11,0.13,0.09,0.12,0.11,0.1,0.11,0.12,0.11,0.11,0.09,0.08,0.0,0.0,0.12,0.14,0.16,0.11,0.09,0.13,0.1,0.1,0.11,0.11,0.0,0.09,0.11,0.1,0.09,0.1,0.09,0.0,0.1,0.08,0.18,0.12,0.11,0.12,0.11,0.27,0.1,0.11,0.09,0.1,0.1,0.1,0.08,0.09,0.11,0.08,0.1,0.08,0.11,0.1,0.1,0.0,0.09,0.11,0.0,0.1,0.0,0.09,0.1,0.0,0.09,0.14,0.1,0.1,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.12,0.0,0.08,0.33,0.0,0.1,0.09,0.0,0.0,0.09,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.18,0.14,0.0,0.0,0.0,0.0,0.0,88.13000000000001
10/19/2021,10.51,6.64,6.56,3.62,3.93,3.68,2.5,3.07,1.76,1.45,1.39,1.34,1.21,1.3,1.3,0.88,0.82,0.63,0.69,0.62,0.57,0.63,0.57,0.55,0.6,0.45,0.41,0.45,0.48,0.44,0.47,0.38,0.34,0.27,0.4,0.36,0.41,0.35,0.32,0.37,0.32,0.54,0.28,0.28,0.3,0.31,0.34,0.32,0.28,0.32,0.37,0.29,0.3,0.28,0.25,0.28,0.25,0.23,0.26,0.25,0.25,0.2,0.22,0.18,0.21,0.22,0.25,0.23,0.2,0.24,0.2,0.24,0.22,0.13,0.2,0.2,0.18,0.22,0.25,0.2,0.2,0.14,0.2,0.23,0.2,0.11,0.17,0.17,0.18,0.15,0.17,0.15,0.16,0.19,0.11,0.2,0.13,0.17,0.17,0.15,0.12,0.15,0.14,0.14,0.14,0.14,0.15,0.15,0.14,0.14,0.16,0.16,0.13,0.14,0.15,0.15,0.11,0.0,0.14,0.12,0.13,0.11,0.11,0.16,0.11,0.13,0.09,0.12,0.11,0.11,0.11,0.13,0.11,0.11,0.09,0.0,0.0,0.0,0.12,0.14,0.17,0.1,0.1,0.13,0.1,0.1,0.11,0.11,0.09,0.09,0.11,0.1,0.09,0.1,0.09,0.0,0.1,0.09,0.2,0.12,0.11,0.12,0.11,0.27,0.1,0.11,0.08,0.1,0.1,0.1,0.0,0.09,0.11,0.08,0.09,0.09,0.1,0.1,0.1,0.0,0.0,0.12,0.0,0.1,0.0,0.1,0.1,0.0,0.09,0.15,0.1,0.1,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.11,0.0,0.09,0.35,0.0,0.11,0.1,0.0,0.08,0.09,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.08,0.09,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.18,0.15,0.0,0.0,0.0,0.0,0.0,88.15
10/20/2021,10.48,6.81,6.56,3.55,3.9,3.66,2.5,3.14,1.79,1.45,1.42,1.33,1.21,1.28,1.3,0.88,0.83,0.63,0.69,0.62,0.56,0.62,0.57,0.54,0.6,0.46,0.41,0.45,0.48,0.44,0.48,0.37,0.33,0.26,0.4,0.36,0.41,0.36,0.32,0.37,0.33,0.52,0.28,0.28,0.3,0.31,0.34,0.32,0.27,0.32,0.37,0.29,0.31,0.28,0.25,0.28,0.25,0.23,0.26,0.25,0.25,0.19,0.22,0.17,0.21,0.22,0.25,0.23,0.2,0.24,0.2,0.24,0.22,0.13,0.2,0.2,0.18,0.21,0.24,0.2,0.2,0.14,0.2,0.23,0.2,0.12,0.17,0.16,0.18,0.16,0.17,0.15,0.16,0.19,0.11,0.2,0.13,0.17,0.16,0.15,0.12,0.15,0.14,0.15,0.14,0.15,0.15,0.14,0.14,0.14,0.16,0.16,0.13,0.14,0.15,0.15,0.11,0.0,0.14,0.12,0.13,0.11,0.11,0.16,0.11,0.13,0.09,0.12,0.11,0.11,0.11,0.13,0.11,0.11,0.09,0.0,0.0,0.0,0.12,0.14,0.17,0.1,0.1,0.13,0.1,0.1,0.11,0.11,0.09,0.09,0.12,0.1,0.09,0.1,0.09,0.0,0.1,0.09,0.2,0.12,0.11,0.12,0.11,0.26,0.1,0.11,0.08,0.1,0.1,0.1,0.0,0.09,0.11,0.08,0.09,0.09,0.1,0.1,0.1,0.0,0.0,0.11,0.0,0.1,0.0,0.1,0.11,0.0,0.09,0.15,0.1,0.1,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.11,0.0,0.09,0.35,0.0,0.1,0.1,0.0,0.08,0.09,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.08,0.09,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.17,0.15,0.0,0.0,0.0,0.0,0.0,88.19
10/21/2021,10.49,6.82,6.58,3.63,3.91,3.66,2.52,3.21,1.77,1.44,1.42,1.35,1.19,1.28,1.29,0.88,0.79,0.63,0.7,0.61,0.55,0.64,0.57,0.54,0.6,0.45,0.41,0.46,0.48,0.44,0.47,0.37,0.33,0.27,0.4,0.35,0.41,0.35,0.31,0.37,0.33,0.53,0.28,0.27,0.3,0.31,0.34,0.31,0.27,0.32,0.36,0.29,0.3,0.28,0.25,0.27,0.25,0.24,0.25,0.25,0.26,0.19,0.21,0.18,0.21,0.22,0.25,0.23,0.2,0.23,0.2,0.24,0.22,0.13,0.2,0.2,0.18,0.21,0.24,0.21,0.2,0.14,0.2,0.23,0.2,0.12,0.17,0.16,0.18,0.16,0.17,0.15,0.16,0.19,0.11,0.2,0.13,0.17,0.16,0.15,0.12,0.15,0.14,0.14,0.14,0.15,0.15,0.14,0.14,0.14,0.15,0.16,0.13,0.14,0.15,0.15,0.11,0.0,0.14,0.12,0.13,0.11,0.11,0.16,0.11,0.13,0.09,0.11,0.11,0.11,0.11,0.13,0.11,0.11,0.09,0.08,0.0,0.0,0.12,0.14,0.17,0.1,0.09,0.13,0.1,0.1,0.11,0.11,0.08,0.09,0.12,0.1,0.09,0.1,0.09,0.0,0.1,0.09,0.22,0.12,0.11,0.12,0.11,0.26,0.1,0.11,0.08,0.1,0.1,0.1,0.0,0.08,0.1,0.08,0.09,0.09,0.1,0.1,0.1,0.0,0.0,0.11,0.0,0.09,0.0,0.09,0.1,0.0,0.09,0.15,0.1,0.1,0.1,0.0,0.1,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.11,0.0,0.09,0.35,0.0,0.11,0.1,0.0,0.0,0.09,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.17,0.15,0.0,0.0,0.0,0.0,0.0,88.2
10/22/2021,10.45,6.77,6.63,3.66,3.89,3.66,2.51,3.17,1.78,1.44,1.42,1.37,1.19,1.28,1.28,0.88,0.79,0.62,0.71,0.61,0.56,0.64,0.57,0.54,0.61,0.46,0.41,0.46,0.48,0.44,0.46,0.37,0.34,0.27,0.4,0.36,0.41,0.34,0.32,0.37,0.33,0.53,0.28,0.27,0.3,0.32,0.34,0.32,0.27,0.32,0.36,0.29,0.31,0.28,0.25,0.28,0.25,0.24,0.26,0.25,0.25,0.19,0.22,0.18,0.21,0.21,0.25,0.24,0.19,0.24,0.2,0.23,0.22,0.14,0.2,0.2,0.18,0.21,0.24,0.2,0.2,0.14,0.2,0.23,0.19,0.12,0.17,0.16,0.18,0.16,0.17,0.15,0.16,0.2,0.11,0.2,0.13,0.17,0.17,0.14,0.12,0.15,0.14,0.15,0.14,0.15,0.15,0.14,0.14,0.14,0.15,0.16,0.13,0.14,0.15,0.15,0.11,0.0,0.14,0.12,0.13,0.1,0.11,0.16,0.11,0.13,0.09,0.11,0.11,0.11,0.11,0.13,0.11,0.11,0.09,0.0,0.0,0.0,0.12,0.14,0.17,0.1,0.09,0.13,0.1,0.1,0.11,0.11,0.09,0.09,0.11,0.1,0.09,0.1,0.09,0.0,0.1,0.09,0.21,0.12,0.1,0.12,0.11,0.26,0.1,0.11,0.08,0.1,0.1,0.1,0.08,0.09,0.11,0.08,0.09,0.09,0.1,0.1,0.1,0.0,0.0,0.11,0.0,0.09,0.0,0.1,0.1,0.0,0.09,0.15,0.1,0.1,0.1,0.0,0.09,0.1,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.12,0.0,0.09,0.35,0.0,0.11,0.1,0.0,0.0,0.09,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.17,0.15,0.0,0.0,0.0,0.0,0.0,88.23000000000002
