,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,JNJ,JPM,PYPL,XOM,VZ,NVDA,INTC,BRK.B,BAC,TSLA,TGT,MA,V,COST,UNP,AMAT,CVX,NKE,MS,ACN,LOW,CMCSA,DE,HD,CAT,GS,WFC,TXN,LLY,BMY,UPS,C,MRNA,PG,AXP,NFLX,WMT,UNH,ANTM,LRCX,MU,MRK,GILD,CSX,GM,T,PEP,COP,ADBE,FDX,COF,SCHW,KO,ABBV,NSC,F,AMGN,CSCO,BIIB,PFE,HUM,DIS,PGR,QCOM,TJX,ORCL,IDXX,LIN,OXY,TROW,INTU,SPGI,TMUS,AVGO,ROST,ZTS,EOG,HON,ABT,PNC,DOW,USB,DFS,MDT,ADP,TRV,BLK,AMP,ALL,KR,CMI,TFC,EL,TMO,FTNT,PRU,DVN,KKR,IBM,SYF,AMD,PXD,CRM,GLW,KSU,HAL,RTX,DG,ISRG,CNC,SIVB,MCD,HIG,KMX,ODFL,LMT,CBRE,MCO,BBY,PCAR,ADSK,REGN,SWKS,SO,APD,BKNG,ITW,AIG,FAST,FCX,NUE,TER,TSCO,SBUX,EXC,VLO,CME,LYB,MET,NOW,ALLY,FANG,LULU,CTSH,FITB,WM,ULTA,MMM,DHR,XEL,AFL,DD,VFC,CB,NEM,CERN,ALGN,BK,OKE,HBAN,AES,APTV,IP,CTVA,MXIM,CPRT,AEP,BAX,ORLY,DLTR,TEL,EW,LEN,KLAC,SQ,GWW,MDLZ,CI,CL,LUV,WSM,HES,MTD,DHI,STX,WAT,WBA,POOL,TPR,MOH,HSY,DRI,ROK,NEE,BA,ETN,ILMN,CE,SHW,EXPD,Ssc Government Mm Gvmxx,ALB,XLNX,GPC,EQH,TSN,STLD,AON,PAYC,EBAY,ADI,JBHT,PWR,CROX,n/a,LH,TRGP,COG,WMB,CTRA,TREX,AAP,ON,M,KEYS,PAYX,CP.TO,SUM
11/10/2021,3.92,3.91,2.93,1.27,1.3,1.24,0.91,0.9,0.58,0.61,0.51,0.84,0.46,0.51,0.56,0.88,0.48,0.43,0.41,0.62,0.46,0.47,0.46,0.5,0.45,0.51,0.48,0.38,0.4,0.48,0.36,0.42,0.43,0.4,0.42,0.32,0.34,0.33,0.35,0.37,0.35,0.41,0.45,0.37,0.35,0.31,0.28,0.4,0.31,0.32,0.29,0.25,0.32,0.34,0.34,0.23,0.28,0.3,0.31,0.26,0.25,0.31,0.2,0.24,0.12,0.56,0.18,0.22,0.21,0.26,0.25,0.25,0.2,0.24,0.19,0.23,0.25,0.22,0.17,0.23,0.19,0.22,0.2,0.19,0.21,0.2,0.17,0.19,0.21,0.18,0.25,0.19,0.19,0.21,0.17,0.19,0.17,0.2,0.19,0.25,0.23,0.18,0.24,0.22,0.14,0.16,0.3,0.17,0.2,0.14,0.17,0.16,0.17,0.15,0.17,0.13,0.22,0.16,0.17,0.16,0.19,0.13,0.18,0.15,0.16,0.11,0.15,0.15,0.12,0.15,0.15,0.15,0.14,0.21,0.16,0.15,0.16,0.15,0.16,0.13,0.16,0.0,0.13,0.12,0.14,0.16,0.13,0.15,0.16,0.14,0.14,0.14,0.14,0.12,0.14,0.0,0.13,0.13,0.0,0.15,0.11,0.12,0.13,0.14,0.14,0.13,0.11,0.13,0.0,0.13,0.0,0.13,0.12,0.11,0.12,0.12,0.13,0.13,0.12,0.15,0.13,0.12,0.11,0.0,0.0,0.0,0.14,0.0,0.12,0.0,0.11,0.0,0.11,0.11,0.0,0.12,0.0,0.0,0.12,0.12,0.0,0.11,0.0,0.11,0.11,0.0,0.0,0.13,0.14,0.13,0.11,0.11,0.0,0.0,0.0,0.0,0.19,0.11,0.0,0.12,0.0,0.11,0.12,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.220000000000006
11/11/2021,3.9,3.92,2.9,1.26,1.3,1.24,0.9,0.91,0.59,0.62,0.51,0.87,0.46,0.51,0.56,0.83,0.48,0.43,0.42,0.61,0.46,0.47,0.46,0.48,0.45,0.51,0.48,0.38,0.41,0.48,0.38,0.43,0.43,0.39,0.42,0.32,0.34,0.34,0.36,0.36,0.36,0.41,0.44,0.37,0.36,0.31,0.29,0.41,0.31,0.32,0.29,0.25,0.32,0.34,0.34,0.24,0.28,0.3,0.3,0.26,0.25,0.33,0.2,0.24,0.12,0.56,0.18,0.22,0.21,0.26,0.24,0.25,0.2,0.25,0.2,0.23,0.25,0.22,0.16,0.23,0.18,0.22,0.21,0.19,0.21,0.2,0.17,0.19,0.21,0.18,0.25,0.19,0.19,0.21,0.17,0.19,0.17,0.2,0.19,0.25,0.23,0.18,0.25,0.21,0.14,0.16,0.33,0.17,0.2,0.15,0.17,0.16,0.17,0.15,0.17,0.13,0.22,0.16,0.17,0.16,0.2,0.13,0.18,0.15,0.16,0.11,0.16,0.15,0.12,0.15,0.15,0.15,0.14,0.22,0.16,0.16,0.17,0.15,0.16,0.13,0.16,0.0,0.13,0.12,0.14,0.16,0.13,0.15,0.16,0.14,0.14,0.14,0.14,0.12,0.15,0.0,0.13,0.12,0.0,0.15,0.11,0.12,0.14,0.14,0.14,0.13,0.0,0.13,0.0,0.12,0.0,0.13,0.11,0.11,0.12,0.12,0.13,0.13,0.12,0.15,0.13,0.12,0.11,0.0,0.0,0.0,0.13,0.0,0.12,0.0,0.11,0.0,0.11,0.11,0.0,0.12,0.0,0.0,0.12,0.12,0.0,0.12,0.0,0.11,0.12,0.0,0.0,0.13,0.15,0.13,0.11,0.11,0.0,0.0,0.11,0.0,0.19,0.11,0.0,0.12,0.0,0.11,0.12,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.34000000000001
11/12/2021,3.9,3.92,2.9,1.26,1.3,1.24,0.9,0.91,0.59,0.62,0.51,0.87,0.46,0.51,0.56,0.83,0.48,0.43,0.42,0.61,0.46,0.47,0.46,0.48,0.45,0.51,0.48,0.38,0.41,0.48,0.38,0.43,0.43,0.39,0.42,0.32,0.34,0.34,0.36,0.36,0.36,0.41,0.44,0.37,0.36,0.31,0.29,0.41,0.31,0.32,0.29,0.25,0.32,0.34,0.34,0.24,0.28,0.3,0.3,0.26,0.25,0.33,0.2,0.24,0.12,0.56,0.18,0.22,0.21,0.26,0.24,0.25,0.2,0.25,0.2,0.23,0.25,0.22,0.16,0.23,0.18,0.22,0.21,0.19,0.21,0.2,0.17,0.19,0.21,0.18,0.25,0.19,0.19,0.21,0.17,0.19,0.17,0.2,0.19,0.25,0.23,0.18,0.25,0.21,0.14,0.16,0.33,0.17,0.2,0.15,0.17,0.16,0.17,0.15,0.17,0.13,0.22,0.16,0.17,0.16,0.2,0.13,0.18,0.15,0.16,0.11,0.16,0.15,0.12,0.15,0.15,0.15,0.14,0.22,0.16,0.16,0.17,0.15,0.16,0.13,0.16,0.0,0.13,0.12,0.14,0.16,0.13,0.15,0.16,0.14,0.14,0.14,0.14,0.12,0.15,0.0,0.13,0.12,0.0,0.15,0.11,0.12,0.14,0.14,0.14,0.13,0.0,0.13,0.0,0.12,0.0,0.13,0.11,0.11,0.12,0.12,0.13,0.13,0.12,0.15,0.13,0.12,0.11,0.0,0.0,0.0,0.13,0.0,0.12,0.0,0.11,0.0,0.11,0.11,0.0,0.12,0.0,0.0,0.12,0.12,0.0,0.12,0.0,0.11,0.12,0.0,0.0,0.13,0.15,0.13,0.11,0.11,0.0,0.0,0.11,0.0,0.19,0.11,0.0,0.12,0.0,0.11,0.12,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.34000000000001
11/15/2021,3.91,3.91,2.98,1.25,1.31,1.25,0.9,0.9,0.53,0.63,0.51,0.86,0.46,0.51,0.56,0.74,0.48,0.42,0.4,0.62,0.46,0.48,0.46,0.49,0.45,0.51,0.48,0.38,0.4,0.48,0.37,0.42,0.42,0.39,0.42,0.32,0.35,0.34,0.35,0.36,0.36,0.41,0.45,0.37,0.36,0.31,0.3,0.41,0.31,0.32,0.29,0.25,0.32,0.34,0.34,0.24,0.28,0.29,0.31,0.26,0.25,0.33,0.2,0.25,0.12,0.55,0.18,0.22,0.21,0.26,0.24,0.25,0.2,0.25,0.19,0.23,0.25,0.22,0.16,0.23,0.19,0.22,0.21,0.2,0.21,0.2,0.17,0.19,0.21,0.17,0.25,0.19,0.19,0.21,0.17,0.19,0.17,0.2,0.18,0.25,0.23,0.18,0.25,0.22,0.14,0.16,0.33,0.17,0.2,0.14,0.17,0.16,0.17,0.15,0.17,0.14,0.22,0.16,0.17,0.16,0.2,0.13,0.18,0.15,0.17,0.0,0.16,0.15,0.12,0.15,0.15,0.16,0.14,0.21,0.16,0.16,0.16,0.15,0.16,0.13,0.16,0.0,0.14,0.12,0.14,0.16,0.13,0.15,0.17,0.14,0.14,0.14,0.14,0.12,0.14,0.0,0.13,0.13,0.0,0.15,0.11,0.11,0.14,0.14,0.14,0.13,0.0,0.13,0.0,0.13,0.0,0.13,0.11,0.11,0.12,0.13,0.13,0.13,0.12,0.15,0.12,0.12,0.11,0.0,0.0,0.0,0.14,0.0,0.12,0.0,0.12,0.0,0.0,0.11,0.0,0.12,0.0,0.11,0.12,0.12,0.0,0.12,0.0,0.11,0.12,0.0,0.0,0.13,0.14,0.13,0.11,0.11,0.0,0.0,0.11,0.0,0.19,0.11,0.0,0.12,0.0,0.11,0.12,0.0,0.0,0.15,0.11,0.0,0.0,0.0,0.0,0.0,0.0,61.280000000000015
11/16/2021,3.91,3.91,2.98,1.25,1.31,1.25,0.9,0.9,0.53,0.63,0.51,0.86,0.46,0.51,0.56,0.74,0.48,0.42,0.4,0.62,0.46,0.48,0.46,0.49,0.45,0.51,0.48,0.38,0.4,0.48,0.37,0.42,0.42,0.39,0.42,0.32,0.35,0.34,0.35,0.36,0.36,0.41,0.45,0.37,0.36,0.31,0.3,0.41,0.31,0.32,0.29,0.25,0.32,0.34,0.34,0.24,0.28,0.29,0.31,0.26,0.25,0.33,0.2,0.25,0.12,0.55,0.18,0.22,0.21,0.26,0.24,0.25,0.2,0.25,0.19,0.23,0.25,0.22,0.16,0.23,0.19,0.22,0.21,0.2,0.21,0.2,0.17,0.19,0.21,0.17,0.25,0.19,0.19,0.21,0.17,0.19,0.17,0.2,0.18,0.25,0.23,0.18,0.25,0.22,0.14,0.16,0.33,0.17,0.2,0.14,0.17,0.16,0.17,0.15,0.17,0.14,0.22,0.16,0.17,0.16,0.2,0.13,0.18,0.15,0.17,0.0,0.16,0.15,0.12,0.15,0.15,0.16,0.14,0.21,0.16,0.16,0.16,0.15,0.16,0.13,0.16,0.0,0.14,0.12,0.14,0.16,0.13,0.15,0.17,0.14,0.14,0.14,0.14,0.12,0.14,0.0,0.13,0.13,0.0,0.15,0.11,0.11,0.14,0.14,0.14,0.13,0.0,0.13,0.0,0.13,0.0,0.13,0.11,0.11,0.12,0.13,0.13,0.13,0.12,0.15,0.12,0.12,0.11,0.0,0.0,0.0,0.14,0.0,0.12,0.0,0.12,0.0,0.0,0.11,0.0,0.12,0.0,0.11,0.12,0.12,0.0,0.12,0.0,0.11,0.12,0.0,0.0,0.13,0.14,0.13,0.11,0.11,0.0,0.0,0.11,0.0,0.19,0.11,0.0,0.12,0.0,0.11,0.12,0.0,0.0,0.15,0.11,0.0,0.0,0.0,0.0,0.0,0.0,61.280000000000015
11/17/2021,3.91,3.91,2.98,1.25,1.31,1.25,0.9,0.9,0.53,0.63,0.51,0.86,0.46,0.51,0.56,0.74,0.48,0.42,0.4,0.62,0.46,0.48,0.46,0.49,0.45,0.51,0.48,0.38,0.4,0.48,0.37,0.42,0.42,0.39,0.42,0.32,0.35,0.34,0.35,0.36,0.36,0.41,0.45,0.37,0.36,0.31,0.3,0.41,0.31,0.32,0.29,0.25,0.32,0.34,0.34,0.24,0.28,0.29,0.31,0.26,0.25,0.33,0.2,0.25,0.12,0.55,0.18,0.22,0.21,0.26,0.24,0.25,0.2,0.25,0.19,0.23,0.25,0.22,0.16,0.23,0.19,0.22,0.21,0.2,0.21,0.2,0.17,0.19,0.21,0.17,0.25,0.19,0.19,0.21,0.17,0.19,0.17,0.2,0.18,0.25,0.23,0.18,0.25,0.22,0.14,0.16,0.33,0.17,0.2,0.14,0.17,0.16,0.17,0.15,0.17,0.14,0.22,0.16,0.17,0.16,0.2,0.13,0.18,0.15,0.17,0.0,0.16,0.15,0.12,0.15,0.15,0.16,0.14,0.21,0.16,0.16,0.16,0.15,0.16,0.13,0.16,0.0,0.14,0.12,0.14,0.16,0.13,0.15,0.17,0.14,0.14,0.14,0.14,0.12,0.14,0.0,0.13,0.13,0.0,0.15,0.11,0.11,0.14,0.14,0.14,0.13,0.0,0.13,0.0,0.13,0.0,0.13,0.11,0.11,0.12,0.13,0.13,0.13,0.12,0.15,0.12,0.12,0.11,0.0,0.0,0.0,0.14,0.0,0.12,0.0,0.12,0.0,0.0,0.11,0.0,0.12,0.0,0.11,0.12,0.12,0.0,0.12,0.0,0.11,0.12,0.0,0.0,0.13,0.14,0.13,0.11,0.11,0.0,0.0,0.11,0.0,0.19,0.11,0.0,0.12,0.0,0.11,0.12,0.0,0.0,0.15,0.11,0.0,0.0,0.0,0.0,0.0,0.0,61.280000000000015
11/18/2021,3.88,3.89,2.93,1.24,1.29,1.24,0.92,0.91,0.53,0.61,0.52,0.84,0.46,0.51,0.57,0.77,0.48,0.44,0.41,0.62,0.47,0.46,0.46,0.48,0.45,0.51,0.48,0.39,0.4,0.49,0.37,0.42,0.43,0.39,0.43,0.32,0.35,0.34,0.34,0.37,0.37,0.41,0.45,0.37,0.36,0.31,0.29,0.42,0.32,0.33,0.29,0.25,0.32,0.34,0.33,0.24,0.28,0.3,0.31,0.26,0.26,0.32,0.2,0.25,0.12,0.57,0.18,0.22,0.21,0.26,0.24,0.25,0.2,0.25,0.19,0.22,0.25,0.22,0.16,0.23,0.19,0.22,0.2,0.2,0.22,0.2,0.17,0.19,0.21,0.18,0.25,0.19,0.19,0.21,0.17,0.19,0.17,0.2,0.19,0.26,0.22,0.18,0.24,0.21,0.14,0.16,0.31,0.17,0.2,0.14,0.17,0.15,0.17,0.15,0.17,0.14,0.22,0.16,0.17,0.16,0.19,0.13,0.18,0.15,0.17,0.11,0.15,0.15,0.12,0.15,0.15,0.15,0.14,0.22,0.16,0.15,0.16,0.15,0.16,0.13,0.16,0.0,0.14,0.12,0.14,0.16,0.13,0.14,0.16,0.15,0.15,0.14,0.14,0.12,0.15,0.0,0.13,0.13,0.0,0.15,0.12,0.12,0.14,0.14,0.13,0.13,0.11,0.13,0.0,0.13,0.0,0.13,0.12,0.11,0.13,0.13,0.13,0.13,0.12,0.15,0.12,0.12,0.11,0.0,0.0,0.0,0.13,0.0,0.12,0.0,0.12,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.12,0.12,0.0,0.12,0.0,0.11,0.12,0.0,0.0,0.13,0.14,0.13,0.11,0.11,0.0,0.11,0.0,0.0,0.19,0.11,0.0,0.12,0.0,0.12,0.12,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.24
11/19/2021,3.89,3.92,2.96,1.3,1.3,1.25,0.91,0.9,0.55,0.61,0.51,0.85,0.45,0.51,0.56,0.73,0.5,0.44,0.4,0.63,0.46,0.48,0.46,0.48,0.45,0.51,0.48,0.38,0.41,0.48,0.37,0.42,0.43,0.39,0.41,0.32,0.35,0.34,0.35,0.37,0.37,0.43,0.44,0.36,0.36,0.32,0.3,0.42,0.32,0.32,0.31,0.25,0.32,0.33,0.33,0.24,0.28,0.3,0.31,0.26,0.25,0.32,0.19,0.25,0.12,0.57,0.17,0.2,0.21,0.27,0.24,0.25,0.2,0.24,0.18,0.22,0.25,0.22,0.16,0.23,0.18,0.22,0.2,0.19,0.22,0.2,0.17,0.19,0.21,0.17,0.25,0.19,0.19,0.21,0.17,0.19,0.17,0.19,0.18,0.26,0.22,0.18,0.24,0.21,0.14,0.16,0.32,0.17,0.2,0.15,0.17,0.15,0.16,0.15,0.17,0.14,0.22,0.16,0.17,0.16,0.2,0.13,0.17,0.15,0.17,0.11,0.15,0.16,0.12,0.14,0.14,0.14,0.14,0.21,0.16,0.16,0.16,0.16,0.16,0.13,0.16,0.0,0.14,0.12,0.14,0.16,0.13,0.14,0.16,0.15,0.15,0.14,0.15,0.12,0.15,0.0,0.13,0.12,0.0,0.15,0.12,0.11,0.13,0.14,0.13,0.14,0.11,0.13,0.0,0.13,0.0,0.13,0.11,0.11,0.12,0.15,0.13,0.12,0.12,0.15,0.12,0.12,0.11,0.0,0.0,0.0,0.14,0.0,0.12,0.0,0.12,0.0,0.0,0.12,0.0,0.13,0.0,0.0,0.12,0.12,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.13,0.15,0.13,0.11,0.11,0.0,0.11,0.0,0.0,0.19,0.12,0.0,0.12,0.0,0.11,0.12,0.0,0.0,0.15,0.0,0.11,0.0,0.0,0.0,0.0,0.0,61.28000000000001
11/22/2021,3.9,3.94,2.94,1.33,1.29,1.24,0.9,0.89,0.25,0.61,0.51,0.85,0.45,0.5,0.56,0.76,0.5,0.45,0.44,0.64,0.46,0.48,0.46,0.48,0.45,0.51,0.5,0.37,0.41,0.51,0.36,0.42,0.42,0.42,0.41,0.32,0.35,0.33,0.35,0.37,0.36,0.47,0.43,0.36,0.36,0.32,0.3,0.47,0.32,0.32,0.31,0.25,0.32,0.33,0.34,0.24,0.28,0.3,0.3,0.26,0.24,0.32,0.19,0.24,0.11,0.57,0.17,0.2,0.21,0.29,0.24,0.25,0.2,0.24,0.18,0.22,0.26,0.22,0.16,0.23,0.18,0.22,0.2,0.19,0.27,0.2,0.17,0.19,0.21,0.17,0.25,0.19,0.18,0.21,0.17,0.19,0.17,0.19,0.19,0.3,0.22,0.18,0.24,0.21,0.15,0.16,0.34,0.17,0.2,0.15,0.17,0.15,0.16,0.15,0.17,0.14,0.22,0.16,0.17,0.16,0.2,0.13,0.17,0.16,0.17,0.11,0.16,0.16,0.12,0.14,0.14,0.14,0.14,0.21,0.16,0.16,0.16,0.16,0.17,0.13,0.16,0.0,0.14,0.12,0.14,0.16,0.12,0.14,0.17,0.15,0.15,0.14,0.15,0.12,0.15,0.0,0.13,0.12,0.0,0.15,0.12,0.11,0.13,0.14,0.13,0.14,0.11,0.13,0.0,0.13,0.0,0.14,0.11,0.11,0.12,0.15,0.13,0.13,0.12,0.15,0.13,0.12,0.11,0.0,0.0,0.0,0.15,0.0,0.12,0.0,0.12,0.0,0.0,0.12,0.11,0.12,0.0,0.0,0.12,0.14,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.13,0.15,0.13,0.11,0.11,0.0,0.11,0.0,0.0,0.19,0.12,0.0,0.12,0.0,0.12,0.12,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.38
11/23/2021,3.9,3.94,2.94,1.33,1.29,1.24,0.9,0.89,0.25,0.61,0.51,0.85,0.45,0.5,0.56,0.76,0.5,0.45,0.44,0.64,0.46,0.48,0.46,0.48,0.45,0.51,0.5,0.37,0.41,0.51,0.36,0.42,0.42,0.42,0.41,0.32,0.35,0.33,0.35,0.37,0.36,0.47,0.43,0.36,0.36,0.32,0.3,0.47,0.32,0.32,0.31,0.25,0.32,0.33,0.34,0.24,0.28,0.3,0.3,0.26,0.24,0.32,0.19,0.24,0.11,0.57,0.17,0.2,0.21,0.29,0.24,0.25,0.2,0.24,0.18,0.22,0.26,0.22,0.16,0.23,0.18,0.22,0.2,0.19,0.27,0.2,0.17,0.19,0.21,0.17,0.25,0.19,0.18,0.21,0.17,0.19,0.17,0.19,0.19,0.3,0.22,0.18,0.24,0.21,0.15,0.16,0.34,0.17,0.2,0.15,0.17,0.15,0.16,0.15,0.17,0.14,0.22,0.16,0.17,0.16,0.2,0.13,0.17,0.16,0.17,0.11,0.16,0.16,0.12,0.14,0.14,0.14,0.14,0.21,0.16,0.16,0.16,0.16,0.17,0.13,0.16,0.0,0.14,0.12,0.14,0.16,0.12,0.14,0.17,0.15,0.15,0.14,0.15,0.12,0.15,0.0,0.13,0.12,0.0,0.15,0.12,0.11,0.13,0.14,0.13,0.14,0.11,0.13,0.0,0.13,0.0,0.14,0.11,0.11,0.12,0.15,0.13,0.13,0.12,0.15,0.13,0.12,0.11,0.0,0.0,0.0,0.15,0.0,0.12,0.0,0.12,0.0,0.0,0.12,0.11,0.12,0.0,0.0,0.12,0.14,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.13,0.15,0.13,0.11,0.11,0.0,0.11,0.0,0.0,0.19,0.12,0.0,0.12,0.0,0.12,0.12,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.38
11/24/2021,4.19,4.03,3.08,1.35,1.31,1.26,0.91,0.87,0.23,0.58,0.5,0.93,0.45,0.5,0.54,0.83,0.48,0.42,0.41,0.65,0.46,0.46,0.45,0.49,0.44,0.52,0.52,0.37,0.39,0.54,0.36,0.41,0.41,0.44,0.42,0.31,0.34,0.33,0.39,0.37,0.35,0.47,0.43,0.36,0.35,0.32,0.33,0.45,0.33,0.33,0.3,0.24,0.32,0.32,0.35,0.23,0.27,0.29,0.3,0.26,0.25,0.32,0.19,0.23,0.11,0.59,0.17,0.19,0.2,0.29,0.25,0.25,0.21,0.24,0.17,0.22,0.28,0.22,0.16,0.23,0.18,0.23,0.19,0.19,0.27,0.2,0.17,0.18,0.2,0.17,0.26,0.18,0.18,0.21,0.16,0.18,0.16,0.19,0.19,0.3,0.23,0.17,0.23,0.21,0.14,0.16,0.35,0.16,0.2,0.14,0.17,0.14,0.16,0.15,0.17,0.13,0.21,0.16,0.16,0.16,0.2,0.13,0.17,0.15,0.17,0.0,0.15,0.16,0.12,0.15,0.14,0.14,0.15,0.2,0.16,0.15,0.16,0.16,0.17,0.13,0.16,0.0,0.14,0.11,0.13,0.16,0.12,0.13,0.17,0.15,0.14,0.14,0.15,0.12,0.15,0.0,0.13,0.13,0.0,0.14,0.11,0.11,0.13,0.13,0.13,0.13,0.11,0.13,0.0,0.13,0.0,0.13,0.11,0.11,0.12,0.15,0.13,0.13,0.12,0.15,0.12,0.12,0.0,0.0,0.0,0.0,0.14,0.0,0.12,0.0,0.12,0.0,0.0,0.12,0.11,0.12,0.0,0.0,0.13,0.15,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.14,0.16,0.13,0.0,0.11,0.0,0.0,0.0,0.0,0.2,0.11,0.11,0.12,0.0,0.11,0.11,0.0,0.0,0.14,0.11,0.0,0.11,0.11,0.0,0.0,0.0,61.750000000000014
11/25/2021,4.19,4.03,3.08,1.35,1.31,1.26,0.91,0.87,0.23,0.58,0.5,0.93,0.45,0.5,0.54,0.83,0.48,0.42,0.41,0.65,0.46,0.46,0.45,0.49,0.44,0.52,0.52,0.37,0.39,0.54,0.36,0.41,0.41,0.44,0.42,0.31,0.34,0.33,0.39,0.37,0.35,0.47,0.43,0.36,0.35,0.32,0.33,0.45,0.33,0.33,0.3,0.24,0.32,0.32,0.35,0.23,0.27,0.29,0.3,0.26,0.25,0.32,0.19,0.23,0.11,0.59,0.17,0.19,0.2,0.29,0.25,0.25,0.21,0.24,0.17,0.22,0.28,0.22,0.16,0.23,0.18,0.23,0.19,0.19,0.27,0.2,0.17,0.18,0.2,0.17,0.26,0.18,0.18,0.21,0.16,0.18,0.16,0.19,0.19,0.3,0.23,0.17,0.23,0.21,0.14,0.16,0.35,0.16,0.2,0.14,0.17,0.14,0.16,0.15,0.17,0.13,0.21,0.16,0.16,0.16,0.2,0.13,0.17,0.15,0.17,0.0,0.15,0.16,0.12,0.15,0.14,0.14,0.15,0.2,0.16,0.15,0.16,0.16,0.17,0.13,0.16,0.0,0.14,0.11,0.13,0.16,0.12,0.13,0.17,0.15,0.14,0.14,0.15,0.12,0.15,0.0,0.13,0.13,0.0,0.14,0.11,0.11,0.13,0.13,0.13,0.13,0.11,0.13,0.0,0.13,0.0,0.13,0.11,0.11,0.12,0.15,0.13,0.13,0.12,0.15,0.12,0.12,0.0,0.0,0.0,0.0,0.14,0.0,0.12,0.0,0.12,0.0,0.0,0.12,0.11,0.12,0.0,0.0,0.13,0.15,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.14,0.16,0.13,0.0,0.11,0.0,0.0,0.0,0.0,0.2,0.11,0.11,0.12,0.0,0.11,0.11,0.0,0.0,0.14,0.11,0.0,0.11,0.11,0.0,0.0,0.0,61.750000000000014
11/26/2021,4.2,3.95,2.99,1.36,1.28,1.23,0.89,0.91,0.22,0.6,0.5,0.9,0.44,0.51,0.57,0.8,0.47,0.4,0.41,0.67,0.47,0.45,0.47,0.48,0.46,0.5,0.52,0.37,0.4,0.53,0.36,0.42,0.43,0.43,0.42,0.31,0.35,0.34,0.41,0.37,0.34,0.45,0.44,0.36,0.36,0.33,0.33,0.46,0.33,0.33,0.31,0.25,0.32,0.34,0.34,0.24,0.28,0.3,0.3,0.27,0.25,0.33,0.19,0.24,0.11,0.59,0.17,0.19,0.21,0.29,0.25,0.25,0.2,0.24,0.18,0.22,0.27,0.22,0.16,0.23,0.18,0.22,0.2,0.19,0.26,0.21,0.17,0.19,0.21,0.16,0.26,0.19,0.18,0.21,0.17,0.19,0.16,0.19,0.19,0.3,0.22,0.18,0.24,0.21,0.14,0.16,0.33,0.17,0.19,0.15,0.17,0.15,0.16,0.15,0.16,0.14,0.22,0.16,0.17,0.16,0.2,0.13,0.17,0.15,0.15,0.11,0.14,0.16,0.12,0.15,0.14,0.14,0.15,0.21,0.16,0.15,0.17,0.16,0.17,0.13,0.16,0.0,0.14,0.12,0.14,0.15,0.13,0.14,0.16,0.14,0.15,0.15,0.15,0.12,0.15,0.0,0.13,0.12,0.0,0.15,0.11,0.11,0.13,0.14,0.13,0.14,0.11,0.13,0.0,0.13,0.0,0.13,0.11,0.11,0.13,0.16,0.13,0.12,0.12,0.15,0.11,0.13,0.0,0.0,0.0,0.0,0.14,0.0,0.12,0.0,0.12,0.0,0.0,0.12,0.11,0.12,0.0,0.0,0.12,0.14,0.0,0.11,0.0,0.0,0.12,0.0,0.0,0.13,0.16,0.13,0.11,0.11,0.0,0.0,0.0,0.0,0.19,0.12,0.11,0.12,0.0,0.12,0.12,0.0,0.0,0.15,0.11,0.0,0.0,0.0,0.0,0.0,0.0,61.81
