,ADBE,ADSK,IDXX,AMD,FTNT,ALGN,GOOG,AMZN,TGT,LOW,AAPL,FB,CCI,NVDA,VRTX,REGN,CMG,WST,NKE,TXN,LULU,QCOM,EBAY,NOW,PYPL,ODFL,MXIM,EPAM,BAH,ILMN,CDNS,VEEV,ZM,LRCX,PKI,ULTA,DOCU,MOH,BBY,AMAT,NBIX,KLAC,TXRH,MKTX,CRWD,HUBS,WEN,PAYC,LPLA,TW,TER,PHM,WM,MPWR,PTC,TTD,OLED,DAR,CSGP,TPX,MSFT,SAM,BC,AN,AZPN,AMED,WSM,MNST,EXEL,LSCC,UPST,MSCI,INTU,APPS,Ssc Government Mm Gvmxx,RGEN,ENTG,SPGI,IT,SNPS,QRVO,FICO,LHCG,RSG,SITE,CLX,OVV,GNRC,XPO,MTD,BX,LLY,DECK,DXCM,DDOG,DPZ,XEC,JBHT,MTCH,JCOM,FMC,SCHW,TEAM,MCO,DG,PCTY,NWSA,SBUX,ORLY,RH,APTV,AVTR,BJ,NVR,HRC,EL,BRKR,ALXN,PEN,TSCO,ZTS,EOG,ORCL,FIVE,SKX,TROW,CTXS,G,SBAC,YUMC,CTAS,AMT,FDS,HCA,HD,KIM,LAMR,CERN,AXP,NFLX,DVA,FND,CACI,ICLR,UPS,TREX,ABT,HSY,V,MMM,DHI,WMB,TTEK,CABO,XYL,COST,SYK,CHE,TPR,PG,IQV,VMW,MAN,AGCO,CBRE,MA,PANW,BSX,FDX,PFPT,YUM,GWW,IPGP,TJX,NUE,SF,RPM,MAS,WDAY,OSK,GLOB,JLL,CMI,OC,EHC,WHR,ON,NVCR,STX,DLTR,KSU,RS,TTWO,Y,ATUS,AON,MKSI,CE,GLW,VMC,SNA,RGLD,Stericycle Inc,TPL,SRCL,GXO WI,Oshkosh Corp,n/a,CHTR,ROST,VFC,TSLA,SQ,SHOP,ETSY,PINS,NRG,WY,HOLX,ENPH,SWKS,MKL,VNT,YETI,STAA,KR,SCCO,RJF,RE,LPX,EQIX,CHGG,FL,CROX,HTA,XP,A,ISRG,CTVA,TNDM,BF.B,KO,AVY,ECL,LII,TXT,WRB,ALV,RL,ACGL,NTAP,DGX,HSIC,EW,HALO,CDW,XLNX,LH,CL,SEE,CHH,TTC,DRI,PFE,SWK,LEN,CRSP,AAP,ADI,ANET,BLDR,CHDN,ZI,POWI,DKS,PSTG,CTRA,HZNP,GTLS,HPQ,SYNA,INCY,KEYS,DHR,AZO,AVGO,POOL,DLB,CTSH,CG,AMP,REG,MU,OMCL,MAT,LMT,MAR,NXST,PXD,WH,IVZ,COIN,SUM
12/30/2021,1.61,2.32,0.26,1.4,1.53,2.24,1.88,0.12,0.11,0.25,0.14,1.65,0.0,1.33,1.47,1.45,1.54,1.34,0.12,1.73,1.08,1.28,0.11,1.55,0.13,1.49,0.0,1.43,0.12,0.0,1.7,1.13,1.8,1.35,0.14,1.96,0.0,0.26,0.0,1.35,0.48,1.32,0.49,0.28,0.9,0.89,0.0,0.94,0.2,0.28,0.84,0.13,0.86,1.04,0.0,0.71,0.27,0.55,0.0,0.4,0.25,0.0,0.12,0.22,0.12,0.0,0.39,0.28,0.14,0.62,0.3,0.12,0.24,0.0,0.0,0.12,0.12,0.26,2.56,0.27,0.88,0.31,0.0,0.12,0.12,0.0,0.11,0.0,0.0,0.0,1.15,0.0,0.0,0.12,0.13,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.0,0.26,0.0,0.12,0.0,0.12,1.84,0.0,0.0,1.06,0.12,0.14,0.0,0.13,0.13,0.0,0.13,0.0,0.0,0.0,0.12,0.12,0.0,0.12,0.0,0.0,0.73,0.0,0.0,0.0,0.13,0.0,0.12,0.0,0.0,0.15,0.12,0.12,0.0,0.75,0.0,0.0,1.89,0.0,0.14,0.26,0.14,0.0,0.0,0.0,0.0,0.0,0.12,0.13,0.0,0.13,0.4,0.13,0.13,0.0,0.12,0.12,0.13,0.14,0.13,0.0,0.13,0.0,0.13,0.0,0.13,1.56,0.85,0.0,0.0,0.13,0.13,0.0,0.14,0.0,0.12,0.0,0.13,0.12,1.68,0.0,0.83,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.26,0.0,2.08,0.0,1.22,0.0,1.1,0.61,0.0,0.0,0.36,1.28,0.56,0.0,0.0,0.0,0.54,0.23,0.0,0.0,0.12,0.24,0.28,0.0,0.0,0.2,0.46,0.0,0.0,0.13,0.13,0.12,0.0,0.12,0.13,0.12,0.12,0.0,0.13,0.0,0.12,0.12,0.12,0.13,0.0,0.12,0.29,0.14,0.13,0.13,0.0,0.2,0.13,1.53,0.0,0.13,1.72,0.0,0.13,0.0,0.12,0.0,0.91,0.85,0.51,0.49,0.33,0.3,0.31,0.26,0.26,0.22,0.15,0.13,0.14,0.13,0.13,0.14,0.15,0.12,0.13,0.14,0.12,0.13,0.12,0.14,0.12,0.12,0.13,0.13,0.12,0.12,0.13,0.12,0.0,99.61
12/31/2021,1.6,2.32,0.26,1.4,1.53,2.24,1.87,0.12,0.11,0.25,0.14,1.67,0.0,1.31,1.48,1.47,1.54,1.35,0.12,1.73,1.09,1.27,0.12,1.54,0.13,1.5,0.0,1.41,0.12,0.0,1.7,1.12,1.78,1.35,0.14,1.95,0.0,0.26,0.0,1.34,0.49,1.31,0.5,0.29,0.9,0.88,0.0,0.94,0.2,0.28,0.83,0.13,0.88,1.03,0.0,0.69,0.28,0.56,0.0,0.4,0.25,0.0,0.12,0.22,0.12,0.0,0.4,0.28,0.14,0.61,0.28,0.12,0.24,0.0,0.0,0.12,0.12,0.26,2.56,0.27,0.9,0.31,0.0,0.13,0.12,0.0,0.11,0.0,0.0,0.0,1.13,0.0,0.0,0.11,0.12,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.0,0.26,0.0,0.12,0.0,0.13,1.87,0.0,0.0,1.06,0.12,0.14,0.0,0.13,0.13,0.0,0.13,0.0,0.0,0.0,0.12,0.12,0.0,0.12,0.0,0.0,0.74,0.0,0.0,0.0,0.13,0.0,0.12,0.0,0.0,0.16,0.12,0.12,0.0,0.74,0.0,0.0,1.9,0.0,0.14,0.26,0.14,0.0,0.0,0.0,0.0,0.0,0.12,0.13,0.0,0.13,0.39,0.14,0.13,0.0,0.12,0.12,0.13,0.14,0.13,0.0,0.13,0.0,0.14,0.0,0.13,1.58,0.84,0.0,0.0,0.13,0.13,0.0,0.14,0.0,0.12,0.0,0.13,0.12,1.66,0.0,0.84,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.27,0.0,2.09,0.0,1.23,0.0,1.09,0.59,0.0,0.0,0.36,1.26,0.56,0.0,0.0,0.0,0.53,0.22,0.0,0.0,0.13,0.25,0.28,0.0,0.0,0.21,0.47,0.0,0.0,0.13,0.14,0.12,0.0,0.12,0.13,0.12,0.13,0.0,0.13,0.0,0.12,0.12,0.13,0.13,0.0,0.12,0.29,0.14,0.13,0.13,0.0,0.2,0.13,1.54,0.0,0.13,1.7,0.0,0.13,0.0,0.13,0.0,0.91,0.86,0.51,0.48,0.33,0.3,0.31,0.27,0.26,0.22,0.15,0.13,0.14,0.13,0.13,0.14,0.15,0.12,0.14,0.14,0.12,0.13,0.12,0.14,0.12,0.12,0.13,0.13,0.12,0.12,0.13,0.12,0.0,99.67000000000002
01/03/2022,1.61,2.31,0.27,1.33,1.51,2.26,1.86,0.11,0.12,0.25,0.14,1.66,0.0,1.28,1.49,1.48,1.53,1.37,0.12,1.72,1.09,1.26,0.12,1.54,0.13,1.5,0.0,1.39,0.12,0.0,1.68,1.13,1.84,1.36,0.14,1.98,0.0,0.26,0.0,1.32,0.49,1.29,0.51,0.28,0.91,0.88,0.0,0.93,0.2,0.28,0.82,0.13,0.88,1.01,0.0,0.69,0.28,0.57,0.0,0.4,0.25,0.0,0.12,0.23,0.12,0.0,0.4,0.29,0.13,0.6,0.29,0.12,0.24,0.0,0.0,0.12,0.11,0.26,2.57,0.27,0.89,0.31,0.0,0.13,0.12,0.0,0.11,0.0,0.0,0.0,1.1,0.0,0.0,0.11,0.12,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.0,0.25,0.0,0.12,0.0,0.13,1.88,0.0,0.0,1.07,0.12,0.14,0.0,0.13,0.14,0.0,0.14,0.0,0.0,0.0,0.12,0.12,0.0,0.12,0.0,0.0,0.74,0.0,0.0,0.0,0.13,0.0,0.12,0.0,0.0,0.16,0.12,0.12,0.0,0.74,0.0,0.0,1.89,0.0,0.14,0.26,0.14,0.0,0.0,0.0,0.0,0.0,0.12,0.13,0.0,0.13,0.4,0.14,0.13,0.0,0.12,0.12,0.13,0.14,0.13,0.0,0.13,0.0,0.14,0.0,0.13,1.59,0.83,0.0,0.0,0.13,0.13,0.0,0.14,0.0,0.12,0.0,0.13,0.13,1.65,0.0,0.84,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.26,0.0,2.13,0.0,1.2,0.0,1.11,0.59,0.0,0.0,0.37,1.29,0.56,0.0,0.0,0.0,0.54,0.23,0.0,0.0,0.13,0.25,0.27,0.0,0.0,0.21,0.47,0.0,0.0,0.13,0.13,0.12,0.0,0.12,0.13,0.12,0.13,0.0,0.13,0.0,0.13,0.12,0.13,0.13,0.0,0.13,0.29,0.14,0.13,0.12,0.0,0.2,0.13,1.54,0.0,0.13,1.71,0.0,0.13,0.0,0.13,0.0,0.9,0.86,0.51,0.48,0.33,0.31,0.3,0.26,0.26,0.22,0.15,0.13,0.14,0.13,0.13,0.14,0.15,0.12,0.14,0.14,0.12,0.12,0.13,0.14,0.12,0.12,0.13,0.13,0.12,0.12,0.13,0.12,0.0,99.64
01/03/2022,1.61,2.31,0.27,1.33,1.51,2.26,1.86,0.11,0.12,0.25,0.14,1.66,0.0,1.28,1.49,1.48,1.53,1.37,0.12,1.72,1.09,1.26,0.12,1.54,0.13,1.5,0.0,1.39,0.12,0.0,1.68,1.13,1.84,1.36,0.14,1.98,0.0,0.26,0.0,1.32,0.49,1.29,0.51,0.28,0.91,0.88,0.0,0.93,0.2,0.28,0.82,0.13,0.88,1.01,0.0,0.69,0.28,0.57,0.0,0.4,0.25,0.0,0.12,0.23,0.12,0.0,0.4,0.29,0.13,0.6,0.29,0.12,0.24,0.0,0.0,0.12,0.11,0.26,2.57,0.27,0.89,0.31,0.0,0.13,0.12,0.0,0.11,0.0,0.0,0.0,1.1,0.0,0.0,0.11,0.12,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.0,0.25,0.0,0.12,0.0,0.13,1.88,0.0,0.0,1.07,0.12,0.14,0.0,0.13,0.14,0.0,0.14,0.0,0.0,0.0,0.12,0.12,0.0,0.12,0.0,0.0,0.74,0.0,0.0,0.0,0.13,0.0,0.12,0.0,0.0,0.16,0.12,0.12,0.0,0.74,0.0,0.0,1.89,0.0,0.14,0.26,0.14,0.0,0.0,0.0,0.0,0.0,0.12,0.13,0.0,0.13,0.4,0.14,0.13,0.0,0.12,0.12,0.13,0.14,0.13,0.0,0.13,0.0,0.14,0.0,0.13,1.59,0.83,0.0,0.0,0.13,0.13,0.0,0.14,0.0,0.12,0.0,0.13,0.13,1.65,0.0,0.84,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.26,0.0,2.13,0.0,1.2,0.0,1.11,0.59,0.0,0.0,0.37,1.29,0.56,0.0,0.0,0.0,0.54,0.23,0.0,0.0,0.13,0.25,0.27,0.0,0.0,0.21,0.47,0.0,0.0,0.13,0.13,0.12,0.0,0.12,0.13,0.12,0.13,0.0,0.13,0.0,0.13,0.12,0.13,0.13,0.0,0.13,0.29,0.14,0.13,0.12,0.0,0.2,0.13,1.54,0.0,0.13,1.71,0.0,0.13,0.0,0.13,0.0,0.9,0.86,0.51,0.48,0.33,0.31,0.3,0.26,0.26,0.22,0.15,0.13,0.14,0.13,0.13,0.14,0.15,0.12,0.14,0.14,0.12,0.12,0.13,0.14,0.12,0.12,0.13,0.13,0.12,0.12,0.13,0.12,0.0,99.64
01/03/2022,1.61,2.31,0.27,1.33,1.51,2.26,1.86,0.11,0.12,0.25,0.14,1.66,0.0,1.28,1.49,1.48,1.53,1.37,0.12,1.72,1.09,1.26,0.12,1.54,0.13,1.5,0.0,1.39,0.12,0.0,1.68,1.13,1.84,1.36,0.14,1.98,0.0,0.26,0.0,1.32,0.49,1.29,0.51,0.28,0.91,0.88,0.0,0.93,0.2,0.28,0.82,0.13,0.88,1.01,0.0,0.69,0.28,0.57,0.0,0.4,0.25,0.0,0.12,0.23,0.12,0.0,0.4,0.29,0.13,0.6,0.29,0.12,0.24,0.0,0.0,0.12,0.11,0.26,2.57,0.27,0.89,0.31,0.0,0.13,0.12,0.0,0.11,0.0,0.0,0.0,1.1,0.0,0.0,0.11,0.12,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.0,0.25,0.0,0.12,0.0,0.13,1.88,0.0,0.0,1.07,0.12,0.14,0.0,0.13,0.14,0.0,0.14,0.0,0.0,0.0,0.12,0.12,0.0,0.12,0.0,0.0,0.74,0.0,0.0,0.0,0.13,0.0,0.12,0.0,0.0,0.16,0.12,0.12,0.0,0.74,0.0,0.0,1.89,0.0,0.14,0.26,0.14,0.0,0.0,0.0,0.0,0.0,0.12,0.13,0.0,0.13,0.4,0.14,0.13,0.0,0.12,0.12,0.13,0.14,0.13,0.0,0.13,0.0,0.14,0.0,0.13,1.59,0.83,0.0,0.0,0.13,0.13,0.0,0.14,0.0,0.12,0.0,0.13,0.13,1.65,0.0,0.84,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.26,0.0,2.13,0.0,1.2,0.0,1.11,0.59,0.0,0.0,0.37,1.29,0.56,0.0,0.0,0.0,0.54,0.23,0.0,0.0,0.13,0.25,0.27,0.0,0.0,0.21,0.47,0.0,0.0,0.13,0.13,0.12,0.0,0.12,0.13,0.12,0.13,0.0,0.13,0.0,0.13,0.12,0.13,0.13,0.0,0.13,0.29,0.14,0.13,0.12,0.0,0.2,0.13,1.54,0.0,0.13,1.71,0.0,0.13,0.0,0.13,0.0,0.9,0.86,0.51,0.48,0.33,0.31,0.3,0.26,0.26,0.22,0.15,0.13,0.14,0.13,0.13,0.14,0.15,0.12,0.14,0.14,0.12,0.12,0.13,0.14,0.12,0.12,0.13,0.13,0.12,0.12,0.13,0.12,0.0,99.64
01/04/2022,1.61,2.31,0.27,1.33,1.51,2.26,1.86,0.11,0.12,0.25,0.14,1.66,0.0,1.28,1.49,1.48,1.53,1.37,0.12,1.72,1.09,1.26,0.12,1.54,0.13,1.5,0.0,1.39,0.12,0.0,1.68,1.13,1.84,1.36,0.14,1.98,0.0,0.26,0.0,1.32,0.49,1.29,0.51,0.28,0.91,0.88,0.0,0.93,0.2,0.28,0.82,0.13,0.88,1.01,0.0,0.69,0.28,0.57,0.0,0.4,0.25,0.0,0.12,0.23,0.12,0.0,0.4,0.29,0.13,0.6,0.29,0.12,0.24,0.0,0.0,0.12,0.11,0.26,2.57,0.27,0.89,0.31,0.0,0.13,0.12,0.0,0.11,0.0,0.0,0.0,1.1,0.0,0.0,0.11,0.12,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.0,0.25,0.0,0.12,0.0,0.13,1.88,0.0,0.0,1.07,0.12,0.14,0.0,0.13,0.14,0.0,0.14,0.0,0.0,0.0,0.12,0.12,0.0,0.12,0.0,0.0,0.74,0.0,0.0,0.0,0.13,0.0,0.12,0.0,0.0,0.16,0.12,0.12,0.0,0.74,0.0,0.0,1.89,0.0,0.14,0.26,0.14,0.0,0.0,0.0,0.0,0.0,0.12,0.13,0.0,0.13,0.4,0.14,0.13,0.0,0.12,0.12,0.13,0.14,0.13,0.0,0.13,0.0,0.14,0.0,0.13,1.59,0.83,0.0,0.0,0.13,0.13,0.0,0.14,0.0,0.12,0.0,0.13,0.13,1.65,0.0,0.84,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.26,0.0,2.13,0.0,1.2,0.0,1.11,0.59,0.0,0.0,0.37,1.29,0.56,0.0,0.0,0.0,0.54,0.23,0.0,0.0,0.13,0.25,0.27,0.0,0.0,0.21,0.47,0.0,0.0,0.13,0.13,0.12,0.0,0.12,0.13,0.12,0.13,0.0,0.13,0.0,0.13,0.12,0.13,0.13,0.0,0.13,0.29,0.14,0.13,0.12,0.0,0.2,0.13,1.54,0.0,0.13,1.71,0.0,0.13,0.0,0.13,0.0,0.9,0.86,0.51,0.48,0.33,0.31,0.3,0.26,0.26,0.22,0.15,0.13,0.14,0.13,0.13,0.14,0.15,0.12,0.14,0.14,0.12,0.12,0.13,0.14,0.12,0.12,0.13,0.13,0.12,0.12,0.13,0.12,0.0,99.64
01/05/2022,1.61,2.31,0.27,1.33,1.51,2.26,1.86,0.11,0.12,0.25,0.14,1.66,0.0,1.28,1.49,1.48,1.53,1.37,0.12,1.72,1.09,1.26,0.12,1.54,0.13,1.5,0.0,1.39,0.12,0.0,1.68,1.13,1.84,1.36,0.14,1.98,0.0,0.26,0.0,1.32,0.49,1.29,0.51,0.28,0.91,0.88,0.0,0.93,0.2,0.28,0.82,0.13,0.88,1.01,0.0,0.69,0.28,0.57,0.0,0.4,0.25,0.0,0.12,0.23,0.12,0.0,0.4,0.29,0.13,0.6,0.29,0.12,0.24,0.0,0.0,0.12,0.11,0.26,2.57,0.27,0.89,0.31,0.0,0.13,0.12,0.0,0.11,0.0,0.0,0.0,1.1,0.0,0.0,0.11,0.12,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.0,0.25,0.0,0.12,0.0,0.13,1.88,0.0,0.0,1.07,0.12,0.14,0.0,0.13,0.14,0.0,0.14,0.0,0.0,0.0,0.12,0.12,0.0,0.12,0.0,0.0,0.74,0.0,0.0,0.0,0.13,0.0,0.12,0.0,0.0,0.16,0.12,0.12,0.0,0.74,0.0,0.0,1.89,0.0,0.14,0.26,0.14,0.0,0.0,0.0,0.0,0.0,0.12,0.13,0.0,0.13,0.4,0.14,0.13,0.0,0.12,0.12,0.13,0.14,0.13,0.0,0.13,0.0,0.14,0.0,0.13,1.59,0.83,0.0,0.0,0.13,0.13,0.0,0.14,0.0,0.12,0.0,0.13,0.13,1.65,0.0,0.84,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.26,0.0,2.13,0.0,1.2,0.0,1.11,0.59,0.0,0.0,0.37,1.29,0.56,0.0,0.0,0.0,0.54,0.23,0.0,0.0,0.13,0.25,0.27,0.0,0.0,0.21,0.47,0.0,0.0,0.13,0.13,0.12,0.0,0.12,0.13,0.12,0.13,0.0,0.13,0.0,0.13,0.12,0.13,0.13,0.0,0.13,0.29,0.14,0.13,0.12,0.0,0.2,0.13,1.54,0.0,0.13,1.71,0.0,0.13,0.0,0.13,0.0,0.9,0.86,0.51,0.48,0.33,0.31,0.3,0.26,0.26,0.22,0.15,0.13,0.14,0.13,0.13,0.14,0.15,0.12,0.14,0.14,0.12,0.12,0.13,0.14,0.12,0.12,0.13,0.13,0.12,0.12,0.13,0.12,0.0,99.64
01/06/2022,1.61,2.31,0.27,1.33,1.51,2.26,1.86,0.11,0.12,0.25,0.14,1.66,0.0,1.28,1.49,1.48,1.53,1.37,0.12,1.72,1.09,1.26,0.12,1.54,0.13,1.5,0.0,1.39,0.12,0.0,1.68,1.13,1.84,1.36,0.14,1.98,0.0,0.26,0.0,1.32,0.49,1.29,0.51,0.28,0.91,0.88,0.0,0.93,0.2,0.28,0.82,0.13,0.88,1.01,0.0,0.69,0.28,0.57,0.0,0.4,0.25,0.0,0.12,0.23,0.12,0.0,0.4,0.29,0.13,0.6,0.29,0.12,0.24,0.0,0.0,0.12,0.11,0.26,2.57,0.27,0.89,0.31,0.0,0.13,0.12,0.0,0.11,0.0,0.0,0.0,1.1,0.0,0.0,0.11,0.12,0.0,0.0,0.13,0.12,0.0,0.0,0.0,0.0,0.25,0.0,0.12,0.0,0.13,1.88,0.0,0.0,1.07,0.12,0.14,0.0,0.13,0.14,0.0,0.14,0.0,0.0,0.0,0.12,0.12,0.0,0.12,0.0,0.0,0.74,0.0,0.0,0.0,0.13,0.0,0.12,0.0,0.0,0.16,0.12,0.12,0.0,0.74,0.0,0.0,1.89,0.0,0.14,0.26,0.14,0.0,0.0,0.0,0.0,0.0,0.12,0.13,0.0,0.13,0.4,0.14,0.13,0.0,0.12,0.12,0.13,0.14,0.13,0.0,0.13,0.0,0.14,0.0,0.13,1.59,0.83,0.0,0.0,0.13,0.13,0.0,0.14,0.0,0.12,0.0,0.13,0.13,1.65,0.0,0.84,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.26,0.0,2.13,0.0,1.2,0.0,1.11,0.59,0.0,0.0,0.37,1.29,0.56,0.0,0.0,0.0,0.54,0.23,0.0,0.0,0.13,0.25,0.27,0.0,0.0,0.21,0.47,0.0,0.0,0.13,0.13,0.12,0.0,0.12,0.13,0.12,0.13,0.0,0.13,0.0,0.13,0.12,0.13,0.13,0.0,0.13,0.29,0.14,0.13,0.12,0.0,0.2,0.13,1.54,0.0,0.13,1.71,0.0,0.13,0.0,0.13,0.0,0.9,0.86,0.51,0.48,0.33,0.31,0.3,0.26,0.26,0.22,0.15,0.13,0.14,0.13,0.13,0.14,0.15,0.12,0.14,0.14,0.12,0.12,0.13,0.14,0.12,0.12,0.13,0.13,0.12,0.12,0.13,0.12,0.0,99.64
01/07/2022,1.97,2.32,0.25,1.65,1.05,2.08,2.33,0.08,0.15,0.26,0.18,2.04,0.0,0.98,1.93,1.86,1.04,0.9,0.09,2.26,0.75,1.68,0.15,1.03,0.09,1.08,0.0,0.93,0.17,0.0,2.01,0.8,1.76,1.75,0.09,2.07,0.0,0.25,0.14,1.73,0.65,1.7,0.52,0.28,0.59,0.54,0.0,0.63,0.27,0.19,1.09,0.18,0.85,0.8,0.0,0.45,0.3,0.5,0.0,0.46,0.25,0.0,0.16,0.29,0.16,0.0,0.51,0.29,0.18,0.49,0.24,0.08,0.23,0.0,0.0,0.08,0.08,0.25,2.53,0.26,1.12,0.32,0.0,0.09,0.09,0.0,0.17,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.08,0.0,0.0,0.09,0.16,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.09,2.44,0.0,0.0,0.72,0.15,0.18,0.0,0.1,0.09,0.0,0.1,0.0,0.0,0.0,0.16,0.09,0.0,0.15,0.0,0.0,0.51,0.0,0.0,0.0,0.17,0.0,0.16,0.0,0.0,0.2,0.09,0.08,0.0,0.53,0.0,0.0,2.43,0.0,0.18,0.27,0.1,0.0,0.0,0.0,0.0,0.0,0.08,0.09,0.0,0.17,0.53,0.18,0.09,0.0,0.17,0.16,0.17,0.1,0.09,0.0,0.18,0.0,0.18,0.0,0.1,1.17,1.05,0.0,0.0,0.17,0.08,0.0,0.09,0.0,0.16,0.0,0.17,0.17,1.75,0.0,1.12,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.15,0.0,2.04,0.0,0.93,0.0,0.7,0.39,0.0,0.0,0.49,1.54,0.39,0.0,0.0,0.0,0.44,0.16,0.0,0.0,0.17,0.25,0.35,0.0,0.0,0.27,0.57,0.0,0.0,0.09,0.09,0.09,0.0,0.09,0.1,0.09,0.09,0.0,0.09,0.0,0.09,0.16,0.09,0.18,0.0,0.17,0.29,0.19,0.17,0.16,0.0,0.26,0.17,1.56,0.0,0.17,2.09,0.0,0.17,0.0,0.16,0.0,0.63,1.14,0.36,0.31,0.3,0.35,0.21,0.29,0.26,0.16,0.2,0.17,0.18,0.09,0.09,0.18,0.2,0.09,0.18,0.18,0.16,0.09,0.1,0.18,0.09,0.16,0.17,0.1,0.15,0.09,0.09,0.16,0.13,99.75
01/10/2022,1.89,2.27,0.24,1.61,1.05,1.96,2.29,0.08,0.16,0.27,0.18,2.08,0.0,0.98,1.99,1.86,1.06,0.88,0.09,2.28,0.75,1.73,0.16,1.01,0.1,1.08,0.0,0.89,0.17,0.0,2.01,0.78,1.78,1.78,0.09,2.05,0.0,0.25,0.14,1.77,0.64,1.76,0.54,0.27,0.61,0.52,0.0,0.59,0.29,0.19,1.11,0.17,0.87,0.78,0.0,0.42,0.29,0.48,0.0,0.46,0.24,0.0,0.17,0.3,0.16,0.0,0.5,0.29,0.18,0.48,0.21,0.08,0.23,0.0,0.0,0.07,0.08,0.26,2.47,0.26,1.14,0.33,0.0,0.09,0.08,0.0,0.17,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.07,0.0,0.0,0.09,0.16,0.0,0.0,0.0,0.0,0.25,0.0,0.08,0.0,0.09,2.53,0.0,0.0,0.72,0.16,0.18,0.0,0.09,0.09,0.0,0.09,0.0,0.0,0.0,0.16,0.08,0.0,0.15,0.0,0.0,0.5,0.0,0.0,0.0,0.16,0.0,0.17,0.0,0.0,0.21,0.09,0.08,0.0,0.5,0.0,0.0,2.5,0.0,0.18,0.28,0.1,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.17,0.54,0.18,0.09,0.0,0.17,0.17,0.17,0.1,0.09,0.0,0.18,0.0,0.18,0.0,0.09,1.19,1.08,0.0,0.0,0.17,0.08,0.0,0.09,0.0,0.17,0.0,0.17,0.17,1.71,0.0,1.12,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.04,0.0,0.89,0.0,0.69,0.39,0.0,0.0,0.5,1.6,0.34,0.0,0.0,0.0,0.43,0.15,0.0,0.0,0.18,0.26,0.36,0.0,0.0,0.27,0.58,0.0,0.0,0.09,0.09,0.09,0.0,0.09,0.1,0.09,0.09,0.0,0.09,0.0,0.1,0.16,0.1,0.18,0.0,0.17,0.29,0.19,0.18,0.15,0.0,0.27,0.17,1.61,0.0,0.17,2.17,0.0,0.16,0.0,0.17,0.0,0.62,1.13,0.36,0.3,0.3,0.35,0.21,0.29,0.24,0.15,0.2,0.16,0.19,0.09,0.09,0.18,0.19,0.09,0.18,0.18,0.15,0.1,0.1,0.19,0.08,0.17,0.17,0.1,0.16,0.1,0.1,0.17,0.12,99.7
