,VGR,BGS,KTB,RCII,CMP,SJI,CMC,GEF,MED,AVA,MCY,CBT,BIG,PDCO,NAVI,BKE,TRN,TDS,JW.A,UVV,AROC,DLX,NUS,HCSG,RGR,NSA,CWT,OTTR,MATX,MWA,ISBC,NWN,FUL,MC,KRO,HNI,GCMG,ANAT,VSH,CVA,MGEE,SWM,MANT,KALU,PZZA,SSTK,FRG,BDN,MLHR,ABM,PRGS,ASB,MGRC,WMK,CPK,IDCC,PBI,KW,CSGS,ILPT,BRC,CATY,FHI,STRA,WMG,RILY,FCPT,UNIT,FFBC,WRI,JACK,OPI,EPRT,HEES,SBGI,MLI,BKU,GBX,SCL,PDM,BGFV,CXP,SCS,NWBI,MNRO,SFNC,CVBF,WSBC,EPC,SNDR,FULT,GES,ONB,GTY,KFY,FIX,PFS,GVA,LZB,ETH,HVT,WWW,CTRE,SFBS,FSS,BMI,COLB,MATW,HOPE,WRE,SCHN,NHC,PGRE,CORE,AUB,SJW,PSMT,B,GHC,SHEN,SWCH,IBOC,RUSHA,WAFD,HLNE,WD,GIC,BXS,SAFT,LTC,ANDE,BCC,ALX,CAI,WWE,SPTN,SASR,MOG.A,EBF,DEA,AIN,PRK,NP,NPO,FWRD,MNR,GPI,PATK,LNN,APOG,SXC,UTL,UCBI,SMP,WABC,SCHL,IOSP,NVEC,AAT,CFFN,BANR,TOWN,KFRC,HTH,LMNX,INT,TRMK,BHE,FIBK,FRME,ACCO,PETS,WHD,PLOW,TR,EVTC,ADTN,IBTX,INDB,FBP,XPER,CAL,CHCO,GOOD,RNST,GFF,MEI,IRT,SWBI,NXRT,STC,BFS,BUSE,MYE,BPYU,CWH,FCF,KAI,ABCB,SSP,MSEX,AZZ,VRS,IMKTA,CSR,GLT,LKFN,SITC,RGP,WGO,DCOM,PIPR,HWKN,CADE,ETD,AMSWA,FCFS,ARCB,VBTX,FLMN,MLKN,SYBT,HLIO,COKE,SBSI,NBTB,SUM
11/18/2021,1.76,1.59,1.44,0.99,1.32,0.97,1.13,1.19,0.75,0.9,0.71,0.84,0.59,0.83,0.76,0.69,0.74,0.61,0.62,0.59,0.63,0.54,0.51,0.38,0.53,0.71,0.59,0.73,0.72,0.53,0.56,0.43,0.56,0.6,0.48,0.44,0.54,0.57,0.42,0.51,0.46,0.38,0.38,0.35,0.52,0.5,0.51,0.44,0.0,0.46,0.45,0.5,0.39,0.49,0.45,0.39,0.35,0.46,0.44,0.39,0.37,0.43,0.38,0.29,0.48,0.34,0.37,0.47,0.39,0.0,0.32,0.33,0.37,0.5,0.28,0.46,0.34,0.33,0.34,0.33,0.48,0.35,0.27,0.34,0.29,0.34,0.3,0.3,0.26,0.35,0.32,0.26,0.33,0.3,0.33,0.36,0.32,0.29,0.28,0.0,0.23,0.28,0.25,0.35,0.32,0.3,0.27,0.3,0.29,0.29,0.29,0.27,0.25,0.0,0.26,0.29,0.22,0.22,0.24,0.0,0.29,0.27,0.3,0.27,0.28,0.34,0.3,0.0,0.25,0.21,0.3,0.27,0.24,0.23,0.22,0.3,0.26,0.22,0.21,0.22,0.22,0.27,0.24,0.25,0.26,0.26,0.28,0.23,0.2,0.25,0.2,0.18,0.25,0.27,0.21,0.23,0.22,0.21,0.22,0.22,0.24,0.22,0.25,0.21,0.0,0.0,0.22,0.18,0.2,0.2,0.2,0.0,0.2,0.21,0.18,0.18,0.19,0.18,0.22,0.22,0.0,0.0,0.19,0.0,0.0,0.2,0.0,0.24,0.0,0.23,0.23,0.21,0.19,0.0,0.0,0.18,0.19,0.22,0.18,0.0,0.2,0.0,0.22,0.21,0.21,0.2,0.2,0.19,0.2,0.0,0.18,0.21,0.0,0.49,0.26,0.21,0.0,0.24,0.19,0.0,0.35,0.18,0.19,0.0,0.0,0.0,75.96000000000001
11/19/2021,1.92,1.6,1.42,0.99,1.33,1.02,1.12,1.19,0.76,0.89,0.69,0.85,0.6,0.83,0.76,0.72,0.74,0.59,0.62,0.59,0.61,0.54,0.53,0.38,0.54,0.7,0.6,0.72,0.74,0.5,0.58,0.44,0.59,0.6,0.49,0.45,0.54,0.56,0.42,0.51,0.46,0.39,0.38,0.36,0.53,0.51,0.52,0.46,0.0,0.46,0.45,0.49,0.39,0.51,0.45,0.39,0.36,0.46,0.42,0.37,0.37,0.43,0.38,0.29,0.45,0.36,0.36,0.48,0.38,0.0,0.31,0.33,0.36,0.49,0.28,0.47,0.33,0.33,0.33,0.33,0.43,0.35,0.28,0.33,0.3,0.33,0.3,0.3,0.29,0.36,0.32,0.25,0.33,0.29,0.33,0.37,0.31,0.29,0.28,0.0,0.22,0.28,0.24,0.35,0.32,0.29,0.27,0.29,0.29,0.29,0.29,0.27,0.26,0.0,0.26,0.28,0.22,0.22,0.23,0.0,0.3,0.26,0.31,0.27,0.29,0.34,0.29,0.0,0.24,0.21,0.29,0.28,0.24,0.23,0.22,0.3,0.26,0.22,0.21,0.22,0.22,0.27,0.23,0.25,0.26,0.25,0.28,0.24,0.21,0.25,0.2,0.0,0.24,0.27,0.21,0.22,0.21,0.21,0.21,0.22,0.23,0.22,0.25,0.2,0.0,0.18,0.22,0.18,0.2,0.2,0.2,0.0,0.2,0.21,0.18,0.18,0.2,0.18,0.29,0.23,0.0,0.0,0.19,0.18,0.17,0.21,0.0,0.25,0.0,0.25,0.24,0.21,0.19,0.0,0.0,0.18,0.19,0.2,0.0,0.0,0.2,0.0,0.22,0.21,0.21,0.19,0.2,0.18,0.21,0.0,0.18,0.21,0.0,0.48,0.26,0.2,0.0,0.24,0.19,0.0,0.36,0.0,0.18,0.0,0.0,0.0,76.16
11/22/2021,1.89,1.59,1.48,1.0,1.06,1.02,1.15,1.19,0.77,0.89,0.7,0.85,0.61,0.84,0.76,0.74,0.72,0.59,0.62,0.58,0.61,0.54,0.53,0.38,0.55,0.7,0.6,0.72,0.72,0.5,0.58,0.43,0.6,0.6,0.48,0.45,0.53,0.56,0.43,0.51,0.46,0.38,0.37,0.36,0.53,0.52,0.53,0.45,0.0,0.47,0.46,0.49,0.4,0.51,0.45,0.4,0.36,0.45,0.43,0.37,0.37,0.43,0.38,0.29,0.44,0.37,0.36,0.48,0.38,0.0,0.31,0.33,0.36,0.49,0.28,0.47,0.33,0.32,0.33,0.33,0.37,0.35,0.28,0.33,0.3,0.33,0.31,0.3,0.3,0.36,0.32,0.25,0.33,0.29,0.33,0.37,0.31,0.29,0.28,0.0,0.22,0.28,0.24,0.35,0.32,0.29,0.27,0.29,0.29,0.29,0.29,0.27,0.26,0.0,0.26,0.28,0.22,0.22,0.24,0.0,0.31,0.26,0.31,0.27,0.29,0.34,0.29,0.0,0.24,0.21,0.29,0.28,0.24,0.23,0.22,0.31,0.26,0.22,0.21,0.22,0.22,0.27,0.23,0.25,0.26,0.25,0.29,0.24,0.21,0.25,0.19,0.0,0.24,0.27,0.21,0.22,0.21,0.22,0.21,0.22,0.23,0.22,0.25,0.21,0.0,0.18,0.22,0.18,0.2,0.2,0.2,0.18,0.2,0.21,0.18,0.19,0.21,0.18,0.29,0.23,0.0,0.0,0.19,0.18,0.0,0.19,0.0,0.25,0.0,0.24,0.23,0.21,0.19,0.0,0.0,0.19,0.19,0.21,0.0,0.0,0.2,0.0,0.22,0.21,0.21,0.2,0.2,0.18,0.21,0.0,0.18,0.22,0.0,0.48,0.26,0.2,0.0,0.25,0.19,0.0,0.36,0.0,0.18,0.0,0.0,0.0,76.03
11/23/2021,1.89,1.59,1.48,1.0,1.06,1.02,1.15,1.19,0.77,0.89,0.7,0.85,0.61,0.84,0.76,0.74,0.72,0.59,0.62,0.58,0.61,0.54,0.53,0.38,0.55,0.7,0.6,0.72,0.72,0.5,0.58,0.43,0.6,0.6,0.48,0.45,0.53,0.56,0.43,0.51,0.46,0.38,0.37,0.36,0.53,0.52,0.53,0.45,0.0,0.47,0.46,0.49,0.4,0.51,0.45,0.4,0.36,0.45,0.43,0.37,0.37,0.43,0.38,0.29,0.44,0.37,0.36,0.48,0.38,0.0,0.31,0.33,0.36,0.49,0.28,0.47,0.33,0.32,0.33,0.33,0.37,0.35,0.28,0.33,0.3,0.33,0.31,0.3,0.3,0.36,0.32,0.25,0.33,0.29,0.33,0.37,0.31,0.29,0.28,0.0,0.22,0.28,0.24,0.35,0.32,0.29,0.27,0.29,0.29,0.29,0.29,0.27,0.26,0.0,0.26,0.28,0.22,0.22,0.24,0.0,0.31,0.26,0.31,0.27,0.29,0.34,0.29,0.0,0.24,0.21,0.29,0.28,0.24,0.23,0.22,0.31,0.26,0.22,0.21,0.22,0.22,0.27,0.23,0.25,0.26,0.25,0.29,0.24,0.21,0.25,0.19,0.0,0.24,0.27,0.21,0.22,0.21,0.22,0.21,0.22,0.23,0.22,0.25,0.21,0.0,0.18,0.22,0.18,0.2,0.2,0.2,0.18,0.2,0.21,0.18,0.19,0.21,0.18,0.29,0.23,0.0,0.0,0.19,0.18,0.0,0.19,0.0,0.25,0.0,0.24,0.23,0.21,0.19,0.0,0.0,0.19,0.19,0.21,0.0,0.0,0.2,0.0,0.22,0.21,0.21,0.2,0.2,0.18,0.21,0.0,0.18,0.22,0.0,0.48,0.26,0.2,0.0,0.25,0.19,0.0,0.36,0.0,0.18,0.0,0.0,0.0,76.03
11/24/2021,1.92,1.52,1.49,0.99,1.0,1.03,1.2,1.19,0.75,0.88,0.7,0.89,0.58,0.84,0.77,0.73,0.74,0.58,0.63,0.58,0.58,0.52,0.55,0.37,0.55,0.72,0.65,0.77,0.73,0.51,0.58,0.43,0.58,0.58,0.48,0.46,0.54,0.58,0.44,0.52,0.45,0.36,0.36,0.35,0.55,0.51,0.53,0.45,0.0,0.46,0.46,0.5,0.4,0.51,0.46,0.4,0.35,0.46,0.44,0.36,0.35,0.44,0.38,0.28,0.44,0.37,0.36,0.49,0.38,0.0,0.31,0.32,0.36,0.49,0.26,0.48,0.33,0.32,0.33,0.33,0.32,0.36,0.27,0.33,0.29,0.32,0.31,0.3,0.31,0.36,0.32,0.25,0.33,0.29,0.34,0.38,0.31,0.3,0.28,0.0,0.21,0.28,0.24,0.35,0.31,0.3,0.26,0.28,0.29,0.3,0.29,0.26,0.25,0.0,0.25,0.29,0.23,0.23,0.24,0.0,0.33,0.26,0.33,0.27,0.3,0.36,0.3,0.0,0.24,0.21,0.29,0.29,0.24,0.23,0.21,0.3,0.26,0.21,0.21,0.23,0.22,0.27,0.22,0.25,0.25,0.26,0.27,0.24,0.21,0.26,0.19,0.0,0.25,0.27,0.21,0.23,0.21,0.22,0.21,0.21,0.24,0.23,0.26,0.2,0.0,0.0,0.21,0.19,0.2,0.2,0.19,0.18,0.19,0.21,0.18,0.19,0.21,0.18,0.28,0.23,0.0,0.0,0.19,0.18,0.0,0.19,0.0,0.25,0.0,0.24,0.24,0.22,0.19,0.0,0.0,0.19,0.19,0.22,0.0,0.0,0.22,0.0,0.22,0.21,0.21,0.2,0.2,0.19,0.2,0.0,0.18,0.22,0.0,0.48,0.25,0.0,0.0,0.25,0.18,0.0,0.38,0.0,0.19,0.18,0.17,0.0,76.08000000000001
11/25/2021,1.92,1.52,1.49,0.99,1.0,1.03,1.2,1.19,0.75,0.88,0.7,0.89,0.58,0.84,0.77,0.73,0.74,0.58,0.63,0.58,0.58,0.52,0.55,0.37,0.55,0.72,0.65,0.77,0.73,0.51,0.58,0.43,0.58,0.58,0.48,0.46,0.54,0.58,0.44,0.52,0.45,0.36,0.36,0.35,0.55,0.51,0.53,0.45,0.0,0.46,0.46,0.5,0.4,0.51,0.46,0.4,0.35,0.46,0.44,0.36,0.35,0.44,0.38,0.28,0.44,0.37,0.36,0.49,0.38,0.0,0.31,0.32,0.36,0.49,0.26,0.48,0.33,0.32,0.33,0.33,0.32,0.36,0.27,0.33,0.29,0.32,0.31,0.3,0.31,0.36,0.32,0.25,0.33,0.29,0.34,0.38,0.31,0.3,0.28,0.0,0.21,0.28,0.24,0.35,0.31,0.3,0.26,0.28,0.29,0.3,0.29,0.26,0.25,0.0,0.25,0.29,0.23,0.23,0.24,0.0,0.33,0.26,0.33,0.27,0.3,0.36,0.3,0.0,0.24,0.21,0.29,0.29,0.24,0.23,0.21,0.3,0.26,0.21,0.21,0.23,0.22,0.27,0.22,0.25,0.25,0.26,0.27,0.24,0.21,0.26,0.19,0.0,0.25,0.27,0.21,0.23,0.21,0.22,0.21,0.21,0.24,0.23,0.26,0.2,0.0,0.0,0.21,0.19,0.2,0.2,0.19,0.18,0.19,0.21,0.18,0.19,0.21,0.18,0.28,0.23,0.0,0.0,0.19,0.18,0.0,0.19,0.0,0.25,0.0,0.24,0.24,0.22,0.19,0.0,0.0,0.19,0.19,0.22,0.0,0.0,0.22,0.0,0.22,0.21,0.21,0.2,0.2,0.19,0.2,0.0,0.18,0.22,0.0,0.48,0.25,0.0,0.0,0.25,0.18,0.0,0.38,0.0,0.19,0.18,0.17,0.0,76.08000000000001
11/26/2021,1.89,1.52,1.48,1.01,0.98,1.02,1.24,1.19,0.74,0.88,0.69,0.88,0.6,0.82,0.77,0.75,0.76,0.58,0.64,0.58,0.59,0.54,0.54,0.37,0.54,0.71,0.64,0.77,0.71,0.51,0.58,0.43,0.58,0.57,0.5,0.46,0.52,0.57,0.44,0.51,0.45,0.36,0.37,0.36,0.53,0.49,0.6,0.45,0.0,0.47,0.45,0.5,0.4,0.53,0.46,0.4,0.35,0.45,0.44,0.35,0.35,0.44,0.38,0.28,0.43,0.36,0.37,0.47,0.39,0.0,0.3,0.31,0.36,0.49,0.26,0.48,0.34,0.32,0.33,0.33,0.34,0.35,0.28,0.33,0.29,0.33,0.31,0.31,0.32,0.35,0.33,0.25,0.34,0.29,0.33,0.38,0.31,0.29,0.28,0.0,0.21,0.28,0.24,0.35,0.32,0.3,0.26,0.28,0.3,0.3,0.3,0.27,0.25,0.0,0.26,0.29,0.23,0.23,0.24,0.0,0.33,0.26,0.33,0.27,0.29,0.36,0.3,0.0,0.24,0.21,0.29,0.3,0.24,0.23,0.2,0.31,0.27,0.21,0.21,0.23,0.22,0.27,0.22,0.25,0.25,0.25,0.28,0.25,0.21,0.26,0.19,0.0,0.25,0.28,0.22,0.23,0.21,0.22,0.21,0.22,0.24,0.23,0.26,0.2,0.0,0.0,0.21,0.18,0.2,0.2,0.19,0.0,0.18,0.21,0.18,0.18,0.21,0.19,0.29,0.23,0.0,0.18,0.19,0.18,0.0,0.19,0.0,0.25,0.0,0.24,0.24,0.22,0.19,0.0,0.0,0.19,0.2,0.23,0.0,0.0,0.22,0.0,0.21,0.22,0.2,0.19,0.2,0.19,0.2,0.0,0.18,0.21,0.0,0.49,0.25,0.0,0.0,0.24,0.18,0.0,0.38,0.0,0.18,0.18,0.18,0.0,76.17
11/29/2021,1.93,1.5,1.45,1.02,0.99,1.04,1.16,1.18,0.75,0.89,0.68,0.87,0.55,0.8,0.79,0.73,0.76,0.59,0.64,0.58,0.61,0.53,0.53,0.37,0.53,0.73,0.62,0.76,0.71,0.5,0.59,0.43,0.58,0.57,0.51,0.47,0.53,0.57,0.45,0.52,0.46,0.36,0.37,0.36,0.55,0.49,0.59,0.46,0.0,0.47,0.45,0.5,0.4,0.52,0.46,0.39,0.35,0.46,0.44,0.35,0.36,0.45,0.38,0.29,0.43,0.39,0.37,0.48,0.39,0.0,0.28,0.31,0.37,0.51,0.26,0.49,0.34,0.33,0.33,0.33,0.32,0.35,0.28,0.33,0.29,0.32,0.31,0.31,0.32,0.36,0.33,0.27,0.34,0.3,0.34,0.38,0.32,0.29,0.28,0.0,0.21,0.28,0.24,0.36,0.32,0.3,0.26,0.3,0.31,0.3,0.3,0.26,0.25,0.0,0.26,0.29,0.22,0.24,0.24,0.0,0.33,0.26,0.32,0.27,0.29,0.37,0.29,0.0,0.24,0.21,0.29,0.3,0.24,0.0,0.21,0.31,0.27,0.21,0.21,0.23,0.23,0.28,0.23,0.26,0.26,0.26,0.29,0.25,0.21,0.26,0.2,0.0,0.25,0.28,0.22,0.23,0.2,0.21,0.21,0.22,0.24,0.23,0.26,0.21,0.0,0.0,0.21,0.18,0.2,0.2,0.2,0.0,0.19,0.2,0.19,0.18,0.21,0.19,0.29,0.23,0.0,0.18,0.19,0.18,0.0,0.2,0.0,0.26,0.0,0.25,0.24,0.22,0.19,0.0,0.0,0.2,0.2,0.23,0.0,0.0,0.22,0.0,0.21,0.22,0.21,0.19,0.2,0.19,0.2,0.0,0.18,0.21,0.0,0.49,0.25,0.0,0.0,0.25,0.19,0.0,0.38,0.18,0.19,0.19,0.18,0.0,76.39
11/30/2021,1.92,1.55,1.44,1.07,1.0,1.06,1.16,1.2,0.75,0.91,0.7,0.87,0.58,0.82,0.79,0.72,0.77,0.6,0.63,0.59,0.61,0.53,0.53,0.37,0.54,0.73,0.62,0.76,0.7,0.51,0.59,0.43,0.58,0.56,0.51,0.47,0.54,0.59,0.44,0.54,0.46,0.36,0.37,0.35,0.55,0.5,0.59,0.45,0.0,0.47,0.45,0.49,0.4,0.52,0.46,0.38,0.35,0.46,0.45,0.34,0.37,0.44,0.38,0.29,0.45,0.39,0.37,0.48,0.39,0.0,0.29,0.31,0.36,0.5,0.26,0.48,0.34,0.33,0.33,0.32,0.33,0.36,0.27,0.33,0.29,0.32,0.31,0.3,0.31,0.36,0.32,0.27,0.34,0.3,0.32,0.38,0.32,0.29,0.28,0.0,0.22,0.27,0.24,0.35,0.32,0.3,0.26,0.28,0.3,0.31,0.29,0.26,0.24,0.0,0.25,0.29,0.21,0.23,0.25,0.0,0.34,0.26,0.32,0.26,0.29,0.36,0.29,0.0,0.25,0.21,0.29,0.3,0.24,0.0,0.21,0.31,0.27,0.2,0.21,0.23,0.22,0.27,0.23,0.25,0.26,0.26,0.29,0.25,0.21,0.25,0.19,0.18,0.25,0.27,0.21,0.23,0.2,0.22,0.21,0.22,0.23,0.22,0.26,0.21,0.0,0.0,0.21,0.18,0.2,0.2,0.2,0.18,0.19,0.2,0.19,0.18,0.21,0.19,0.29,0.23,0.0,0.0,0.19,0.18,0.0,0.2,0.0,0.25,0.0,0.25,0.24,0.22,0.19,0.0,0.0,0.21,0.2,0.24,0.0,0.0,0.22,0.0,0.21,0.22,0.22,0.2,0.2,0.18,0.2,0.0,0.18,0.21,0.0,0.48,0.25,0.0,0.0,0.25,0.18,0.0,0.37,0.0,0.18,0.2,0.18,0.0,76.41
12/01/2021,1.92,1.55,1.44,1.07,1.0,1.06,1.16,1.2,0.75,0.91,0.7,0.87,0.58,0.82,0.79,0.72,0.77,0.6,0.63,0.59,0.61,0.53,0.53,0.37,0.54,0.73,0.62,0.76,0.7,0.51,0.59,0.43,0.58,0.56,0.51,0.47,0.54,0.59,0.44,0.54,0.46,0.36,0.37,0.35,0.55,0.5,0.59,0.45,0.0,0.47,0.45,0.49,0.4,0.52,0.46,0.38,0.35,0.46,0.45,0.34,0.37,0.44,0.38,0.29,0.45,0.39,0.37,0.48,0.39,0.0,0.29,0.31,0.36,0.5,0.26,0.48,0.34,0.33,0.33,0.32,0.33,0.36,0.27,0.33,0.29,0.32,0.31,0.3,0.31,0.36,0.32,0.27,0.34,0.3,0.32,0.38,0.32,0.29,0.28,0.0,0.22,0.27,0.24,0.35,0.32,0.3,0.26,0.28,0.3,0.31,0.29,0.26,0.24,0.0,0.25,0.29,0.21,0.23,0.25,0.0,0.34,0.26,0.32,0.26,0.29,0.36,0.29,0.0,0.25,0.21,0.29,0.3,0.24,0.0,0.21,0.31,0.27,0.2,0.21,0.23,0.22,0.27,0.23,0.25,0.26,0.26,0.29,0.25,0.21,0.25,0.19,0.18,0.25,0.27,0.21,0.23,0.2,0.22,0.21,0.22,0.23,0.22,0.26,0.21,0.0,0.0,0.21,0.18,0.2,0.2,0.2,0.18,0.19,0.2,0.19,0.18,0.21,0.19,0.29,0.23,0.0,0.0,0.19,0.18,0.0,0.2,0.0,0.25,0.0,0.25,0.24,0.22,0.19,0.0,0.0,0.21,0.2,0.24,0.0,0.0,0.22,0.0,0.21,0.22,0.22,0.2,0.2,0.18,0.2,0.0,0.18,0.21,0.0,0.48,0.25,0.0,0.0,0.25,0.18,0.0,0.37,0.0,0.18,0.2,0.18,0.0,76.41
12/02/2021,1.9,1.55,1.43,1.07,0.98,1.04,1.14,1.14,0.75,0.92,0.7,0.85,0.57,0.85,0.79,0.73,0.77,0.59,0.63,0.59,0.61,0.53,0.54,0.37,0.55,0.74,0.64,0.77,0.71,0.51,0.59,0.44,0.59,0.58,0.52,0.47,0.54,0.59,0.44,0.54,0.47,0.35,0.37,0.35,0.54,0.52,0.59,0.44,0.0,0.47,0.46,0.5,0.41,0.53,0.47,0.39,0.35,0.45,0.45,0.35,0.37,0.44,0.39,0.28,0.45,0.39,0.37,0.49,0.38,0.0,0.28,0.31,0.37,0.5,0.26,0.48,0.34,0.34,0.33,0.32,0.32,0.37,0.27,0.33,0.29,0.33,0.3,0.3,0.31,0.36,0.33,0.27,0.34,0.3,0.33,0.38,0.32,0.3,0.28,0.0,0.21,0.27,0.24,0.35,0.31,0.31,0.26,0.29,0.3,0.31,0.28,0.26,0.24,0.0,0.25,0.3,0.22,0.24,0.24,0.0,0.35,0.26,0.32,0.26,0.29,0.36,0.29,0.0,0.25,0.21,0.29,0.3,0.24,0.0,0.21,0.31,0.27,0.21,0.21,0.23,0.22,0.27,0.23,0.25,0.26,0.27,0.29,0.25,0.21,0.26,0.19,0.18,0.25,0.27,0.21,0.23,0.2,0.21,0.21,0.21,0.23,0.23,0.27,0.21,0.0,0.0,0.21,0.18,0.2,0.2,0.2,0.18,0.19,0.2,0.19,0.19,0.21,0.19,0.29,0.23,0.0,0.0,0.19,0.18,0.0,0.2,0.0,0.26,0.0,0.25,0.23,0.21,0.19,0.0,0.0,0.2,0.2,0.24,0.0,0.0,0.22,0.0,0.21,0.22,0.22,0.2,0.2,0.18,0.2,0.0,0.18,0.21,0.0,0.48,0.25,0.0,0.0,0.25,0.19,0.0,0.37,0.0,0.19,0.19,0.18,0.0,76.54
12/06/2021,1.92,1.59,1.38,1.02,0.99,1.06,1.16,1.13,0.73,0.94,0.76,0.82,0.57,0.82,0.81,0.71,0.73,0.57,0.66,0.61,0.6,0.51,0.54,0.36,0.56,0.75,0.66,0.78,0.69,0.51,0.58,0.44,0.61,0.57,0.52,0.47,0.55,0.62,0.46,0.0,0.47,0.34,0.36,0.34,0.54,0.51,0.6,0.43,0.0,0.46,0.46,0.49,0.42,0.53,0.47,0.4,0.34,0.47,0.49,0.36,0.38,0.44,0.39,0.28,0.46,0.4,0.38,0.48,0.39,0.0,0.28,0.3,0.37,0.48,0.27,0.48,0.33,0.34,0.33,0.33,0.32,0.39,0.26,0.34,0.28,0.33,0.31,0.31,0.32,0.36,0.33,0.28,0.34,0.31,0.32,0.37,0.32,0.29,0.28,0.0,0.21,0.28,0.25,0.36,0.32,0.31,0.27,0.29,0.3,0.31,0.27,0.26,0.24,0.0,0.26,0.3,0.22,0.24,0.24,0.0,0.34,0.27,0.33,0.28,0.3,0.37,0.29,0.0,0.26,0.21,0.28,0.28,0.24,0.0,0.21,0.32,0.27,0.2,0.21,0.24,0.22,0.28,0.22,0.25,0.26,0.28,0.29,0.27,0.21,0.25,0.2,0.18,0.26,0.28,0.22,0.23,0.21,0.22,0.21,0.22,0.24,0.23,0.25,0.21,0.0,0.0,0.21,0.18,0.2,0.2,0.2,0.17,0.19,0.2,0.19,0.19,0.21,0.2,0.29,0.23,0.0,0.0,0.2,0.18,0.0,0.2,0.0,0.26,0.0,0.25,0.23,0.21,0.19,0.0,0.0,0.2,0.2,0.24,0.0,0.0,0.22,0.0,0.21,0.22,0.22,0.2,0.21,0.18,0.2,0.0,0.18,0.2,0.0,0.48,0.25,0.0,0.0,0.24,0.19,0.0,0.37,0.0,0.19,0.2,0.18,0.18,76.47
12/07/2021,1.92,1.59,1.38,1.02,0.99,1.06,1.16,1.13,0.73,0.94,0.76,0.82,0.57,0.82,0.81,0.71,0.73,0.57,0.66,0.61,0.6,0.51,0.54,0.36,0.56,0.75,0.66,0.78,0.69,0.51,0.58,0.44,0.61,0.57,0.52,0.47,0.55,0.62,0.46,0.0,0.47,0.34,0.36,0.34,0.54,0.51,0.6,0.43,0.0,0.46,0.46,0.49,0.42,0.53,0.47,0.4,0.34,0.47,0.49,0.36,0.38,0.44,0.39,0.28,0.46,0.4,0.38,0.48,0.39,0.0,0.28,0.3,0.37,0.48,0.27,0.48,0.33,0.34,0.33,0.33,0.32,0.39,0.26,0.34,0.28,0.33,0.31,0.31,0.32,0.36,0.33,0.28,0.34,0.31,0.32,0.37,0.32,0.29,0.28,0.0,0.21,0.28,0.25,0.36,0.32,0.31,0.27,0.29,0.3,0.31,0.27,0.26,0.24,0.0,0.26,0.3,0.22,0.24,0.24,0.0,0.34,0.27,0.33,0.28,0.3,0.37,0.29,0.0,0.26,0.21,0.28,0.28,0.24,0.0,0.21,0.32,0.27,0.2,0.21,0.24,0.22,0.28,0.22,0.25,0.26,0.28,0.29,0.27,0.21,0.25,0.2,0.18,0.26,0.28,0.22,0.23,0.21,0.22,0.21,0.22,0.24,0.23,0.25,0.21,0.0,0.0,0.21,0.18,0.2,0.2,0.2,0.17,0.19,0.2,0.19,0.19,0.21,0.2,0.29,0.23,0.0,0.0,0.2,0.18,0.0,0.2,0.0,0.26,0.0,0.25,0.23,0.21,0.19,0.0,0.0,0.2,0.2,0.24,0.0,0.0,0.22,0.0,0.21,0.22,0.22,0.2,0.21,0.18,0.2,0.0,0.18,0.2,0.0,0.48,0.25,0.0,0.0,0.24,0.19,0.0,0.37,0.0,0.19,0.2,0.18,0.18,76.47
12/08/2021,1.92,1.59,1.38,1.02,0.99,1.06,1.16,1.13,0.73,0.94,0.76,0.82,0.57,0.82,0.81,0.71,0.73,0.57,0.66,0.61,0.6,0.51,0.54,0.36,0.56,0.75,0.66,0.78,0.69,0.51,0.58,0.44,0.61,0.57,0.52,0.47,0.55,0.62,0.46,0.0,0.47,0.34,0.36,0.34,0.54,0.51,0.6,0.43,0.0,0.46,0.46,0.49,0.42,0.53,0.47,0.4,0.34,0.47,0.49,0.36,0.38,0.44,0.39,0.28,0.46,0.4,0.38,0.48,0.39,0.0,0.28,0.3,0.37,0.48,0.27,0.48,0.33,0.34,0.33,0.33,0.32,0.39,0.26,0.34,0.28,0.33,0.31,0.31,0.32,0.36,0.33,0.28,0.34,0.31,0.32,0.37,0.32,0.29,0.28,0.0,0.21,0.28,0.25,0.36,0.32,0.31,0.27,0.29,0.3,0.31,0.27,0.26,0.24,0.0,0.26,0.3,0.22,0.24,0.24,0.0,0.34,0.27,0.33,0.28,0.3,0.37,0.29,0.0,0.26,0.21,0.28,0.28,0.24,0.0,0.21,0.32,0.27,0.2,0.21,0.24,0.22,0.28,0.22,0.25,0.26,0.28,0.29,0.27,0.21,0.25,0.2,0.18,0.26,0.28,0.22,0.23,0.21,0.22,0.21,0.22,0.24,0.23,0.25,0.21,0.0,0.0,0.21,0.18,0.2,0.2,0.2,0.17,0.19,0.2,0.19,0.19,0.21,0.2,0.29,0.23,0.0,0.0,0.2,0.18,0.0,0.2,0.0,0.26,0.0,0.25,0.23,0.21,0.19,0.0,0.0,0.2,0.2,0.24,0.0,0.0,0.22,0.0,0.21,0.22,0.22,0.2,0.21,0.18,0.2,0.0,0.18,0.2,0.0,0.48,0.25,0.0,0.0,0.24,0.19,0.0,0.37,0.0,0.19,0.2,0.18,0.18,76.47
