,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,NVDA,TSLA,JPM,JNJ,V,UNH,PYPL,HD,PG,MA,DIS,BAC,ADBE,CMCSA,XOM,NFLX,VZ,CRM,INTC,CSCO,PFE,ABT,KO,ABBV,PEP,T,NKE,TMO,CVX,MRK,ACN,AVGO,WMT,LLY,WFC,DHR,TXN,COST,MCD,MDT,QCOM,PM,UPS,HON,ORCL,LIN,BMY,UNP,NEE,C,AMGN,LOW,INTU,SBUX,MS,BA,RTX,BLK,GS,AMAT,AMT,IBM,TGT,CAT,AMD,MMM,GE,ISRG,NOW,AXP,DE,CVS,SCHW,CHTR,SPGI,ANTM,LMT,ZTS,BKNG,MU,PLD,FIS,LRCX,MDLZ,SYK,ADP,GILD,TMUS,CCI,MO,TJX,COP,CI,PNC,DUK,USB,TFC,FDX,CB,MMC,BDX,GM,EQIX,CSX,ATVI,EL,CME,CL,ILMN,COF,XTSLA,NSC,ICE,EW,SHW,SO,ADSK,FISV,D,REGN,APD,BSX,ADI,ITW,MCO,HUM,EMR,PGR,GPN,ETN,NXPI,AON,NOC,WM,TWTR,IDXX,HCA,F,FCX,ECL,BIIB,VRTX,DG,NEM,ROP,KLAC,PSA,DOW,IQV,EOG,JCI,SLB,AEP,DXCM,APTV,SNPS,GD,CNC,INFO,DLR,MET,ALGN,EXC,ROST,CMG,MSCI,LHX,KMB,TEL,A,EBAY,TT,TROW,PPG,CARR,PRU,PH,ALL,AIG,MCHP,BK,ORLY,ALXN,DD,BAX,APH,SPG,SRE,EA,DFS,TDG,XLNX,XEL,PSX,HPQ,SBAC,YUM,WELL,SYY,GIS,HLT,CMI,KMI,PAYX,TRV,IFF,CDNS,STZ,MSI,RMD,FTNT,MAR,MRNA,CTSH,USD,OTIS,MNST,MPC,GE.,ROK,AFL,MTD,WBA,CTAS,PXD,MTCH,SIVB,AZO,n/a,SUM
10/25/2021,6.06,6.03,3.87,2.11,2.21,2.08,1.37,1.46,1.87,1.31,1.11,1.0,1.08,0.74,1.0,0.87,0.8,0.8,0.9,0.79,0.64,0.69,0.75,0.57,0.73,0.59,0.61,0.62,0.57,0.55,0.5,0.57,0.48,0.54,0.62,0.56,0.53,0.57,0.54,0.54,0.49,0.53,0.51,0.48,0.55,0.47,0.42,0.39,0.39,0.38,0.4,0.41,0.42,0.33,0.39,0.42,0.37,0.31,0.42,0.41,0.35,0.38,0.31,0.36,0.33,0.35,0.31,0.33,0.3,0.32,0.29,0.37,0.27,0.29,0.31,0.35,0.3,0.25,0.3,0.32,0.24,0.28,0.27,0.24,0.26,0.26,0.2,0.28,0.2,0.2,0.22,0.24,0.23,0.22,0.18,0.2,0.23,0.2,0.26,0.19,0.23,0.2,0.22,0.22,0.15,0.21,0.22,0.18,0.22,0.19,0.2,0.16,0.19,0.2,0.16,0.16,0.19,0.18,0.18,0.19,0.19,0.19,0.18,0.17,0.17,0.16,0.15,0.17,0.17,0.25,0.17,0.16,0.15,0.15,0.14,0.12,0.17,0.14,0.19,0.16,0.16,0.14,0.14,0.17,0.17,0.15,0.14,0.1,0.13,0.13,0.12,0.13,0.13,0.13,0.11,0.13,0.14,0.14,0.12,0.11,0.14,0.12,0.13,0.12,0.0,0.13,0.11,0.12,0.11,0.13,0.0,0.13,0.14,0.12,0.11,0.13,0.12,0.13,0.11,0.12,0.0,0.12,0.11,0.0,0.0,0.13,0.11,0.12,0.12,0.0,0.0,0.11,0.12,0.12,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.12,0.11,0.31,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.13,0.11,0.0,0.0,83.53999999999999
10/26/2021,6.04,6.01,3.76,2.0,2.14,2.02,1.39,1.46,1.91,1.33,1.11,1.01,1.1,0.73,1.01,0.88,0.81,0.8,0.91,0.79,0.64,0.69,0.76,0.57,0.74,0.52,0.6,0.63,0.58,0.55,0.5,0.57,0.47,0.54,0.62,0.56,0.53,0.58,0.55,0.55,0.5,0.54,0.51,0.48,0.55,0.46,0.43,0.38,0.39,0.38,0.39,0.42,0.42,0.33,0.4,0.43,0.37,0.31,0.42,0.42,0.35,0.38,0.3,0.36,0.34,0.36,0.32,0.33,0.3,0.33,0.28,0.38,0.27,0.3,0.32,0.35,0.31,0.25,0.3,0.32,0.24,0.28,0.27,0.24,0.26,0.25,0.2,0.28,0.2,0.21,0.22,0.24,0.24,0.22,0.18,0.2,0.23,0.2,0.26,0.19,0.24,0.21,0.22,0.22,0.15,0.21,0.22,0.18,0.22,0.19,0.21,0.16,0.2,0.2,0.16,0.16,0.19,0.18,0.18,0.19,0.19,0.19,0.17,0.18,0.17,0.16,0.16,0.17,0.17,0.25,0.17,0.16,0.15,0.15,0.14,0.12,0.17,0.14,0.19,0.16,0.16,0.13,0.14,0.16,0.16,0.14,0.14,0.0,0.12,0.14,0.12,0.13,0.14,0.13,0.11,0.13,0.14,0.14,0.12,0.11,0.14,0.12,0.13,0.13,0.1,0.13,0.11,0.12,0.11,0.13,0.0,0.13,0.14,0.13,0.12,0.13,0.12,0.14,0.11,0.12,0.0,0.12,0.11,0.0,0.0,0.13,0.11,0.12,0.12,0.0,0.0,0.11,0.12,0.12,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.12,0.0,0.11,0.0,0.12,0.11,0.3,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.12,0.11,0.0,0.0,83.42000000000002
10/27/2021,6.04,6.01,3.76,2.0,2.14,2.02,1.39,1.46,1.91,1.33,1.11,1.01,1.1,0.73,1.01,0.88,0.81,0.8,0.91,0.79,0.64,0.69,0.76,0.57,0.74,0.52,0.6,0.63,0.58,0.55,0.5,0.57,0.47,0.54,0.62,0.56,0.53,0.58,0.55,0.55,0.5,0.54,0.51,0.48,0.55,0.46,0.43,0.38,0.39,0.38,0.39,0.42,0.42,0.33,0.4,0.43,0.37,0.31,0.42,0.42,0.35,0.38,0.3,0.36,0.34,0.36,0.32,0.33,0.3,0.33,0.28,0.38,0.27,0.3,0.32,0.35,0.31,0.25,0.3,0.32,0.24,0.28,0.27,0.24,0.26,0.25,0.2,0.28,0.2,0.21,0.22,0.24,0.24,0.22,0.18,0.2,0.23,0.2,0.26,0.19,0.24,0.21,0.22,0.22,0.15,0.21,0.22,0.18,0.22,0.19,0.21,0.16,0.2,0.2,0.16,0.16,0.19,0.18,0.18,0.19,0.19,0.19,0.17,0.18,0.17,0.16,0.16,0.17,0.17,0.25,0.17,0.16,0.15,0.15,0.14,0.12,0.17,0.14,0.19,0.16,0.16,0.13,0.14,0.16,0.16,0.14,0.14,0.0,0.12,0.14,0.12,0.13,0.14,0.13,0.11,0.13,0.14,0.14,0.12,0.11,0.14,0.12,0.13,0.13,0.1,0.13,0.11,0.12,0.11,0.13,0.0,0.13,0.14,0.13,0.12,0.13,0.12,0.14,0.11,0.12,0.0,0.12,0.11,0.0,0.0,0.13,0.11,0.12,0.12,0.0,0.0,0.11,0.12,0.12,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.12,0.0,0.11,0.0,0.12,0.11,0.3,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.12,0.11,0.0,0.0,83.42000000000002
10/28/2021,6.01,5.96,3.72,2.02,2.13,2.01,1.39,1.49,2.14,1.31,1.11,1.02,1.09,0.75,1.02,0.88,0.81,0.8,0.91,0.79,0.64,0.7,0.77,0.56,0.74,0.52,0.6,0.62,0.58,0.54,0.49,0.57,0.47,0.54,0.62,0.57,0.53,0.58,0.55,0.55,0.5,0.54,0.5,0.48,0.56,0.46,0.43,0.38,0.39,0.38,0.39,0.42,0.42,0.33,0.4,0.43,0.37,0.3,0.42,0.42,0.35,0.38,0.3,0.35,0.34,0.36,0.32,0.33,0.29,0.33,0.29,0.38,0.27,0.3,0.32,0.35,0.3,0.26,0.3,0.32,0.24,0.28,0.27,0.24,0.26,0.26,0.2,0.28,0.2,0.2,0.22,0.24,0.24,0.22,0.18,0.2,0.23,0.2,0.26,0.19,0.24,0.2,0.22,0.22,0.15,0.21,0.22,0.18,0.22,0.19,0.21,0.16,0.2,0.2,0.16,0.16,0.19,0.18,0.18,0.19,0.19,0.19,0.17,0.18,0.17,0.16,0.16,0.17,0.16,0.25,0.17,0.16,0.15,0.15,0.15,0.12,0.17,0.14,0.19,0.16,0.16,0.13,0.14,0.15,0.16,0.15,0.14,0.1,0.12,0.14,0.12,0.13,0.13,0.13,0.11,0.13,0.14,0.14,0.12,0.11,0.14,0.12,0.13,0.12,0.0,0.13,0.11,0.12,0.11,0.13,0.1,0.13,0.14,0.13,0.11,0.13,0.12,0.13,0.11,0.12,0.0,0.12,0.11,0.0,0.0,0.13,0.11,0.12,0.12,0.0,0.0,0.11,0.12,0.12,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.12,0.11,0.32,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.12,0.11,0.0,0.0,83.51
10/29/2021,6.03,5.99,3.78,1.93,2.16,2.02,1.39,1.58,2.12,1.32,1.12,1.01,1.1,0.73,1.01,0.89,0.8,0.8,0.91,0.79,0.63,0.72,0.76,0.56,0.74,0.5,0.6,0.63,0.58,0.54,0.5,0.57,0.47,0.54,0.61,0.57,0.53,0.58,0.56,0.55,0.51,0.53,0.5,0.47,0.55,0.45,0.43,0.38,0.39,0.41,0.39,0.41,0.42,0.33,0.4,0.43,0.37,0.3,0.42,0.43,0.35,0.39,0.3,0.35,0.34,0.36,0.31,0.34,0.29,0.33,0.28,0.38,0.27,0.3,0.32,0.34,0.3,0.25,0.3,0.32,0.24,0.29,0.27,0.21,0.26,0.26,0.2,0.28,0.19,0.2,0.22,0.24,0.24,0.22,0.18,0.2,0.23,0.2,0.26,0.19,0.24,0.2,0.22,0.22,0.15,0.21,0.22,0.18,0.21,0.19,0.21,0.16,0.2,0.2,0.17,0.16,0.19,0.18,0.18,0.19,0.19,0.2,0.17,0.18,0.17,0.16,0.16,0.17,0.16,0.25,0.16,0.16,0.15,0.15,0.14,0.12,0.17,0.13,0.19,0.15,0.16,0.13,0.14,0.15,0.16,0.15,0.15,0.1,0.12,0.13,0.12,0.13,0.13,0.13,0.11,0.13,0.14,0.13,0.12,0.11,0.14,0.12,0.13,0.12,0.11,0.13,0.11,0.12,0.11,0.13,0.1,0.13,0.14,0.12,0.12,0.12,0.12,0.13,0.11,0.12,0.0,0.12,0.11,0.0,0.0,0.13,0.0,0.12,0.12,0.0,0.0,0.11,0.12,0.12,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.11,0.11,0.31,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.12,0.11,0.0,0.0,83.51000000000002
11/01/2021,6.13,6.23,3.84,1.93,2.25,2.11,1.37,1.59,2.23,1.3,1.1,0.91,1.1,0.71,1.01,0.89,0.74,0.79,0.9,0.78,0.61,0.7,0.76,0.56,0.74,0.5,0.61,0.62,0.58,0.56,0.5,0.57,0.47,0.54,0.62,0.56,0.56,0.58,0.56,0.54,0.51,0.54,0.49,0.44,0.55,0.47,0.42,0.39,0.38,0.4,0.39,0.41,0.42,0.32,0.4,0.43,0.37,0.3,0.42,0.43,0.34,0.38,0.29,0.34,0.34,0.36,0.32,0.33,0.29,0.33,0.29,0.38,0.27,0.3,0.32,0.35,0.29,0.25,0.3,0.31,0.23,0.29,0.27,0.21,0.26,0.26,0.2,0.28,0.18,0.21,0.22,0.23,0.24,0.22,0.17,0.2,0.21,0.2,0.26,0.19,0.23,0.2,0.21,0.22,0.15,0.22,0.22,0.18,0.2,0.19,0.21,0.16,0.19,0.2,0.17,0.16,0.17,0.19,0.18,0.19,0.19,0.2,0.17,0.18,0.15,0.16,0.17,0.17,0.16,0.24,0.17,0.17,0.15,0.15,0.14,0.11,0.17,0.14,0.19,0.14,0.16,0.11,0.14,0.16,0.17,0.14,0.14,0.0,0.12,0.13,0.11,0.13,0.14,0.13,0.11,0.13,0.14,0.13,0.12,0.11,0.14,0.12,0.13,0.12,0.11,0.13,0.12,0.12,0.12,0.13,0.1,0.13,0.14,0.11,0.11,0.12,0.12,0.12,0.11,0.12,0.0,0.12,0.11,0.0,0.0,0.13,0.1,0.12,0.11,0.0,0.0,0.0,0.12,0.12,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.11,0.11,0.31,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.11,0.0,0.0,83.69000000000001
11/02/2021,6.0,6.36,3.75,1.97,2.28,2.13,1.36,1.63,2.31,1.3,1.09,0.91,1.11,0.7,1.01,0.89,0.75,0.78,0.9,0.79,0.6,0.7,0.78,0.56,0.74,0.51,0.6,0.63,0.58,0.56,0.52,0.57,0.46,0.55,0.64,0.57,0.57,0.58,0.56,0.54,0.52,0.54,0.51,0.44,0.55,0.47,0.41,0.38,0.38,0.4,0.39,0.4,0.42,0.33,0.4,0.43,0.36,0.3,0.42,0.44,0.32,0.38,0.29,0.34,0.34,0.36,0.32,0.33,0.29,0.33,0.29,0.37,0.26,0.29,0.33,0.35,0.29,0.25,0.3,0.31,0.22,0.29,0.27,0.21,0.26,0.25,0.2,0.27,0.18,0.2,0.22,0.23,0.24,0.21,0.17,0.2,0.21,0.2,0.25,0.19,0.23,0.2,0.21,0.22,0.15,0.22,0.22,0.18,0.2,0.19,0.21,0.15,0.19,0.2,0.16,0.16,0.17,0.2,0.18,0.2,0.19,0.2,0.17,0.18,0.15,0.16,0.17,0.17,0.16,0.24,0.17,0.17,0.15,0.15,0.14,0.11,0.17,0.14,0.18,0.14,0.16,0.11,0.15,0.16,0.17,0.14,0.14,0.0,0.12,0.13,0.11,0.13,0.15,0.13,0.11,0.13,0.14,0.13,0.12,0.11,0.15,0.12,0.13,0.12,0.11,0.13,0.11,0.12,0.12,0.13,0.1,0.13,0.14,0.12,0.11,0.12,0.12,0.13,0.11,0.13,0.0,0.12,0.11,0.0,0.0,0.13,0.1,0.12,0.11,0.0,0.0,0.0,0.12,0.12,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.12,0.11,0.31,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.11,0.0,0.0,83.83000000000001
11/03/2021,6.0,6.36,3.75,1.97,2.28,2.13,1.36,1.63,2.31,1.3,1.09,0.91,1.11,0.7,1.01,0.89,0.75,0.78,0.9,0.79,0.6,0.7,0.78,0.56,0.74,0.51,0.6,0.63,0.58,0.56,0.52,0.57,0.46,0.55,0.64,0.57,0.57,0.58,0.56,0.54,0.52,0.54,0.51,0.44,0.55,0.47,0.41,0.38,0.38,0.4,0.39,0.4,0.42,0.33,0.4,0.43,0.36,0.3,0.42,0.44,0.32,0.38,0.29,0.34,0.34,0.36,0.32,0.33,0.29,0.33,0.29,0.37,0.26,0.29,0.33,0.35,0.29,0.25,0.3,0.31,0.22,0.29,0.27,0.21,0.26,0.25,0.2,0.27,0.18,0.2,0.22,0.23,0.24,0.21,0.17,0.2,0.21,0.2,0.25,0.19,0.23,0.2,0.21,0.22,0.15,0.22,0.22,0.18,0.2,0.19,0.21,0.15,0.19,0.2,0.16,0.16,0.17,0.2,0.18,0.2,0.19,0.2,0.17,0.18,0.15,0.16,0.17,0.17,0.16,0.24,0.17,0.17,0.15,0.15,0.14,0.11,0.17,0.14,0.18,0.14,0.16,0.11,0.15,0.16,0.17,0.14,0.14,0.0,0.12,0.13,0.11,0.13,0.15,0.13,0.11,0.13,0.14,0.13,0.12,0.11,0.15,0.12,0.13,0.12,0.11,0.13,0.11,0.12,0.12,0.13,0.1,0.13,0.14,0.12,0.11,0.12,0.12,0.13,0.11,0.13,0.0,0.12,0.11,0.0,0.0,0.13,0.1,0.12,0.11,0.0,0.0,0.0,0.12,0.12,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.12,0.11,0.31,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.11,0.0,0.0,83.83000000000001
11/04/2021,5.96,6.31,3.68,2.0,2.2,2.06,1.35,1.64,2.5,1.29,1.09,0.91,1.09,0.69,0.99,0.88,0.74,0.79,0.9,0.78,0.61,0.71,0.77,0.56,0.75,0.51,0.6,0.62,0.58,0.56,0.52,0.57,0.46,0.54,0.64,0.56,0.57,0.57,0.55,0.55,0.5,0.54,0.5,0.44,0.55,0.48,0.41,0.39,0.37,0.39,0.39,0.4,0.42,0.33,0.4,0.43,0.36,0.3,0.42,0.42,0.33,0.39,0.3,0.34,0.34,0.36,0.32,0.33,0.29,0.33,0.29,0.39,0.26,0.3,0.32,0.34,0.29,0.26,0.3,0.31,0.22,0.28,0.27,0.21,0.26,0.26,0.2,0.27,0.18,0.21,0.22,0.23,0.24,0.21,0.17,0.2,0.21,0.2,0.25,0.19,0.23,0.2,0.21,0.22,0.15,0.21,0.21,0.18,0.2,0.19,0.2,0.16,0.19,0.2,0.16,0.16,0.17,0.2,0.18,0.2,0.18,0.19,0.17,0.18,0.16,0.16,0.17,0.17,0.16,0.24,0.17,0.16,0.15,0.15,0.14,0.11,0.17,0.14,0.18,0.14,0.16,0.11,0.14,0.16,0.18,0.14,0.14,0.1,0.12,0.13,0.11,0.13,0.15,0.13,0.11,0.13,0.14,0.13,0.12,0.11,0.15,0.12,0.13,0.12,0.11,0.13,0.11,0.12,0.12,0.13,0.1,0.13,0.14,0.11,0.11,0.13,0.12,0.13,0.11,0.12,0.0,0.11,0.11,0.0,0.0,0.13,0.11,0.12,0.11,0.0,0.0,0.0,0.12,0.13,0.1,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.11,0.11,0.3,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.11,0.0,0.0,83.60000000000001
11/05/2021,5.98,6.35,3.66,1.98,2.22,2.09,1.35,1.67,2.41,1.29,1.11,0.9,1.08,0.68,0.99,0.89,0.73,0.78,0.9,0.77,0.61,0.7,0.76,0.55,0.75,0.51,0.62,0.65,0.57,0.55,0.52,0.57,0.46,0.54,0.64,0.56,0.57,0.58,0.56,0.54,0.52,0.53,0.51,0.44,0.56,0.47,0.41,0.39,0.37,0.39,0.39,0.4,0.43,0.33,0.4,0.43,0.35,0.31,0.42,0.43,0.33,0.39,0.3,0.34,0.34,0.36,0.33,0.33,0.29,0.33,0.29,0.39,0.27,0.3,0.33,0.35,0.28,0.26,0.31,0.31,0.22,0.28,0.26,0.2,0.26,0.26,0.2,0.28,0.17,0.21,0.22,0.23,0.24,0.21,0.17,0.2,0.21,0.21,0.25,0.19,0.23,0.2,0.21,0.22,0.15,0.21,0.21,0.18,0.2,0.19,0.2,0.15,0.2,0.2,0.16,0.16,0.17,0.2,0.18,0.2,0.18,0.19,0.17,0.18,0.15,0.15,0.17,0.17,0.16,0.24,0.17,0.16,0.15,0.15,0.14,0.0,0.17,0.14,0.17,0.13,0.16,0.11,0.14,0.16,0.18,0.14,0.14,0.1,0.12,0.13,0.11,0.13,0.15,0.13,0.11,0.12,0.14,0.13,0.12,0.11,0.16,0.12,0.13,0.12,0.1,0.13,0.11,0.12,0.12,0.13,0.1,0.13,0.14,0.11,0.11,0.13,0.12,0.12,0.11,0.12,0.0,0.11,0.11,0.0,0.0,0.13,0.11,0.12,0.11,0.0,0.1,0.0,0.12,0.13,0.1,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.11,0.11,0.31,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.11,0.0,0.0,83.58
11/08/2021,5.95,6.35,3.8,2.01,2.24,2.1,1.34,1.86,2.51,1.26,1.09,0.88,1.08,0.67,0.99,0.89,0.73,0.78,0.88,0.81,0.61,0.68,0.74,0.54,0.75,0.51,0.6,0.62,0.57,0.55,0.52,0.57,0.44,0.56,0.63,0.55,0.58,0.58,0.57,0.54,0.54,0.52,0.49,0.44,0.57,0.48,0.41,0.44,0.37,0.39,0.39,0.4,0.43,0.33,0.39,0.42,0.34,0.31,0.42,0.43,0.33,0.37,0.29,0.33,0.34,0.35,0.34,0.32,0.27,0.32,0.28,0.42,0.26,0.29,0.33,0.35,0.28,0.25,0.31,0.31,0.22,0.28,0.26,0.21,0.26,0.25,0.2,0.28,0.17,0.21,0.22,0.23,0.24,0.21,0.18,0.2,0.21,0.21,0.25,0.18,0.22,0.2,0.2,0.21,0.15,0.21,0.2,0.18,0.21,0.18,0.2,0.13,0.2,0.2,0.16,0.16,0.17,0.2,0.18,0.19,0.18,0.19,0.17,0.18,0.15,0.15,0.17,0.17,0.15,0.24,0.17,0.16,0.15,0.15,0.14,0.0,0.17,0.15,0.16,0.13,0.16,0.11,0.14,0.15,0.19,0.14,0.14,0.11,0.13,0.13,0.11,0.13,0.16,0.13,0.11,0.12,0.13,0.13,0.12,0.11,0.15,0.12,0.13,0.11,0.11,0.13,0.11,0.12,0.13,0.13,0.11,0.13,0.14,0.11,0.11,0.13,0.12,0.12,0.11,0.12,0.0,0.11,0.11,0.11,0.0,0.13,0.11,0.12,0.11,0.0,0.1,0.0,0.12,0.14,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.11,0.0,0.12,0.11,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.11,0.0,0.0,83.74000000000001
11/09/2021,5.94,6.32,3.83,2.03,2.24,2.1,1.33,1.85,2.48,1.26,1.08,0.91,1.08,0.66,0.98,0.89,0.76,0.8,0.87,0.79,0.62,0.69,0.71,0.54,0.75,0.52,0.6,0.68,0.55,0.55,0.52,0.57,0.45,0.57,0.61,0.56,0.52,0.58,0.57,0.54,0.53,0.52,0.46,0.45,0.57,0.48,0.41,0.46,0.37,0.38,0.39,0.39,0.43,0.33,0.39,0.42,0.34,0.3,0.42,0.42,0.34,0.36,0.31,0.34,0.34,0.34,0.35,0.32,0.28,0.31,0.28,0.41,0.26,0.3,0.33,0.34,0.28,0.25,0.31,0.3,0.22,0.28,0.26,0.21,0.26,0.27,0.21,0.27,0.18,0.22,0.22,0.23,0.24,0.21,0.18,0.19,0.21,0.21,0.25,0.18,0.22,0.2,0.2,0.21,0.15,0.21,0.2,0.17,0.21,0.18,0.2,0.13,0.2,0.2,0.16,0.15,0.17,0.2,0.17,0.19,0.18,0.19,0.17,0.18,0.15,0.15,0.16,0.17,0.15,0.25,0.17,0.16,0.15,0.15,0.14,0.0,0.17,0.15,0.16,0.14,0.15,0.11,0.14,0.15,0.19,0.14,0.14,0.0,0.13,0.13,0.11,0.13,0.16,0.12,0.11,0.12,0.14,0.13,0.12,0.11,0.15,0.12,0.13,0.12,0.11,0.13,0.11,0.12,0.13,0.13,0.11,0.13,0.14,0.11,0.11,0.13,0.12,0.12,0.11,0.13,0.0,0.11,0.11,0.11,0.0,0.13,0.12,0.12,0.11,0.0,0.11,0.0,0.12,0.14,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.1,0.0,0.12,0.12,0.21,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.11,0.0,0.0,83.68
11/10/2021,5.94,6.32,3.83,2.03,2.24,2.1,1.33,1.85,2.48,1.26,1.08,0.91,1.08,0.66,0.98,0.89,0.76,0.8,0.87,0.79,0.62,0.69,0.71,0.54,0.75,0.52,0.6,0.68,0.55,0.55,0.52,0.57,0.45,0.57,0.61,0.56,0.52,0.58,0.57,0.54,0.53,0.52,0.46,0.45,0.57,0.48,0.41,0.46,0.37,0.38,0.39,0.39,0.43,0.33,0.39,0.42,0.34,0.3,0.42,0.42,0.34,0.36,0.31,0.34,0.34,0.34,0.35,0.32,0.28,0.31,0.28,0.41,0.26,0.3,0.33,0.34,0.28,0.25,0.31,0.3,0.22,0.28,0.26,0.21,0.26,0.27,0.21,0.27,0.18,0.22,0.22,0.23,0.24,0.21,0.18,0.19,0.21,0.21,0.25,0.18,0.22,0.2,0.2,0.21,0.15,0.21,0.2,0.17,0.21,0.18,0.2,0.13,0.2,0.2,0.16,0.15,0.17,0.2,0.17,0.19,0.18,0.19,0.17,0.18,0.15,0.15,0.16,0.17,0.15,0.25,0.17,0.16,0.15,0.15,0.14,0.0,0.17,0.15,0.16,0.14,0.15,0.11,0.14,0.15,0.19,0.14,0.14,0.0,0.13,0.13,0.11,0.13,0.16,0.12,0.11,0.12,0.14,0.13,0.12,0.11,0.15,0.12,0.13,0.12,0.11,0.13,0.11,0.12,0.13,0.13,0.11,0.13,0.14,0.11,0.11,0.13,0.12,0.12,0.11,0.13,0.0,0.11,0.11,0.11,0.0,0.13,0.12,0.12,0.11,0.0,0.11,0.0,0.12,0.14,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.1,0.0,0.12,0.12,0.21,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.11,0.0,0.0,83.68
