,AAPL,MSFT,GOOG,AMZN,FB,TSLA,NVDA,BRK.B,JPM,JNJ,UNH,V,PG,HD,PYPL,DIS,MA,ADBE,BAC,CMCSA,PFE,CSCO,NFLX,CRM,XOM,VZ,ABT,INTC,KO,NKE,TMO,PEP,ABBV,ACN,LLY,WMT,DHR,WFC,COST,AVGO,T,CVX,MDT,TXN,NEE,QCOM,LIN,ORCL,HON,MS,INTU,C,UNP,LOW,UPS,GS,BLK,AMD,RTX,AMGN,IBM,TGT,ISRG,AMAT,CAT,DE,GE,MMM,SCHW,CVS,CHTR,SPGI,AXP,ZTS,PLD,ANTM,BKNG,TJX,MO,SYK,ADP,LMT,MDLZ,LRCX,TMUS,CB,DUK,MU,FIS,PNC,MMC,EL,USB,COF,TFC,CSX,ADSK,COP,EW,CI,SHW,BDX,CME,FISV,REGN,ILMN,SO,ETN,ITW,ICE,CL,HCA,FDX,NSC,BSX,ATVI,GM,D,AON,EMR,ADI,MCO,APD,WM,NXPI,IDXX,PGR,ECL,DG,NOC,CMG,JCI,HUM,BIIB,A,VRTX,FCX,ALGN,F,TWTR,ROP,KLAC,TEL,SNPS,GPN,TROW,IQV,PSA,EXC,LHX,DOW,EBAY,TT,AIG,CARR,NEM,MET,GD,APH,AEP,INFO,ROST,CDNS,BK,APTV,ORLY,PRU,SRE,CTSH,RMD,ALL,EA,TRV,FTNT,MCHP,SYY,EOG,DD,SLB,DFS,PPG,PH,MPC,BAX,CNC,IFF,XLNX,NUE,XEL,ROK,PAYX,STZ,OTIS,AFL,MNST,GIS,MTD,WELL,KR,FRC,HPQ,n/a,WBA,CTAS,PXD,ADM,MRK,PM,BMY,MRNA,GILD,SPG,MSI,YUM,SIVB,AGPXX,PSX,KMI,STT,AMP,ENPH,ETSY,FAST,KEYS,DHI,DXCM,AZO,O,VRSK,MCK,PEP.,CHV.,4I1.,TRVC.,GE.,DUT.,PEO.,RME.,WST,ALS.,A4S.,WMB,CMI,AME,DVN,BLL,PEG,CTVA,AVB,OXY,VLO,DLTR,CCI,KMB,DLR,SUM
12/23/2021,7.45,7.03,4.7,0.0,2.26,2.32,2.1,1.55,1.35,1.24,1.28,0.97,1.08,1.19,0.0,0.75,0.8,0.8,0.95,0.67,1.06,0.72,0.8,0.76,0.71,0.65,0.67,0.57,0.63,0.59,0.75,0.67,0.65,0.69,0.63,0.6,0.6,0.55,0.73,0.74,0.5,0.62,0.38,0.49,0.5,0.58,0.48,0.46,0.4,0.39,0.47,0.36,0.44,0.49,0.42,0.36,0.37,0.0,0.34,0.0,0.32,0.33,0.33,0.37,0.3,0.27,0.28,0.29,0.34,0.38,0.24,0.32,0.27,0.32,0.33,0.31,0.25,0.24,0.0,0.22,0.28,0.24,0.26,0.27,0.2,0.23,0.23,0.27,0.19,0.24,0.24,0.22,0.21,0.17,0.22,0.22,0.0,0.26,0.2,0.2,0.23,0.21,0.22,0.17,0.18,0.16,0.2,0.19,0.19,0.21,0.0,0.17,0.17,0.19,0.15,0.14,0.22,0.18,0.19,0.15,0.26,0.18,0.19,0.18,0.17,0.15,0.17,0.16,0.15,0.16,0.13,0.15,0.16,0.11,0.13,0.15,0.16,0.0,0.22,0.0,0.14,0.17,0.14,0.15,0.1,0.13,0.14,0.16,0.15,0.12,0.12,0.12,0.13,0.13,0.13,0.14,0.12,0.13,0.14,0.13,0.15,0.11,0.14,0.13,0.12,0.13,0.11,0.12,0.12,0.1,0.0,0.11,0.11,0.14,0.13,0.1,0.14,0.11,0.11,0.0,0.11,0.11,0.11,0.11,0.14,0.1,0.0,0.0,0.1,0.11,0.11,0.11,0.0,0.0,0.0,0.12,0.1,0.0,0.0,0.1,0.12,0.0,0.0,0.1,0.11,0.1,0.59,0.41,0.0,0.36,0.27,0.14,0.13,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.16,0.12,0.11,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.41000000000001
12/24/2021,7.47,7.07,4.68,0.0,2.28,2.37,2.17,1.54,1.34,1.22,1.27,0.98,1.06,1.18,0.0,0.76,0.82,0.79,0.96,0.67,1.01,0.72,0.8,0.76,0.71,0.63,0.66,0.57,0.62,0.62,0.73,0.65,0.63,0.69,0.62,0.6,0.59,0.55,0.71,0.73,0.5,0.62,0.38,0.49,0.5,0.58,0.48,0.45,0.4,0.39,0.48,0.36,0.44,0.48,0.43,0.36,0.37,0.0,0.34,0.0,0.32,0.32,0.34,0.38,0.3,0.28,0.29,0.28,0.35,0.37,0.24,0.32,0.27,0.32,0.33,0.31,0.26,0.24,0.0,0.23,0.28,0.24,0.25,0.27,0.2,0.23,0.22,0.29,0.19,0.24,0.24,0.22,0.21,0.18,0.22,0.22,0.0,0.26,0.2,0.2,0.23,0.2,0.22,0.17,0.18,0.16,0.19,0.19,0.19,0.21,0.0,0.17,0.17,0.19,0.16,0.14,0.22,0.17,0.19,0.15,0.26,0.18,0.19,0.18,0.17,0.15,0.17,0.16,0.15,0.16,0.13,0.15,0.16,0.1,0.13,0.15,0.16,0.0,0.22,0.0,0.14,0.18,0.15,0.15,0.1,0.12,0.14,0.15,0.15,0.12,0.12,0.12,0.13,0.13,0.13,0.13,0.12,0.13,0.14,0.12,0.15,0.11,0.14,0.13,0.12,0.13,0.12,0.11,0.13,0.1,0.0,0.11,0.11,0.14,0.13,0.11,0.14,0.11,0.11,0.0,0.11,0.11,0.11,0.11,0.14,0.1,0.0,0.0,0.1,0.11,0.11,0.11,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.1,0.12,0.0,0.0,0.1,0.11,0.1,0.57,0.4,0.0,0.34,0.26,0.14,0.13,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.16,0.11,0.11,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.32
12/27/2021,7.48,7.1,4.69,0.0,2.25,2.65,2.17,1.52,1.33,1.2,1.27,0.97,1.06,1.18,0.0,0.76,0.83,0.8,0.95,0.67,0.99,0.72,0.8,0.75,0.71,0.62,0.67,0.57,0.62,0.6,0.73,0.0,0.64,0.7,0.63,0.59,0.59,0.55,0.71,0.73,0.5,0.0,0.38,0.49,0.49,0.58,0.48,0.43,0.4,0.39,0.48,0.0,0.44,0.48,0.43,0.36,0.37,0.0,0.34,0.0,0.32,0.32,0.35,0.38,0.31,0.27,0.0,0.28,0.35,0.37,0.24,0.32,0.27,0.32,0.32,0.31,0.26,0.24,0.0,0.23,0.29,0.24,0.25,0.27,0.19,0.23,0.22,0.3,0.19,0.24,0.24,0.23,0.21,0.18,0.22,0.22,0.0,0.26,0.21,0.2,0.23,0.2,0.22,0.17,0.18,0.16,0.19,0.18,0.19,0.21,0.0,0.17,0.17,0.19,0.16,0.14,0.23,0.17,0.19,0.15,0.26,0.0,0.18,0.18,0.17,0.15,0.17,0.16,0.15,0.16,0.13,0.15,0.16,0.1,0.13,0.15,0.17,0.0,0.22,0.0,0.14,0.18,0.14,0.15,0.1,0.13,0.15,0.15,0.0,0.12,0.12,0.12,0.12,0.13,0.13,0.13,0.13,0.13,0.14,0.12,0.15,0.11,0.14,0.13,0.12,0.13,0.12,0.11,0.13,0.0,0.0,0.11,0.11,0.14,0.13,0.11,0.14,0.11,0.11,0.0,0.11,0.11,0.11,0.11,0.14,0.1,0.0,0.0,0.0,0.11,0.12,0.11,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.1,0.12,0.0,0.0,0.1,0.11,0.1,0.56,0.0,0.0,0.31,0.26,0.14,0.13,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.16,0.11,0.11,0.1,0.1,0.64,0.61,0.4,0.36,0.29,0.18,0.15,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.5
12/28/2021,7.48,7.1,4.69,0.0,2.25,2.65,2.17,1.52,1.33,1.2,1.27,0.97,1.06,1.18,0.0,0.76,0.83,0.8,0.95,0.67,0.99,0.72,0.8,0.75,0.71,0.62,0.67,0.57,0.62,0.6,0.73,0.0,0.64,0.7,0.63,0.59,0.59,0.55,0.71,0.73,0.5,0.0,0.38,0.49,0.49,0.58,0.48,0.43,0.4,0.39,0.48,0.0,0.44,0.48,0.43,0.36,0.37,0.0,0.34,0.0,0.32,0.32,0.35,0.38,0.31,0.27,0.0,0.28,0.35,0.37,0.24,0.32,0.27,0.32,0.32,0.31,0.26,0.24,0.0,0.23,0.29,0.24,0.25,0.27,0.19,0.23,0.22,0.3,0.19,0.24,0.24,0.23,0.21,0.18,0.22,0.22,0.0,0.26,0.21,0.2,0.23,0.2,0.22,0.17,0.18,0.16,0.19,0.18,0.19,0.21,0.0,0.17,0.17,0.19,0.16,0.14,0.23,0.17,0.19,0.15,0.26,0.0,0.18,0.18,0.17,0.15,0.17,0.16,0.15,0.16,0.13,0.15,0.16,0.1,0.13,0.15,0.17,0.0,0.22,0.0,0.14,0.18,0.14,0.15,0.1,0.13,0.15,0.15,0.0,0.12,0.12,0.12,0.12,0.13,0.13,0.13,0.13,0.13,0.14,0.12,0.15,0.11,0.14,0.13,0.12,0.13,0.12,0.11,0.13,0.0,0.0,0.11,0.11,0.14,0.13,0.11,0.14,0.11,0.11,0.0,0.11,0.11,0.11,0.11,0.14,0.1,0.0,0.0,0.0,0.11,0.12,0.11,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.1,0.12,0.0,0.0,0.1,0.11,0.1,0.56,0.0,0.0,0.31,0.26,0.14,0.13,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.16,0.11,0.11,0.1,0.1,0.64,0.61,0.4,0.36,0.29,0.18,0.15,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.5
12/29/2021,7.46,7.08,4.68,0.0,2.24,2.65,2.16,1.52,1.33,1.2,1.26,0.97,1.05,1.17,0.0,0.75,0.82,0.79,0.95,0.67,0.98,0.72,0.79,0.75,0.71,0.62,0.67,0.56,0.62,0.6,0.72,0.64,0.63,0.7,0.63,0.58,0.59,0.55,0.71,0.73,0.5,0.61,0.37,0.48,0.49,0.58,0.48,0.43,0.4,0.39,0.48,0.36,0.44,0.48,0.43,0.36,0.37,0.0,0.34,0.0,0.32,0.32,0.35,0.38,0.31,0.27,0.28,0.28,0.35,0.36,0.24,0.31,0.27,0.32,0.32,0.31,0.26,0.24,0.0,0.23,0.29,0.24,0.25,0.27,0.19,0.23,0.22,0.3,0.19,0.23,0.23,0.23,0.21,0.17,0.22,0.22,0.0,0.26,0.21,0.2,0.23,0.2,0.22,0.17,0.18,0.16,0.19,0.18,0.19,0.21,0.0,0.17,0.17,0.19,0.16,0.14,0.22,0.17,0.19,0.15,0.26,0.18,0.18,0.18,0.17,0.15,0.17,0.15,0.15,0.16,0.13,0.15,0.16,0.1,0.13,0.15,0.17,0.0,0.22,0.0,0.14,0.18,0.14,0.15,0.1,0.12,0.14,0.15,0.15,0.12,0.12,0.12,0.12,0.13,0.13,0.13,0.12,0.13,0.14,0.12,0.15,0.11,0.14,0.13,0.12,0.13,0.12,0.11,0.12,0.1,0.0,0.11,0.11,0.14,0.13,0.11,0.14,0.11,0.11,0.0,0.11,0.11,0.11,0.11,0.14,0.0,0.0,0.0,0.0,0.11,0.12,0.11,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.1,0.12,0.0,0.0,0.1,0.11,0.1,0.56,0.4,0.0,0.31,0.26,0.14,0.13,0.11,0.11,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.16,0.11,0.11,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.37
12/30/2021,7.52,7.14,4.64,0.0,2.28,2.67,2.23,1.51,1.31,1.19,1.26,0.96,1.05,1.18,0.0,0.74,0.81,0.79,0.94,0.66,0.98,0.72,0.78,0.76,0.71,0.61,0.67,0.56,0.61,0.6,0.73,0.64,0.63,0.71,0.63,0.58,0.59,0.54,0.71,0.73,0.49,0.62,0.37,0.49,0.48,0.58,0.48,0.42,0.4,0.39,0.49,0.35,0.43,0.48,0.43,0.35,0.36,0.0,0.34,0.0,0.32,0.32,0.35,0.39,0.3,0.27,0.28,0.28,0.35,0.36,0.23,0.31,0.27,0.32,0.33,0.31,0.25,0.24,0.0,0.23,0.29,0.24,0.25,0.28,0.19,0.23,0.21,0.29,0.18,0.23,0.23,0.22,0.21,0.17,0.22,0.22,0.0,0.26,0.21,0.2,0.23,0.2,0.22,0.16,0.18,0.15,0.19,0.18,0.19,0.21,0.0,0.17,0.17,0.19,0.16,0.14,0.22,0.17,0.19,0.15,0.26,0.18,0.18,0.18,0.17,0.15,0.17,0.15,0.15,0.16,0.13,0.15,0.16,0.1,0.13,0.15,0.17,0.0,0.22,0.0,0.14,0.18,0.15,0.15,0.1,0.12,0.14,0.15,0.15,0.11,0.12,0.12,0.12,0.13,0.13,0.13,0.12,0.13,0.14,0.12,0.15,0.11,0.14,0.13,0.12,0.13,0.11,0.11,0.13,0.1,0.0,0.1,0.1,0.14,0.13,0.11,0.14,0.11,0.11,0.0,0.11,0.11,0.11,0.11,0.13,0.0,0.0,0.0,0.0,0.11,0.12,0.11,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.1,0.12,0.0,0.0,0.1,0.11,0.1,0.56,0.39,0.0,0.3,0.25,0.14,0.13,0.11,0.11,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.15,0.11,0.11,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.32000000000001
12/31/2021,7.49,7.13,4.6,0.0,2.28,2.66,2.18,1.52,1.32,1.2,1.27,0.96,1.06,1.18,0.0,0.75,0.81,0.78,0.94,0.67,0.96,0.73,0.78,0.75,0.7,0.61,0.67,0.56,0.61,0.6,0.72,0.64,0.63,0.71,0.63,0.59,0.58,0.54,0.72,0.73,0.49,0.62,0.38,0.49,0.49,0.58,0.48,0.42,0.4,0.38,0.48,0.35,0.44,0.48,0.43,0.35,0.36,0.0,0.34,0.0,0.32,0.32,0.35,0.38,0.3,0.27,0.28,0.28,0.34,0.37,0.24,0.31,0.27,0.32,0.33,0.31,0.25,0.24,0.0,0.23,0.29,0.24,0.25,0.27,0.19,0.23,0.22,0.29,0.18,0.24,0.24,0.22,0.21,0.17,0.22,0.22,0.0,0.26,0.2,0.2,0.23,0.19,0.22,0.16,0.18,0.15,0.19,0.18,0.19,0.21,0.0,0.17,0.17,0.19,0.16,0.14,0.22,0.17,0.19,0.15,0.26,0.18,0.18,0.18,0.17,0.15,0.17,0.16,0.15,0.16,0.13,0.15,0.16,0.1,0.13,0.15,0.17,0.0,0.22,0.0,0.14,0.18,0.15,0.15,0.1,0.13,0.14,0.15,0.15,0.12,0.12,0.12,0.12,0.13,0.13,0.13,0.12,0.13,0.14,0.12,0.14,0.11,0.14,0.13,0.12,0.13,0.11,0.11,0.13,0.1,0.0,0.11,0.11,0.14,0.13,0.11,0.14,0.11,0.11,0.0,0.11,0.11,0.11,0.11,0.13,0.1,0.0,0.0,0.0,0.11,0.12,0.11,0.0,0.0,0.0,0.11,0.1,0.0,0.0,0.1,0.12,0.0,0.0,0.1,0.11,0.1,0.56,0.39,0.0,0.3,0.25,0.14,0.13,0.11,0.11,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.14,0.11,0.11,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.25
01/03/2022,7.47,7.12,4.6,0.0,2.28,2.63,2.14,1.53,1.32,1.22,1.28,0.96,1.06,1.2,0.0,0.76,0.82,0.79,0.94,0.67,0.97,0.73,0.78,0.75,0.7,0.61,0.67,0.56,0.62,0.6,0.73,0.0,0.64,0.71,0.63,0.59,0.6,0.54,0.72,0.73,0.49,0.0,0.38,0.48,0.49,0.58,0.48,0.42,0.4,0.38,0.48,0.0,0.44,0.49,0.43,0.35,0.36,0.0,0.34,0.0,0.32,0.33,0.35,0.38,0.3,0.26,0.0,0.28,0.34,0.37,0.24,0.31,0.27,0.32,0.33,0.32,0.25,0.24,0.0,0.23,0.29,0.24,0.25,0.28,0.18,0.23,0.22,0.29,0.19,0.24,0.24,0.23,0.21,0.17,0.22,0.22,0.0,0.26,0.21,0.2,0.23,0.2,0.22,0.16,0.19,0.16,0.19,0.18,0.19,0.21,0.0,0.17,0.17,0.19,0.16,0.15,0.23,0.17,0.19,0.15,0.26,0.0,0.19,0.18,0.17,0.16,0.17,0.16,0.16,0.16,0.13,0.15,0.16,0.1,0.13,0.15,0.17,0.0,0.22,0.0,0.14,0.18,0.14,0.15,0.1,0.13,0.15,0.15,0.0,0.12,0.12,0.12,0.13,0.13,0.13,0.14,0.13,0.13,0.14,0.12,0.14,0.11,0.14,0.13,0.12,0.13,0.12,0.11,0.13,0.0,0.0,0.11,0.11,0.14,0.13,0.11,0.14,0.11,0.11,0.0,0.11,0.11,0.11,0.11,0.13,0.1,0.0,0.0,0.0,0.11,0.12,0.11,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.1,0.12,0.0,0.0,0.1,0.11,0.1,0.57,0.0,0.0,0.31,0.26,0.14,0.13,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.15,0.12,0.11,0.1,0.1,0.65,0.61,0.4,0.35,0.28,0.18,0.16,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.34
01/03/2022,7.46,7.07,4.57,0.0,2.23,2.6,2.13,1.53,1.33,1.21,1.27,0.96,1.07,1.22,0.0,0.75,0.82,0.79,0.94,0.67,0.98,0.73,0.77,0.75,0.7,0.61,0.67,0.56,0.62,0.6,0.74,0.0,0.64,0.71,0.63,0.6,0.6,0.54,0.72,0.73,0.49,0.0,0.37,0.48,0.5,0.58,0.48,0.42,0.4,0.38,0.48,0.0,0.44,0.49,0.43,0.35,0.36,0.0,0.34,0.0,0.32,0.33,0.35,0.38,0.3,0.26,0.0,0.28,0.34,0.37,0.24,0.31,0.27,0.32,0.33,0.31,0.25,0.24,0.0,0.23,0.29,0.24,0.25,0.28,0.18,0.23,0.22,0.29,0.18,0.24,0.24,0.23,0.21,0.17,0.22,0.23,0.0,0.26,0.21,0.2,0.23,0.2,0.22,0.16,0.18,0.15,0.19,0.19,0.19,0.21,0.0,0.17,0.17,0.19,0.16,0.15,0.23,0.17,0.19,0.15,0.26,0.0,0.19,0.18,0.17,0.16,0.17,0.16,0.16,0.16,0.13,0.15,0.16,0.1,0.13,0.15,0.17,0.0,0.22,0.0,0.14,0.18,0.15,0.15,0.1,0.12,0.15,0.15,0.0,0.12,0.12,0.12,0.13,0.13,0.13,0.14,0.13,0.13,0.14,0.12,0.15,0.11,0.14,0.13,0.12,0.13,0.12,0.11,0.13,0.0,0.0,0.11,0.11,0.14,0.13,0.11,0.14,0.11,0.11,0.0,0.11,0.11,0.11,0.11,0.13,0.1,0.0,0.0,0.0,0.11,0.12,0.12,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.1,0.12,0.0,0.0,0.1,0.11,0.1,0.56,0.0,0.0,0.31,0.26,0.14,0.13,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.15,0.12,0.11,0.1,0.1,0.65,0.61,0.4,0.35,0.28,0.18,0.16,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.18
01/03/2022,7.46,7.07,4.57,0.0,2.23,2.6,2.13,1.53,1.33,1.21,1.27,0.96,1.07,1.22,0.0,0.75,0.82,0.79,0.94,0.67,0.98,0.73,0.77,0.75,0.7,0.61,0.67,0.56,0.62,0.6,0.74,0.0,0.64,0.71,0.63,0.6,0.6,0.54,0.72,0.73,0.49,0.0,0.37,0.48,0.5,0.58,0.48,0.42,0.4,0.38,0.48,0.0,0.44,0.49,0.43,0.35,0.36,0.0,0.34,0.0,0.32,0.33,0.35,0.38,0.3,0.26,0.0,0.28,0.34,0.37,0.24,0.31,0.27,0.32,0.33,0.31,0.25,0.24,0.0,0.23,0.29,0.24,0.25,0.28,0.18,0.23,0.22,0.29,0.18,0.24,0.24,0.23,0.21,0.17,0.22,0.23,0.0,0.26,0.21,0.2,0.23,0.2,0.22,0.16,0.18,0.15,0.19,0.19,0.19,0.21,0.0,0.17,0.17,0.19,0.16,0.15,0.23,0.17,0.19,0.15,0.26,0.0,0.19,0.18,0.17,0.16,0.17,0.16,0.16,0.16,0.13,0.15,0.16,0.1,0.13,0.15,0.17,0.0,0.22,0.0,0.14,0.18,0.15,0.15,0.1,0.12,0.15,0.15,0.0,0.12,0.12,0.12,0.13,0.13,0.13,0.14,0.13,0.13,0.14,0.12,0.15,0.11,0.14,0.13,0.12,0.13,0.12,0.11,0.13,0.0,0.0,0.11,0.11,0.14,0.13,0.11,0.14,0.11,0.11,0.0,0.11,0.11,0.11,0.11,0.13,0.1,0.0,0.0,0.0,0.11,0.12,0.12,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.1,0.12,0.0,0.0,0.1,0.11,0.1,0.56,0.0,0.0,0.31,0.26,0.14,0.13,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.15,0.12,0.11,0.1,0.1,0.65,0.61,0.4,0.35,0.28,0.18,0.16,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.18
01/04/2022,7.46,7.07,4.57,0.0,2.23,2.6,2.13,1.53,1.33,1.21,1.27,0.96,1.07,1.22,0.0,0.75,0.82,0.79,0.94,0.67,0.98,0.73,0.77,0.75,0.7,0.61,0.67,0.56,0.62,0.6,0.74,0.0,0.64,0.71,0.63,0.6,0.6,0.54,0.72,0.73,0.49,0.0,0.37,0.48,0.5,0.58,0.48,0.42,0.4,0.38,0.48,0.0,0.44,0.49,0.43,0.35,0.36,0.0,0.34,0.0,0.32,0.33,0.35,0.38,0.3,0.26,0.0,0.28,0.34,0.37,0.24,0.31,0.27,0.32,0.33,0.31,0.25,0.24,0.0,0.23,0.29,0.24,0.25,0.28,0.18,0.23,0.22,0.29,0.18,0.24,0.24,0.23,0.21,0.17,0.22,0.23,0.0,0.26,0.21,0.2,0.23,0.2,0.22,0.16,0.18,0.15,0.19,0.19,0.19,0.21,0.0,0.17,0.17,0.19,0.16,0.15,0.23,0.17,0.19,0.15,0.26,0.0,0.19,0.18,0.17,0.16,0.17,0.16,0.16,0.16,0.13,0.15,0.16,0.1,0.13,0.15,0.17,0.0,0.22,0.0,0.14,0.18,0.15,0.15,0.1,0.12,0.15,0.15,0.0,0.12,0.12,0.12,0.13,0.13,0.13,0.14,0.13,0.13,0.14,0.12,0.15,0.11,0.14,0.13,0.12,0.13,0.12,0.11,0.13,0.0,0.0,0.11,0.11,0.14,0.13,0.11,0.14,0.11,0.11,0.0,0.11,0.11,0.11,0.11,0.13,0.1,0.0,0.0,0.0,0.11,0.12,0.12,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.1,0.12,0.0,0.0,0.1,0.11,0.1,0.56,0.0,0.0,0.31,0.26,0.14,0.13,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.15,0.12,0.11,0.1,0.1,0.65,0.61,0.4,0.35,0.28,0.18,0.16,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.18
01/05/2022,7.46,7.07,4.57,0.0,2.23,2.6,2.13,1.53,1.33,1.21,1.27,0.96,1.07,1.22,0.0,0.75,0.82,0.79,0.94,0.67,0.98,0.73,0.77,0.75,0.7,0.61,0.67,0.56,0.62,0.6,0.74,0.0,0.64,0.71,0.63,0.6,0.6,0.54,0.72,0.73,0.49,0.0,0.37,0.48,0.5,0.58,0.48,0.42,0.4,0.38,0.48,0.0,0.44,0.49,0.43,0.35,0.36,0.0,0.34,0.0,0.32,0.33,0.35,0.38,0.3,0.26,0.0,0.28,0.34,0.37,0.24,0.31,0.27,0.32,0.33,0.31,0.25,0.24,0.0,0.23,0.29,0.24,0.25,0.28,0.18,0.23,0.22,0.29,0.18,0.24,0.24,0.23,0.21,0.17,0.22,0.23,0.0,0.26,0.21,0.2,0.23,0.2,0.22,0.16,0.18,0.15,0.19,0.19,0.19,0.21,0.0,0.17,0.17,0.19,0.16,0.15,0.23,0.17,0.19,0.15,0.26,0.0,0.19,0.18,0.17,0.16,0.17,0.16,0.16,0.16,0.13,0.15,0.16,0.1,0.13,0.15,0.17,0.0,0.22,0.0,0.14,0.18,0.15,0.15,0.1,0.12,0.15,0.15,0.0,0.12,0.12,0.12,0.13,0.13,0.13,0.14,0.13,0.13,0.14,0.12,0.15,0.11,0.14,0.13,0.12,0.13,0.12,0.11,0.13,0.0,0.0,0.11,0.11,0.14,0.13,0.11,0.14,0.11,0.11,0.0,0.11,0.11,0.11,0.11,0.13,0.1,0.0,0.0,0.0,0.11,0.12,0.12,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.1,0.12,0.0,0.0,0.1,0.11,0.1,0.56,0.0,0.0,0.31,0.26,0.14,0.13,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.15,0.12,0.11,0.1,0.1,0.65,0.61,0.4,0.35,0.28,0.18,0.16,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.18
