,BIIB,ALL,CINF,ALLY,LH,BRK.B,CVS,PNC,BK,AFL,AGR,DGX,KR,PGR,EXC,ETR,CFG,DHI,SJM,ACGL,CE,PEG,SRE,GM,TSN,COF,LEN,FTV,CI,ED,PPL,VZ,F,VIAC,TMUS,MS,CNC,MU,HIG,GS,INTC,VICI,FE,HUM,CMCSA,BEN,DTE,ADM,GD,PFG,VTRS,XEL,AEE,AEP,KEY,LUMN,TRV,SO,STT,GIS,MET,EIX,T,BBY,CAG,CAH,C,URI,ES,MTB,TFC,HPE,PCG,TGT,DISCA,AVB,BXP,NUE,HCA,NOC,CERN,STX,WFC,EQR,NVR,ANTM,MKL,PFE,LDOS,MDLZ,DUK,FDX,WDC,WAB,PKG,EMN,LMT,FOXA,CB,STZ,FITB,JPM,CMS,GE,WEC,HPQ,LYB,PCAR,RF,CMI,HBAN,DLTR,EXPD,SYF,AJG,CARR,EOG,RSG,UNH,WMB,HSY,KMI,IP,LHX,MOH,NTRS,VTR,EMR,PEAK,OMC,RJF,JNJ,SWK,BAC,IBM,BDX,MMM,CSX,HRL,K,USB,VMC,PH,DOW,JBHT,FMC,CTVA,WY,CTSH,DFS,MAA,ALB,JCI,PRU,WM,GWW,US Dollar,DOV,PPG,OKE,COST,AVY,O,PEP,MDT,L,FIS,ETN,CBRE,AMP,CDW,J,KHC,TDY,NSC,NEE,MKC,ITW,HON,HAS,CVX,AVGO,AIG,MO,BAX,GLW,MAS,ON,DTM WI,DD,KMX,COP,VLO,WELL,TEL,DRI,D,MPC,ULTA,FCX,ZBH,MISXX,018000.KQ,Morgan Stanley Instl Lqudty Trs Instl,n/a,688101.SS,688001.SS,SLVM WI,EBAY,NEM,BIO,HOLX,CNP,LKQ,WBA,EVRG,TXT,WPC,LNT,XPO,ATVI,GILD,TTWO,APD,SSNC,BR,CSCO,CHD,DG,VRTX,AKAM,AMGN,PXD,DVN,UNP,BRO,RTX,SLB,AXP,GPC,HD,KDP,FAST,VFC,ACN,CAT,GPN,AME,KMB,FISV,CL,UPS,TSCO,BUWA.,KD WI,PEO.,ALS.,TRVC.,CHV.,PG4.,VMW,INCY,XOM,FLT,MRK,TFX,ROST,SUM
01/03/2022,0.28,0.76,0.82,0.77,0.0,0.91,0.81,0.34,0.74,0.93,0.0,0.97,0.54,0.94,0.78,0.74,0.67,1.06,0.0,0.96,0.91,0.53,0.69,0.91,0.9,0.74,1.02,0.89,0.95,0.78,0.36,0.8,0.96,0.65,0.44,0.0,0.22,1.09,0.81,0.0,0.8,0.0,0.56,0.4,0.44,0.93,0.71,0.74,0.51,0.54,0.66,0.53,0.53,0.72,0.71,0.0,0.85,0.53,0.53,0.54,0.49,0.81,0.61,0.63,0.66,0.0,0.71,0.0,0.54,0.68,0.48,0.92,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.44,0.0,0.69,0.0,0.6,0.41,0.85,0.66,0.45,0.55,0.52,0.0,0.77,0.35,0.0,0.19,0.49,0.31,0.92,0.0,0.68,0.47,0.53,0.0,0.53,0.91,0.81,0.74,0.0,0.64,0.33,0.98,0.0,0.63,0.0,0.34,0.75,0.19,0.21,0.0,0.18,0.62,0.4,0.32,0.0,0.0,0.0,0.33,0.36,0.34,0.36,0.35,0.7,0.51,0.16,0.17,0.49,0.61,0.39,0.33,0.31,0.2,0.54,0.82,0.4,0.0,0.74,0.0,0.58,0.0,0.0,0.0,0.0,0.85,0.0,0.21,0.0,0.19,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.18,0.18,0.0,0.0,0.0,0.64,0.0,0.41,0.0,0.0,0.19,0.0,0.0,0.56,0.0,0.85,0.17,0.0,0.67,0.0,0.0,0.0,0.97,0.33,0.51,0.0,0.0,0.39,0.16,0.36,0.34,0.18,0.0,0.29,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.94,0.84,0.86,0.75,0.78,0.73,0.73,0.53,0.54,0.53,0.46,0.42,0.51,0.39,0.39,0.39,0.36,0.39,0.41,0.37,0.41,0.37,0.35,0.18,0.2,0.2,0.2,0.16,0.16,0.16,0.18,0.2,0.17,0.2,0.18,0.21,0.17,0.14,0.19,0.17,0.15,0.18,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.06
01/03/2022,0.28,0.0,0.83,0.77,0.0,0.91,0.81,0.34,0.74,0.93,0.0,0.99,0.54,0.94,0.0,0.75,0.67,1.07,0.0,0.96,0.92,0.53,0.69,0.92,0.91,0.74,1.03,0.9,0.95,0.78,0.36,0.8,0.97,0.63,0.44,0.0,0.21,1.09,0.81,0.0,0.8,0.0,0.56,0.39,0.44,0.93,0.71,0.75,0.51,0.0,0.66,0.52,0.53,0.73,0.71,0.0,0.85,0.54,0.53,0.54,0.49,0.81,0.6,0.64,0.67,0.0,0.0,0.0,0.54,0.68,0.48,0.92,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.44,0.0,0.68,0.0,0.6,0.41,0.85,0.66,0.45,0.55,0.52,0.0,0.77,0.35,0.0,0.19,0.5,0.3,0.92,0.0,0.68,0.47,0.53,0.0,0.53,0.91,0.81,0.75,0.0,0.64,0.33,0.97,0.0,0.63,0.0,0.35,0.75,0.19,0.21,0.0,0.18,0.63,0.41,0.32,0.0,0.0,0.0,0.33,0.36,0.33,0.36,0.35,0.71,0.51,0.16,0.16,0.49,0.61,0.39,0.33,0.31,0.2,0.55,0.82,0.4,0.0,0.74,0.0,0.58,0.0,0.0,0.0,0.0,0.85,0.0,0.21,0.0,0.19,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.19,0.18,0.0,0.0,0.0,0.65,0.0,0.41,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.86,0.17,0.0,0.68,0.0,0.0,0.0,0.98,0.34,0.52,0.0,0.0,0.39,0.16,0.36,0.34,0.18,0.0,0.29,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.79,0.95,0.84,0.86,0.75,0.79,0.73,0.73,0.53,0.54,0.53,0.47,0.42,0.5,0.38,0.39,0.39,0.36,0.39,0.41,0.37,0.4,0.37,0.35,0.18,0.2,0.21,0.2,0.16,0.16,0.16,0.19,0.2,0.17,0.2,0.18,0.21,0.17,0.14,0.19,0.17,0.15,0.18,0.19,0.19,0.0,0.0,0.79,0.77,0.71,0.56,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94
01/03/2022,0.28,0.0,0.83,0.77,0.0,0.91,0.81,0.34,0.74,0.93,0.0,0.99,0.54,0.94,0.0,0.75,0.67,1.07,0.0,0.96,0.92,0.53,0.69,0.92,0.91,0.74,1.03,0.9,0.95,0.78,0.36,0.8,0.97,0.63,0.44,0.0,0.21,1.09,0.81,0.0,0.8,0.0,0.56,0.39,0.44,0.93,0.71,0.75,0.51,0.0,0.66,0.52,0.53,0.73,0.71,0.0,0.85,0.54,0.53,0.54,0.49,0.81,0.6,0.64,0.67,0.0,0.0,0.0,0.54,0.68,0.48,0.92,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.44,0.0,0.68,0.0,0.6,0.41,0.85,0.66,0.45,0.55,0.52,0.0,0.77,0.35,0.0,0.19,0.5,0.3,0.92,0.0,0.68,0.47,0.53,0.0,0.53,0.91,0.81,0.75,0.0,0.64,0.33,0.97,0.0,0.63,0.0,0.35,0.75,0.19,0.21,0.0,0.18,0.63,0.41,0.32,0.0,0.0,0.0,0.33,0.36,0.33,0.36,0.35,0.71,0.51,0.16,0.16,0.49,0.61,0.39,0.33,0.31,0.2,0.55,0.82,0.4,0.0,0.74,0.0,0.58,0.0,0.0,0.0,0.0,0.85,0.0,0.21,0.0,0.19,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.19,0.18,0.0,0.0,0.0,0.65,0.0,0.41,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.86,0.17,0.0,0.68,0.0,0.0,0.0,0.98,0.34,0.52,0.0,0.0,0.39,0.16,0.36,0.34,0.18,0.0,0.29,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.79,0.95,0.84,0.86,0.75,0.79,0.73,0.73,0.53,0.54,0.53,0.47,0.42,0.5,0.38,0.39,0.39,0.36,0.39,0.41,0.37,0.4,0.37,0.35,0.18,0.2,0.21,0.2,0.16,0.16,0.16,0.19,0.2,0.17,0.2,0.18,0.21,0.17,0.14,0.19,0.17,0.15,0.18,0.19,0.19,0.0,0.0,0.79,0.77,0.71,0.56,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94
01/04/2022,0.28,0.0,0.83,0.77,0.0,0.91,0.81,0.34,0.74,0.93,0.0,0.99,0.54,0.94,0.0,0.75,0.67,1.07,0.0,0.96,0.92,0.53,0.69,0.92,0.91,0.74,1.03,0.9,0.95,0.78,0.36,0.8,0.97,0.63,0.44,0.0,0.21,1.09,0.81,0.0,0.8,0.0,0.56,0.39,0.44,0.93,0.71,0.75,0.51,0.0,0.66,0.52,0.53,0.73,0.71,0.0,0.85,0.54,0.53,0.54,0.49,0.81,0.6,0.64,0.67,0.0,0.0,0.0,0.54,0.68,0.48,0.92,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.44,0.0,0.68,0.0,0.6,0.41,0.85,0.66,0.45,0.55,0.52,0.0,0.77,0.35,0.0,0.19,0.5,0.3,0.92,0.0,0.68,0.47,0.53,0.0,0.53,0.91,0.81,0.75,0.0,0.64,0.33,0.97,0.0,0.63,0.0,0.35,0.75,0.19,0.21,0.0,0.18,0.63,0.41,0.32,0.0,0.0,0.0,0.33,0.36,0.33,0.36,0.35,0.71,0.51,0.16,0.16,0.49,0.61,0.39,0.33,0.31,0.2,0.55,0.82,0.4,0.0,0.74,0.0,0.58,0.0,0.0,0.0,0.0,0.85,0.0,0.21,0.0,0.19,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.19,0.18,0.0,0.0,0.0,0.65,0.0,0.41,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.86,0.17,0.0,0.68,0.0,0.0,0.0,0.98,0.34,0.52,0.0,0.0,0.39,0.16,0.36,0.34,0.18,0.0,0.29,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.79,0.95,0.84,0.86,0.75,0.79,0.73,0.73,0.53,0.54,0.53,0.47,0.42,0.5,0.38,0.39,0.39,0.36,0.39,0.41,0.37,0.4,0.37,0.35,0.18,0.2,0.21,0.2,0.16,0.16,0.16,0.19,0.2,0.17,0.2,0.18,0.21,0.17,0.14,0.19,0.17,0.15,0.18,0.19,0.19,0.0,0.0,0.79,0.77,0.71,0.56,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94
01/05/2022,0.28,0.0,0.83,0.77,0.0,0.91,0.81,0.34,0.74,0.93,0.0,0.99,0.54,0.94,0.0,0.75,0.67,1.07,0.0,0.96,0.92,0.53,0.69,0.92,0.91,0.74,1.03,0.9,0.95,0.78,0.36,0.8,0.97,0.63,0.44,0.0,0.21,1.09,0.81,0.0,0.8,0.0,0.56,0.39,0.44,0.93,0.71,0.75,0.51,0.0,0.66,0.52,0.53,0.73,0.71,0.0,0.85,0.54,0.53,0.54,0.49,0.81,0.6,0.64,0.67,0.0,0.0,0.0,0.54,0.68,0.48,0.92,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.44,0.0,0.68,0.0,0.6,0.41,0.85,0.66,0.45,0.55,0.52,0.0,0.77,0.35,0.0,0.19,0.5,0.3,0.92,0.0,0.68,0.47,0.53,0.0,0.53,0.91,0.81,0.75,0.0,0.64,0.33,0.97,0.0,0.63,0.0,0.35,0.75,0.19,0.21,0.0,0.18,0.63,0.41,0.32,0.0,0.0,0.0,0.33,0.36,0.33,0.36,0.35,0.71,0.51,0.16,0.16,0.49,0.61,0.39,0.33,0.31,0.2,0.55,0.82,0.4,0.0,0.74,0.0,0.58,0.0,0.0,0.0,0.0,0.85,0.0,0.21,0.0,0.19,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.19,0.18,0.0,0.0,0.0,0.65,0.0,0.41,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.86,0.17,0.0,0.68,0.0,0.0,0.0,0.98,0.34,0.52,0.0,0.0,0.39,0.16,0.36,0.34,0.18,0.0,0.29,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.79,0.95,0.84,0.86,0.75,0.79,0.73,0.73,0.53,0.54,0.53,0.47,0.42,0.5,0.38,0.39,0.39,0.36,0.39,0.41,0.37,0.4,0.37,0.35,0.18,0.2,0.21,0.2,0.16,0.16,0.16,0.19,0.2,0.17,0.2,0.18,0.21,0.17,0.14,0.19,0.17,0.15,0.18,0.19,0.19,0.0,0.0,0.79,0.77,0.71,0.56,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.94
01/06/2022,0.28,0.0,0.82,0.79,0.0,0.91,0.81,0.35,0.75,0.92,0.0,0.93,0.54,0.93,0.0,0.74,0.69,1.04,0.0,0.96,0.92,0.52,0.69,0.96,0.92,0.76,0.99,0.86,0.97,0.77,0.36,0.8,1.02,0.67,0.43,0.0,0.21,1.11,0.82,0.0,0.82,0.0,0.56,0.4,0.44,0.93,0.7,0.75,0.51,0.0,0.69,0.52,0.53,0.72,0.72,0.0,0.85,0.53,0.54,0.54,0.49,0.8,0.62,0.64,0.66,0.0,0.0,0.0,0.53,0.7,0.5,0.94,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.43,0.0,0.72,0.0,0.58,0.41,0.85,0.64,0.45,0.55,0.51,0.0,0.77,0.35,0.0,0.19,0.5,0.31,0.91,0.0,0.7,0.48,0.52,0.0,0.53,0.92,0.82,0.75,0.0,0.65,0.34,0.97,0.0,0.64,0.0,0.34,0.77,0.18,0.21,0.0,0.18,0.65,0.4,0.32,0.0,0.0,0.0,0.32,0.36,0.34,0.37,0.35,0.7,0.52,0.16,0.17,0.49,0.6,0.4,0.33,0.32,0.2,0.55,0.82,0.4,0.0,0.74,0.0,0.58,0.0,0.0,0.0,0.0,0.86,0.0,0.21,0.0,0.18,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.18,0.18,0.0,0.0,0.0,0.65,0.0,0.4,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.86,0.17,0.0,0.67,0.0,0.0,0.0,0.98,0.33,0.53,0.0,0.0,0.39,0.16,0.35,0.35,0.18,0.0,0.29,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.79,0.93,0.81,0.82,0.74,0.77,0.74,0.72,0.53,0.54,0.52,0.46,0.42,0.5,0.38,0.38,0.39,0.36,0.38,0.41,0.37,0.41,0.37,0.35,0.18,0.21,0.2,0.2,0.16,0.17,0.16,0.18,0.2,0.17,0.19,0.18,0.2,0.17,0.14,0.19,0.17,0.16,0.18,0.19,0.19,0.0,0.0,0.78,0.77,0.74,0.57,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
01/07/2022,0.28,0.77,0.82,0.79,0.0,0.92,0.8,0.36,0.76,0.94,0.0,0.89,0.54,0.92,0.77,0.73,0.71,1.02,0.0,0.96,0.93,0.52,0.69,1.02,0.92,0.76,0.98,0.85,0.95,0.76,0.35,0.81,1.12,0.68,0.42,0.0,0.21,1.1,0.82,0.0,0.81,0.0,0.55,0.38,0.43,0.94,0.7,0.75,0.51,0.56,0.69,0.52,0.52,0.71,0.75,0.0,0.85,0.52,0.55,0.54,0.5,0.78,0.62,0.65,0.66,0.0,0.74,0.0,0.51,0.72,0.51,0.96,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.43,0.0,0.74,0.0,0.58,0.4,0.84,0.6,0.45,0.54,0.5,0.0,0.78,0.37,0.0,0.19,0.5,0.31,0.92,0.0,0.71,0.49,0.51,0.0,0.52,0.93,0.84,0.78,0.0,0.66,0.35,0.96,0.0,0.64,0.0,0.34,0.79,0.18,0.2,0.0,0.18,0.65,0.41,0.32,0.0,0.0,0.0,0.33,0.36,0.34,0.38,0.34,0.71,0.54,0.16,0.16,0.49,0.6,0.39,0.33,0.32,0.2,0.55,0.83,0.4,0.0,0.74,0.0,0.59,0.0,0.0,0.0,0.0,0.88,0.0,0.21,0.0,0.18,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.18,0.18,0.0,0.0,0.0,0.65,0.0,0.4,0.0,0.0,0.19,0.0,0.0,0.57,0.0,0.88,0.17,0.0,0.68,0.0,0.0,0.0,0.99,0.32,0.54,0.0,0.0,0.39,0.16,0.35,0.36,0.18,0.0,0.29,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.91,0.77,0.78,0.73,0.77,0.74,0.71,0.53,0.53,0.52,0.45,0.41,0.49,0.38,0.38,0.39,0.35,0.37,0.4,0.36,0.4,0.36,0.35,0.18,0.21,0.2,0.2,0.17,0.18,0.16,0.18,0.2,0.17,0.19,0.18,0.2,0.18,0.15,0.19,0.17,0.16,0.18,0.19,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97
01/10/2022,0.27,0.78,0.83,0.79,0.0,0.94,0.79,0.37,0.77,0.96,0.0,0.89,0.56,0.95,0.77,0.72,0.75,0.99,0.0,0.96,0.93,0.52,0.7,0.97,0.94,0.76,0.94,0.84,0.93,0.77,0.35,0.81,1.13,0.68,0.43,0.0,0.19,1.1,0.83,0.0,0.83,0.0,0.55,0.31,0.43,0.94,0.7,0.75,0.52,0.56,0.7,0.52,0.52,0.72,0.78,0.0,0.87,0.52,0.56,0.55,0.51,0.76,0.63,0.64,0.65,0.0,0.75,0.0,0.52,0.75,0.52,0.97,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.43,0.0,0.75,0.0,0.57,0.38,0.85,0.61,0.45,0.55,0.51,0.0,0.75,0.37,0.0,0.19,0.49,0.31,0.93,0.0,0.74,0.48,0.52,0.0,0.52,0.92,0.84,0.79,0.0,0.67,0.36,0.97,0.0,0.64,0.0,0.34,0.8,0.18,0.19,0.0,0.18,0.66,0.41,0.32,0.0,0.0,0.0,0.33,0.35,0.35,0.38,0.35,0.72,0.54,0.16,0.16,0.48,0.6,0.39,0.34,0.33,0.2,0.55,0.83,0.39,0.0,0.74,0.0,0.57,0.0,0.0,0.0,0.0,0.88,0.0,0.21,0.0,0.19,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.18,0.17,0.0,0.0,0.0,0.65,0.0,0.4,0.0,0.0,0.19,0.0,0.0,0.58,0.0,0.88,0.17,0.0,0.69,0.0,0.0,0.0,0.98,0.3,0.55,0.0,0.0,0.38,0.15,0.35,0.37,0.18,0.0,0.29,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.88,0.75,0.78,0.73,0.77,0.73,0.71,0.52,0.53,0.52,0.44,0.39,0.49,0.35,0.38,0.39,0.34,0.37,0.41,0.36,0.4,0.35,0.35,0.19,0.22,0.21,0.2,0.17,0.18,0.16,0.18,0.2,0.17,0.19,0.17,0.19,0.18,0.15,0.19,0.17,0.16,0.18,0.19,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99
01/11/2022,0.34,0.94,0.91,0.92,0.0,0.94,0.52,0.57,0.75,0.75,0.0,0.79,0.54,0.54,0.69,0.7,0.8,0.77,0.0,0.89,0.9,0.0,0.37,0.93,0.91,0.93,0.78,0.66,0.89,0.7,0.35,0.91,0.41,1.03,0.48,0.0,0.0,0.89,0.91,0.0,0.91,0.0,0.35,0.27,0.7,0.92,0.35,0.72,0.52,0.54,0.76,0.52,0.51,0.71,0.8,0.0,0.93,0.51,0.56,0.52,0.55,0.49,0.75,0.71,0.71,0.18,0.95,0.0,0.5,0.81,0.57,0.95,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.8,0.0,0.47,0.33,0.89,0.66,0.53,0.52,0.51,0.0,0.88,0.36,0.0,0.35,0.52,0.93,0.91,0.0,0.57,0.54,0.51,0.0,0.35,0.72,0.93,0.54,0.0,0.75,0.57,0.35,0.0,0.91,0.0,0.16,0.97,0.0,0.0,0.0,0.17,0.76,0.91,0.53,0.0,0.0,0.18,0.36,0.35,0.55,0.38,0.36,0.7,0.57,0.17,0.17,0.52,0.35,0.17,0.36,0.56,0.0,0.36,0.91,0.34,0.0,0.72,0.0,0.5,0.0,0.0,0.0,0.0,0.74,0.0,0.17,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.38,0.17,0.34,0.0,0.0,0.0,0.73,0.0,0.17,0.0,0.0,0.17,0.0,0.0,0.75,0.0,0.94,0.0,0.17,0.71,0.0,0.0,0.0,0.9,0.33,0.98,0.18,0.0,0.5,0.34,0.36,0.78,0.34,0.0,0.52,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.67,0.77,0.8,0.69,0.68,0.53,0.69,0.35,0.34,0.51,0.16,0.67,0.69,0.16,0.17,0.35,0.0,0.34,0.17,0.17,0.35,0.33,0.17,0.77,0.78,0.17,0.0,0.37,0.41,0.18,0.0,0.16,0.17,0.0,0.35,0.0,0.18,0.57,0.17,0.17,0.18,0.17,0.17,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.35,0.19,0.19,0.18,0.16,0.16,99.98
01/12/2022,0.34,0.94,0.91,0.92,0.0,0.94,0.52,0.57,0.75,0.75,0.0,0.79,0.54,0.54,0.69,0.7,0.8,0.77,0.0,0.89,0.9,0.0,0.37,0.93,0.91,0.93,0.78,0.66,0.89,0.7,0.35,0.91,0.41,1.03,0.48,0.0,0.0,0.89,0.91,0.0,0.91,0.0,0.35,0.27,0.7,0.92,0.35,0.72,0.52,0.54,0.76,0.52,0.51,0.71,0.8,0.0,0.93,0.51,0.56,0.52,0.55,0.49,0.75,0.71,0.71,0.18,0.95,0.0,0.5,0.81,0.57,0.95,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.8,0.0,0.47,0.33,0.89,0.66,0.53,0.52,0.51,0.0,0.88,0.36,0.0,0.35,0.52,0.93,0.91,0.0,0.57,0.54,0.51,0.0,0.35,0.72,0.93,0.54,0.0,0.75,0.57,0.35,0.0,0.91,0.0,0.16,0.97,0.0,0.0,0.0,0.17,0.76,0.91,0.53,0.0,0.0,0.18,0.36,0.35,0.55,0.38,0.36,0.7,0.57,0.17,0.17,0.52,0.35,0.17,0.36,0.56,0.0,0.36,0.91,0.34,0.0,0.72,0.0,0.5,0.0,0.0,0.0,0.0,0.74,0.0,0.17,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.38,0.17,0.34,0.0,0.0,0.0,0.73,0.0,0.17,0.0,0.0,0.17,0.0,0.0,0.75,0.0,0.94,0.0,0.17,0.71,0.0,0.0,0.0,0.9,0.33,0.98,0.18,0.0,0.5,0.34,0.36,0.78,0.34,0.0,0.52,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.67,0.77,0.8,0.69,0.68,0.53,0.69,0.35,0.34,0.51,0.16,0.67,0.69,0.16,0.17,0.35,0.0,0.34,0.17,0.17,0.35,0.33,0.17,0.77,0.78,0.17,0.0,0.37,0.41,0.18,0.0,0.16,0.17,0.0,0.35,0.0,0.18,0.57,0.17,0.17,0.18,0.17,0.17,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.35,0.19,0.19,0.18,0.16,0.16,99.98
01/13/2022,0.34,0.94,0.91,0.92,0.0,0.94,0.52,0.57,0.75,0.75,0.0,0.79,0.54,0.54,0.69,0.7,0.8,0.77,0.0,0.89,0.9,0.0,0.37,0.93,0.91,0.93,0.78,0.66,0.89,0.7,0.35,0.91,0.41,1.03,0.48,0.0,0.0,0.89,0.91,0.0,0.91,0.0,0.35,0.27,0.7,0.92,0.35,0.72,0.52,0.54,0.76,0.52,0.51,0.71,0.8,0.0,0.93,0.51,0.56,0.52,0.55,0.49,0.75,0.71,0.71,0.18,0.95,0.0,0.5,0.81,0.57,0.95,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.8,0.0,0.47,0.33,0.89,0.66,0.53,0.52,0.51,0.0,0.88,0.36,0.0,0.35,0.52,0.93,0.91,0.0,0.57,0.54,0.51,0.0,0.35,0.72,0.93,0.54,0.0,0.75,0.57,0.35,0.0,0.91,0.0,0.16,0.97,0.0,0.0,0.0,0.17,0.76,0.91,0.53,0.0,0.0,0.18,0.36,0.35,0.55,0.38,0.36,0.7,0.57,0.17,0.17,0.52,0.35,0.17,0.36,0.56,0.0,0.36,0.91,0.34,0.0,0.72,0.0,0.5,0.0,0.0,0.0,0.0,0.74,0.0,0.17,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.38,0.17,0.34,0.0,0.0,0.0,0.73,0.0,0.17,0.0,0.0,0.17,0.0,0.0,0.75,0.0,0.94,0.0,0.17,0.71,0.0,0.0,0.0,0.9,0.33,0.98,0.18,0.0,0.5,0.34,0.36,0.78,0.34,0.0,0.52,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.67,0.77,0.8,0.69,0.68,0.53,0.69,0.35,0.34,0.51,0.16,0.67,0.69,0.16,0.17,0.35,0.0,0.34,0.17,0.17,0.35,0.33,0.17,0.77,0.78,0.17,0.0,0.37,0.41,0.18,0.0,0.16,0.17,0.0,0.35,0.0,0.18,0.57,0.17,0.17,0.18,0.17,0.17,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.35,0.19,0.19,0.18,0.16,0.16,99.98
