,AAPL,MSFT,JPM,INTC,BAC,T,PG,JNJ,XOM,GOOGL,GOOG,BRK.B,ORCL,WFC,HD,C,CSCO,V,VZ,ABBV,CVX,BMY,MRK,AMGN,PFE,CHTR,PEP,UNH,LOW,PM,FB,AVGO,MO,UNP,MA,MCD,HON,KO,GS,IBM,TXN,QCOM,MS,BIIB,EBAY,USB,JCI,WMT,GILD,LIN,ACN,CMCSA,COP,NKE,CI,PNC,SBUX,MMM,CAT,HPQ,ABT,LMT,MDT,ADBE,BLK,MDLZ,UPS,BKNG,ANTM,LLY,AXP,PGR,RTX,PRU,TGT,LRCX,BK,TMO,DG,MET,CL,CSX,LHX,NSC,ALL,ATUS,ADP,REGN,TFC,CVS,ETN,BX,CB,NOC,KMB,SO,NEE,AMT,CCI,AMP,PSX,WBA,AFL,SYF,AON,CTSH,LYB,ITW,ORLY,KMI,SHW,XTSLA,DOW,ICE,DE,D,TROW,HUM,SCHW,WMB,STT,PYPL,AMAT,MPC,TRV,VLO,EMR,PLD,AZO,CMI,SPGI,GD,COST,DELL,STX,NXPI,MCK,NEM,KR,DVA,AIG,KLAC,EXC,DUK,COF,ADI,CERN,SYY,DFS,WM,PSA,AEP,EL,GIS,YUM,DD,BAX,NTRS,APD,CME,BA,CLX,OKE,INTU,TEL,FIS,HCA,NTAP,CFG,NLOK,HPE,GLW,A,GPN,NLY,MTB,TJX,PANW,INFO,WAT,MMC,FITB,FISV,SBAC,CTXS,PEG,VFC,IP,RF,SWKS,BBY,XLNX,APH,KEY,CE,MAS,ROK,EQH,WEC,EOG,TT,PAYX,MCO,ZTS,MTD,AVB,USD,ANSGR.IS,EA,DGX,LSXMK,HSY,CDW,MSCI,SPG,CMA,VOYA,MSI,NRG,CTAS,ALLY,DPZ,HIG,KHC,HBAN,LBRDK,LUMN,AGNC,PFG,NUE,ADM,n/a,PXD,STZ,SRE,VMW,VRTX,FLT,SLM,CAH,JEF,CAG,NVR,FE,XRX,PCAR,CINF,BXP,AGO,GDDY,GPC,LEN,HOLX,CSL,PPL,EXPE,ABC,CHD,SLG,AMG,DHI,MAA,DISCK,WPC,CF,EVRG,L,IQV,ED,BEN,RJF,HLT,SJM,DAL,IVZ,OVV,OMF,FNF,WU,IRM,K,WHR,OMC,SUM
07/23/2021,5.62,4.62,2.58,2.01,1.89,1.91,1.84,1.68,1.44,1.54,1.52,1.48,1.49,1.37,1.3,1.2,1.16,1.13,1.08,1.05,0.97,1.04,0.98,0.93,0.95,0.87,0.88,0.84,0.82,0.78,0.77,0.73,0.7,0.66,0.68,0.68,0.68,0.66,0.62,0.63,0.58,0.58,0.6,0.53,0.52,0.52,0.52,0.52,0.5,0.5,0.5,0.47,0.43,0.45,0.43,0.42,0.44,0.43,0.4,0.38,0.41,0.41,0.37,0.37,0.36,0.37,0.36,0.34,0.35,0.35,0.34,0.32,0.33,0.32,0.33,0.31,0.32,0.31,0.31,0.29,0.3,0.29,0.3,0.28,0.28,0.28,0.29,0.28,0.27,0.27,0.28,0.28,0.27,0.25,0.25,0.25,0.24,0.25,0.25,0.23,0.19,0.22,0.23,0.22,0.23,0.22,0.21,0.23,0.23,0.21,0.23,0.11,0.21,0.22,0.22,0.22,0.21,0.21,0.2,0.19,0.2,0.2,0.2,0.18,0.21,0.17,0.2,0.2,0.2,0.19,0.18,0.17,0.18,0.17,0.17,0.17,0.17,0.15,0.18,0.15,0.15,0.14,0.16,0.15,0.15,0.15,0.15,0.14,0.15,0.14,0.14,0.14,0.14,0.13,0.13,0.12,0.13,0.12,0.13,0.13,0.12,0.13,0.12,0.13,0.13,0.13,0.15,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.13,0.12,0.13,0.12,0.12,0.13,0.11,0.0,0.11,0.0,0.0,0.11,0.11,0.11,0.0,0.11,0.11,0.12,0.12,0.11,0.0,0.1,0.0,0.11,0.11,0.11,0.11,0.0,0.0,0.17,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.21
07/26/2021,5.54,4.61,2.61,2.03,1.91,1.89,1.82,1.67,1.47,1.55,1.52,1.48,1.5,1.39,1.29,1.22,1.16,1.12,1.08,1.05,0.99,1.04,0.97,0.91,0.94,0.86,0.87,0.84,0.81,0.79,0.77,0.74,0.69,0.66,0.69,0.68,0.68,0.66,0.63,0.63,0.59,0.59,0.62,0.53,0.52,0.52,0.53,0.51,0.49,0.5,0.49,0.47,0.44,0.45,0.43,0.42,0.44,0.43,0.4,0.38,0.4,0.4,0.37,0.37,0.36,0.36,0.35,0.35,0.35,0.35,0.34,0.32,0.33,0.33,0.33,0.33,0.32,0.3,0.3,0.3,0.3,0.29,0.3,0.28,0.28,0.28,0.29,0.28,0.27,0.27,0.28,0.28,0.27,0.25,0.25,0.25,0.24,0.24,0.24,0.23,0.2,0.22,0.23,0.23,0.23,0.22,0.22,0.23,0.23,0.21,0.22,0.11,0.21,0.22,0.22,0.21,0.21,0.21,0.2,0.19,0.21,0.2,0.21,0.18,0.2,0.17,0.2,0.19,0.19,0.19,0.18,0.17,0.18,0.17,0.16,0.17,0.17,0.15,0.17,0.15,0.15,0.15,0.16,0.15,0.15,0.15,0.15,0.14,0.15,0.14,0.14,0.13,0.14,0.13,0.13,0.12,0.13,0.13,0.13,0.13,0.12,0.13,0.12,0.13,0.13,0.13,0.15,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.12,0.12,0.12,0.13,0.12,0.12,0.13,0.11,0.0,0.1,0.0,0.1,0.11,0.11,0.11,0.1,0.11,0.11,0.11,0.12,0.11,0.0,0.0,0.0,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.14
07/27/2021,5.6,4.69,2.57,2.02,1.88,1.9,1.8,1.68,1.46,1.56,1.53,1.47,1.51,1.37,1.29,1.21,1.17,1.13,1.08,1.06,0.98,1.05,0.98,0.91,0.95,0.86,0.87,0.84,0.82,0.8,0.78,0.74,0.69,0.67,0.69,0.69,0.68,0.66,0.63,0.63,0.56,0.59,0.62,0.53,0.54,0.51,0.52,0.51,0.49,0.5,0.49,0.47,0.44,0.46,0.42,0.42,0.45,0.43,0.4,0.37,0.4,0.4,0.37,0.38,0.35,0.36,0.36,0.35,0.35,0.35,0.34,0.32,0.33,0.32,0.33,0.33,0.32,0.31,0.31,0.29,0.3,0.3,0.3,0.28,0.28,0.28,0.29,0.28,0.27,0.27,0.28,0.29,0.27,0.25,0.25,0.25,0.24,0.24,0.23,0.23,0.2,0.22,0.23,0.22,0.23,0.22,0.21,0.23,0.23,0.21,0.22,0.11,0.21,0.22,0.22,0.21,0.21,0.21,0.2,0.19,0.21,0.21,0.2,0.18,0.2,0.17,0.2,0.19,0.19,0.18,0.18,0.17,0.18,0.17,0.16,0.17,0.17,0.15,0.17,0.15,0.15,0.15,0.16,0.15,0.15,0.15,0.15,0.14,0.15,0.14,0.14,0.13,0.14,0.12,0.13,0.12,0.13,0.12,0.13,0.13,0.12,0.13,0.12,0.13,0.13,0.13,0.15,0.12,0.13,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.12,0.12,0.12,0.13,0.13,0.12,0.13,0.11,0.0,0.11,0.0,0.0,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.11,0.0,0.0,0.0,0.11,0.11,0.11,0.11,0.0,0.0,0.19,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.25
07/28/2021,5.63,4.71,2.55,1.9,1.86,1.9,1.82,1.69,1.45,1.6,1.57,1.46,1.45,1.35,1.31,1.19,1.18,1.14,1.07,1.06,0.98,1.05,0.98,0.92,0.95,0.86,0.88,0.84,0.83,0.8,0.82,0.74,0.69,0.67,0.71,0.7,0.67,0.66,0.63,0.63,0.57,0.6,0.61,0.53,0.54,0.5,0.53,0.51,0.49,0.51,0.5,0.47,0.43,0.46,0.42,0.42,0.46,0.43,0.4,0.37,0.41,0.4,0.37,0.38,0.35,0.37,0.35,0.34,0.34,0.36,0.34,0.32,0.33,0.32,0.34,0.33,0.32,0.31,0.31,0.29,0.3,0.3,0.29,0.28,0.28,0.29,0.29,0.28,0.26,0.27,0.28,0.3,0.27,0.25,0.25,0.25,0.24,0.25,0.23,0.23,0.19,0.22,0.23,0.22,0.23,0.22,0.21,0.22,0.23,0.2,0.23,0.19,0.21,0.22,0.22,0.21,0.21,0.21,0.2,0.18,0.21,0.21,0.2,0.18,0.2,0.17,0.2,0.19,0.2,0.18,0.18,0.17,0.18,0.17,0.17,0.17,0.17,0.15,0.17,0.15,0.15,0.15,0.16,0.15,0.15,0.15,0.15,0.14,0.15,0.14,0.14,0.14,0.14,0.13,0.13,0.12,0.13,0.12,0.13,0.13,0.12,0.13,0.12,0.14,0.13,0.13,0.15,0.12,0.13,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.12,0.12,0.12,0.13,0.13,0.12,0.13,0.11,0.0,0.11,0.11,0.0,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.11,0.0,0.0,0.0,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.34
07/29/2021,5.62,4.69,2.56,1.94,1.87,1.89,1.82,1.68,1.48,1.61,1.58,1.46,1.45,1.35,1.3,1.21,1.18,1.14,1.06,1.05,0.99,1.04,0.97,0.91,0.95,0.86,0.87,0.83,0.82,0.8,0.82,0.74,0.69,0.66,0.7,0.7,0.66,0.66,0.63,0.63,0.57,0.59,0.62,0.54,0.54,0.51,0.52,0.51,0.49,0.5,0.5,0.47,0.44,0.46,0.41,0.42,0.46,0.43,0.4,0.37,0.4,0.39,0.37,0.37,0.35,0.36,0.35,0.35,0.34,0.35,0.34,0.32,0.33,0.32,0.33,0.32,0.32,0.31,0.31,0.29,0.3,0.3,0.29,0.28,0.28,0.29,0.29,0.27,0.27,0.27,0.27,0.3,0.27,0.24,0.24,0.25,0.24,0.24,0.23,0.23,0.2,0.23,0.23,0.22,0.24,0.22,0.22,0.22,0.23,0.21,0.22,0.19,0.21,0.22,0.22,0.21,0.21,0.21,0.2,0.19,0.21,0.21,0.2,0.18,0.2,0.17,0.2,0.19,0.2,0.18,0.18,0.17,0.18,0.17,0.17,0.17,0.17,0.15,0.17,0.14,0.15,0.15,0.16,0.15,0.15,0.15,0.15,0.14,0.15,0.14,0.14,0.14,0.14,0.12,0.13,0.12,0.13,0.12,0.13,0.13,0.12,0.13,0.12,0.13,0.13,0.13,0.15,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.12,0.12,0.12,0.13,0.13,0.12,0.13,0.11,0.0,0.11,0.11,0.0,0.11,0.11,0.11,0.0,0.11,0.11,0.11,0.12,0.11,0.0,0.1,0.0,0.11,0.11,0.11,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.22
07/30/2021,5.55,4.66,2.56,1.9,1.87,1.9,1.83,1.69,1.46,1.59,1.56,1.47,1.45,1.36,1.28,1.22,1.18,1.15,1.08,1.05,0.99,1.04,0.98,0.91,0.96,0.86,0.88,0.83,0.8,0.81,0.81,0.73,0.7,0.66,0.7,0.71,0.67,0.66,0.63,0.63,0.56,0.58,0.62,0.54,0.53,0.51,0.52,0.51,0.49,0.5,0.5,0.47,0.43,0.46,0.42,0.42,0.46,0.43,0.4,0.37,0.4,0.39,0.38,0.37,0.34,0.37,0.32,0.35,0.34,0.35,0.34,0.32,0.34,0.32,0.33,0.32,0.32,0.31,0.31,0.29,0.3,0.3,0.3,0.28,0.28,0.29,0.29,0.28,0.27,0.27,0.28,0.3,0.27,0.25,0.25,0.25,0.24,0.25,0.24,0.23,0.2,0.22,0.23,0.23,0.25,0.22,0.22,0.23,0.23,0.21,0.23,0.19,0.21,0.22,0.22,0.22,0.2,0.21,0.2,0.18,0.21,0.2,0.2,0.18,0.2,0.17,0.2,0.19,0.2,0.18,0.18,0.17,0.18,0.17,0.17,0.17,0.17,0.15,0.17,0.14,0.15,0.15,0.16,0.16,0.15,0.15,0.15,0.14,0.15,0.14,0.14,0.14,0.14,0.13,0.14,0.12,0.13,0.12,0.13,0.13,0.12,0.13,0.12,0.13,0.13,0.13,0.15,0.12,0.13,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.12,0.12,0.12,0.13,0.13,0.12,0.13,0.11,0.0,0.11,0.11,0.0,0.11,0.11,0.11,0.0,0.11,0.11,0.12,0.12,0.11,0.0,0.0,0.0,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.18
08/02/2021,5.49,4.64,2.58,1.91,1.9,1.9,1.8,1.68,1.49,1.63,1.55,1.46,1.45,1.4,1.28,1.23,1.17,1.13,1.07,1.06,1.01,1.04,0.97,0.89,0.97,0.84,0.87,0.82,0.8,0.81,0.79,0.74,0.7,0.66,0.69,0.7,0.67,0.66,0.63,0.63,0.57,0.62,0.61,0.53,0.54,0.51,0.53,0.51,0.5,0.5,0.49,0.47,0.44,0.46,0.41,0.42,0.44,0.42,0.4,0.38,0.41,0.39,0.38,0.37,0.35,0.36,0.32,0.34,0.34,0.36,0.34,0.32,0.33,0.32,0.34,0.31,0.32,0.31,0.31,0.29,0.3,0.29,0.3,0.27,0.28,0.26,0.29,0.27,0.27,0.27,0.28,0.31,0.27,0.25,0.25,0.25,0.24,0.24,0.23,0.23,0.2,0.22,0.24,0.23,0.26,0.24,0.22,0.22,0.22,0.21,0.23,0.17,0.22,0.22,0.22,0.21,0.2,0.19,0.2,0.19,0.21,0.19,0.2,0.19,0.2,0.18,0.2,0.19,0.2,0.18,0.18,0.18,0.18,0.17,0.17,0.17,0.17,0.16,0.17,0.14,0.15,0.15,0.16,0.15,0.15,0.15,0.15,0.14,0.15,0.14,0.14,0.14,0.14,0.12,0.14,0.12,0.12,0.12,0.13,0.13,0.12,0.13,0.12,0.13,0.14,0.13,0.15,0.13,0.13,0.11,0.12,0.12,0.12,0.12,0.11,0.11,0.12,0.12,0.12,0.13,0.13,0.12,0.13,0.11,0.0,0.11,0.11,0.0,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.11,0.11,0.0,0.0,0.0,0.11,0.11,0.11,0.11,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.08
08/03/2021,5.52,4.63,2.57,1.92,1.89,1.89,1.85,1.69,1.46,1.62,1.54,1.46,1.44,1.39,1.29,1.21,1.18,1.13,1.07,1.04,1.0,1.04,0.97,0.89,0.98,0.88,0.88,0.83,0.8,0.81,0.79,0.75,0.7,0.66,0.69,0.7,0.68,0.66,0.63,0.63,0.58,0.62,0.61,0.53,0.5,0.5,0.53,0.51,0.49,0.52,0.5,0.48,0.43,0.47,0.42,0.41,0.44,0.42,0.39,0.38,0.41,0.39,0.38,0.37,0.35,0.36,0.32,0.34,0.34,0.35,0.33,0.32,0.33,0.32,0.34,0.32,0.33,0.32,0.31,0.29,0.29,0.3,0.29,0.27,0.28,0.25,0.29,0.27,0.26,0.27,0.28,0.31,0.27,0.25,0.25,0.25,0.24,0.24,0.23,0.23,0.2,0.23,0.23,0.22,0.25,0.24,0.22,0.22,0.23,0.2,0.23,0.16,0.21,0.22,0.22,0.21,0.2,0.19,0.2,0.18,0.21,0.19,0.21,0.19,0.2,0.18,0.2,0.19,0.2,0.18,0.19,0.18,0.18,0.17,0.17,0.18,0.17,0.16,0.17,0.14,0.15,0.16,0.16,0.15,0.15,0.15,0.15,0.14,0.15,0.14,0.14,0.14,0.14,0.12,0.14,0.12,0.12,0.12,0.13,0.13,0.12,0.13,0.12,0.14,0.14,0.13,0.15,0.13,0.12,0.11,0.12,0.12,0.12,0.12,0.11,0.11,0.12,0.12,0.12,0.13,0.13,0.12,0.13,0.11,0.0,0.11,0.0,0.0,0.11,0.11,0.11,0.11,0.12,0.11,0.12,0.12,0.11,0.1,0.0,0.0,0.11,0.11,0.11,0.11,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.12
08/04/2021,5.52,4.63,2.57,1.92,1.89,1.89,1.85,1.69,1.46,1.62,1.54,1.46,1.44,1.39,1.29,1.21,1.18,1.13,1.07,1.04,1.0,1.04,0.97,0.89,0.98,0.88,0.88,0.83,0.8,0.81,0.79,0.75,0.7,0.66,0.69,0.7,0.68,0.66,0.63,0.63,0.58,0.62,0.61,0.53,0.5,0.5,0.53,0.51,0.49,0.52,0.5,0.48,0.43,0.47,0.42,0.41,0.44,0.42,0.39,0.38,0.41,0.39,0.38,0.37,0.35,0.36,0.32,0.34,0.34,0.35,0.33,0.32,0.33,0.32,0.34,0.32,0.33,0.32,0.31,0.29,0.29,0.3,0.29,0.27,0.28,0.25,0.29,0.27,0.26,0.27,0.28,0.31,0.27,0.25,0.25,0.25,0.24,0.24,0.23,0.23,0.2,0.23,0.23,0.22,0.25,0.24,0.22,0.22,0.23,0.2,0.23,0.16,0.21,0.22,0.22,0.21,0.2,0.19,0.2,0.18,0.21,0.19,0.21,0.19,0.2,0.18,0.2,0.19,0.2,0.18,0.19,0.18,0.18,0.17,0.17,0.18,0.17,0.16,0.17,0.14,0.15,0.16,0.16,0.15,0.15,0.15,0.15,0.14,0.15,0.14,0.14,0.14,0.14,0.12,0.14,0.12,0.12,0.12,0.13,0.13,0.12,0.13,0.12,0.14,0.14,0.13,0.15,0.13,0.12,0.11,0.12,0.12,0.12,0.12,0.11,0.11,0.12,0.12,0.12,0.13,0.13,0.12,0.13,0.11,0.0,0.11,0.0,0.0,0.11,0.11,0.11,0.11,0.12,0.11,0.12,0.12,0.11,0.1,0.0,0.0,0.11,0.11,0.11,0.11,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.12
08/05/2021,5.52,4.63,2.57,1.92,1.89,1.89,1.85,1.69,1.46,1.62,1.54,1.46,1.44,1.39,1.29,1.21,1.18,1.13,1.07,1.04,1.0,1.04,0.97,0.89,0.98,0.88,0.88,0.83,0.8,0.81,0.79,0.75,0.7,0.66,0.69,0.7,0.68,0.66,0.63,0.63,0.58,0.62,0.61,0.53,0.5,0.5,0.53,0.51,0.49,0.52,0.5,0.48,0.43,0.47,0.42,0.41,0.44,0.42,0.39,0.38,0.41,0.39,0.38,0.37,0.35,0.36,0.32,0.34,0.34,0.35,0.33,0.32,0.33,0.32,0.34,0.32,0.33,0.32,0.31,0.29,0.29,0.3,0.29,0.27,0.28,0.25,0.29,0.27,0.26,0.27,0.28,0.31,0.27,0.25,0.25,0.25,0.24,0.24,0.23,0.23,0.2,0.23,0.23,0.22,0.25,0.24,0.22,0.22,0.23,0.2,0.23,0.16,0.21,0.22,0.22,0.21,0.2,0.19,0.2,0.18,0.21,0.19,0.21,0.19,0.2,0.18,0.2,0.19,0.2,0.18,0.19,0.18,0.18,0.17,0.17,0.18,0.17,0.16,0.17,0.14,0.15,0.16,0.16,0.15,0.15,0.15,0.15,0.14,0.15,0.14,0.14,0.14,0.14,0.12,0.14,0.12,0.12,0.12,0.13,0.13,0.12,0.13,0.12,0.14,0.14,0.13,0.15,0.13,0.12,0.11,0.12,0.12,0.12,0.12,0.11,0.11,0.12,0.12,0.12,0.13,0.13,0.12,0.13,0.11,0.0,0.11,0.0,0.0,0.11,0.11,0.11,0.11,0.12,0.11,0.12,0.12,0.11,0.1,0.0,0.0,0.11,0.11,0.11,0.11,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.12
08/06/2021,5.53,4.63,2.57,1.92,1.88,1.88,1.85,1.7,1.46,1.62,1.54,1.47,1.48,1.4,1.29,1.22,1.19,1.08,1.06,1.03,1.0,1.06,0.96,0.9,1.03,0.91,0.87,0.84,0.8,0.81,0.77,0.74,0.69,0.66,0.65,0.67,0.67,0.65,0.63,0.64,0.57,0.6,0.61,0.54,0.5,0.5,0.53,0.51,0.49,0.51,0.49,0.47,0.43,0.47,0.42,0.42,0.43,0.42,0.39,0.38,0.41,0.39,0.38,0.37,0.35,0.35,0.32,0.33,0.35,0.37,0.33,0.32,0.33,0.33,0.33,0.33,0.33,0.31,0.31,0.29,0.29,0.29,0.3,0.27,0.28,0.25,0.3,0.28,0.27,0.27,0.28,0.3,0.27,0.25,0.24,0.25,0.24,0.24,0.23,0.23,0.2,0.23,0.24,0.22,0.26,0.24,0.22,0.23,0.23,0.2,0.23,0.22,0.21,0.21,0.22,0.21,0.21,0.19,0.19,0.18,0.21,0.18,0.21,0.19,0.2,0.18,0.2,0.19,0.2,0.18,0.19,0.18,0.18,0.17,0.18,0.18,0.17,0.16,0.18,0.15,0.15,0.16,0.16,0.16,0.15,0.15,0.16,0.14,0.15,0.14,0.13,0.14,0.14,0.12,0.14,0.12,0.12,0.12,0.13,0.13,0.12,0.11,0.11,0.13,0.14,0.12,0.15,0.13,0.13,0.11,0.12,0.12,0.12,0.0,0.11,0.11,0.12,0.12,0.12,0.13,0.13,0.12,0.12,0.11,0.0,0.11,0.0,0.0,0.11,0.11,0.11,0.11,0.12,0.11,0.12,0.12,0.11,0.0,0.0,0.0,0.11,0.11,0.11,0.11,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.09
