,NVDA,AMZN,FB,MSFT,AAPL,GOOGL,BABA,TSLA,WMT,700.HK,CRM,INTC,ROG.SW,JNJ,PYPL,SQ,V,INTU,MA,TSM,IBM,MELI,LLY,BIDU,PFE,ABT,ADBE,MRNA,MDT,DIS,ABBV,7203.T,CSCO,NIO,AZN.L,QCOM,SHOP,BMY,MRK,ZM,ISRG,GE,ILMN,NKE,GS,GME,BLK,SPGI,SAN.PA,SE,SYK,SAP.DE,DLR,AMGN,ABBN.SW,GM,TMO,BNTX,6758.T,AVGO,F,GILD,TWTR,TER,NOW,REGN,ORCL,NOVN.SW,NTES,DOCU,XPEV,6594.T,DXCM,ICE,BX,CRWD,6861.T,6954.T,NFLX,ADYEN.AS,SNAP,MSCI,APTV,005380.KS,FISV,FTNT,NTLA,ATVI,DSY.PA,NEE,PTON,BSY,ADSK,JD,EA,AMD,NOK,TDOC,2020.HK,IFX.DE,PHIA.AS,UBER,KKR,PANW,MS,EQIX,SWKS,CRSP,SCHW,2318.HK,PDD,COIN,SPCE,MRVL,1024.HK,PODD,A,EW,OKTA,LULU,BILI,FIS,ROK,HZNP,MASI,QRVO,DFS,SPOT,ENR.DE,018260.KS,000270.KS,FDX,TXG,ADS.DE,D,ANET,EBAY,VRSK,CON.DE,CGNX,SSNC,BSX,LYFT,TEAM,VRTX,CERN,6503.T,EXAS,STNE,GH,DDD,ETSY,PAGS,BKNG,TECH,6506.T,7832.T,GPN,BEP.UN.TO,BB.TO,ZS,SN.L,RMD.AX,NOVT,HPQ,AGR,RUN,APO,LYV,HPE,2331.HK,OSTK,ARES,XLNX,FLT,TUYA,KEYS,TNDM,ABMD,NKLA,NXPI,DECK,XP,ZAL.DE,ZG,ZNGA,III.L,WB,EDEN.PA,AMBA,AMP,APH,TME,BYND,T.TO,BIGC,BEPC,NSY.,QGEN,PTC,IDEX,PFPT,USD,DKS,VMW,DSYA.,JNPR,HO.PA,FICO,TXT,956.HK,RMV.L,241.HK,GLW,TTWO,2208.HK,NEM.DE,GE.,HRC,EDIT,VNE,UAA,SLAB,7272.T,CYBR,TEF,CMCSA,STM.PA,TIXT.TO,AMC,MGM,ABNB,4528.T,TW,IAC,TKWY.AS,JD.L,6724.T,LVS,EEFT,AVAV,AFRM,902.HK,YY,WMG,ASGN,BRKS,MORN,EXPE,MOG.A,ATO.PA,BWA,EVD.DE,IBKR,SSYS,MARA,EVR,FSLR,SPWR,IRTC,LAZR,KRW,LI,PATH,HOOD,SPLK,TTE.PA,SYNA,INVZ,EXEL,EXTR,GHC,SRNE,SMTC,IDT,QTWO,GOEV,NDX1.DE,SUM
10/12/2021,2.13,2.04,1.89,2.12,2.03,2.14,1.63,2.08,0.5,1.35,0.84,0.98,0.71,0.7,0.61,0.61,0.65,0.3,0.63,0.59,0.66,0.57,0.51,0.64,0.61,0.57,0.45,0.41,0.54,0.6,0.46,0.57,0.51,0.34,0.52,0.4,0.32,0.4,0.51,0.0,0.43,0.54,0.34,0.36,0.46,0.45,0.41,0.41,0.41,0.44,0.39,0.33,0.19,0.38,0.41,0.49,0.37,0.29,0.38,0.37,0.42,0.35,0.2,0.37,0.32,0.31,0.35,0.0,0.39,0.24,0.29,0.37,0.34,0.39,0.36,0.29,0.36,0.33,0.59,0.33,0.3,0.3,0.37,0.31,0.35,0.29,0.0,0.27,0.29,0.34,0.17,0.26,0.28,0.34,0.3,0.27,0.25,0.19,0.2,0.32,0.31,0.31,0.28,0.32,0.0,0.21,0.22,0.16,0.28,0.0,0.32,0.29,0.0,0.28,0.26,0.24,0.23,0.24,0.22,0.22,0.2,0.21,0.23,0.21,0.22,0.0,0.26,0.21,0.25,0.0,0.19,0.2,0.0,0.2,0.22,0.2,0.23,0.25,0.2,0.21,0.21,0.22,0.22,0.23,0.32,0.16,0.21,0.22,0.0,0.21,0.0,0.22,0.0,0.25,0.21,0.19,0.19,0.22,0.0,0.0,0.2,0.16,0.17,0.0,0.26,0.25,0.0,0.21,0.22,0.0,0.16,0.19,0.0,0.15,0.2,0.0,0.16,0.2,0.16,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.16,0.26,0.19,0.17,0.0,0.0,0.17,0.0,0.17,0.17,0.16,0.0,0.0,0.0,0.0,0.17,0.16,0.0,0.16,0.0,0.0,0.18,0.28,0.0,0.21,0.0,0.0,0.2,0.16,0.0,0.17,0.0,0.0,0.0,0.0,0.18,0.15,0.0,0.38,0.26,0.29,0.22,0.22,0.22,0.15,0.0,0.18,0.0,0.17,0.16,0.0,0.15,0.0,0.27,0.0,0.0,0.18,0.17,0.16,0.0,0.16,0.15,0.0,0.16,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.62
10/13/2021,2.12,2.04,1.88,2.11,2.03,2.13,1.62,2.08,0.49,1.34,0.84,0.98,0.71,0.7,0.6,0.61,0.65,0.29,0.63,0.59,0.66,0.57,0.51,0.64,0.61,0.57,0.45,0.41,0.54,0.6,0.45,0.57,0.51,0.33,0.52,0.4,0.32,0.39,0.51,0.0,0.43,0.54,0.34,0.36,0.46,0.45,0.41,0.41,0.4,0.44,0.39,0.33,0.19,0.37,0.41,0.49,0.37,0.29,0.38,0.37,0.41,0.35,0.2,0.37,0.32,0.31,0.35,0.0,0.39,0.24,0.29,0.37,0.34,0.39,0.36,0.29,0.35,0.33,0.59,0.33,0.3,0.3,0.37,0.3,0.34,0.29,0.0,0.27,0.28,0.34,0.17,0.26,0.28,0.34,0.3,0.27,0.25,0.19,0.2,0.32,0.31,0.31,0.28,0.31,0.0,0.21,0.21,0.16,0.28,0.0,0.32,0.29,0.0,0.28,0.26,0.24,0.23,0.24,0.22,0.22,0.2,0.21,0.23,0.21,0.22,0.0,0.26,0.21,0.25,0.0,0.19,0.2,0.0,0.2,0.22,0.2,0.23,0.25,0.2,0.21,0.21,0.22,0.22,0.23,0.32,0.16,0.21,0.22,0.0,0.21,0.0,0.22,0.0,0.25,0.21,0.19,0.19,0.22,0.0,0.0,0.2,0.16,0.17,0.0,0.26,0.25,0.0,0.21,0.22,0.0,0.15,0.19,0.0,0.15,0.2,0.0,0.16,0.2,0.16,0.15,0.16,0.0,0.0,0.0,0.0,0.15,0.17,0.0,0.16,0.26,0.19,0.17,0.0,0.0,0.17,0.0,0.17,0.17,0.16,0.0,0.0,0.0,0.25,0.17,0.16,0.0,0.16,0.0,0.0,0.18,0.28,0.0,0.21,0.0,0.0,0.2,0.16,0.0,0.16,0.0,0.0,0.15,0.0,0.18,0.15,0.0,0.38,0.26,0.29,0.22,0.22,0.22,0.0,0.0,0.18,0.0,0.17,0.16,0.0,0.0,0.0,0.27,0.0,0.0,0.18,0.17,0.16,0.15,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.48
10/14/2021,2.12,2.02,1.86,2.12,2.04,2.13,1.65,2.1,0.5,1.39,0.85,0.97,0.72,0.7,0.6,0.6,0.64,0.29,0.62,0.59,0.66,0.55,0.51,0.64,0.6,0.57,0.45,0.41,0.53,0.59,0.45,0.58,0.51,0.33,0.52,0.4,0.32,0.4,0.5,0.0,0.42,0.54,0.33,0.36,0.45,0.46,0.41,0.41,0.41,0.43,0.38,0.33,0.19,0.37,0.41,0.49,0.36,0.29,0.4,0.37,0.42,0.35,0.2,0.37,0.32,0.31,0.36,0.0,0.39,0.24,0.29,0.37,0.34,0.39,0.35,0.29,0.36,0.34,0.59,0.33,0.29,0.3,0.36,0.31,0.33,0.29,0.0,0.27,0.28,0.33,0.17,0.25,0.28,0.34,0.3,0.27,0.25,0.19,0.19,0.32,0.32,0.3,0.28,0.32,0.0,0.21,0.21,0.16,0.28,0.0,0.31,0.3,0.0,0.28,0.27,0.24,0.23,0.24,0.22,0.22,0.2,0.2,0.23,0.21,0.22,0.0,0.25,0.21,0.26,0.0,0.19,0.2,0.0,0.2,0.22,0.2,0.23,0.25,0.21,0.21,0.21,0.22,0.21,0.23,0.32,0.16,0.21,0.22,0.0,0.21,0.0,0.21,0.0,0.25,0.21,0.19,0.19,0.21,0.0,0.0,0.2,0.17,0.17,0.0,0.26,0.25,0.15,0.21,0.22,0.0,0.15,0.19,0.0,0.0,0.2,0.0,0.16,0.2,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.16,0.26,0.19,0.17,0.0,0.0,0.17,0.0,0.18,0.18,0.16,0.0,0.0,0.0,0.25,0.17,0.16,0.0,0.16,0.0,0.0,0.18,0.25,0.0,0.21,0.15,0.0,0.2,0.16,0.0,0.17,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.37,0.26,0.29,0.22,0.22,0.22,0.15,0.0,0.18,0.0,0.17,0.16,0.15,0.0,0.0,0.26,0.0,0.0,0.19,0.17,0.16,0.0,0.16,0.0,0.0,0.16,0.0,0.16,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.48
10/15/2021,2.11,2.02,1.85,2.11,2.02,2.09,1.64,2.14,0.5,1.35,0.87,0.95,0.71,0.68,0.6,0.61,0.64,0.29,0.61,0.58,0.65,0.55,0.51,0.63,0.6,0.57,0.45,0.42,0.53,0.59,0.45,0.59,0.5,0.33,0.52,0.39,0.32,0.39,0.5,0.0,0.42,0.53,0.33,0.37,0.45,0.46,0.41,0.41,0.4,0.44,0.38,0.33,0.19,0.36,0.41,0.49,0.36,0.29,0.39,0.37,0.43,0.34,0.2,0.37,0.33,0.3,0.36,0.0,0.38,0.23,0.29,0.37,0.35,0.39,0.36,0.3,0.35,0.33,0.59,0.33,0.3,0.29,0.36,0.3,0.33,0.29,0.0,0.26,0.28,0.33,0.17,0.25,0.28,0.34,0.3,0.27,0.25,0.19,0.19,0.32,0.31,0.3,0.28,0.32,0.0,0.21,0.21,0.16,0.28,0.0,0.31,0.29,0.0,0.28,0.26,0.25,0.22,0.24,0.23,0.22,0.19,0.2,0.23,0.21,0.22,0.0,0.26,0.21,0.26,0.0,0.19,0.2,0.0,0.2,0.22,0.2,0.23,0.25,0.21,0.21,0.21,0.22,0.21,0.23,0.32,0.16,0.21,0.23,0.0,0.21,0.0,0.23,0.0,0.25,0.21,0.18,0.19,0.21,0.0,0.0,0.21,0.16,0.17,0.0,0.25,0.25,0.17,0.21,0.22,0.0,0.16,0.19,0.0,0.0,0.2,0.0,0.16,0.21,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.16,0.26,0.19,0.17,0.0,0.0,0.17,0.0,0.18,0.18,0.16,0.0,0.0,0.0,0.25,0.17,0.16,0.0,0.16,0.0,0.0,0.18,0.26,0.0,0.2,0.0,0.0,0.19,0.16,0.0,0.17,0.0,0.0,0.15,0.0,0.19,0.16,0.0,0.37,0.26,0.29,0.22,0.24,0.22,0.0,0.0,0.18,0.0,0.17,0.16,0.0,0.0,0.0,0.27,0.15,0.0,0.19,0.16,0.16,0.0,0.16,0.0,0.0,0.16,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.32
10/18/2021,2.17,2.01,1.84,2.13,2.0,2.12,1.65,2.12,0.49,1.32,0.88,0.96,0.69,0.68,0.61,0.62,0.63,0.3,0.6,0.59,0.65,0.56,0.51,0.63,0.58,0.56,0.46,0.44,0.53,0.58,0.44,0.57,0.5,0.33,0.5,0.4,0.32,0.39,0.48,0.0,0.42,0.52,0.33,0.37,0.45,0.47,0.43,0.42,0.4,0.46,0.38,0.35,0.2,0.36,0.41,0.47,0.36,0.29,0.39,0.37,0.42,0.34,0.2,0.38,0.33,0.3,0.35,0.0,0.38,0.23,0.3,0.37,0.35,0.39,0.37,0.32,0.35,0.33,0.58,0.35,0.3,0.3,0.36,0.31,0.34,0.29,0.0,0.26,0.29,0.34,0.17,0.25,0.28,0.34,0.29,0.29,0.25,0.19,0.18,0.33,0.31,0.3,0.28,0.32,0.0,0.21,0.21,0.0,0.28,0.0,0.3,0.3,0.0,0.28,0.25,0.25,0.23,0.24,0.24,0.23,0.19,0.2,0.23,0.21,0.23,0.0,0.25,0.22,0.26,0.0,0.19,0.2,0.0,0.2,0.22,0.2,0.22,0.25,0.2,0.22,0.21,0.22,0.2,0.23,0.32,0.16,0.21,0.23,0.0,0.2,0.0,0.22,0.0,0.25,0.21,0.18,0.19,0.21,0.0,0.15,0.22,0.16,0.17,0.0,0.25,0.25,0.16,0.21,0.22,0.0,0.0,0.18,0.0,0.16,0.2,0.0,0.16,0.21,0.16,0.15,0.0,0.0,0.0,0.0,0.0,0.15,0.18,0.0,0.16,0.28,0.19,0.17,0.0,0.0,0.17,0.0,0.18,0.18,0.16,0.0,0.0,0.0,0.25,0.18,0.16,0.0,0.16,0.0,0.0,0.18,0.25,0.0,0.19,0.15,0.0,0.19,0.16,0.0,0.16,0.0,0.0,0.0,0.0,0.18,0.17,0.0,0.37,0.26,0.29,0.23,0.24,0.22,0.0,0.15,0.19,0.0,0.16,0.0,0.15,0.0,0.0,0.28,0.0,0.0,0.19,0.16,0.16,0.0,0.16,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.42999999999999
10/19/2021,2.18,2.07,1.81,2.13,2.01,2.11,1.65,2.18,0.49,1.35,0.88,0.97,0.7,0.68,0.61,0.62,0.64,0.3,0.62,0.6,0.65,0.58,0.51,0.63,0.58,0.56,0.46,0.43,0.54,0.58,0.44,0.57,0.5,0.34,0.5,0.4,0.32,0.39,0.48,0.0,0.42,0.53,0.33,0.37,0.46,0.46,0.43,0.42,0.39,0.47,0.38,0.35,0.2,0.36,0.42,0.47,0.36,0.28,0.4,0.37,0.42,0.34,0.19,0.38,0.34,0.3,0.35,0.0,0.38,0.23,0.32,0.37,0.34,0.39,0.37,0.31,0.36,0.35,0.58,0.36,0.3,0.3,0.37,0.31,0.34,0.29,0.0,0.26,0.29,0.34,0.17,0.25,0.29,0.34,0.28,0.28,0.25,0.19,0.18,0.33,0.31,0.31,0.28,0.32,0.0,0.21,0.21,0.0,0.29,0.0,0.3,0.32,0.0,0.28,0.26,0.24,0.23,0.24,0.24,0.22,0.19,0.21,0.23,0.2,0.23,0.0,0.25,0.22,0.27,0.0,0.19,0.2,0.0,0.2,0.21,0.2,0.22,0.25,0.21,0.22,0.21,0.22,0.2,0.23,0.31,0.16,0.21,0.23,0.0,0.2,0.0,0.23,0.0,0.25,0.21,0.18,0.2,0.22,0.0,0.0,0.22,0.17,0.17,0.0,0.26,0.24,0.16,0.21,0.22,0.0,0.16,0.19,0.0,0.16,0.21,0.0,0.16,0.19,0.17,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.16,0.28,0.19,0.17,0.0,0.0,0.17,0.0,0.18,0.18,0.15,0.0,0.0,0.0,0.0,0.18,0.16,0.0,0.15,0.0,0.0,0.18,0.26,0.0,0.19,0.0,0.0,0.19,0.17,0.0,0.16,0.0,0.0,0.0,0.0,0.18,0.17,0.0,0.37,0.26,0.29,0.23,0.23,0.21,0.0,0.0,0.19,0.0,0.17,0.15,0.0,0.15,0.0,0.28,0.0,0.0,0.18,0.16,0.16,0.0,0.16,0.0,0.0,0.15,0.0,0.0,0.15,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.67999999999999
10/20/2021,2.18,2.07,1.81,2.13,2.01,2.11,1.65,2.18,0.49,1.35,0.88,0.97,0.7,0.68,0.61,0.62,0.64,0.3,0.62,0.6,0.65,0.58,0.51,0.63,0.58,0.56,0.46,0.43,0.54,0.58,0.44,0.57,0.5,0.34,0.5,0.4,0.32,0.39,0.48,0.0,0.42,0.53,0.33,0.37,0.46,0.46,0.43,0.42,0.39,0.47,0.38,0.35,0.2,0.36,0.42,0.47,0.36,0.28,0.4,0.37,0.42,0.34,0.19,0.38,0.34,0.3,0.35,0.0,0.38,0.23,0.32,0.37,0.34,0.39,0.37,0.31,0.36,0.35,0.58,0.36,0.3,0.3,0.37,0.31,0.34,0.29,0.0,0.26,0.29,0.34,0.17,0.25,0.29,0.34,0.28,0.28,0.25,0.19,0.18,0.33,0.31,0.31,0.28,0.32,0.0,0.21,0.21,0.0,0.29,0.0,0.3,0.32,0.0,0.28,0.26,0.24,0.23,0.24,0.24,0.22,0.19,0.21,0.23,0.2,0.23,0.0,0.25,0.22,0.27,0.0,0.19,0.2,0.0,0.2,0.21,0.2,0.22,0.25,0.21,0.22,0.21,0.22,0.2,0.23,0.31,0.16,0.21,0.23,0.0,0.2,0.0,0.23,0.0,0.25,0.21,0.18,0.2,0.22,0.0,0.0,0.22,0.17,0.17,0.0,0.26,0.24,0.16,0.21,0.22,0.0,0.16,0.19,0.0,0.16,0.21,0.0,0.16,0.19,0.17,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.16,0.28,0.19,0.17,0.0,0.0,0.17,0.0,0.18,0.18,0.15,0.0,0.0,0.0,0.0,0.18,0.16,0.0,0.15,0.0,0.0,0.18,0.26,0.0,0.19,0.0,0.0,0.19,0.17,0.0,0.16,0.0,0.0,0.0,0.0,0.18,0.17,0.0,0.37,0.26,0.29,0.23,0.23,0.21,0.0,0.0,0.19,0.0,0.17,0.15,0.0,0.15,0.0,0.28,0.0,0.0,0.18,0.16,0.16,0.0,0.16,0.0,0.0,0.15,0.0,0.0,0.15,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.67999999999999
10/21/2021,2.2,2.08,1.86,2.14,2.02,2.12,1.63,2.23,0.49,1.35,0.88,0.96,0.7,0.67,0.61,0.63,0.63,0.3,0.62,0.6,0.63,0.58,0.51,0.65,0.57,0.55,0.47,0.44,0.5,0.56,0.43,0.57,0.49,0.36,0.49,0.4,0.33,0.38,0.47,0.0,0.42,0.52,0.33,0.37,0.47,0.47,0.43,0.42,0.39,0.47,0.38,0.35,0.19,0.35,0.41,0.46,0.36,0.29,0.39,0.37,0.41,0.33,0.2,0.38,0.34,0.29,0.35,0.0,0.38,0.24,0.33,0.37,0.34,0.39,0.37,0.32,0.35,0.34,0.58,0.35,0.29,0.3,0.36,0.3,0.34,0.3,0.15,0.26,0.29,0.33,0.17,0.24,0.29,0.34,0.28,0.29,0.25,0.19,0.19,0.33,0.3,0.3,0.28,0.32,0.0,0.2,0.21,0.15,0.28,0.0,0.31,0.33,0.0,0.28,0.25,0.23,0.23,0.24,0.25,0.23,0.2,0.2,0.23,0.2,0.22,0.0,0.25,0.22,0.26,0.0,0.19,0.2,0.0,0.2,0.21,0.2,0.22,0.25,0.2,0.22,0.21,0.21,0.19,0.23,0.31,0.15,0.21,0.22,0.0,0.19,0.0,0.23,0.0,0.25,0.21,0.18,0.2,0.21,0.0,0.0,0.22,0.16,0.17,0.0,0.26,0.24,0.16,0.21,0.22,0.0,0.16,0.19,0.0,0.16,0.2,0.0,0.16,0.19,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.16,0.28,0.19,0.17,0.0,0.0,0.17,0.0,0.18,0.18,0.0,0.0,0.0,0.0,0.26,0.18,0.16,0.0,0.15,0.0,0.0,0.18,0.26,0.0,0.19,0.0,0.0,0.2,0.17,0.0,0.16,0.0,0.0,0.15,0.0,0.18,0.17,0.0,0.36,0.26,0.29,0.25,0.23,0.22,0.0,0.0,0.18,0.0,0.16,0.0,0.15,0.0,0.0,0.29,0.0,0.0,0.19,0.16,0.16,0.0,0.16,0.0,0.0,0.0,0.0,0.15,0.15,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.64999999999999
10/22/2021,2.18,2.05,1.86,2.12,2.03,2.1,1.71,2.19,0.49,1.34,0.87,0.96,0.68,0.68,0.61,0.62,0.63,0.31,0.62,0.6,0.63,0.58,0.51,0.67,0.58,0.55,0.47,0.43,0.5,0.55,0.42,0.56,0.49,0.36,0.49,0.4,0.33,0.38,0.48,0.0,0.42,0.52,0.33,0.36,0.46,0.46,0.42,0.42,0.38,0.48,0.38,0.34,0.2,0.36,0.41,0.45,0.36,0.3,0.39,0.37,0.41,0.33,0.2,0.38,0.34,0.29,0.35,0.0,0.39,0.24,0.32,0.37,0.34,0.38,0.37,0.32,0.36,0.34,0.57,0.36,0.29,0.3,0.35,0.3,0.34,0.3,0.15,0.26,0.29,0.33,0.17,0.25,0.29,0.35,0.28,0.29,0.24,0.19,0.19,0.33,0.31,0.29,0.28,0.31,0.0,0.21,0.21,0.0,0.28,0.0,0.31,0.34,0.0,0.28,0.27,0.24,0.22,0.24,0.24,0.23,0.22,0.2,0.23,0.2,0.22,0.0,0.25,0.22,0.26,0.0,0.19,0.19,0.0,0.2,0.22,0.2,0.22,0.24,0.2,0.22,0.21,0.22,0.19,0.23,0.32,0.0,0.21,0.22,0.0,0.2,0.15,0.23,0.0,0.24,0.21,0.18,0.2,0.21,0.0,0.16,0.22,0.16,0.17,0.0,0.26,0.24,0.17,0.22,0.21,0.0,0.17,0.19,0.0,0.16,0.21,0.0,0.16,0.19,0.16,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.16,0.28,0.19,0.17,0.0,0.0,0.16,0.0,0.18,0.17,0.0,0.0,0.0,0.0,0.26,0.17,0.16,0.0,0.15,0.0,0.0,0.17,0.27,0.0,0.19,0.0,0.0,0.2,0.17,0.0,0.16,0.0,0.0,0.0,0.0,0.18,0.16,0.0,0.36,0.26,0.3,0.23,0.23,0.21,0.0,0.0,0.18,0.0,0.16,0.15,0.0,0.0,0.0,0.29,0.0,0.0,0.18,0.15,0.16,0.0,0.0,0.15,0.0,0.0,0.0,0.15,0.16,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.58
10/25/2021,2.21,2.03,1.86,2.13,2.02,2.07,1.7,2.26,0.5,1.35,0.86,0.97,0.68,0.67,0.54,0.65,0.62,0.31,0.6,0.59,0.56,0.57,0.5,0.68,0.58,0.58,0.47,0.44,0.5,0.55,0.42,0.55,0.49,0.36,0.5,0.4,0.33,0.38,0.49,0.0,0.42,0.51,0.32,0.37,0.46,0.45,0.42,0.41,0.39,0.47,0.39,0.33,0.2,0.36,0.38,0.46,0.36,0.32,0.38,0.37,0.43,0.33,0.2,0.38,0.34,0.3,0.34,0.0,0.39,0.24,0.32,0.37,0.35,0.38,0.39,0.32,0.35,0.34,0.58,0.35,0.28,0.3,0.36,0.3,0.34,0.3,0.0,0.26,0.29,0.34,0.18,0.25,0.29,0.34,0.29,0.3,0.25,0.19,0.19,0.33,0.33,0.29,0.3,0.31,0.0,0.21,0.21,0.15,0.28,0.0,0.31,0.34,0.0,0.28,0.29,0.24,0.23,0.24,0.24,0.23,0.22,0.2,0.23,0.21,0.22,0.0,0.24,0.22,0.26,0.0,0.19,0.2,0.0,0.2,0.22,0.2,0.22,0.24,0.2,0.22,0.21,0.22,0.19,0.23,0.32,0.0,0.21,0.22,0.0,0.21,0.0,0.24,0.0,0.23,0.2,0.17,0.19,0.21,0.0,0.16,0.22,0.16,0.17,0.0,0.27,0.24,0.17,0.23,0.21,0.0,0.16,0.19,0.0,0.16,0.21,0.0,0.17,0.19,0.16,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.16,0.29,0.19,0.17,0.0,0.0,0.16,0.0,0.17,0.18,0.16,0.0,0.0,0.0,0.26,0.18,0.17,0.0,0.15,0.0,0.0,0.18,0.27,0.0,0.22,0.0,0.0,0.19,0.18,0.0,0.16,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.36,0.26,0.3,0.22,0.23,0.21,0.0,0.15,0.19,0.0,0.16,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.18,0.15,0.16,0.0,0.15,0.0,0.0,0.15,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.69999999999999
10/26/2021,2.23,1.99,1.79,2.14,2.03,2.03,1.72,2.32,0.51,1.37,0.87,0.86,0.68,0.68,0.54,0.62,0.63,0.32,0.61,0.59,0.57,0.55,0.51,0.67,0.59,0.59,0.48,0.42,0.51,0.55,0.43,0.56,0.49,0.35,0.51,0.4,0.32,0.38,0.49,0.0,0.43,0.52,0.32,0.37,0.47,0.42,0.43,0.42,0.4,0.46,0.39,0.33,0.21,0.36,0.39,0.46,0.37,0.31,0.39,0.37,0.43,0.33,0.19,0.38,0.35,0.31,0.35,0.0,0.4,0.24,0.32,0.38,0.35,0.39,0.41,0.32,0.35,0.34,0.6,0.36,0.21,0.31,0.36,0.3,0.34,0.31,0.15,0.27,0.29,0.34,0.18,0.25,0.3,0.34,0.29,0.3,0.25,0.19,0.2,0.34,0.33,0.28,0.31,0.31,0.0,0.22,0.21,0.0,0.29,0.0,0.31,0.34,0.0,0.28,0.31,0.24,0.23,0.25,0.25,0.23,0.22,0.21,0.23,0.21,0.22,0.0,0.24,0.22,0.26,0.0,0.19,0.2,0.0,0.2,0.22,0.2,0.23,0.25,0.2,0.22,0.21,0.22,0.19,0.24,0.31,0.15,0.21,0.21,0.0,0.21,0.0,0.25,0.0,0.23,0.21,0.18,0.19,0.21,0.0,0.15,0.22,0.16,0.17,0.0,0.27,0.24,0.17,0.24,0.22,0.0,0.17,0.19,0.0,0.16,0.21,0.0,0.17,0.19,0.16,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.16,0.29,0.2,0.17,0.0,0.0,0.16,0.0,0.17,0.18,0.16,0.0,0.0,0.0,0.0,0.18,0.17,0.0,0.15,0.0,0.0,0.18,0.26,0.0,0.22,0.0,0.0,0.19,0.18,0.0,0.16,0.0,0.0,0.0,0.0,0.18,0.17,0.0,0.36,0.27,0.31,0.21,0.23,0.21,0.0,0.15,0.19,0.0,0.17,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.18,0.16,0.17,0.16,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.85
