,JNJ,JPM,NESN.SW,PG,BAC,INTC,PFE,NOVN.SW,KO,CSCO,MRK,7203.T,TXN,AZN.L,NEE,SAP.DE,C,RY.TO,SIE.DE,MS,MMM,SAN.PA,TD.TO,CVS,BHP.AX,OR.PA,ALV.DE,LMT,BATS.L,MDLZ,RIO.L,ADP,SU.PA,IBE.MC,PNC,BNS.TO,USB,DPW.DE,TFC,MMC,APD,BHP.L,ETN,DG.PA,BMO.TO,BX,9432.T,EMR,ABBN.SW,ZURN.SW,PGR,CS.PA,7267.T,6501.T,TRP.TO,AAL.L,GD,BN.PA,CM.TO,9433.T,EXC,GIVN.SW,CNQ.TO,AEP,SRE,8316.T,8001.T,XEL,CRH.L,INVE B.ST,MET,IFF,MQG.AX,GIS,PAYX,PRU,WOW.AX,BK,ROK,MUV2.DE,TRV,MFC.TO,RIO.AX,ADM,FMG.AX,CMI,DFS,3382.T,VNA.DE,8058.T,ALL,FERG.L,FAST,HOLN.SW,AFL,PEG,8031.T,KNEBV.HE,O39.SI,8411.T,WEC,NUE,SAND.ST,LYB,ES,SLF.TO,AHT.L,KR,HSY,MG.TO,VIAC,GMG.AX,STT,FITB,SYF,IP,U11.SI,TSCO.L,RSG,NA.TO,DTE,RWE.DE,BA.L,ORA.PA,PPL,TSN,AEE,1.HK,GRMN,RCI.B.TO,ETR,AKZA.AS,NTRS,2502.T,HIG,ESSITY B.ST,FTS.TO,FRE.DE,AV.L,ARE,LGEN.L,16.HK,KNIN.SW,AMCR,DWNI.DE,EXR,2.HK,2914.T,HEN3.DE,CMS,2503.T,RF,OMC,CE,ESS,IFC.TO,7269.T,PAH3.DE,KEY,CFG,COL.AX,SGRO.L,6857.T,CAG,EMN,ALLY,MTB,1925.T,SHL.AX,CINF,LNT,SK3.IR,4578.T,SJM,4507.T,BXP,EVRG,8591.T,III.L,8002.T,PFG,1113.HK,SJR.B.TO,MRU.TO,HRL,HAS,8750.T,PSN.L,BNZL.L,HBAN,MNDI.L,5020.T,PKG,ATO,SNA,SRG.MI,3407.T,1COV.DE,EMA.TO,NN.AS,TRN.MI,8951.T,KESKOB.HE,RO.SW,EN.PA,FORTUM.HE,ROG.SW,ULVR.L,TTE.PA,GILD,SO,7974.T,4502.T,AIG,DOW,NEM,TROW,PHIA.AS,EOG,FGXXX,WBA,AD.AS,SGO.PA,8766.T,AVB,DB1.DE,4503.T,GLW,ED,BBY,5108.T,SSE.L,G.MI,UPM.HE,HPE,GPC,6502.T,FME.DE,CAH,8725.T,NWG.L,n/a,8630.T,SCMN.SW,9101.T,5713.T,WHR,FNF,SUM
11/04/2021,3.25,3.89,2.67,2.63,2.75,1.5,1.86,1.48,1.67,1.66,1.69,1.52,1.32,0.0,1.28,1.12,1.1,1.13,1.0,1.15,0.79,0.83,1.0,0.89,0.0,0.73,0.73,0.6,0.62,0.65,0.52,0.73,0.7,0.55,0.68,0.59,0.62,0.47,0.65,0.64,0.5,0.0,0.5,0.45,0.53,0.71,0.49,0.44,0.41,0.51,0.42,0.5,0.37,0.43,0.0,0.34,0.38,0.33,0.41,0.37,0.0,0.27,0.38,0.32,0.31,0.33,0.32,0.26,0.29,0.0,0.33,0.0,0.39,0.29,0.3,0.33,0.27,0.38,0.28,0.31,0.31,0.0,0.0,0.27,0.15,0.27,0.26,0.25,0.26,0.34,0.3,0.26,0.25,0.19,0.26,0.24,0.26,0.0,0.27,0.0,0.22,0.25,0.2,0.19,0.22,0.25,0.0,0.21,0.19,0.18,0.16,0.22,0.25,0.23,0.2,0.15,0.24,0.22,0.21,0.21,0.17,0.19,0.19,0.17,0.0,0.18,0.17,0.0,0.16,0.12,0.16,0.15,0.18,0.15,0.2,0.0,0.16,0.14,0.16,0.24,0.18,0.15,0.13,0.14,0.11,0.2,0.14,0.16,0.12,0.13,0.0,0.17,0.11,0.13,0.0,0.15,0.14,0.12,0.17,0.15,0.12,0.16,0.13,0.12,0.11,0.14,0.14,0.15,0.11,0.14,0.11,0.0,0.12,0.0,0.16,0.13,0.11,0.18,0.14,0.11,0.14,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,1.05,1.02,0.63,0.5,0.4,0.34,0.39,0.32,0.33,0.37,0.33,0.41,0.0,0.26,0.26,0.25,0.26,0.25,0.23,0.24,0.21,0.2,0.22,0.19,0.18,0.19,0.14,0.15,0.14,0.14,0.0,0.0,0.12,0.12,0.2,0.11,0.0,0.0,0.27,0.0,0.0,90.21
11/05/2021,3.27,3.86,2.63,2.63,2.73,1.51,1.91,1.48,1.64,1.69,1.69,1.53,1.32,0.0,1.27,1.12,1.08,1.13,1.02,1.16,0.79,0.85,0.99,0.9,0.0,0.73,0.73,0.58,0.6,0.65,0.5,0.73,0.7,0.55,0.67,0.59,0.62,0.47,0.65,0.62,0.5,0.0,0.52,0.45,0.53,0.73,0.49,0.45,0.42,0.5,0.41,0.51,0.38,0.44,0.0,0.33,0.38,0.33,0.41,0.35,0.0,0.27,0.38,0.32,0.3,0.33,0.33,0.26,0.29,0.0,0.33,0.0,0.38,0.29,0.3,0.33,0.27,0.38,0.3,0.32,0.3,0.0,0.0,0.27,0.15,0.27,0.26,0.26,0.26,0.34,0.3,0.26,0.25,0.19,0.26,0.24,0.26,0.0,0.27,0.0,0.22,0.24,0.2,0.19,0.22,0.25,0.0,0.21,0.19,0.18,0.16,0.23,0.24,0.23,0.21,0.14,0.24,0.22,0.21,0.21,0.16,0.18,0.18,0.17,0.0,0.18,0.17,0.0,0.16,0.12,0.16,0.15,0.18,0.15,0.2,0.0,0.16,0.14,0.16,0.23,0.18,0.14,0.13,0.14,0.11,0.2,0.14,0.17,0.12,0.13,0.0,0.17,0.11,0.14,0.0,0.15,0.14,0.12,0.17,0.15,0.12,0.16,0.13,0.12,0.11,0.14,0.15,0.14,0.11,0.14,0.11,0.0,0.12,0.0,0.16,0.12,0.11,0.19,0.14,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,1.04,1.02,0.63,0.5,0.4,0.34,0.4,0.33,0.33,0.36,0.33,0.41,0.0,0.26,0.26,0.25,0.25,0.25,0.23,0.23,0.22,0.2,0.22,0.19,0.18,0.19,0.14,0.15,0.14,0.14,0.0,0.11,0.12,0.12,0.0,0.11,0.0,0.0,0.27,0.0,0.0,90.12
11/08/2021,3.25,3.81,2.7,2.65,2.69,1.52,1.84,1.48,1.65,1.68,1.72,1.55,1.33,0.0,1.26,1.14,1.05,1.14,1.03,1.11,0.79,0.85,1.0,0.93,0.0,0.75,0.73,0.59,0.59,0.66,0.49,0.73,0.72,0.55,0.66,0.59,0.61,0.49,0.64,0.61,0.5,0.0,0.52,0.45,0.53,0.74,0.5,0.44,0.43,0.51,0.41,0.5,0.38,0.45,0.0,0.33,0.37,0.33,0.41,0.36,0.0,0.28,0.37,0.31,0.3,0.34,0.33,0.25,0.29,0.0,0.33,0.0,0.39,0.29,0.3,0.33,0.27,0.37,0.3,0.32,0.3,0.0,0.0,0.27,0.15,0.26,0.26,0.26,0.27,0.34,0.28,0.26,0.25,0.19,0.26,0.24,0.26,0.0,0.27,0.0,0.21,0.25,0.21,0.18,0.22,0.25,0.0,0.22,0.19,0.18,0.16,0.23,0.24,0.23,0.21,0.14,0.24,0.22,0.21,0.21,0.16,0.18,0.19,0.17,0.0,0.18,0.17,0.0,0.16,0.13,0.16,0.15,0.18,0.15,0.19,0.0,0.16,0.13,0.16,0.24,0.18,0.14,0.13,0.14,0.11,0.2,0.14,0.17,0.12,0.13,0.0,0.17,0.11,0.14,0.0,0.15,0.14,0.12,0.17,0.15,0.12,0.16,0.14,0.12,0.11,0.14,0.15,0.15,0.11,0.14,0.0,0.0,0.12,0.0,0.16,0.13,0.11,0.19,0.14,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,1.02,1.01,0.64,0.5,0.39,0.34,0.4,0.32,0.34,0.37,0.33,0.4,0.0,0.27,0.26,0.25,0.26,0.25,0.24,0.24,0.21,0.2,0.22,0.19,0.18,0.19,0.14,0.15,0.14,0.14,0.0,0.11,0.12,0.11,0.0,0.11,0.11,0.0,0.27,0.0,0.0,90.18
11/09/2021,3.25,3.81,2.7,2.65,2.69,1.52,1.84,1.48,1.65,1.68,1.72,1.55,1.33,0.0,1.26,1.14,1.05,1.14,1.03,1.11,0.79,0.85,1.0,0.93,0.0,0.75,0.73,0.59,0.59,0.66,0.49,0.73,0.72,0.55,0.66,0.59,0.61,0.49,0.64,0.61,0.5,0.0,0.52,0.45,0.53,0.74,0.5,0.44,0.43,0.51,0.41,0.5,0.38,0.45,0.0,0.33,0.37,0.33,0.41,0.36,0.0,0.28,0.37,0.31,0.3,0.34,0.33,0.25,0.29,0.0,0.33,0.0,0.39,0.29,0.3,0.33,0.27,0.37,0.3,0.32,0.3,0.0,0.0,0.27,0.15,0.26,0.26,0.26,0.27,0.34,0.28,0.26,0.25,0.19,0.26,0.24,0.26,0.0,0.27,0.0,0.21,0.25,0.21,0.18,0.22,0.25,0.0,0.22,0.19,0.18,0.16,0.23,0.24,0.23,0.21,0.14,0.24,0.22,0.21,0.21,0.16,0.18,0.19,0.17,0.0,0.18,0.17,0.0,0.16,0.13,0.16,0.15,0.18,0.15,0.19,0.0,0.16,0.13,0.16,0.24,0.18,0.14,0.13,0.14,0.11,0.2,0.14,0.17,0.12,0.13,0.0,0.17,0.11,0.14,0.0,0.15,0.14,0.12,0.17,0.15,0.12,0.16,0.14,0.12,0.11,0.14,0.15,0.15,0.11,0.14,0.0,0.0,0.12,0.0,0.16,0.13,0.11,0.19,0.14,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,1.02,1.01,0.64,0.5,0.39,0.34,0.4,0.32,0.34,0.37,0.33,0.4,0.0,0.27,0.26,0.25,0.26,0.25,0.24,0.24,0.21,0.2,0.22,0.19,0.18,0.19,0.14,0.15,0.14,0.14,0.0,0.11,0.12,0.11,0.0,0.11,0.11,0.0,0.27,0.0,0.0,90.18
11/10/2021,3.25,3.81,2.7,2.65,2.69,1.52,1.84,1.48,1.65,1.68,1.72,1.55,1.33,0.0,1.26,1.14,1.05,1.14,1.03,1.11,0.79,0.85,1.0,0.93,0.0,0.75,0.73,0.59,0.59,0.66,0.49,0.73,0.72,0.55,0.66,0.59,0.61,0.49,0.64,0.61,0.5,0.0,0.52,0.45,0.53,0.74,0.5,0.44,0.43,0.51,0.41,0.5,0.38,0.45,0.0,0.33,0.37,0.33,0.41,0.36,0.0,0.28,0.37,0.31,0.3,0.34,0.33,0.25,0.29,0.0,0.33,0.0,0.39,0.29,0.3,0.33,0.27,0.37,0.3,0.32,0.3,0.0,0.0,0.27,0.15,0.26,0.26,0.26,0.27,0.34,0.28,0.26,0.25,0.19,0.26,0.24,0.26,0.0,0.27,0.0,0.21,0.25,0.21,0.18,0.22,0.25,0.0,0.22,0.19,0.18,0.16,0.23,0.24,0.23,0.21,0.14,0.24,0.22,0.21,0.21,0.16,0.18,0.19,0.17,0.0,0.18,0.17,0.0,0.16,0.13,0.16,0.15,0.18,0.15,0.19,0.0,0.16,0.13,0.16,0.24,0.18,0.14,0.13,0.14,0.11,0.2,0.14,0.17,0.12,0.13,0.0,0.17,0.11,0.14,0.0,0.15,0.14,0.12,0.17,0.15,0.12,0.16,0.14,0.12,0.11,0.14,0.15,0.15,0.11,0.14,0.0,0.0,0.12,0.0,0.16,0.13,0.11,0.19,0.14,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,1.02,1.01,0.64,0.5,0.39,0.34,0.4,0.32,0.34,0.37,0.33,0.4,0.0,0.27,0.26,0.25,0.26,0.25,0.24,0.24,0.21,0.2,0.22,0.19,0.18,0.19,0.14,0.15,0.14,0.14,0.0,0.11,0.12,0.11,0.0,0.11,0.11,0.0,0.27,0.0,0.0,90.18
11/11/2021,3.22,3.8,2.69,2.66,2.67,1.54,2.04,1.47,1.66,1.67,1.55,1.53,1.34,0.0,1.27,1.14,1.05,1.14,1.02,1.11,0.79,0.83,1.0,0.93,0.0,0.75,0.73,0.6,0.6,0.66,0.49,0.74,0.71,0.55,0.66,0.59,0.62,0.48,0.65,0.61,0.51,0.0,0.51,0.46,0.53,0.73,0.5,0.44,0.43,0.51,0.42,0.5,0.37,0.45,0.0,0.33,0.38,0.33,0.4,0.36,0.0,0.27,0.39,0.32,0.3,0.33,0.32,0.25,0.29,0.0,0.33,0.0,0.39,0.29,0.3,0.33,0.28,0.37,0.29,0.31,0.3,0.0,0.0,0.27,0.15,0.26,0.27,0.26,0.26,0.33,0.28,0.26,0.25,0.19,0.27,0.24,0.25,0.0,0.27,0.0,0.22,0.25,0.2,0.19,0.22,0.25,0.0,0.22,0.19,0.18,0.16,0.23,0.24,0.23,0.21,0.14,0.24,0.22,0.21,0.21,0.16,0.18,0.19,0.17,0.0,0.18,0.17,0.0,0.16,0.12,0.16,0.15,0.18,0.15,0.19,0.0,0.16,0.14,0.16,0.23,0.18,0.14,0.13,0.14,0.11,0.19,0.14,0.17,0.12,0.13,0.0,0.17,0.11,0.14,0.0,0.15,0.14,0.12,0.17,0.15,0.13,0.16,0.14,0.12,0.11,0.14,0.15,0.15,0.11,0.15,0.0,0.0,0.12,0.0,0.16,0.13,0.11,0.18,0.14,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,1.02,1.01,0.63,0.5,0.4,0.34,0.39,0.33,0.34,0.37,0.33,0.42,0.0,0.27,0.26,0.25,0.25,0.25,0.23,0.24,0.22,0.21,0.22,0.19,0.18,0.19,0.14,0.16,0.15,0.14,0.11,0.11,0.12,0.12,0.0,0.11,0.11,0.0,0.27,0.0,0.0,90.14
11/12/2021,3.21,3.82,2.66,2.64,2.69,1.56,2.03,1.47,1.64,1.67,1.57,1.52,1.34,0.0,1.25,1.14,1.07,1.14,1.03,1.11,0.79,0.83,1.0,0.93,0.0,0.75,0.73,0.6,0.6,0.65,0.5,0.73,0.72,0.54,0.66,0.59,0.62,0.48,0.65,0.62,0.52,0.0,0.52,0.45,0.54,0.72,0.49,0.44,0.43,0.51,0.42,0.5,0.36,0.46,0.0,0.33,0.38,0.33,0.4,0.35,0.0,0.27,0.38,0.31,0.3,0.34,0.34,0.25,0.3,0.0,0.33,0.0,0.39,0.29,0.3,0.33,0.28,0.37,0.29,0.32,0.3,0.0,0.0,0.27,0.16,0.26,0.27,0.26,0.25,0.32,0.28,0.26,0.25,0.19,0.27,0.24,0.26,0.0,0.27,0.0,0.21,0.26,0.21,0.19,0.22,0.25,0.0,0.21,0.19,0.18,0.16,0.23,0.24,0.23,0.21,0.15,0.25,0.22,0.21,0.21,0.16,0.18,0.19,0.17,0.0,0.18,0.16,0.0,0.17,0.13,0.16,0.15,0.18,0.15,0.19,0.0,0.16,0.14,0.16,0.24,0.18,0.14,0.13,0.14,0.11,0.2,0.14,0.17,0.11,0.13,0.0,0.18,0.11,0.14,0.0,0.15,0.15,0.12,0.17,0.15,0.12,0.16,0.14,0.12,0.11,0.14,0.15,0.14,0.11,0.14,0.0,0.0,0.12,0.0,0.15,0.13,0.11,0.18,0.14,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,1.01,1.02,0.63,0.5,0.39,0.34,0.39,0.33,0.34,0.37,0.33,0.42,0.0,0.27,0.26,0.26,0.26,0.25,0.23,0.24,0.22,0.2,0.23,0.2,0.18,0.19,0.14,0.15,0.14,0.14,0.11,0.11,0.12,0.12,0.0,0.11,0.0,0.0,0.27,0.0,0.0,90.19
11/15/2021,3.22,3.8,2.68,2.67,2.7,1.53,2.11,1.46,1.66,1.67,1.6,1.52,1.31,0.0,1.27,1.11,1.08,1.14,1.06,1.1,0.79,0.84,1.0,0.93,0.0,0.75,0.73,0.6,0.61,0.66,0.51,0.74,0.72,0.54,0.65,0.59,0.62,0.48,0.64,0.63,0.52,0.0,0.51,0.45,0.54,0.72,0.49,0.44,0.43,0.49,0.42,0.5,0.35,0.46,0.0,0.35,0.37,0.33,0.4,0.35,0.0,0.27,0.37,0.31,0.29,0.33,0.33,0.25,0.3,0.0,0.33,0.0,0.38,0.29,0.3,0.33,0.27,0.38,0.29,0.31,0.3,0.0,0.0,0.28,0.17,0.26,0.27,0.25,0.26,0.31,0.27,0.26,0.25,0.19,0.27,0.24,0.25,0.0,0.27,0.0,0.21,0.25,0.21,0.19,0.22,0.25,0.0,0.22,0.19,0.18,0.16,0.23,0.24,0.24,0.22,0.15,0.25,0.22,0.21,0.21,0.16,0.18,0.19,0.17,0.0,0.18,0.17,0.0,0.16,0.13,0.16,0.15,0.18,0.14,0.2,0.0,0.16,0.13,0.16,0.23,0.18,0.14,0.13,0.14,0.11,0.2,0.14,0.17,0.11,0.13,0.0,0.17,0.11,0.14,0.0,0.15,0.14,0.11,0.18,0.16,0.12,0.16,0.13,0.11,0.12,0.15,0.15,0.14,0.0,0.14,0.0,0.0,0.12,0.0,0.15,0.13,0.11,0.19,0.14,0.11,0.14,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,1.01,1.02,0.65,0.5,0.4,0.34,0.39,0.34,0.36,0.36,0.33,0.42,0.0,0.27,0.26,0.25,0.25,0.25,0.23,0.24,0.22,0.2,0.23,0.19,0.18,0.19,0.15,0.16,0.15,0.13,0.0,0.11,0.12,0.12,0.0,0.11,0.11,0.0,0.27,0.11,0.11,90.29
11/16/2021,3.22,3.8,2.68,2.67,2.7,1.53,2.11,1.46,1.66,1.67,1.6,1.52,1.31,0.0,1.27,1.11,1.08,1.14,1.06,1.1,0.79,0.84,1.0,0.93,0.0,0.75,0.73,0.6,0.61,0.66,0.51,0.74,0.72,0.54,0.65,0.59,0.62,0.48,0.64,0.63,0.52,0.0,0.51,0.45,0.54,0.72,0.49,0.44,0.43,0.49,0.42,0.5,0.35,0.46,0.0,0.35,0.37,0.33,0.4,0.35,0.0,0.27,0.37,0.31,0.29,0.33,0.33,0.25,0.3,0.0,0.33,0.0,0.38,0.29,0.3,0.33,0.27,0.38,0.29,0.31,0.3,0.0,0.0,0.28,0.17,0.26,0.27,0.25,0.26,0.31,0.27,0.26,0.25,0.19,0.27,0.24,0.25,0.0,0.27,0.0,0.21,0.25,0.21,0.19,0.22,0.25,0.0,0.22,0.19,0.18,0.16,0.23,0.24,0.24,0.22,0.15,0.25,0.22,0.21,0.21,0.16,0.18,0.19,0.17,0.0,0.18,0.17,0.0,0.16,0.13,0.16,0.15,0.18,0.14,0.2,0.0,0.16,0.13,0.16,0.23,0.18,0.14,0.13,0.14,0.11,0.2,0.14,0.17,0.11,0.13,0.0,0.17,0.11,0.14,0.0,0.15,0.14,0.11,0.18,0.16,0.12,0.16,0.13,0.11,0.12,0.15,0.15,0.14,0.0,0.14,0.0,0.0,0.12,0.0,0.15,0.13,0.11,0.19,0.14,0.11,0.14,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,1.01,1.02,0.65,0.5,0.4,0.34,0.39,0.34,0.36,0.36,0.33,0.42,0.0,0.27,0.26,0.25,0.25,0.25,0.23,0.24,0.22,0.2,0.23,0.19,0.18,0.19,0.15,0.16,0.15,0.13,0.0,0.11,0.12,0.12,0.0,0.11,0.11,0.0,0.27,0.11,0.11,90.29
11/17/2021,3.22,3.8,2.68,2.67,2.7,1.53,2.11,1.46,1.66,1.67,1.6,1.52,1.31,0.0,1.27,1.11,1.08,1.14,1.06,1.1,0.79,0.84,1.0,0.93,0.0,0.75,0.73,0.6,0.61,0.66,0.51,0.74,0.72,0.54,0.65,0.59,0.62,0.48,0.64,0.63,0.52,0.0,0.51,0.45,0.54,0.72,0.49,0.44,0.43,0.49,0.42,0.5,0.35,0.46,0.0,0.35,0.37,0.33,0.4,0.35,0.0,0.27,0.37,0.31,0.29,0.33,0.33,0.25,0.3,0.0,0.33,0.0,0.38,0.29,0.3,0.33,0.27,0.38,0.29,0.31,0.3,0.0,0.0,0.28,0.17,0.26,0.27,0.25,0.26,0.31,0.27,0.26,0.25,0.19,0.27,0.24,0.25,0.0,0.27,0.0,0.21,0.25,0.21,0.19,0.22,0.25,0.0,0.22,0.19,0.18,0.16,0.23,0.24,0.24,0.22,0.15,0.25,0.22,0.21,0.21,0.16,0.18,0.19,0.17,0.0,0.18,0.17,0.0,0.16,0.13,0.16,0.15,0.18,0.14,0.2,0.0,0.16,0.13,0.16,0.23,0.18,0.14,0.13,0.14,0.11,0.2,0.14,0.17,0.11,0.13,0.0,0.17,0.11,0.14,0.0,0.15,0.14,0.11,0.18,0.16,0.12,0.16,0.13,0.11,0.12,0.15,0.15,0.14,0.0,0.14,0.0,0.0,0.12,0.0,0.15,0.13,0.11,0.19,0.14,0.11,0.14,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,1.01,1.02,0.65,0.5,0.4,0.34,0.39,0.34,0.36,0.36,0.33,0.42,0.0,0.27,0.26,0.25,0.25,0.25,0.23,0.24,0.22,0.2,0.23,0.19,0.18,0.19,0.15,0.16,0.15,0.13,0.0,0.11,0.12,0.12,0.0,0.11,0.11,0.0,0.27,0.11,0.11,90.29
11/18/2021,3.26,3.77,2.67,2.67,2.67,1.52,2.09,1.46,1.65,1.67,1.6,1.55,1.32,0.0,1.28,1.09,1.08,1.14,1.03,1.11,0.8,0.83,1.01,0.93,0.0,0.76,0.73,0.6,0.61,0.66,0.5,0.74,0.72,0.53,0.65,0.59,0.62,0.48,0.63,0.63,0.51,0.0,0.52,0.44,0.54,0.73,0.5,0.44,0.43,0.49,0.42,0.5,0.36,0.47,0.0,0.35,0.38,0.33,0.4,0.36,0.0,0.28,0.37,0.31,0.29,0.34,0.33,0.25,0.3,0.0,0.33,0.0,0.38,0.29,0.3,0.33,0.27,0.38,0.29,0.31,0.3,0.0,0.0,0.28,0.17,0.26,0.27,0.26,0.26,0.32,0.27,0.27,0.26,0.19,0.27,0.24,0.26,0.0,0.26,0.0,0.21,0.25,0.21,0.19,0.21,0.24,0.0,0.22,0.19,0.18,0.15,0.23,0.24,0.23,0.22,0.15,0.24,0.22,0.21,0.21,0.16,0.17,0.19,0.17,0.0,0.18,0.17,0.0,0.16,0.13,0.16,0.15,0.18,0.14,0.19,0.0,0.16,0.13,0.16,0.23,0.18,0.14,0.13,0.14,0.11,0.2,0.14,0.17,0.11,0.13,0.0,0.17,0.11,0.14,0.0,0.15,0.14,0.11,0.17,0.16,0.12,0.16,0.14,0.11,0.12,0.15,0.15,0.14,0.0,0.14,0.0,0.0,0.11,0.0,0.15,0.13,0.11,0.19,0.14,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,1.01,1.0,0.65,0.49,0.4,0.34,0.38,0.34,0.36,0.36,0.33,0.41,0.0,0.27,0.27,0.25,0.26,0.25,0.23,0.24,0.23,0.2,0.24,0.19,0.18,0.19,0.15,0.15,0.15,0.13,0.0,0.11,0.12,0.12,0.0,0.11,0.11,0.0,0.27,0.11,0.11,90.23
11/19/2021,3.22,3.76,2.66,2.68,2.67,1.52,2.08,1.45,1.65,1.68,1.59,1.57,1.31,0.0,1.29,1.08,1.07,1.14,1.04,1.11,0.8,0.84,1.01,0.92,0.0,0.76,0.73,0.6,0.61,0.66,0.5,0.75,0.72,0.54,0.65,0.59,0.62,0.48,0.64,0.63,0.5,0.0,0.52,0.45,0.54,0.73,0.5,0.43,0.43,0.49,0.41,0.5,0.36,0.47,0.0,0.34,0.38,0.33,0.4,0.36,0.0,0.27,0.37,0.31,0.29,0.34,0.33,0.26,0.3,0.0,0.33,0.0,0.39,0.29,0.3,0.33,0.28,0.38,0.29,0.3,0.3,0.0,0.0,0.28,0.17,0.26,0.27,0.26,0.27,0.32,0.27,0.27,0.26,0.19,0.27,0.24,0.26,0.0,0.27,0.0,0.21,0.24,0.2,0.19,0.22,0.24,0.0,0.22,0.19,0.19,0.16,0.23,0.25,0.24,0.22,0.15,0.24,0.22,0.21,0.21,0.16,0.18,0.19,0.17,0.0,0.19,0.17,0.0,0.16,0.13,0.16,0.15,0.18,0.14,0.19,0.0,0.16,0.13,0.16,0.23,0.18,0.14,0.13,0.14,0.11,0.2,0.14,0.17,0.11,0.13,0.0,0.17,0.11,0.14,0.0,0.15,0.14,0.11,0.17,0.16,0.12,0.16,0.14,0.11,0.12,0.15,0.15,0.14,0.0,0.14,0.0,0.0,0.11,0.0,0.16,0.13,0.11,0.19,0.14,0.12,0.14,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,1.01,1.0,0.64,0.49,0.4,0.34,0.38,0.34,0.36,0.36,0.29,0.41,0.0,0.26,0.28,0.25,0.25,0.26,0.23,0.24,0.23,0.21,0.23,0.19,0.18,0.19,0.15,0.15,0.15,0.13,0.0,0.11,0.12,0.12,0.0,0.11,0.11,0.0,0.27,0.11,0.11,90.2
