,MAC,ANAT,GTN,PBH,GHC,SUPN,INVA,FDP,MEI,AGO,AAWW,LXP,PDM,STC,RIG,SBRA,BDN,MCY,CCS,ETRN,NAVI,TPH,PRAA,WTM,HTH,NIJ.,ALE,MTH,USM,EBIX,TDS,TGNA,CMC,ATGE,AEL,COS.,MHO,MRTN,SWX,EQC,GPI,COOP,AMCX,ASB,FL2P.,TRTN,UE,NMIH,BIG,TWNK,WMK,WOR,HTLD,INT,WIRE,UFS,CNNE,FHI,EGBN,GIII,MDC,GNL,OTTR,STRA,MTX,COKE,HUBG,PGRE,WAFD,BANR,MGRC,NWN,PDCE,TOWN,FFBC,SFNC,SFM,WTFC,WERN,LTC,FNB,GATX,CATY,ABCB,EAF,HTLF,MUSA,NWE,SANM,VIRT,VSH,AVA,SYKE,TRMK,WRI,GBX,BKE,HMN,ONB,AKR,ACA,KAR,PRIM,SNDR,BXS,RUSHA,TMHC,ARCB,OI,SWM,GBDC,AMWD,EPC,MTOR,SVC,SKYW,FHB,GEF,USNA,NJR,VSAT,STL,FIX,NTCT,MLI,FUL,UNF,SR,R,SPB,PQ3.,KW,IBTX,MANT,UMBF,HCC,WSBC,UFPI,SCL,CNXN,AUB,AVT,GCP,ISBC,HOPE,WSFS,KRO,IBOC,GFF,CALM,FIBK,CENTA,FULT,FRME,SMCI,WGO,PATK,SAFM,AAT,CIM,FCFS,C6M.,GMS,RPAI,UNVR,SITC,HCSG,ROIC,ESRT,MMI,AIN,CSGS,HNI,MGEE,PMT,S7V.,FBP,ITGR,NSIT,ICFI,HPP,FSS,BRC,BECN,B,CPK,PLXS,SASR,CBZ,AVNT,ACLS,BKU,CMP,NWBI,WABC,UCBI,JELD,RNST,CVBF,HOMB,MFA,RLGY,NYMT,CXP,GNW,ABG,SAH,HRB,DDS,CNX,ARI,ABM,URBN,PRG,THS,KEX,NBTB,PACW,CBRL,LZB,MLHR,AROC,ANF,SIG,AZZ,TCBI,CLI,KN,ADS,FBK,HWC,HI,TSE,PIPR,PRK,JW.A,DY,Golub Capital BDC Inc Class B,CNO,NNI,PFS,AIT,SBH,DLX,COLB,n/a,GES,688001.SS,PTEN,SWI,WLL,OAS,EBS,TWO,BCC,ECPG,SAGE,SPNT,PCH,NUS,KBH,CRC,DAN,REGI,IRWD,SJI,TTMI,BSIG,CDE,SHEN,LILAK,ATSG,OGS,NGVT,ILPT,LCII,KMT,NHI,UNFI,ODP,NEU,BV,CWH,IRBT,ALG,MBUU,IOSP,OPK,GO,AIMC,EAT,MAXR,FW2N.,CADE,DHR.,BGS,SUM
10/04/2021,0.0,0.83,0.64,0.41,0.6,0.33,0.81,0.64,0.45,0.64,0.78,0.56,0.62,0.73,0.44,0.42,0.64,0.56,0.6,0.78,0.53,0.64,0.72,0.61,0.59,0.0,0.44,0.67,0.57,0.41,0.56,0.69,0.65,0.55,0.6,0.0,0.64,0.62,0.66,0.0,0.79,0.81,0.27,0.55,0.0,0.65,0.0,0.66,0.43,0.41,0.66,0.56,0.61,0.55,0.65,0.0,0.6,0.5,0.39,0.56,0.6,0.33,0.44,0.48,0.34,0.26,0.4,0.34,0.42,0.39,0.34,0.46,0.0,0.53,0.52,0.53,0.49,0.55,0.52,0.32,0.49,0.53,0.4,0.54,0.46,0.53,0.65,0.5,0.65,0.46,0.47,0.48,0.0,0.55,0.0,0.26,0.31,0.56,0.5,0.24,0.33,0.24,0.54,0.68,0.55,0.55,0.64,0.73,0.0,0.45,0.67,0.31,0.0,0.0,0.0,0.6,0.27,0.56,0.0,0.34,0.29,0.0,0.24,0.25,0.36,0.39,0.24,0.33,0.43,0.59,0.0,0.28,0.25,0.0,0.4,0.0,0.37,0.35,0.36,0.25,0.39,0.6,0.36,0.28,0.39,0.42,0.0,0.37,0.37,0.38,0.25,0.34,0.51,0.26,0.4,0.56,0.6,0.39,0.0,0.64,0.0,0.0,0.35,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.29,0.0,0.0,0.0,0.25,0.0,0.24,0.0,0.0,0.0,0.38,0.4,0.26,0.25,0.3,0.38,0.0,0.25,0.0,0.27,0.25,0.35,0.26,0.25,0.65,0.63,0.62,0.71,0.63,0.6,0.61,0.56,0.5,0.48,0.49,0.53,0.38,0.46,0.34,0.3,0.39,0.42,0.36,0.33,0.31,0.36,0.31,0.38,0.27,0.25,0.26,0.25,0.25,0.3,0.28,0.25,0.24,0.28,0.27,0.0,0.25,0.0,0.65,0.69,0.39,0.26,0.0,0.0,0.26,0.25,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.34
10/05/2021,0.0,0.82,0.64,0.4,0.6,0.33,0.82,0.64,0.44,0.64,0.79,0.56,0.63,0.73,0.43,0.42,0.65,0.55,0.6,0.78,0.51,0.64,0.71,0.6,0.59,0.0,0.44,0.67,0.57,0.42,0.56,0.69,0.65,0.54,0.6,0.0,0.63,0.61,0.66,0.0,0.78,0.81,0.27,0.55,0.0,0.66,0.0,0.67,0.42,0.41,0.66,0.57,0.6,0.51,0.65,0.0,0.6,0.49,0.4,0.57,0.59,0.34,0.44,0.49,0.35,0.25,0.4,0.35,0.42,0.39,0.34,0.45,0.0,0.54,0.52,0.53,0.46,0.56,0.51,0.32,0.49,0.53,0.41,0.54,0.46,0.54,0.65,0.49,0.65,0.46,0.47,0.47,0.0,0.55,0.0,0.26,0.31,0.55,0.5,0.25,0.33,0.24,0.54,0.67,0.56,0.55,0.64,0.75,0.0,0.45,0.66,0.31,0.0,0.0,0.0,0.62,0.27,0.56,0.23,0.34,0.29,0.0,0.24,0.24,0.36,0.39,0.23,0.33,0.42,0.59,0.0,0.28,0.25,0.0,0.4,0.0,0.37,0.35,0.36,0.25,0.4,0.61,0.36,0.28,0.39,0.42,0.0,0.38,0.37,0.37,0.25,0.34,0.51,0.26,0.4,0.59,0.62,0.38,0.0,0.64,0.0,0.0,0.35,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.29,0.0,0.0,0.0,0.25,0.0,0.0,0.23,0.0,0.0,0.38,0.4,0.26,0.25,0.3,0.39,0.0,0.25,0.0,0.27,0.25,0.35,0.26,0.26,0.65,0.64,0.62,0.7,0.64,0.59,0.61,0.56,0.5,0.48,0.49,0.54,0.38,0.46,0.34,0.3,0.39,0.43,0.37,0.34,0.32,0.36,0.32,0.38,0.27,0.25,0.26,0.24,0.26,0.3,0.28,0.26,0.25,0.28,0.27,0.0,0.25,0.0,0.66,0.7,0.39,0.26,0.0,0.0,0.26,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.39
10/06/2021,0.0,0.82,0.64,0.4,0.6,0.33,0.82,0.64,0.44,0.64,0.79,0.56,0.63,0.73,0.43,0.42,0.65,0.55,0.6,0.78,0.51,0.64,0.71,0.6,0.59,0.0,0.44,0.67,0.57,0.42,0.56,0.69,0.65,0.54,0.6,0.0,0.63,0.61,0.66,0.0,0.78,0.81,0.27,0.55,0.0,0.66,0.0,0.67,0.42,0.41,0.66,0.57,0.6,0.51,0.65,0.0,0.6,0.49,0.4,0.57,0.59,0.34,0.44,0.49,0.35,0.25,0.4,0.35,0.42,0.39,0.34,0.45,0.0,0.54,0.52,0.53,0.46,0.56,0.51,0.32,0.49,0.53,0.41,0.54,0.46,0.54,0.65,0.49,0.65,0.46,0.47,0.47,0.0,0.55,0.0,0.26,0.31,0.55,0.5,0.25,0.33,0.24,0.54,0.67,0.56,0.55,0.64,0.75,0.0,0.45,0.66,0.31,0.0,0.0,0.0,0.62,0.27,0.56,0.23,0.34,0.29,0.0,0.24,0.24,0.36,0.39,0.23,0.33,0.42,0.59,0.0,0.28,0.25,0.0,0.4,0.0,0.37,0.35,0.36,0.25,0.4,0.61,0.36,0.28,0.39,0.42,0.0,0.38,0.37,0.37,0.25,0.34,0.51,0.26,0.4,0.59,0.62,0.38,0.0,0.64,0.0,0.0,0.35,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.29,0.0,0.0,0.0,0.25,0.0,0.0,0.23,0.0,0.0,0.38,0.4,0.26,0.25,0.3,0.39,0.0,0.25,0.0,0.27,0.25,0.35,0.26,0.26,0.65,0.64,0.62,0.7,0.64,0.59,0.61,0.56,0.5,0.48,0.49,0.54,0.38,0.46,0.34,0.3,0.39,0.43,0.37,0.34,0.32,0.36,0.32,0.38,0.27,0.25,0.26,0.24,0.26,0.3,0.28,0.26,0.25,0.28,0.27,0.0,0.25,0.0,0.66,0.7,0.39,0.26,0.0,0.0,0.26,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.39
10/07/2021,0.0,0.82,0.64,0.4,0.6,0.33,0.82,0.64,0.44,0.64,0.79,0.56,0.63,0.73,0.43,0.42,0.65,0.55,0.6,0.78,0.51,0.64,0.71,0.6,0.59,0.0,0.44,0.67,0.57,0.42,0.56,0.69,0.65,0.54,0.6,0.0,0.63,0.61,0.66,0.0,0.78,0.81,0.27,0.55,0.0,0.66,0.0,0.67,0.42,0.41,0.66,0.57,0.6,0.51,0.65,0.0,0.6,0.49,0.4,0.57,0.59,0.34,0.44,0.49,0.35,0.25,0.4,0.35,0.42,0.39,0.34,0.45,0.0,0.54,0.52,0.53,0.46,0.56,0.51,0.32,0.49,0.53,0.41,0.54,0.46,0.54,0.65,0.49,0.65,0.46,0.47,0.47,0.0,0.55,0.0,0.26,0.31,0.55,0.5,0.25,0.33,0.24,0.54,0.67,0.56,0.55,0.64,0.75,0.0,0.45,0.66,0.31,0.0,0.0,0.0,0.62,0.27,0.56,0.23,0.34,0.29,0.0,0.24,0.24,0.36,0.39,0.23,0.33,0.42,0.59,0.0,0.28,0.25,0.0,0.4,0.0,0.37,0.35,0.36,0.25,0.4,0.61,0.36,0.28,0.39,0.42,0.0,0.38,0.37,0.37,0.25,0.34,0.51,0.26,0.4,0.59,0.62,0.38,0.0,0.64,0.0,0.0,0.35,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.29,0.0,0.0,0.0,0.25,0.0,0.0,0.23,0.0,0.0,0.38,0.4,0.26,0.25,0.3,0.39,0.0,0.25,0.0,0.27,0.25,0.35,0.26,0.26,0.65,0.64,0.62,0.7,0.64,0.59,0.61,0.56,0.5,0.48,0.49,0.54,0.38,0.46,0.34,0.3,0.39,0.43,0.37,0.34,0.32,0.36,0.32,0.38,0.27,0.25,0.26,0.24,0.26,0.3,0.28,0.26,0.25,0.28,0.27,0.0,0.25,0.0,0.66,0.7,0.39,0.26,0.0,0.0,0.26,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.39
10/08/2021,0.0,0.82,0.64,0.41,0.6,0.33,0.82,0.64,0.45,0.64,0.79,0.55,0.62,0.73,0.45,0.42,0.65,0.56,0.6,0.8,0.5,0.66,0.71,0.59,0.59,0.0,0.44,0.66,0.57,0.41,0.56,0.69,0.65,0.55,0.6,0.0,0.64,0.59,0.64,0.0,0.8,0.8,0.26,0.56,0.0,0.64,0.0,0.65,0.42,0.41,0.66,0.58,0.6,0.5,0.65,0.0,0.58,0.49,0.39,0.57,0.59,0.34,0.44,0.49,0.34,0.25,0.4,0.35,0.42,0.39,0.34,0.46,0.0,0.54,0.52,0.53,0.47,0.56,0.5,0.32,0.49,0.54,0.4,0.54,0.45,0.54,0.65,0.5,0.64,0.46,0.46,0.48,0.0,0.55,0.0,0.26,0.32,0.56,0.5,0.25,0.32,0.0,0.55,0.67,0.55,0.55,0.64,0.74,0.0,0.45,0.66,0.31,0.0,0.0,0.0,0.62,0.27,0.57,0.24,0.35,0.29,0.0,0.24,0.24,0.37,0.38,0.24,0.33,0.42,0.59,0.0,0.28,0.25,0.23,0.41,0.0,0.38,0.35,0.36,0.25,0.39,0.6,0.36,0.28,0.39,0.43,0.0,0.38,0.36,0.37,0.25,0.34,0.51,0.26,0.4,0.59,0.61,0.37,0.0,0.64,0.0,0.0,0.35,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.29,0.0,0.0,0.0,0.25,0.0,0.23,0.0,0.0,0.0,0.38,0.4,0.26,0.25,0.29,0.38,0.0,0.25,0.0,0.27,0.24,0.35,0.25,0.25,0.64,0.62,0.62,0.7,0.64,0.61,0.64,0.56,0.52,0.48,0.48,0.54,0.38,0.46,0.34,0.3,0.38,0.42,0.36,0.33,0.31,0.36,0.32,0.39,0.27,0.25,0.26,0.24,0.25,0.3,0.28,0.26,0.24,0.29,0.27,0.0,0.25,0.0,0.67,0.7,0.4,0.26,0.0,0.0,0.26,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.3
10/11/2021,0.0,0.82,0.64,0.41,0.61,0.32,0.78,0.65,0.44,0.65,0.79,0.58,0.63,0.74,0.42,0.41,0.63,0.56,0.59,0.8,0.49,0.66,0.72,0.61,0.58,0.0,0.44,0.67,0.56,0.42,0.55,0.68,0.66,0.56,0.61,0.0,0.63,0.6,0.66,0.0,0.78,0.8,0.26,0.55,0.0,0.66,0.0,0.64,0.43,0.42,0.68,0.56,0.61,0.51,0.67,0.0,0.59,0.49,0.39,0.54,0.59,0.34,0.45,0.48,0.34,0.26,0.41,0.34,0.41,0.4,0.35,0.46,0.0,0.54,0.52,0.53,0.46,0.56,0.51,0.32,0.49,0.53,0.4,0.53,0.45,0.54,0.63,0.51,0.65,0.48,0.46,0.5,0.0,0.55,0.0,0.26,0.31,0.55,0.5,0.25,0.33,0.0,0.54,0.7,0.55,0.56,0.64,0.79,0.0,0.45,0.66,0.31,0.0,0.0,0.0,0.62,0.26,0.57,0.24,0.35,0.29,0.0,0.25,0.25,0.37,0.38,0.24,0.33,0.42,0.58,0.0,0.28,0.25,0.0,0.4,0.0,0.38,0.36,0.37,0.25,0.39,0.6,0.36,0.28,0.39,0.43,0.0,0.38,0.37,0.37,0.26,0.33,0.52,0.26,0.39,0.57,0.59,0.38,0.0,0.64,0.0,0.0,0.35,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.29,0.0,0.0,0.0,0.25,0.0,0.23,0.23,0.0,0.0,0.38,0.4,0.26,0.25,0.29,0.38,0.0,0.26,0.0,0.26,0.24,0.35,0.25,0.25,0.65,0.63,0.62,0.7,0.66,0.59,0.62,0.55,0.55,0.48,0.49,0.53,0.37,0.47,0.34,0.31,0.38,0.42,0.36,0.34,0.3,0.35,0.31,0.4,0.27,0.25,0.26,0.24,0.25,0.3,0.28,0.26,0.24,0.29,0.27,0.0,0.24,0.0,0.69,0.7,0.41,0.26,0.0,0.0,0.26,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.44
10/12/2021,0.0,0.0,0.64,0.26,0.64,0.0,0.0,0.64,0.51,0.54,0.62,0.55,0.38,0.66,0.64,0.0,0.63,0.63,0.63,0.53,0.0,0.67,0.51,0.64,0.64,0.0,0.5,0.63,0.61,0.0,0.62,0.62,0.52,0.37,0.66,0.0,0.63,0.0,0.48,0.0,0.63,0.62,0.49,0.38,0.0,0.51,0.0,0.64,0.68,0.27,0.0,0.49,0.0,0.36,0.67,0.0,0.62,0.38,0.26,0.0,0.63,0.0,0.26,0.51,0.51,0.0,0.26,0.37,0.25,0.39,0.38,0.51,0.0,0.38,0.38,0.38,0.48,0.38,0.48,0.37,0.38,0.37,0.25,0.0,0.37,0.52,0.37,0.51,0.64,0.0,0.5,0.51,0.0,0.51,0.0,0.0,0.0,0.51,0.51,0.0,0.38,0.35,0.66,0.5,0.52,0.52,0.64,0.53,0.25,0.0,0.63,0.0,0.36,0.44,0.0,0.52,0.0,0.52,0.26,0.0,0.26,0.0,0.27,0.0,0.52,0.0,0.26,0.52,0.5,0.0,0.0,0.0,0.26,0.26,0.0,0.0,0.53,0.0,0.38,0.0,0.38,0.62,0.37,0.0,0.38,0.53,0.26,0.38,0.0,0.0,0.26,0.51,0.39,0.26,0.37,0.53,0.52,0.0,0.0,0.64,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.0,0.38,0.0,0.64,0.0,0.26,0.0,0.25,0.0,0.0,0.0,0.0,0.37,0.26,0.0,0.26,0.38,0.0,0.0,0.0,0.37,0.0,0.38,0.0,0.26,0.37,0.38,0.0,0.26,0.63,0.67,0.63,0.0,0.68,0.39,0.51,0.0,0.0,0.27,0.51,0.26,0.62,0.52,0.36,0.4,0.38,0.0,0.37,0.52,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.37,0.0,0.0,0.38,0.26,0.0,0.0,0.0,0.25,0.0,0.0,0.69,0.65,0.39,0.27,0.34,0.37,0.26,0.0,0.0,0.0,0.25,0.68,0.66,0.66,0.65,0.64,0.64,0.64,0.63,0.63,0.63,0.62,0.62,0.61,0.55,0.53,0.53,0.53,0.52,0.51,0.5,0.5,0.48,0.47,0.39,0.39,0.38,0.37,0.37,0.36,0.36,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,91.0
10/13/2021,0.0,0.0,0.64,0.26,0.64,0.0,0.0,0.64,0.51,0.54,0.62,0.55,0.38,0.66,0.64,0.0,0.63,0.63,0.63,0.53,0.0,0.67,0.51,0.64,0.64,0.0,0.5,0.63,0.61,0.0,0.62,0.62,0.52,0.37,0.66,0.0,0.63,0.0,0.48,0.0,0.63,0.62,0.49,0.38,0.0,0.51,0.0,0.64,0.68,0.27,0.0,0.49,0.0,0.36,0.67,0.0,0.62,0.38,0.26,0.0,0.63,0.0,0.26,0.51,0.51,0.0,0.26,0.37,0.25,0.39,0.38,0.51,0.0,0.38,0.38,0.38,0.48,0.38,0.48,0.37,0.38,0.37,0.25,0.0,0.37,0.52,0.37,0.51,0.64,0.0,0.5,0.51,0.0,0.51,0.0,0.0,0.0,0.51,0.51,0.0,0.38,0.35,0.66,0.5,0.52,0.52,0.64,0.53,0.25,0.0,0.63,0.0,0.36,0.44,0.0,0.52,0.0,0.52,0.26,0.0,0.26,0.0,0.27,0.0,0.52,0.0,0.26,0.52,0.5,0.0,0.0,0.0,0.26,0.26,0.0,0.0,0.53,0.0,0.38,0.0,0.38,0.62,0.37,0.0,0.38,0.53,0.26,0.38,0.0,0.0,0.26,0.51,0.39,0.26,0.37,0.53,0.52,0.0,0.0,0.64,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.0,0.38,0.0,0.64,0.0,0.26,0.0,0.25,0.0,0.0,0.0,0.0,0.37,0.26,0.0,0.26,0.38,0.0,0.0,0.0,0.37,0.0,0.38,0.0,0.26,0.37,0.38,0.0,0.26,0.63,0.67,0.63,0.0,0.68,0.39,0.51,0.0,0.0,0.27,0.51,0.26,0.62,0.52,0.36,0.4,0.38,0.0,0.37,0.52,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.37,0.0,0.0,0.38,0.26,0.0,0.0,0.0,0.25,0.0,0.0,0.69,0.65,0.39,0.27,0.34,0.37,0.26,0.0,0.0,0.0,0.25,0.68,0.66,0.66,0.65,0.64,0.64,0.64,0.63,0.63,0.63,0.62,0.62,0.61,0.55,0.53,0.53,0.53,0.52,0.51,0.5,0.5,0.48,0.47,0.39,0.39,0.38,0.37,0.37,0.36,0.36,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,91.0
10/14/2021,0.0,0.0,0.64,0.26,0.63,0.0,0.0,0.65,0.51,0.53,0.61,0.56,0.39,0.66,0.65,0.0,0.65,0.63,0.62,0.53,0.0,0.68,0.51,0.64,0.64,0.0,0.5,0.64,0.61,0.0,0.62,0.62,0.53,0.36,0.66,0.0,0.63,0.0,0.48,0.0,0.62,0.63,0.49,0.38,0.0,0.51,0.0,0.66,0.65,0.27,0.0,0.5,0.0,0.36,0.68,0.0,0.62,0.37,0.25,0.0,0.64,0.0,0.25,0.49,0.51,0.0,0.26,0.38,0.25,0.38,0.38,0.51,0.0,0.37,0.37,0.38,0.48,0.37,0.48,0.38,0.37,0.38,0.25,0.0,0.37,0.52,0.36,0.5,0.64,0.0,0.49,0.49,0.0,0.51,0.0,0.0,0.0,0.51,0.51,0.0,0.37,0.34,0.67,0.5,0.51,0.52,0.64,0.54,0.26,0.0,0.63,0.0,0.36,0.44,0.0,0.52,0.0,0.53,0.26,0.0,0.26,0.0,0.27,0.0,0.52,0.0,0.26,0.52,0.5,0.0,0.0,0.0,0.26,0.26,0.0,0.0,0.54,0.0,0.39,0.0,0.37,0.62,0.37,0.0,0.37,0.53,0.26,0.36,0.0,0.0,0.26,0.51,0.39,0.25,0.37,0.52,0.52,0.0,0.0,0.64,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.26,0.0,0.38,0.0,0.65,0.0,0.26,0.0,0.26,0.0,0.0,0.0,0.0,0.37,0.26,0.0,0.26,0.38,0.0,0.0,0.0,0.37,0.0,0.38,0.0,0.25,0.37,0.38,0.0,0.25,0.63,0.67,0.63,0.0,0.69,0.39,0.52,0.0,0.0,0.26,0.51,0.25,0.6,0.52,0.36,0.4,0.38,0.0,0.37,0.51,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.36,0.0,0.0,0.38,0.26,0.0,0.0,0.0,0.25,0.0,0.0,0.69,0.65,0.39,0.26,0.34,0.37,0.26,0.0,0.0,0.0,0.25,0.7,0.67,0.65,0.64,0.65,0.65,0.64,0.64,0.63,0.63,0.62,0.62,0.62,0.55,0.54,0.53,0.53,0.53,0.5,0.5,0.49,0.48,0.48,0.4,0.39,0.39,0.38,0.38,0.36,0.36,0.26,0.26,0.25,0.26,0.25,0.26,0.0,0.25,0.26,0.25,0.0,0.26,0.25,0.0,0.0,0.0,0.0,90.96
10/15/2021,0.0,0.0,0.63,0.26,0.63,0.0,0.0,0.65,0.5,0.54,0.6,0.56,0.39,0.66,0.62,0.0,0.66,0.63,0.62,0.53,0.0,0.67,0.51,0.63,0.64,0.0,0.51,0.64,0.61,0.0,0.62,0.62,0.53,0.34,0.66,0.0,0.63,0.0,0.47,0.0,0.62,0.63,0.48,0.38,0.0,0.51,0.0,0.67,0.67,0.26,0.0,0.5,0.0,0.36,0.68,0.0,0.61,0.36,0.25,0.0,0.64,0.25,0.25,0.49,0.51,0.0,0.26,0.38,0.25,0.38,0.38,0.51,0.0,0.38,0.37,0.38,0.49,0.38,0.48,0.38,0.37,0.38,0.25,0.0,0.37,0.52,0.35,0.5,0.63,0.0,0.47,0.5,0.0,0.51,0.0,0.0,0.0,0.5,0.5,0.0,0.38,0.34,0.68,0.5,0.52,0.53,0.64,0.53,0.25,0.0,0.63,0.0,0.35,0.44,0.0,0.52,0.0,0.54,0.26,0.0,0.26,0.0,0.27,0.0,0.52,0.0,0.26,0.52,0.5,0.0,0.0,0.0,0.25,0.26,0.0,0.0,0.54,0.0,0.39,0.0,0.37,0.61,0.37,0.0,0.37,0.53,0.26,0.36,0.0,0.0,0.26,0.51,0.39,0.25,0.36,0.52,0.51,0.0,0.0,0.64,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.26,0.0,0.39,0.0,0.65,0.0,0.26,0.0,0.25,0.0,0.0,0.0,0.25,0.37,0.26,0.0,0.26,0.38,0.0,0.0,0.0,0.37,0.0,0.38,0.0,0.25,0.37,0.39,0.0,0.25,0.63,0.67,0.64,0.0,0.71,0.4,0.53,0.0,0.0,0.26,0.51,0.25,0.62,0.52,0.36,0.42,0.37,0.0,0.36,0.51,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.36,0.0,0.0,0.38,0.27,0.0,0.0,0.0,0.25,0.0,0.0,0.69,0.66,0.39,0.26,0.35,0.38,0.0,0.0,0.0,0.0,0.0,0.73,0.66,0.66,0.64,0.65,0.66,0.64,0.64,0.62,0.65,0.62,0.62,0.62,0.55,0.53,0.53,0.53,0.53,0.5,0.5,0.49,0.48,0.47,0.4,0.39,0.39,0.38,0.38,0.37,0.35,0.27,0.26,0.26,0.26,0.26,0.26,0.0,0.25,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,90.98
